,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
32,002151.SZ,002151,北斗星通,通信设备,61.12,5.0,0.0,224.21,"香港中央结算有限公司(陆股通)
国家集成电路产业投资基金股份有限公司
中国建设银行股份有限公司-摩根士丹利华鑫多元收益债券型证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
全国社保基金一零二组合",5.0
33,605399.SH,605399,晨光新材,化工原料,22.0,5.0,0.0,10.12,,0.0
34,600151.SH,600151,航天机电,汽车配件,8.3,5.0,1.0,119.04,"中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",3.0
35,600363.SH,600363,联创光电,元器件,25.4,5.0,0.0,112.64,,0.0
36,300778.SZ,300778,新城市,建筑工程,61.59,5.0,1.0,28.39,,0.0
37,002417.SZ,002417,深南股份,软件服务,9.89,5.0,0.0,22.69,,0.0
38,002625.SZ,002625,光启技术,汽车配件,21.02,5.0,0.0,244.9,,0.0
39,000524.SZ,000524,岭南控股,酒店餐饮,12.56,5.0,1.0,84.17,,0.0
40,002400.SZ,002400,省广集团,广告包装,9.12,4.0,1.0,152.36,中国工商银行-华安中小盘成长混合型证券投资基金,1.0
41,002173.SZ,002173,创新医疗,医疗保健,7.25,4.0,0.0,26.89,,0.0
42,002288.SZ,002288,超华科技,元器件,9.46,4.0,2.0,75.71,天风天成资管-招商证券-天风天成科瑞集合资产管理计划,1.0
43,600435.SH,600435,北方导航,专用机械,10.58,4.0,0.0,157.57,"中央汇金资产管理有限责任公司
中兵投资-广发证券-17中兵EB担保及信托财产专户
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",6.0
44,600316.SH,600316,洪都航空,航空,35.83,4.0,0.0,256.94,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)",3.0
45,300218.SZ,300218,安利股份,塑料,10.25,4.0,0.0,22.17,中央汇金资产管理有限责任公司,1.0
46,002662.SZ,002662,京威股份,汽车配件,4.64,4.0,1.0,69.6,,0.0
47,603809.SH,603809,豪能股份,汽车配件,27.0,4.0,0.0,31.07,"华宝信托有限责任公司
工银瑞信基金管理有限公司",2.0
48,605158.SH,605158,华达新材,钢加工,13.4,4.0,0.0,13.19,,0.0
49,002827.SZ,002827,高争民爆,化工原料,19.82,4.0,0.0,54.7,全国社会保障基金理事会转持一户,1.0
50,605100.SH,605100,华丰股份,机械基件,58.58,4.0,0.0,12.71,,0.0
51,002919.SZ,002919,名臣健康,日用化工,33.0,4.0,0.0,13.95,,0.0
52,002985.SZ,002985,北摩高科,航空,200.0,4.0,0.0,75.08,"泰康资产管理有限责任公司-积极配置投资产品
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
中国工商银行-广发聚富开放式证券投资基金
全国社保基金一零七组合
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)",7.0
53,002993.SZ,002993,奥海科技,元器件,51.52,4.0,3.0,23.29,,0.0
54,605066.SH,605066,天正电气,电气设备,16.38,4.0,0.0,11.63,,0.0
55,300853.SZ,300853,申昊科技,机械基件,68.33,4.0,0.0,13.94,,0.0
56,300776.SZ,300776,帝尔激光,专用机械,115.56,4.0,1.0,52.53,"中国农业银行股份有限公司-新华优选分红混合型证券投资基金
中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划",4.0
57,300312.SZ,300312,邦讯技术,通信设备,5.95,4.0,1.0,11.99,基本养老保险基金一三零一组合,1.0
58,300729.SZ,300729,乐歌股份,家居用品,67.75,4.0,0.0,16.18,南京雷奥投资管理有限公司-雷奥2期证券投资基金,1.0
59,300554.SZ,300554,三超新材,矿物制品,21.2,4.0,0.0,11.85,,0.0
60,600158.SH,600158,中体产业,文教休闲,14.3,4.0,2.0,94.02,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",2.0
61,605366.SH,605366,宏柏新材,化工原料,16.5,4.0,0.0,13.7,,0.0
62,000798.SZ,000798,中水渔业,渔业,9.09,4.0,1.0,29.03,,0.0
63,000088.SZ,000088,盐田港,港口,8.46,4.0,0.0,164.31,"中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",9.0
64,601611.SH,601611,中国核建,建筑工程,9.03,4.0,1.0,237.04,"交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国信达资产管理股份有限公司",3.0
65,601882.SH,601882,海天精工,机床制造,14.08,4.0,0.0,73.5,,0.0
66,002041.SZ,002041,登海种业,种植业,23.43,4.0,2.0,206.18,"中央汇金资产管理有限责任公司
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",6.0
67,603035.SH,603035,常熟汽饰,汽车配件,15.31,4.0,0.0,47.78,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金,1.0
68,002082.SZ,002082,万邦德,铝,14.77,4.0,0.0,28.51,中央汇金资产管理有限责任公司,1.0
69,000505.SZ,000505,京粮控股,食品,13.5,4.0,2.0,54.83,"鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)
招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划",2.0
70,600988.SH,600988,赤峰黄金,黄金,21.6,4.0,1.0,308.1,"中国银行股份有限公司-银华优质增长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华宝行业精选混合型证券投资基金
招商银行股份有限公司-华夏经典配置混合型证券投资基金
华夏成长证券投资基金
中国国际金融香港资产管理有限公司-客户资金
长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划",7.0
71,300378.SZ,300378,鼎捷软件,软件服务,34.86,3.0,0.0,92.3,,0.0
72,002965.SZ,002965,祥鑫科技,汽车配件,42.51,3.0,0.0,16.02,"中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF)
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
北京银行股份有限公司-景顺长城景颐双利债券型证券投资基金",6.0
73,603898.SH,603898,好莱客,家居用品,19.85,3.0,0.0,61.46,"中国建设银行股份有限公司-中欧养老产业混合型证券投资基金
建投拓安(安徽)股权投资管理有限公司-中德制造业(安徽)投资基金(有限合伙)
香港中央结算有限公司(陆股通)",3.0
74,300087.SZ,300087,荃银高科,种植业,20.12,3.0,0.0,79.27,"中国农业银行股份有限公司-大成景阳领先混合型证券投资基金
全国社保基金一一六组合
全国社保基金一一一组合",3.0
75,600095.SH,600095,哈高科,证券,18.99,3.0,1.0,68.6,,0.0
76,300512.SZ,300512,中亚股份,专用机械,19.72,3.0,0.0,42.69,,0.0
77,600118.SH,600118,中国卫星,航空,41.55,3.0,1.0,491.32,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",8.0
78,300021.SZ,300021,大禹节水,农业综合,6.23,3.0,2.0,40.4,中信建投基金-广发银行-方信1号资产管理计划,1.0
79,000757.SZ,000757,浩物股份,汽车配件,4.84,3.0,0.0,21.86,"北方国际信托股份有限公司-汇富证券投资单一资金信托计划
北方国际信托股份有限公司-旭富证券投资单一资金信托计划
北方国际信托股份有限公司-易富证券投资单一资金信托计划
宁夏宁金基金管理有限公司-宁金丰和月满私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和日利私募证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
宁夏宁金基金管理有限公司-宁金华盈6号私募证券投资基金",7.0
80,300531.SZ,300531,优博讯,软件服务,25.75,3.0,0.0,72.1,,0.0
81,300613.SZ,300613,富瀚微,半导体,149.96,3.0,1.0,113.09,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
82,300139.SZ,300139,晓程科技,元器件,9.33,3.0,1.0,20.52,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
83,000877.SZ,000877,天山股份,水泥,21.19,3.0,0.0,186.49,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
全国社保基金四一二组合
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一一六组合
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-东方红恒阳五年定期开放混合型证券投资基金
中国工商银行股份有限公司-华安沪港深机会灵活配置混合型证券投资基金
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",13.0
84,002835.SZ,002835,同为股份,元器件,18.34,3.0,0.0,21.5,"中国国际金融香港资产管理有限公司-客户资金
兴业证券股份有限公司-博道久航混合型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金",4.0
85,600187.SH,600187,国中水务,水务,2.85,3.0,0.0,47.14,"中央汇金资产管理有限责任公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方11号私募投资基金",2.0
86,000887.SZ,000887,中鼎股份,橡胶,11.79,3.0,0.0,143.62,"中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托
鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托
香港中央结算有限公司(陆股通)
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
安徽省铁路发展基金股份有限公司
挪威中央银行-自有资金",6.0
87,002799.SZ,002799,环球印务,广告包装,20.0,3.0,0.0,36.0,,0.0
88,002699.SZ,002699,美盛文化,服饰,7.63,3.0,0.0,54.43,"浙商产融融乐资产管理(上海)有限公司
香港中央结算有限公司(陆股通)",2.0
89,600295.SH,600295,鄂尔多斯,小金属,10.15,3.0,1.0,62.12,香港中央结算有限公司(陆股通),1.0
90,000908.SZ,000908,景峰医药,化学制药,5.64,3.0,0.0,40.43,"华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划
中国长城资产管理股份有限公司
平江县国有资产管理局",3.0
91,605088.SH,605088,冠盛股份,汽车配件,27.41,3.0,2.0,10.96,,0.0
92,603105.SH,603105,芯能科技,电气设备,11.41,3.0,0.0,35.18,"嘉兴铭朗二号股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
93,300370.SZ,300370,安控科技,电器仪表,3.13,3.0,0.0,22.61,,0.0
94,603212.SH,603212,赛伍技术,塑料,31.96,3.0,0.0,12.79,,0.0
95,300719.SZ,300719,安达维尔,航空,17.07,3.0,1.0,22.66,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
96,300366.SZ,300366,创意信息,软件服务,13.7,3.0,0.0,47.19,"四川省集成电路和信息安全产业投资基金有限公司
安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)",3.0
97,300350.SZ,300350,华鹏飞,仓储物流,5.56,3.0,1.0,17.12,"珠海安赐互联捌号股权投资基金企业(有限合伙)
珠海安赐互联柒号股权投资基金企业(有限合伙)",2.0
98,300323.SZ,300323,华灿光电,半导体,11.37,3.0,0.0,94.68,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
99,603319.SH,603319,湘油泵,汽车配件,34.1,3.0,1.0,35.77,"湖南省财信资产管理有限公司
湖南省资产管理有限公司",2.0
100,603856.SH,603856,东宏股份,塑料,19.78,3.0,2.0,18.08,,0.0
101,603283.SH,603283,赛腾股份,专用机械,54.3,3.0,0.0,26.62,"交通银行-中海优质成长证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四零一组合
中国工商银行-易方达价值成长混合型证券投资基金
中国建设银行-上投摩根成长先锋股票型证券投资基金
中国银行-南方高增长股票型开放式证券投资基金
交通银行-中海优质成长证券投资基金)
中国农业银行股份有限公司-新华优选成长混合型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",9.0
102,300455.SZ,300455,康拓红外,运输设备,17.03,3.0,0.0,85.22,"中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",3.0
103,300787.SZ,300787,海能实业,通信设备,53.97,3.0,2.0,26.89,,0.0
104,300157.SZ,300157,恒泰艾普,石油开采,4.47,3.0,0.0,31.61,,0.0
105,603995.SH,603995,甬金股份,特种钢,32.88,3.0,0.0,18.96,,0.0
106,300799.SZ,300799,左江科技,软件服务,69.09,3.0,0.0,17.62,,0.0
107,300225.SZ,300225,金力泰,染料涂料,11.59,3.0,1.0,54.16,"宁夏华锦资产管理有限公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方15号私募投资基金
中央汇金资产管理有限责任公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金",4.0
108,300222.SZ,300222,科大智能,电气设备,10.99,3.0,0.0,59.73,,0.0
109,300823.SZ,300823,建科机械,专用机械,42.85,3.0,0.0,10.03,,0.0
110,605222.SH,605222,起帆电缆,电气设备,25.55,3.0,0.0,12.78,,0.0
111,300189.SZ,300189,神农科技,种植业,5.53,3.0,1.0,53.26,湖南省财信产业基金管理有限公司,1.0
112,603161.SH,603161,科华控股,汽车配件,17.55,3.0,1.0,12.18,"上海翎巧资产管理有限公司-翎巧2号私募证券投资基金
上海尚颀股权投资基金一期合伙企业(有限合伙)
扬州尚颀股权投资基金中心(有限合伙)
上海翎巧资产管理有限公司-速赢二号私募证券投资基金",4.0
113,300846.SZ,300846,首都在线,软件服务,31.36,3.0,1.0,15.68,,0.0
114,300600.SZ,300600,瑞特股份,电气设备,16.85,3.0,0.0,34.67,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
全国社保基金一零二组合
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",4.0
115,603733.SH,603733,仙鹤股份,造纸,23.77,3.0,0.0,32.26,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中国工商银行股份有限公司-国泰金泰平衡混合型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金
香港中央结算有限公司(陆股通)",4.0
116,605333.SH,605333,N沪光,汽车配件,9.23,3.0,3.0,3.7,,0.0
117,002081.SZ,002081,金螳螂,装修装饰,11.42,3.0,0.0,297.51,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
大连通和投资有限公司-通和进取十二期私募投资基金
大连通和投资有限公司-通和富享一期投资基金
大连通和投资有限公司-通和宏观对冲一期私募投资基金",5.0
118,600511.SH,600511,国药股份,医药商业,50.01,3.0,1.0,276.73,"中央汇金资产管理有限责任公司
全国社保基金一一五组合
香港中央结算有限公司(陆股通)
全国社保基金一零一组合
广发稳健增长证券投资基金
博时主题行业混合型证券投资基金(LOF)
全国社保基金四一三组合
全国社保基金一零三组合",8.0
119,002315.SZ,002315,焦点科技,互联网,17.41,3.0,0.0,29.02,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
120,688189.SH,688189,南新制药,化学制药,61.11,3.0,0.0,19.59,,0.0
121,600391.SH,600391,航发科技,航空,28.72,3.0,0.0,94.81,"中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北京国际信托有限公司",4.0
122,002286.SZ,002286,保龄宝,食品,20.4,3.0,1.0,75.33,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金
宁波趵朴富通资产管理中心(有限合伙)",3.0
123,002285.SZ,002285,世联行,房产服务,4.63,3.0,0.0,93.28,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
124,002451.SZ,002451,摩恩电气,电气设备,9.63,3.0,1.0,40.76,上海丰煜投资有限公司-丰煜稳盈7号私募投资基金,1.0
125,600589.SH,600589,广东榕泰,塑料,5.69,3.0,3.0,40.06,,0.0
126,605388.SH,605388,N均瑶,乳制品,23.4,3.0,3.0,16.38,,0.0
127,002471.SZ,002471,中超控股,电气设备,2.7,3.0,2.0,34.15,深圳市鑫腾华资产管理有限公司,1.0
128,002209.SZ,002209,达意隆,轻工机械,7.3,3.0,0.0,11.28,,0.0
129,002190.SZ,002190,成飞集成,汽车配件,33.89,3.0,1.0,116.98,,0.0
130,300579.SZ,300579,数字认证,软件服务,59.53,3.0,0.0,103.6,"广东天贝合资产管理有限公司-天贝合狼朗号私募证券投资基金
广东天贝合资产管理有限公司-天贝合拾贝2号私募证券投资基金",2.0
131,600496.SH,600496,精工钢构,钢加工,6.89,3.0,0.0,104.07,"交通银行-中海优质成长证券投资基金
中央汇金资产管理有限责任公司
全国社保基金六零三组合
中国建设银行-上投摩根阿尔法股票型证券投资基金
长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划
中国银行股份有限公司-华泰紫金泰盈混合型证券投资基金",6.0
132,002096.SZ,002096,南岭民爆,化工原料,8.6,3.0,0.0,31.89,"中央汇金资产管理有限责任公司
华菱津杉(天津)产业投资基金合伙企业(有限合伙)
华菱津杉(天津)产业投资基金合伙企业(有限合伙",3.0
133,002165.SZ,002165,红宝丽,化工原料,6.52,3.0,0.0,38.73,"中央汇金资产管理有限责任公司
博时基金管理有限公司-社保基金四一九组合
兴全睿众资产-招商银行-兴全睿众-兴全睿众定增9号特定多客户资产管理计划",3.0
134,002177.SZ,002177,御银股份,IT设备,7.0,3.0,2.0,53.28,中央汇金资产管理有限责任公司,1.0
135,603787.SH,603787,新日股份,摩托车,24.08,3.0,1.0,49.12,,0.0
136,600313.SH,600313,农发种业,种植业,6.53,3.0,2.0,66.57,现代种业发展基金有限公司,1.0
137,002167.SZ,002167,东方锆业,小金属,6.65,3.0,1.0,37.77,,0.0
138,600510.SH,600510,黑牡丹,全国地产,9.01,2.0,0.0,94.34,中央汇金资产管理有限责任公司,1.0
139,300610.SZ,300610,晨化股份,化工原料,17.91,2.0,0.0,19.81,中国比利时直接股权投资基金,1.0
140,603338.SH,603338,浙江鼎力,专用机械,108.3,2.0,1.0,525.78,"香港中央结算有限公司(陆股通)
中国工商银行-易方达价值成长混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
全国社保基金四零六组合",5.0
141,300612.SZ,300612,宣亚国际,广告包装,37.98,2.0,0.0,37.83,,0.0
142,600515.SH,600515,海航基础,全国地产,7.67,2.0,1.0,127.19,"长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
广东粤财信托有限公司-粤财信托·海航基础定增集合资金信托计划
泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划
长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划
重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划",6.0
143,600726.SH,600726,华电能源,火力发电,2.59,2.0,2.0,39.75,,0.0
144,600526.SH,600526,菲达环保,环境保护,5.92,2.0,0.0,32.41,,0.0
145,600742.SH,600742,一汽富维,汽车配件,11.14,2.0,0.0,73.52,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",3.0
146,603267.SH,603267,鸿远电子,元器件,72.5,2.0,0.0,114.2,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金",5.0
147,600537.SH,600537,亿晶光电,半导体,3.88,2.0,0.0,45.64,中央汇金资产管理有限责任公司,1.0
148,603838.SH,603838,四通股份,陶瓷,10.18,2.0,1.0,27.15,,0.0
149,300680.SZ,300680,隆盛科技,汽车配件,28.27,2.0,0.0,24.71,,0.0
150,600770.SH,600770,综艺股份,综合类,7.08,2.0,1.0,92.04,"嘉实基金-农业银行-嘉实中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",3.0
