,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
25,600365.SH,通葡股份,红黄药酒,5.84,"资产重组, ",23.36亿
26,300202.SZ,聚龙股份,专用机械,8.37,"国家队重仓, 社保重仓, 物联网, 高质押率, 智能制造, 互联网金融, 区块链, 无人商店, 机器视觉, 资产重组, 人脸识别, ",34.44亿
27,300004.SZ,南风股份,电气设备,4.94,"核电, 破净股, 3D打印, 智能制造, 壳公司, ",19.1亿
28,002463.SZ,沪电股份,元器件,12.38,"PCB板, 业绩预增, 无人驾驶, ",209.01亿
29,000889.SZ,中嘉博创,通信设备,12.77,"回购, 定增破发, 高质押率, 区块链, 资产重组, ",79.38亿
30,600458.SH,时代新材,塑料,10.35,"OLED, 央企改革, 风电, 燃料电池, 高铁轨交, ",83.09亿
31,300014.SZ,亿纬锂能,电气设备,30.46,"华为产业链, 业绩预增, 物联网, 储能, 锂电池, 新能源汽车, 共享经济, 智慧安防, ",249.53亿
32,002012.SZ,凯恩股份,造纸,5.58,"燃料电池, 造纸, 区块链, 资产重组, 壳公司, ",26.06亿
33,300680.SZ,隆盛科技,汽车配件,22.11,"高送转-预期, 汽车零部件, 定增破发, 燃料电池, ",7.26亿
34,300450.SZ,先导智能,专用机械,33.63,"MSCI, 新进指数成份股, 特斯拉, 社保重仓, 宁德时代概念股, 工业自动化, 锂电池, 智能制造, 新能源汽车, ",285.15亿
35,300347.SZ,泰格医药,医疗保健,77.64,"MSCI, 新进指数成份股, 医药, 创新药, 高送转, ",273.96亿
36,000971.SZ,*ST高升,互联网,2.47,"定增破发, 大数据, 低价股, 云计算, 区块链, ST股, 强势人气股, ",14.61亿
37,600150.SH,中国船舶,船舶,23.2,"南北船合并, 中字头, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 风电, 军工, 债转股-AMC, ST摘帽, ",319.72亿
38,002591.SZ,恒大高新,化工原料,8.96,"PCB板, 回购, 腾讯概念股, 创投, 垃圾分类, ",16.71亿
39,603711.SH,香飘飘,软饮料,34.5,"大消费, 饮料, ",15.97亿
40,600247.SH,ST成城,商贸代理,4.78,"ST股, ",16.08亿
41,603429.SH,集友股份,广告包装,25.89,"包装印刷, ",32.84亿
42,002869.SZ,金溢科技,通信设备,36.88,"粤港澳大湾区, 物联网, 智慧停车, 人工智能, 区块链, 智慧城市, 国产软件, 电子车牌, ",16.6亿
43,300032.SZ,金龙机电,元器件,3.54,"小米概念股, 智能制造, 共享经济, 机器人, 壳公司, ",27.94亿
44,002568.SZ,百润股份,红黄药酒,17.85,"回购, 饮料, ",66.54亿
45,300562.SZ,乐心医疗,医疗保健,13.09,"医疗器械, 区块链, ",11.14亿
46,002916.SZ,深南电路,元器件,100.47,"PCB板, 央企改革, 华为产业链, 社保重仓, 业绩预增, 苹果产业链, 国产芯片, 年报季报, ",99.18亿
47,002615.SZ,哈尔斯,家居用品,6.04,,13.84亿
48,300638.SZ,广和通,通信设备,56.44,"5G, 阿里巴巴概念股, 业绩预增, 物联网, 移动支付, ",22.52亿
49,300375.SZ,鹏翎股份,汽车配件,4.43,"汽车零部件, 高送转-填权, 资产重组, ",19.49亿
50,600746.SH,江苏索普,化工原料,7.06,"醋酸, 资产重组, ",21.51亿
51,603758.SH,秦安股份,汽车配件,6.61,"汽车零部件, ",9.97亿
52,000043.SZ,中航善达,房产服务,12.08,"央企改革, 军工研究所, 业绩预增, 军工, 房地产, ",80.55亿
53,603160.SH,汇顶科技,元器件,140.03,"高价股, 华为产业链, 社保重仓, 小米概念股, 人工智能, 指纹识别, 半导体, 3D感应, 国产芯片, 手势识别, 人脸识别, ",324.3亿
54,600119.SH,*ST长投,仓储物流,5.08,"智慧物流, 智能制造, 上海国企改革, 快递物流, 自贸区, 自由贸易港, ST股, 上海自由贸易港, ",15.62亿
55,300010.SZ,立思辰,软件服务,9.43,"人民币升值受益, 大消费, 教育, 网络安全, 人工智能, 人脸识别, ",68.65亿
56,600685.SH,中船防务,船舶,15.29,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 军工, 债转股-AMC, 工业互联网, 资产重组, ",125.6亿
57,600641.SH,万业企业,区域地产,11.96,"房地产, 上海国企改革, 半导体, 资产重组, ",96.42亿
58,300089.SZ,文化长城,文教休闲,4.74,"教育, 破净股, 定增破发, 区块链, ",13.11亿
59,002683.SZ,宏大爆破,化工原料,12.0,"军工, 军民融合, 民爆, ",72.9亿
60,000663.SZ,永安林业,林业,7.7,"土地流转, 林业, 家具家居, ",19.64亿
61,300008.SZ,天海防务,船舶,3.89,"海工装备, 军工, 军民融合, 量子通信, ",23.43亿
62,300163.SZ,先锋新材,其他建材,4.13,"互联网金融, 股权转让, 资产重组, 壳公司, ",11.65亿
63,300211.SZ,亿通科技,通信设备,6.98,"智慧安防, 广电, ",12.96亿
64,002705.SZ,新宝股份,家用电器,11.46,"回购, 小家电, 家电, 小米概念股, ",91.24亿
65,603536.SH,惠发股份,食品,10.7,"海底捞概念股, 食品, ",6.45亿
66,300234.SZ,开尔新材,陶瓷,12.43,"回购, 高质押率, 燃料电池, 装修装饰, ",21.32亿
67,300670.SZ,大烨智能,电气设备,16.46,"储能, 高送转, 工业互联网, ",15.41亿
68,002329.SZ,皇氏集团,乳制品,4.77,"二胎, 教育, 食品, 乳业（奶粉）, 万达系, 广西, 影视, 知识产权, 动漫, ",24.8亿
69,300648.SZ,星云股份,电器仪表,18.83,"华为产业链, 宁德时代概念股, 储能, 锂电池, 燃料电池, 新能源汽车, ",11.31亿
70,300249.SZ,依米康,软件服务,7.44,"阿里巴巴概念股, 物联网, 大气治理, 环保, 智能制造, 云计算, 智慧城市, 机器人, 垃圾分类, ",22.65亿
71,300334.SZ,津膜科技,专用机械,8.48,"雄安-园林环保, 定增破发, 环保, 雄安新区, 京津冀, 污水处理, 天津国企改革, 高校系, ",24.76亿
72,002682.SZ,龙洲股份,公路,5.2,"新能源整车, 油气改革, 教育, 汽车销售, 破净股, 雄安-建材, 雄安新区, 新能源汽车, 快递物流, ",22.42亿
73,300354.SZ,东华测试,电器仪表,12.11,"华为产业链, 大飞机, 智能仪表, ",9.14亿
74,002531.SZ,天顺风能,电气设备,6.07,"社保重仓, 回购, 风电, ",107.38亿
75,300056.SZ,三维丝,环境保护,6.87,"兜底式增持, 大气治理, 环保, 举牌股, 股权争夺, 壳公司, ",14.83亿
76,002778.SZ,高科石化,石油加工,19.68,"石油化工, 工业自动化, 智能制造, 股权转让, 资产重组, ",17.54亿
77,000908.SZ,景峰医药,化学制药,4.88,"民营医院, 债转股-AMC, 医药, 中药, 创新药, 化学药, 动物保健, ",34.49亿
78,600199.SH,金种子酒,白酒,7.25,"安徽国企改革, 白酒, 业绩预增, ",40.29亿
79,300632.SZ,光莆股份,半导体,18.37,"民营医院, 业绩预增, LED, 虹膜识别, ",10.62亿
80,603098.SH,森特股份,装修装饰,13.12,"雄安-园林环保, 雄安新区, ",9.84亿
81,300322.SZ,硕贝德,通信设备,15.75,"5G, 华为产业链, 小米概念股, 无线充电, 移动支付, 指纹识别, 虹膜识别, ",57.88亿
82,603198.SH,迎驾贡酒,白酒,18.17,"高股息, 白酒, ",145.36亿
83,300324.SZ,旋极信息,软件服务,6.01,"阿里巴巴概念股, 华为产业链, 大飞机, 通用航空, 军工, 军民融合, 物联网, 北斗导航, 网络安全, 海南自由贸易港, 互联网金融, 大数据, 自贸区, 半导体, 智慧城市, 自由贸易港, 国产芯片, 电子发票, 独角兽, ",63.39亿
84,601388.SH,怡球资源,铝,2.34,"有色-铝, 有色金属, 低价股, ",47.39亿
85,300460.SZ,惠伦晶体,元器件,10.95,"被动元件, 股权转让, 智慧安防, ",18.43亿
86,300084.SZ,海默科技,石油开采,5.93,"油服, 海工装备, 油气改革, 可燃冰, 核电, 业绩预增, 页岩气, 天然气, ",18.0亿
87,002014.SZ,永新股份,塑料,7.9,"高股息, 包装印刷, ",39.59亿
88,002796.SZ,世嘉科技,专用机械,40.01,"5G, 业绩预增, 高送转-填权, ",49.54亿
89,300025.SZ,华星创业,通信设备,7.43,"5G, 华为产业链, 物联网, 云计算, 股权转让, ",28.93亿
90,300192.SZ,科斯伍德,文教休闲,10.31,"教育, 业绩预增, ",17.18亿
91,600682.SH,南京新百,百货,11.41,"健康中国, 破净股, 养老产业, 定增破发, 高质押率, 医药, 创新药, 精准医疗, ",114.34亿
92,600866.SH,星湖科技,食品,5.75,"医药, 化学药, ",37.11亿
93,600867.SH,通化东宝,生物制药,15.31,"MSCI, 社保重仓, 医药, 创新药, 互联网医疗, 腾讯概念股, 科创板概念股, ",299.12亿
94,002352.SZ,顺丰控股,仓储物流,34.26,"MSCI, 混改, 回购, 军工, 军民融合, 无人机, 智慧物流, 铁总混改, 小米概念股, 智能制造, 冷链, 快递物流, 药品信息化追溯, 共享经济, ",558.76亿
95,002414.SZ,高德红外,电器仪表,19.77,"业绩预增, 军工, 军民融合, 无人驾驶, 高送转-填权, 国产芯片, 智慧安防, ",141.19亿
96,300606.SZ,金太阳,矿物制品,19.71,"高送转-预期, ",6.55亿
97,300647.SZ,超频三,元器件,15.67,"锂电池, 新能源汽车, 资产重组, LED, ",12.27亿
98,600592.SH,龙溪股份,机械基件,12.8,"军工, 军民融合, 高铁轨交, ",51.14亿
99,002851.SZ,麦格米特,电气设备,20.4,"北汽新能源, 社保重仓, 业绩预增, 小家电, 工业自动化, 家电, 小米概念股, 高送转-填权, 智能制造, 新能源汽车, 充电桩, ",48.47亿
100,603338.SH,浙江鼎力,专用机械,58.87,"高送转-预期, 业绩预增, 军工, 军民融合, 人民币贬值受益, ",204.15亿
101,002110.SZ,三钢闽光,普钢,9.45,"钢铁, 社保重仓, 高送转-填权, ",88.21亿
102,300514.SZ,友讯达,通信设备,14.74,"物联网, 国资入股, 透明工厂, ",13.31亿
103,600764.SH,中国海防,通信设备,28.79,"南北船合并, 中字头, 央企改革, 军工研究所, 回购, 航母, 军工, 量子通信, 半导体, 资产重组, ",94.65亿
104,300431.SZ,暴风集团,互联网,7.66,"家电, 创业板人气股, 直播/短视频, 大数据, 云计算, 人工智能, 区块链, 足球, VR&AR, 黑色家电, 手势识别, 体育产业, ",18.63亿
105,603939.SH,益丰药房,医药商业,69.13,"医药商业, 医药, 中药, 资产重组, 年报季报, ",250.73亿
106,600856.SH,中天能源,供气供热,3.33,"油气改革, 破净股, 天然气, 石油化工, 定增破发, 互联网金融, 低价股, ",44.74亿
107,600419.SH,天润乳业,乳制品,15.79,"食品, 新疆, 乳业（奶粉）, 新疆国企改革, ",32.7亿
108,603039.SH,泛微网络,软件服务,73.48,"社保重仓, 国产软件, ",43.39亿
109,603960.SH,克来机电,专用机械,27.45,"特斯拉, 社保重仓, 工业自动化, 智能制造, 机器人, ",18.49亿
110,300243.SZ,瑞丰高材,化工原料,8.89,"供应链金融, ",16.61亿
111,600634.SH,*ST富控,互联网,2.24,"低价股, ST股, 游戏, ",12.9亿
112,600183.SH,生益科技,元器件,15.39,"PCB板, 华为产业链, 举牌股, 科创板概念股, ",326.4亿
113,000544.SZ,中原环保,环境保护,6.88,"水务, 破净股, PPP, 环保, 污水处理, 国资入股, ",35.89亿
114,300628.SZ,亿联网络,通信设备,105.77,"社保重仓, 云计算, 高送转, ",78.99亿
115,300542.SZ,新晨科技,软件服务,15.89,"华为产业链, 军工, 军民融合, 高送转-填权, 区块链, 国产软件, ",13.46亿
116,600966.SH,博汇纸业,造纸,3.87,"破净股, 举牌股, 造纸, ",51.74亿
117,002612.SZ,朗姿股份,服饰,9.88,"民营医院, 新零售, 纺织服装, 中韩自贸区, 自贸区, 化妆品, ",20.71亿
118,300218.SZ,安利股份,塑料,7.68,"体育产业, ",16.61亿
119,300492.SZ,山鼎设计,建筑施工,26.25,"新零售, 跨境电商, 年报季报, 装修装饰, 体育产业, ",9.48亿
120,000860.SZ,顺鑫农业,白酒,46.65,"社保重仓, 白酒, 养猪, 业绩预增, 京津冀, ",346.03亿
121,603601.SH,再升科技,玻璃,8.02,"玻纤, 业绩预增, 股权转让, ",56.37亿
122,600809.SH,山西汾酒,白酒,68.04,"MSCI, 白酒, 业绩预增, 山西国企改革, ",589.12亿
123,300462.SZ,华铭智能,专用机械,18.21,"移动支付, 大数据, 腾讯概念股, 高铁轨交, 独角兽, ",14.09亿
124,600547.SH,山东黄金,黄金,40.9,"MSCI, 债转股-AMC, 山东国企改革, 人民币贬值受益, 黄金, ",593.66亿
125,002800.SZ,天顺股份,仓储物流,20.98,"新疆, 智慧物流, 智能制造, 快递物流, ",15.67亿
126,300365.SZ,恒华科技,软件服务,16.46,"高送转-填权, 雄安新区, 大数据, 云计算, 国产软件, ",53.85亿
127,002375.SZ,亚厦股份,装修装饰,6.14,"超级高铁, 国家队重仓, 回购, 破净股, 装配式建筑, 特色小镇, 雄安-建材, 3D打印, 智能制造, 雄安新区, VR&AR, 高铁轨交, 装修装饰, ",76.3亿
128,000568.SZ,泸州老窖,白酒,80.93,"MSCI, 白酒, ",1181.66亿
129,002576.SZ,通达动力,电气设备,12.2,"风电, 壳公司, ",20.06亿
130,603882.SH,金域医学,医疗保健,34.73,"华为产业链, 海南自由贸易港, 基因测序, 自贸区, 自由贸易港, 体外诊断, ",97.12亿
131,600209.SH,ST罗顿,综合类,3.58,"土地流转, 海南自由贸易港, 快递物流, 自贸区, 区块链, 自由贸易港, ST股, 装修装饰, 海南, ",15.72亿
132,600696.SH,ST岩石,区域地产,8.98,"回购, ST股, 壳公司, ",30.58亿
133,300689.SZ,澄天伟业,元器件,33.8,"高送转-预期, 移动支付, ",6.44亿
134,300144.SZ,宋城演艺,旅游景点,23.22,"主题公园, MSCI, 大消费, 社保重仓, 旅游, 海南自由贸易港, 创业板人气股, 直播/短视频, 自贸区, 自由贸易港, VR&AR, 动漫, ",276.01亿
135,603369.SH,今世缘,白酒,27.81,"白酒, ",348.88亿
136,300567.SZ,精测电子,电器仪表,54.77,"OLED, 业绩预增, 工业自动化, 高送转-填权, 智能制造, 苹果产业链, ",69.2亿
137,300205.SZ,天喻信息,元器件,15.75,"教育, 物联网, 网络安全, 数字中国, 互联网金融, 移动支付, 国产软件, 高校系, ",67.09亿
138,600489.SH,中金黄金,黄金,9.79,"MSCI, 央企改革, 有色金属, 债转股-AMC, 有色-铜, 人民币贬值受益, 黄金, ",337.87亿
139,002191.SZ,劲嘉股份,广告包装,12.88,"回购, 基因测序, 药品信息化追溯, 包装印刷, ",163.87亿
140,600507.SH,方大特钢,特种钢,9.92,"钢铁, 新进指数成份股, 铁矿石, ",137.59亿
141,603111.SH,康尼机电,运输设备,5.08,"一带一路, 定增破发, 小米概念股, 高铁轨交, ",42.47亿
142,002214.SZ,大立科技,电器仪表,9.53,"军工, 军民融合, 智能制造, 智慧安防, 机器人, 壳公司, ",34.05亿
143,300051.SZ,三五互联,互联网,7.32,"数字中国, 云计算, 区块链, 国产软件, 腾讯概念股, 游戏, 手游, 壳公司, 动漫, ",18.59亿
144,603228.SH,景旺电子,元器件,40.58,"PCB板, 社保重仓, ",57.01亿
145,300436.SZ,广生堂,化学制药,26.62,"民营医院, 医药, 创新药, 化学药, 基因测序, 独角兽, ",29.92亿
146,600996.SH,贵广网络,影视音像,11.02,"华为产业链, 社保重仓, 物联网, 大数据, 云计算, 广电, ",32.84亿
147,300589.SZ,江龙船艇,船舶,13.71,"军工, 军民融合, ",8.23亿
148,002658.SZ,雪迪龙,环境保护,8.57,"回购, 雄安-园林环保, 智能仪表, 大气治理, 环保, 雄安新区, 京津冀, 大数据, 透明工厂, ",26.12亿
149,600766.SH,园城黄金,黄金,10.18,"资产重组, 壳公司, 黄金, ",22.8亿
150,603676.SH,卫信康,化学制药,11.59,"医药, 化学药, 西藏, ",7.73亿
151,600146.SH,商赢环球,服饰,14.7,"纺织服装, 高质押率, 互联网金融, 区块链, 跨境电商, 宁夏, 强势人气股, ",29.4亿
152,002938.SZ,鹏鼎控股,元器件,29.6,"PCB板, 苹果产业链, ",68.42亿
153,603589.SH,口子窖,白酒,64.4,"白酒, ",386.4亿
154,300476.SZ,胜宏科技,元器件,11.79,"PCB板, 社保重仓, 业绩预增, 苹果产业链, ",89.56亿
155,600260.SH,凯乐科技,通信设备,20.28,"5G, 光通信, 回购, 军工, 军民融合, 量子通信, 互联网医疗, 智慧安防, 创投, ",137.11亿
156,002140.SZ,东华科技,建筑施工,9.1,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, VR&AR, ",47.97亿
157,600557.SH,康缘药业,中成药,14.85,"国家队重仓, 回购, 医药, 中药, 流感, 科创板概念股, ",85.38亿
158,300576.SZ,容大感光,染料涂料,19.15,"PCB板, 国资入股, ",7.64亿
159,000800.SZ,一汽轿车,汽车整车,10.18,"新能源整车, 汽车整车, 混改, 央企改革, 华为产业链, 重卡, 百度概念股, 无人驾驶, 铁总混改, 新能源汽车, 共享经济, ",143.72亿
160,002511.SZ,中顺洁柔,造纸,12.4,"社保重仓, 回购, 造纸, ",158.04亿
161,600071.SH,凤凰光学,元器件,10.71,"央企改革, 军工研究所, 军工, 智能制造, 智慧安防, ",25.43亿
162,000681.SZ,视觉中国,互联网,19.64,"阿里巴巴概念股, 旅游, 新零售, 百度概念股, 小米概念股, 大数据, 区块链, 腾讯概念股, 知识产权, ",60.97亿
163,600248.SH,延长化建,建筑施工,4.84,"中科院系, 大基建, 股权转让, 资产重组, ",29.41亿
164,300078.SZ,思创医惠,元器件,10.3,"大数据, 药品信息化追溯, 人工智能, 互联网医疗, 无人商店, 医疗信息化, ",75.12亿
165,300657.SZ,弘信电子,元器件,23.52,"PCB板, 高送转-预期, 华为产业链, 社保重仓, 高送转-填权, ",26.5亿
166,300432.SZ,富临精工,汽车配件,6.97,"汽车零部件, 高质押率, 锂电池, 新能源汽车, ",26.34亿
167,002557.SZ,洽洽食品,食品,25.1,"高股息, 回购, 食品, 休闲食品, ",127.26亿
168,600647.SH,同达创业,综合类,15.43,"债转股-AMC, ",21.47亿
169,000680.SZ,山推股份,工程机械,4.14,"一带一路, 机械, 山东国企改革, 垃圾分类, ",43.76亿
170,300445.SZ,康斯特,电器仪表,13.58,"物联网, 智能仪表, ",11.96亿
171,002284.SZ,亚太股份,汽车配件,5.55,"汽车零部件, 无人驾驶, 垃圾分类, ",38.07亿
172,002230.SZ,科大讯飞,软件服务,33.66,"MSCI, 教育, 华为产业链, 蔚来汽车概念股, 物联网, 脑科学, 无人驾驶, 智能制造, 大数据, 云计算, 人工智能, 智慧城市, 国产软件, 智能音箱, 高校系, 国产芯片, 独角兽, 机器人, ",622.38亿
173,300588.SZ,熙菱信息,软件服务,12.84,"华为产业链, 新疆, 网络安全, 人工智能, 智慧城市, 国产软件, 智慧安防, 独角兽, ",10.1亿
174,300559.SZ,佳发教育,软件服务,23.6,"教育, 业绩预增, 高送转-填权, 国产软件, ",34.59亿
175,002202.SZ,金风科技,电气设备,12.33,"安邦系, MSCI, 国家队重仓, 华为产业链, 社保重仓, 风电, 新疆, 独角兽, ",419.22亿
176,603823.SH,百合花,染料涂料,18.76,"染料, ",13.2亿
177,600380.SH,健康元,化学制药,8.71,"参股券商, 保健品, 食品, 医药, 中药, 化学药, 流感, 腾讯概念股, 独角兽, 蚂蚁金服概念股, 创投, ",168.8亿
178,300702.SZ,天宇股份,化学制药,35.87,"业绩预增, 筹码集中, 医药, 化学药, ",19.03亿
179,300080.SZ,易成新能,半导体,5.92,"石墨电极, 光伏, 锂电池, 新能源汽车, 资产重组, ",29.72亿
180,002912.SZ,中新赛克,软件服务,95.4,"网络安全, 大数据, 云计算, 国产操作系统, ",48.52亿
181,002038.SZ,双鹭药业,生物制药,24.16,"民营医院, 医药, 化学药, 疫苗, 基因测序, 高送转, 互联网医疗, ",165.47亿
182,600599.SH,熊猫金控,多元金融,15.73,"光伏, 互联网金融, 资产重组, ",26.11亿
183,002271.SZ,东方雨虹,其他建材,22.8,"新进指数成份股, 社保重仓, 兜底式增持, 装配式建筑, 雄安-建材, 地下管廊, 水利, 海绵城市, PPP, 雄安新区, 京津冀, 装修装饰, ",227.01亿
184,603703.SH,盛洋科技,通信设备,12.69,"量子通信, LED, ",13.83亿
185,002270.SZ,华明装备,电气设备,5.92,"资产重组, ",43.74亿
186,603345.SH,安井食品,食品,51.9,"海底捞概念股, 社保重仓, 食品, 独角兽, 人造肉, ",69.32亿
187,002898.SZ,赛隆药业,化学制药,14.65,"医药, 化学药, ",8.77亿
188,600340.SH,华夏幸福,区域地产,32.7,"雄安-地产, MSCI, 阿里巴巴概念股, 华为产业链, 特色小镇, 房地产, PPP, 雄安新区, 京津冀, 足球, 股权转让, ",966.27亿
189,600006.SH,东风汽车,汽车整车,5.28,"新能源整车, 汽车整车, 国家队重仓, 央企改革, 华为产业链, 业绩预增, 无人驾驶, 燃料电池, 新能源汽车, ",105.6亿
190,600721.SH,*ST百花,生物制药,5.46,"新疆, 医药, 创新药, 新疆国企改革, 股权转让, ST股, ",16.66亿
191,600639.SH,浦东金桥,园区开发,15.45,"电改, 房地产, 上海国企改革, 自贸区, 自由贸易港, 上海自由贸易港, 创投, ",131.36亿
192,300578.SZ,会畅通讯,通信设备,26.9,"华为产业链, 业绩预增, 大数据, 云计算, 资产重组, ",16.29亿
193,002422.SZ,科伦药业,化学制药,29.7,"MSCI, 新进指数成份股, PD-1抑制剂, 回购, 业绩预增, 医药, 创新药, 化学药, 流感, ",306.63亿
194,002589.SZ,瑞康医药,医药商业,7.8,"医药商业, 回购, 医药, 互联网医疗, ",84.51亿
195,002096.SZ,南岭民爆,化工原料,6.26,"湖南国企改革, 民爆, ",23.21亿
196,002402.SZ,和而泰,元器件,9.57,"5G, 华为产业链, 军工, 物联网, 大数据, 人工智能, 智能音箱, 国产芯片, 国资入股, LED, ",70.2亿
197,600197.SH,伊力特,白酒,19.0,"回购, 白酒, 新疆, 新疆国企改革, 期货概念, ",83.79亿
198,603818.SH,曲美家居,家居用品,7.96,"高质押率, 家具家居, 资产重组, ",38.54亿
199,002138.SZ,顺络电子,元器件,17.85,"5G, 被动元件, 华为产业链, 回购, 物联网, 小米概念股, 无线充电, 移动支付, 指纹识别, ",124.78亿
200,300214.SZ,日科化学,化工原料,6.25,"回购, 举牌股, 股权转让, ",21.14亿
201,000513.SZ,丽珠集团,中成药,33.18,"白马股, PD-1抑制剂, 社保重仓, 医药, 创新药, 化学药, 基因测序, 精准医疗, ",151.85亿
202,600702.SH,舍得酒业,白酒,27.11,"白酒, 业绩预增, 供应链金融, ",89.33亿
203,300707.SZ,威唐工业,专用机械,16.38,"特斯拉, 回购, 汽车零部件, 工业自动化, 智能制造, ",12.64亿
204,603919.SH,金徽酒,白酒,15.35,"白酒, 高质押率, ",55.87亿
205,300552.SZ,万集科技,软件服务,27.94,"无人驾驶, 国产软件, 国资入股, 电子车牌, ",11.53亿
206,600378.SH,天科股份,化工原料,15.34,"油服, 可燃冰, 央企改革, 业绩预增, 页岩气, 燃料电池, 资产重组, 碳交易, ",31.01亿
207,300041.SZ,回天新材,化工原料,9.65,"回购, 光伏, 装配式建筑, 雄安-建材, 雄安-公共服务, 雄安新区, 股权转让, 高铁轨交, 国资入股, ",29.53亿
208,000799.SZ,酒鬼酒,白酒,25.55,"央企改革, 白酒, ",83.02亿
209,600779.SH,水井坊,白酒,50.57,"新进指数成份股, 白酒, 业绩预增, ",247.06亿
210,002858.SZ,力盛赛车,文教休闲,19.5,"体育产业, ",12.02亿
211,600981.SH,汇鸿集团,商贸代理,5.03,"社保重仓, 业绩预增, 万达系, 期货概念, 创投, ",36.76亿
212,300487.SZ,蓝晓科技,化工原料,32.22,"社保重仓, 业绩预增, 锂电池, 新能源汽车, 强势人气股, ",35.46亿
213,603567.SH,珍宝岛,中成药,13.14,"高质押率, 医药, 中药, 创新药, ",111.58亿
214,603165.SH,荣晟环保,造纸,18.83,"造纸, ",8.35亿
215,002438.SZ,江苏神通,机械基件,8.3,"一带一路, 核电, 业绩预增, 大气治理, 环保, 举牌股, ",33.35亿
216,600171.SH,上海贝岭,半导体,16.0,"央企改革, 军工研究所, 军工, 物联网, 智能仪表, 半导体, 无人商店, 国产芯片, ",107.81亿
217,002189.SZ,利达光电,元器件,23.09,"混改, 军工混改, 央企改革, 华为产业链, 军工研究所, 业绩预增, 军工, 智能制造, 3D感应, VR&AR, 机器视觉, 资产重组, 人脸识别, ",46.0亿
218,300396.SZ,迪瑞医疗,医疗保健,17.45,"社保重仓, 回购, 医疗器械, 体外诊断, ",42.32亿
