,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
71,002386.SZ,002386,天原集团,化工原料,6.89,3.0,1.0,53.78,"中国东方资产管理股份有限公司
中央汇金资产管理有限责任公司",2.0
72,002517.SZ,002517,恺英网络,互联网,6.9,0.0,1.0,110.4,深圳市华泰瑞麟一号股权投资基金合伙企业(有限合伙),1.0
73,600531.SH,600531,豫光金铅,铅锌,6.92,4.0,1.0,75.44,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国黄金集团资产管理有限公司
北京大观投资管理有限公司-大观良兴号私募投资基金",5.0
74,600590.SH,600590,泰豪科技,电气设备,7.07,0.0,1.0,59.68,北方国际信托股份有限公司-北方信托人中龙证券投资集合资金信托计划,1.0
75,002357.SZ,002357,富临运业,公路,7.07,0.0,2.0,22.15,,0.0
76,300420.SZ,300420,五洋停车,机械基件,7.19,3.0,1.0,36.67,"中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金",2.0
77,601515.SH,601515,东风股份,广告包装,7.19,3.0,1.0,95.94,上海天戈投资管理有限公司-天戈紫旭私募基金,1.0
78,000639.SZ,000639,西王食品,食品,7.21,1.0,1.0,77.6,"深圳市九派资本管理有限公司-九派定增1号私募股权投资基金
泰达宏利基金-工商银行-泰达宏利价值成长定向增发726号
山东高速嵩信(天津)投资管理有限公司-山高嵩成私募股权投资基金
巨能资本管理有限公司-山东聚赢产业基金合伙企业(有限合伙)",4.0
79,002278.SZ,002278,神开股份,化工机械,7.23,1.0,1.0,24.87,,0.0
80,603828.SH,603828,柯利达,装修装饰,7.28,0.0,2.0,39.86,中泰证券资管-证券行业支持民企发展中泰资管1号FOF集合资管计划-证券行业支持民企发展系列之中泰资管15号单一资产管理计划,1.0
81,600525.SH,600525,长园集团,电气设备,7.29,1.0,1.0,95.19,中央汇金资产管理有限责任公司,1.0
82,002209.SZ,002209,达意隆,轻工机械,7.69,0.0,1.0,11.88,,0.0
83,000908.SZ,000908,景峰医药,化学制药,7.69,0.0,3.0,55.13,"华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划
中国长城资产管理股份有限公司
平江县国有资产管理局",3.0
84,000601.SZ,000601,韶能股份,水力发电,7.7,1.0,1.0,83.15,深圳日昇创沅资产管理有限公司,1.0
85,300006.SZ,300006,莱美药业,化学制药,7.76,1.0,2.0,52.1,中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划,1.0
86,002787.SZ,002787,华源控股,广告包装,7.83,3.0,1.0,14.22,"大成基金-工商银行-易方达资产管理有限公司
金库骐楷(杭州)投资管理有限公司-金库成长五号私募证券投资基金",2.0
87,600613.SH,600613,神奇制药,中成药,7.88,3.0,1.0,37.77,,0.0
88,000421.SZ,000421,南京公用,供气供热,7.95,3.0,2.0,45.53,,0.0
89,300255.SZ,300255,常山药业,生物制药,7.96,0.0,2.0,54.25,"珠海保联资产管理有限公司
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金",2.0
90,300155.SZ,300155,安居宝,元器件,7.99,3.0,2.0,22.2,青岛法盛资产管理中心(有限合伙),1.0
91,002173.SZ,002173,创新医疗,医疗保健,8.0,2.0,3.0,29.67,,0.0
92,000798.SZ,000798,中水渔业,渔业,8.04,2.0,2.0,25.68,,0.0
93,002651.SZ,002651,利君股份,专用机械,8.1,0.0,3.0,42.7,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
94,002742.SZ,002742,三圣股份,其他建材,8.17,0.0,1.0,15.83,中央汇金资产管理有限责任公司,1.0
95,600356.SH,600356,恒丰纸业,造纸,8.2,1.0,1.0,24.5,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",3.0
96,601222.SH,601222,林洋能源,电器仪表,8.25,4.0,1.0,144.28,"全国社保基金四一三组合
中国长城资产管理股份有限公司
基本养老保险基金一六零三一组合",3.0
97,000655.SZ,000655,金岭矿业,普钢,8.27,0.0,1.0,49.23,基本养老保险基金一三零二组合,1.0
98,300591.SZ,300591,万里马,服饰,8.31,3.0,1.0,15.64,,0.0
99,600351.SH,600351,亚宝药业,中成药,8.38,0.0,4.0,64.53,"山西省科技基金发展有限公司
中央汇金资产管理有限责任公司",2.0
100,002699.SZ,002699,美盛文化,服饰,8.48,2.0,3.0,60.49,"浙商产融融乐资产管理(上海)有限公司
香港中央结算有限公司(陆股通)",2.0
101,300215.SZ,300215,电科院,电气设备,8.49,0.0,1.0,47.56,"中国银行股份有限公司-嘉实逆向策略股票型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
广发银行股份有限公司-中欧盛世成长分级股票型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国建设银行股份有限公司-中欧永裕混合型证券投资基金",5.0
102,300213.SZ,300213,佳讯飞鸿,通信设备,8.5,3.0,1.0,46.34,,0.0
103,002417.SZ,002417,深南股份,软件服务,8.54,0.0,1.0,19.6,,0.0
104,000099.SZ,000099,中信海直,空运,8.55,1.0,1.0,51.82,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
105,002667.SZ,002667,鞍重股份,工程机械,8.6,1.0,1.0,12.18,,0.0
106,002748.SZ,002748,世龙实业,化工原料,8.65,0.0,1.0,20.76,中央汇金资产管理有限责任公司,1.0
107,600336.SH,600336,澳柯玛,家用电器,8.65,3.0,2.0,67.19,,0.0
108,002057.SZ,002057,中钢天源,元器件,8.69,0.0,1.0,48.53,,0.0
109,002743.SZ,002743,富煌钢构,钢加工,8.78,0.0,1.0,29.42,"红土创新基金-银河证券-深圳市创新投资集团有限公司
中央汇金资产管理有限责任公司
平安大华基金-平安银行-中融国际信托-中融-融珲18号单一资金信托",3.0
110,300509.SZ,300509,新美星,专用机械,8.89,1.0,1.0,14.81,深圳赞道资本管理有限公司-赞道杰出成长6号私募证券投资基金,1.0
111,601456.SH,601456,国联证券,证券,8.95,0.0,5.0,42.58,,0.0
112,002297.SZ,002297,博云新材,矿物制品,9.02,0.0,2.0,42.39,中央汇金资产管理有限责任公司,1.0
113,002265.SZ,002265,西仪股份,汽车配件,9.04,3.0,1.0,27.59,"南方工业资产管理有限责任公司
中央汇金资产管理有限责任公司",2.0
114,002096.SZ,002096,南岭民爆,化工原料,9.06,0.0,3.0,33.6,"华菱津杉(天津)产业投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司
华菱津杉(天津)产业投资基金合伙企业(有限合伙",3.0
115,002137.SZ,002137,麦达数字,通信设备,9.11,2.0,1.0,33.24,,0.0
116,600165.SH,600165,新日恒力,钢加工,9.17,0.0,4.0,62.8,"华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划",3.0
117,002712.SZ,002712,思美传媒,广告包装,9.17,2.0,1.0,39.89,"金元顺安基金-浙商银行-爱建信托-爱建信托欣欣15号事务管理类单一资金信托
华润深国投信托有限公司-华润信托·开元3号集合资金信托计划
陕西省国际信托股份有限公司-陕国投·金玉32号证券投资集合资金信托计划
金鹰基金-浙商银行-西藏信托-西藏信托-瑞新9号单一资金信托",4.0
118,600543.SH,600543,莫高股份,红黄酒,9.19,0.0,4.0,29.51,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
119,600737.SH,600737,中粮糖业,食品,9.21,1.0,1.0,194.43,"中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行-易方达积极成长证券投资基金
陕西省国际信托股份有限公司-陕国投·富兰克林证券投资集合资金信托计划
中泰创展(珠海横琴)资产管理有限公司
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",7.0
120,000561.SZ,000561,烽火电子,通信设备,9.37,0.0,1.0,55.92,"中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",2.0
121,300099.SZ,300099,精准信息,电器仪表,9.39,0.0,4.0,42.35,,0.0
122,601216.SH,601216,君正集团,化工原料,9.46,0.0,4.0,798.24,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中信信诚资产-招商银行-诚融聚荷1号资产管理计划",3.0
123,000785.SZ,000785,居然之家,百货,9.6,4.0,1.0,14.16,,0.0
124,600178.SH,600178,东安动力,汽车配件,9.64,3.0,1.0,44.54,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金,1.0
125,300716.SZ,300716,国立科技,塑料,9.66,3.0,2.0,9.15,,0.0
126,000088.SZ,000088,盐田港,港口,9.78,1.0,2.0,189.95,"大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司",9.0
127,000930.SZ,000930,中粮科技,农业综合,9.89,1.0,2.0,95.38,"中国工商银行股份有限公司-中证主要消费交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",4.0
128,300077.SZ,300077,国民技术,半导体,9.92,0.0,2.0,54.07,上海广文投资管理有限公司-广文价值发现1期证券投资基金,1.0
129,300323.SZ,300323,华灿光电,半导体,9.92,3.0,1.0,82.6,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
130,002713.SZ,002713,东易日盛,装修装饰,9.98,3.0,1.0,40.05,"中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
131,002105.SZ,002105,信隆健康,文教休闲,10.09,0.0,1.0,37.18,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",3.0
132,603901.SH,603901,永创智能,专用机械,10.1,3.0,1.0,43.71,"深圳前海银湖资本有限公司-银湖麒麟2号私募证券投资基金
诺德基金-招商银行-诺德基金千金111号特定客户资产管理计划
诺德基金-招商银行-诺德基金千金134号特定客户资产管理计划",3.0
133,600295.SH,600295,鄂尔多斯,小金属,10.22,2.0,2.0,62.55,香港中央结算有限公司(陆股通),1.0
134,000089.SZ,000089,深圳机场,机场,10.33,2.0,1.0,211.84,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
基本养老保险基金一二零一组合
厦门国际信托有限公司-厦门信托-聚财1号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·易泓28号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)
大成价值增长证券投资基金",7.0
135,300139.SZ,300139,晓程科技,元器件,10.35,0.0,2.0,22.76,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",3.0
136,300859.SZ,300859,N西域,旅游服务,10.35,0.0,1.0,4.01,,0.0
137,002081.SZ,002081,金螳螂,装修装饰,10.45,0.0,1.0,272.24,"大连通和投资有限公司-通和富享一期投资基金
大连通和投资有限公司-通和宏观对冲一期私募投资基金
香港中央结算有限公司(陆股通)
大连通和投资有限公司-通和进取十二期私募投资基金
中央汇金资产管理有限责任公司",5.0
138,300096.SZ,300096,易联众,软件服务,10.49,2.0,1.0,39.5,西藏五维资产管理有限公司,1.0
139,002788.SZ,002788,鹭燕医药,医药商业,10.5,3.0,1.0,33.37,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",5.0
140,002009.SZ,002009,天奇股份,工程机械,10.51,0.0,2.0,38.94,"创金合信基金-包商银行-华润深国投信托-天奇持股计划1期集合资金信托计划
云南国际信托有限公司-云南信托-招信智赢19号集合资金信托计划",2.0
141,600520.SH,600520,文一科技,机械基件,10.8,0.0,1.0,17.11,安徽省文一资产管理有限公司,1.0
142,600097.SH,600097,开创国际,渔业,10.82,4.0,1.0,24.48,"北京纳木纳尼资产管理有限公司
北方国际信托股份有限公司-北方信托元宝34号单一资金信托",2.0
143,002413.SZ,002413,雷科防务,通信设备,10.84,0.0,1.0,111.73,"华融华侨资产管理股份有限公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
五矿国际信托有限公司-五矿信托-恒信日鑫8号-中原强兵证券投资集合资金信托计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",4.0
144,600742.SH,600742,一汽富维,汽车配件,10.88,1.0,1.0,71.8,"全国社保基金一零一组合
香港中央结算有限公司(陆股通)
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",3.0
145,002645.SZ,002645,华宏科技,专用机械,10.89,1.0,1.0,43.08,"交通银行股份有限公司-永赢惠添利灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",2.0
146,000762.SZ,000762,西藏矿业,小金属,10.91,0.0,2.0,56.82,中央汇金资产管理有限责任公司,1.0
147,000893.SZ,000893,东凌国际,食品,10.95,1.0,2.0,43.88,,0.0
148,601882.SH,601882,海天精工,机床制造,11.27,1.0,2.0,58.83,,0.0
149,000887.SZ,000887,中鼎股份,橡胶,11.28,1.0,2.0,137.4,"中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
香港中央结算有限公司(陆股通)
鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托
挪威中央银行-自有资金
安徽省铁路发展基金股份有限公司",6.0
150,000531.SZ,000531,穗恒运A,火力发电,11.34,2.0,1.0,77.69,,0.0
151,603105.SH,603105,芯能科技,电气设备,11.4,0.0,1.0,35.15,"嘉兴铭朗二号股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
152,600749.SH,600749,西藏旅游,旅游景点,11.64,2.0,2.0,26.42,,0.0
