,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
49,600109.SH,600109,国金证券,证券,15.29,1.0,1.0,1.0,462.42,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
四川产业振兴发展投资基金有限公司
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金",6.0
50,300601.SZ,300601,康泰生物,生物制药,190.93,1.0,1.0,1.0,870.11,"香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金",5.0
51,300238.SZ,300238,冠昊生物,医疗保健,26.72,1.0,1.0,1.0,68.79,"广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托",4.0
52,300623.SZ,300623,捷捷微电,半导体,34.35,2.0,1.0,1.0,114.72,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
53,000411.SZ,000411,英特集团,医药商业,19.47,1.0,1.0,1.0,40.37,全国社保基金六零四组合,1.0
54,300748.SZ,300748,金力永磁,元器件,40.05,1.0,1.0,1.0,103.37,"中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
中国-比利时直接股权投资基金",5.0
55,300795.SZ,300795,米奥会展,综合类,24.76,1.0,1.0,1.0,6.2,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
56,300864.SZ,300864,南大环境,环境保护,125.0,1.0,1.0,1.0,14.22,,0.0
57,600067.SH,600067,冠城大通,全国地产,4.41,1.0,1.0,1.0,65.8,"中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·冠城大通第二期员工持股证券投资集合资金信托计划",2.0
58,300876.SZ,300876,蒙泰高新,化纤,52.04,2.0,1.0,1.0,11.85,,0.0
59,300274.SZ,300274,阳光电源,电气设备,26.88,2.0,1.0,1.0,291.43,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
基本养老保险基金一二零六组合
全国社保基金四一三组合",6.0
60,300261.SZ,300261,雅本化学,农药化肥,8.43,2.0,1.0,1.0,78.6,"华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托",4.0
61,601012.SH,601012,隆基股份,电气设备,69.69,1.0,1.0,1.0,2625.61,"中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
西部信托有限公司-西部信托·陕煤-朱雀产业投资单一资金信托
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
62,000068.SZ,000068,华控赛格,环境保护,3.26,1.0,1.0,1.0,32.82,深圳市华融泰资产管理有限公司,1.0
63,002459.SZ,002459,晶澳科技,电气设备,30.95,2.0,1.0,1.0,119.77,"国泰基金管理有限公司-社保基金四二一组合
广发基金管理有限公司-社保基金四二零组合
香港中央结算有限公司(陆股通)
基本养老保险基金一五零二一组合
全国社保基金五零三组合",5.0
64,603931.SH,603931,格林达,化工原料,51.5,1.0,1.0,1.0,13.11,,0.0
65,002607.SZ,002607,中公教育,文教休闲,31.81,1.0,1.0,1.0,249.39,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
全国社保基金四一四组合
全国社保基金一零二组合
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",5.0
66,603289.SH,603289,泰瑞机器,专用机械,9.15,1.0,1.0,1.0,12.47,北京融亨基金管理有限公司-融亨宝盈证券私募投资基金,1.0
67,688366.SH,688366,昊海生科,生物制药,119.1,1.0,1.0,1.0,18.28,"招商银行股份有限公司-中欧科创主题3年封闭运作灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德主题优选灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金",4.0
68,002163.SZ,002163,海南发展,装修装饰,18.62,3.0,1.0,1.0,149.61,中航基金-浙商银行-中航基金同达1号资产管理计划,1.0
69,605008.SH,605008,长鸿高科,塑料,15.99,1.0,1.0,1.0,7.36,,0.0
70,603069.SH,603069,海汽集团,公路,30.81,1.0,1.0,1.0,97.36,,0.0
71,601778.SH,601778,晶科科技,新型电力,6.99,1.0,1.0,1.0,41.56,深圳中盛长宏投资管理有限公司-中盛永成私募证券投资基金,1.0
72,002506.SZ,002506,协鑫集成,电气设备,4.02,1.0,1.0,1.0,203.99,"长城(德阳)超日项目基金合伙企业(有限合伙)
天津融境股权投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)",3.0
73,688185.SH,688185,康希诺-U,生物制药,339.89,1.0,1.0,1.0,76.98,,0.0
74,300091.SZ,300091,金通灵,机械基件,5.95,2.0,1.0,1.0,58.8,"上海滚石投资管理有限公司-滚石3号运能能源股权投资基金
鹏华资产-浦发银行-上海爱建信托-爱建信托-浦发金通定增2号集合资金信托计划",2.0
75,300116.SZ,300116,坚瑞沃能,电气设备,3.49,4.0,1.0,1.0,128.68,"深圳市招商平安资产管理有限责任公司
上海国泰君安君彤投资管理有限公司-君彤二期投资基金
华润深国投信托有限公司-华润信托·招利13号单一资金信托",3.0
76,688390.SH,688390,固德威,电气设备,147.13,4.0,1.0,1.0,29.48,,0.0
77,605118.SH,605118,力鼎光电,元器件,19.15,1.0,1.0,1.0,7.85,,0.0
78,601456.SH,601456,国联证券,证券,19.64,1.0,1.0,1.0,93.43,,0.0
79,000698.SZ,000698,沈阳化工,化工原料,6.32,1.0,1.0,1.0,49.66,中央汇金资产管理有限责任公司,1.0
80,002218.SZ,002218,拓日新能,半导体,4.56,1.0,1.0,1.0,55.44,中央汇金资产管理有限责任公司,1.0
81,000505.SZ,000505,京粮控股,食品,11.15,2.0,1.0,1.0,45.28,鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙),1.0
82,300840.SZ,300840,酷特智能,服饰,22.46,4.0,1.0,0.0,13.48,,0.0
83,300802.SZ,300802,矩子科技,IT设备,41.57,3.0,0.0,0.0,16.63,,0.0
84,300859.SZ,300859,西域旅游,旅游服务,35.8,2.0,0.0,0.0,13.87,,0.0
85,300841.SZ,300841,康华生物,生物制药,537.53,2.0,0.0,0.0,80.63,方正证券-招商银行-方正证券量化强势3号集合资产管理计划,1.0
86,300722.SZ,300722,新余国科,专用机械,36.02,3.0,1.0,0.0,13.11,"中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",4.0
87,688156.SH,688156,路德环境,环境保护,26.83,1.0,1.0,0.0,5.6,,0.0
88,300733.SZ,300733,西菱动力,汽车配件,24.05,2.0,0.0,0.0,16.31,,0.0
89,688095.SH,688095,福昕软件,软件服务,321.19,3.0,0.0,0.0,35.0,,0.0
90,300719.SZ,300719,安达维尔,航空,20.85,2.0,1.0,0.0,27.68,"招商银行股份有限公司-鹏华稳健回报混合型证券投资基金
中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品",3.0
91,300708.SZ,300708,聚灿光电,半导体,28.94,4.0,0.0,0.0,26.46,,0.0
92,300678.SZ,300678,中科信息,软件服务,27.6,2.0,0.0,0.0,49.68,"全国社会保障基金理事会转持一户
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
鹏华基金管理有限公司-社保基金17031组合",3.0
93,300677.SZ,300677,英科医疗,医疗保健,143.52,1.0,1.0,0.0,221.07,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金",5.0
94,300658.SZ,300658,延江股份,纺织,36.01,2.0,1.0,0.0,32.06,,0.0
95,300647.SZ,300647,超频三,元器件,11.55,2.0,0.0,0.0,24.95,,0.0
96,688399.SH,688399,硕世生物,医疗保健,256.0,2.0,1.0,0.0,37.3,中国银行股份有限公司-华泰柏瑞生物医药灵活配置混合型证券投资基金,1.0
97,688408.SH,688408,中信博,电气设备,107.54,2.0,0.0,0.0,32.55,,0.0
98,300589.SZ,300589,江龙船艇,船舶,22.83,2.0,0.0,0.0,21.63,全国社保基金一零七组合,1.0
99,300863.SZ,300863,卡倍亿,汽车配件,114.1,5.0,0.0,0.0,14.94,,0.0
100,300569.SZ,300569,天能重工,专用机械,18.65,3.0,0.0,0.0,47.33,"上海致君资产管理有限公司-致君基石投资一号
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金",2.0
101,300865.SZ,300865,大宏立,专用机械,52.37,2.0,0.0,0.0,11.88,,0.0
102,605333.SH,605333,沪光股份,汽车配件,17.09,2.0,0.0,0.0,6.85,,0.0
103,601218.SH,601218,吉鑫科技,机械基件,3.34,3.0,0.0,0.0,32.64,,0.0
104,600822.SH,600822,上海物贸,商贸代理,11.84,2.0,0.0,0.0,46.9,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
上海泾溪投资管理合伙企业(有限合伙)-泾溪中国优质成长5号私募证券投资基金
上海泾溪投资管理合伙企业(有限合伙)-泾溪佳盈3号基金",3.0
105,600751.SH,600751,海航科技,软件服务,3.96,2.0,0.0,0.0,101.9,"方正富邦基金-华夏银行-天海定增2号资产管理计划
上银基金-浦发银行-上银基金财富15号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
106,601388.SH,601388,怡球资源,铝,2.25,2.0,0.0,0.0,45.57,,0.0
107,600515.SH,600515,海航基础,全国地产,9.6,2.0,0.0,0.0,159.2,"大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划
广东粤财信托有限公司-粤财信托·海航基础定增集合资金信托计划
泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划
长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划
重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金",6.0
108,601702.SH,601702,华峰铝业,铝,7.31,6.0,0.0,0.0,18.25,,0.0
109,601717.SH,601717,郑煤机,汽车配件,8.91,2.0,0.0,0.0,132.69,"河南资产管理有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
110,600291.SH,600291,西水股份,保险,6.23,3.0,0.0,0.0,68.1,雪松国际信托股份有限公司,1.0
111,600227.SH,600227,圣济堂,化学制药,3.02,2.0,0.0,0.0,38.6,"云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
东海基金-浦发银行-云南国际信托-云南信托锦瑟年华2号集合资金信托计划
中国长城资产管理股份有限公司",3.0
112,601798.SH,601798,蓝科高新,化工机械,8.19,3.0,0.0,0.0,29.04,,0.0
113,603077.SH,603077,和邦生物,化工原料,1.43,2.0,0.0,0.0,126.29,"建信基金-兴业银行-华鑫国际信托-华鑫信托·慧智投资75号集合资金信托计划
香港中央结算有限公司(陆股通)
西部利得基金-兴业银行-华鑫国际信托-华鑫信托·慧智投资78号集合资金信托计划
西部利得基金-兴业银行-华鑫国际信托-华鑫信托·慧智投资77号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",5.0
114,603227.SH,603227,雪峰科技,化工原料,4.36,2.0,0.0,0.0,28.72,,0.0
115,600151.SH,600151,航天机电,汽车配件,7.63,2.0,0.0,0.0,109.43,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",2.0
116,600121.SH,600121,郑州煤电,煤炭开采,1.98,2.0,0.0,0.0,24.12,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
117,603301.SH,603301,振德医疗,医疗保健,65.96,1.0,1.0,0.0,52.22,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金",2.0
118,603536.SH,603536,惠发食品,食品,18.92,3.0,0.0,0.0,31.79,,0.0
119,603757.SH,603757,大元泵业,专用机械,25.54,2.0,0.0,0.0,41.95,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金",4.0
120,300885.SZ,300885,海昌新材,机械基件,45.33,2.0,0.0,0.0,9.07,,0.0
121,300883.SZ,300883,龙利得,造纸,19.65,2.0,0.0,0.0,16.12,,0.0
122,300881.SZ,300881,盛德鑫泰,钢加工,43.73,2.0,0.0,0.0,10.37,,0.0
123,300880.SZ,300880,迦南智能,电器仪表,41.65,2.0,0.0,0.0,13.17,,0.0
124,605128.SH,605128,上海沿浦,汽车配件,29.83,2.0,0.0,0.0,5.97,,0.0
125,300870.SZ,300870,欧陆通,元器件,89.1,2.0,0.0,0.0,21.38,,0.0
126,300581.SZ,300581,晨曦航空,航空,19.9,2.0,0.0,0.0,34.18,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",2.0
127,300370.SZ,300370,安控科技,电器仪表,3.39,2.0,0.0,0.0,23.7,,0.0
128,300561.SZ,300561,汇金科技,软件服务,24.16,2.0,0.0,0.0,32.48,,0.0
129,300064.SZ,300064,豫金刚石,矿物制品,5.71,4.0,0.0,0.0,36.47,,0.0
130,002762.SZ,002762,金发拉比,服饰,6.07,3.0,0.0,0.0,11.69,,0.0
131,002997.SZ,002997,瑞鹄模具,汽车配件,20.23,5.0,0.0,0.0,9.29,,0.0
132,002999.SZ,002999,天禾股份,批发业,13.98,5.0,0.0,0.0,8.68,,0.0
133,300004.SZ,300004,南风股份,电气设备,7.38,2.0,0.0,0.0,30.89,,0.0
134,300008.SZ,300008,天海防务,船舶,7.46,3.0,0.0,0.0,55.43,东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划,1.0
135,300022.SZ,300022,吉峰科技,农用机械,6.34,2.0,0.0,0.0,21.89,成都力鼎银科股权投资基金中心(有限合伙),1.0
136,300030.SZ,300030,阳普医疗,医疗保健,14.01,1.0,1.0,0.0,35.64,"长安基金—光大银行—长安睿享2号分级资产管理计划
中央汇金资产管理有限责任公司
元达信资本-工商银行-元达信腾飞1号资产管理计划
元达信资本—工商银行—元达信腾飞1号资产管理计划
华夏基金—农业银行—华夏中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
长安基金-光大银行-长安睿享2号分级资产管理计划",7.0
137,300046.SZ,300046,台基股份,半导体,23.08,2.0,0.0,0.0,49.19,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
138,300056.SZ,300056,中创环保,环境保护,8.68,3.0,0.0,0.0,28.4,九州证券-招商银行-九州联增一期集合资产管理计划,1.0
139,300071.SZ,300071,华谊嘉信,广告包装,3.43,2.0,0.0,0.0,21.92,杭州福石资产管理有限公司,1.0
140,300540.SZ,300540,深冷股份,专用机械,19.35,2.0,0.0,0.0,16.77,,0.0
141,300100.SZ,300100,双林股份,汽车服务,10.62,2.0,0.0,0.0,40.48,中国建设银行股份有限公司-华夏兴和混合型证券投资基金,1.0
142,300102.SZ,300102,乾照光电,半导体,9.07,4.0,0.0,0.0,64.13,"国通信托有限责任公司-国通信托·紫金15号卓丰增持集合资金信托计划
山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金",4.0
143,300106.SZ,300106,西部牧业,农业综合,15.67,3.0,1.0,0.0,33.12,,0.0
144,300108.SZ,300108,吉药控股,中成药,4.67,3.0,1.0,0.0,20.62,"汇安基金-浦发银行-江海证券有限公司
吉林省现代农业和新兴产业投资基金有限公司",2.0
145,300111.SZ,300111,向日葵,化学制药,4.08,2.0,0.0,0.0,45.58,,0.0
146,300127.SZ,300127,银河磁体,元器件,22.25,2.0,0.0,0.0,50.62,中央汇金资产管理有限责任公司,1.0
147,300128.SZ,300128,锦富技术,元器件,5.17,3.0,0.0,0.0,55.71,"上海睿度资产管理有限公司-睿度资产聚缘1号私募证券投资基金
泰兴市智成产业投资基金(有限合伙)",2.0
148,300135.SZ,300135,宝利国际,化工原料,3.32,3.0,0.0,0.0,30.6,,0.0
149,300139.SZ,300139,晓程科技,元器件,13.26,3.0,0.0,0.0,30.09,,0.0
150,002759.SZ,002759,天际股份,家用电器,9.9,4.0,0.0,0.0,39.81,,0.0
151,002691.SZ,002691,冀凯股份,专用机械,5.34,2.0,0.0,0.0,18.11,中央汇金资产管理有限责任公司,1.0
152,002651.SZ,002651,利君股份,专用机械,10.89,2.0,0.0,0.0,58.06,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",2.0
153,002617.SZ,002617,露笑科技,电气设备,7.81,5.0,0.0,0.0,93.33,中央汇金资产管理有限责任公司,1.0
154,000605.SZ,000605,渤海股份,水务,6.09,2.0,0.0,0.0,20.44,"财通基金-工商银行-杭州金投产业基金管理有限公司
天津渤海发展股权投资基金有限公司
财通基金-光大银行-财通基金-富春定增-553号资产管理计划",3.0
155,000633.SZ,000633,合金投资,综合类,4.22,3.0,0.0,0.0,16.25,华润深国投信托有限公司-华润信托·泽乾一号集合资金信托计划,1.0
156,000671.SZ,000671,阳光城,区域地产,7.64,2.0,0.0,0.0,308.39,"东莞市惠丰资产管理有限公司-惠丰财富策略1号证券投资基金
交通银行股份有限公司-永赢科技驱动混合型证券投资基金
东方信隆资产管理有限公司
香港中央结算有限公司(陆股通)",4.0
157,000728.SZ,000728,国元证券,证券,12.45,1.0,1.0,0.0,366.8,"中央汇金资产管理有限责任公司
安徽国元信托有限责任公司
香港中央结算有限公司(陆股通)",3.0
158,000782.SZ,000782,美达股份,化纤,3.61,2.0,1.0,0.0,16.11,,0.0
159,000796.SZ,000796,凯撒旅业,旅游服务,17.5,2.0,0.0,0.0,140.45,上海金辇投资管理有限公司-金辇精选2号私募证券投资基金,1.0
160,002069.SZ,002069,獐子岛,渔业,3.88,2.0,0.0,0.0,26.73,北京吉融元通资产管理有限公司-和岛一号证券投资基金,1.0
161,002153.SZ,002153,石基信息,软件服务,37.0,2.0,0.0,0.0,180.52,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行-易方达价值成长混合型证券投资基金
全国社保基金一一二组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
兴业国际信托有限公司-兴享进取景林1号证券投资集合资金信托计划",6.0
162,002285.SZ,002285,世联行,房产服务,5.85,2.0,0.0,0.0,117.84,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
163,002338.SZ,002338,奥普光电,电器仪表,27.11,2.0,0.0,0.0,65.06,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",2.0
164,002348.SZ,002348,高乐股份,文教休闲,2.85,2.0,0.0,0.0,24.06,,0.0
165,002378.SZ,002378,章源钨业,小金属,5.14,3.0,0.0,0.0,47.45,香港中央结算有限公司(陆股通),1.0
166,002382.SZ,002382,蓝帆医疗,医疗保健,24.23,1.0,1.0,0.0,170.44,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-博时宏观回报债券型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
蓝帆投资-国都证券-蓝帆EB担保及信托财产专户
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金",7.0
167,002390.SZ,002390,信邦制药,中成药,7.02,3.0,0.0,0.0,109.4,香港中央结算有限公司(陆股通),1.0
168,002400.SZ,002400,省广集团,广告包装,7.17,2.0,0.0,0.0,119.78,,0.0
169,002471.SZ,002471,中超控股,电气设备,2.42,2.0,0.0,0.0,30.61,深圳市鑫腾华资产管理有限公司,1.0
