,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
15,002367.SZ,康力电梯,运输设备,8.24,1.104294478527601,348.8957055214759,"香港中央结算有限公司(陆股通)
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国工商银行-富国中证红利指数增强型证券投资基金
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国建设银行股份有限公司-大成中证红利指数证券投资基金
芜湖长元股权投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国工商银行-富国中证红利指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
芜湖长元股权投资基金(有限合伙)"
16,300242.SZ,佳云科技,互联网,4.85,1.8907563025210017,348.1092436974829,"上银基金-浦发银行-上银基金财富43号资产管理计划
上银基金-浦发银行-上银基金财富43号资产管理计划"
17,002810.SZ,山东赫达,化工原料,18.9,1.9417475728155331,298.05825242718396,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金"
18,002911.SZ,佛燃能源,供气供热,15.15,1.746138347884485,269.68243308067883,"香港中央结算有限公司(陆股通)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
香港中央结算有限公司(陆股通)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
19,300521.SZ,爱司凯,专用机械,10.97,4.5757864632983924,264.6549827674678,
20,300023.SZ,宝德股份,专用机械,7.63,1.1936339522546469,198.8063660477425,中国光大银行股份有限公司-国金量化多策略灵活配置混合型证券投资基金
21,603697.SH,有友食品,食品,13.42,1.743745261561802,185.7562547384412,"苏州格外投资管理有限公司-格外投资新三板1号基金
苏州格外投资管理有限公司-格外投资新三板1号基金"
22,603056.SH,德邦股份,仓储物流,10.9,1.019462465245602,173.98053753476285,"中金佳泰(天津)股权投资基金合伙企业(有限合伙)
天津瑞荣股权投资基金合伙企业(有限合伙)
上海国和现代服务业股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-东方红恒元五年定期开放灵活配置混合型证券投资基金
中金佳泰(天津)股权投资基金合伙企业(有限合伙)
全国社保基金四零四组合
基本养老保险基金一二零三组合
香港中央结算有限公司(陆股通)"
23,603899.SH,晨光文具,文教休闲,48.97,0.844316309719928,172.48901702360243,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
全国社保基金四零六组合
中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
全国社保基金四零六组合
中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF)"
24,688021.SH,奥福环保,环境保护,39.24,2.4543080939947837,166.11712047744024,"兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国工商银行股份有限公司-平安优势产业灵活配置混合型证券投资基金
中欧基金-招商银行-中欧基金瑞华资产管理计划
北京泓澄投资管理有限公司-泓澄智选1号私募投资基金
中信信托有限责任公司-中信信托锐进52期泓澄投资集合资金信托计划
交通银行股份有限公司-工银瑞信主题策略混合型证券投资基金
中国农业银行股份有限公司-工银瑞信高端制造行业股票型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国银行股份有限公司-华泰柏瑞价值增长混合型证券投资基金
中国农业银行股份有限公司-工银瑞信高端制造行业股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
广发证券股份有限公司-博道志远混合型证券投资基金
中国建设银行股份有限公司-汇添富环保行业股票型证券投资基金
交通银行股份有限公司-工银瑞信主题策略混合型证券投资基金
中信信托有限责任公司-中信信托锐进52期泓澄投资集合资金信托计划"
25,603598.SH,引力传媒,影视音像,14.44,-1.9687712152070658,165.6051348515718,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中海信托股份有限公司-中海-浦江之星165号集合资金信托
中国工商银行股份有限公司-万家汽车新趋势混合型证券投资基金"
26,300382.SZ,斯莱克,专用机械,6.37,1.2718600953895098,165.3948065712712,"中央汇金资产管理有限责任公司
深圳市恒泰华盛资产管理有限公司-盛世37号私募基金
兴业国际信托有限公司-兴业信托-斯莱克2号员工持股集合资金信托计划
中央汇金资产管理有限责任公司
深圳市恒泰华盛资产管理有限公司-盛世37号私募基金
兴业国际信托有限公司-兴业信托-斯莱克2号员工持股集合资金信托计划"
27,000426.SZ,兴业矿业,铅锌,5.39,0.9363295880149725,149.06367041198823,"北信瑞丰基金-民生银行-四川信托-辰星2号证券投资集合资金信托计划
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金
北信瑞丰基金-民生银行-四川信托-辰星2号证券投资集合资金信托计划
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金"
28,002251.SZ,步步高,超市连锁,9.18,1.1013215859030812,148.89867841408972,"金鹰基金-工商银行-万向信托-万向信托-星辰16号事务管理类单一资金信托
香港中央结算有限公司(陆股通)
中国人寿资管-中国银行-国寿资产-优势甄选1930保险资产管理产品
新沃基金-广州农商银行-西藏信托-西藏信托-顺景40号单一资金信托
金鹰基金-工商银行-万向信托-万向信托-星辰16号事务管理类单一资金信托
香港中央结算有限公司(陆股通)
新沃基金-广州农商银行-西藏信托-西藏信托-顺景40号单一资金信托
中国人寿资管-中国银行-国寿资产-优势甄选1930保险资产管理产品
金鹰基金-工商银行-万向信托-万向信托-星辰16号事务管理类单一资金信托
中国人寿资管-中国银行-国寿资产-优势甄选1930保险资产管理产品
香港中央结算有限公司(陆股通)
新沃基金-广州农商银行-西藏信托-西藏信托-顺景40号单一资金信托"
29,300759.SZ,康龙化成,化学制药,60.67,1.761153975176133,148.238846024826,"香港中央结算有限公司(陆股通)
全国社保基金一零五组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零三组合
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
交通银行-农银汇理行业领先股票型证券投资基金"
30,002106.SZ,莱宝高科,元器件,9.85,0.7157464212679043,132.61758691207643,"中国国际金融香港资产管理有限公司-客户资金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金"
31,600834.SH,申通地铁,公共交通,7.08,5.988023952095811,129.3060936949625,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
32,002382.SZ,蓝帆医疗,医疗保健,16.67,3.6047234307023057,128.39527656929803,"中泰证券资管-证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管11号单一资产管理计划
富安达基金-南京银行-富安达-富享14号股票型资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
上海庞增投资管理中心(有限合伙)-庞增添益3号私募投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
江苏疌泉毅达融京股权并购投资基金(有限合伙)
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管11号单一资产管理+"
33,603330.SH,上海天洋,塑料,15.83,1.1501597444089517,123.84984025559342,
34,002084.SZ,海鸥住工,家居用品,5.75,1.590106007067127,123.40989399293206,"上海齐泓股权投资基金合伙企业(有限合伙)
泰达宏利基金-民生银行-天津信托-天津信托·优选定增3号集合资金信托计划
金元顺安基金-民生银行-天津信托-天津信托·美克优选定增10号集合资金信托计划
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
上海齐泓股权投资基金合伙企业(有限合伙)
泰达宏利基金-民生银行-天津信托-天津信托·优选定增3号集合资金信托计划
金元顺安基金-民生银行-天津信托-天津信托·美克优选定增10号集合资金信托计划"
35,002891.SZ,中宠股份,饲料,25.29,1.6887816646562026,119.363849914289,"全国社保基金五零二组合
中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
全国社保基金五零二组合
中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金"
36,600418.SH,江淮汽车,汽车整车,5.34,3.891050583657596,118.33117163856492,"安徽省铁路发展基金股份有限公司
申万菱信基金-招商银行-华润深国投信托-华润信托·博荟13号集合资金信托计划
华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划
安徽省铁路发展基金股份有限公司
申万菱信基金-招商银行-华润深国投信托-华润信托·博荟13号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
37,603868.SH,飞科电器,家用电器,36.74,0.7127192982456343,115.95394736843186,"香港中央结算有限公司(陆股通)
瑞典第二国家养老基金-自有资金
富达基金(香港)有限公司-客户资金
挪威中央银行-自有资金
毕盛(上海)投资管理有限公司-毕盛狮盈私募证券投资基金
毕盛资产管理有限公司-毕盛大中华阿尔法母基金
香港中央结算有限公司(陆股通)
瑞典第二国家养老基金-自有资金
富达基金(香港)有限公司-客户资金
挪威中央银行-自有资金
毕盛资产管理有限公司-毕盛中国A股投资基金
毕盛(上海)投资管理有限公司-毕盛狮嬴私募证券投资基金"
38,600861.SH,北京城乡,百货,10.61,3.411306042884976,102.47104689829038,"深圳前海溋沣资本管理有限公司-溋沣起航二号私募证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金"
39,300715.SZ,凯伦股份,其他建材,28.65,3.579175704989157,90.53847135383344,"交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
深圳德威资本投资管理有限公司-德威资本长盈私募基金
山东嘉信私募基金管理有限公司-嘉信舜泽1号私募基金"
40,603879.SH,永悦科技,化工原料,14.68,6.222865412445722,80.73365632668403,"福州泛太平洋基金管理有限公司-领航五号私募证券投资基金
福州泛太平洋基金管理有限公司-海丝互盈二号策略私募投资基金
福州泛太平洋基金管理有限公司-海丝互盈二号策略私募投资基金"
41,600859.SH,王府井,百货,13.87,3.6621823617339233,65.3033348796453,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零三组合"
42,002541.SZ,鸿路钢构,钢加工,14.97,3.886190145732127,60.819692207208774,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中央汇金资产管理有限责任公司
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司"
43,300346.SZ,南大光电,元器件,25.96,3.220675944333995,52.54855482489666,
44,300676.SZ,华大基因,医疗保健,88.3,3.0218177575545457,52.0680026017283,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
香港中央结算有限公司(陆股通)
深圳市国信弘盛股权投资基金(有限合伙)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
45,603755.SH,日辰股份,食品,51.62,3.281312525010005,51.43566860706699,"基本养老保险基金一六零一一组合
博时基金管理有限公司-社保基金四一九组合
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国农业银行股份有限公司-博时创业成长混合型证券投资基金
兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-禾天下2号结构化私募基金
磐厚蔚然(上海)资产管理有限公司-磐厚蔚然-钰悦3号私募投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划"
46,600375.SH,华菱星马,汽车整车,4.96,3.5490605427974886,50.9963940026559,深圳抱朴容易资产管理有限公司-抱朴容易1号私募证券投资基金
47,002400.SZ,省广集团,广告包装,4.15,7.235142118863047,48.320413436692334,"中国工商银行-华安中小盘成长混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金"
48,002398.SZ,垒知集团,其他建材,8.72,3.809523809523818,41.645021645021615,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
全国社保基金五零二组合
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
全国社保基金四一二组合
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
全国社保基金四一二组合"
49,688202.SH,美迪西,医疗保健,78.65,3.6778275771157443,41.63467242288379,"中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城医疗保健混合型证券投资基金
中国工商银行股份有限公司-博时科创主题3年封闭运作灵活配置混合型证券投资基金
中国建设银行股份有限公司-华宝医药生物优选混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国民生银行股份有限公司-中银创新医疗混合型证券投资基金
招商银行股份有限公司-中银医疗保健灵活配置混合型证券投资基金"
50,001914.SZ,招商积余,房产服务,25.4,3.462321792260692,40.60547481790871,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国建设银行股份有限公司-华安宏利混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
交通银行-华安宝利配置证券投资基金
中欧基金-建设银行-中国人寿-中国人寿保险股份有限公司委托中欧基金管理有限公司中证全指组合
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国建设银行股份有限公司-华安宏利混合型证券投资基金
全国社保基金一一六组合
兴业国际信托有限公司-兴享进取景林1号证券投资集合资金信托计划
中国工商银行股份有限公司-易方达价值精选混合型证券投资基金
交通银行-华安宝利配置证券投资基金"
51,000551.SZ,创元科技,专用机械,7.94,3.116883116883118,38.059587471352344,
52,688016.SH,心脉医疗,医疗保健,179.57,3.0589990817263546,37.574246300858015,"中国工商银行股份有限公司-万家自主创新混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国建设银行股份有限公司-上投摩根医疗健康股票型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金17021组合
招商银行股份有限公司-惠升惠泽灵活配置混合型发起式证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-上投摩根医疗健康股票型证券投资基金"
53,603520.SH,司太立,化学制药,59.69,4.04392539654872,36.56213520951157,"上海睿亿投资发展中心(有限合伙)-睿亿投资攀山七期私募证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
上海睿亿投资发展中心(有限合伙)-睿亿投资攀山七期私募证券投资基金"
54,002661.SZ,克明面业,食品,16.13,3.6632390745501286,28.894900460334117,"湖南省资产管理有限公司
华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划
兴业国际信托有限公司-克明面业1号员工持股集合资金信托
全国社保基金一零五组合
中央汇金资产管理有限责任公司
湖南省资产管理有限公司
兴业国际信托有限公司-克明面业1号员工持股集合资金信托
兴业国际信托有限公司-兴业信托·克明面业2号员工持股集合资金信托计划
华菱津杉(天津)产业投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司"
55,002959.SZ,小熊电器,家用电器,83.91,3.7462908011869356,28.568119679162617,"中国工商银行股份有限公司-广发价值优势混合型证券投资基金
中国工商银行股份有限公司-南方ESG主题股票型证券投资基金
中国银行股份有限公司-华安汇智精选两年持有期混合型证券投资基金
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金
中国银行股份有限公司-大成优选混合型证券投资基金(LOF)
中国工商银行股份有限公司-南方新优享灵活配置混合型证券投资基金
中国建设银行股份有限公司-南方现代教育股票型证券投资基金
中国建设银行-宝康消费品证券投资基金
全国社保基金五零二组合
广发基金-工商银行-广发基金股债混合策略1号资产管理计划
富国基金-农业银行-太平洋人寿-中国太平洋人寿股票主动管理型产品委托投资
中国银行股份有限公司-大成优选混合型证券投资基金(LOF)
上海盛宇股权投资中心(有限合伙)-盛宇21号私募证券投资基金
广发基金-工商银行-东兴证券股份有限公司"
56,600126.SH,杭钢股份,普钢,6.55,3.9682539682539764,27.610693400167552,上海浦东发展银行股份有限公司-中证长三角一体化发展主题交易型开放式指数证券投资基金
57,603881.SH,数据港,电信运营,53.8,3.5013466717968456,25.576667512600903,"全国社会保障基金理事会转持一户
全国社保基金四零四组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发科技动力股票型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
上海盛宇股权投资中心(有限合伙)-盛宇21号私募证券投资基金
交通银行股份有限公司-易方达科讯混合型证券投资基金
基本养老保险基金一二零五组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-泰康弘实3个月定期开放混合型发起式证券投资基金
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达科翔股票型证券投资基金"
