,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_BREAK_OFFSET1,COL_FLOAT_HOLDERS
40,600782.SH,600782,新钢股份,普钢,4.19,True,True,"新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合
新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
全国社保基金四一二组合
新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
41,300148.SZ,300148,天舟文化,出版业,4.2,True,True,国金证券-浦发银行-国金天舟文化1号集合资产管理计划
42,600860.SH,600860,*ST京城,专用机械,4.23,True,True,香港中央结算有限公司(陆股通)
43,000807.SZ,000807,云铝股份,铝,4.34,True,True,"全国社保基金四一二组合
华泰资产管理有限公司-策略投资产品
香港中央结算有限公司(陆股通)
基本养老保险基金九零二组合
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国沪深300增强证券投资基金"
44,600811.SH,600811,东方集团,综合类,4.35,True,True,"昆仑信托有限责任公司-昆仑信托·东方集团定增一号集合资金信托计划
深圳市大华信安资产管理企业(有限合伙)-大华承运私募证券投资基金
中央汇金资产管理有限责任公司
中融金谷投资(北京)有限公司-中融金谷价值精选二号私募证券投资基金"
45,600302.SH,600302,标准股份,纺织机械,4.4,True,True,
46,000419.SZ,000419,通程控股,百货,4.47,True,False,
47,002611.SZ,002611,东方精工,轻工机械,4.51,True,True,"华融证券-招商证券-华融优智1号集合资产管理计划
盛稷股权投资基金(上海)有限公司
香港中央结算有限公司(陆股通)"
48,002765.SZ,002765,蓝黛传动,汽车配件,4.51,True,False,
49,000959.SZ,000959,首钢股份,普钢,4.52,True,True,"北京纳木纳尼资产管理有限公司
香港中央结算有限公司(陆股通)"
50,600711.SH,600711,盛屯矿业,小金属,4.53,True,True,香港中央结算有限公司(陆股通)
51,600308.SH,600308,华泰股份,造纸,4.56,True,False,华泰证券股份有限公司-中庚价值领航混合型证券投资基金
52,300163.SZ,300163,先锋新材,其他建材,4.6,True,True,
53,000166.SZ,000166,申万宏源,证券,4.6,True,False,"中央汇金投资有限责任公司
中央汇金资产管理有限责任公司"
54,600478.SH,600478,科力远,元器件,4.61,True,True,"国泰君安创新投资有限公司-证券行业支持民企发展系列之国君通济一号私募股权投资基金
北信瑞丰基金-浦发银行-爱建信托-爱建信托云溪2号事务管理类集合资金信托计划
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
佛山市金融投资控股有限公司-佛山市通助基金投资有限公司"
55,600807.SH,600807,ST天业,区域地产,4.61,True,True,国通信托有限责任公司
56,000607.SZ,000607,华媒控股,广告包装,4.63,True,True,
57,600173.SH,600173,卧龙地产,全国地产,4.64,True,True,
58,600824.SH,600824,益民集团,百货,4.65,True,True,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
59,000155.SZ,000155,川能动力,新型电力,4.7,True,False,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
60,600019.SH,600019,宝钢股份,普钢,4.75,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
61,600165.SH,600165,新日恒力,钢加工,4.76,True,True,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划"
62,600873.SH,600873,梅花生物,食品,4.9,True,True,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
北京隆慧投资有限公司-隆慧汇晨战略投资私募证券投资基金"
63,000638.SZ,000638,万方发展,软件服务,4.92,True,False,
64,000416.SZ,000416,民生控股,多元金融,4.96,True,False,
65,600997.SH,600997,开滦股份,煤炭开采,5.0,True,True,"中央汇金资产管理有限责任公司
中国信达资产管理股份有限公司
国联安德盛小盘精选证券投资基金
中融中证煤炭指数分级证券投资基金"
66,600986.SH,600986,科达股份,互联网,5.05,True,True,红塔资产-中信银行-中信信托-中信·宏商金融投资项目1701期
67,000983.SZ,000983,西山煤电,煤炭开采,5.07,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一七组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
68,002026.SZ,002026,山东威达,机械基件,5.1,True,True,中央汇金资产管理有限责任公司
69,000600.SZ,000600,建投能源,火力发电,5.1,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
华夏基金-农业银行-华夏中证金融资产管理计划
基本养老保险基金一三零一组合
富国基金管理有限公司-社保基金一五零一组合"
70,600971.SH,600971,恒源煤电,煤炭开采,5.13,True,True,"中央汇金资产管理有限责任公司
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
安信证券-梁日文-安信证券创赢1号单一资产管理计划
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
香港中央结算有限公司(陆股通)"
71,600361.SH,600361,华联综超,超市连锁,5.15,True,False,领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
72,600730.SH,600730,中国高科,综合类,5.16,True,True,
73,600488.SH,600488,天药股份,化学制药,5.18,True,True,"中央汇金资产管理有限责任公司
广州德福投资咨询合伙企业(有限合伙)-广州德福股权投资基金合伙企业(有限合伙)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
74,601727.SH,601727,上海电气,电气设备,5.19,True,False,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
上海君和立成投资管理中心(有限合伙)-上海临港东方君和科创产业股权投资基金合伙企业(有限合伙)"
75,002183.SZ,002183,怡亚通,仓储物流,5.23,True,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
金鹰基金-工商银行-金鹰穗通26号资产管理计划"
76,002181.SZ,002181,粤传媒,出版业,5.24,True,True,
77,002485.SZ,002485,希努尔,服饰,5.29,True,True,"中国金谷国际信托有限责任公司-金谷·信惠51号证券投资集合资金信托计划
中国金谷国际信托有限责任公司-金谷·信盈6号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华升53号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏71号集合资金信托计划
中国金谷国际信托有限责任公司-金谷·信惠37号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏79号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华升85号集合资金信托计划"
78,000976.SZ,000976,华铁股份,运输设备,5.32,True,True,"苏州上达股权投资基金合伙企业(有限合伙)
金鹰基金-平安银行-金鹰穗通5号资产管理计划
义乌上达股权投资基金合伙企业(有限合伙)"
79,601968.SH,601968,宝钢包装,广告包装,5.36,True,True,浙商证券资管-光大银行-浙商汇金灵活定增集合资产管理计划
80,300261.SZ,300261,雅本化学,农药化肥,5.39,True,True,"金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司"
81,600238.SH,600238,ST椰岛,红黄酒,5.39,True,False,
82,300336.SZ,300336,新文化,影视音像,5.4,True,True,"中国银行股份有限公司-海富通股票混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金"
83,002687.SZ,002687,乔治白,服饰,5.42,True,True,
84,600757.SH,600757,长江传媒,出版业,5.46,True,True,"中央汇金资产管理有限责任公司
全国社保基金一零一组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金八零八组合
中国工商银行-南方宝元债券型基金"
85,600193.SH,600193,ST创兴,装修装饰,5.46,True,True,
86,002198.SZ,002198,嘉应制药,中成药,5.5,True,True,深圳市老虎汇资产管理有限公司
87,601777.SH,601777,力帆股份,摩托车,5.5,True,True,
88,600572.SH,600572,康恩贝,中成药,5.6,True,True,"渤海国际信托股份有限公司-渤海信托·恒利丰253号集合资金信托计划
香港中央结算有限公司(陆股通)
金元顺安基金-杭州银行-华润信托-华润信托·汇祥增利53号单一资金信托
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
89,300291.SZ,300291,华录百纳,影视音像,5.61,True,True,"博时基金-招商银行-博时基金-三新跃升1号资产管理计划
中央汇金资产管理有限责任公司"
90,600676.SH,600676,交运股份,公共交通,5.65,True,True,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
91,002003.SZ,002003,伟星股份,服饰,5.7,True,True,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
全国社保基金一一五组合
汇添富基金管理股份有限公司-社保基金四二三组合
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
云南国际信托有限公司-伟星股份第一期员工持股集合资金信托计划"
92,000088.SZ,000088,盐田港,港口,5.71,True,True,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
93,603889.SH,603889,新澳股份,纺织,5.77,True,True,长春嘉信股权投资基金管理有限公司-嘉信六合策略精选3号
94,600199.SH,600199,金种子酒,白酒,5.78,True,True,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
95,000301.SZ,000301,东方盛虹,化纤,5.82,True,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
96,002487.SZ,002487,大金重工,钢加工,5.85,True,True,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
全国社保基金一一八组合
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金"
97,300259.SZ,300259,新天科技,电器仪表,5.85,True,True,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
全国社保基金五零二组合
中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金"
98,601717.SH,601717,郑煤机,汽车配件,5.88,True,True,"河南资产管理有限公司
中央汇金资产管理有限责任公司
百瑞信托有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
99,002207.SZ,002207,ST准油,石油开采,5.89,True,True,"中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有五号私募证券投资基金"
100,002226.SZ,002226,江南化工,化工原料,5.93,True,True,"香港中央结算有限公司(陆股通)
兴业全球基金-上海银行-浙江中升港通贸易有限公司"
101,300255.SZ,300255,常山药业,生物制药,5.94,True,True,"珠海保联资产管理有限公司
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
102,300359.SZ,300359,全通教育,文教休闲,5.95,True,True,北京顺业恒通资产管理有限公司
103,600858.SH,600858,银座股份,百货,5.96,True,True,中国东方资产管理股份有限公司
104,601801.SH,601801,皖新传媒,出版业,5.97,True,True,"新华集团-国泰君安-16皖新EB担保及信托财产专户
安徽安元投资基金有限公司
中央汇金资产管理有限责任公司
鹏华资产-平安银行-华宝信托-华宝-银河15号集合资金信托计划
海南首泰融信股权投资基金合伙企业(有限合伙)"
105,603128.SH,603128,华贸物流,仓储物流,5.98,True,True,"珠海回声资产管理有限公司-回声1号私募基金
香港中央结算有限公司(陆股通)"
106,601699.SH,601699,潞安环能,煤炭开采,5.99,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
107,000417.SZ,000417,合肥百货,百货,6.02,True,False,"上海喜世润投资管理有限公司-盈升金衍同丰6号私募投资基金
中央汇金资产管理有限责任公司"
108,300289.SZ,300289,利德曼,生物制药,6.05,True,True,"成都力鼎银科股权投资基金中心(有限合伙)
上海赛领并购投资基金合伙企业(有限合伙)
湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金"
109,000006.SZ,000006,深振业A,区域地产,6.05,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
110,600740.SH,600740,山西焦化,焦炭加工,6.07,True,True,"华鑫国际信托有限公司
建信基金公司-民生-华鑫信托·慧智投资1号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资2号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资3号结构化集合资金信托计划"
111,000100.SZ,000100,TCL科技,元器件,6.15,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
112,601369.SH,601369,陕鼓动力,机械基件,6.18,True,True,中央汇金资产管理有限责任公司
113,603999.SH,603999,读者传媒,出版业,6.21,True,True,"广州市玄元投资管理有限公司-玄元科新12号私募证券投资基金
中国化工资产管理有限公司
中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划"
114,600594.SH,600594,益佰制药,中成药,6.28,True,True,"中央汇金资产管理有限责任公司
金元顺安基金-海通证券-渤海国际信托-渤海信托·恒利丰123号·益佰艾康一号集合资金信托计划"
115,600814.SH,600814,杭州解百,百货,6.33,True,False,香港中央结算有限公司(陆股通)
116,601162.SH,601162,天风证券,证券,6.37,True,True,
117,002406.SZ,002406,远东传动,汽车配件,6.5,True,True,
118,000829.SZ,000829,天音控股,其他商业,6.56,True,True,"北京国际信托有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
阳光资管-工商银行-阳光资产-积极配置3号资产管理产品
阳光资产-工商银行-主动配置三号资产管理产品"
119,600609.SH,600609,金杯汽车,汽车配件,6.58,True,False,北京桑海汇通资产管理中心(有限合伙)
120,002443.SZ,002443,金洲管道,钢加工,6.6,True,True,"交通银行股份有限公司-长信量化先锋混合型证券投资基金
博时基金-北京诚通金控投资有限公司-博时基金-诚通金控1号单一资产管理计划"
121,300082.SZ,300082,奥克股份,化工原料,6.63,True,True,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中央汇金资产管理有限责任公司"
122,603030.SH,603030,全筑股份,装修装饰,6.67,True,False,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
123,000813.SZ,000813,德展健康,化学制药,6.72,True,True,"北京凯世富乐资产管理股份有限公司-凯世富乐稳健9号私募证券投资基金
北京凯世富乐资产管理股份有限公司-凯世富乐稳健11号私募证券投资基金"
124,000783.SZ,000783,长江证券,证券,6.79,True,True,
125,600463.SH,600463,空港股份,园区开发,6.84,True,False,
126,601928.SH,601928,凤凰传媒,出版业,6.85,True,True,"凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
基本养老保险基金一零零三组合
中央汇金资产管理有限责任公司
全国社保基金四一三组合
全国社保基金一零一组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
广发基金-农业银行-广发中证金融资产管理计划"
127,002536.SZ,002536,飞龙股份,汽车配件,6.88,True,True,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
北京厚毅资本管理有限公司-厚毅辰酉二号私募证券投资基金"
128,002308.SZ,002308,威创股份,IT设备,6.91,True,False,"华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
重庆和信汇智工业产业股权投资基金合伙企业(有限合伙)
招商财富-招商银行-深圳国调招商并购股权投资基金合伙企业(有限合伙)"
129,000090.SZ,000090,天健集团,建筑工程,6.93,True,True,"国泰君安证券资管-招商银行-国泰君安君享天健如意集合资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
130,300364.SZ,300364,中文在线,出版业,6.94,True,True,
131,600325.SH,600325,华发股份,区域地产,6.95,True,False,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
132,000719.SZ,000719,中原传媒,出版业,6.97,True,True,"中原出版传媒-国泰君安证券-18中原EB担保及信托财产专户
全国社保基金六零四组合
中央汇金资产管理有限责任公司
招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金"
133,600733.SH,600733,北汽蓝谷,汽车整车,6.98,True,True,
134,000788.SZ,000788,北大医药,化学制药,7.01,True,True,"中央汇金资产管理有限责任公司
北京大学教育基金会
建投中信资产管理有限责任公司"
135,002666.SZ,002666,德联集团,化工原料,7.02,True,True,"交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金"
136,002522.SZ,002522,浙江众成,塑料,7.2,True,True,浙江银万斯特投资管理有限公司-全盈2号私募证券投资基金
137,300063.SZ,300063,天龙集团,互联网,7.2,True,True,
138,603603.SH,603603,博天环境,环境保护,7.28,True,True,"国投创新(北京)投资基金有限公司
上海复星创富股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)"
139,002712.SZ,002712,思美传媒,广告包装,7.33,True,True,"金元顺安基金-浙商银行-爱建信托-爱建信托欣欣15号事务管理类单一资金信托
金鹰基金-浙商银行-西藏信托-西藏信托-瑞新9号单一资金信托
华润深国投信托有限公司-华润信托·开元3号集合资金信托计划
陕西省国际信托股份有限公司-陕国投·金玉32号证券投资集合资金信托计划"
140,603725.SH,603725,天安新材,塑料,7.35,True,True,
141,002707.SZ,002707,众信旅游,旅游服务,7.37,True,True,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金"
