,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LIMIT_COUNT,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
26,300397.SZ,300397,天和防务,通信设备,True,1.0,20.0132,49.91776315789473,0.400923413509061,56.81,香港中央结算有限公司(陆股通),1.0
27,002895.SZ,002895,川恒股份,化工原料,True,0.0,8.6878,22.551020408163257,0.38525085972850687,58.11,全国社保基金一一八组合,1.0
28,300008.SZ,300008,天海防务,船舶,True,1.0,11.0922,28.910891089108915,0.38366856164383556,48.39,东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划,1.0
29,000887.SZ,000887,中鼎股份,橡胶,True,1.0,10.0,26.791679562846205,0.3732502091383499,144.73,"深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
中信证券股份有限公司-社保基金1106组合
安徽省铁路发展基金股份有限公司
兴业银行股份有限公司-东吴兴享成长混合型证券投资基金
兴业国际信托有限公司-兴享进取景林1号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)",6.0
30,002898.SZ,002898,赛隆药业,化学制药,True,1.0,10.0,26.972909305064775,0.37074235807860273,10.89,,0.0
31,605128.SH,605128,上海沿浦,汽车配件,True,0.0,6.4401,17.505412608698755,0.36789192828278716,6.58,,0.0
32,600630.SH,600630,龙头股份,纺织,True,2.0,9.965,27.32793522267205,0.3646451851851854,26.72,,0.0
33,600624.SH,600624,复旦复华,化学制药,True,0.0,1.6393,9.090909090909083,0.3568400000000003,50.94,"深圳金善银股权投资基金管理有限公司-金善银金沙私募证券投资基金
深圳前海千惠资产管理有限公司-千惠盛景二号私募证券投资基金
上海阿杏投资管理有限公司-阿杏延安10号私募证券投资基金",3.0
34,300821.SZ,300821,东岳硅材,化工原料,True,0.0,5.8601,16.545265348595215,0.35418591823899365,46.7,香港中央结算有限公司(陆股通),1.0
35,603867.SH,603867,新化股份,化工原料,True,2.0,4.6818,29.23677151914168,0.34272251959966626,24.24,,0.0
36,300166.SZ,300166,东方国信,软件服务,True,0.0,6.5911,19.239631336405537,0.34257932934131724,84.67,"申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
香港中央结算有限公司(陆股通)",5.0
37,300414.SZ,300414,中光防雷,通信设备,True,0.0,9.6537,28.220858895705515,0.34207676086956534,31.91,,0.0
38,002721.SZ,002721,金一文化,服饰,True,1.0,10.0946,29.73977695167287,0.33943092499999994,25.79,北京海鑫资产管理有限公司,1.0
39,002760.SZ,002760,凤形股份,机械基件,True,0.0,1.0837,22.26657927664897,0.33266897029703,15.62,"深圳市大华信安资产管理企业(有限合伙)-信安成长一号私募证券投资基金
深圳德威资本投资管理有限公司-德威资本长盈私募基金",2.0
40,002479.SZ,002479,富春环保,火力发电,True,0.0,2.9851,27.405000184644933,0.3263309593046758,59.15,深圳招华城市发展股权投资基金合伙企业(有限合伙),1.0
41,300139.SZ,300139,晓程科技,元器件,True,1.0,0.6192,31.40161725067385,0.3260628240343348,22.13,,0.0
42,002011.SZ,002011,盾安环境,工程机械,True,1.0,10.0,30.749354005167937,0.3252100840336137,46.36,北京风炎投资管理有限公司-风炎投资102号私募证券投资基金,1.0
43,600992.SH,600992,贵绳股份,钢加工,True,2.0,10.0,31.04026845637584,0.3246589189189189,19.14,,0.0
44,603685.SH,603685,晨丰科技,电气设备,True,1.0,9.9744,31.184217216657338,0.31985410859285834,21.8,,0.0
45,000985.SZ,000985,大庆华科,化工原料,True,0.0,1.398,6.831867608196518,0.3198100615091942,15.98,,0.0
46,600776.SH,600776,东方通信,通信设备,True,0.0,6.5717,20.71748878923767,0.31720543290043285,128.68,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
银华基金-农业银行-银华中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
香港中央结算有限公司(陆股通)",5.0
47,300055.SZ,300055,万邦达,环境保护,True,0.0,0.2497,22.40853658536586,0.30981942857142847,69.31,"全国社保基金六零三组合
全国社保基金一零五组合
华龙证券-浦发银行-华龙证券金智汇定增宝2号集合资产管理计划
全国社保基金一一八组合",4.0
48,603116.SH,603116,红蜻蜓,服饰,True,1.0,10.0147,32.446808510638306,0.3086497704918032,43.04,广州市玄元投资管理有限公司-玄元科新162号私募证券投资基金,1.0
49,603309.SH,603309,维力医疗,医疗保健,True,1.0,-6.137,29.3265495375824,0.3047545702076745,37.78,中信里昂资产管理有限公司-客户资金,1.0
50,600360.SH,600360,华微电子,半导体,True,0.0,-1.519,23.63067292644758,0.3043205761589403,74.71,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金
保宁资本有限公司-保宁新兴市场基金(美国)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",4.0
51,600395.SH,600395,盘江股份,煤炭开采,True,0.0,-1.6774,18.86503067484664,0.3037312845528453,126.11,"盈峰资本管理有限公司-盈峰盈珠私募证券投资基金
盈峰资本管理有限公司-盈峰蒋峰价值精选1号私募证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
盈峰资本管理有限公司-盈峰盈泰私募证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
基本养老保险基金一零零三组合
香港中央结算有限公司(陆股通)",7.0
52,300270.SZ,300270,中威电子,通信设备,True,0.0,5.6818,18.723404255319153,0.30345977272727265,11.05,"宁波宁聚资产管理中心(有限合伙)-融通5号证券投资基金
北京海厚泰资本管理有限公司-新乡市新投产业并购投资基金壹号合伙企业(有限合伙)",2.0
53,600756.SH,600756,浪潮软件,软件服务,True,0.0,3.1594,15.555555555555545,0.30164785714285736,45.5,"国通信托有限责任公司-国通信托·方信1号集合资金信托计划
香港中央结算有限公司(陆股通)",2.0
54,603717.SH,603717,天域生态,环境保护,True,1.0,1.3986,33.33333333333335,0.2999999999999999,28.05,,0.0
55,002090.SZ,002090,金智科技,软件服务,True,0.0,1.7241,20.90163934426228,0.29792400000000024,35.35,"宁波宁聚资产管理中心(有限合伙)-宁聚量化多策略3号私募证券投资基金
西藏信托有限公司-西藏信托-智臻16号集合资金信托计划
全国社保基金四零一组合",3.0
56,605178.SH,605178,时空科技,装修装饰,True,0.0,-0.6961,16.022702466710314,0.2964356362397822,9.36,,0.0
57,002373.SZ,002373,千方科技,软件服务,True,1.0,5.164,17.435549525101756,0.2961764980544748,212.48,"建信(北京)投资基金管理有限责任公司-芜湖建信鼎信投资管理中心(有限合伙)
香港中央结算有限公司(陆股通)",2.0
58,600369.SH,600369,西南证券,证券,True,1.0,5.169,17.555555555555546,0.2944367088607596,298.63,"重庆国际信托股份有限公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
招商财富-招商银行-渝富4号专项资产管理计划
重庆市江北嘴中央商务区投资集团有限公司",4.0
59,300052.SZ,300052,中青宝,互联网,True,0.0,-0.2404,20.93023255813955,0.2925146666666664,21.68,,0.0
60,300598.SZ,300598,诚迈科技,软件服务,True,1.0,0.8962,69.31388514855207,0.2884934231740683,114.08,"全国社保基金一一三组合
上海国和现代服务业股权投资基金合伙企业(有限合伙)
北交联合投资基金管理有限公司
珠海市金羿资产管理有限公司-金羿1期私募证券投资基金",4.0
61,601788.SH,601788,光大证券,证券,True,1.0,9.9828,34.62078651685394,0.28834700202839747,748.91,"中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",6.0
62,300366.SZ,300366,创意信息,软件服务,True,0.0,-2.2222,27.478753541076493,0.28799341237113396,29.78,"香港中央结算有限公司(陆股通)
贵州铁路发展基金管理有限公司-贵州铁路壹期号股权投资基金中心(有限合伙)
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)
四川省集成电路和信息安全产业投资基金有限公司",4.0
63,300353.SZ,300353,东土科技,通信设备,True,0.0,-1.3123,24.91803278688525,0.2878638157894737,28.68,"红塔证券-红塔证券股份有限公司-证券行业支持民企发展系列之红塔证券1号单一资产管理计划
上海迎水投资管理有限公司-迎水日新1号私募证券投资基金",2.0
64,002902.SZ,002902,铭普光磁,元器件,True,2.0,10.0318,35.35749265426051,0.28372486980609435,18.49,四川信托有限公司-四川信托-福泽1号证券投资集合资金信托计划,1.0
65,002979.SZ,002979,雷赛智能,专用机械,True,0.0,-2.0645,19.00191938579654,0.28074532323232326,47.6,"交通银行股份有限公司-平安研究睿选混合型证券投资基金
中国银行股份有限公司-平安匠心优选混合型证券投资基金
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
平安银行股份有限公司-平安稳健增长混合型证券投资基金
招商银行股份有限公司-银华心怡灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
全国社保基金五零二组合
中国农业银行股份有限公司-平安低碳经济混合型证券投资基金
北京泓澄投资管理有限公司-泓澄优选私募证券投资基金",9.0
66,603189.SH,603189,网达软件,软件服务,True,0.0,-0.7697,22.739541160593802,0.28031788130563784,39.85,,0.0
67,002688.SZ,002688,金河生物,化学制药,True,1.0,-2.3968,36.001448750452724,0.2765472042253522,45.77,"招商银行股份有限公司-国泰价值优选灵活配置混合型证券投资基金
上银基金-浦发银行-上银基金财富51号资产管理计划
银华基金管理股份有限公司-社保基金1105组合
上海嘉恳资产管理有限公司-嘉恳兴丰16号私募证券投资基金",4.0
68,300266.SZ,300266,兴源环境,环境保护,True,2.0,10.989,40.27777777777779,0.2728303448275861,62.57,陕西省国际信托股份有限公司-陕国投·聚宝盆2号证券投资集合资金信托计划,1.0
69,000759.SZ,000759,中百集团,超市连锁,True,0.0,-7.6285,16.62315056570933,0.2710737643979055,37.91,长江证券-工商银行-长江证券超越理财宝6号集合资产管理计划,1.0
70,300570.SZ,300570,太辰光,元器件,True,0.0,0.0617,14.964539007092203,0.2703858767772511,31.1,"中国工商银行股份有限公司-财通成长优选混合型证券投资基金
中国工商银行股份有限公司-财通价值动量混合型证券投资基金",2.0
71,600728.SH,600728,佳都科技,软件服务,True,0.0,-0.146,10.662358642972514,0.26756743939393995,118.31,"广州市玄元投资管理有限公司-玄元科新6号私募证券投资基金
广发证券资管-何娟-广发资管申鑫利10号单一资产管理计划
珠海阿巴马资产管理有限公司-阿巴马元享红利9号私募证券投资基金
横琴广金美好基金管理有限公司-美好贝叶斯一号私募证券投资基金",4.0
72,300217.SZ,300217,东方电热,电器仪表,True,0.0,3.5144,13.286713286713292,0.2645048421052631,28.48,上海浦东发展银行股份有限公司-国泰中证全指家用电器交易型开放式指数证券投资基金,1.0
73,600718.SH,600718,东软集团,软件服务,True,0.0,5.8252,22.06047032474805,0.26405602030456843,135.42,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,1.0
74,002494.SZ,002494,华斯股份,服饰,True,0.0,2.4457,9.275362318840585,0.26367703124999986,11.12,北京海燕投资管理有限公司-海燕定向战略3号私募基金,1.0
75,603813.SH,603813,原尚股份,仓储物流,True,0.0,2.1593,8.201892744479512,0.26326849999999946,12.18,,0.0
76,002370.SZ,002370,亚太药业,化学制药,True,0.0,-2.8571,27.80898876404494,0.262911393939394,20.48,,0.0
77,000020.SZ,000020,深华发A,元器件,True,0.0,-0.8403,10.697674418604652,0.26246826086956515,17.1,,0.0
78,300220.SZ,300220,金运激光,元器件,True,2.0,19.9873,76.46511627906976,0.26139108880778594,28.53,,0.0
79,300310.SZ,300310,宜通世纪,通信设备,True,0.0,-0.6508,13.827160493827172,0.2600316964285712,31.68,"上海迎水投资管理有限公司-迎水月异12号私募证券投资基金
汇银富通资产管理有限公司",2.0
80,300624.SZ,300624,万兴科技,软件服务,True,1.0,5.4976,60.607256460442784,0.2598220232964651,67.0,"中国光大银行股份有限公司-诺德量化优选6个月持有期混合型证券投资基金
招商银行股份有限公司-东方阿尔法优选混合型发起式证券投资基金
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
香港中央结算有限公司(陆股通)",4.0
81,300416.SZ,300416,苏试试验,电器仪表,True,0.0,1.0458,22.100930350114933,0.2597130486848555,53.11,"招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
招商银行股份有限公司-泓德三年封闭运作丰泽混合型证券投资基金
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
基本养老保险基金一二零八组合
中央汇金资产管理有限责任公司
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
全国社保基金四一八组合",8.0
82,600536.SH,600536,中国软件,软件服务,True,1.0,1.8154,38.66391849768818,0.2587347684533876,296.79,"中国建设银行股份有限公司-华商盛世成长混合型证券投资基金
中国电子-中信证券-19中电EB担保及信托财产专户
中国建设银行股份有限公司-华商优势行业灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
83,300456.SZ,300456,赛微电子,元器件,True,0.0,3.006,37.42801071617639,0.2583706645093081,87.84,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
广州市玄元投资管理有限公司-玄元科新73号私募证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
广州市玄元投资管理有限公司-玄元科新75号私募证券投资基金
香港中央结算有限公司(陆股通)",6.0
84,300184.SZ,300184,力源信息,元器件,True,1.0,13.0342,50.712250712250714,0.2570227078651685,53.31,"九泰基金-中信证券-九泰基金-锐源定增资产管理计划
北京海厚泰资本管理有限公司-海厚泰契约型私募基金陆号
香港中央结算有限公司(陆股通)",3.0
85,000766.SZ,000766,通化金马,化学制药,True,1.0,10.0218,39.11845730027548,0.2561910845070423,35.7,,0.0
86,300561.SZ,300561,汇金科技,软件服务,True,0.0,2.5618,14.30653053589186,0.2560369190007569,20.29,上海润多资产管理有限公司-润多多策略2号私募证券投资基金,1.0
87,600829.SH,600829,人民同泰,医药商业,True,0.0,-0.6319,7.012442520962958,0.25219458052073235,36.47,,0.0
88,300484.SZ,300484,蓝海华腾,电气设备,True,0.0,5.41,21.60752074739378,0.2503757864331813,19.08,上海通怡投资管理有限公司-通怡桃李7号私募证券投资基金,1.0
89,300578.SZ,300578,会畅通讯,通信设备,True,0.0,-4.079,27.709010327520488,0.2485040035212318,41.11,"博时资本-何雪萍-博时资本博创66号单一资产管理计划
平安证券-罗德英-平安证券新创20号单一资产管理计划",2.0
90,600714.SH,600714,金瑞矿业,化工原料,True,1.0,10.0402,40.512820512820525,0.24782772151898727,23.69,,0.0
91,000009.SZ,000009,中国宝安,综合类,True,1.0,8.7422,40.43778801843318,0.24753579487179486,311.02,"广州市玄元投资管理有限公司-玄元元丰1号私募证券投资基金
香港中央结算有限公司(陆股通)",2.0
92,300915.SZ,300915,海融科技,食品,True,0.0,0.5686,30.185272503536396,0.24734247468282086,12.73,,0.0
93,000409.SZ,000409,云鼎科技,综合类,True,1.0,-1.7717,19.248826291079823,0.2463682682926828,20.24,北京志开投资管理有限公司-志开汇融2号私募证券投资基金,1.0
94,002860.SZ,002860,星帅尔,电气设备,True,0.0,3.6232,14.762649973917586,0.24543019081272074,24.22,,0.0
95,300352.SZ,300352,北信源,软件服务,True,0.0,0.8475,37.73148148148147,0.24539985276073628,70.23,"北信瑞丰基金-南京银行-中航信托-中航信托·天启(2016)163号南京高科华睿集合资金信托计划
财达证券-民生银行-证券行业支持民企发展系列之财达证券6号集合资产管理计划",2.0
96,300708.SZ,300708,聚灿光电,半导体,True,0.0,0.9465,29.5826730058109,0.24464996785714271,45.98,京福资产管理有限公司-北京京福投资管理中心(有限合伙),1.0
97,300002.SZ,300002,神州泰岳,软件服务,True,0.0,2.9598,12.211981566820285,0.24236852830188663,79.33,"上海宽渡资产管理有限公司-宽渡星宇1号私募证券投资基金
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",2.0
98,002185.SZ,002185,华天科技,半导体,True,0.0,-1.9403,19.00532859680284,0.24234256074766358,359.93,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",6.0
99,002123.SZ,002123,梦网科技,互联网,True,0.0,2.9174,24.474474474474462,0.2417702576687118,110.3,"睿远基金-东方证券-睿远基金睿见11号集合资产管理计划
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
100,300855.SZ,300855,图南股份,钢加工,True,0.0,-1.0173,18.07736890469127,0.23923835502840615,19.46,"上海盛宇股权投资中心(有限合伙)-盛宇十九号私募证券投资基金
新华资管-招商银行-新华资产-丰裕回报资产管理产品
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金",3.0
101,002947.SZ,002947,恒铭达,元器件,True,0.0,-1.451,15.313131678552194,0.2389125932433632,15.89,"前海股权投资基金(有限合伙)
中国农业银行股份有限公司-华夏复兴混合型证券投资基金",2.0
102,000859.SZ,000859,国风塑业,塑料,True,0.0,-2.439,26.024590163934434,0.2389125039370078,44.36,,0.0
103,002336.SZ,002336,人人乐,超市连锁,True,0.0,-0.4024,27.763496143958854,0.2313829629629631,18.47,,0.0
104,300330.SZ,300330,华虹计通,软件服务,True,0.0,2.5641,23.368920521945434,0.2313072182741117,17.47,,0.0
105,002861.SZ,002861,瀛通通讯,通信设备,True,0.0,3.4727,15.02221661992249,0.23117094419970613,15.76,深圳市智信创富资产管理有限公司-智信创富思泽1号私募证券投资基金,1.0
106,300722.SZ,300722,新余国科,专用机械,True,1.0,11.0846,48.2131073524815,0.2299084337991644,82.76,"中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
交通银行股份有限公司-前海开源中证军工指数型证券投资基金
全国社会保障基金理事会转持一户
中国工商银行股份有限公司-广发中证军工交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",5.0
107,300663.SZ,300663,科蓝软件,软件服务,True,1.0,-0.2782,55.21283158544108,0.2295390335195531,60.25,中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金,1.0
108,603879.SH,603879,永悦科技,化工原料,True,0.0,8.701,37.9471228615863,0.22929274590163945,24.78,,0.0
109,000755.SZ,000755,山西路桥,公路,True,0.0,-2.8721,21.5873015873016,0.2284444852941175,17.46,,0.0
110,300343.SZ,300343,联创股份,互联网,True,0.0,4.4444,19.63636363636363,0.22633518518518525,29.52,,0.0
111,000729.SZ,000729,燕京啤酒,啤酒,True,0.0,-3.1063,22.189781021897815,0.22617618421052627,203.53,"南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
112,002835.SZ,002835,同为股份,元器件,True,3.0,9.9676,44.361702127659576,0.22501841726618704,17.05,,0.0
113,601038.SH,601038,一拖股份,农用机械,True,2.0,9.9927,44.77756286266925,0.2238688164146868,88.91,香港中央结算有限公司(陆股通),1.0
114,002190.SZ,002190,成飞集成,汽车配件,True,1.0,3.5869,16.151615868750447,0.22207685157618207,94.27,上海致畅投资管理有限公司-致畅隆源证券投资私募基金,1.0
115,002065.SZ,002065,东华软件,软件服务,True,0.0,2.7132,16.398243045387993,0.22041995535714287,223.22,香港中央结算有限公司(陆股通),1.0
116,600458.SH,600458,时代新材,塑料,True,0.0,-2.1978,15.48223350253808,0.22019432786885235,71.45,,0.0
117,600080.SH,600080,金花股份,中成药,True,1.0,-0.1302,45.73055028462998,0.21929978838174277,28.63,,0.0
118,300507.SZ,300507,苏奥传感,汽车配件,True,0.0,-0.4866,16.172251508684667,0.21805250790876501,22.0,,0.0
119,300074.SZ,300074,华平股份,通信设备,True,0.0,2.8351,13.031161473087828,0.21756310869565204,19.46,,0.0
120,300678.SZ,300678,中科信息,软件服务,True,0.0,3.3917,15.613147914032854,0.21723357894736864,32.92,广州市玄元投资管理有限公司-玄元元定2号私募证券投资基金,1.0
