,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_AMPLITUDE,COL_FLOAT_HOLDERS
93,300190.SZ,300190,维尔利,环境保护,8.01,True,29.218749999999982,"中国长城资产管理股份有限公司
泰达宏利基金-民生银行-泰达宏利价值成长定向增发460号资产管理计划
全国社保基金六零四组合
中国工商银行股份有限公司-诺安先锋混合型证券投资基金"
94,600508.SH,600508,上海能源,煤炭开采,8.05,True,10.143042912873867,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金"
95,603058.SH,603058,永吉股份,广告包装,8.11,True,27.399380804953566,
96,002561.SZ,002561,徐家汇,百货,8.33,True,16.830294530154276,中央汇金资产管理有限责任公司
97,000880.SZ,000880,潍柴重机,机械基件,8.34,True,18.91515994436719,北京神州牧投资基金管理有限公司-红炎神州牧基金
98,002788.SZ,002788,鹭燕医药,医药商业,8.48,True,14.987080103359185,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
99,002128.SZ,002128,露天煤业,煤炭开采,8.49,True,18.219749652294848,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
100,000961.SZ,000961,中南建设,建筑工程,8.52,True,19.332406119610557,"香港中央结算有限公司(陆股通)
全国社保基金一零七组合
中国银行-华夏回报证券投资基金
全国社保基金一一六组合
全国社保基金一一七组合
全国社保基金一一四组合
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
全国社保基金四零三组合"
101,000628.SZ,000628,高新发展,园区开发,8.66,True,16.015625,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
102,002636.SZ,002636,金安国纪,元器件,8.73,True,16.24500665778963,香港中央结算有限公司(陆股通)
103,600551.SH,600551,时代出版,出版业,8.75,True,25.874125874125873,中央汇金资产管理有限责任公司
104,300351.SZ,300351,永贵电器,元器件,8.78,True,21.08843537414966,
105,600285.SH,600285,羚锐制药,中成药,8.78,True,15.66707466340269,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
方正证券-宁波银行-民族-羚锐小羚羊资产管理计划"
106,600188.SH,600188,兖州煤业,煤炭开采,8.9,True,9.815950920245387,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
全国社保基金四一二组合"
107,603838.SH,603838,四通股份,陶瓷,8.96,True,23.545331529093396,
108,002524.SZ,002524,光正集团,医疗保健,9.07,True,27.321668909825057,稷定资产管理(嘉兴)有限公司-稷定健康私募证券投资基金
109,000996.SZ,000996,中国中期,汽车服务,9.08,True,20.58432934926959,创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
110,600153.SH,600153,建发股份,商贸代理,9.12,True,27.26008344923505,"香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一零八组合
博时基金管理有限公司-社保基金16011组合
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金"
111,600655.SH,600655,豫园股份,百货,9.18,True,27.146814404432142,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
112,000007.SZ,000007,全新好,酒店餐饮,9.25,True,17.984693877551017,
113,600064.SH,600064,南京高科,园区开发,9.53,True,16.36141636141637,"中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
114,600822.SH,600822,上海物贸,商贸代理,9.73,True,24.265644955300125,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
115,000534.SZ,000534,万泽股份,生物制药,9.84,True,13.448275862068959,"九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划
云南国际信托有限公司-聚信5号集合资金信托计划
华润深国投信托有限公司-润之信13期集合资金信托计划"
116,600765.SH,600765,中航重机,机械基件,9.87,True,17.462165308498246,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国华融资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
基本养老保险基金一二零四组合"
117,300626.SZ,300626,华瑞股份,电气设备,9.9,True,28.996282527881046,
118,300441.SZ,300441,鲍斯股份,机床制造,9.99,True,17.391304347826075,"上海大藏资产管理有限公司-大藏宏达私募证券投资基金
深圳前海粤资基金管理有限公司-粤资价值成长7号证券投资私募基金
聚惠(深圳)基金管理有限公司-聚惠7号私募基金
深圳前海粤资基金管理有限公司-粤资价值成长壹号证券投资私募基金"
119,300245.SZ,300245,天玑科技,软件服务,10.07,True,20.518867924528305,新华基金-浦发银行-粤财信托-粤财信托·弘盛6号单一资金信托计划
120,002197.SZ,002197,证通电子,电器仪表,10.12,True,25.71428571428569,中国农业银行股份有限公司-诺安高端制造股票型证券投资基金
121,002646.SZ,002646,青青稞酒,白酒,10.18,True,12.860310421286037,"中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
122,300600.SZ,300600,瑞特股份,电气设备,10.2,True,21.28418549346016,"全国社保基金一零二组合
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品"
123,600967.SH,600967,内蒙一机,运输设备,10.26,True,18.832599118942728,"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合泰混合型证券投资基金"
124,300330.SZ,300330,华虹计通,软件服务,10.4,True,26.36695018226003,
125,601881.SH,601881,中国银河,证券,10.5,True,14.50381679389312,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
全国社保基金四一二组合"
126,601108.SH,601108,财通证券,证券,10.5,True,15.131578947368428,香港中央结算有限公司(陆股通)
127,000582.SZ,000582,北部湾港,港口,10.68,True,22.33676975945016,"广西广投资产管理有限公司
平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托
广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
广西交通发展投资基金合伙企业(有限合伙)"
128,000931.SZ,000931,中关村,生物制药,10.83,True,29.545454545454565,"北京天鑫财富投资管理有限公司-天鑫医药价值成长1号私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
129,300020.SZ,300020,银江股份,软件服务,10.84,True,24.888888888888893,"上银基金-浦发银行-上银基金财富50号资产管理计划
上银基金-浦发银行-上银基金财富49号资产管理计划"
130,300088.SZ,300088,长信科技,元器件,10.92,True,28.169014084507047,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金"
131,002747.SZ,002747,埃斯顿,机械基件,11.05,True,22.486486486486477,"派雷斯特-申万宏源承销保荐-19派雷EB01担保及信托财产专户
香港中央结算有限公司(陆股通)"
