,ts_code,name,industry,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
40,600303.SH,曙光股份,汽车整车,3.94,20.21,
41,600300.SH,维维股份,软饮料,4.06,20.18,
42,000678.SZ,襄阳轴承,机械基件,6.99,20.1,
43,002148.SZ,北纬科技,互联网,5.51,20.09,
44,002075.SZ,沙钢股份,特种钢,11.49,20.09,香港中央结算有限公司(陆股通)
45,000554.SZ,泰山石油,石油贸易,5.56,20.07,
46,600640.SH,号百控股,影视音像,20.33,20.07,
47,300002.SZ,神州泰岳,软件服务,4.37,20.05,
48,300621.SZ,维业股份,装修装饰,13.28,20.05,
49,603918.SH,金桥信息,软件服务,14.22,20.04,
50,002860.SZ,星帅尔,电气设备,27.17,20.03,
51,002731.SZ,萃华珠宝,服饰,9.1,20.03,
52,000702.SZ,正虹科技,饲料,6.7,20.03,芜湖长元股权投资基金(有限合伙)
53,000687.SZ,华讯方舟,通信设备,4.2,20.03,
54,002581.SZ,未名医药,生物制药,14.57,20.02,
55,300658.SZ,延江股份,纺织,29.92,20.02,
56,600501.SH,航天晨光,汽车配件,9.9,20.02,
57,300634.SZ,彩讯股份,软件服务,21.36,20.02,
58,300389.SZ,艾比森,半导体,10.03,20.02,中央汇金资产管理有限责任公司
59,603309.SH,维力医疗,医疗保健,20.29,20.02,
60,002768.SZ,国恩股份,塑料,49.54,20.01,
61,300526.SZ,中潜股份,专用机械,155.52,20.0,
62,300765.SZ,新诺威,食品,57.12,20.0,
63,300738.SZ,奥飞数据,电信运营,69.0,20.0,
64,300292.SZ,吴通控股,软件服务,6.05,20.0,
65,603676.SH,卫信康,化学制药,12.77,20.0,
66,603320.SH,迪贝电气,机械基件,18.34,19.97,
67,000505.SZ,京粮控股,食品,9.93,19.95,鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)
68,002696.SZ,百洋股份,渔业,7.32,19.94,"北信瑞丰基金-工商银行-富立天瑞华商投资管理有限公司-富立天瑞华商凤凰山六号私募投资基金
东海基金-工商银行-国海证券股份有限公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
北信瑞丰基金-中信银行-长安国际信托股份有限公司
中融基金-平安银行-中融国际信托-中融信托-融耀定增29号单一资金信托"
69,000633.SZ,合金投资,综合类,4.06,19.94,
70,002584.SZ,西陇科学,化工原料,7.77,19.94,
71,300364.SZ,中文在线,出版业,3.81,19.91,
72,300787.SZ,海能实业,通信设备,61.61,19.85,
73,300071.SZ,华谊嘉信,广告包装,2.79,19.8,
74,300767.SZ,震安科技,橡胶,75.26,19.55,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国工商银行股份有限公司-申万菱信新动力混合型证券投资基金
博时价值增长证券投资基金
中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-鹏华丰收债券型证券投资基金
中国工商银行股份有限公司-申万菱信消费增长混合型证券投资基金"
75,002952.SZ,亚世光电,元器件,26.8,19.17,
76,300688.SZ,创业黑马,综合类,23.25,19.0,
77,002647.SZ,仁东控股,多元金融,27.08,18.89,
78,601179.SH,中国西电,电气设备,5.43,18.86,
79,300598.SZ,诚迈科技,软件服务,268.65,18.79,
80,600728.SH,佳都科技,软件服务,10.59,18.05,
81,603022.SH,新通联,广告包装,19.34,18.04,
82,300050.SZ,世纪鼎利,软件服务,7.06,17.93,
83,002898.SZ,赛隆药业,化学制药,15.33,17.7,
84,600621.SH,华鑫股份,证券,17.55,17.67,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国银行股份有限公司-招商中证全指证券公司指数分级证券投资基金"
85,000833.SZ,粤桂股份,造纸,6.27,17.55,
86,300782.SZ,卓胜微,元器件,527.0,17.5,
87,300085.SZ,银之杰,软件服务,15.7,17.48,
88,000936.SZ,华西股份,化纤,10.13,17.41,
89,300280.SZ,紫天科技,专用机械,30.67,17.4,
90,600506.SH,香梨股份,种植业,9.84,17.31,
91,002592.SZ,八菱科技,汽车配件,11.34,17.27,
92,300348.SZ,长亮科技,软件服务,24.48,17.24,
93,603713.SH,密尔克卫,仓储物流,61.51,17.07,"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
全国社保基金四零四组合
中国工商银行-广发聚丰混合型证券投资基金"
94,600146.SH,商赢环球,服饰,12.18,16.98,
95,603619.SH,中曼石油,石油开采,14.71,16.91,
96,002824.SZ,和胜股份,铝,18.0,16.86,
97,600452.SH,涪陵电力,水力发电,19.75,16.81,
98,002157.SZ,正邦科技,饲料,20.71,16.73,
99,300484.SZ,蓝海华腾,电气设备,9.09,16.6,
100,603083.SH,剑桥科技,通信设备,38.96,16.58,
101,600078.SH,澄星股份,化工原料,5.71,16.56,
102,300460.SZ,惠伦晶体,元器件,16.92,16.43,
103,002205.SZ,国统股份,其他建材,16.4,16.42,
104,000639.SZ,西王食品,食品,6.31,16.42,
105,300213.SZ,佳讯飞鸿,通信设备,7.58,16.34,
106,300074.SZ,华平股份,通信设备,4.98,16.26,深圳科乐投资管理企业(有限合伙)-科乐长虹私募证券投资基金
107,600203.SH,福日电子,元器件,10.25,16.23,
108,300672.SZ,国科微,半导体,49.01,16.23,
109,002603.SZ,以岭药业,中成药,24.22,16.2,
110,300227.SZ,光韵达,元器件,16.34,16.19,
111,603538.SH,美诺华,化学制药,32.17,16.19,
112,000757.SZ,浩物股份,汽车配件,4.58,16.18,
113,300709.SZ,精研科技,元器件,95.93,16.16,
114,300671.SZ,富满电子,半导体,28.29,16.11,
115,002470.SZ,金正大,农药化肥,3.08,16.06,
116,603536.SH,惠发食品,食品,15.09,16.06,
117,002495.SZ,佳隆股份,食品,3.36,16.03,
118,300277.SZ,海联讯,软件服务,8.5,16.0,
119,002575.SZ,群兴玩具,文教休闲,6.91,15.96,
120,000023.SZ,深天地A,其他建材,17.33,15.96,
121,300047.SZ,天源迪科,软件服务,8.17,15.95,
122,300427.SZ,红相股份,电气设备,19.37,15.93,
123,300263.SZ,隆华科技,专用机械,7.55,15.92,
124,300046.SZ,台基股份,半导体,24.72,15.9,
125,300334.SZ,津膜科技,专用机械,8.33,15.89,
126,300795.SZ,米奥会展,综合类,25.42,15.83,
127,300249.SZ,依米康,软件服务,7.82,15.69,
128,002709.SZ,天赐材料,化工原料,22.62,15.69,
129,300310.SZ,宜通世纪,通信设备,7.3,15.68,汇银富通资产管理有限公司
130,002216.SZ,三全食品,食品,22.34,15.67,
131,600095.SH,哈高科,区域地产,10.35,15.56,
132,002418.SZ,康盛股份,机械基件,2.42,15.44,
133,300399.SZ,京天利,互联网,14.36,15.36,
134,300375.SZ,鹏翎股份,汽车配件,4.06,15.33,渤海国际信托股份有限公司-渤海信托·恒利丰221号集合资金信托计划
135,002588.SZ,史丹利,农药化肥,5.2,15.31,
136,002570.SZ,贝因美,乳制品,6.05,15.27,
137,688058.SH,宝兰德,软件服务,136.12,15.2,
138,000850.SZ,华茂股份,纺织,4.49,15.2,
139,300506.SZ,名家汇,建筑工程,6.66,15.16,
140,300636.SZ,同和药业,化学制药,43.75,15.14,"中国-比利时直接股权投资基金
国泰基金管理有限公司-社保基金四二一组合
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
平安资产-邮储银行-如意10号资产管理产品
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金"
141,603079.SH,圣达生物,食品,42.95,15.07,
142,002180.SZ,纳思达,IT设备,31.68,15.06,
143,300250.SZ,初灵信息,软件服务,15.76,15.04,
144,300722.SZ,新余国科,专用机械,20.91,14.97,
145,000519.SZ,中兵红箭,矿物制品,8.06,14.97,
146,000652.SZ,泰达股份,批发业,10.33,14.78,
147,600522.SH,中天科技,通信设备,10.83,14.52,"中央汇金资产管理有限责任公司
长城国泰(舟山)产业并购重组基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
平安基金-浦发银行-云南国际信托-云信智兴2017-213号单一资金信托
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中融国际信托有限公司-中融信托-融耀定增32号单一资金信托"
148,300502.SZ,新易盛,通信设备,69.17,14.35,
149,000636.SZ,风华高科,元器件,19.17,14.34,
150,600370.SH,三房巷,纺织,3.31,14.34,
151,002185.SZ,华天科技,半导体,11.58,14.23,
152,300083.SZ,劲胜智能,元器件,5.25,14.14,
153,600783.SH,鲁信创投,多元金融,14.04,14.13,
154,002241.SZ,歌尔股份,元器件,18.8,14.08,
155,000720.SZ,新能泰山,区域地产,6.09,13.95,
156,002674.SZ,兴业科技,纺织,11.2,13.83,
157,002413.SZ,雷科防务,通信设备,7.64,13.73,
158,000818.SZ,航锦科技,化工原料,23.91,13.68,
159,300489.SZ,中飞股份,铝,39.05,13.66,
160,603186.SH,华正新材,元器件,49.98,13.56,"中国工商银行股份有限公司-财通价值动量混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国工商银行股份有限公司-财通科创主题3年封闭运作灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金"
161,300342.SZ,天银机电,元器件,16.86,13.41,北信瑞丰基金-工商银行-北信瑞丰基金丰庆92号资产管理计划
162,600449.SH,宁夏建材,水泥,14.8,13.38,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
全国社保基金四零七组合"
163,002497.SZ,雅化集团,化工原料,7.86,13.36,
164,002414.SZ,高德红外,电器仪表,38.22,13.35,
165,002780.SZ,三夫户外,其他商业,20.78,13.08,
166,000700.SZ,模塑科技,汽车配件,9.26,12.9,
167,600053.SH,九鼎投资,多元金融,25.31,12.8,
168,002812.SZ,恩捷股份,广告包装,49.0,12.79,"香港中央结算有限公司(陆股通)
先进制造产业投资基金(有限合伙)
中国对外经济贸易信托有限公司-外贸信托-银杏股票投资私募证券投资基金"
169,300219.SZ,鸿利智汇,元器件,8.19,12.78,
170,300183.SZ,东软载波,软件服务,16.49,12.77,"中央汇金资产管理有限责任公司
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
171,002650.SZ,加加食品,食品,4.18,12.55,
172,600468.SH,百利电气,电气设备,4.71,12.52,
173,300674.SZ,宇信科技,软件服务,37.31,12.43,"珠海爱康佳华资产管理合伙企业(有限合伙)
华侨星城(上海)股权投资基金合伙企业(有限合伙)"
174,002364.SZ,中恒电气,电气设备,13.89,12.37,
175,600555.SH,海航创新,旅游服务,2.4,12.36,
176,603458.SH,勘设股份,建筑工程,19.95,12.22,
177,300236.SZ,上海新阳,半导体,56.51,12.21,
178,601606.SH,长城军工,专用机械,10.28,12.11,
179,688018.SH,乐鑫科技,半导体,217.5,12.1,"中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
全国社保基金一一五组合
全国社保基金六零二组合
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金"
180,688019.SH,安集科技,半导体,148.97,12.04,
181,603989.SH,艾华集团,元器件,24.88,12.01,"全国社保基金一一三组合
香港中央结算有限公司(陆股通)
基本养老保险基金八零二组合
挪威中央银行-自有资金
国泰基金管理有限公司-社保基金1102组合
全国社保基金一一五组合"
182,300023.SZ,宝德股份,专用机械,8.67,11.95,
183,002777.SZ,久远银海,软件服务,42.4,11.93,
184,603922.SH,金鸿顺,汽车配件,17.09,11.87,
185,002803.SZ,吉宏股份,互联网,30.26,11.86,"华夏基金管理有限公司-社保基金四二二组合
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)"
186,688388.SH,嘉元科技,元器件,52.03,11.78,"招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
招商银行股份有限公司-富国沪港深价值精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-华商主题精选混合型证券投资基金
中国建设银行股份有限公司-富国科创灵活配置混合型证券投资基金
中国农业银行-富国天端强势地区精选混合型开放式证券投资基金
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金"
187,300800.SZ,力合科技,电器仪表,76.0,11.77,
188,002428.SZ,云南锗业,小金属,10.33,11.59,"中央汇金资产管理有限责任公司
交通银行股份有限公司-博时新兴成长混合型证券投资基金"
189,600988.SH,赤峰黄金,黄金,9.05,11.46,
190,300025.SZ,华星创业,通信设备,5.87,11.41,
191,000158.SZ,常山北明,软件服务,9.14,11.4,
192,002048.SZ,宁波华翔,汽车配件,18.21,11.38,
193,300141.SZ,和顺电气,电气设备,8.51,11.37,
194,600360.SH,华微电子,半导体,8.2,11.16,
195,603378.SH,亚士创能,染料涂料,31.1,11.08,
196,000100.SZ,TCL科技,元器件,4.61,11.01,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
197,300324.SZ,旋极信息,软件服务,7.81,10.9,
198,002158.SZ,汉钟精机,工程机械,12.51,10.83,
199,601558.SH,ST锐电,电气设备,0.76,10.82,
200,688088.SH,虹软科技,软件服务,61.98,10.66,
201,688066.SH,航天宏图,软件服务,45.46,10.59,
202,688025.SH,杰普特,元器件,43.62,10.51,
203,600363.SH,联创光电,元器件,14.22,10.48,
204,603626.SH,科森科技,专用机械,9.98,10.34,
205,688023.SH,安恒信息,软件服务,222.61,10.31,
206,002278.SZ,神开股份,化工机械,6.01,10.3,
207,002660.SZ,茂硕电源,电气设备,11.0,10.29,
208,002850.SZ,科达利,机械基件,45.55,10.27,
209,000670.SZ,*ST盈方,元器件,2.25,10.24,
210,600396.SH,*ST金山,火力发电,2.23,10.21,
211,300008.SZ,天海防务,船舶,2.71,10.16,
212,300217.SZ,东方电热,电器仪表,2.82,10.16,
213,002421.SZ,达实智能,软件服务,3.9,10.15,
214,600608.SH,ST沪科,钢加工,4.38,10.13,
215,002325.SZ,洪涛股份,装修装饰,3.34,10.13,
216,600653.SH,申华控股,汽车服务,2.04,10.11,
217,000622.SZ,恒立实业,汽车配件,4.79,10.11,
218,002283.SZ,天润曲轴,汽车配件,3.92,10.11,
219,000755.SZ,山西路桥,公路,4.14,10.11,
220,002269.SZ,美邦服饰,服饰,2.29,10.1,
221,600086.SH,东方金钰,服饰,2.18,10.1,
222,603335.SH,迪生力,汽车配件,4.49,10.1,
223,002225.SZ,濮耐股份,其他建材,4.26,10.1,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
224,000420.SZ,吉林化纤,化纤,2.42,10.09,
225,002668.SZ,奥马电器,家用电器,5.04,10.09,
226,600830.SH,香溢融通,多元金融,6.22,10.09,
227,002699.SZ,美盛文化,服饰,5.52,10.08,
228,600688.SH,上海石化,石油加工,4.21,10.08,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
广发基金-农业银行-广发中证金融资产管理计划
汇添富基金管理股份有限公司-社保基金1103组合
大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划"
229,002455.SZ,百川股份,化工原料,5.4,10.08,
230,600251.SH,冠农股份,农业综合,7.32,10.08,
231,601015.SH,陕西黑猫,焦炭加工,2.95,10.07,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
232,600929.SH,湖南盐业,食品,6.6,10.07,湖南省财信产业基金管理有限公司
233,600139.SH,西部资源,综合类,3.17,10.07,
234,600807.SH,ST天业,区域地产,3.74,10.07,
235,000788.SZ,北大医药,化学制药,6.7,10.06,
236,603009.SH,北特科技,汽车配件,7.42,10.06,
237,603318.SH,派思股份,专用机械,8.21,10.05,"中意资管-招商银行-中意资产-招商银行-定增精选48号资产管理产品
太平资管-招商银行-粤财信托-定增宝1号基金集合资金信托计划"
238,603012.SH,创力集团,专用机械,7.24,10.05,
239,002786.SZ,银宝山新,专用机械,8.22,10.04,
240,300386.SZ,飞天诚信,软件服务,15.48,10.04,
241,300042.SZ,朗科科技,IT设备,15.71,10.04,
242,300318.SZ,博晖创新,医疗保健,5.47,10.04,
243,000859.SZ,国风塑业,塑料,5.17,10.04,
244,002195.SZ,二三四五,软件服务,3.03,10.04,
245,000547.SZ,航天发展,通信设备,15.03,10.03,
246,000068.SZ,华控赛格,环境保护,3.39,10.03,
247,002828.SZ,贝肯能源,石油开采,10.09,10.03,
248,300194.SZ,福安药业,化学制药,6.99,10.03,申万宏源证券-民生银行-申万宏源领航200号集合资产管理计划
249,002239.SZ,奥特佳,汽车配件,4.31,10.03,
250,300204.SZ,舒泰神,生物制药,12.24,10.03,"北京华高永利资产管理有限公司-华高永利2号私募证券投资基金
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
华泰证券资管-招商银行-华泰聚力16号集合资产管理计划"
251,002365.SZ,永安药业,化学制药,12.1,10.03,
252,603727.SH,博迈科,石油开采,15.76,10.03,平安银行股份有限公司-广发沪港深新起点股票型证券投资基金
253,300540.SZ,深冷股份,专用机械,14.7,10.03,
254,000576.SZ,广东甘化,造纸,7.52,10.03,"华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·民鑫20号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏24号集合资金信托计划
国通信托有限责任公司-国通信托·慧赢13号单一资金信托"
255,002587.SZ,奥拓电子,元器件,7.46,10.03,
256,300218.SZ,安利股份,塑料,9.09,10.03,
257,300256.SZ,星星科技,元器件,6.92,10.02,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金"
258,300202.SZ,聚龙股份,专用机械,9.57,10.02,
259,000038.SZ,深大通,广告包装,9.44,10.02,
260,300510.SZ,金冠股份,电气设备,4.66,10.02,
261,002059.SZ,云南旅游,旅游景点,5.05,10.02,
262,002571.SZ,德力股份,玻璃,6.04,10.02,
263,002708.SZ,光洋股份,汽车配件,6.78,10.02,
264,603196.SH,日播时尚,服饰,9.0,10.02,
265,300663.SZ,科蓝软件,软件服务,22.82,10.02,
266,002510.SZ,天汽模,汽车配件,5.44,10.02,
267,002370.SZ,亚太药业,化学制药,5.57,10.02,上海华富利得资产-民生银行-富鼎6号专项资产管理计划
268,000025.SZ,特力A,汽车服务,19.54,10.02,"中信银行股份有限公司-建信中证500指数增强型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
269,002464.SZ,众应互联,互联网,5.89,10.02,
270,300522.SZ,世名科技,染料涂料,18.08,10.02,华泰紫金(江苏)股权投资基金(有限合伙)
271,002863.SZ,今飞凯达,汽车配件,5.35,10.02,
272,002243.SZ,通产丽星,塑料,13.72,10.02,中央汇金资产管理有限责任公司
273,300478.SZ,杭州高新,橡胶,13.94,10.02,
274,600267.SH,海正药业,化学制药,16.59,10.01,
275,300468.SZ,四方精创,软件服务,34.59,10.01,中央汇金资产管理有限责任公司
276,002201.SZ,九鼎新材,玻璃,15.92,10.01,
277,601808.SH,中海油服,石油开采,12.81,10.01,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一四组合
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国农业银行股份有限公司-长信内需成长混合型证券投资基金"
278,603226.SH,菲林格尔,家居用品,20.25,10.01,
279,603499.SH,翔港科技,广告包装,16.65,10.01,
280,002271.SZ,东方雨虹,其他建材,36.7,10.01,
281,601952.SH,苏垦农发,种植业,10.61,10.01,
282,603786.SH,科博达,汽车配件,52.56,10.01,
283,603559.SH,中通国脉,通信设备,26.13,10.01,
284,000676.SZ,智度股份,互联网,8.25,10.01,
285,600513.SH,联环药业,化学制药,12.91,10.01,
286,000032.SZ,深桑达A,元器件,16.83,10.01,
287,603912.SH,佳力图,专用机械,21.32,10.0,
288,300661.SZ,圣邦股份,元器件,289.86,10.0,"中国工商银行股份有限公司-诺安成长混合型证券投资基金
全国社保基金四零六组合
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)"
289,300576.SZ,容大感光,染料涂料,40.28,10.0,
290,600981.SH,汇鸿集团,商贸代理,3.68,10.0,
291,300293.SZ,蓝英装备,专用机械,11.01,10.0,
292,300579.SZ,数字认证,软件服务,40.75,10.0,"全国社会保障基金理事会转持一户
广东天贝合资产管理有限公司-天贝合狼朗号私募证券投资基金
广东天贝合资产管理有限公司-天贝合拾贝2号私募证券投资基金"
293,603986.SH,兆易创新,半导体,268.65,10.0,"国家集成电路产业投资基金股份有限公司
陕西省国际信托股份有限公司-陕国投·财富28号单一资金信托
香港中央结算有限公司(陆股通)
全国社保基金四零一组合
中国工商银行股份有限公司-诺安成长股票型证券投资基金"
294,002825.SZ,纳尔股份,化工原料,15.73,10.0,
295,000800.SZ,一汽轿车,汽车整车,9.79,10.0,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
296,002398.SZ,垒知集团,其他建材,9.25,10.0,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
全国社保基金四一二组合"
297,300724.SZ,捷佳伟创,专用机械,51.31,10.0,
298,300020.SZ,银江股份,软件服务,10.24,10.0,
299,603917.SH,合力科技,汽车配件,10.67,10.0,
300,600691.SH,阳煤化工,农药化肥,2.09,10.0,
301,300573.SZ,兴齐眼药,化学制药,95.88,10.0,
302,300742.SZ,越博动力,汽车配件,23.09,10.0,
303,300763.SZ,锦浪科技,电气设备,66.71,10.0,上海山楂树甄琢资产管理中心(有限合伙)-山楂树一期基金
304,600257.SH,大湖股份,渔业,4.27,10.0,
305,000976.SZ,华铁股份,运输设备,5.19,10.0,
306,300045.SZ,华力创通,IT设备,11.98,10.0,
307,300201.SZ,海伦哲,专用机械,3.57,10.0,
308,600793.SH,宜宾纸业,造纸,15.51,10.0,
