,ts_code,name,industry,continuously_limit_up,continuously_up,average_p_change,last_p_change,circ_mv
325,000810.SZ,创维数字,家用电器,3.0,3.0,9.98,9.9675,984994.1224
2842,600839.SH,四川长虹,家用电器,3.0,5.0,6.198,10.0575,1767273.2807
2785,600776.SH,东方通信,通信设备,3.0,3.0,10.008,10.012,3519036.2356
586,002124.SZ,天邦股份,饲料,3.0,4.0,8.517,9.9702,1564450.3306
436,000971.SZ,高升控股,互联网,3.0,4.0,7.867,10.1099,296379.0985
272,000727.SZ,华东科技,元器件,3.0,5.0,7.6,9.9315,940740.2412
258,000711.SZ,京蓝科技,软件服务,3.0,3.0,10.003,10.0413,325023.316
1516,300128.SZ,锦富技术,元器件,2.0,5.0,6.255,10.0,656481.4761
3019,601311.SH,骆驼股份,电气设备,2.0,4.0,5.574,9.9819,1028258.0997
3410,603629.SH,利通电子,元器件,2.0,4.0,5.312,10.0,114950.0
3190,603083.SH,剑桥科技,通信设备,2.0,3.0,7.549,9.9931,176361.4825
3435,603679.SH,华体科技,电气设备,2.0,3.0,8.531,10.0068,129436.3971
3079,601789.SH,宁波建工,建筑施工,2.0,5.0,4.265,10.0244,439236.0
3568,603963.SH,大理药业,化学制药,2.0,3.0,7.04,9.98,126247.875
1432,300043.SZ,星辉娱乐,文教休闲,2.0,9.0,3.685,10.0427,464893.3212
2486,600422.SH,昆药集团,中成药,2.0,9.0,3.281,10.0244,682823.6928
1694,300307.SZ,慈星股份,纺织机械,2.0,5.0,4.553,9.9678,542564.7174
1674,300287.SZ,飞利信,软件服务,2.0,3.0,7.674,9.9593,605325.7661
2540,600503.SH,华丽家族,区域地产,2.0,3.0,7.495,10.0897,786724.39
2966,601066.SH,中信建投,证券,2.0,4.0,8.947,10.0194,1133200.0
2867,600868.SH,梅雁吉祥,水力发电,2.0,3.0,7.428,10.0515,810509.4859
1764,300379.SZ,东方通,软件服务,2.0,3.0,8.378,10.0043,486226.888
1854,300469.SZ,信息发展,软件服务,2.0,5.0,4.258,10.0213,250543.9393
2187,600072.SH,中船科技,船舶,2.0,5.0,6.168,10.0279,711922.8425
2615,600589.SH,广东榕泰,塑料,2.0,3.0,6.881,9.9237,381067.8417
2206,600093.SH,易见股份,仓储物流,2.0,3.0,9.283,9.9671,1498467.4125
2225,600113.SH,浙江东日,区域地产,2.0,0.0,0.0,10.0645,271765.8
2304,600203.SH,福日电子,元器件,2.0,3.0,7.667,9.9673,249158.1394
2348,600255.SH,梦舟股份,铜,2.0,3.0,6.98,9.9617,507873.3503
19,000025.SZ,特力A,汽车服务,2.0,3.0,7.068,9.9905,942397.0864
1697,300310.SZ,宜通世纪,通信设备,2.0,4.0,6.588,10.0,484069.3581
355,000859.SZ,国风塑业,塑料,2.0,5.0,6.953,10.0606,671295.7318
794,002333.SZ,罗普斯金,铝,2.0,3.0,9.348,9.9622,422893.5958
351,000851.SZ,高鸿股份,软件服务,2.0,2.0,10.064,10.061,618632.9394
646,002184.SZ,海得控制,软件服务,2.0,3.0,7.878,9.9918,182469.6899
882,002421.SZ,达实智能,软件服务,2.0,3.0,8.431,9.9585,898807.3508
846,002385.SZ,大北农,饲料,2.0,4.0,5.968,10.0223,1321655.6122
379,000897.SZ,津滨发展,区域地产,2.0,3.0,7.186,9.901,538542.4631
583,002121.SZ,科陆电子,电器仪表,2.0,3.0,8.171,9.9831,588651.2853
537,002075.SZ,沙钢股份,特种钢,1.0,1.0,10.039,10.0394,2467169.6672
2855,600856.SH,中天能源,供气供热,1.0,4.0,3.188,9.9773,651559.6976
2863,600864.SH,哈投股份,证券,1.0,4.0,4.048,9.9502,1046424.405
1385,002945.SZ,华林证券,证券,1.0,4.0,4.8,10.0264,450360.0
534,002072.SZ,凯瑞德,互联网,1.0,3.0,6.02,10.043,129732.4126
2901,600909.SH,华安证券,证券,1.0,4.0,3.778,10.0,1991374.0
2820,600816.SH,安信信托,多元金融,1.0,4.0,3.992,9.9875,4116480.5585
483,002021.SZ,中捷资源,纺织机械,1.0,3.0,4.557,9.9398,250926.5646
2977,601108.SH,财通证券,证券,1.0,4.0,4.825,10.0355,2981892.1884
2991,601162.SH,天风证券,证券,1.0,4.0,5.151,10.0292,585340.0
2954,601010.SH,文峰股份,超市连锁,1.0,5.0,3.01,10.119,683760.0
557,002095.SZ,生意宝,互联网,1.0,2.0,5.436,10.0069,807758.2721
538,002076.SZ,雪莱特,家用电器,1.0,3.0,6.28,9.9217,187502.1437
2758,600746.SH,江苏索普,化工原料,1.0,2.0,5.444,9.9851,224839.7553
2756,600744.SH,华银电力,火力发电,1.0,4.0,4.514,9.887,321949.7824
2750,600738.SH,兰州民百,百货,1.0,4.0,3.468,9.9893,431368.5535
2722,600710.SH,苏美达,工程机械,1.0,6.0,3.125,9.9593,346393.644
2696,600682.SH,南京新百,百货,1.0,5.0,5.675,10.0383,1439010.9344
2683,600666.SH,奥瑞德,元器件,1.0,5.0,3.049,9.949,346375.5343
2681,600664.SH,哈药股份,化学制药,1.0,3.0,5.454,9.9548,1218380.1669
2665,600645.SH,中源协和,生物制药,1.0,3.0,5.104,10.0094,894194.7924
587,002125.SZ,湘潭电化,化工原料,1.0,3.0,4.262,9.964,316569.5863
593,002131.SZ,利欧股份,互联网,1.0,4.0,3.77,10.1064,825286.1323
605,002143.SZ,印纪传媒,影视音像,1.0,3.0,7.003,10.0257,416925.0253
443,000980.SZ,众泰汽车,汽车配件,1.0,3.0,4.371,10.0189,725139.823
400,000922.SZ,佳电股份,电气设备,1.0,5.0,3.22,10.0372,430948.9921
441,000977.SZ,浪潮信息,电脑设备,1.0,4.0,6.497,10.004,3558335.992
619,002157.SZ,正邦科技,饲料,1.0,4.0,7.917,9.9715,3348012.5182
3581,603988.SH,中电电机,电气设备,1.0,5.0,3.164,10.0273,283886.4
159,000572.SZ,海马汽车,汽车整车,1.0,3.0,3.985,10.0,469654.9641
3526,603879.SH,永悦科技,化工原料,1.0,5.0,2.763,10.0368,96795.0
3509,603838.SH,四通股份,陶瓷,1.0,3.0,3.695,9.9891,270146.84
3466,603729.SH,龙韵股份,广告包装,1.0,5.0,3.496,9.9773,181075.72
218,000661.SZ,长春高新,生物制药,1.0,1.0,10.0,10.0,3841788.6726
3411,603630.SH,拉芳家化,日用化工,1.0,3.0,3.966,10.0,138045.8177
313,000795.SZ,英洛华,矿物制品,1.0,3.0,4.709,9.9323,431663.0267
3349,603499.SH,翔港科技,广告包装,1.0,3.0,5.538,9.983,64725.0
3342,603456.SH,九洲药业,化学制药,1.0,5.0,2.604,10.0629,700834.3746
3328,603383.SH,顶点软件,软件服务,1.0,10.0,7.197,10.0028,454274.0496
3319,603363.SH,傲农生物,饲料,1.0,4.0,3.974,9.9918,247102.5238
3277,603289.SH,泰瑞机器,专用机械,1.0,9.0,4.539,10.0362,165236.4493
3206,603111.SH,康尼机电,运输设备,1.0,2.0,6.134,9.9237,425308.752
322,000806.SZ,银河生物,生物制药,1.0,3.0,5.291,9.9156,363891.5648
3126,601990.SH,南京证券,证券,1.0,4.0,4.191,10.0146,413905.1
3115,601949.SH,中国出版,出版业,1.0,9.0,3.4,10.0358,246217.4022
358,000862.SZ,银星能源,新型电力,1.0,5.0,5.117,10.0135,407599.8996
3097,601878.SH,浙商证券,证券,1.0,4.0,3.853,10.0,1409120.609
3091,601860.SH,紫金银行,银行,1.0,3.0,7.746,10.0513,392813.3779
367,000881.SZ,中广核技,综合类,1.0,3.0,4.916,9.9656,295732.224
3058,601616.SH,广电电气,电气设备,1.0,3.0,4.417,10.1176,437849.1
3057,601615.SH,明阳智能,机械基件,1.0,4.0,3.727,9.9839,376879.4
3056,601611.SH,中国核建,建筑施工,1.0,5.0,2.972,10.0,878123.4
3049,601598.SH,中国外运,仓储物流,1.0,4.0,5.933,10.052,858289.6417
399,000921.SZ,海信家电,家用电器,1.0,5.0,4.327,9.9613,1025613.8689
3032,601375.SH,中原证券,证券,1.0,4.0,3.844,9.9494,1175388.2261
2599,600572.SH,康恩贝,中成药,1.0,1.0,9.964,9.9635,2407823.404
632,002170.SZ,芭田股份,农药化肥,1.0,3.0,5.255,10.0457,315531.7882
2498,600446.SH,金证股份,软件服务,1.0,4.0,6.173,10.0046,2054530.8455
626,002164.SZ,宁波东力,电气设备,1.0,3.0,5.657,10.1299,186536.0046
78,000407.SZ,胜利股份,供气供热,1.0,4.0,3.785,9.9773,361631.57
1696,300309.SZ,吉艾科技,多元金融,1.0,4.0,3.645,9.9738,625924.8537
973,002512.SZ,达华智能,元器件,1.0,3.0,8.713,10.0813,597963.6377
1680,300293.SZ,蓝英装备,专用机械,1.0,5.0,4.263,10.0,282150.0
1012,002552.SZ,*ST宝鼎,机械基件,1.0,4.0,4.924,10.0124,178132.5602
1667,300280.SZ,紫天科技,专用机械,1.0,1.0,10.0,10.0,578688.0
1047,002587.SZ,奥拓电子,元器件,1.0,2.0,5.852,10.0299,293428.2325
1089,002629.SZ,仁智股份,石油开采,1.0,3.0,5.334,10.0,159205.4
1090,002630.SZ,华西能源,专用机械,1.0,3.0,4.884,10.0279,383318.9668
1600,300213.SZ,佳讯飞鸿,通信设备,1.0,3.0,6.621,10.0,348006.1384
1117,002657.SZ,中科金财,软件服务,1.0,4.0,4.364,10.0055,564693.8178
1128,002668.SZ,奥马电器,家用电器,1.0,4.0,8.874,10.08,450159.3267
1149,002689.SZ,远大智能,运输设备,1.0,4.0,4.809,10.0733,625533.1259
1513,300125.SZ,易世达,电气设备,1.0,5.0,7.12,9.9902,394978.3482
1507,300119.SZ,瑞普生物,生物制药,1.0,5.0,5.632,10.0457,246716.0103
1504,300116.SZ,坚瑞沃能,电气设备,1.0,2.0,5.199,9.901,287295.3053
1501,300113.SZ,顺网科技,互联网,1.0,4.0,4.692,9.9744,806528.0518
1478,300090.SZ,盛运环保,环境保护,1.0,4.0,3.743,10.1167,323190.9324
1477,300089.SZ,文化长城,陶瓷,1.0,5.0,3.167,9.8918,197036.3492
1231,002777.SZ,久远银海,软件服务,1.0,4.0,3.643,9.9967,533440.0
1249,002797.SZ,第一创业,证券,1.0,1.0,9.961,9.9607,1609578.7227
1450,300062.SZ,中能电气,电气设备,1.0,5.0,3.01,10.0826,126102.8043
1440,300051.SZ,三五互联,互联网,1.0,5.0,3.456,10.0583,191801.8867
1437,300048.SZ,合康新能,电气设备,1.0,3.0,5.002,10.101,329254.5107
1318,002871.SZ,伟隆股份,机械基件,1.0,1.0,9.983,9.9831,75140.0
1423,300034.SZ,钢研高纳,小金属,1.0,3.0,4.621,10.0422,548982.3544
1321,002875.SZ,安奈儿,服饰,1.0,1.0,10.0,10.0,100923.394
1740,300353.SZ,东土科技,通信设备,1.0,5.0,5.519,10.0,486615.3762
1743,300356.SZ,光一科技,电气设备,1.0,3.0,5.418,9.9751,325257.1439
1754,300368.SZ,汇金股份,专用机械,1.0,4.0,4.254,9.9664,456550.7438
824,002363.SZ,隆基机械,汽车配件,1.0,3.0,5.041,10.0486,282299.8463
1380,002939.SZ,长城证券,证券,1.0,4.0,4.09,9.9931,491889.7496
2373,600284.SH,浦东建设,建筑施工,1.0,4.0,5.248,9.9369,676268.432
675,002213.SZ,特尔佳,汽车配件,1.0,3.0,4.631,10.0382,226643.639
2315,600217.SH,中再资环,环境保护,1.0,6.0,2.413,10.0196,738590.0346
744,002283.SZ,天润曲轴,汽车配件,1.0,5.0,2.875,10.0737,458619.53
2262,600157.SH,永泰能源,煤炭开采,1.0,2.0,5.116,10.2326,2944913.4923
2254,600148.SH,长春一东,汽车配件,1.0,3.0,4.673,10.0234,265626.3767
753,002292.SZ,奥飞娱乐,影视音像,1.0,3.0,6.347,10.0271,660523.9042
757,002296.SZ,辉煌科技,通信设备,1.0,4.0,4.35,9.9688,227909.3986
795,002334.SZ,英威腾,电气设备,1.0,3.0,4.855,10.0694,367056.3136
2177,600061.SH,国投资本,证券,1.0,1.0,9.978,9.9778,6210661.9059
2114,300740.SZ,御家汇,日用化工,1.0,3.0,4.072,10.0057,277600.5132
830,002369.SZ,卓翼科技,通信设备,1.0,3.0,5.704,9.9678,430538.7487
898,002437.SZ,誉衡药业,化学制药,1.0,3.0,4.796,10.137,871164.751
2064,300686.SZ,智动力,元器件,1.0,3.0,4.81,10.034,113965.4811
2038,300660.SZ,江苏雷利,电气设备,1.0,4.0,3.631,9.9912,113169.168
1978,300598.SZ,诚迈科技,软件服务,1.0,3.0,6.412,10.0155,137070.491
1959,300578.SZ,会畅通讯,通信设备,1.0,2.0,6.897,9.99,132555.4562
1923,300539.SZ,横河模具,塑料,1.0,1.0,10.05,10.0498,67315.7123
834,002373.SZ,千方科技,软件服务,1.0,5.0,4.39,10.0063,1476306.5735
1918,300534.SZ,陇神戎发,中成药,1.0,3.0,4.55,10.0457,146498.0225
1866,300481.SZ,濮阳惠成,化工原料,1.0,5.0,4.198,10.0227,494192.5293
1851,300466.SZ,赛摩电气,电器仪表,1.0,2.0,6.767,9.9851,216644.59
1831,300446.SZ,乐凯新材,化工原料,1.0,3.0,4.886,9.9798,258330.0501
1784,300399.SZ,京天利,互联网,1.0,4.0,4.321,10.0086,172395.0682
1760,300375.SZ,鹏翎股份,汽车配件,1.0,6.0,3.394,10.0152,187729.6687
3583,603990.SH,麦迪科技,软件服务,1.0,5.0,3.149,9.9977,288461.792
