,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_MONTHLY_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
15,600771.SH,600771,广誉远,中成药,True,0.06910000000000001,98.55,"全国社保基金一零二组合
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",4.0
16,002539.SZ,002539,云图控股,农药化肥,True,0.0772,63.15,"全国社保基金一一六组合
全国社保基金六零四组合
全国社保基金四零一组合",3.0
17,600865.SH,600865,百大集团,百货,True,0.08020000000000001,30.48,,0.0
18,600674.SH,600674,川投能源,水力发电,True,0.0842,487.32,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
19,002158.SZ,002158,汉钟精机,工程机械,True,0.09000000000000002,108.35,"易方达基金-北京诚通金控投资有限公司-易方达基金-诚通金控1号单一资产管理计划
全国社保基金五零二组合
交通银行股份有限公司-易方达科瑞灵活配置混合型证券投资基金",3.0
20,000680.SZ,000680,山推股份,工程机械,True,0.1016,44.82,中央汇金资产管理有限责任公司,1.0
21,601155.SH,601155,新城控股,区域地产,True,0.12080000000000002,1056.83,"东莞市惠丰资产管理有限公司-惠丰财富策略1号证券投资基金
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
全国社保基金一零六组合
香港中央结算有限公司(陆股通)",4.0
22,600169.SH,600169,太原重工,工程机械,True,0.12890000000000001,61.02,"银华基金-农业银行-银华中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司",5.0
23,002254.SZ,002254,泰和新材,化纤,True,0.13379999999999997,69.46,"中国银行股份有限公司-工银瑞信核心价值混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
全国社保基金四一三组合
香港中央结算有限公司(陆股通)
中国工商银行-嘉实策略增长混合型证券投资基金
中央汇金资产管理有限责任公司",6.0
24,600875.SH,600875,东方电气,电气设备,True,0.1358,257.6,"招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司",8.0
25,002841.SZ,002841,视源股份,元器件,True,0.1516,526.47,,0.0
26,600063.SH,600063,皖维高新,化纤,True,0.1561,80.69,"安徽中安资本管理有限公司-中安定增利1号私募投资基金
鹏华基金-招商银行-中山证券有限责任公司
鹏华基金-邮储银行-建信资本管理有限公司",3.0
27,002435.SZ,002435,长江健康,化学制药,True,0.1566,59.38,"西藏信托有限公司-西藏信托-莱沃50号集合资金信托计划
华安资产管理(香港)有限公司-客户资金专户1号(交易所)",2.0
28,000338.SZ,000338,潍柴动力,汽车配件,True,0.16549999999999998,851.41,"交通银行-融通行业景气证券投资基金
香港中央结算有限公司(陆股通)
华夏基金-农业银行-华夏中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司",5.0
29,000528.SZ,000528,柳工,工程机械,True,0.1696,119.79,"银华基金-农业银行-银华中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",8.0
30,600774.SH,600774,汉商集团,百货,True,0.17409999999999998,34.44,,0.0
31,600160.SH,600160,巨化股份,化工原料,True,0.18380000000000002,246.49,"汇添富基金-俞红-汇添富-添富牛190号单一资产管理计划
香港中央结算有限公司(陆股通)",2.0
32,601619.SH,601619,嘉泽新能,新型电力,True,0.19920000000000002,84.42,香港中央结算有限公司(陆股通),1.0
33,603833.SH,603833,欧派家居,家居用品,True,0.20010000000000003,906.51,"中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行-华夏回报证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",6.0
34,600773.SH,600773,西藏城投,区域地产,True,0.2121,68.04,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
35,002739.SZ,002739,万达电影,影视音像,True,0.21769999999999998,393.65,香港中央结算有限公司(陆股通),1.0
36,600908.SH,600908,无锡银行,银行,True,0.22970000000000002,110.83,"华能贵诚信托有限公司-华能信托·鸿源锡诚1号集合资金信托计划
国联信托股份有限公司",2.0
37,603027.SH,603027,千禾味业,食品,True,0.23199999999999998,319.01,"中国工商银行-汇添富成长焦点混合型证券投资基金
中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
全国社保基金四零六组合
全国社保基金一一七组合
汇添富基金管理股份有限公司-社保基金四二三组合
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金",7.0
38,000541.SZ,000541,佛山照明,家用电器,True,0.23220000000000002,75.28,中央汇金资产管理有限责任公司,1.0
39,002054.SZ,002054,德美化工,化工原料,True,0.2375,31.05,中央汇金资产管理有限责任公司,1.0
40,600997.SH,600997,开滦股份,煤炭开采,True,0.24459999999999998,116.86,"中国信达资产管理股份有限公司
招商中证煤炭等权指数分级证券投资基金
中融中证煤炭指数分级证券投资基金
华宝标普中国A股红利机会指数证券投资基金(LOF)
中央汇金资产管理有限责任公司",5.0
41,002145.SZ,002145,中核钛白,化工原料,True,0.2494,124.42,"珠海汇尚创业投资有限公司-橡树湾8号私募证券投资基金
香港中央结算有限公司(陆股通)",2.0
42,000831.SZ,000831,五矿稀土,小金属,True,0.2516,176.56,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司",3.0
43,300357.SZ,300357,我武生物,生物制药,True,0.26459999999999995,400.65,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
全国社保基金一一五组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一二组合
全国社保基金四零六组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金",8.0
44,600096.SH,600096,云天化,农药化肥,True,0.2736,98.09,"中国长城资产管理股份有限公司
全国社保基金一零七组合",2.0
45,002312.SZ,002312,三泰控股,化工原料,True,0.2841,104.89,,0.0
46,600019.SH,600019,宝钢股份,普钢,True,0.2842,1550.42,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
47,601225.SH,601225,陕西煤业,煤炭开采,True,0.28959999999999997,1125.0,"汇添富基金-兴业银行-三峡资本控股有限责任公司
香港中央结算有限公司(陆股通)
黄河矿业-天风证券-20黄河EB担保及信托财产专户",3.0
48,000708.SZ,000708,中信特钢,特种钢,True,0.29710000000000003,358.23,"中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
全国社保基金一零八组合
香港中央结算有限公司(陆股通)",3.0
49,600143.SH,600143,金发科技,塑料,True,0.303,743.78,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
50,600392.SH,600392,盛和资源,小金属,True,0.3114,269.07,香港中央结算有限公司(陆股通),1.0
51,300409.SZ,300409,道氏技术,陶瓷,True,0.31179999999999997,50.88,"中央汇金资产管理有限责任公司
广发期货有限公司-广发期慧1期资产管理计划",2.0
52,000960.SZ,000960,锡业股份,小金属,True,0.3156,204.43,"农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划
农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
香港中央结算有限公司(陆股通)
中国银行-易方达积极成长证券投资基金
全国社保基金一零九组合",5.0
53,002984.SZ,002984,森麒麟,汽车配件,True,0.3169,22.02,"招商银行股份有限公司-中信建投行业轮换混合型证券投资基金
中国工商银行股份有限公司-中信建投策略精选混合型证券投资基金
基本养老保险基金一零零三组合",3.0
54,603338.SH,603338,浙江鼎力,专用机械,True,0.33330000000000004,588.8,"中国建设银行股份有限公司-华泰柏瑞景气优选混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
全国社保基金六零一组合",6.0
55,300772.SZ,300772,运达股份,电气设备,True,0.3376,28.51,"基本养老保险基金八零四组合
杭州斌诺资产管理有限公司-斌诺启航1号私募证券投资基金
杭州斌诺资产管理有限公司-斌诺鑫源1号私募证券投资基金
基本养老保险基金一二零六组合",4.0
56,300285.SZ,300285,国瓷材料,陶瓷,True,0.3384,380.47,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
国家第一养老金信托公司-自有资金",7.0
57,603991.SH,603991,至正股份,塑料,True,0.3405,32.12,上海纳华资产管理有限公司,1.0
58,003022.SZ,003022,联泓新科,化工原料,True,0.3508,41.5,,0.0
59,600844.SH,600844,丹化科技,化工原料,True,0.3508,45.0,财通基金-工商银行-富春定增1021号资产管理计划,1.0
60,600740.SH,600740,山西焦化,焦炭加工,True,0.3541000000000001,64.9,"建信基金公司-民生-华鑫信托·慧智投资3号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资2号结构化集合资金信托计划
华鑫国际信托有限公司
建信基金公司-民生-华鑫信托·慧智投资1号结构化集合资金信托计划",4.0
61,603225.SH,603225,新凤鸣,化纤,True,0.3686,265.15,,0.0
62,000922.SZ,000922,佳电股份,电气设备,True,0.3705,52.7,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",2.0
63,601218.SH,601218,吉鑫科技,机械基件,True,0.3721,43.79,,0.0
64,603392.SH,603392,万泰生物,医疗保健,True,0.3811,139.78,"中国银行股份有限公司-招商医药健康产业股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
中国银行股份有限公司-招商创新增长混合型证券投资基金",5.0
65,600549.SH,600549,厦门钨业,小金属,True,0.4011,257.17,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
66,603100.SH,603100,川仪股份,电器仪表,True,0.4024,55.42,,0.0
67,002597.SZ,002597,金禾实业,食品,True,0.4092,257.22,"中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
荷兰汇盈资产管理公司-荷兰汇盈新兴市场股票基金
中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
基本养老保险基金八零八组合
交通银行股份有限公司-华安策略优选混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金",8.0
68,600989.SH,600989,宝丰能源,化工原料,True,0.4173,332.05,"中国银行股份有限公司-银华优质增长混合型证券投资基金
上海绿山投资中心(有限合伙)-绿山投资中国优势私募证券投资基金
基本养老保险基金一五零六一组合
全国社保基金一一八组合
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
69,002139.SZ,002139,拓邦股份,元器件,True,0.42060000000000003,97.73,"首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",3.0
70,000633.SZ,000633,合金投资,综合类,True,0.4224,27.11,,0.0
71,300224.SZ,300224,正海磁材,元器件,True,0.42499999999999993,115.12,"基本养老保险基金一二零四组合
上汽颀臻(上海)资产管理有限公司-上汽投资-颀瑞1号
中国长城资产管理股份有限公司
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金",5.0
72,603313.SH,603313,梦百合,家居用品,True,0.42790000000000006,145.72,"中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
红塔证券-红塔证券股份有限公司-证券行业支持民企发展系列之红塔证券1号单一资产管理计划
国泰基金管理有限公司-社保基金四二一组合
全国社保基金一一一组合",4.0
73,600792.SH,600792,云煤能源,焦炭加工,True,0.4325,43.56,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
74,000001.SZ,000001,平安银行,银行,True,0.4405,4478.85,"全国社保基金一一七组合
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
75,002068.SZ,002068,黑猫股份,化工原料,True,0.4434,55.83,"中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中国工商银行-融通动力先锋混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
北方国际信托股份有限公司-北信盈实665组合投资单一资金信托
中央汇金资产管理有限责任公司",5.0
76,600111.SH,600111,北方稀土,小金属,True,0.44530000000000003,653.95,"包钢集团-银河证券-20包集EB担保及信托财产专户
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
77,002318.SZ,002318,久立特材,特种钢,True,0.4454,133.4,"中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
全国社保基金四一三组合
中国农业银行股份有限公司-交银施罗德瑞思三年封闭运作混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-富国创新趋势股票型证券投资基金
中泰证券资管-招商银行-中泰星河12号集合资产管理计划
中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
中国工商银行股份有限公司-易方达价值精选混合型证券投资基金",8.0
78,600428.SH,600428,中远海特,水运,True,0.4467,121.29,"银华基金-农业银行-银华中证金融资产管理计划
前海开源基金-包商银行-前海开源定增11号资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司",6.0
79,601877.SH,601877,正泰电器,电气设备,True,0.4497,870.52,"全国社保基金一零一组合
全国社保基金一一三组合
香港中央结算有限公司(陆股通)",3.0
80,600089.SH,600089,特变电工,电气设备,True,0.4641,525.95,"银华基金-农业银行-银华中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
香港中央结算有限公司(陆股通)
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司",12.0
81,600433.SH,600433,冠豪高新,造纸,True,0.4648,65.09,,0.0
82,002595.SZ,002595,豪迈科技,专用机械,True,0.4656,186.1,"中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
中央汇金资产管理有限责任公司",5.0
83,601615.SH,601615,明阳智能,机械基件,True,0.46629999999999994,232.83,"全国社保基金一零二组合
平阳凯天百业股权投资基金管理中心(有限合伙)
全国社保基金四一二组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)",5.0
84,600295.SH,600295,鄂尔多斯,小金属,True,0.4749,87.77,香港中央结算有限公司(陆股通),1.0
85,601015.SH,601015,陕西黑猫,焦炭加工,True,0.4806,118.97,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
86,300496.SZ,300496,中科创达,软件服务,True,0.4835,435.91,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
全国社保基金一一零组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金",6.0
87,601021.SH,601021,春秋航空,空运,True,0.48789999999999994,542.45,"民生加银基金-平安银行-民生加银鑫牛定向增发82号资产管理计划
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零六组合
上海明河投资管理有限公司-明河2016私募证券投资基金",5.0
88,601799.SH,601799,星宇股份,汽车配件,True,0.4989,594.07,"基本养老保险基金八零七组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-南方景气驱动混合型证券投资基金
全国社保基金四零六组合
全国社保基金一零六组合",6.0
89,002415.SZ,002415,海康威视,电器仪表,True,0.5063,5763.99,"中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)",3.0
90,002372.SZ,002372,伟星新材,其他建材,True,0.5091,314.2,"首域投资管理(英国)有限公司-首域中国A股基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
91,600707.SH,600707,彩虹股份,元器件,True,0.5144000000000001,202.7,"合肥芯屏产业投资基金(有限合伙)
北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划",2.0
92,603345.SH,603345,安井食品,食品,True,0.5523,556.95,"安联环球投资新加坡有限公司-安联神州A股基金(交易所)
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金四零六组合
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金",5.0
93,601866.SH,601866,中远海发,水运,True,0.5552,272.87,"兴业全球基金-上海银行-中国海运(集团)总公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
94,000762.SZ,000762,西藏矿业,小金属,True,0.5911,100.41,中央汇金资产管理有限责任公司,1.0
95,603128.SH,603128,华贸物流,仓储物流,True,0.5929,161.98,"易方达基金-招商银行-易方达聚祥分级资产管理计划
全国社保基金五零二组合
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
珠海回声资产管理有限公司-回声1号私募基金
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
96,300015.SZ,300015,爱尔眼科,医疗保健,True,0.5967,2828.97,"中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
香港中央结算有限公司(陆股通)
高瓴资本管理有限公司-HCM中国基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中央汇金资产管理有限责任公司",5.0
97,000155.SZ,000155,川能动力,新型电力,True,0.6076,213.36,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,1.0
98,600499.SH,600499,科达制造,专用机械,True,0.6172,153.15,广州市玄元投资管理有限公司-玄元元丰1号私募证券投资基金,1.0
99,002738.SZ,002738,中矿资源,小金属,True,0.6187,84.45,"东方富海(芜湖)股权投资基金管理企业(有限合伙)
上海并购股权投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司",3.0
100,603806.SH,603806,福斯特,塑料,True,0.6303,843.97,"中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-易方达裕丰回报债券型证券投资基金
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金",5.0
101,300014.SZ,300014,亿纬锂能,电气设备,True,0.6329,2022.78,"中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
北信瑞丰资管-非凡资产管理翠竹13W理财产品周四公享01款-上海北信民生凤凰9号单一资产管理计划
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达均衡成长股票型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
汇安基金-华能信托·博远惠诚集合资金信托计划-汇安基金-汇鑫32号单一资产管理计划",8.0
102,603915.SH,603915,国茂股份,机械基件,True,0.6373,54.92,"上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金
上海国悦君安股权投资基金管理有限公司-长兴国悦君安企业投资中心(有限合伙)",5.0
103,300712.SZ,300712,永福股份,建筑工程,True,0.6521000000000001,49.17,中国-比利时直接股权投资基金,1.0
104,000902.SZ,000902,新洋丰,农药化肥,True,0.6537,237.26,"基本养老保险基金一零零三组合
全国社保基金五零二组合
香港中央结算有限公司(陆股通)
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
长安国际信托股份有限公司-长安信托-新洋丰员工持股集合资金信托计划",5.0
105,600309.SH,600309,万华化学,化工原料,True,0.6703,1641.73,"全国社保基金一零三组合
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
全国社保基金一一一组合
中央汇金资产管理有限责任公司",7.0
106,300443.SZ,300443,金雷股份,专用机械,True,0.6752,69.36,"中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金四一三组合
中国建设银行股份有限公司-信达澳银领先增长混合型证券投资基金
中国农业银行股份有限公司-申万菱信创业板量化精选股票型证券投资基金",5.0
107,603026.SH,603026,石大胜华,化工原料,True,0.6935,140.6,"中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
全国社保基金一一三组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金",5.0
108,300390.SZ,300390,天华超净,元器件,True,0.716,111.64,,0.0
109,300593.SZ,300593,新雷能,电气设备,True,0.738,46.68,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
招商银行股份有限公司-信达澳银研究优选混合型证券投资基金",2.0
110,603110.SH,603110,东方材料,染料涂料,True,0.7559,71.92,,0.0
111,002240.SZ,002240,盛新锂能,小金属,True,0.8138,209.85,"中央企业贫困地区产业投资基金股份有限公司
全国社保基金一一六组合",2.0
112,603799.SH,603799,华友钴业,小金属,True,0.8810000000000001,1184.65,"中国工商银行股份有限公司-广发价值优势混合型证券投资基金
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
113,600176.SH,600176,中国巨石,玻璃,True,0.9164999999999999,859.82,"全国社保基金一零一组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
基本养老保险基金八零八组合
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
中央汇金资产管理有限责任公司",7.0
114,601012.SH,601012,隆基股份,电气设备,True,0.9533,4639.17,"中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
115,600438.SH,600438,通威股份,饲料,True,0.9602999999999999,2161.08,"华能贵诚信托有限公司-华能信托·丹华成长集合资金信托计划
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-南方成长先锋混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)",8.0
116,300763.SZ,300763,锦浪科技,电气设备,True,1.0134,111.37,"上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
中国农业银行股份有限公司-申万菱信新能源汽车主题灵活配置混合型证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金
中信银行股份有限公司-中银智能制造股票型证券投资基金",4.0
