,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
27,600010.SH,600010,包钢股份,普钢,48.24561403508773,535.34,"上海嘉恳资产管理有限公司-嘉恳水滴3号私募投资基金
博时基金-农业银行-博时中证金融资产管理计划
香港中央结算有限公司(陆股通)
华安资产管理(香港)有限公司-客户资金专户1号(交易所)",4.0
28,002109.SZ,002109,兴化股份,化工原料,47.96238244514106,49.7,,0.0
29,600734.SH,600734,*ST实达,IT设备,47.747747747747724,8.77,广西淳富传淇资产管理有限公司-淳富传淇1号私募证券投资基金,1.0
30,601127.SH,601127,小康股份,汽车配件,47.38834216502647,185.17,"重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
小康控股-红塔证券-20康EB02担保及信托财产专户
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划
小康控股-红塔证券-19小康EB担保及信托财产专户",4.0
31,300345.SZ,300345,华民股份,钢加工,46.92556634304208,20.03,珠海回声资产管理有限公司-回声1号私募基金,1.0
32,601038.SH,601038,一拖股份,农用机械,46.66666666666668,66.64,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",7.0
33,002316.SZ,002316,亚联发展,软件服务,46.66666666666666,11.62,上海创奥投资管理合伙企业(有限合伙)-奥凯盛鑫7号私募证券投资基金,1.0
34,002766.SZ,002766,ST索菱,汽车配件,46.246246246246244,14.39,,0.0
35,000822.SZ,000822,山东海化,化工原料,45.95375722543351,45.2,"平安资管-工商银行-平安资产睿享2号资产管理产品
平安资产-工商银行-平安资产如意28号保险资产管理产品
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
平安资产-中国银行-众安乐享1号资产管理计划",5.0
36,600746.SH,600746,江苏索普,化工原料,45.942720763723145,37.26,,0.0
37,002464.SZ,002464,众应互联,互联网,45.777777777777764,17.11,上海方圆达创投资合伙企业(有限合伙)-方圆-东方9号私募投资基金,1.0
38,002781.SZ,002781,奇信股份,装修装饰,45.12743628185907,20.15,"深圳市前海宏泰恒信基金管理有限公司-宏泰牛刀1号私募证券投资基金
深圳市旭达基金管理有限公司-旭达三角梅1号私募证券投资基金
深圳市旭达基金管理有限公司-旭达紫罗兰1号私募证券投资基金
深圳雪杉基金管理有限公司-雪杉潜渊2号私募证券投资基金
深圳市前海宏泰恒信基金管理有限公司-靖宣二号私募基金",5.0
39,000949.SZ,000949,新乡化纤,化纤,44.75308641975309,58.96,中原资产管理有限公司,1.0
40,002684.SZ,002684,ST猛狮,电气设备,44.705882352941174,10.77,"深圳前海易德顺升股权投资基金合伙企业(有限合伙)
深圳前海易德资本优势股权投资基金合伙企业(有限合伙)
宁波致云股权投资基金管理有限公司",3.0
41,600112.SH,600112,ST天成,电气设备,44.44444444444444,6.62,,0.0
42,300293.SZ,300293,蓝英装备,专用机械,44.38877755511022,38.91,浙江九章资产管理有限公司-九章幻方中证500量化进取5号私募基金,1.0
43,002366.SZ,002366,台海核电,专用机械,43.72093023255814,18.64,香港中央结算有限公司(陆股通),1.0
44,000918.SZ,000918,嘉凯城,全国地产,43.313373253493005,129.54,香港中央结算有限公司(陆股通),1.0
45,603332.SH,603332,苏州龙杰,化纤,43.006993006993,6.08,"上海翎巧资产管理有限公司-翎巧12号私募证券投资基金
上海翎巧资产管理有限公司-翎巧7号私募证券投资基金
上海翎巧资产管理有限公司-速赢二号私募证券投资基金
上海翎巧资产管理有限公司-翎巧4号私募证券投资基金
上海古骓投资管理合伙企业(有限合伙)-古骓十号私募证券投资基金
上海古骓投资管理合伙企业(有限合伙)-古骓六号私募证券投资基金",6.0
46,603508.SH,603508,思维列控,软件服务,42.59576901086337,56.14,上海呈瑞投资管理有限公司-呈瑞和兴4号私募证券投资基金,1.0
47,300102.SZ,300102,乾照光电,半导体,42.58373205741628,42.14,"山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
中央汇金资产管理有限责任公司
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金",4.0
48,300402.SZ,300402,宝色股份,专用机械,42.573402417962015,33.35,中央汇金资产管理有限责任公司,1.0
49,600362.SH,600362,江西铜业,铜,42.49621020717533,585.22,"中国银行-易方达积极成长证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
全国社保基金一零九组合",5.0
