,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
16,002185.SZ,002185,华天科技,半导体,19.01,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金",8.0
17,688111.SH,688111,金山办公,软件服务,434.86,True,True,"中国工商银行股份有限公司-富国创新科技混合型证券投资基金
全国社保基金一一四组合
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
基本养老保险基金八零四组合
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
基本养老保险基金一二零二组合
中国银行股份有限公司-海富通股票混合型证券投资基金",8.0
18,600536.SH,600536,中国软件,软件服务,117.6,True,True,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国电子-中信证券-19中电EB担保及信托财产专户",8.0
19,600584.SH,600584,长电科技,半导体,50.99,True,True,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金",8.0
20,300012.SZ,300012,华测检测,电器仪表,23.9,True,True,"中国国际金融香港资产管理有限公司-客户资金
香港中央结算有限公司(陆股通)
全国社保基金一一五组合
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
全国社保基金四零六组合
中国邮政储蓄银行股份有限公司-中欧中小盘股票型证券投资基金(LOF)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国工商银行-广发聚丰混合型证券投资基金",8.0
21,002867.SZ,002867,周大生,服饰,32.45,True,True,"中国建设银行股份有限公司-安信价值精选股票型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
交通银行-华夏蓝筹核心混合型证券投资基金(LOF)
广发基金管理有限公司-社保基金四二零组合
招商银行股份有限公司-安信价值回报三年持有期混合型证券投资基金
全国社保基金五零三组合
全国社保基金一零一组合",8.0
22,603713.SH,603713,密尔克卫,仓储物流,113.0,True,True,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
香港中央结算有限公司(陆股通)
鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划
全国社保基金四零四组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅庆瑞6号瑞行基金",7.0
23,002925.SZ,002925,盈趣科技,元器件,73.72,True,True,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国银行股份有限公司-嘉实沪港深精选股票型证券投资基金
中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金
全国社保基金一零二组合
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国银行股份有限公司-嘉实价值优势混合型证券投资基金",7.0
24,300088.SZ,300088,长信科技,元器件,13.33,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
全国社保基金一零一组合",7.0
25,002869.SZ,002869,金溢科技,通信设备,61.48,True,True,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-博时互联网主题灵活配置混合型证券投资基金
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-博时回报灵活配置混合型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金",7.0
26,300773.SZ,300773,拉卡拉,软件服务,44.39,True,True,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
基本养老保险基金一二零五组合",7.0
27,300054.SZ,300054,鼎龙股份,化工原料,21.15,True,True,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)
平安银行股份有限公司-长信可转债债券型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",7.0
28,002126.SZ,002126,银轮股份,汽车配件,15.31,True,True,"广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
香港中央结算有限公司(陆股通)
国家第一养老金信托公司-自有资金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)
基本养老保险基金一零零三组合",7.0
29,002382.SZ,002382,蓝帆医疗,医疗保健,34.96,True,True,"中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中泰证券资管-证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管11号单一资产管理计划
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
富安达基金-南京银行-富安达-富享14号股票型资产管理计划",7.0
30,000807.SZ,000807,云铝股份,铝,6.65,True,True,"香港中央结算有限公司(陆股通)
华泰资产管理有限公司-策略投资产品
易方达基金-工商银行-易方达基金臻选2号资产管理计划
全国社保基金四一二组合
基本养老保险基金九零二组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国沪深300增强证券投资基金",7.0
31,600380.SH,600380,健康元,化学制药,18.37,True,True,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
基本养老保险基金一六零一一组合
全国社保基金五零二组合
全国社保基金一零八组合
博时基金管理有限公司-社保基金四一九组合",7.0
32,603799.SH,603799,华友钴业,小金属,48.36,True,True,"中国工商银行股份有限公司-广发价值优势混合型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金一零七组合",7.0
33,000066.SZ,000066,中国长城,IT设备,17.37,True,True,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",7.0
34,601636.SH,601636,旗滨集团,玻璃,7.41,True,True,"全国社保基金四一八组合
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
基本养老保险基金三一零组合
全国社保基金一一四组合
中信证券股份有限公司-社保基金1106组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金",7.0
35,300496.SZ,300496,中科创达,软件服务,108.41,True,True,"全国社保基金一一零组合
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零二组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
全国社保基金四零六组合
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",7.0
36,300573.SZ,300573,兴齐眼药,化学制药,164.0,True,True,"中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-华夏乐享健康灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金",7.0
37,002466.SZ,002466,天齐锂业,小金属,31.59,True,True,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一七组合
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金",7.0
38,300394.SZ,300394,天孚通信,通信设备,69.95,True,True,"鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
全国社保基金一一五组合
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国工商银行股份有限公司-财通价值动量混合型证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金",7.0
39,600598.SH,600598,北大荒,种植业,19.02,True,True,"淡水泉(北京)投资管理有限公司-淡水泉成长基金1期
平安信托有限责任公司-平安财富.淡水泉成长一期集合资金信托
香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司-外贸信托-淡水泉精选3期私募证券投资基金
挪威中央银行-自有资金
中国对外经济贸易信托有限公司-淡水泉精选1期
平安信托有限责任公司-投资精英之淡水泉",7.0
40,603229.SH,603229,奥翔药业,化学制药,57.69,True,True,"诺安基金-建设银行-中国人寿-中国人寿委托诺安基金公司股票型组合
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
平安资管-邮储银行-如意10号资产管理产品
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",7.0
41,600976.SH,600976,健民集团,中成药,22.95,True,True,"深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)",6.0
42,601899.SH,601899,紫金矿业,黄金,6.0,True,True,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中非发展基金有限公司
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金",6.0
43,603444.SH,603444,吉比特,互联网,639.58,True,True,"基本养老保险基金一二零一组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
湖南文化旅游创业投资基金企业(有限合伙)
全国社保基金四零六组合
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金",6.0
44,000025.SZ,000025,特力A,汽车服务,23.98,True,True,"基本养老保险基金一三零一组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
汇添富基金管理股份有限公司-社保基金一五零二组合
中信银行股份有限公司-建信中证500指数增强型证券投资基金",6.0
45,601788.SH,601788,光大证券,证券,29.78,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
平安大华基金-平安银行-平安银行股份有限公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国长城资产管理股份有限公司",6.0
46,300443.SZ,300443,金雷股份,专用机械,24.3,True,True,"中央汇金资产管理有限责任公司
全国社保基金四一三组合
陕西省国际信托股份有限公司
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
天津达晨创世股权投资基金合伙企业(有限合伙)
天津达晨盛世股权投资基金合伙企业(有限合伙)",6.0
47,688396.SH,688396,华润微,元器件,62.25,True,True,"交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
广东尚伟投资管理有限责任公司-尚泰1号证券投资基金
广东尚伟投资管理有限责任公司-尚泰2号证券投资基金
中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国工商银行股份有限公司-广发聚瑞混合型证券投资基金",6.0
48,300118.SZ,300118,东方日升,半导体,17.57,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
红土创新基金-江苏银行-红土创新红土紫金2号资产管理计划
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
红塔资产-中信银行-中信信托-中信·宏商金融投资项目1603期",6.0
49,300122.SZ,300122,智飞生物,生物制药,122.97,True,True,"香港中央结算有限公司(陆股通)
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",6.0
50,002049.SZ,002049,紫光国微,元器件,134.75,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金",6.0
51,002697.SZ,002697,红旗连锁,超市连锁,13.29,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一五组合
中国工商银行-广发稳健增长证券投资基金
基本养老保险基金八零五组合
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)",6.0
52,002041.SZ,002041,登海种业,种植业,14.99,True,True,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划",6.0
53,300379.SZ,300379,东方通,软件服务,52.73,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京和聚投资管理有限公司-和聚平台证券投资基金
基本养老保险基金一二零二组合
兴业全球基金-招商银行-沈惠中
中国银行股份有限公司-海富通股票混合型证券投资基金",6.0
54,600350.SH,600350,山东高速,路桥,6.84,True,True,"山东高速集团-中金公司-17山高EB担保及信托财产专户
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发行业领先混合型证券投资基金
中国银行股份有限公司-广发优企精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金",6.0
55,603019.SH,603019,中科曙光,IT设备,52.87,True,True,"香港中央结算有限公司(陆股通)
北京中科算源资产管理有限公司
全国社保基金一一一组合
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金",6.0
56,603005.SH,603005,晶方科技,半导体,99.06,True,True,"中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国家集成电路产业投资基金股份有限公司
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金",6.0
57,603993.SH,603993,洛阳钼业,小金属,4.72,True,True,"香港中央结算有限公司(陆股通)
中国国有企业结构调整基金股份有限公司
建信基金-工商银行-陕西省国际信托-陕国投·金玉6号定向投资集合资金信托计划
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
全国社保基金一零八组合
民生加银基金-宁波银行-嘉兴民琉投资合伙企业(有限合伙)",6.0
