code,name,past_p_change,past_positive,pe,past_average_turnover
600076,康欣新材,-10.719,,14.17,3.61
600226,瀚叶股份,-10.702,,54.81,0.53
600782,新钢股份,-10.697,,11.29,1.983
600048,保利地产,-10.598,,14.98,0.867
002103,广博股份,-10.499,,45.55,1.28
002110,三钢闽光,-10.451,,8.18,1.847
600117,西宁特钢,-10.375,,0.0,2.07
601666,平煤股份,-10.302,,9.92,1.15
601838,成都银行,-10.277,★,11.45,7.363
002592,八菱科技,-10.204,,46.02,1.1
002402,和而泰,-10.074,,39.11,2.763
600313,农发种业,-10.019,,0.0,1.757
002260,德奥通航,-9.937,,0.0,2.643
601619,嘉泽新能,-9.931,,89.15,5.33
600282,南钢股份,-9.904,,6.65,1.777
601100,恒立液压,-9.875,,51.8,0.6
002357,富临运业,-9.868,,20.59,2.25
600569,安阳钢铁,-9.85,,6.85,1.877
600526,菲达环保,-9.85,,77.16,3.18
002604,ST龙力,-9.81,,33.8,2.187
600340,华夏幸福,-9.685,,12.3,0.82
000055,方大集团,-9.549,,18.83,2.303
002258,利尔化学,-9.503,,27.34,1.317
600130,波导股份,-9.502,,0.0,0.763
600614,鹏起科技,-9.484,,51.94,0.797
002739,万达电影,-9.414,★,36.25,2.457
600901,江苏租赁,-9.396,,28.04,9.707
002769,普路通,-9.373,,36.13,13.767
002016,世荣兆业,-9.358,,19.82,3.223
000983,西山煤电,-9.32,,14.56,1.003
601111,中国国航,-9.305,,16.0,0.57
601003,柳钢股份,-9.284,,10.29,0.507
600145,*ST新亿,-9.21,★,551.09,11.697
300159,新研股份,-9.18,,45.29,1.02
600789,鲁抗医药,-9.16,★,107.02,5.113
601231,环旭电子,-9.152,,25.57,0.35
002301,齐心集团,-9.14,,52.0,0.813
600507,方大特钢,-9.071,,8.58,2.41
600086,东方金钰,-8.987,,40.55,0.733
002876,三利谱,-8.969,★,66.34,3.037
300128,锦富技术,-8.927,,172.68,1.983
300173,智慧松德,-8.881,,65.47,0.447
000525,红 太 阳,-8.852,,19.28,0.95
002560,通达股份,-8.838,,209.72,4.7
600352,浙江龙盛,-8.748,,15.35,1.25
002496,辉丰股份,-8.652,,16.73,1.07
300337,银邦股份,-8.636,,751.77,0.417
300410,正业科技,-8.522,★,35.0,1.093
000723,美锦能源,-8.508,,20.17,2.013
002692,睿康股份,-8.476,,104.81,0.69
002146,荣盛发展,-8.443,,12.04,1.053
000898,鞍钢股份,-8.371,,10.67,0.533
000608,阳光股份,-8.324,,32.53,0.8
002440,闰土股份,-8.323,,20.38,2.113
600623,华谊集团,-8.316,,42.38,2.253
002102,冠福股份,-8.298,,67.42,1.87
002555,三七互娱,-8.286,,25.74,0.83
002622,融钰集团,-8.278,,258.48,2.557
002538,司尔特,-8.228,★,31.19,2.97
002005,德豪润达,-8.22,,0.0,0.517
000426,兴业矿业,-8.219,,35.49,1.21
002447,晨鑫科技,-8.148,,84.09,4.72
601360,三六零,-8.108,,4608.52,4.057
002308,威创股份,-8.094,,39.32,1.273
600520,文一科技,-7.998,,0.0,2.317
000930,中粮生化,-7.994,★,44.78,2.593
601225,陕西煤业,-7.967,,7.32,0.62
601689,拓普集团,-7.9,,20.77,1.65
601118,海南橡胶,-7.871,,1235.46,0.617
300198,纳川股份,-7.848,,131.96,1.773
002663,普邦股份,-7.827,,50.95,1.083
300502,新易盛,-7.818,,45.01,2.29
300640,德艺文创,-7.767,★,43.44,2.143
000533,万 家 乐,-7.756,★,208.06,0.97
002001,新 和 成,-7.731,★,39.26,1.26
002548,金新农,-7.696,,29.2,0.283
000547,航天发展,-7.666,★,65.09,1.307
000050,深天马Ａ,-7.666,,41.89,1.017
600238,海南椰岛,-7.648,,710.84,1.213
600810,神马股份,-7.596,,44.31,2.523
600588,用友网络,-7.58,★,0.0,3.2
002445,中南文化,-7.532,,43.94,0.583
000955,欣龙控股,-7.518,★,0.0,0.71
600866,星湖科技,-7.424,,0.0,0.433
600354,敦煌种业,-7.397,★,21.87,1.9
002035,华帝股份,-7.394,★,38.85,0.853
600605,汇通能源,-7.3,,93.94,1.44
000670,盈方微,-7.281,,0.0,2.98
300277,海联讯,-7.25,,0.0,3.477
002157,正邦科技,-7.248,,19.77,0.57
002519,银河电子,-7.215,,42.59,0.497
600068,葛洲坝,-7.214,,11.84,0.667
002398,建研集团,-7.2,★,25.87,3.083
002626,金达威,-7.198,★,36.79,0.86
600711,盛屯矿业,-7.177,,23.76,5.397
601800,中国交建,-7.14,,13.33,0.097
300644,南京聚隆,-7.118,★,53.76,20.7
000717,韶钢松山,-7.102,,6.79,1.283
600348,阳泉煤业,-7.089,,12.85,2.303
601600,中国铝业,-7.083,,42.05,2.04
600671,天目药业,-7.071,★,218.95,0.68
600231,凌钢股份,-7.069,,8.23,1.007
002285,世联行,-7.052,,28.43,1.577
601101,昊华能源,-7.025,,10.38,1.033
002837,英维克,-7.011,,47.23,4.033
002624,完美世界,-7.008,★,28.12,0.777
300031,宝通科技,-7.004,,26.6,0.677
000959,首钢股份,-6.997,,11.97,0.22
000671,阳 光 城,-6.981,,39.27,1.09
002707,众信旅游,-6.936,,42.42,1.067
000796,凯撒旅游,-6.93,★,22.88,1.11
000002,万 科Ａ,-6.923,,23.4,0.343
600273,嘉化能源,-6.92,,14.77,0.737
601088,中国神华,-6.91,,9.3,0.223
002842,翔鹭钨业,-6.895,★,59.1,2.24
600266,北京城建,-6.892,,27.37,0.37
000008,神州高铁,-6.866,,122.22,0.563
002124,天邦股份,-6.813,,23.83,0.617
600643,爱建集团,-6.75,,23.72,1.047
601001,大同煤业,-6.679,,10.95,0.853
002857,三晖电气,-6.677,★,75.27,6.183
000612,焦作万方,-6.67,★,25.3,0.303
002248,*ST东数,-6.666,★,0.0,1.053
002926,华西证券,-6.648,★,32.99,7.39
300049,福瑞股份,-6.647,,53.68,0.71
600325,华发股份,-6.643,,14.42,1.737
000023,深天地Ａ,-6.614,,57.68,1.88
600567,山鹰纸业,-6.613,★,11.45,1.807
601952,苏垦农发,-6.605,,24.72,2.35
600841,上柴股份,-6.602,,77.38,0.257
601678,滨化股份,-6.542,,13.78,2.037
300107,建新股份,-6.524,★,100.91,6.933
002160,常铝股份,-6.493,,31.91,0.983
600808,马钢股份,-6.468,,8.24,0.833
002081,金 螳 螂,-6.422,★,18.06,0.63
002417,深南股份,-6.417,,243.27,0.69
002067,景兴纸业,-6.41,★,10.32,1.37
002045,国光电器,-6.407,,41.9,2.557
002023,海特高新,-6.405,,116.62,1.363
600289,ST信通,-6.385,★,0.0,1.227
300280,南通锻压,-6.367,,357.37,1.403
600185,格力地产,-6.358,,20.22,0.45
600498,烽火通信,-6.267,,38.82,0.533
002442,龙星化工,-6.236,★,59.96,1.993
300257,开山股份,-6.228,,161.23,0.197
002032,苏 泊 尔,-6.166,,28.66,0.353
000042,中洲控股,-6.156,,29.85,0.737
300201,海伦哲,-6.129,,60.97,0.533
000960,锡业股份,-6.122,,33.1,1.69
600291,西水股份,-6.066,,6.58,1.183
601216,君正集团,-6.02,,18.52,0.23
600122,宏图高科,-6.017,,16.57,2.247
002163,中航三鑫,-6.015,,0.0,0.977
600365,通葡股份,-6.005,,867.76,5.19
000863,三湘印象,-6.001,,81.74,0.243
000039,中集集团,-5.99,,30.36,0.81
600308,华泰股份,-5.984,,11.14,0.867
600318,新力金融,-5.975,,102.51,0.343
002151,北斗星通,-5.975,,140.51,2.52
600216,浙江医药,-5.963,★,91.07,2.067
002619,艾格拉斯,-5.947,,35.22,2.623
300741,华宝股份,-5.898,,27.34,7.393
000822,山东海化,-5.877,,10.69,0.993
300362,天翔环境,-5.796,,42.49,1.913
601155,新城控股,-5.764,,13.68,2.117
002050,三花智控,-5.764,,31.38,0.83
002256,兆新股份,-5.753,★,71.14,0.813
600432,*ST吉恩,-5.731,★,0.0,
002594,比亚迪,-5.677,,46.03,0.663
002464,众应互联,-5.671,,38.71,0.73
002419,天虹股份,-5.64,★,22.27,0.923
002650,加加食品,-5.631,★,32.62,5.243
600603,广汇物流,-5.627,★,32.85,1.553
600606,绿地控股,-5.625,,10.26,2.62
600183,生益科技,-5.591,,22.69,1.063
600888,新疆众和,-5.584,,35.1,0.62
002450,康得新,-5.582,,27.9,1.51
002009,天奇股份,-5.574,,55.13,2.257
600892,大晟文化,-5.556,★,44.05,0.883
300011,鼎汉技术,-5.542,★,202.1,0.347
600618,氯碱化工,-5.537,,12.51,0.907
000937,冀中能源,-5.536,,17.2,0.4
002236,大华股份,-5.522,,33.1,2.143
600872,中炬高新,-5.522,★,42.5,0.55
600359,新农开发,-5.498,★,92.8,0.933
601908,京运通,-5.475,,19.94,0.25
000584,哈工智能,-5.459,,104.28,0.567
002602,世纪华通,-5.443,,49.86,0.127
600256,广汇能源,-5.42,,66.15,1.007
600699,均胜电子,-5.399,,24.51,0.647
002831,裕同科技,-5.38,,27.01,0.643
002430,杭氧股份,-5.368,,48.45,0.543
002556,辉隆股份,-5.366,,29.74,0.777
002333,罗普斯金,-5.366,,0.0,0.337
300413,快乐购,-5.339,★,219.75,2.66
300282,汇冠股份,-5.33,★,38.85,0.467
600828,茂业商业,-5.323,,11.3,1.367
600247,ST成城,-5.312,,0.0,0.493
600515,海航基础,-5.298,,21.8,0.457
002174,游族网络,-5.286,,32.49,0.877
600376,首开股份,-5.285,,18.62,0.1
600115,东方航空,-5.241,,9.93,0.52
300593,新雷能,-5.237,★,57.57,1.68
300116,坚瑞沃能,-5.229,,18.5,0.853
002455,百川股份,-5.225,★,36.71,0.857
600611,大众交通,-5.22,,15.41,1.577
600549,厦门钨业,-5.219,,34.25,1.87
000995,皇台酒业,-5.194,,0.0,1.383
600707,彩虹股份,-5.155,,0.0,0.4
002330,得利斯,-5.152,,609.1,0.707
300355,蒙草生态,-5.149,,18.8,1.937
001979,招商蛇口,-5.094,,34.82,1.15
600599,熊猫金控,-5.078,,375.73,0.247
600456,宝钛股份,-5.067,,0.0,0.693
000011,深物业A,-5.063,,12.37,1.5
600617,国新能源,-5.06,,901.14,0.153
600389,江山股份,-5.046,,47.52,0.52
002190,成飞集成,-5.039,,9428.14,1.287
002807,江阴银行,-5.032,★,19.51,1.017
000761,本钢板材,-5.031,,10.72,0.483
600593,大连圣亚,-5.012,,24.01,1.1
600012,皖通高速,-5.006,,15.42,0.3
600738,兰州民百,-5.001,,42.73,1.243
000616,海航投资,-4.995,,819.57,1.133
000727,华东科技,-4.995,,0.0,1.177
000928,中钢国际,-4.994,,17.22,1.39
600966,博汇纸业,-4.967,★,9.76,1.043
600579,天华院,-4.96,★,0.0,2.023
600708,光明地产,-4.957,,14.81,0.7
300547,川环科技,-4.953,,33.23,1.707
600141,兴发集团,-4.952,,29.11,1.71
601200,上海环境,-4.952,,22.18,3.927
002192,融捷股份,-4.935,,3226.48,2.95
002073,软控股份,-4.927,,68.22,2.293
002033,丽江旅游,-4.926,,19.05,0.647
600787,中储股份,-4.925,,15.31,0.777
002756,永兴特钢,-4.913,,23.86,0.81
600018,上港集团,-4.907,,26.16,0.143
601086,国芳集团,-4.882,★,52.24,17.89
600538,国发股份,-4.877,★,0.0,0.6
600862,中航高科,-4.872,,138.13,0.853
300681,英搏尔,-4.868,★,45.56,5.363
600163,中闽能源,-4.862,★,36.32,0.263
600157,永泰能源,-4.836,,76.08,0.327
002700,新疆浩源,-4.826,,57.54,0.243
000552,靖远煤电,-4.819,,16.44,0.593
300487,蓝晓科技,-4.818,★,55.48,11.463
002558,巨人网络,-4.797,,46.09,0.737
600577,精达股份,-4.797,,26.62,4.68
601012,隆基股份,-4.785,,23.23,0.603
300212,易华录,-4.778,,102.15,2.34
000668,荣丰控股,-4.778,,0.0,0.31
002207,*ST准油,-4.762,,32.01,1.053
600019,宝钢股份,-4.755,,13.13,0.317
002722,金轮股份,-4.755,,30.31,1.847
300607,拓斯达,-4.746,,58.25,1.12
000892,欢瑞世纪,-4.734,,0.0,0.453
600558,大西洋,-4.731,,106.03,0.547
000968,蓝焰控股,-4.73,,30.4,0.41
002636,金安国纪,-4.729,,18.68,1.393
002041,登海种业,-4.722,★,64.71,0.18
001965,招商公路,-4.706,★,16.69,1.637
000048,康达尔,-4.688,,0.0,0.087
601898,中煤能源,-4.688,,22.48,0.083
002042,华孚时尚,-4.687,,14.82,0.44
000540,中天金融,-4.676,★,15.64,1.283
600997,开滦股份,-4.668,,17.61,1.007
000567,海德股份,-4.666,,49.54,2.393
000878,云南铜业,-4.654,,57.09,0.72
002061,浙江交科,-4.644,,48.45,1.173
601388,怡球资源,-4.629,,23.22,1.057
600803,新奥股份,-4.626,,28.2,0.567
000036,华联控股,-4.617,,7.03,0.857
000757,浩物股份,-4.615,★,67.41,0.773
600545,卓郎智能,-4.583,,29.71,0.63
600582,天地科技,-4.582,,29.56,0.233
600807,天业股份,-4.58,★,70.54,6.85
002698,博实股份,-4.563,★,64.33,0.893
600392,盛和资源,-4.559,,43.42,3.997
601137,博威合金,-4.552,,22.05,0.333
600395,盘江股份,-4.549,,12.52,0.457
600143,金发科技,-4.543,,27.15,0.36
000697,炼石有色,-4.528,,0.0,0.64
000088,盐 田 港,-4.515,,39.23,0.213
600123,兰花科创,-4.512,,9.51,0.88
002425,凯撒文化,-4.493,,29.92,0.697
000402,金 融 街,-4.493,,15.56,0.3
600067,冠城大通,-4.491,,15.47,0.507
601198,东兴证券,-4.491,,30.31,0.15
000553,沙隆达Ａ,-4.487,,16.16,0.953
601021,春秋航空,-4.483,,18.82,0.233
000823,超声电子,-4.482,★,30.96,2.793
000839,中信国安,-4.481,,88.36,1.253
300343,联创互联,-4.475,,28.07,2.953
600206,有研新材,-4.468,,129.25,1.743
300393,中来股份,-4.465,★,33.47,1.187
002438,江苏神通,-4.462,,67.7,0.43
601108,财通证券,-4.448,★,35.0,4.69
000545,金浦钛业,-4.441,,25.47,0.79
601595,上海电影,-4.436,,34.65,1.027
601015,陕西黑猫,-4.434,,45.72,0.853
002645,华宏科技,-4.424,★,42.16,1.737
600531,豫光金铅,-4.414,,33.64,1.25
002584,西陇科学,-4.402,★,119.17,2.7
000014,沙河股份,-4.395,,363.0,1.773
600362,江西铜业,-4.355,,29.2,1.47
600463,空港股份,-4.355,★,197.07,0.687
300415,伊之密,-4.353,★,24.99,0.787
600219,南山铝业,-4.345,,19.06,0.597
002617,露笑科技,-4.341,,35.74,0.707
600466,蓝光发展,-4.329,,29.19,2.81
002336,人人乐,-4.285,,0.0,1.253
002547,春兴精工,-4.284,,181.37,1.913
601633,长城汽车,-4.282,,28.72,0.09
601233,桐昆股份,-4.276,,17.35,1.04
000410,沈阳机床,-4.252,★,74.63,4.387
600598,北大荒,-4.251,,18.15,0.617
600790,轻纺城,-4.239,,14.34,0.673
300314,戴维医疗,-4.236,★,57.62,2.32
600010,包钢股份,-4.234,,55.18,0.293
002247,帝龙文化,-4.233,★,23.43,0.297
600416,湘电股份,-4.226,★,128.14,1.47
000782,美达股份,-4.217,★,99.44,0.39
600478,科力远,-4.19,,0.0,0.563
000505,京粮控股,-4.187,,36.15,1.257
300626,华瑞股份,-4.18,,47.66,0.933
002507,涪陵榨菜,-4.161,★,31.96,1.063
600421,ST仰帆,-4.141,,0.0,0.167
000913,钱江摩托,-4.132,,113.75,0.293
000975,银泰资源,-4.122,,65.6,0.477
002376,新北洋,-4.113,,36.16,1.82
600740,山西焦化,-4.11,,133.78,6.73
000711,京蓝科技,-4.104,,46.49,0.797
000657,中钨高新,-4.094,,42.3,0.763
600029,南方航空,-4.088,,11.85,1.063
002319,乐通股份,-4.084,★,197.96,0.47
600868,梅雁吉祥,-4.083,,56.13,2.67
002881,美格智能,-4.076,★,89.5,5.31
300071,华谊嘉信,-4.051,★,29.37,0.92
000534,万泽股份,-4.043,★,367.51,0.357
002347,泰尔股份,-4.037,★,171.92,0.567
002065,东华软件,-3.994,,21.34,0.983
002572,索菲亚,-3.958,,41.42,0.607
300629,新劲刚,-3.953,,165.52,4.707
002195,二三四五,-3.943,,21.05,1.287
601878,浙商证券,-3.922,,41.4,2.403
002251,步 步 高,-3.915,,53.66,1.103
600978,宜华生活,-3.91,,13.23,0.353
601567,三星医疗,-3.909,★,23.86,0.13
600908,无锡银行,-3.909,,13.69,0.887
002153,石基信息,-3.899,,77.72,1.93
000759,中百集团,-3.898,,31.07,0.953
600482,中国动力,-3.883,★,39.05,0.533
002232,启明信息,-3.873,,166.13,1.953
002516,旷达科技,-3.866,,22.36,1.413
600743,华远地产,-3.864,,13.08,0.283
000528,柳 工,-3.863,,27.79,2.12
600675,中华企业,-3.851,,27.95,0.16
000707,双环科技,-3.826,,47.99,0.657
000034,神州数码,-3.822,★,33.88,1.507
002416,爱施德,-3.809,,25.67,0.503
000603,盛达矿业,-3.782,,35.4,0.963
002093,国脉科技,-3.774,,67.65,0.483
600684,珠江实业,-3.77,,11.93,0.79
000615,京汉股份,-3.752,★,0.0,3.503
002418,康盛股份,-3.746,,39.29,1.833
000063,中兴通讯,-3.742,★,29.42,1.337
600657,信达地产,-3.742,,20.29,0.593
300113,顺网科技,-3.741,,30.4,5.12
601058,赛轮金宇,-3.738,,34.53,0.503
000886,海南高速,-3.735,,41.54,2.427
002379,宏创控股,-3.733,,114.89,1.017
600126,杭钢股份,-3.73,,10.59,0.43
300187,永清环保,-3.714,,58.77,3.083
002583,海能达,-3.681,★,332.37,0.747
000751,锌业股份,-3.674,,40.32,0.543
000718,苏宁环球,-3.674,,17.7,0.36
002426,胜利精密,-3.674,,39.09,0.653
600977,中国电影,-3.669,,33.9,1.333
002869,金溢科技,-3.666,,41.99,8.007
000758,中色股份,-3.654,,41.57,0.393
300433,蓝思科技,-3.649,,59.79,3.273
600398,海澜之家,-3.647,,15.9,0.453
000836,鑫茂科技,-3.634,,71.47,1.823
600532,宏达矿业,-3.632,,0.0,1.103
002145,中核钛白,-3.626,,21.8,0.843
002723,金莱特,-3.619,,165.46,0.287
000599,青岛双星,-3.615,,36.63,0.463
600093,易见股份,-3.593,,21.08,5.97
000967,盈峰环境,-3.593,,27.61,0.523
002138,顺络电子,-3.587,★,40.37,0.613
600844,丹化科技,-3.587,,22.58,0.377
600499,科达洁能,-3.577,,29.21,1.37
600835,上海机电,-3.575,★,16.1,0.517
002777,久远银海,-3.575,★,90.54,0.44
002100,天康生物,-3.56,,17.69,0.157
002072,凯瑞德,-3.559,,796.28,1.843
600958,东方证券,-3.554,,26.08,0.28
600887,伊利股份,-3.551,,28.5,0.933
300569,天能重工,-3.536,★,34.9,1.27
002185,华天科技,-3.534,★,31.41,1.437
002503,搜于特,-3.531,,22.48,0.353
300320,海达股份,-3.51,,31.29,1.32
002836,新宏泽,-3.509,★,71.3,2.557
000510,金路集团,-3.506,,79.75,0.48
002241,歌尔股份,-3.495,,26.25,1.21
601333,广深铁路,-3.486,,28.16,0.313
600793,宜宾纸业,-3.482,,24.69,0.657
600798,宁波海运,-3.482,★,38.27,0.713
600383,金地集团,-3.48,,18.15,0.6
000815,美利云,-3.469,★,1809.93,0.877
300395,菲利华,-3.447,,41.17,0.44
600265,ST景谷,-3.446,,0.0,0.097
600388,龙净环保,-3.445,★,24.73,0.547
300315,掌趣科技,-3.444,,33.73,1.583
600111,北方稀土,-3.444,,102.95,1.35
300589,江龙船艇,-3.429,★,70.98,4.19
000049,德赛电池,-3.427,,29.03,1.53
601377,兴业证券,-3.427,,17.2,0.197
002346,柘中股份,-3.427,★,23.25,0.547
300498,温氏股份,-3.411,,20.59,0.303
600893,航发动力,-3.406,★,120.82,0.45
600765,中航重机,-3.398,★,48.66,0.643
600745,闻泰科技,-3.392,★,47.42,0.82
601336,新华保险,-3.389,,24.09,0.667
300537,广信材料,-3.375,,48.26,1.377
002082,万邦德,-3.371,★,41.19,0.577
601006,大秦铁路,-3.369,,8.77,0.167
000150,宜华健康,-3.36,★,61.6,0.1
600373,中文传媒,-3.357,,14.88,0.477
000709,河钢股份,-3.354,,13.61,0.347
002436,兴森科技,-3.354,,36.4,0.563
601098,中南传媒,-3.352,,14.87,0.163
300061,康旗股份,-3.351,★,34.02,2.003
600516,方大炭素,-3.337,,13.02,2.197
600280,中央商场,-3.333,,25.67,0.993
002465,海格通信,-3.333,★,95.93,0.577
600173,卧龙地产,-3.332,,12.77,0.57
300356,光一科技,-3.32,,169.23,1.05
600025,华能水电,-3.318,,34.29,3.02
600589,广东榕泰,-3.314,,31.49,0.323
002573,清新环境,-3.314,,19.79,1.18
000422,湖北宜化,-3.296,,0.0,0.973
002726,龙大肉食,-3.288,,35.38,0.55
600960,渤海活塞,-3.282,,32.25,0.64
600815,*ST厦工,-3.279,,25.28,0.203
002378,章源钨业,-3.263,,307.77,0.413
002132,恒星科技,-3.261,,36.34,0.897
600251,冠农股份,-3.259,,45.7,0.567
002903,宇环数控,-3.242,★,44.64,13.417
300136,信维通信,-3.241,,41.14,1.623
000807,云铝股份,-3.227,★,38.73,2.417
600898,国美通讯,-3.226,★,0.0,0.79
002540,亚太科技,-3.219,,30.77,0.573
600742,一汽富维,-3.212,,13.31,0.387
000593,大通燃气,-3.209,,372.51,1.293
600246,万通地产,-3.2,,57.53,0.307
601128,常熟银行,-3.2,★,13.58,0.69
600393,粤泰股份,-3.198,★,9.78,1.14
002305,南国置业,-3.197,★,405.37,0.28
000848,承德露露,-3.192,,22.24,0.743
002368,太极股份,-3.19,,108.73,1.033
002180,纳思达,-3.181,,0.0,0.253
601519,*ST智慧,-3.181,,13.31,0.607
002616,长青集团,-3.167,,62.32,0.443
601228,广州港,-3.161,,47.87,1.687
000060,中金岭南,-3.159,,20.29,0.833
000636,风华高科,-3.148,,45.32,3.13
000990,诚志股份,-3.146,,24.35,1.213
002387,黑牛食品,-3.122,,0.0,1.027
000768,中航飞机,-3.121,★,89.33,0.473
601618,中国中冶,-3.12,,17.65,0.093
002075,沙钢股份,-3.115,,72.13,0.813
002597,金禾实业,-3.11,,14.44,1.19
300069,金利华电,-3.11,,124.86,2.2
002078,太阳纸业,-3.109,★,16.64,0.783
600747,*ST大控,-3.108,★,49.4,0.783
600679,上海凤凰,-3.107,,77.98,0.763
002027,分众传媒,-3.106,★,33.64,0.67
002408,齐翔腾达,-3.104,,29.74,0.39
002064,华峰氨纶,-3.104,,22.31,0.553
002797,第一创业,-3.093,,74.53,2.28
002392,北京利尔,-3.09,,34.34,0.913
000012,南 玻Ａ,-3.088,,20.57,0.95
000582,北部湾港,-3.087,,22.44,0.887
002484,江海股份,-3.087,,33.87,0.343
000831,五矿稀土,-3.079,,212.85,0.98
000090,天健集团,-3.071,,16.2,0.5
002306,*ST云网,-3.068,,0.0,0.367
600823,世茂股份,-3.051,,10.24,0.49
600103,青山纸业,-3.05,,50.13,0.373
002051,中工国际,-3.045,,15.81,0.26
601901,方正证券,-3.042,,29.56,0.087
601038,一拖股份,-3.041,★,71.11,0.737
000560,昆百大Ａ,-3.032,,243.7,1.277
000030,富奥股份,-3.024,,11.15,0.267
002621,三垒股份,-3.023,,138.17,0.377
000425,徐工机械,-3.013,★,28.31,0.64
300197,铁汉生态,-3.01,,26.5,0.987
600330,天通股份,-3.007,★,36.04,1.043
600409,三友化工,-2.997,,9.91,1.037
601881,中国银河,-2.993,★,22.56,1.393
000838,财信发展,-2.986,,29.17,0.753
002522,浙江众成,-2.986,,97.26,0.443
000068,华控赛格,-2.983,,0.0,0.317
002910,庄园牧场,-2.964,★,47.65,10.367
300227,光韵达,-2.96,,45.15,1.763
000736,中交地产,-2.956,,0.0,1.01
002534,杭锅股份,-2.95,,14.66,0.677
300067,安诺其,-2.936,★,44.74,1.62
000783,长江证券,-2.927,,20.35,0.143
002493,荣盛石化,-2.924,,29.36,0.203
002325,洪涛股份,-2.91,,32.26,0.54
600661,新南洋,-2.908,★,47.39,0.357
000888,峨眉山Ａ,-2.906,,26.0,0.553
002314,南山控股,-2.905,,82.69,0.59
002669,康达新材,-2.896,,74.44,0.533
300360,炬华科技,-2.896,★,24.95,0.813
000961,中南建设,-2.888,,48.78,0.407
601009,南京银行,-2.882,★,7.49,0.377
