,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
14,605055.SH,605055,迎丰股份,纺织,True,9.9607,6.71,,0.0
15,000568.SZ,000568,泸州老窖,白酒,True,9.3751,4088.05,"中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中央汇金资产管理有限责任公司",7.0
16,002594.SZ,002594,比亚迪,汽车整车,True,8.3478,3064.66,"建信基金-农业银行-华鑫信托-华鑫信托·华融金融小镇-九智1号集合资金信托计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",3.0
17,002158.SZ,002158,汉钟精机,工程机械,True,8.1921,122.0,"交通银行股份有限公司-易方达科瑞灵活配置混合型证券投资基金
全国社保基金五零二组合
易方达基金-北京诚通金控投资有限公司-易方达基金-诚通金控1号单一资产管理计划",3.0
18,601888.SH,601888,中国中免,旅游服务,True,8.1732,6462.89,"中国工商银行-上证50交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
香港中央结算有限公司(陆股通)
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金",5.0
19,603313.SH,603313,梦百合,家居用品,True,8.0301,149.69,"红塔证券-红塔证券股份有限公司-证券行业支持民企发展系列之红塔证券1号单一资产管理计划
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
全国社保基金一一一组合
国泰基金管理有限公司-社保基金四二一组合",4.0
20,002440.SZ,002440,闰土股份,染料涂料,True,7.9646,104.29,"华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
香港中央结算有限公司(陆股通)
挪威中央银行-自有资金",5.0
21,002648.SZ,002648,卫星石化,化工原料,True,7.9587,444.6,"鹏华基金管理有限公司-社保基金16051组合
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金
香港中央结算有限公司(陆股通)",4.0
22,603345.SH,603345,安井食品,食品,True,7.6007,642.26,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
安联环球投资新加坡有限公司-安联神州A股基金(交易所)
全国社保基金四零六组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金",5.0
23,000708.SZ,000708,中信特钢,特种钢,True,7.4569,384.67,"中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一零八组合",3.0
24,603008.SH,603008,喜临门,家居用品,True,6.9644,77.95,"中国建设银行-上投摩根阿尔法股票型证券投资基金
浙商证券资管-中国银行-证券行业支持民企发展系列之浙商证券1号分级集合资产管理计划
上海蓝墨投资管理有限公司-蓝墨专享4号私募投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
天堂硅谷资产管理集团有限公司-天堂硅谷久盈10号私募投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",6.0
25,002254.SZ,002254,泰和新材,化纤,True,6.8805,72.21,"全国社保基金四一三组合
中国工商银行-嘉实策略增长混合型证券投资基金
中国银行股份有限公司-工银瑞信核心价值混合型证券投资基金
中央汇金资产管理有限责任公司
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
26,002493.SZ,002493,荣盛石化,化纤,True,6.8581,2338.13,"财通基金-建设银行-财通基金-海港1号资产管理计划
香港中央结算有限公司(陆股通)
陕西省国际信托股份有限公司-陕国投·财富90号单一资金信托
中国银行股份有限公司-富国创新趋势股票型证券投资基金
华润深国投信托有限公司-华润信托·星海3号单一资金信托",5.0
27,300628.SZ,300628,亿联网络,通信设备,True,6.6082,406.64,"全国社保基金一零九组合
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-易方达裕丰回报债券型证券投资基金
全国社保基金六零一组合
中国建设银行股份有限公司-宝盈先进制造灵活配置混合型证券投资基金
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",10.0
28,603486.SH,603486,科沃斯,家用电器,True,6.5027,220.97,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国工商银行-上投摩根内需动力股票型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合润分级混合型证券投资基金",5.0
29,002054.SZ,002054,德美化工,化工原料,True,6.4935,33.1,中央汇金资产管理有限责任公司,1.0
30,600436.SH,600436,片仔癀,中成药,True,6.3972,1964.7,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
香港中央结算有限公司(陆股通)
深圳市林园投资管理有限责任公司-林园投资29号私募投资基金",6.0
31,300124.SZ,300124,汇川技术,电器仪表,True,6.1708,1474.19,"招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)",4.0
32,002571.SZ,002571,德力股份,玻璃,True,6.1552,35.37,深圳市前海钻盾资产管理有限公司-钻盾-长江二号混合策略私募证券投资基金,1.0
33,000633.SZ,000633,合金投资,综合类,True,5.6911,30.04,,0.0
34,003012.SZ,003012,东鹏控股,陶瓷,True,5.6893,27.63,,0.0
35,003032.SZ,003032,传智教育,文教休闲,True,5.6596,10.44,,0.0
36,002078.SZ,002078,太阳纸业,造纸,True,5.5889,459.04,"中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
基本养老保险基金一二零一组合
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
全国社保基金一一八组合
全国社保基金一零八组合
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
基本养老保险基金一二零六组合
香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金16011组合",9.0
37,002353.SZ,002353,杰瑞股份,化工机械,True,5.2632,287.06,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金四一八组合
全国社保基金一一四组合",4.0
38,002568.SZ,002568,百润股份,红黄酒,True,5.2605,433.3,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金",4.0
39,002867.SZ,002867,周大生,服饰,True,4.9231,246.54,"全国社保基金一零一组合
广发基金管理有限公司-社保基金四二零组合
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-安信价值回报三年持有期混合型证券投资基金",6.0
40,002791.SZ,002791,坚朗五金,其他建材,True,4.8678,285.45,"香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四一三组合",3.0
41,002597.SZ,002597,金禾实业,食品,True,4.6954,276.79,"中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
全国社保基金一零一组合
基本养老保险基金八零八组合
荷兰汇盈资产管理公司-荷兰汇盈新兴市场股票基金
中国工商银行-广发稳健增长证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-华安策略优选混合型证券投资基金",8.0
42,000831.SZ,000831,五矿稀土,小金属,True,4.324,186.96,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)",3.0
43,002601.SZ,002601,龙蟒佰利,化工原料,True,4.1569,632.26,"中国长城资产管理股份有限公司
香港中央结算有限公司(陆股通)",2.0
44,600873.SH,600873,梅花生物,食品,True,4.1411,209.61,"北京隆慧投资有限公司-隆慧汇晨战略投资私募证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金",2.0
45,002402.SZ,002402,和而泰,元器件,True,3.9315,180.16,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
全国社保基金四零六组合
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金
招商银行股份有限公司-易方达创新成长混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
46,002984.SZ,002984,森麒麟,汽车配件,True,3.7202,24.05,"中国工商银行股份有限公司-中信建投策略精选混合型证券投资基金
基本养老保险基金一零零三组合
招商银行股份有限公司-中信建投行业轮换混合型证券投资基金",3.0
47,002130.SZ,002130,沃尔核材,电气设备,True,3.5656,79.67,"新沃基金-广州农商银行-中国民生信托-中国民生信托·至信252号沃尔核材定向增发集合资金信托计划
香港中央结算有限公司(陆股通)",2.0
48,603338.SH,603338,浙江鼎力,专用机械,True,3.454,604.92,"全国社保基金六零一组合
中国建设银行股份有限公司-华泰柏瑞景气优选混合型证券投资基金
全国社保基金四零六组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
香港中央结算有限公司(陆股通)
中国工商银行-易方达价值成长混合型证券投资基金",6.0
49,600882.SH,600882,妙可蓝多,乳制品,True,3.384,272.6,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",4.0
50,603113.SH,603113,金能科技,焦炭加工,True,3.1657,158.92,"北京国投协力股权投资基金(有限合伙)
国投创新(北京)投资基金有限公司
香港中央结算有限公司(陆股通)
全国社保基金六零二组合",4.0
51,600989.SH,600989,宝丰能源,化工原料,True,3.0388,365.15,"中国银行股份有限公司-银华优质增长混合型证券投资基金
上海绿山投资中心(有限合伙)-绿山投资中国优势私募证券投资基金
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
全国社保基金一一八组合
基本养老保险基金一五零六一组合
香港中央结算有限公司(陆股通)",6.0
52,300496.SZ,300496,中科创达,软件服务,True,2.8743,446.5,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
全国社保基金四零六组合
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一零组合",6.0
53,002352.SZ,002352,顺丰控股,仓储物流,True,2.7562,4804.64,"中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
挪威中央银行-自有资金",5.0
54,603833.SH,603833,欧派家居,家居用品,True,2.7331,956.44,"中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国银行-华夏回报证券投资基金
香港中央结算有限公司(陆股通)",6.0
55,603489.SH,603489,八方股份,电气设备,True,2.4928,157.94,"中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
全国社保基金四零六组合
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
香港中央结算有限公司(陆股通)
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)",8.0
56,002064.SZ,002064,华峰化学,化纤,True,2.4548,256.78,"平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅利伟精选唯实基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合润分级混合型证券投资基金",7.0
57,600409.SH,600409,三友化工,化工原料,True,2.2407,254.33,"中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金四二一组合
平安资产-工商银行-平安资产如意28号保险资产管理产品
中央汇金资产管理有限责任公司",5.0
58,000786.SZ,000786,北新建材,其他建材,True,2.1942,904.9,"全国社保基金四一六组合
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)
挪威中央银行-自有资金",5.0
59,002444.SZ,002444,巨星科技,轻工机械,True,2.1882,386.81,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)",8.0
60,300083.SZ,300083,创世纪,元器件,True,2.1538,173.58,"招商银行股份有限公司-兴全合润分级混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",3.0
61,601058.SH,601058,赛轮轮胎,汽车配件,True,2.0661,252.8,"香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
全国社保基金四一八组合",3.0
62,002572.SZ,002572,索菲亚,家居用品,True,2.0538,215.39,"华鑫国际信托有限公司-华鑫信托·国鑫38号集合资金信托计划
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
国泰基金管理有限公司-社保基金四二一组合
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中央汇金资产管理有限责任公司
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划",8.0
63,002876.SZ,002876,三利谱,元器件,True,2.0146,54.75,"中国建设银行股份有限公司-国泰大制造两年持有期混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",3.0
64,300119.SZ,300119,瑞普生物,农业综合,True,1.7814,61.6,"全国社保基金五零二组合
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金",4.0
65,002299.SZ,002299,圣农发展,农业综合,True,1.7753,330.22,"全国社保基金一零一组合
深圳市凯丰投资管理有限公司-凯丰金选宏观策略16号证券投资私募基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",6.0
66,000157.SZ,000157,中联重科,工程机械,True,1.62,901.15,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中航信托股份有限公司-中航信托·天顺【2018】220号中联单一资金信托",3.0
67,300415.SZ,300415,伊之密,专用机械,True,1.5758,68.06,"中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
施罗德投资管理(香港)有限公司-施罗德环球基金系列中国优势(交易所)
中国建设银行股份有限公司-融通新能源汽车主题精选灵活配置混合型证券投资基金
兴业银行股份有限公司-天弘永利债券型证券投资基金",4.0
68,002372.SZ,002372,伟星新材,其他建材,True,1.3686,315.77,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
首域投资管理(英国)有限公司-首域中国A股基金",4.0
69,002258.SZ,002258,利尔化学,农药化肥,True,1.2686,145.83,"全国社保基金一零一组合
基本养老保险基金八零二组合
全国社保基金一一三组合
香港中央结算有限公司(陆股通)
交通银行股份有限公司-南方成长先锋混合型证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金",6.0
70,603225.SH,603225,新凤鸣,化纤,True,1.147,265.29,,0.0
71,600763.SH,600763,通策医疗,医疗保健,True,0.6794,1045.29,"中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
香港中央结算有限公司(陆股通)
浙江存济医疗教育基金会",8.0
72,002841.SZ,002841,视源股份,元器件,True,0.6754,567.16,,0.0
73,603299.SH,603299,苏盐井神,化工原料,True,0.6127,45.93,,0.0
74,600963.SH,600963,岳阳林纸,造纸,True,0.6012,90.61,"宁波宁聚资产管理中心(有限合伙)-宁聚量化多策略证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚多策略3号私募证券投资基金",2.0
75,300896.SZ,300896,爱美客,医疗保健,True,0.4222,223.31,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
全国社保基金六零二组合",7.0
76,002801.SZ,002801,微光股份,电气设备,True,0.366,29.02,,0.0
77,002859.SZ,002859,洁美科技,元器件,True,0.3636,122.32,"中国对外经济贸易信托有限公司-淡水泉精选1期
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
共青城蕴沣资产管理有限公司-蕴沣稳健投资1号证券投资私募基金
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
平安信托有限责任公司-投资精英之淡水泉
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国成长策略混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
香港中央结算有限公司(陆股通)
挪威中央银行-自有资金",10.0
78,603127.SH,603127,昭衍新药,医疗保健,True,0.2737,340.8,"中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
华夏未来资本管理有限公司-华夏未来欣耀1期私募证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)",6.0
79,300323.SZ,300323,华灿光电,半导体,True,0.1984,126.33,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
80,603010.SH,603010,万盛股份,化工原料,True,0.1314,105.23,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,1.0
81,603517.SH,603517,绝味食品,食品,True,0.0829,587.82,"全国社保基金一零一组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",6.0
82,300712.SZ,300712,永福股份,建筑工程,True,0.0686,53.12,中国-比利时直接股权投资基金,1.0
83,600309.SH,600309,万华化学,化工原料,True,0.0083,1723.88,"全国社保基金一一一组合
全国社保基金一零八组合
全国社保基金一零三组合
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)",7.0
84,600970.SH,600970,中材国际,建筑工程,True,0.0,157.78,"中国建设银行股份有限公司-华宝研究精选混合型证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金",6.0
85,600143.SH,600143,金发科技,塑料,True,-0.0984,783.67,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
86,002139.SZ,002139,拓邦股份,元器件,True,-0.1837,101.85,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金",3.0
87,300196.SZ,300196,长海股份,玻璃,True,-0.1874,52.36,"全国社保基金四一三组合
永安国富资产管理有限公司-永安国富-永富8号资产管理计划
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
全国社保基金一一八组合
全国社保基金五零二组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
基本养老保险基金一六零三一组合",7.0
88,601021.SH,601021,春秋航空,空运,True,-0.2246,570.04,"上海明河投资管理有限公司-明河2016私募证券投资基金
民生加银基金-平安银行-民生加银鑫牛定向增发82号资产管理计划
全国社保基金一零六组合
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
89,600163.SH,600163,中闽能源,新型电力,True,-0.2278,43.78,海峡产业投资基金(福建)有限合伙企业,1.0
90,002539.SZ,002539,云图控股,农药化肥,True,-0.3086,63.61,"全国社保基金四零一组合
全国社保基金一一六组合
全国社保基金六零四组合",3.0
91,002138.SZ,002138,顺络电子,元器件,True,-0.3195,221.02,"中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
全国社保基金四零六组合
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",6.0
92,000680.SZ,000680,山推股份,工程机械,True,-0.4566,46.08,中央汇金资产管理有限责任公司,1.0
93,600063.SH,600063,皖维高新,化纤,True,-0.4651,82.43,"鹏华基金-邮储银行-建信资本管理有限公司
鹏华基金-招商银行-中山证券有限责任公司
安徽中安资本管理有限公司-中安定增利1号私募投资基金",3.0
94,600875.SH,600875,东方电气,电气设备,True,-0.6038,262.99,"大成基金-农业银行-大成中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",8.0
95,300443.SZ,300443,金雷股份,专用机械,True,-0.6127,69.84,"全国社保基金四一三组合
中国农业银行股份有限公司-申万菱信创业板量化精选股票型证券投资基金
中国建设银行股份有限公司-信达澳银领先增长混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金",5.0
96,600223.SH,600223,鲁商发展,区域地产,True,-0.7225,138.66,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
香港中央结算有限公司(陆股通)",2.0
97,002595.SZ,002595,豪迈科技,专用机械,True,-0.749,188.58,"招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
