,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LIMIT_COUNT,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
20,603668.SH,603668,天马科技,饲料,True,2.0,-4.3968,28.36468885672936,0.354299673469388,26.44,光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品,1.0
21,603797.SH,603797,联泰环保,环境保护,True,0.0,6.8123,19.56834532374101,0.34812856617647053,35.94,,0.0
22,603386.SH,603386,广东骏亚,元器件,True,1.0,9.9875,29.36857562408224,0.34007437499999993,36.78,"广东大兴华旗资产管理有限公司-大兴骏才2号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
23,002655.SZ,002655,共达电声,元器件,True,1.0,1.4726,30.017152658662095,0.3336325771428571,26.52,,0.0
24,002763.SZ,002763,汇洁股份,服饰,True,0.0,7.3103,21.943573667711604,0.3331408142857142,15.05,,0.0
25,601928.SH,601928,凤凰传媒,出版业,True,0.0,3.7209,11.314475873544104,0.3288618970588232,170.0,"全国社保基金四一三组合
中国农业银行股份有限公司-景顺长城价值稳进三年定期开放灵活配置混合型证券投资基金
凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
全国社保基金一零一组合
基本养老保险基金一零零三组合
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-景顺长城价值领航两年持有期混合型证券投资基金
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金",8.0
26,603861.SH,603861,白云电器,电气设备,True,0.0,8.3433,25.379310344827587,0.32874415760869563,33.77,,0.0
27,002209.SZ,002209,达意隆,轻工机械,True,1.0,10.08,30.798479087452478,0.32728888888888885,10.48,,0.0
28,002069.SZ,002069,獐子岛,渔业,True,1.0,-4.038,30.34055727554179,0.32701113265306125,25.49,北京吉融元通资产管理有限公司-和岛一号证券投资基金,1.0
29,300477.SZ,300477,合纵科技,电气设备,True,0.0,8.1933,25.609756097560997,0.3199288571428569,30.45,,0.0
30,002696.SZ,002696,百洋股份,渔业,True,1.0,-6.6265,32.007952286282304,0.3103541242236025,20.06,"北信瑞丰基金-工商银行-富立天瑞华商投资管理有限公司-富立天瑞华商凤凰山六号私募投资基金
青岛海洋创新产业投资基金有限公司
青岛国信创新股权投资管理有限公司-青岛市海洋新动能产业投资基金(有限合伙)",3.0
31,601611.SH,601611,中国核建,建筑工程,True,1.0,10.0,32.26788432267882,0.3099056603773587,216.04,"中国信达资产管理股份有限公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金",2.0
32,600960.SH,600960,渤海汽车,汽车配件,True,2.0,9.9502,33.93939393939394,0.2986794642857143,39.45,"北京忠诚志业资本管理有限公司-旗鱼资本专项1期私募基金
北京东海中矿投资管理有限公司-东海中矿2号私募投资基金",2.0
33,002141.SZ,002141,贤丰控股,元器件,True,1.0,10.1626,34.158415841584166,0.2975137971014492,18.97,中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划,1.0
34,605318.SH,605318,法狮龙,装修装饰,True,1.0,10.0,33.6972343522562,0.2967602591792655,6.53,深圳前海正帆投资管理有限公司-正帆启航3号私募证券投资基金,1.0
35,002095.SZ,002095,生意宝,互联网,True,2.0,-2.4793,33.75850340136055,0.29622166246851384,36.92,中央汇金资产管理有限责任公司,1.0
36,601339.SH,601339,百隆东方,纺织,True,1.0,-3.1809,34.491978609625676,0.2918243720930232,73.35,香港中央结算有限公司(陆股通),1.0
37,300437.SZ,300437,清水源,化工原料,True,2.0,19.9578,68.79643387815749,0.29108049460043206,13.96,"中国工商银行-广发聚富开放式证券投资基金
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
广东金百合财富管理有限公司-金百合八号证券投资基金",3.0
38,003015.SZ,003015,日久光电,元器件,True,1.0,10.0204,34.7245409015025,0.28856825,11.17,,0.0
39,600361.SH,600361,华联综超,超市连锁,True,0.0,3.9788,13.953488372093027,0.28514733333333325,26.23,"天津福慧恒裕资产管理有限公司-福慧恒裕21号私募证券投资基金
基本养老保险基金九零三组合
天津福慧恒裕资产管理有限公司-福慧恒裕对冲基金5期私募投资基金",3.0
40,603003.SH,603003,龙宇燃油,石油贸易,True,0.0,3.7139,13.043478260869556,0.28473233333333353,31.24,"财通基金-工商银行-投乐定增6号资产管理计划
平安大华基金-平安银行-北京恒宇天泽投资管理有限公司
九泰基金-中信证券-陆家嘴信托-陆家嘴信托-鸿泰5号集合资金信托计划",3.0
41,002772.SZ,002772,众兴菌业,种植业,True,0.0,-1.9088,20.43422733077904,0.2798001562500002,23.33,"甘肃资产管理有限公司
安徽中安资本投资基金有限公司
安徽省铁路发展基金股份有限公司",3.0
42,002204.SZ,002204,大连重工,专用机械,True,0.0,5.2083,18.823529411764707,0.2766909375,75.71,"中央汇金资产管理有限责任公司
广发基金-农业银行-广发中证金融资产管理计划
中国长城资产管理股份有限公司
香港中央结算有限公司(陆股通)",4.0
43,000778.SZ,000778,新兴铸管,钢加工,True,0.0,7.4699,27.428571428571423,0.2723401041666667,166.66,"安徽高新毅达皖江产业发展创业投资基金(有限合伙)
全国社保基金四一三组合
香港中央结算有限公司(陆股通)",3.0
44,603269.SH,603269,海鸥股份,机械基件,True,2.0,9.9733,36.91796008869179,0.27060541741741745,12.96,,0.0
45,002987.SZ,002987,京北方,软件服务,True,0.0,8.3535,30.94367227505488,0.2699582624113474,20.97,"上海阜盈投资管理有限公司-阜盈产业成长投资基金
上海汐泰投资管理有限公司-汐泰东升1号私募证券投资基金",2.0
46,300838.SZ,300838,浙江力诺,电器仪表,True,0.0,6.3439,23.609314359637757,0.2687032712328769,6.39,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海明汯投资管理有限公司-明汯股票中性专享1号私募证券投资基金",2.0
47,600662.SH,600662,强生控股,公共交通,True,0.0,3.9813,14.877102199223803,0.26761260000000003,93.96,"北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
全国社保基金一一三组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金",3.0
48,600735.SH,600735,新华锦,商贸代理,True,2.0,9.9467,37.25055432372506,0.2670215297619047,25.61,,0.0
49,605050.SH,605050,福然德,仓储物流,True,0.0,6.6722,25.120772946859905,0.2656048846153846,9.74,"上海迎水投资管理有限公司-迎水起航7号私募证券投资基金
上海胤狮投资管理有限公司-胤狮9号私募证券投资基金
上海胤狮投资管理有限公司-胤狮17号私募证券投资基金",3.0
50,002877.SZ,002877,智能自控,电器仪表,True,0.0,6.5826,25.577557755775594,0.25735842580645146,15.42,,0.0
51,002332.SZ,002332,仙琚制药,生物制药,True,0.0,5.6987,22.312556458897916,0.25540327530364376,123.65,"招商银行股份有限公司-兴全合润分级混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
全国社保基金四零四组合
基本养老保险基金三零三组合
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",8.0
52,603721.SH,603721,中广天择,影视音像,True,2.0,10.0082,39.68750000000001,0.25242456692913384,19.18,"鹏华基金管理有限公司-社保基金17031组合
全国社会保障基金理事会转持一户
深圳市云图资产管理服务有限公司-云图优选1号私募证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金",4.0
53,002993.SZ,002993,奥海科技,元器件,True,1.0,2.9921,40.080542602797806,0.24932546694870433,30.59,"中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中国建设银行股份有限公司-融通新能源汽车主题精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
交通银行-融通行业景气证券投资基金
招商银行股份有限公司-富国科创板两年定期开放混合型证券投资基金
建信基金-建设银行-中国人寿-中国人寿委托建信基金公司股票型组合
中国农业银行股份有限公司-融通产业趋势先锋股票型证券投资基金
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合",9.0
54,000917.SZ,000917,电广传媒,影视音像,True,2.0,9.98,40.92071611253196,0.24706068125000002,75.4,海南首泰融信股权投资基金合伙企业(有限合伙),1.0
55,002327.SZ,002327,富安娜,纺织,True,0.0,4.8544,19.667590027700843,0.2468223098591548,44.2,"中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
大成基金管理有限公司-社保基金17011组合
中国农业银行股份有限公司-大成睿享混合型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金",6.0
56,002344.SZ,002344,海宁皮城,商品城,True,0.0,4.0921,16.61891117478511,0.24623153448275847,51.2,"中央汇金资产管理有限责任公司
云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划",2.0
57,002742.SZ,002742,三圣股份,其他建材,True,0.0,0.1779,21.336206896551737,0.2457512727272726,23.27,,0.0
58,600594.SH,600594,益佰制药,中成药,True,0.0,2.7473,16.390041493775943,0.24405063291139226,43.87,"中央汇金资产管理有限责任公司
金元顺安基金-海通证券-渤海国际信托-渤海信托·恒利丰123号·益佰艾康一号集合资金信托计划",2.0
59,605222.SH,605222,起帆电缆,电气设备,True,0.0,4.214,17.324093816631137,0.24324504615384607,10.79,,0.0
60,002995.SZ,002995,天地在线,互联网,True,0.0,7.1877,29.983329364134303,0.2397232112787928,8.47,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
61,002293.SZ,002293,罗莱生活,纺织,True,0.0,6.1086,25.625000000000007,0.23838439024390237,120.49,"中央汇金资产管理有限责任公司
上海明河投资管理有限公司-明河成长2号私募证券投资基金
上海明河投资管理有限公司-明河2016私募证券投资基金",3.0
62,002103.SZ,002103,广博股份,文教休闲,True,3.0,10.1075,42.618384401114206,0.23716290849673202,18.2,,0.0
63,000430.SZ,000430,张家界,旅游景点,True,0.0,8.7971,37.7272727272727,0.23317614457831345,19.57,诺德基金-兴业银行-上海建工集团投资有限公司,1.0
64,603817.SH,603817,海峡环保,环境保护,True,2.0,9.9849,42.829076620825134,0.23313367431192666,34.02,"全国社会保障基金理事会转持一户
上海瑞力新兴产业投资基金(有限合伙)",2.0
65,300579.SZ,300579,数字认证,软件服务,True,0.0,-1.3081,40.31465093411997,0.23258541951219508,77.62,"广东天贝合资产管理有限公司-天贝合拾贝2号私募证券投资基金
广东天贝合资产管理有限公司-天贝合狼朗号私募证券投资基金",2.0
66,002163.SZ,002163,海南发展,装修装饰,True,0.0,8.0278,34.81756338899196,0.23056754174067495,165.77,"华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划
上海纯达资产管理有限公司-纯达锐进创新成长2号私募证券投资基金
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金",3.0
67,000532.SZ,000532,华金资本,多元金融,True,0.0,6.7464,29.668049792531104,0.22739613986014,42.46,,0.0
68,002231.SZ,002231,奥维通信,通信设备,True,0.0,6.8085,30.051813471502587,0.22655870689655178,17.48,太平资管-招商银行-太平资产量化6号(人工智能)资产管理产品,1.0
69,002393.SZ,002393,力生制药,化学制药,True,0.0,-1.4156,18.727490996398565,0.22507019230769224,34.67,中央汇金资产管理有限责任公司,1.0
70,002442.SZ,002442,龙星化工,化工原料,True,1.0,-0.8977,45.43080939947781,0.22185605172413791,26.76,"中央汇金资产管理有限责任公司
渤海国际信托股份有限公司-冀兴三号单一资金信托",2.0
71,002561.SZ,002561,徐家汇,百货,True,0.0,2.9661,13.374805598755835,0.22176770930232553,29.97,中央汇金资产管理有限责任公司,1.0
72,605058.SH,605058,澳弘电子,元器件,True,0.0,4.5094,20.336538461538467,0.22173881796690303,8.88,,0.0
73,600814.SH,600814,杭州解百,百货,True,3.0,9.9398,45.418326693227094,0.21884998245614035,57.42,,0.0
74,002029.SZ,002029,七匹狼,服饰,True,0.0,3.4358,15.78947368421051,0.2176006666666669,41.54,"嘉实基金-农业银行-嘉实中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
基本养老保险基金一零零三组合
广发基金-农业银行-广发中证金融资产管理计划
中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",12.0
75,000153.SZ,000153,丰原药业,化学制药,True,0.0,-3.6188,29.531249999999986,0.21734603174603184,24.55,,0.0
76,300771.SZ,300771,智莱科技,IT设备,True,0.0,6.2804,28.968421052631577,0.21680159883720931,23.1,"深圳市大潮汕新兴产业股权投资基金合伙企业(有限合伙)
深圳市富海新材股权投资基金(有限合伙)",2.0
77,002043.SZ,002043,兔宝宝,其他建材,True,0.0,7.1685,33.184855233853014,0.2160172147651006,84.59,"中国建设银行-上投摩根阿尔法股票型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
中国银行股份有限公司-上投摩根核心成长股票型证券投资基金
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
大连通和投资有限公司-通和富享一期投资基金
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金",6.0
78,000978.SZ,000978,桂林旅游,旅游景点,True,1.0,9.9467,46.682464454976326,0.21307144162436537,22.61,"华夏基金华兴2号股票型养老金产品
华夏基金华兴8号股票型养老金产品
华夏基金华益3号股票型养老金产品",3.0
79,600351.SH,600351,亚宝药业,中成药,True,0.0,2.4096,11.353711790392996,0.21223015384615418,39.04,"中央汇金资产管理有限责任公司
山西省科技基金发展有限公司",2.0
80,300508.SZ,300508,维宏股份,软件服务,True,0.0,-0.3756,21.36752136752136,0.21126456000000007,8.81,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
81,600393.SH,600393,粤泰股份,全国地产,True,2.0,9.901,47.019867549668895,0.2105705633802816,23.03,,0.0
82,300835.SZ,300835,龙磁科技,元器件,True,0.0,3.1789,24.807734563832117,0.2103335952170063,9.85,,0.0
83,002523.SZ,002523,天桥起重,工程机械,True,0.0,5.4622,26.130653266331638,0.20903419230769246,34.64,,0.0
84,000629.SZ,000629,攀钢钒钛,小金属,True,0.0,5.6769,27.368421052631575,0.20742519230769232,176.16,"南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
85,300465.SZ,300465,高伟达,软件服务,True,1.0,-2.8689,62.88384512683576,0.20614197452229305,56.2,"中央汇金资产管理有限责任公司
博时基金管理有限公司-社保基金四一九组合
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",3.0
86,300941.SZ,300941,创识科技,软件服务,True,0.0,-2.0478,48.13994685562446,0.20540737258509653,22.86,,0.0
87,600710.SH,600710,苏美达,工程机械,True,1.0,10.0,50.22026431718063,0.1991228070175438,91.86,"国机资产管理有限公司
江苏沿海产业投资基金(有限合伙)",2.0
88,002404.SZ,002404,嘉欣丝绸,纺织,True,0.0,4.3609,22.1830985915493,0.19658660317460314,31.94,金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托,1.0
89,002159.SZ,002159,三特索道,旅游服务,True,0.0,5.1538,26.247504990019976,0.1963539011406843,16.95,"招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行-国联安德盛小盘精选证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金",3.0
90,002563.SZ,002563,森马服饰,服饰,True,0.0,5.7985,29.56926658905705,0.19609887795275585,210.86,"全国社保基金一一三组合
香港中央结算有限公司(陆股通)",2.0
91,002400.SZ,002400,省广集团,广告包装,True,1.0,10.0885,51.707317073170735,0.19510778301886791,106.75,,0.0
92,603022.SH,603022,新通联,广告包装,True,1.0,-3.0095,31.859410430839,0.19491886120996443,22.24,共青城蕴沣资产管理有限公司-厚德一号私募基金,1.0
93,002746.SZ,002746,仙坛股份,农业综合,True,0.0,-1.8767,13.719512195121952,0.19392817777777777,38.89,"中央汇金资产管理有限责任公司
申万菱信基金-工商银行-华融国际信托有限责任公司
全国社保基金四一三组合
香港中央结算有限公司(陆股通)",4.0
94,300718.SZ,300718,长盛轴承,机械基件,True,0.0,-0.3627,14.608076009501204,0.1932971869918697,21.07,"上海拿特资产管理有限公司-拿特共济二号私募证券投资基金
深圳市盛世共赢资产管理有限公司-盛世共赢一号私募基金
深圳市盛世共赢资产管理有限公司-盛世共赢二号私募证券投资基金",3.0
95,000899.SZ,000899,赣能股份,火力发电,True,1.0,-3.0612,51.769911504424805,0.19192422222222214,60.1,,0.0
96,002881.SZ,002881,美格智能,通信设备,True,0.0,6.8182,36.1003861003861,0.18886778609625668,22.22,"中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金",2.0
97,600246.SH,600246,万通发展,区域地产,True,0.0,4.0222,21.359223300970886,0.1883120909090908,160.83,"上海富诚海富通资产-宁波银行-富诚海富通福瑞通达1号专项资产管理计划
西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金",2.0
98,000721.SZ,000721,西安饮食,酒店餐饮,True,0.0,5.8568,31.182795698924725,0.18782151724137935,21.1,中央汇金资产管理有限责任公司,1.0
99,603685.SH,603685,晨丰科技,电气设备,True,0.0,3.125,30.214205186020315,0.18734234328358196,18.83,,0.0
100,002306.SZ,002306,中科云网,酒店餐饮,True,1.0,10.0629,54.86725663716816,0.18340446774193545,27.75,,0.0
101,000798.SZ,000798,中水渔业,渔业,True,1.0,-4.5576,54.986149584487535,0.18240047858942066,30.98,北京纳木纳尼资产管理有限公司,1.0
102,300434.SZ,300434,金石亚药,化学制药,True,0.0,-1.4806,24.893314366998553,0.18172750857142875,27.7,浙江天堂硅谷资产管理集团有限公司-天堂硅谷-金石定增资产管理计划,1.0
103,002101.SZ,002101,广东鸿图,汽车配件,True,0.0,3.2836,18.290598290598293,0.17952392523364483,36.28,,0.0
104,002983.SZ,002983,芯瑞达,元器件,True,0.0,2.9713,35.37326388888891,0.1775550036809815,11.05,国融翰泽金融信息服务(北京)有限公司-国融CTA多策略1号私募投资基金,1.0
105,002841.SZ,002841,视源股份,元器件,True,0.0,-3.7422,44.82314475378972,0.175148353448276,574.97,,0.0
106,003029.SZ,003029,吉大正元,软件服务,True,2.0,9.9856,57.34914904589996,0.17423275089928053,12.82,,0.0
107,300625.SZ,300625,三雄极光,半导体,True,0.0,0.6884,16.678752719361857,0.17373001739130436,21.71,,0.0
108,600287.SH,600287,江苏舜天,商贸代理,True,0.0,2.8777,16.734693877551,0.17196012195121974,24.59,元达信资本-工商银行-元达信腾飞1号资产管理计划,1.0
109,603585.SH,603585,苏利股份,化工原料,True,0.0,2.6667,20.05669737774629,0.17192760777385152,30.04,香港中央结算有限公司(陆股通),1.0
110,600257.SH,600257,大湖股份,渔业,True,4.0,10.0639,58.75576036866359,0.17128363137254904,36.43,,0.0
111,603278.SH,603278,大业股份,钢加工,True,0.0,-1.4823,21.636615811373083,0.16935642948717955,25.34,,0.0
112,002492.SZ,002492,恒基达鑫,仓储物流,True,0.0,2.8355,17.24137931034484,0.16445899999999988,21.58,,0.0
113,603991.SH,603991,至正股份,塑料,True,0.0,7.4148,45.13945301922557,0.16426428554289138,38.8,上海纳华资产管理有限公司,1.0
114,603324.SH,603324,盛剑环境,环境保护,True,5.0,10.0024,61.062565536525696,0.16385325300515166,15.71,,0.0
115,003042.SZ,003042,中农联合,农药化肥,True,4.0,-9.996,61.09500805152979,0.1637875224037955,11.63,,0.0
116,605198.SH,605198,德利股份,软饮料,True,2.0,10.0172,61.1699445284922,0.1637601615828524,5.94,上海量宇资产管理有限公司-量宇红番茄二号私募证券投资基金,1.0
117,600302.SH,600302,标准股份,纺织机械,True,0.0,4.0948,25.129533678756477,0.1629477113402062,16.68,,0.0
118,000952.SZ,000952,广济药业,化学制药,True,0.0,1.6484,10.119047619047628,0.1629007058823528,22.71,盛稷股权投资基金(上海)有限公司,1.0
119,600202.SH,600202,哈空调,电气设备,True,3.0,10.084,62.229102167182674,0.16204636815920395,19.13,成都海志股权投资基金管理有限公司-海志成长1号私募投资基金,1.0
120,002649.SZ,002649,博彦科技,软件服务,True,0.0,4.9068,30.36585365853659,0.1615893975903614,49.58,,0.0
121,603365.SH,603365,水星家纺,纺织,True,0.0,4.1339,25.95238095238095,0.1592878899082569,43.36,"上海宽远资产管理有限公司-宽远优势成长8号私募证券投资基金
上海宽远资产管理有限公司-宽远优势成长7号私募证券投资基金",2.0
122,600200.SH,600200,江苏吴中,化学制药,True,3.0,10.0,63.24200913242011,0.15812274368231044,45.88,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
123,000882.SZ,000882,华联股份,其他商业,True,0.0,2.7473,17.610062893081757,0.1560073928571429,51.19,,0.0
124,300130.SZ,300130,新国都,IT设备,True,0.0,-1.2037,26.611957796014085,0.1558171718061673,38.73,,0.0
125,002105.SZ,002105,信隆健康,文教休闲,True,0.0,4.5012,28.978978978978965,0.15532638341968918,31.47,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
中信期货-光大信托·浦汇集合资金信托计划-中信期货价值精粹1号单一资产管理计划
易方达资产-广发银行-易方达资产多策略1号资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",6.0
126,300822.SZ,300822,贝仕达克,元器件,True,0.0,4.9791,32.180328266690395,0.15472495988034488,14.55,"北京博信盈泰投资管理有限公司-博信盈泰澜沧江二十四号私募投资基金
中国工商银行股份有限公司-博时外延增长主题灵活配置混合型证券投资基金",2.0
127,002011.SZ,002011,盾安环境,工程机械,True,0.0,-1.5284,23.450134770889484,0.15436585057471267,40.57,"北京风炎投资管理有限公司-风炎投资102号私募证券投资基金
银华基金-农业银行-银华中证金融资产管理计划",2.0
128,000666.SZ,000666,经纬纺机,多元金融,True,0.0,-0.9864,18.91495601173019,0.15431175193798463,23.65,"华鑫国际信托有限公司-华鑫信托·280号证券投资集合信托计划
香港中央结算有限公司(陆股通)",2.0
129,002038.SZ,002038,双鹭药业,生物制药,True,0.0,3.3,21.529411764705884,0.15327868852459015,87.9,"易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
香港中央结算有限公司(陆股通)",5.0
130,600479.SH,600479,千金药业,中成药,True,0.0,1.4706,9.657701711491452,0.1522722531645568,39.34,"长安基金-光大银行-长安平安富贵千金净雅资产管理计划
中国工商银行股份有限公司-南方大数据100指数证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金",3.0
