code,name,outstanding,p_change_range,normalizing_std,p_change_till_now,normalizing_std_till_now,stop_mark
002707,众信旅游,5.1,-20.479,0.105,1.909,0.071,
002920,德赛西威,1.0,-20.471,0.072,12.173,0.055,
002464,众应互联,2.83,-20.427,0.077,8.334,0.067,
600851,海欣股份,7.38,-20.426,0.093,21.068,0.073,
600768,宁波富邦,1.34,-20.422,0.13,15.419,0.08,
000553,沙隆达Ａ,2.44,-20.356,0.092,-0.195,0.026,
002307,北新路桥,8.92,-20.335,0.084,5.688,0.037,
002293,罗莱生活,7.0,-20.281,0.058,4.44,0.046,
002851,麦格米特,1.27,-20.274,0.058,11.352,0.039,
600764,中国海防,3.3,-20.262,0.099,-2.305,0.017,
002045,国光电器,4.16,-20.246,0.079,22.123,0.106,
002497,雅化集团,8.15,-20.208,0.072,1.953,0.035,
002529,海源复材,2.0,-20.191,0.087,13.062,0.062,
002933,新兴装备,0.29,-20.182,0.072,-3.027,0.039,
002645,华宏科技,2.53,-20.105,0.083,2.618,0.024,
000096,广聚能源,5.11,-20.069,0.074,12.083,0.056,
000595,宝塔实业,7.54,-20.058,0.083,2.91,0.04,
000976,华铁股份,5.87,-20.007,0.085,19.625,0.058,
000799,酒鬼酒,3.25,-19.979,0.054,-4.673,0.025,
000407,胜利股份,7.46,-19.941,0.105,5.681,0.042,
002308,威创股份,9.02,-19.757,0.063,-0.404,0.047,
600391,航发科技,3.3,-19.709,0.064,8.523,0.045,
002472,双环传动,5.5,-19.681,0.082,39.183,0.096,
000885,城发环境,4.48,-19.673,0.075,2.355,0.036,
002095,生 意 宝,2.52,-19.649,0.07,4.455,0.044,
600701,*ST工新,7.76,-19.603,0.118,57.197,0.12,
002903,宇环数控,0.66,-19.585,0.119,-1.144,0.039,
002749,国光股份,1.4,-19.578,0.223,6.32,0.042,
000869,张 裕Ａ,4.53,-19.455,0.071,-5.995,0.019,
002086,东方海洋,4.76,-19.43,0.083,18.722,0.093,
600139,西部资源,6.62,-19.423,0.112,2.952,0.048,
000411,英特集团,2.07,-19.359,0.068,11.303,0.061,
600829,人民同泰,5.8,-19.352,0.079,9.183,0.048,
600645,中源协和,3.84,-19.348,0.072,11.204,0.041,
002167,东方锆业,5.86,-19.219,0.091,10.933,0.061,
000998,隆平高科,9.65,-19.211,0.063,4.645,0.043,
002341,新纶科技,6.25,-19.196,0.059,26.188,0.076,
601360,三六零,3.97,-19.193,0.048,5.717,0.041,
600135,乐凯胶片,3.73,-19.151,0.086,10.986,0.061,
600171,上海贝岭,6.74,-19.073,0.066,31.784,0.07,
000818,航锦科技,6.7,-19.022,0.069,10.595,0.043,
002864,盘龙药业,0.45,-18.992,0.068,15.684,0.054,
000860,顺鑫农业,5.71,-18.977,0.043,-11.503,0.026,
002432,九安医疗,4.33,-18.935,0.093,26.124,0.09,
002220,天宝食品,5.45,-18.917,0.083,10.901,0.087,
002192,融捷股份,2.37,-18.913,0.054,59.348,0.191,
002554,惠博普,7.69,-18.912,0.097,1.328,0.033,
002321,华英农业,4.23,-18.875,0.061,11.337,0.038,
002577,雷柏科技,2.81,-18.863,0.064,6.145,0.048,
002709,天赐材料,1.96,-18.853,0.077,5.328,0.053,
002596,海南瑞泽,8.63,-18.833,0.055,3.199,0.035,
002440,闰土股份,9.24,-18.758,0.057,0.902,0.027,
002496,ST辉丰,9.67,-18.741,0.077,16.496,0.062,
002130,沃尔核材,9.46,-18.671,0.088,9.176,0.046,
002638,勤上股份,9.79,-18.671,0.076,10.496,0.063,
600468,百利电气,7.98,-18.651,0.076,16.806,0.073,
000633,合金投资,3.85,-18.625,0.092,27.619,0.092,
600734,实达集团,3.55,-18.578,0.069,8.924,0.065,
002693,双成药业,4.03,-18.568,0.067,6.834,0.06,
002572,索菲亚,6.38,-18.548,0.069,5.131,0.04,
600980,北矿科技,1.52,-18.54,0.079,6.281,0.041,
600850,华东电脑,4.23,-18.537,0.053,14.205,0.059,
002692,睿康股份,7.15,-18.522,0.077,0.982,0.071,
002151,北斗星通,2.73,-18.503,0.07,7.516,0.043,
000928,中钢国际,7.43,-18.455,0.086,9.211,0.064,
601611,中国核建,9.62,-18.433,0.081,10.137,0.045,
002584,西陇科学,3.64,-18.409,0.078,29.409,0.146,
600898,国美通讯,2.53,-18.389,0.068,20.188,0.074,
002354,天神娱乐,6.47,-18.355,0.07,14.543,0.095,
002778,高科石化,0.56,-18.336,0.073,8.357,0.051,
002247,聚力文化,5.4,-18.317,0.08,13.38,0.091,
600552,凯盛科技,7.4,-18.308,0.075,7.364,0.046,
600666,奥瑞德,7.95,-18.299,0.081,15.462,0.091,
002625,光启技术,4.27,-18.279,0.069,18.144,0.092,
600343,航天动力,6.38,-18.277,0.072,7.133,0.043,
002117,东港股份,3.64,-18.243,0.056,15.89,0.08,
600262,北方股份,1.7,-18.174,0.087,20.408,0.074,
000635,英 力 特,3.03,-18.173,0.169,-2.37,0.031,
002245,澳洋顺昌,9.14,-18.139,0.064,9.899,0.077,
600200,江苏吴中,7.15,-18.109,0.095,21.926,0.088,
600652,游久游戏,8.33,-18.108,0.085,9.957,0.078,
000852,石化机械,5.98,-18.095,0.074,-10.964,0.064,
002222,福晶科技,4.23,-18.083,0.084,4.293,0.043,
000822,山东海化,8.95,-18.074,0.07,4.404,0.039,
600345,长江通信,1.98,-18.041,0.053,8.472,0.044,
000910,大亚圣象,5.4,-18.033,0.062,9.549,0.039,
002278,神开股份,3.44,-18.006,0.069,8.674,0.042,
600661,昂立教育,2.59,-18.002,0.073,14.855,0.05,
002313,日海智能,3.12,-17.998,0.071,7.34,0.051,
002261,拓维信息,9.72,-17.981,0.074,23.032,0.099,
002609,捷顺科技,3.67,-17.911,0.099,5.787,0.051,
000957,中通客车,5.93,-17.897,0.086,10.121,0.054,
002430,杭氧股份,9.5,-17.88,0.083,2.675,0.037,
002635,安洁科技,3.66,-17.874,0.058,9.959,0.036,
600594,益佰制药,7.92,-17.849,0.078,3.571,0.039,
600648,外高桥,9.35,-17.792,0.089,15.845,0.071,
600290,华仪电气,5.27,-17.779,0.066,29.701,0.171,
002048,宁波华翔,4.6,-17.774,0.065,21.936,0.066,
000938,紫光股份,2.89,-17.76,0.099,1.155,0.041,
002691,冀凯股份,3.39,-17.757,0.063,3.807,0.038,
000815,美利云,3.17,-17.729,0.067,7.751,0.062,
600855,航天长峰,3.3,-17.72,0.068,6.696,0.042,
000710,贝瑞基因,0.62,-17.695,0.051,8.309,0.042,
600055,万东医疗,4.85,-17.691,0.068,26.683,0.085,
002703,浙江世宝,5.53,-17.686,0.079,18.423,0.046,
002279,久其软件,5.8,-17.685,0.062,3.16,0.041,
600305,恒顺醋业,7.84,-17.669,0.058,-0.318,0.032,
002049,紫光国微,6.05,-17.66,0.086,6.949,0.036,
000590,启迪古汉,2.23,-17.624,0.064,7.892,0.054,
002727,一心堂,2.99,-17.62,0.044,7.03,0.042,
002401,中远海科,3.0,-17.608,0.076,0.652,0.029,
002338,奥普光电,2.4,-17.601,0.065,4.433,0.038,
000996,中国中期,3.45,-17.595,0.082,23.006,0.089,
002550,千红制药,9.04,-17.572,0.067,4.048,0.031,
601038,一拖股份,5.94,-17.566,0.063,2.005,0.037,
600815,厦工股份,9.59,-17.555,0.073,12.815,0.049,
000969,安泰科技,9.05,-17.549,0.091,9.5,0.057,
000610,西安旅游,2.35,-17.528,0.066,42.724,0.218,
002387,维信诺,4.69,-17.49,0.079,-4.474,0.035,
002246,北化股份,4.14,-17.484,0.065,5.469,0.046,
601619,嘉泽新能,5.04,-17.462,0.076,6.966,0.051,
000779,三毛派神,1.86,-17.445,0.072,21.898,0.082,
002093,国脉科技,9.74,-17.435,0.077,4.746,0.04,
600558,大西洋,8.98,-17.37,0.071,5.115,0.042,
002734,利民股份,2.05,-17.353,0.08,0.381,0.026,
000925,众合科技,4.57,-17.35,0.07,8.974,0.055,
600358,国旅联合,4.32,-17.322,0.085,6.23,0.058,
002685,华东重机,6.2,-17.303,0.075,0.876,0.028,
600203,福日电子,3.6,-17.292,0.067,8.071,0.058,
600199,金种子酒,5.56,-17.278,0.058,5.051,0.044,
600706,曲江文旅,1.78,-17.238,0.068,6.708,0.046,
600365,通葡股份,4.0,-17.219,0.06,10.399,0.058,
002156,通富微电,9.72,-17.187,0.06,5.592,0.044,
002922,伊戈尔,0.33,-17.17,0.082,-2.536,0.031,
002009,天奇股份,2.71,-17.153,0.066,5.169,0.045,
600206,有研新材,8.39,-17.147,0.079,4.617,0.039,
000978,桂林旅游,3.6,-17.145,0.06,6.079,0.036,
002544,杰赛科技,5.12,-17.113,0.057,8.29,0.055,
002006,精功科技,4.55,-17.107,0.064,3.982,0.041,
002629,仁智股份,3.45,-17.105,0.122,0.736,0.05,
000692,惠天热电,5.33,-17.095,0.09,15.954,0.064,
600833,第一医药,2.23,-17.039,0.059,10.354,0.052,
002527,新时达,4.22,-17.036,0.068,15.736,0.057,
002802,洪汇新材,0.39,-17.02,0.057,4.636,0.045,
000905,厦门港务,5.31,-16.941,0.071,15.138,0.053,
002872,天圣制药,2.11,-16.93,0.07,8.197,0.044,
601577,长沙银行,3.42,-16.915,0.051,-3.714,0.027,
002837,英维克,0.68,-16.914,0.042,23.724,0.085,
002936,郑州银行,6.0,-16.873,0.058,-5.944,0.023,
002765,蓝黛传动,2.55,-16.862,0.058,12.315,0.063,
002792,通宇通讯,0.71,-16.849,0.041,13.795,0.035,
002365,永安药业,2.38,-16.844,0.057,5.239,0.037,
002173,创新医疗,2.03,-16.839,0.058,3.412,0.037,
600114,东睦股份,6.34,-16.79,0.068,3.464,0.042,
000055,方大集团,6.78,-16.787,0.067,8.588,0.057,
002097,山河智能,8.42,-16.787,0.05,4.358,0.034,
002626,金达威,6.0,-16.782,0.043,15.323,0.045,
002906,华阳集团,2.02,-16.76,0.062,4.511,0.035,
002189,利达光电,1.97,-16.76,0.081,7.199,0.051,
600501,航天晨光,4.21,-16.744,0.059,3.344,0.044,
002357,富临运业,3.13,-16.739,0.077,11.488,0.073,
002660,茂硕电源,2.11,-16.732,0.074,18.67,0.118,
002928,华夏航空,0.41,-16.718,0.071,15.25,0.057,
002779,中坚科技,0.4,-16.717,0.085,10.278,0.065,
002684,猛狮科技,3.9,-16.712,0.066,8.05,0.071,
002019,亿帆医药,8.14,-16.701,0.056,30.951,0.074,
600113,浙江东日,3.19,-16.7,0.081,12.825,0.069,
002407,多氟多,5.44,-16.686,0.081,25.904,0.117,
002265,西仪股份,3.03,-16.681,0.067,1.72,0.037,
002615,哈尔斯,2.3,-16.677,0.059,17.357,0.061,
002780,三夫户外,0.64,-16.677,0.064,16.639,0.089,
600720,祁连山,7.76,-16.67,0.056,3.113,0.029,
000851,高鸿股份,8.35,-16.634,0.076,17.241,0.1,
000952,广济药业,2.52,-16.61,0.06,9.456,0.038,
600562,国睿科技,6.02,-16.602,0.065,14.431,0.076,
002798,帝欧家居,0.98,-16.601,0.044,-2.526,0.035,
601100,恒立液压,8.82,-16.574,0.055,3.045,0.039,
002910,庄园牧场,0.74,-16.571,0.056,0.077,0.033,
600773,西藏城投,7.29,-16.562,0.088,10.343,0.07,
600366,宁波韵升,9.88,-16.547,0.078,27.03,0.106,
002556,辉隆股份,6.99,-16.53,0.065,10.003,0.045,
002034,旺能环境,1.43,-16.437,0.13,12.271,0.087,
002551,尚荣医疗,4.08,-16.429,0.067,18.173,0.055,
002642,荣之联,5.16,-16.398,0.071,6.888,0.049,
000681,视觉中国,3.1,-16.349,0.046,11.298,0.054,
002166,莱茵生物,3.54,-16.348,0.065,5.106,0.035,
600929,湖南盐业,1.5,-16.346,0.07,-1.169,0.031,
600616,金枫酒业,5.15,-16.331,0.073,8.135,0.055,
002793,东音股份,0.64,-16.33,0.07,4.917,0.045,
002565,顺灏股份,6.85,-16.328,0.083,13.115,0.051,
000403,振兴生化,2.65,-16.325,0.078,22.142,0.096,
002371,北方华创,3.59,-16.321,0.039,3.193,0.05,
000519,中兵红箭,7.35,-16.318,0.071,2.617,0.036,
600877,ST嘉陵,6.87,-16.313,0.086,10.239,0.05,
002598,山东章鼓,2.7,-16.308,0.051,10.058,0.05,
002255,海陆重工,5.37,-16.308,0.066,2.382,0.038,
002317,众生药业,7.79,-16.296,0.059,11.362,0.044,
000571,新大洲Ａ,8.06,-16.268,0.077,15.373,0.118,
000611,天首发展,3.19,-16.259,0.06,26.31,0.08,
600229,城市传媒,7.02,-16.236,0.079,16.072,0.101,
002367,康力电梯,5.24,-16.204,0.065,31.935,0.14,
002753,永东股份,1.99,-16.202,0.06,4.264,0.044,
002721,金一文化,5.45,-16.187,0.067,8.271,0.076,
002143,印纪传媒,9.74,-16.184,0.06,26.189,0.119,
600233,圆通速递,7.83,-16.181,0.096,-4.884,0.021,
000430,张家界,3.32,-16.171,0.068,7.368,0.055,
000657,中钨高新,4.54,-16.168,0.068,8.773,0.063,
002810,山东赫达,0.61,-16.135,0.068,11.727,0.047,
000019,深深宝Ａ,4.16,-16.127,0.062,-0.003,0.036,
600622,光大嘉宝,8.69,-16.119,0.086,14.554,0.091,
000733,振华科技,4.69,-16.115,0.046,-0.086,0.025,
600888,新疆众和,8.34,-16.11,0.076,1.386,0.033,
002833,弘亚数控,0.57,-16.105,0.083,9.278,0.048,
600315,上海家化,6.71,-16.081,0.041,8.923,0.037,
002104,恒宝股份,6.03,-16.061,0.075,5.011,0.045,
002564,天沃科技,6.02,-16.002,0.059,3.196,0.025,
002170,芭田股份,6.55,-15.974,0.083,17.095,0.072,
600141,兴发集团,6.01,-15.952,0.063,6.566,0.043,
002169,智光电气,7.51,-15.935,0.079,17.526,0.047,
002590,万安科技,4.34,-15.934,0.064,7.555,0.044,
600072,中船科技,6.01,-15.92,0.063,6.131,0.045,
002732,燕塘乳业,1.56,-15.913,0.061,7.756,0.053,
002322,理工环科,3.61,-15.894,0.061,9.165,0.047,
600685,中船防务,8.21,-15.892,0.058,6.629,0.044,
002547,春兴精工,7.98,-15.868,0.066,26.184,0.129,
002138,顺络电子,7.0,-15.859,0.069,-0.652,0.036,
002082,万邦德,2.38,-15.845,0.076,5.336,0.052,
600082,海泰发展,6.34,-15.844,0.069,80.631,0.204,
600862,中航高科,7.91,-15.84,0.067,19.452,0.092,
002812,恩捷股份,1.27,-15.822,0.038,25.008,0.068,
000423,东阿阿胶,6.54,-15.82,0.057,10.095,0.052,
600330,天通股份,9.97,-15.809,0.068,6.399,0.043,
002606,大连电瓷,4.03,-15.807,0.056,37.759,0.138,
002140,东华科技,4.4,-15.787,0.07,6.783,0.048,
000856,冀东装备,2.27,-15.78,0.063,38.664,0.123,
002774,快意电梯,0.88,-15.775,0.079,-1.105,0.027,
600360,华微电子,7.38,-15.751,0.063,8.564,0.047,
002905,金逸影视,0.67,-15.748,0.036,5.018,0.035,
600775,南京熊猫,6.72,-15.744,0.079,8.731,0.056,
600476,湘邮科技,1.61,-15.742,0.055,8.59,0.05,
002796,世嘉科技,0.3,-15.717,0.062,44.961,0.13,
600620,天宸股份,6.87,-15.714,0.073,24.818,0.101,
000547,航天发展,9.71,-15.705,0.065,12.161,0.06,
000955,欣龙控股,5.38,-15.705,0.059,9.562,0.079,
000829,天音控股,9.3,-15.678,0.061,15.339,0.065,
002767,先锋电子,1.24,-15.666,0.062,16.401,0.054,
002682,龙洲股份,4.32,-15.657,0.055,5.218,0.039,
002360,同德化工,2.97,-15.652,0.066,9.483,0.038,
600353,旭光股份,5.44,-15.651,0.062,8.643,0.047,
002038,双鹭药业,5.67,-15.633,0.06,8.765,0.043,
000701,厦门信达,3.78,-15.625,0.066,12.264,0.061,
600617,国新能源,8.98,-15.624,0.081,0.937,0.032,
600939,重庆建工,4.1,-15.598,0.062,9.552,0.033,
600933,爱柯迪,2.38,-15.585,0.065,4.973,0.033,
002382,蓝帆医疗,4.86,-15.581,0.053,-0.825,0.035,
002035,华帝股份,7.82,-15.578,0.053,6.501,0.039,
002433,太安堂,6.92,-15.573,0.07,8.263,0.048,
600298,安琪酵母,8.24,-15.557,0.042,-10.077,0.027,
600218,全柴动力,3.69,-15.556,0.073,10.89,0.055,
600138,中青旅,7.24,-15.554,0.044,2.251,0.041,
002335,科华恒盛,2.25,-15.546,0.057,5.776,0.054,
002079,苏州固锝,7.26,-15.539,0.066,15.879,0.087,
600107,美尔雅,3.6,-15.53,0.093,28.488,0.115,
000561,烽火电子,5.94,-15.53,0.056,0.357,0.029,
002850,科达利,0.93,-15.527,0.059,-2.452,0.035,
002137,麦达数字,2.85,-15.515,0.059,31.134,0.118,
002443,金洲管道,5.07,-15.514,0.067,3.201,0.034,
002899,英派斯,0.79,-15.499,0.065,-0.417,0.035,
000419,通程控股,5.43,-15.489,0.059,8.413,0.042,
002588,史丹利,7.3,-15.487,0.062,7.323,0.046,
600075,新疆天业,8.32,-15.483,0.064,2.383,0.039,
002805,丰元股份,0.54,-15.461,0.048,5.071,0.04,
600576,祥源文化,4.8,-15.458,0.061,10.995,0.06,
600975,新五丰,6.53,-15.455,0.068,6.011,0.042,
600526,菲达环保,5.47,-15.449,0.076,7.355,0.051,
002180,纳思达,9.46,-15.394,0.051,11.177,0.043,
002912,中新赛克,0.52,-15.388,0.05,1.023,0.036,
000410,沈阳机床,7.4,-15.383,0.078,1.403,0.035,
000951,中国重汽,6.71,-15.377,0.047,5.979,0.033,
600129,太极集团,4.27,-15.372,0.062,-3.563,0.026,
600641,万业企业,8.06,-15.353,0.065,7.536,0.054,
600754,锦江股份,6.49,-15.337,0.045,2.247,0.041,
002815,崇达技术,2.18,-15.315,0.044,-1.462,0.036,
600843,上工申贝,3.05,-15.313,0.072,19.619,0.1,
000513,丽珠集团,4.59,-15.3,0.056,14.477,0.053,
600371,万向德农,2.25,-15.294,0.103,16.363,0.065,
600797,浙大网新,9.41,-15.283,0.061,13.776,0.068,
002659,凯文教育,3.11,-15.279,0.061,-5.552,0.018,
002073,软控股份,8.19,-15.244,0.067,7.583,0.045,
002518,科士达,5.58,-15.237,0.057,13.697,0.065,
000837,秦川机床,5.83,-15.212,0.064,5.318,0.034,
002164,宁波东力,4.4,-15.21,0.058,9.895,0.087,
002346,柘中股份,3.92,-15.206,0.066,29.993,0.193,
000835,长城动漫,3.03,-15.185,0.076,19.186,0.137,
600355,精伦电子,4.92,-15.174,0.103,21.112,0.084,
002071,长城影视,5.18,-15.166,0.053,23.268,0.11,
600602,云赛智联,8.8,-15.155,0.054,11.915,0.048,
600381,青海春天,5.83,-15.146,0.062,1.506,0.041,
601500,通用股份,1.75,-15.132,0.077,13.574,0.049,
000546,金圆股份,6.61,-15.121,0.054,-4.04,0.024,
000759,中百集团,6.81,-15.12,0.059,2.192,0.032,
002492,恒基达鑫,3.98,-15.111,0.06,19.742,0.082,
000795,英洛华,8.86,-15.088,0.078,3.614,0.04,
600216,浙江医药,9.56,-15.078,0.053,14.401,0.042,
600993,马应龙,4.3,-15.071,0.063,2.514,0.023,
600117,西宁特钢,7.41,-15.069,0.054,-6.063,0.019,
002628,成都路桥,7.25,-15.069,0.062,0.425,0.027,
600158,中体产业,6.57,-15.05,0.067,8.393,0.051,
600486,扬农化工,3.1,-15.038,0.046,-3.071,0.05,
002196,方正电机,3.12,-15.035,0.062,6.743,0.051,
601002,晋亿实业,7.93,-15.033,0.06,12.658,0.045,
002113,天润数娱,8.05,-15.026,0.085,23.825,0.052,
