,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_BREAK_OFFSET1,COL_FLOAT_HOLDERS
10,600814.SH,600814,杭州解百,百货,6.03,True,False,香港中央结算有限公司(陆股通)
11,002539.SZ,002539,云图控股,农药化肥,6.5,True,False,"全国社保基金六零四组合
全国社保基金四零一组合"
12,002707.SZ,002707,众信旅游,旅游服务,7.06,True,False,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金"
13,300225.SZ,300225,金力泰,染料涂料,7.06,True,False,"宁夏华锦资产管理有限公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金
上海方圆达创投资合伙企业(有限合伙)-方圆-东方15号私募投资基金
中央汇金资产管理有限责任公司"
14,600723.SH,600723,首商股份,百货,7.25,True,False,"基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
15,600532.SH,600532,宏达矿业,普钢,7.66,True,False,
16,002327.SZ,002327,富安娜,纺织,7.9,True,False,"大成基金管理有限公司-社保基金17011组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
大成基金管理有限公司-社保基金17011组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
大成基金管理有限公司-社保基金17011组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划"
17,300095.SZ,300095,华伍股份,机械基件,8.43,True,False,华宝信托有限责任公司-大地32号单一资金信托
18,603818.SH,603818,曲美家居,家居用品,8.44,True,False,民生证券-招商银行-民生证券曲美家居1号集合资产管理计划
19,603838.SH,603838,四通股份,陶瓷,8.94,True,False,
20,002208.SZ,002208,合肥城建,区域地产,9.6,True,False,宁波梅山保税港区龙悦投资管理有限公司-佳然一号私募证券投资基金
21,600126.SH,600126,杭钢股份,普钢,10.5,True,False,
22,600827.SH,600827,百联股份,超市连锁,10.87,True,False,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
23,002612.SZ,002612,朗姿股份,服饰,11.09,True,False,"广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金"
24,002186.SZ,002186,全聚德,酒店餐饮,11.22,True,False,"中央汇金资产管理有限责任公司
IDG资本管理(香港)有限公司-IDG中国股票基金
上海宏流投资管理有限公司-宏流招财猫趋势灵活配置基金
IDG资本管理(香港)有限公司-IDG中国股票基金
中央汇金资产管理有限责任公司
IDG资本管理(香港)有限公司-IDG中国股票基金
中央汇金资产管理有限责任公司"
25,603528.SH,603528,多伦科技,软件服务,11.44,True,False,全国社保基金一一二组合
26,000800.SZ,000800,一汽解放,汽车整车,11.51,True,False,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中欧基金-农业银行-中欧中证金融资产管理计划"
27,000011.SZ,000011,深物业A,区域地产,12.12,True,False,"中国东方资产管理股份有限公司
兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
28,603829.SH,603829,洛凯股份,电气设备,12.65,True,False,
29,601137.SH,601137,博威合金,铜,14.74,True,False,金鹰基金-浦发银行-深圳前海金鹰资产管理有限公司
30,002706.SZ,002706,良信电器,电气设备,15.06,True,False,"首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-汇添富价值创造定期开放混合型证券投资基金"
31,300206.SZ,300206,理邦仪器,医疗保健,15.69,True,False,"云南国际信托有限公司-理邦仪器1号员工持股集合资金信托计划
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金"
32,603855.SH,603855,华荣股份,专用机械,16.0,True,False,宁波宏益博瑞股权投资基金合伙企业(有限合伙)
33,300200.SZ,300200,高盟新材,化工原料,16.09,True,False,中央汇金资产管理有限责任公司
34,603699.SH,603699,纽威股份,专用机械,16.29,True,False,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-富国龙头优势混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金"
35,300517.SZ,300517,海波重科,建筑工程,16.77,True,False,
36,002258.SZ,002258,利尔化学,农药化肥,17.13,True,False,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
博时基金管理有限公司-社保基金四一九组合
全国社保基金一零一组合
中国工商银行-博时第三产业成长混合型证券投资基金
中央汇金资产管理有限责任公司"
37,603685.SH,603685,晨丰科技,电气设备,17.3,True,False,
38,300453.SZ,300453,三鑫医疗,医疗保健,17.56,True,False,"中国工商银行股份有限公司-融通医疗保健行业混合型证券投资基金
中航信托股份有限公司-中航信托·天顺【2019】113号江西国资支持民营企业专项单一资金信托"
39,600984.SH,600984,建设机械,工程机械,18.57,True,False,"全国社保基金六零二组合
中国银行股份有限公司-富国改革动力混合型证券投资基金
上海迎水投资管理有限公司-迎水东风2号私募证券投资基金"
40,002923.SZ,002923,润都股份,化学制药,18.6,True,False,广东中科白云新兴产业创业投资基金有限公司
41,300132.SZ,300132,青松股份,化工原料,19.56,True,False,"中国农业银行股份有限公司-工银瑞信消费行业股票型证券投资基金
全国社保基金四一三组合
全国社保基金一零一组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金"
42,002382.SZ,002382,蓝帆医疗,医疗保健,26.57,True,False,"中泰证券资管-证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管11号单一资产管理计划
富安达基金-南京银行-富安达-富享14号股票型资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
共青城胜恒投资管理有限公司-胜恒普惠一期私募投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金"
43,002338.SZ,002338,奥普光电,电器仪表,26.7,True,False,中央汇金资产管理有限责任公司
44,603566.SH,603566,普莱柯,生物制药,27.48,True,False,
45,002810.SZ,002810,山东赫达,化工原料,28.51,True,False,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金"
46,000951.SZ,000951,中国重汽,汽车整车,28.98,True,False,"交通银行-融通行业景气证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一一一组合
全国社保基金一一六组合
香港中央结算有限公司(陆股通)
全国社保基金一一零组合
全国社保基金一零七组合
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金"
47,300244.SZ,300244,迪安诊断,医疗保健,30.0,True,False,"香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
北信瑞丰资产-民生银行-北信瑞丰资产民生民生凤凰1号专项资产管理计划
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司"
48,300635.SZ,300635,中达安,建筑工程,31.24,True,False,
49,603712.SH,603712,七一二,通信设备,31.32,True,False,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)"
50,600521.SH,600521,华海药业,化学制药,31.58,True,False,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零五组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金"
51,300124.SZ,300124,汇川技术,电器仪表,35.91,True,False,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
52,300280.SZ,300280,紫天科技,专用机械,36.63,True,False,"上海合锦投资管理有限公司-合锦稳健私募基金
上海韫然投资管理有限公司-新兴成长五期私募证券投资基金
中阅资本管理股份公司-中阅被动管理2号私募证券投资基金
中阅资本管理股份公司-中阅被动管理3号私募证券投资基金
中央汇金资产管理有限责任公司"
53,603027.SH,603027,千禾味业,食品,38.96,True,False,"香港中央结算有限公司(陆股通)
全国社保基金一一七组合
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司股票型组合
中国工商银行股份有限公司-汇添富美丽30混合型证券投资基金
全国社保基金四零四组合
上海混沌道然资产管理有限公司-混沌价值二号基金"
54,603810.SH,603810,丰山集团,农药化肥,41.55,True,False,
55,002690.SZ,002690,美亚光电,专用机械,46.72,True,False,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
全国社保基金四零六组合
中国银行股份有限公司-大成优选混合型证券投资基金(LOF)
基本养老保险基金一零零一组合"
56,000049.SZ,000049,德赛电池,电气设备,51.29,True,False,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金"
57,002475.SZ,002475,立讯精密,元器件,54.62,True,False,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划"
58,600779.SH,600779,水井坊,白酒,56.13,True,False,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
天津礼仁投资管理合伙企业(有限合伙)-卓越长青私募证券投资基金
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
交通银行-鹏华中国50开放式证券投资基金"
59,002410.SZ,002410,广联达,软件服务,58.8,True,False,香港中央结算有限公司(陆股通)
60,603229.SH,603229,奥翔药业,化学制药,61.61,True,False,"中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
平安资管-邮储银行-如意10号资产管理产品
国泰基金管理有限公司-社保基金四二一组合
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
诺安基金-建设银行-中国人寿-中国人寿委托诺安基金公司股票型组合"
61,603583.SH,603583,捷昌驱动,电气设备,64.9,True,False,"香港中央结算有限公司(陆股通)
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划"
62,300492.SZ,300492,华图山鼎,建筑工程,69.44,True,False,
63,601100.SH,601100,恒立液压,工程机械,76.07,True,False,"香港中央结算有限公司(陆股通)
交通银行-融通行业景气证券投资基金
全国社保基金四零六组合
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国银行-华夏大盘精选证券投资基金
全国社保基金一零八组合
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)"
64,002956.SZ,002956,西麦食品,食品,80.36,True,False,"西藏源乘投资管理有限公司-源乘十三号私募证券投资基金
上海塔基资产管理有限公司-上海塔基新范式私募投资基金
上海塔基资产管理有限公司-塔基综合策略私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金"
65,603233.SH,603233,大参林,医药商业,82.61,True,False,"香港中央结算有限公司(陆股通)
全国社保基金一一零组合
全国社保基金四一八组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
基本养老保险基金三零九组合
兴业银行股份有限公司-浦银安盛先进制造混合型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中信证券-建行-中信证券股债双赢集合资产管理计划
中国银行股份有限公司-招商医药健康产业股票型证券投资基金"
66,300685.SZ,300685,艾德生物,生物制药,90.15,True,False,"香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
全国社保基金四零六组合"
67,002901.SZ,002901,大博医疗,医疗保健,102.0,True,False,"中国工商银行-博时第三产业成长混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
博时基金管理有限公司-社保基金四一九组合
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
汇添富基金管理股份有限公司-社保基金四二三组合"
68,300558.SZ,300558,贝达药业,化学制药,113.7,True,False,香港中央结算有限公司(陆股通)
69,300676.SZ,300676,华大基因,医疗保健,124.99,True,False,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金"
