,ts_code,symbol,name,industry,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
61,300780.SZ,300780,德恩精工,机械基件,0.0,9.05,上海昀沣资产管理有限公司-昀沣价值2号私募投资基金,1.0
62,300843.SZ,300843,胜蓝股份,元器件,0.0,9.15,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海明汯投资管理有限公司-明汯股票中性专享1号私募证券投资基金",2.0
63,300895.SZ,300895,铜牛信息,软件服务,0.0,9.15,上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金,1.0
64,300880.SZ,300880,迦南智能,电器仪表,0.0,9.21,北京源晖投资管理有限公司-源晖量化一号私募证券投资基金,1.0
65,300970.SZ,300970,华绿生物,种植业,0.0,9.24,,0.0
66,300917.SZ,300917,特发服务,房产服务,0.0,9.3,,0.0
67,300554.SZ,300554,三超新材,矿物制品,0.0,9.32,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中融鼎(深圳)投资有限公司-中融鼎秋天对冲私募基金",2.0
68,300846.SZ,300846,首都在线,软件服务,0.0,9.4,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品",2.0
69,300817.SZ,300817,双飞股份,机械基件,0.0,9.4,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海天倚道投资管理有限公司-天倚道-幻方星辰3号私募基金",2.0
70,300878.SZ,300878,维康药业,中成药,0.0,9.44,,0.0
71,300700.SZ,300700,岱勒新材,矿物制品,0.0,9.45,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海天倚道投资管理有限公司-天倚道-幻方星辰7号私募基金",2.0
72,300918.SZ,300918,南山智尚,纺织,0.0,9.55,,0.0
73,300948.SZ,300948,冠中生态,环境保护,0.0,9.55,,0.0
74,300615.SZ,300615,欣天科技,元器件,0.0,9.62,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
广东盈瀚投资有限公司-盈瀚-金纵价值精选3号私募证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",3.0
75,300354.SZ,300354,东华测试,电器仪表,0.0,9.65,"中央汇金资产管理有限责任公司
宁波乾弘久盛资产管理合伙企业(有限合伙)-乾弘锐享成长一期私募证券投资基金",2.0
76,300963.SZ,300963,中洲特材,小金属,0.0,9.65,,0.0
77,300879.SZ,300879,大叶股份,农用机械,0.0,9.7,"中国国际金融香港资产管理有限公司-客户资金2
北京源晖投资管理有限公司-源晖量化一号私募证券投资基金",2.0
78,300606.SZ,300606,金太阳,矿物制品,0.0,9.73,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
79,300868.SZ,300868,杰美特,通信设备,0.0,9.79,,0.0
80,300901.SZ,300901,中胤时尚,服饰,0.0,9.8,,0.0
81,300922.SZ,300922,天秦装备,机械基件,0.0,9.91,,0.0
82,300916.SZ,300916,朗特智能,元器件,0.0,9.93,,0.0
83,300932.SZ,300932,三友联众,元器件,0.0,9.95,,0.0
84,300809.SZ,300809,华辰装备,机床制造,0.0,9.96,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
85,300985.SZ,300985,致远新能,汽车配件,0.0,10.06,,0.0
86,300508.SZ,300508,维宏股份,软件服务,0.0,10.07,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
87,300958.SZ,300958,建工修复,环境保护,0.0,10.08,,0.0
88,300742.SZ,300742,越博动力,汽车配件,0.0,10.11,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海汉王歌石股权投资基金合伙企业(有限合伙)
伊犁苏新投资基金合伙企业(有限合伙)",3.0
89,300946.SZ,300946,恒而达,机械基件,0.0,10.14,,0.0
90,300626.SZ,300626,华瑞股份,电气设备,0.0,10.14,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
91,300270.SZ,300270,中威电子,通信设备,0.0,10.14,交通银行股份有限公司-博时新兴成长混合型证券投资基金,1.0
92,300952.SZ,300952,恒辉安防,纺织,0.0,10.17,,0.0
93,300933.SZ,300933,中辰股份,电气设备,0.0,10.17,,0.0
94,300950.SZ,300950,德固特,专用机械,0.0,10.28,,0.0
95,300912.SZ,300912,凯龙高科,环境保护,0.0,10.33,,0.0
96,300852.SZ,300852,四会富仕,元器件,0.0,10.36,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
97,300650.SZ,300650,太龙照明,电气设备,0.0,10.36,,0.0
98,300509.SZ,300509,新美星,专用机械,0.0,10.36,"上海胤狮投资管理有限公司-胤狮17号私募证券投资基金
上海胤狮投资管理有限公司-胤狮15号私募证券投资基金
上海胤狮投资管理有限公司-胤狮9号私募证券投资基金
上海胤狮投资管理有限公司-胤狮10号私募证券投资基金",4.0
99,300935.SZ,300935,盈建科,软件服务,0.0,10.43,,0.0
100,300826.SZ,300826,测绘股份,建筑工程,0.0,10.46,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
101,300990.SZ,300990,同飞股份,专用机械,0.0,10.47,,0.0
102,300833.SZ,300833,浩洋股份,专用机械,0.0,10.53,深圳市前海宏泰恒信基金管理有限公司-宏泰熙琪1号私募证券投资基金,1.0
103,300909.SZ,300909,汇创达,元器件,0.0,10.58,,0.0
104,300837.SZ,300837,浙矿股份,专用机械,0.0,10.64,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国农业银行股份有限公司-大成一带一路灵活配置混合型证券投资基金
全国社保基金五零一组合",3.0
105,300822.SZ,300822,贝仕达克,元器件,0.0,10.68,"北京博信盈泰投资管理有限公司-博信盈泰澜沧江二十四号私募投资基金
中国工商银行股份有限公司-博时外延增长主题灵活配置混合型证券投资基金",2.0
106,300778.SZ,300778,新城市,建筑工程,0.0,10.73,,0.0
107,300665.SZ,300665,飞鹿股份,染料涂料,0.0,10.74,,0.0
108,300275.SZ,300275,梅安森,软件服务,0.0,10.74,国融翰泽金融信息服务(北京)有限公司-国融CTA多策略1号私募投资基金,1.0
109,300905.SZ,300905,宝丽迪,塑料,0.0,10.77,,0.0
110,300915.SZ,300915,海融科技,食品,0.0,10.9,,0.0
111,300478.SZ,300478,杭州高新,橡胶,0.0,10.92,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中央汇金资产管理有限责任公司",2.0
112,300797.SZ,300797,钢研纳克,电器仪表,0.0,10.94,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯股票中性专享1号私募证券投资基金",3.0
113,300942.SZ,300942,易瑞生物,生物制药,0.0,10.96,,0.0
114,300417.SZ,300417,南华仪器,电器仪表,0.0,11.01,"民生证券-中信证券-民生证券财富1号集合资产管理计划
中央汇金资产管理有限责任公司",2.0
115,300847.SZ,300847,中船汉光,化工原料,0.0,11.04,"内蒙古恒禾资产管理有限公司-恒禾成蹊三期私募证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
九坤投资(北京)有限公司-九坤私享33号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",4.0
116,300836.SZ,300836,佰奥智能,专用机械,0.0,11.11,,0.0
117,300756.SZ,300756,金马游乐,专用机械,0.0,11.11,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
118,300883.SZ,300883,龙利得,造纸,0.0,11.12,,0.0
119,300779.SZ,300779,惠城环保,环境保护,0.0,11.17,,0.0
120,300939.SZ,300939,秋田微,元器件,0.0,11.19,,0.0
121,300535.SZ,300535,达威股份,化工原料,0.0,11.19,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
122,300743.SZ,300743,天地数码,IT设备,0.0,11.27,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
123,300405.SZ,300405,科隆股份,化工原料,0.0,11.34,"中央汇金资产管理有限责任公司
中天证券-辽阳市国有资产经营(集团)有限公司-中天证券天沃1号单一资产管理计划
上海银叶阶跃资产管理有限公司-银叶阶跃定增1号私募基金",3.0
124,300611.SZ,300611,美力科技,机械基件,0.0,11.39,,0.0
125,300890.SZ,300890,翔丰华,矿物制品,0.0,11.43,"银华基金-光大银行-银华基金-光大银行-滴水3号集合资产管理计划
新湖期货-国金证券盈享1号单一资产管理计划-新湖期货致义单一资产管理计划
上海通怡投资管理有限公司-通怡方圆8号私募证券投资基金",3.0
126,300877.SZ,300877,金春股份,纺织,0.0,11.43,北京源晖投资管理有限公司-源晖量化一号私募证券投资基金,1.0
127,300864.SZ,300864,南大环境,环境保护,0.0,11.44,"深圳市允泰投资管理有限公司-允泰铭汇私募证券投资基金
深圳坤钰资产管理有限公司-坤钰进化者私募证券投资基金",2.0
128,300842.SZ,300842,帝科股份,半导体,0.0,11.45,交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金,1.0
129,300619.SZ,300619,金银河,专用机械,0.0,11.53,,0.0
130,300505.SZ,300505,川金诺,化工原料,0.0,11.58,"共青城胜恒投资管理有限公司-颐和精选定增私募投资基金
上海极灏资产管理有限公司-极灏泽信精选1号私募证券投资基金
上海含德股权投资基金管理有限公司-含德盛世3号定增投资私募基金
上海极灏资产管理有限公司-极灏泽信精选4号私募证券投资基金",4.0
131,300786.SZ,300786,国林科技,环境保护,0.0,11.68,"贵州贵安创业投资基金(有限合伙)
上海一村投资管理有限公司-一村斡元1号私募证券投资基金
深圳市力鼎基金管理有限责任公司",3.0
132,300796.SZ,300796,贝斯美,化工原料,0.0,11.73,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
133,300863.SZ,300863,卡倍亿,汽车配件,0.0,11.79,北京汐合精英投资有限公司-汐合量化1号私募证券投资基金,1.0
134,300925.SZ,300925,法本信息,软件服务,0.0,11.83,,0.0
135,300605.SZ,300605,恒锋信息,软件服务,0.0,11.89,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
136,300986.SZ,300986,志特新材,铝,0.0,11.93,,0.0
137,300862.SZ,300862,蓝盾光电,电器仪表,0.0,11.96,九坤投资(北京)有限公司-九坤私享33号私募证券投资基金,1.0
138,300828.SZ,300828,锐新科技,铝,0.0,11.97,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
139,300961.SZ,300961,深水海纳,环境保护,0.0,12.03,,0.0
140,300820.SZ,300820,英杰电气,电气设备,0.0,12.12,,0.0
141,300461.SZ,300461,田中精机,专用机械,0.0,12.21,,0.0
142,300853.SZ,300853,申昊科技,机械基件,0.0,12.26,"上海循理资产管理有限公司-盛源1号私募证券投资基金
上海循理资产管理有限公司-循理盛源2号私募证券投资基金
杭州亘曦资产管理有限公司-亘曦尊享1号私募证券投资基金
上海循理资产管理有限公司-循理盛源5号私募证券投资基金
杭州亘曦资产管理有限公司-亘曦1号私募证券投资基金
上海永拓投资管理有限公司-永拓投资久盈1号私募证券投资基金",6.0
143,300694.SZ,300694,蠡湖股份,汽车配件,0.0,12.35,,0.0
144,300898.SZ,300898,熊猫乳品,乳制品,0.0,12.36,,0.0
145,300437.SZ,300437,清水源,化工原料,0.0,12.36,"中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
广东金百合财富管理有限公司-金百合八号证券投资基金
中国工商银行-广发聚富开放式证券投资基金",3.0
146,300965.SZ,300965,恒宇信通,元器件,0.0,12.42,,0.0
147,300892.SZ,300892,品渥食品,乳制品,0.0,12.52,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
萍乡皓熙汇达新能源产业投资基金(有限合伙)
嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划",3.0
148,300389.SZ,300389,艾比森,半导体,0.0,12.73,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中央汇金资产管理有限责任公司",2.0
149,300584.SZ,300584,海辰药业,化学制药,0.0,12.78,"西藏信托有限公司-西藏信托-智臻33号集合资金信托计划
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国银行股份有限公司-富国积极成长一年定期开放混合型证券投资基金",4.0
150,300940.SZ,300940,南极光,元器件,0.0,12.8,,0.0
151,300870.SZ,300870,欧陆通,元器件,0.0,12.83,"中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
英大国际信托有限责任公司
招商银行股份有限公司-富国科创板两年定期开放混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金",7.0
152,300857.SZ,300857,协创数据,IT设备,0.0,12.91,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
153,300235.SZ,300235,方直科技,软件服务,0.0,12.92,前海开源基金-浦发银行-中融国际信托-中融-融珲60号单一资金信托,1.0
154,300594.SZ,300594,朗进科技,运输设备,0.0,12.95,"江瀚(宁波)资产管理有限公司
中车同方(天津)股权投资基金合伙企业(有限合伙)",2.0
155,300812.SZ,300812,易天股份,专用机械,0.0,13.02,,0.0
156,300787.SZ,300787,海能实业,通信设备,0.0,13.04,"磐厚动量(上海)资本管理有限公司-磐厚动量-旅行者1号私募基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金",4.0
157,300903.SZ,300903,科翔股份,元器件,0.0,13.07,,0.0
158,300371.SZ,300371,汇中股份,电器仪表,0.0,13.12,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国建设银行股份有限公司-信达澳银领先增长混合型证券投资基金",3.0
159,300824.SZ,300824,北鼎股份,家用电器,0.0,13.12,"中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
交通银行-华夏蓝筹核心混合型证券投资基金(LOF)
中国建设银行股份有限公司-华夏新锦升灵活配置混合型证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品",4.0
160,300609.SZ,300609,汇纳科技,互联网,0.0,13.24,"兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
招商银行股份有限公司-工银瑞信圆兴混合型证券投资基金
华菱津杉(天津)产业投资基金合伙企业(有限合伙)
基本养老保险基金一二零四组合
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
招商银行股份有限公司-工银瑞信科技创新3年封闭运作混合型证券投资基金",6.0
161,300283.SZ,300283,温州宏丰,电气设备,0.0,13.29,中央汇金资产管理有限责任公司,1.0
162,300462.SZ,300462,华铭智能,专用机械,0.0,13.38,招商证券资管-北京诚通金控投资有限公司-招商资管-诚通金控1号单一资产管理计划,1.0
163,300084.SZ,300084,海默科技,石油开采,0.0,13.42,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
164,300411.SZ,300411,金盾股份,专用机械,0.0,13.44,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
浙江九章资产管理有限公司-九章幻方青溪3号私募基金",2.0
165,300937.SZ,300937,药易购,医药商业,0.0,13.48,,0.0
166,300955.SZ,300955,嘉亨家化,塑料,0.0,13.52,,0.0
167,300126.SZ,300126,锐奇股份,轻工机械,0.0,13.57,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
168,300560.SZ,300560,中富通,通信设备,0.0,13.62,,0.0
169,300306.SZ,300306,远方信息,电器仪表,0.0,13.65,,0.0
170,300688.SZ,300688,创业黑马,综合类,0.0,13.67,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
171,300335.SZ,300335,迪森股份,供气供热,0.0,13.7,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
172,300873.SZ,300873,海晨股份,仓储物流,0.0,13.72,吉林日昇投资管理有限公司-日昇飞跃巅峰一期私募证券投资基金,1.0
173,300557.SZ,300557,理工光科,电器仪表,0.0,13.76,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
174,300654.SZ,300654,世纪天鸿,出版业,0.0,13.85,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
175,300875.SZ,300875,捷强装备,专用机械,0.0,13.89,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
北京汐合精英投资有限公司-汐合量化1号私募证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅庆瑞6号瑞行基金
中信信托有限责任公司-中信信托锐进43期高毅庆瑞投资集合资金信托计划",4.0
176,300514.SZ,300514,友讯达,通信设备,0.0,13.9,,0.0
177,300793.SZ,300793,佳禾智能,IT设备,0.0,13.98,香港中央结算有限公司(陆股通),1.0
178,300517.SZ,300517,海波重科,建筑工程,0.0,14.01,,0.0
179,300681.SZ,300681,英搏尔,汽车配件,0.0,14.02,,0.0
180,300167.SZ,300167,迪威迅,通信设备,0.0,14.02,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
181,300092.SZ,300092,科新机电,专用机械,0.0,14.11,"中央汇金资产管理有限责任公司
易方达基金-北京诚通金控投资有限公司-易方达基金-诚通金控1号单一资产管理计划
中信银行股份有限公司-建信中证500指数增强型证券投资基金
交通银行股份有限公司-易方达科瑞灵活配置混合型证券投资基金
全国社保基金五零二组合",5.0
182,300407.SZ,300407,凯发电气,电气设备,0.0,14.23,中央汇金资产管理有限责任公司,1.0
183,300321.SZ,300321,同大股份,塑料,0.0,14.36,中央汇金资产管理有限责任公司,1.0
184,300210.SZ,300210,森远股份,专用机械,0.0,14.47,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划",2.0
185,300856.SZ,300856,科思股份,化工原料,0.0,14.53,"中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
上海华元恒道资产管理有限公司",3.0
186,300968.SZ,300968,格林精密,元器件,0.0,14.61,,0.0
187,300556.SZ,300556,丝路视觉,软件服务,0.0,14.64,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
188,300720.SZ,300720,海川智能,电器仪表,0.0,14.66,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
189,300713.SZ,300713,英可瑞,电气设备,0.0,14.66,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
190,300670.SZ,300670,大烨智能,电气设备,0.0,14.67,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
191,300858.SZ,300858,科拓生物,食品,0.0,14.72,"上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金
易方达资产-工商银行-易方达资产华瑞8号资产管理计划
中国工商银行-华安安信消费服务股票型证券投资基金",3.0
192,300753.SZ,300753,爱朋医疗,医疗保健,0.0,14.78,中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金,1.0
193,300649.SZ,300649,杭州园林,建筑工程,0.0,14.85,,0.0
194,300612.SZ,300612,宣亚国际,广告包装,0.0,14.86,,0.0
195,300736.SZ,300736,百邦科技,通信设备,0.0,14.94,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
196,300591.SZ,300591,万里马,服饰,0.0,14.95,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金2
海通证券资管-海通证券股份有限公司-证券行业支持民企发展系列之海通证券资管1号FOF单一资产管理计划",3.0
197,300532.SZ,300532,今天国际,软件服务,0.0,15.0,交通银行股份有限公司-长信量化先锋混合型证券投资基金,1.0
198,300987.SZ,300987,川网传媒,互联网,0.0,15.02,,0.0
199,300165.SZ,300165,天瑞仪器,电器仪表,0.0,15.14,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
200,300555.SZ,300555,路通视信,通信设备,0.0,15.2,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
201,300254.SZ,300254,仟源医药,化学制药,0.0,15.2,中央汇金资产管理有限责任公司,1.0
