,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
47,600372.SH,600372,中航电子,航空,1.41,1.6509,17.24
48,001696.SZ,001696,宗申动力,摩托车,5.22,1.6376,9.31
49,002692.SZ,002692,远程股份,电气设备,-4.44,1.6097,5.05
50,000066.SZ,000066,中国长城,电脑设备,1.44,1.5275,9.97
51,000561.SZ,000561,烽火电子,通信设备,1.42,1.4581,8.35
52,600590.SH,600590,泰豪科技,电气设备,1.83,1.3977,7.98
53,600990.SH,600990,四创电子,通信设备,1.13,1.381,57.26
54,300467.SZ,300467,迅游科技,互联网,2.86,1.3287,28.98
55,300719.SZ,300719,安达维尔,航空,2.15,1.2945,12.52
56,002097.SZ,002097,山河智能,工程机械,1.17,1.2245,7.44
57,300589.SZ,300589,江龙船艇,船舶,1.49,1.1788,15.45
58,300342.SZ,300342,天银机电,元器件,1.42,1.0978,10.13
59,600151.SH,600151,航天机电,半导体,-3.55,1.0558,6.7
60,000065.SZ,000065,北方国际,建筑施工,0.62,1.0432,13.56
61,002683.SZ,002683,宏大爆破,化工原料,1.94,0.9973,15.19
62,002254.SZ,002254,泰和新材,化纤,-0.89,0.8907,12.46
63,000801.SZ,000801,四川九洲,通信设备,1.14,0.8186,7.39
64,600967.SH,600967,内蒙一机,运输设备,-1.87,0.755,12.01
65,000534.SZ,000534,万泽股份,区域地产,2.03,0.7339,10.98
66,002179.SZ,002179,中航光电,元器件,1.13,0.6893,40.9
67,600391.SH,600391,航发科技,航空,-2.99,0.6271,17.65
68,000901.SZ,000901,航天科技,航空,-3.28,0.6139,14.75
69,300411.SZ,300411,金盾股份,专用机械,-1.18,0.5998,11.74
70,300446.SZ,300446,乐凯新材,化工原料,-2.01,0.5667,26.62
71,600482.SH,600482,中国动力,电气设备,1.85,0.5128,27.44
72,300726.SZ,300726,宏达电子,元器件,1.37,0.5051,21.89
73,002427.SZ,002427,*ST尤夫,化纤,0.95,0.4673,17.2
74,600855.SH,600855,航天长峰,专用机械,-1.57,0.4548,15.46
75,300185.SZ,300185,通裕重工,工程机械,2.22,0.4274,2.35
76,600501.SH,600501,航天晨光,汽车配件,-3.21,0.3949,10.17
77,600031.SH,600031,三一重工,工程机械,-2.39,0.3814,13.16
78,002368.SZ,002368,太极股份,软件服务,1.95,0.2965,37.21
79,000547.SZ,000547,航天发展,通信设备,2.17,0.2778,10.83
80,600172.SH,600172,黄河旋风,矿物制品,3.82,0.2169,4.62
81,002519.SZ,002519,银河电子,通信设备,-3.19,0.2075,4.83
82,600343.SH,600343,航天动力,航空,-3.85,0.1754,11.42
83,600262.SH,600262,北方股份,汽车整车,-0.46,0.1739,23.04
84,600893.SH,600893,航发动力,航空,0.96,0.1516,26.42
85,002544.SZ,002544,杰赛科技,软件服务,1.58,0.1266,15.82
86,002268.SZ,002268,卫士通,软件服务,-3.74,0.1255,31.92
87,600536.SH,600536,中国软件,软件服务,2.41,0.1076,55.8
88,600765.SH,600765,中航重机,机械基件,0.97,0.0889,11.26
89,300699.SZ,300699,光威复材,化工原料,-1.89,0.0,59.4
90,600705.SH,600705,中航资本,多元金融,-1.81,0.0,6.48
91,600118.SH,600118,中国卫星,航空,1.73,0.0,25.7
92,600558.SH,600558,大西洋,钢加工,2.75,0.0,4.48
93,002837.SZ,002837,英维克,专用机械,1.84,-0.0501,19.97
94,000818.SZ,000818,航锦科技,化工原料,-2.56,-0.0794,12.58
95,002224.SZ,002224,三力士,橡胶,0.88,-0.1412,7.07
96,300252.SZ,300252,金信诺,电气设备,3.35,-0.1426,14.01
97,600184.SH,600184,光电股份,专用机械,0.9,-0.1475,13.54
98,000032.SZ,000032,深桑达A,元器件,1.08,-0.1976,10.1
99,002361.SZ,002361,神剑股份,化工原料,1.05,-0.2049,4.87
100,002151.SZ,002151,北斗星通,通信设备,1.38,-0.2963,26.92
101,300474.SZ,300474,景嘉微,元器件,-9.87,-0.3482,42.93
102,000738.SZ,000738,航发控制,航空,1.08,-0.3856,15.5
103,600316.SH,600316,洪都航空,航空,2.73,-0.4044,17.24
104,600879.SH,600879,航天电子,航空,-1.98,-0.4167,7.17
105,002171.SZ,002171,楚江新材,铜,0.9,-0.4431,6.74
106,600862.SH,600862,中航高科,航空,-2.49,-0.4591,10.84
107,300414.SZ,300414,中光防雷,元器件,3.0,-0.4697,25.43
108,601606.SH,601606,长城军工,专用机械,2.31,-0.5114,17.51
109,300324.SZ,300324,旋极信息,软件服务,1.33,-0.5148,7.73
110,603859.SH,603859,能科股份,软件服务,-1.86,-0.5249,26.53
111,000519.SZ,000519,中兵红箭,矿物制品,1.37,-0.5556,8.95
112,002465.SZ,002465,海格通信,通信设备,1.07,-0.5859,10.18
113,300629.SZ,300629,新劲刚,矿物制品,1.11,-0.5911,20.18
114,002013.SZ,002013,中航机电,航空,-2.38,-0.6143,8.09
115,300227.SZ,300227,光韵达,元器件,1.92,-0.6452,12.32
116,000768.SZ,000768,中航飞机,航空,1.63,-0.7454,17.31
117,002765.SZ,002765,蓝黛传动,汽车配件,2.11,-0.7702,7.73
118,600038.SH,600038,中直股份,航空,0.72,-0.7983,45.98
119,601718.SH,601718,际华集团,服饰,-1.67,-0.8197,4.84
120,600839.SH,600839,四川长虹,家用电器,1.55,-0.8242,3.61
121,002352.SZ,002352,顺丰控股,仓储物流,-0.75,-0.8272,34.77
122,002189.SZ,002189,利达光电,元器件,-5.65,-0.9046,26.29
123,000059.SZ,000059,华锦股份,石油加工,-1.48,-0.9284,7.47
124,002383.SZ,002383,合众思壮,通信设备,0.8,-0.9299,13.85
125,002771.SZ,002771,真视通,软件服务,-2.15,-0.9369,15.86
126,002415.SZ,002415,海康威视,电器仪表,-2.66,-0.954,34.26
127,600592.SH,600592,龙溪股份,机械基件,4.61,-1.0,10.89
128,300490.SZ,300490,华自科技,电气设备,2.48,-1.0386,13.34
129,300034.SZ,300034,钢研高纳,小金属,2.69,-1.0409,14.26
130,300114.SZ,300114,中航电测,元器件,3.23,-1.0456,10.41
131,002520.SZ,002520,日发精机,机床制造,-0.95,-1.0514,8.47
132,300456.SZ,300456,耐威科技,元器件,1.27,-1.096,29.78
133,002108.SZ,002108,沧州明珠,塑料,1.66,-1.1278,5.26
134,300581.SZ,300581,晨曦航空,航空,1.33,-1.1656,16.11
135,600550.SH,600550,保变电气,电气设备,-5.28,-1.1696,5.07
136,300424.SZ,300424,航新科技,航空,-1.03,-1.2023,18.9
137,002439.SZ,002439,启明星辰,软件服务,2.95,-1.2083,26.98
138,002419.SZ,002419,天虹股份,百货,-1.3,-1.2162,14.62
139,002025.SZ,002025,航天电器,元器件,-3.09,-1.23,26.5
140,300215.SZ,300215,电科院,电气设备,2.43,-1.2483,7.12
141,002023.SZ,002023,海特高新,航空,1.51,-1.251,12.63
142,300263.SZ,300263,隆华科技,专用机械,-3.05,-1.2638,6.25
143,002298.SZ,002298,中电兴发,软件服务,3.68,-1.2673,8.57
144,300077.SZ,300077,国民技术,半导体,0.79,-1.2685,9.34
145,002777.SZ,002777,久远银海,软件服务,-2.46,-1.2715,37.27
146,000778.SZ,000778,新兴铸管,钢加工,0.57,-1.3109,5.27
147,603129.SH,603129,春风动力,摩托车,-2.2,-1.3351,22.91
148,600260.SH,600260,凯乐科技,通信设备,1.49,-1.3831,23.53
149,002560.SZ,002560,通达股份,电气设备,1.46,-1.3997,6.34
150,002331.SZ,002331,皖通科技,软件服务,1.22,-1.4172,11.13
151,000026.SZ,000026,飞亚达A,其他商业,2.51,-1.4317,8.95
152,002935.SZ,002935,天奥电子,元器件,2.55,-1.4366,52.83
153,300395.SZ,300395,菲利华,玻璃,-1.38,-1.4823,18.61
154,601177.SH,601177,杭齿前进,机械基件,2.61,-1.4899,11.24
155,000733.SZ,000733,振华科技,元器件,2.24,-1.5047,15.71
156,300092.SZ,300092,科新机电,专用机械,-1.58,-1.5495,8.26
157,002564.SZ,002564,天沃科技,化工机械,0.59,-1.5949,6.17
158,300159.SZ,300159,新研股份,农用机械,2.46,-1.6,6.15
159,000576.SZ,000576,广东甘化,造纸,-2.51,-1.6034,11.66
160,300201.SZ,300201,海伦哲,专用机械,-1.3,-1.6245,5.45
161,600330.SH,600330,天通股份,元器件,2.05,-1.6627,8.28
162,600135.SH,600135,乐凯胶片,化工原料,3.23,-1.6798,9.95
163,002497.SZ,002497,雅化集团,化工原料,2.63,-1.7115,8.04
164,300696.SZ,300696,爱乐达,航空,-3.58,-1.7267,26.75
165,002342.SZ,002342,巨力索具,机械基件,2.45,-1.7316,4.54
166,300095.SZ,300095,华伍股份,机械基件,-2.4,-1.7647,6.68
167,002079.SZ,002079,苏州固锝,半导体,-3.33,-1.7663,7.23
168,600410.SH,600410,华胜天成,软件服务,6.3,-1.824,9.15
169,300213.SZ,300213,佳讯飞鸿,通信设备,2.61,-1.8248,8.07
170,600495.SH,600495,晋西车轴,运输设备,2.23,-1.8333,5.89
171,600707.SH,600707,彩虹股份,元器件,3.88,-1.8663,6.31
172,603678.SH,603678,火炬电子,元器件,-1.35,-1.9417,20.2
173,000021.SZ,000021,深科技,电脑设备,3.14,-1.9651,8.98
174,002335.SZ,002335,科华恒盛,电气设备,-2.93,-1.9707,19.4
175,300045.SZ,300045,华力创通,电脑设备,1.99,-2.0221,10.66
176,600677.SH,600677,航天通信,通信设备,1.78,-2.0759,16.51
177,002389.SZ,002389,航天彩虹,元器件,1.7,-2.0833,14.1
178,300447.SZ,300447,全信股份,电气设备,3.46,-2.1053,12.09
179,600463.SH,600463,空港股份,园区开发,-2.49,-2.1142,9.26
180,600565.SH,600565,迪马股份,全国地产,4.3,-2.1696,4.96
181,300101.SZ,300101,振芯科技,通信设备,1.16,-2.1704,12.17
182,002338.SZ,002338,奥普光电,电器仪表,-0.86,-2.2193,14.98
183,002829.SZ,002829,星网宇达,通信设备,1.67,-2.2297,23.24
184,300722.SZ,300722,新余国科,专用机械,2.26,-2.2338,37.64
185,000050.SZ,000050,深天马A,元器件,3.43,-2.27,16.36
186,002414.SZ,002414,高德红外,电器仪表,2.67,-2.2786,26.59
187,600171.SH,600171,上海贝岭,半导体,3.6,-2.3077,13.97
188,300067.SZ,300067,安诺其,染料涂料,4.26,-2.3224,7.15
189,300003.SZ,300003,乐普医疗,医疗保健,-3.12,-2.3783,26.27
190,300667.SZ,300667,必创科技,电器仪表,0.73,-2.4108,30.36
191,300368.SZ,300368,汇金股份,专用机械,-1.05,-2.439,8.8
192,300593.SZ,300593,新雷能,电气设备,3.3,-2.4697,20.93
193,600480.SH,600480,凌云股份,汽车配件,2.66,-2.5467,11.48
194,603338.SH,603338,浙江鼎力,专用机械,3.29,-2.5602,76.88
195,002510.SZ,002510,天汽模,汽车配件,1.75,-2.5735,5.3
196,603712.SH,603712,七一二,通信设备,1.83,-2.5773,20.79
197,300455.SZ,300455,康拓红外,运输设备,-2.41,-2.5814,8.68
198,300480.SZ,300480,光力科技,电器仪表,2.07,-2.5882,12.42
199,000670.SZ,000670,ST盈方,元器件,-2.38,-2.7335,4.27
200,600614.SH,600614,鹏起科技,综合类,2.75,-2.805,6.93
201,002423.SZ,002423,中原特钢,特种钢,-1.67,-2.812,11.06
202,002625.SZ,002625,光启技术,汽车配件,1.49,-2.8391,12.32
203,000727.SZ,000727,华东科技,元器件,3.68,-2.8674,2.71
204,600698.SH,600698,*ST天雁,汽车配件,-0.99,-2.9101,3.67
205,603698.SH,603698,航天工程,专用机械,3.4,-3.0331,21.1
206,300353.SZ,300353,东土科技,通信设备,2.2,-3.0435,13.38
207,002402.SZ,002402,和而泰,元器件,2.4,-3.2377,10.46
208,600148.SH,600148,长春一东,汽车配件,3.0,-3.2425,20.59
209,000697.SZ,000697,炼石航空,航空,0.91,-3.4018,13.63
210,000806.SZ,000806,ST银河,生物制药,-2.25,-3.4836,4.71
211,000687.SZ,000687,华讯方舟,通信设备,5.52,-3.4973,8.83
212,300627.SZ,300627,华测导航,通信设备,1.57,-3.719,23.3
213,601678.SH,601678,滨化股份,化工原料,4.76,-3.7887,8.38
214,600071.SH,600071,凤凰光学,元器件,4.94,-4.3419,14.1
215,601126.SH,601126,四方股份,电气设备,3.78,-4.4156,7.36
216,002552.SZ,002552,宝鼎科技,机械基件,3.2,-4.5553,8.8
217,002405.SZ,002405,四维图新,软件服务,3.61,-4.5553,26.4
218,603131.SH,603131,上海沪工,专用机械,2.71,-4.661,27.0
219,000625.SZ,000625,长安汽车,汽车整车,-4.62,-4.845,9.82
220,300019.SZ,300019,硅宝科技,化工原料,1.65,-4.9482,8.26
221,600877.SH,600877,*ST嘉陵,摩托车,3.71,-5.0453,7.34
222,300351.SZ,300351,永贵电器,元器件,4.15,-5.2098,13.1
223,600178.SH,600178,东安动力,汽车配件,-5.63,-5.3314,6.57
224,000550.SZ,000550,江铃汽车,汽车整车,-8.65,-5.3356,27.5
225,300711.SZ,300711,广哈通信,通信设备,8.74,-6.8128,23.8
226,600794.SH,600794,保税科技,仓储物流,4.5,-8.3056,5.52
