,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
134,600597.SH,光明乳业,乳制品,10.47,"大消费, 二胎, 转基因, 新零售, 食品, 乳业（奶粉）, 万达系, 上海国企改革, 进口博览会, ",128.18亿
135,300617.SZ,安靠智电,电气设备,23.11,"特高压, ",8.48亿
136,603655.SH,朗博科技,汽车配件,18.13,"汽车零部件, ",6.16亿
137,300587.SZ,天铁股份,橡胶,21.44,"高送转-预期, 高送转, 高铁轨交, ",9.22亿
138,601155.SH,新城控股,区域地产,39.36,"MSCI, 回购, 装配式建筑, 房地产, 住房租赁, ",884.02亿
139,603060.SH,国检集团,建筑施工,27.83,"央企改革, 雄安新区, 雄安-工程基建, ",17.76亿
140,603607.SH,京华激光,造纸,20.48,"包装印刷, 知识产权, ",9.98亿
141,300445.SZ,康斯特,电器仪表,12.3,"物联网, 智能仪表, ",10.83亿
142,603789.SH,星光农机,农用机械,14.2,"乡村振兴, 农机, ",36.92亿
143,002926.SZ,华西证券,证券,10.2,"MSCI, 券商, ",181.37亿
144,002032.SZ,苏泊尔,家用电器,72.7,"新进指数成份股, 大消费, 东盟博览会, 回购, 小家电, 家电, ",395.94亿
145,300407.SZ,凯发电气,电气设备,8.0,"雄安新区, 雄安-工程基建, 京津冀, 股权转让, 高铁轨交, ",13.75亿
146,603477.SH,振静股份,纺织,7.98,"纺织服装, 汽车零部件, ",9.06亿
147,300619.SZ,金银河,专用机械,23.0,"高送转-预期, 有机硅, 锂电池, 新能源汽车, ",7.01亿
148,600887.SH,伊利股份,乳制品,31.56,"高股息, 白马股, MSCI, 健康中国, 内蒙古, 大消费, 二胎, 回购, 饮料, 食品, 乳业（奶粉）, ",1912.15亿
149,603186.SH,华正新材,元器件,29.37,"5G, 锂电池, 新能源汽车, ",21.65亿
150,600061.SH,国投资本,证券,13.0,"MSCI, 券商, 央企改革, 雄安-金融, 雄安新区, ",542.6亿
151,603866.SH,桃李面包,食品,41.83,"新进指数成份股, 大消费, 食品, 休闲食品, ",275.61亿
152,000889.SZ,中嘉博创,通信设备,10.87,"回购, 定增破发, 高质押率, 区块链, 资产重组, ",67.57亿
153,300585.SZ,奥联电子,汽车配件,9.93,"汽车零部件, ",8.22亿
154,300608.SZ,思特奇,软件服务,24.44,"大数据, 云计算, 高送转, 人工智能, 区块链, 国产软件, ",16.92亿
155,600612.SH,老凤祥,服饰,43.09,"高股息, 上海国企改革, 黄金, ",136.64亿
156,000036.SZ,华联控股,全国地产,7.61,"业绩预增, 房地产, ",86.4亿
157,600897.SH,厦门空港,机场,24.59,"机场, 福建自贸区, 自贸区, ",73.23亿
158,300516.SZ,久之洋,电器仪表,35.2,"军工研究所, 军工, 军民融合, 高送转, 智慧安防, ",42.24亿
159,000878.SZ,云南铜业,铜,10.45,"央企改革, 有色金属, 有色-铜, 期货概念, ",148.01亿
160,002511.SZ,中顺洁柔,造纸,10.85,"社保重仓, 回购, 造纸, ",138.1亿
161,600036.SH,招商银行,银行,35.25,"银行, 安邦系, 白马股, MSCI, 央企改革, ",7271.7亿
162,603059.SH,倍加洁,家居用品,30.07,,6.01亿
163,002890.SZ,弘宇股份,农用机械,20.57,"农机, ",8.13亿
164,603580.SH,艾艾精工,化工原料,18.74,,5.65亿
165,603288.SH,海天味业,食品,104.04,"白马股, MSCI, 大消费, 调味品, 食品, ",2809.46亿
166,002254.SZ,泰和新材,化纤,11.02,"军工, 军民融合, 石油化工, 山东国企改革, ",67.31亿
167,002315.SZ,焦点科技,互联网,17.38,"教育, 谷歌概念股, 互联网金融, ",21.03亿
168,300523.SZ,辰安科技,软件服务,52.17,"物联网, 网络安全, 高送转, 智慧城市, 高校系, 智慧安防, ",53.51亿
169,603348.SH,文灿股份,汽车配件,20.47,"特斯拉, 蔚来汽车概念股, 汽车零部件, ",14.33亿
170,601088.SH,中国神华,煤炭开采,19.51,"火电, 高股息, 白马股, MSCI, 煤炭, 中字头, 央企改革, 大数据, ",3217.4亿
171,300050.SZ,世纪鼎利,软件服务,6.59,"5G, 阿里巴巴概念股, 教育, 物联网, 定增破发, 大数据, 无人商店, 股权转让, ",24.33亿
172,600030.SH,中信证券,证券,21.01,"MSCI, 券商, 金改, ",2062.06亿
173,300233.SZ,金城医药,化学制药,18.17,"医药, 化学药, 石墨烯, 眼科, 股权转让, ",64.51亿
174,002410.SZ,广联达,软件服务,28.87,"数字中国, 互联网金融, 云计算, 国产软件, ",255.91亿
175,603527.SH,众源新材,铜,11.19,"有色金属, 有色-铜, ",12.03亿
176,600522.SH,中天科技,通信设备,9.42,"5G, 光通信, 风电, 储能, 量子通信, 新能源汽车, 石墨烯, 工业互联网, 充电桩, ",288.82亿
177,601139.SH,深圳燃气,供气供热,5.73,"油气改革, 回购, 天然气, 深圳本地股/深汕合作, ",163.57亿
178,000735.SZ,罗牛山,农业综合,10.32,"赛马, 教育, 转基因, 养猪, 业绩预增, 农垦, 土地流转, 海南自由贸易港, 冷链, 大数据, 自贸区, 自由贸易港, 体育产业, 海南, ",118.77亿
179,601007.SH,金陵饭店,酒店餐饮,10.55,"旅游, 养老产业, ",31.65亿
180,601229.SH,上海银行,银行,11.68,"银行, MSCI, 破净股, ",606.84亿
181,600723.SH,首商股份,百货,7.03,"阿里巴巴概念股, 北京城市规划, 新零售, ",46.26亿
182,300650.SZ,太龙照明,电气设备,15.15,"LED, ",5.89亿
183,300689.SZ,澄天伟业,元器件,31.56,"高送转-预期, 移动支付, ",6.01亿
184,002039.SZ,黔源电力,水力发电,13.99,"高股息, 水电, 电改, 央企改革, 社保重仓, ",42.72亿
185,603829.SH,洛凯股份,电气设备,10.72,,7.76亿
186,000869.SZ,张裕A,红黄药酒,29.43,,133.45亿
