,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_BREAK_OFFSET1,COL_FLOAT_HOLDERS
58,600986.SH,600986,科达股份,互联网,5.31,True,False,红塔资产-中信银行-中信信托-中信·宏商金融投资项目1701期
59,600238.SH,600238,ST椰岛,红黄酒,5.39,True,False,
60,300165.SZ,300165,天瑞仪器,电器仪表,5.48,True,True,
61,002181.SZ,002181,粤传媒,出版业,5.49,True,True,
62,600757.SH,600757,长江传媒,出版业,5.49,True,False,"中央汇金资产管理有限责任公司
全国社保基金一零一组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金八零八组合
中国工商银行-南方宝元债券型基金"
63,000088.SZ,000088,盐田港,港口,5.5,True,True,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
64,002198.SZ,002198,嘉应制药,中成药,5.54,True,False,深圳市老虎汇资产管理有限公司
65,000976.SZ,000976,华铁股份,运输设备,5.61,True,True,"苏州上达股权投资基金合伙企业(有限合伙)
金鹰基金-平安银行-金鹰穗通5号资产管理计划
义乌上达股权投资基金合伙企业(有限合伙)"
66,000612.SZ,000612,焦作万方,铝,5.63,True,True,"中央汇金资产管理有限责任公司
焦作通财创业投资有限责任公司-焦作通财创新创业投资基金(有限合伙)"
67,000417.SZ,000417,合肥百货,百货,5.64,True,True,"上海喜世润投资管理有限公司-盈升金衍同丰6号私募投资基金
中央汇金资产管理有限责任公司"
68,000301.SZ,000301,东方盛虹,化纤,5.68,True,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
69,603889.SH,603889,新澳股份,纺织,5.71,True,True,长春嘉信股权投资基金管理有限公司-嘉信六合策略精选3号
70,600199.SH,600199,金种子酒,白酒,5.72,True,False,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
71,002226.SZ,002226,江南化工,化工原料,5.73,True,True,"香港中央结算有限公司(陆股通)
兴业全球基金-上海银行-浙江中升港通贸易有限公司"
72,002207.SZ,002207,ST准油,石油开采,5.77,True,True,"中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有五号私募证券投资基金"
73,002687.SZ,002687,乔治白,服饰,5.78,True,False,
74,600858.SH,600858,银座股份,百货,5.8,True,True,中国东方资产管理股份有限公司
75,600572.SH,600572,康恩贝,中成药,5.8,True,True,"渤海国际信托股份有限公司-渤海信托·恒利丰253号集合资金信托计划
香港中央结算有限公司(陆股通)
金元顺安基金-杭州银行-华润信托-华润信托·汇祥增利53号单一资金信托
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
76,601717.SH,601717,郑煤机,汽车配件,5.82,True,True,"河南资产管理有限公司
中央汇金资产管理有限责任公司
百瑞信托有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
77,002487.SZ,002487,大金重工,钢加工,5.9,True,True,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
全国社保基金一一八组合
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金"
78,000801.SZ,000801,四川九洲,通信设备,5.9,True,True,"华宝信托有限责任公司-天高资本21号单一资金信托
招商财富-招商银行-安徽国资1号专项资产管理计划
华安未来资产-浦发银行-华安资产-浦发银行-东兴1号资产管理计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
79,300259.SZ,300259,新天科技,电器仪表,5.92,True,True,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
全国社保基金五零二组合
中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金"
80,300291.SZ,300291,华录百纳,影视音像,5.97,True,True,"博时基金-招商银行-博时基金-三新跃升1号资产管理计划
中央汇金资产管理有限责任公司"
81,002485.SZ,002485,希努尔,服饰,5.98,True,True,"中国金谷国际信托有限责任公司-金谷·信惠51号证券投资集合资金信托计划
中国金谷国际信托有限责任公司-金谷·信盈6号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华升53号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏71号集合资金信托计划
中国金谷国际信托有限责任公司-金谷·信惠37号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏79号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华升85号集合资金信托计划"
82,300255.SZ,300255,常山药业,生物制药,5.99,True,False,"珠海保联资产管理有限公司
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
83,601636.SH,601636,旗滨集团,玻璃,6.02,True,True,"香港中央结算有限公司(陆股通)
全国社保基金四一八组合
中信证券股份有限公司-社保基金1106组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
全国社保基金一一四组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
基本养老保险基金三一零组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划"
84,603128.SH,603128,华贸物流,仓储物流,6.03,True,True,"珠海回声资产管理有限公司-回声1号私募基金
香港中央结算有限公司(陆股通)"
85,000006.SZ,000006,深振业A,区域地产,6.08,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
86,601162.SH,601162,天风证券,证券,6.08,True,True,
87,000829.SZ,000829,天音控股,其他商业,6.17,True,False,"北京国际信托有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
阳光资管-工商银行-阳光资产-积极配置3号资产管理产品
阳光资产-工商银行-主动配置三号资产管理产品"
88,300359.SZ,300359,全通教育,文教休闲,6.18,True,True,北京顺业恒通资产管理有限公司
89,601801.SH,601801,皖新传媒,出版业,6.23,True,True,"新华集团-国泰君安-16皖新EB担保及信托财产专户
安徽安元投资基金有限公司
中央汇金资产管理有限责任公司
鹏华资产-平安银行-华宝信托-华宝-银河15号集合资金信托计划
海南首泰融信股权投资基金合伙企业(有限合伙)"
90,300289.SZ,300289,利德曼,生物制药,6.28,True,False,"成都力鼎银科股权投资基金中心(有限合伙)
上海赛领并购投资基金合伙企业(有限合伙)
湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金"
91,002408.SZ,002408,齐翔腾达,化工原料,6.29,True,True,"中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣32号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆86号证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
长安国际信托股份有限公司-长安信托-齐翔腾达第一期员工持股集合资金信托计划"
92,002666.SZ,002666,德联集团,化工原料,6.34,True,False,"交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金"
93,002042.SZ,002042,华孚时尚,纺织,6.35,True,True,"金元顺安基金-兴业银行-上海爱建信托-爱建信托欣欣7号定向增发事务管理类单一资金信托
金鹰基金-工商银行-万向信托-万向信托-星辰39号事务管理类单一资金信托
富荣基金-深圳市前海富银城投基金管理有限公司-富荣卓越1号单一资产管理计划
上海景熙资产管理有限公司-景熙-长阳9号私募证券投资基金
泰达宏利基金-招商银行-长安国际信托-长安信托·华孚色纺定增单一资金信托
富安达基金-南京银行-厦门国际信托-财富共赢16号投资单一资金信托"
94,002685.SZ,002685,华东重机,工程机械,6.36,True,True,"中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金"
95,000813.SZ,000813,德展健康,化学制药,6.36,True,True,"北京凯世富乐资产管理股份有限公司-凯世富乐稳健9号私募证券投资基金
北京凯世富乐资产管理股份有限公司-凯世富乐稳健11号私募证券投资基金"
96,603999.SH,603999,读者传媒,出版业,6.42,True,False,"广州市玄元投资管理有限公司-玄元科新12号私募证券投资基金
中国化工资产管理有限公司
中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划"
97,600755.SH,600755,厦门国贸,商贸代理,6.46,True,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
兴证证券资管-厦门国贸控股集团有限公司-兴证资管阿尔法科睿1号单一资产管理计划
香港中央结算有限公司(陆股通)"
98,300126.SZ,300126,锐奇股份,轻工机械,6.46,True,True,
99,600594.SH,600594,益佰制药,中成药,6.6,True,True,"中央汇金资产管理有限责任公司
金元顺安基金-海通证券-渤海国际信托-渤海信托·恒利丰123号·益佰艾康一号集合资金信托计划"
100,300591.SZ,300591,万里马,服饰,6.69,True,True,
101,002406.SZ,002406,远东传动,汽车配件,6.7,True,True,
102,300082.SZ,300082,奥克股份,化工原料,6.73,True,False,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中央汇金资产管理有限责任公司"
103,002539.SZ,002539,云图控股,农药化肥,6.76,True,True,"全国社保基金六零四组合
全国社保基金四零一组合"
104,002404.SZ,002404,嘉欣丝绸,纺织,6.89,True,True,金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
105,002037.SZ,002037,保利联合,化工原料,6.89,True,True,
106,600733.SH,600733,北汽蓝谷,汽车整车,6.9,True,True,
107,601928.SH,601928,凤凰传媒,出版业,6.93,True,True,"凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
基本养老保险基金一零零三组合
中央汇金资产管理有限责任公司
全国社保基金四一三组合
全国社保基金一零一组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
广发基金-农业银行-广发中证金融资产管理计划"
108,000719.SZ,000719,中原传媒,出版业,7.09,True,True,"中原出版传媒-国泰君安证券-18中原EB担保及信托财产专户
全国社保基金六零四组合
中央汇金资产管理有限责任公司
招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金"
109,002522.SZ,002522,浙江众成,塑料,7.14,True,True,浙江银万斯特投资管理有限公司-全盈2号私募证券投资基金
110,603725.SH,603725,天安新材,塑料,7.17,True,False,
111,002532.SZ,002532,新界泵业,农用机械,7.17,True,True,
112,600838.SH,600838,上海九百,百货,7.19,True,True,重庆国际信托股份有限公司-兴国1号集合资金信托计划
113,002707.SZ,002707,众信旅游,旅游服务,7.25,True,True,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金"
114,000788.SZ,000788,北大医药,化学制药,7.27,True,False,"中央汇金资产管理有限责任公司
北京大学教育基金会
建投中信资产管理有限责任公司"
115,603603.SH,603603,博天环境,环境保护,7.28,True,False,"国投创新(北京)投资基金有限公司
上海复星创富股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)"
116,000537.SZ,000537,广宇发展,区域地产,7.37,True,True,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划"
117,300044.SZ,300044,赛为智能,软件服务,7.39,True,True,"泰达宏利基金-浦发银行-厦门信托-厦门信托-财富共赢21号单一资金信托
深圳市前海富银城投基金管理有限公司
深圳市大华信安资产管理企业(有限合伙)-信安新美汇私募证券投资基金"
118,000561.SZ,000561,烽火电子,通信设备,7.4,True,True,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金"
119,002583.SZ,002583,海能达,通信设备,7.46,True,True,"全国社保基金一一三组合
香港中央结算有限公司(陆股通)
招商证券资管-浦发银行-招商智远海能达2号集合资产管理计划
基本养老保险基金八零二组合
富达基金(香港)有限公司-客户资金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
华安基金-工商银行-华融国际信托-华融·正弘旗胜定增基金权益投资集合资金信托计划"
120,603055.SH,603055,台华新材,纺织,7.67,True,True,
121,000762.SZ,000762,西藏矿业,小金属,7.71,True,False,中央汇金资产管理有限责任公司
122,300364.SZ,300364,中文在线,出版业,7.73,True,True,
123,300169.SZ,300169,天晟新材,塑料,7.74,True,True,长沙盈海私募股权基金管理合伙企业(有限合伙)
124,300243.SZ,300243,瑞丰高材,化工原料,7.76,True,True,中央汇金资产管理有限责任公司
125,300092.SZ,300092,科新机电,专用机械,7.77,True,True,中央汇金资产管理有限责任公司
126,600804.SH,600804,鹏博士,电信运营,7.91,True,True,"中原信托有限公司-中原信托·定向资管投资项目集合资金信托合同
香港中央结算有限公司(陆股通)"
127,300382.SZ,300382,斯莱克,专用机械,7.92,True,True,"中央汇金资产管理有限责任公司
深圳市恒泰华盛资产管理有限公司-盛世37号私募基金
兴业国际信托有限公司-兴业信托-斯莱克2号员工持股集合资金信托计划"
128,600723.SH,600723,首商股份,百货,7.92,True,True,"基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
129,601577.SH,601577,长沙银行,银行,7.93,True,False,湖南发展资产管理集团有限公司
130,300175.SZ,300175,朗源股份,食品,7.96,True,True,中央汇金资产管理有限责任公司
131,600119.SH,600119,ST长投,仓储物流,7.99,True,True,
132,300063.SZ,300063,天龙集团,互联网,8.15,True,True,
133,603058.SH,603058,永吉股份,广告包装,8.23,True,False,
134,300190.SZ,300190,维尔利,环境保护,8.27,True,True,"中国长城资产管理股份有限公司
泰达宏利基金-民生银行-泰达宏利价值成长定向增发460号资产管理计划
全国社保基金六零四组合
中国工商银行股份有限公司-诺安先锋混合型证券投资基金"
135,000153.SZ,000153,丰原药业,化学制药,8.31,True,False,
136,300299.SZ,300299,富春股份,互联网,8.32,True,True,
137,300536.SZ,300536,农尚环境,建筑工程,8.33,True,False,上海盈嘉信投资管理合伙企业(有限合伙)-盈嘉信1号私募证券投资基金
138,601229.SH,601229,上海银行,银行,8.33,True,True,香港中央结算有限公司(陆股通)
139,002438.SZ,002438,江苏神通,机械基件,8.36,True,True,中国工商银行股份有限公司-诺安先锋混合型证券投资基金
140,002168.SZ,002168,惠程科技,互联网,8.43,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京天象道通资产管理有限公司-天象8号私募证券投资基金"
141,000967.SZ,000967,盈峰环境,环境保护,8.44,True,True,"上海君和立成投资管理中心(有限合伙)-上海绿联君和产业并购股权投资基金合伙企业(有限合伙)
广东粤财信托有限公司-粤财信托·腾鑫1号证券投资集合资金信托计划
上海君和立成投资管理中心(有限合伙)-上海绿联君和产业并购股权投资基金合伙企业(有限合伙)
广东粤财信托有限公司-粤财信托·腾鑫1号证券投资集合资金信托计划
宁波太石资产管理有限公司"
142,002099.SZ,002099,海翔药业,化学制药,8.45,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一七组合
中国工商银行-汇添富美丽30混合型证券投资基金"
143,002726.SZ,002726,龙大肉食,食品,8.45,True,True,中央汇金资产管理有限责任公司
144,000880.SZ,000880,潍柴重机,机械基件,8.55,True,True,北京神州牧投资基金管理有限公司-红炎神州牧基金
145,002292.SZ,002292,奥飞娱乐,影视音像,8.55,True,True,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金一零六组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金"
146,600532.SH,600532,宏达矿业,普钢,8.56,True,True,
147,002636.SZ,002636,金安国纪,元器件,8.71,True,False,香港中央结算有限公司(陆股通)
148,300035.SZ,300035,中科电气,电气设备,8.72,True,True,"中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
中国银行股份有限公司-国泰价值精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金"
149,603959.SH,603959,百利科技,建筑工程,8.81,True,True,"陕西金资基金管理有限公司-陕西铜川金锂产业发展基金(有限合伙)
吉林雨田股权投资基金合伙企业(有限合伙)
国通信托有限责任公司-国通信托·百华1号证券投资单一资金信托
吉林成朴丰祥股权投资基金合伙企业(有限合伙)
盈科创新资产管理有限公司
香港中央结算有限公司(陆股通)
上海淮矿资产管理有限公司"
150,600387.SH,600387,海越能源,石油贸易,8.84,True,False,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
151,002788.SZ,002788,鹭燕医药,医药商业,8.9,True,True,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
152,300351.SZ,300351,永贵电器,元器件,8.9,True,True,
153,000007.SZ,000007,全新好,酒店餐饮,8.92,True,False,
