,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
45,603098.SH,603098,森特股份,装修装饰,51.75,2.56,206.04
46,603026.SH,603026,石大胜华,化工原料,28.96,2.55,280.71
47,300613.SZ,300613,富瀚微,半导体,32.61,2.53,160.86
48,603595.SH,603595,东尼电子,元器件,47.03,2.49,43.57
49,300220.SZ,300220,金运激光,元器件,3.06,2.47,26.81
50,605117.SH,605117,德业股份,家用电器,34.31,2.47,49.41
51,002530.SZ,002530,金财互联,软件服务,41.24,2.42,73.94
52,300671.SZ,300671,富满电子,半导体,27.58,2.42,177.69
53,000422.SZ,000422,湖北宜化,农药化肥,15.16,2.39,69.58
54,605080.SH,605080,浙江自然,纺织,22.34,2.39,15.24
55,300458.SZ,300458,全志科技,元器件,36.02,2.37,201.93
56,002326.SZ,002326,永太科技,化工原料,18.43,2.36,121.02
57,300218.SZ,300218,安利股份,塑料,60.96,2.35,32.72
58,300390.SZ,300390,天华超净,元器件,11.14,2.31,181.7
59,000949.SZ,000949,新乡化纤,化纤,21.36,2.28,100.7
60,300345.SZ,300345,华民股份,钢加工,4.6,2.27,25.07
61,002617.SZ,002617,露笑科技,电气设备,9.39,2.25,161.92
62,300500.SZ,300500,启迪设计,建筑工程,47.47,2.25,27.63
63,300158.SZ,300158,振东制药,化学制药,50.63,2.23,84.88
64,300708.SZ,300708,聚灿光电,半导体,43.73,2.22,63.17
65,300842.SZ,300842,帝科股份,半导体,47.05,2.21,47.16
66,600771.SH,600771,广誉远,中成药,44.97,2.19,148.78
67,002767.SZ,002767,先锋电子,电器仪表,52.03,2.18,20.17
68,300582.SZ,300582,英飞特,半导体,18.43,2.18,44.23
69,002341.SZ,002341,新纶科技,化工原料,20.93,2.17,49.75
70,002201.SZ,002201,九鼎新材,玻璃,14.28,2.17,73.22
71,300706.SZ,300706,阿石创,元器件,51.74,2.15,25.59
72,300811.SZ,300811,铂科新材,元器件,20.76,2.15,27.4
73,603717.SH,603717,天域生态,环境保护,22.69,2.14,36.22
74,002459.SZ,002459,晶澳科技,电气设备,24.51,2.1,284.86
75,002759.SZ,002759,天际股份,家用电器,15.44,2.04,130.5
76,300505.SZ,300505,川金诺,化工原料,23.25,2.02,16.55
77,002169.SZ,002169,智光电气,电气设备,17.62,2.02,95.28
78,002812.SZ,002812,恩捷股份,塑料,26.56,2.0,1308.72
79,000995.SZ,000995,皇台酒业,白酒,4.07,2.0,53.51
80,600460.SH,600460,士兰微,半导体,34.31,1.99,744.59
81,600110.SH,600110,诺德股份,电气设备,13.74,1.97,150.05
82,300184.SZ,300184,力源信息,元器件,18.91,1.93,59.55
83,300604.SZ,300604,长川科技,专用机械,18.72,1.93,131.02
84,605299.SH,605299,舒华体育,文教休闲,37.29,1.92,9.94
85,300287.SZ,300287,飞利信,软件服务,8.35,1.9,63.24
86,603650.SH,603650,彤程新材,化工原料,19.5,1.9,62.74
87,300806.SZ,300806,斯迪克,塑料,20.55,1.89,49.8
88,300409.SZ,300409,道氏技术,陶瓷,27.5,1.87,62.42
89,603196.SH,603196,日播时尚,服饰,1.98,1.87,20.98
90,300614.SZ,300614,百川畅银,环境保护,13.91,1.86,23.96
91,300484.SZ,300484,蓝海华腾,电气设备,23.54,1.86,22.41
92,300353.SZ,300353,东土科技,通信设备,29.37,1.85,38.14
93,605186.SH,605186,健麾信息,医疗保健,15.18,1.85,11.79
94,603659.SH,603659,璞泰来,化工原料,12.76,1.84,869.68
95,300160.SZ,300160,秀强股份,玻璃,43.68,1.84,51.9
96,300266.SZ,300266,兴源环境,环境保护,12.8,1.84,65.51
97,300727.SZ,300727,润禾材料,化工原料,33.28,1.82,38.47
98,300827.SZ,300827,上能电气,电气设备,45.42,1.8,22.95
99,300598.SZ,300598,诚迈科技,软件服务,0.32,1.79,128.66
100,300069.SZ,300069,金利华电,电气设备,10.71,1.79,26.0
101,300305.SZ,300305,裕兴股份,塑料,36.25,1.77,33.31
102,300430.SZ,300430,诚益通,电器仪表,44.56,1.77,33.05
103,300456.SZ,300456,赛微电子,元器件,11.73,1.77,100.28
104,002371.SZ,002371,北方华创,半导体,20.5,1.77,1212.85
105,002198.SZ,002198,嘉应制药,中成药,21.37,1.76,46.69
106,300076.SZ,300076,GQY视讯,IT设备,22.62,1.75,23.63
107,600963.SH,600963,岳阳林纸,造纸,21.89,1.75,199.07
108,603722.SH,603722,阿科力,化工原料,25.85,1.75,42.41
109,300354.SZ,300354,东华测试,电器仪表,30.97,1.74,13.52
110,601919.SH,601919,中远海控,水运,16.97,1.73,2506.29
111,300593.SZ,300593,新雷能,电气设备,24.89,1.73,83.28
112,300656.SZ,300656,民德电子,IT设备,29.02,1.72,28.13
113,300568.SZ,300568,星源材质,化工原料,30.46,1.72,208.54
114,300117.SZ,300117,嘉寓股份,装修装饰,34.56,1.72,34.05
115,300046.SZ,300046,台基股份,半导体,44.56,1.71,68.8
116,002594.SZ,002594,比亚迪,汽车整车,16.11,1.71,2807.57
117,600753.SH,600753,东方银星,商贸代理,8.58,1.7,81.61
118,002585.SZ,002585,双星新材,塑料,11.28,1.7,169.27
119,600992.SH,600992,贵绳股份,钢加工,17.36,1.7,22.28
120,600096.SH,600096,云天化,农药化肥,13.8,1.69,199.82
121,300475.SZ,300475,聚隆科技,专用机械,39.67,1.66,75.21
122,002881.SZ,002881,美格智能,通信设备,-3.69,1.64,29.46
123,002245.SZ,002245,蔚蓝锂芯,仓储物流,27.72,1.63,182.17
124,300319.SZ,300319,麦捷科技,元器件,6.96,1.63,72.82
125,300746.SZ,300746,汉嘉设计,建筑工程,31.75,1.62,27.36
126,300098.SZ,300098,高新兴,通信设备,1.63,1.61,77.38
127,600060.SH,600060,海信视像,家用电器,32.74,1.6,215.9
128,600699.SH,600699,均胜电子,汽车配件,42.47,1.6,317.12
129,300373.SZ,300373,扬杰科技,半导体,30.99,1.59,281.28
130,300763.SZ,300763,锦浪科技,电气设备,22.21,1.59,165.12
131,601918.SH,601918,新集能源,煤炭开采,20.23,1.58,135.49
132,300324.SZ,300324,旋极信息,软件服务,13.35,1.58,56.42
133,002895.SZ,002895,川恒股份,化工原料,19.35,1.57,67.44
134,000158.SZ,000158,常山北明,软件服务,13.96,1.57,179.85
135,300432.SZ,300432,富临精工,汽车配件,5.87,1.57,100.46
136,002136.SZ,002136,安纳达,化工原料,4.4,1.56,30.0
137,300036.SZ,300036,超图软件,软件服务,1.89,1.56,83.63
138,601566.SH,601566,九牧王,服饰,25.11,1.56,83.32
139,300340.SZ,300340,科恒股份,元器件,1.48,1.56,25.23
140,300007.SZ,300007,汉威科技,电器仪表,13.03,1.54,46.69
141,601865.SH,601865,福莱特,玻璃,27.57,1.53,170.16
142,002547.SZ,002547,春兴精工,通信设备,1.94,1.53,36.52
143,300363.SZ,300363,博腾股份,化学制药,14.68,1.52,389.31
144,300977.SZ,300977,深圳瑞捷,建筑工程,37.85,1.51,11.07
145,300118.SZ,300118,东方日升,电气设备,24.2,1.51,157.85
146,000803.SZ,000803,北清环能,环境保护,22.5,1.51,20.03
147,300820.SZ,300820,英杰电气,电气设备,41.08,1.5,15.81
148,002709.SZ,002709,天赐材料,化工原料,19.13,1.49,971.4
149,600884.SH,600884,杉杉股份,综合类,12.74,1.48,347.09
150,603396.SH,603396,金辰股份,专用机械,17.71,1.48,47.32
151,002129.SZ,002129,中环股份,半导体,25.01,1.48,1052.82
152,601699.SH,601699,潞安环能,煤炭开采,14.1,1.48,414.01
153,300701.SZ,300701,森霸传感,元器件,32.08,1.47,45.36
154,600203.SH,600203,福日电子,元器件,27.8,1.47,46.38
155,601127.SH,601127,小康股份,汽车配件,18.62,1.47,730.65
156,300393.SZ,300393,中来股份,塑料,31.67,1.47,65.81
157,603787.SH,603787,新日股份,摩托车,-1.24,1.47,53.51
158,000683.SZ,000683,远兴能源,化工原料,7.48,1.47,161.15
159,000983.SZ,000983,山西焦煤,煤炭开采,13.78,1.46,368.69
160,603906.SH,603906,龙蟠科技,化工原料,16.37,1.46,165.5
161,002139.SZ,002139,拓邦股份,元器件,20.15,1.46,182.04
162,600327.SH,600327,大东方,汽车服务,30.25,1.45,78.48
163,600418.SH,600418,江淮汽车,汽车整车,41.69,1.45,232.88
164,300649.SZ,300649,杭州园林,建筑工程,5.73,1.45,18.49
165,603938.SH,603938,三孚股份,化工原料,27.87,1.45,57.59
166,605369.SH,605369,拱东医疗,医疗保健,13.25,1.45,32.04
167,605305.SH,605305,中际联合,专用机械,6.64,1.45,14.66
168,300350.SZ,300350,华鹏飞,仓储物流,44.52,1.44,35.24
169,601117.SH,601117,中国化学,建筑工程,16.76,1.44,402.04
170,600354.SH,600354,敦煌种业,种植业,14.37,1.44,31.93
171,002957.SZ,002957,科瑞技术,专用机械,17.34,1.43,37.01
172,300264.SZ,300264,佳创视讯,通信设备,-1.31,1.43,22.55
173,603538.SH,603538,美诺华,化学制药,11.46,1.43,68.87
174,300397.SZ,300397,天和防务,通信设备,-0.51,1.43,60.43
175,605189.SH,605189,富春染织,纺织,0.62,1.42,7.55
176,603306.SH,603306,华懋科技,汽车配件,16.71,1.41,107.83
177,603300.SH,603300,华铁应急,多元金融,9.86,1.39,94.81
178,002407.SZ,002407,多氟多,化工原料,3.39,1.39,186.81
179,002900.SZ,002900,哈三联,化学制药,22.58,1.39,56.84
180,600732.SH,600732,爱旭股份,电气设备,7.65,1.39,84.48
181,300887.SZ,300887,谱尼测试,综合类,20.27,1.39,27.03
182,002023.SZ,002023,海特高新,航空,26.72,1.39,95.64
183,002685.SZ,002685,华东重机,工程机械,15.82,1.38,37.17
184,603283.SH,603283,赛腾股份,专用机械,22.31,1.38,49.67
185,300722.SZ,300722,新余国科,专用机械,13.78,1.38,93.82
186,300219.SZ,300219,鸿利智汇,元器件,16.08,1.38,79.28
187,300870.SZ,300870,欧陆通,元器件,26.87,1.37,16.96
188,603223.SH,603223,恒通股份,供气供热,3.76,1.37,84.53
189,003022.SZ,003022,联泓新科,化工原料,24.52,1.37,63.05
190,300890.SZ,300890,翔丰华,矿物制品,11.67,1.36,13.0
191,000906.SZ,000906,浙商中拓,批发业,7.0,1.36,86.0
192,603303.SH,603303,得邦照明,家用电器,26.53,1.35,78.03
193,601126.SH,601126,四方股份,电气设备,25.52,1.34,69.2
194,300831.SZ,300831,派瑞股份,元器件,13.49,1.33,28.71
195,002614.SZ,002614,奥佳华,医疗保健,25.0,1.33,101.14
196,600663.SH,600663,陆家嘴,园区开发,5.13,1.33,415.08
197,002010.SZ,002010,传化智联,仓储物流,6.09,1.32,262.73
198,300526.SZ,300526,中潜股份,专用机械,47.4,1.32,61.86
199,002916.SZ,002916,深南电路,元器件,21.18,1.32,530.98
200,600577.SH,600577,精达股份,电气设备,21.25,1.31,122.78
201,300587.SZ,300587,天铁股份,橡胶,9.6,1.31,64.5
202,003016.SZ,003016,欣贺股份,服饰,19.14,1.31,15.73
203,300376.SZ,300376,易事特,电气设备,21.95,1.31,187.22
204,000811.SZ,000811,冰轮环境,工程机械,35.79,1.3,76.97
205,603290.SH,603290,斯达半导,半导体,22.74,1.3,236.08
206,300055.SZ,300055,万邦达,环境保护,8.68,1.29,78.89
207,002011.SZ,002011,盾安环境,工程机械,16.91,1.29,51.95
208,300317.SZ,300317,珈伟新能,半导体,20.1,1.29,53.3
209,603348.SH,603348,文灿股份,汽车配件,10.93,1.28,84.02
210,002664.SZ,002664,长鹰信质,汽车配件,17.47,1.28,66.56
211,603486.SH,603486,科沃斯,家用电器,19.57,1.27,1260.32
212,300233.SZ,300233,金城医药,化学制药,15.91,1.27,97.52
213,002858.SZ,002858,力盛赛车,文教休闲,34.56,1.27,17.47
214,603806.SH,603806,福斯特,塑料,12.02,1.27,923.33
215,300057.SZ,300057,万顺新材,广告包装,20.95,1.27,30.5
216,603986.SH,603986,兆易创新,半导体,26.41,1.27,1051.78
217,603777.SH,603777,来伊份,食品,4.37,1.26,56.21
218,601012.SH,601012,隆基股份,电气设备,20.14,1.26,4663.7
219,600478.SH,600478,科力远,元器件,20.48,1.25,80.21
220,603926.SH,603926,铁流股份,汽车配件,22.43,1.25,25.71
221,600546.SH,600546,山煤国际,煤炭开采,7.36,1.24,164.74
222,300776.SZ,300776,帝尔激光,专用机械,9.31,1.24,68.41
223,600215.SH,600215,长春经开,园区开发,23.98,1.24,38.23
224,002274.SZ,002274,华昌化工,农药化肥,9.9,1.24,92.67
225,300850.SZ,300850,新强联,机械基件,4.88,1.24,40.82
226,002167.SZ,002167,东方锆业,小金属,20.27,1.23,40.11
227,300191.SZ,300191,潜能恒信,石油开采,0.43,1.23,48.34
228,000737.SZ,000737,南风化工,日用化工,6.47,1.23,46.97
229,300480.SZ,300480,光力科技,专用机械,16.07,1.23,40.22
230,300624.SZ,300624,万兴科技,软件服务,-4.86,1.23,64.65
231,601866.SH,601866,中远海发,水运,22.7,1.21,295.87
232,300925.SZ,300925,法本信息,软件服务,2.34,1.21,14.14
233,002723.SZ,002723,金莱特,家用电器,8.89,1.21,34.92
234,603897.SH,603897,长城科技,电气设备,12.08,1.21,41.89
235,300274.SZ,300274,阳光电源,电气设备,19.47,1.2,1210.38
236,000828.SZ,000828,东莞控股,路桥,14.43,1.2,130.25
237,603733.SH,603733,仙鹤股份,造纸,12.71,1.2,237.91
238,002075.SZ,002075,沙钢股份,特种钢,29.34,1.2,269.45
239,300460.SZ,300460,惠伦晶体,元器件,20.88,1.2,50.32
240,300346.SZ,300346,南大光电,元器件,9.47,1.2,143.51
241,300134.SZ,300134,大富科技,通信设备,16.03,1.19,80.43
242,300793.SZ,300793,佳禾智能,IT设备,19.32,1.19,17.18
243,300237.SZ,300237,美晨生态,建筑工程,19.76,1.19,43.63
244,002892.SZ,002892,科力尔,电气设备,3.6,1.18,21.27
245,000818.SZ,000818,航锦科技,化工原料,7.89,1.18,193.62
246,002180.SZ,002180,纳思达,IT设备,29.45,1.18,333.3
247,300623.SZ,300623,捷捷微电,半导体,18.18,1.18,237.03
248,600421.SH,600421,华嵘控股,综合类,15.97,1.17,25.13
249,603688.SH,603688,石英股份,矿物制品,4.75,1.17,80.97
250,002835.SZ,002835,同为股份,元器件,-1.94,1.17,15.25
251,300803.SZ,300803,指南针,软件服务,27.27,1.16,90.2
252,002967.SZ,002967,广电计量,综合类,9.06,1.16,84.64
253,300286.SZ,300286,安科瑞,电器仪表,13.72,1.16,28.6
254,600328.SH,600328,中盐化工,化工原料,13.78,1.15,73.03
255,601696.SH,601696,中银证券,证券,28.3,1.15,292.22
256,002760.SZ,002760,凤形股份,机械基件,4.3,1.15,17.34
257,601038.SH,601038,一拖股份,农用机械,11.5,1.15,96.75
258,300750.SZ,300750,宁德时代,电气设备,13.34,1.14,9666.24
259,300398.SZ,300398,飞凯材料,染料涂料,21.73,1.14,99.88
260,002870.SZ,002870,香山股份,汽车配件,18.89,1.14,14.87
261,300352.SZ,300352,北信源,软件服务,-2.06,1.13,78.61
262,301000.SZ,301000,肇民科技,塑料,0.38,1.13,9.78
263,002885.SZ,002885,京泉华,元器件,16.42,1.13,18.93
264,600399.SH,600399,抚顺特钢,特种钢,24.58,1.13,366.81
265,300680.SZ,300680,隆盛科技,汽车配件,22.61,1.13,34.63
266,300327.SZ,300327,中颖电子,半导体,16.46,1.12,195.44
267,603033.SH,603033,三维股份,橡胶,8.86,1.12,62.96
268,300382.SZ,300382,斯莱克,专用机械,19.35,1.12,77.28
269,300915.SZ,300915,海融科技,食品,3.9,1.1,13.12
270,603633.SH,603633,徕木股份,元器件,26.61,1.1,29.59
271,603628.SH,603628,清源股份,电气设备,24.07,1.1,26.39
272,002280.SZ,002280,联络互动,软件服务,0.38,1.1,92.65
273,002135.SZ,002135,东南网架,建筑工程,19.34,1.1,75.72
274,002006.SZ,002006,精功科技,专用机械,16.55,1.1,36.87
275,300344.SZ,300344,立方数科,软件服务,19.02,1.1,20.16
276,002978.SZ,002978,安宁股份,小金属,7.93,1.1,59.47
277,300301.SZ,300301,长方集团,半导体,20.5,1.09,30.66
278,600746.SH,600746,江苏索普,化工原料,4.27,1.09,49.45
279,300486.SZ,300486,东杰智能,专用机械,6.61,1.09,44.65
280,600348.SH,600348,华阳股份,煤炭开采,3.21,1.09,170.03
281,600063.SH,600063,皖维高新,化纤,8.47,1.09,98.61
282,300672.SZ,300672,国科微,半导体,43.9,1.09,174.14
283,300115.SZ,300115,长盈精密,元器件,25.51,1.08,256.02
284,300847.SZ,300847,中船汉光,化工原料,23.04,1.08,12.65
285,603995.SH,603995,甬金股份,特种钢,5.65,1.08,38.85
286,600563.SH,600563,法拉电子,元器件,13.08,1.08,333.9
287,002247.SZ,002247,聚力文化,造纸,-2.13,1.07,16.31
288,002284.SZ,002284,亚太股份,汽车配件,6.22,1.07,57.42
289,000625.SZ,000625,长安汽车,汽车整车,24.6,1.07,1104.73
290,603822.SH,603822,嘉澳环保,环境保护,-0.12,1.06,19.7
291,603069.SH,603069,海汽集团,公路,-2.73,1.06,65.25
292,300309.SZ,300309,吉艾科技,多元金融,32.82,1.06,29.14
293,603236.SH,603236,移远通信,通信设备,3.27,1.06,149.19
294,600207.SH,600207,安彩高科,供气供热,14.31,1.06,68.26
295,603105.SH,603105,芯能科技,电气设备,16.96,1.06,28.7
296,601222.SH,601222,林洋能源,电器仪表,14.94,1.06,143.93
297,002724.SZ,002724,海洋王,半导体,14.78,1.06,47.55
298,300589.SZ,300589,江龙船艇,船舶,12.3,1.06,30.19
299,300489.SZ,300489,中飞股份,铝,1.76,1.05,31.28
300,605378.SH,605378,野马电池,电气设备,2.02,1.04,13.33
301,605111.SH,605111,新洁能,半导体,30.28,1.04,56.8
302,300615.SZ,300615,欣天科技,元器件,-3.0,1.04,11.7
303,300034.SZ,300034,钢研高纳,小金属,8.31,1.04,137.11
304,300592.SZ,300592,华凯创意,软件服务,2.94,1.04,24.72
305,300176.SZ,300176,派生科技,汽车配件,16.49,1.03,28.89
306,603116.SH,603116,红蜻蜓,服饰,15.57,1.03,43.62
307,300982.SZ,300982,苏文电能,建筑工程,8.74,1.03,16.58
308,600714.SH,600714,金瑞矿业,化工原料,4.27,1.03,23.2
309,002805.SZ,002805,丰元股份,化工原料,6.5,1.02,21.04
310,600173.SH,600173,卧龙地产,全国地产,9.21,1.02,45.67
311,600070.SH,600070,浙江富润,互联网,7.36,1.02,44.34
312,603179.SH,603179,新泉股份,汽车配件,10.97,1.02,111.88
313,000017.SZ,000017,深中华A,文教休闲,1.74,1.02,10.63
314,300516.SZ,300516,久之洋,电器仪表,20.78,1.02,60.61
315,300279.SZ,300279,和晶科技,元器件,-4.26,1.02,27.69
316,603825.SH,603825,华扬联众,互联网,13.89,1.01,43.45
317,601633.SH,601633,长城汽车,汽车整车,10.67,1.01,2665.45
318,300709.SZ,300709,精研科技,元器件,8.03,1.01,41.09
319,002625.SZ,002625,光启技术,汽车配件,1.48,1.01,326.23
320,300469.SZ,300469,信息发展,软件服务,2.97,1.01,21.56
321,605168.SH,605168,三人行,互联网,11.34,1.01,45.74
