,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
31,002470.SZ,002470,*ST金正,农药化肥,15.11,0.6,46.34
32,002501.SZ,002501,*ST利源,铝,20.5,0.6,83.63
33,002058.SZ,002058,*ST威尔,电器仪表,17.15,0.6,11.64
34,002513.SZ,002513,*ST蓝丰,农药化肥,16.13,0.6,16.98
35,000835.SZ,000835,*ST长动,影视音像,17.55,0.6,8.72
36,600734.SH,600734,*ST实达,IT设备,17.33,0.6,12.68
37,000422.SZ,000422,ST宜化,农药化肥,27.85,0.6,56.47
38,000981.SZ,000981,*ST银亿,汽车配件,15.3,0.6,54.32
39,600084.SH,600084,*ST中葡,红黄酒,19.53,0.6,46.07
40,601020.SH,601020,ST华钰,铅锌,14.52,0.6,42.37
41,300530.SZ,300530,*ST达志,化工原料,56.78,0.6,34.12
42,600145.SH,600145,*ST新亿,陶瓷,20.69,0.6,20.88
43,600146.SH,600146,*ST环球,服饰,14.94,0.6,8.32
44,603032.SH,603032,*ST德新,公共交通,15.51,0.6,21.81
45,000752.SZ,000752,*ST西发,啤酒,32.18,0.6,14.08
46,600766.SH,600766,*ST园城,黄金,16.72,0.6,8.91
47,600091.SH,600091,*ST明科,化工原料,24.12,0.6,12.38
48,000806.SZ,000806,*ST银河,生物制药,10.2,0.6,18.88
49,300038.SZ,300038,*ST数知,互联网,14.53,0.4,22.87
50,300370.SZ,300370,ST安控,电器仪表,16.77,0.4,17.71
51,600275.SH,600275,*ST昌鱼,农业综合,13.84,0.4,16.74
52,300495.SZ,300495,*ST美尚,环境保护,15.46,0.4,16.23
53,002592.SZ,002592,ST八菱,汽车配件,11.52,0.4,13.4
54,600290.SH,600290,ST华仪,电气设备,23.47,0.4,18.39
55,002619.SZ,002619,*ST艾格,互联网,14.04,0.4,18.61
56,300178.SZ,300178,*ST腾邦,旅游服务,11.98,0.4,14.21
57,300312.SZ,300312,*ST邦讯,通信设备,13.45,0.4,7.47
58,300278.SZ,300278,*ST华昌,专用机械,14.35,0.4,10.43
59,300269.SZ,300269,ST联建,半导体,11.52,0.4,9.44
60,300023.SZ,300023,*ST宝德,专用机械,39.17,0.4,28.53
61,600225.SH,600225,*ST松江,区域地产,8.56,0.4,18.94
62,300071.SZ,300071,*ST嘉信,广告包装,14.2,0.4,12.81
63,600221.SH,600221,*ST海航,空运,8.17,0.4,369.81
64,300044.SZ,300044,*ST赛为,软件服务,20.49,0.4,19.65
65,002719.SZ,002719,*ST麦趣,乳制品,16.14,0.4,16.56
66,600198.SH,600198,*ST大唐,通信设备,17.9,0.4,54.5
67,002776.SZ,002776,ST柏龙,服饰,13.68,0.4,12.97
68,600193.SH,600193,ST创兴,装修装饰,15.05,0.4,37.73
69,300051.SZ,300051,ST三五,互联网,10.16,0.4,12.29
70,600382.SH,600382,*ST广珠,商贸代理,7.84,0.4,34.71
71,002529.SZ,002529,*ST海源,专用机械,11.0,0.4,19.68
72,600608.SH,600608,ST沪科,钢加工,32.01,0.4,23.37
73,603729.SH,603729,ST龙韵,广告包装,15.44,0.4,10.82
74,000525.SZ,000525,ST红太阳,农药化肥,28.35,0.4,23.67
75,000571.SZ,000571,*ST大洲,综合类,8.82,0.4,17.91
76,000613.SZ,000613,*ST东海A,旅游服务,12.69,0.4,9.95
77,600890.SH,600890,*ST中房,区域地产,9.31,0.4,15.64
78,600816.SH,600816,ST安信,多元金融,9.84,0.4,141.08
79,000687.SZ,000687,*ST华讯,通信设备,12.43,0.4,14.3
80,000707.SZ,000707,*ST双环,化工原料,11.2,0.4,13.37
81,600695.SH,600695,*ST绿庭,多元金融,13.04,0.4,11.43
82,000980.SZ,000980,*ST众泰,汽车配件,10.13,0.4,63.67
83,000982.SZ,000982,*ST中绒,纺织,16.43,0.4,69.47
84,600666.SH,600666,ST瑞德,元器件,15.65,0.4,13.66
85,002052.SZ,002052,*ST同洲,通信设备,12.43,0.4,14.17
86,600654.SH,600654,ST中安,软件服务,12.09,0.4,15.4
87,002323.SZ,002323,*ST雅博,建筑工程,9.86,0.4,10.41
88,002427.SZ,002427,ST尤夫,化纤,13.81,0.4,27.01
89,002113.SZ,002113,*ST天润,互联网,12.23,0.4,15.03
90,600301.SH,600301,*ST南化,商贸代理,6.74,0.4,16.01
91,002175.SZ,002175,*ST东网,电器仪表,10.38,0.4,15.23
92,600506.SH,600506,*ST香梨,种植业,14.06,0.4,11.98
93,002219.SZ,002219,*ST恒康,中成药,10.15,0.4,66.02
94,002473.SZ,002473,*ST圣莱,家用电器,15.18,0.4,10.56
95,600078.SH,600078,*ST澄星,化工原料,15.52,0.4,17.76
96,603557.SH,603557,ST起步,服饰,6.65,0.2,24.55
97,600289.SH,600289,ST信通,软件服务,4.89,0.2,19.41
98,600090.SH,600090,*ST济堂,医药商业,6.52,0.2,21.16
99,603555.SH,603555,*ST贵人,服饰,10.0,0.2,17.29
100,603007.SH,603007,ST花王,建筑工程,11.59,0.2,11.23
101,600122.SH,600122,ST宏图,其他商业,4.91,0.2,19.81
102,600139.SH,600139,ST西源,综合类,7.94,0.2,13.5
103,600601.SH,600601,ST方科,IT设备,15.07,0.2,68.7
104,600365.SH,600365,ST通葡,红黄酒,18.12,0.2,14.08
105,600209.SH,600209,*ST罗顿,综合类,7.69,0.2,18.44
106,600385.SH,600385,*ST金泰,黄金,9.86,0.2,7.8
107,600721.SH,600721,*ST百花,生物制药,16.44,0.2,15.59
108,600182.SH,600182,SST佳通,汽车配件,2.8,0.2,22.47
109,600242.SH,600242,ST中昌,软件服务,3.69,0.2,11.42
110,600387.SH,600387,ST海越,石油贸易,6.98,0.2,18.59
111,600300.SH,600300,ST维维,软饮料,6.74,0.2,61.53
112,600652.SH,600652,*ST游久,互联网,18.01,0.2,15.82
113,600083.SH,600083,*ST博信,综合类,4.01,0.2,12.43
114,000005.SZ,000005,ST星源,环境保护,8.57,0.2,20.1
115,300859.SZ,300859,*ST西域,旅游服务,16.86,0.2,8.62
116,002005.SZ,002005,ST德豪,家用电器,5.56,0.2,28.93
117,002569.SZ,002569,ST步森,服饰,5.54,0.2,11.17
118,002504.SZ,002504,ST弘高,装修装饰,12.14,0.2,6.51
119,002499.SZ,002499,*ST科林,环境保护,15.83,0.2,11.34
120,002496.SZ,002496,*ST辉丰,农药化肥,18.48,0.2,33.52
121,002418.SZ,002418,*ST康盛,机械基件,15.35,0.2,31.57
122,002259.SZ,002259,*ST升达,供气供热,5.36,0.2,26.63
123,002122.SZ,002122,*ST天马,机械基件,2.68,0.2,36.35
124,002072.SZ,002072,*ST凯瑞,商贸代理,14.29,0.2,7.83
125,000972.SZ,000972,*ST中基,食品,14.0,0.2,17.59
126,002629.SZ,002629,ST仁智,石油开采,12.0,0.2,8.68
127,000971.SZ,000971,*ST高升,互联网,5.2,0.2,21.13
128,000820.SZ,000820,*ST节能,环境保护,2.0,0.2,10.27
129,000673.SZ,000673,*ST当代,影视音像,4.22,0.2,13.66
130,000669.SZ,000669,*ST金鸿,供气供热,7.61,0.2,14.42
131,000611.SZ,000611,*ST天首,纺织,9.06,0.2,9.23
132,000609.SZ,000609,*ST中迪,区域地产,11.74,0.2,8.06
133,000606.SZ,000606,ST顺利,互联网,15.26,0.2,15.49
134,000564.SZ,000564,*ST大集,百货,6.69,0.2,54.36
135,002575.SZ,002575,*ST群兴,文教休闲,5.43,0.2,22.13
136,002188.SZ,002188,*ST巴士,广告包装,6.04,0.2,7.61
137,002770.SZ,002770,*ST科迪,乳制品,6.63,0.2,10.66
138,002716.SZ,002716,*ST金贵,小金属,6.43,0.2,59.19
139,300367.SZ,300367,ST网力,IT设备,5.39,0.2,25.87
140,300356.SZ,300356,ST光一,电气设备,7.74,0.2,12.79
141,300325.SZ,300325,*ST德威,塑料,4.94,0.2,16.94
142,300202.SZ,300202,*ST聚龙,IT设备,12.98,0.2,23.71
143,300064.SZ,300064,*ST金刚,矿物制品,10.87,0.2,14.2
144,002872.SZ,002872,ST天圣,化学制药,8.59,0.2,11.42
145,002766.SZ,002766,*ST索菱,汽车配件,4.45,0.2,11.58
146,603996.SH,603996,*ST中新,家用电器,8.92,0.2,8.79
147,002656.SZ,002656,ST摩登,服饰,9.42,0.2,8.74
148,002358.SZ,002358,ST森源,电气设备,7.78,0.0,25.22
149,600898.SH,600898,ST美讯,通信设备,0.36,0.0,13.94
150,000802.SZ,000802,ST北文,影视音像,2.53,0.0,28.87
151,000780.SZ,000780,*ST平能,煤炭开采,11.04,0.0,50.01
152,600226.SH,600226,ST瀚叶,互联网,1.53,0.0,82.92
153,600781.SH,600781,ST辅仁,中成药,1.92,0.0,11.94
154,300313.SZ,300313,ST天山,农业综合,2.34,0.0,12.89
155,600856.SH,600856,ST中天,供气供热,8.03,0.0,20.15
156,600870.SH,600870,*ST厦华,家用电器,0.66,0.0,16.06
157,000616.SZ,000616,ST海投,全国地产,7.89,0.0,29.32
158,600896.SH,600896,*ST海医,医疗保健,1.72,0.0,39.24
159,600239.SH,600239,*ST云城,区域地产,14.44,0.0,33.08
160,002210.SZ,002210,*ST飞马,仓储物流,3.75,0.0,66.22
161,601113.SH,601113,ST华鼎,化纤,0.74,0.0,37.12
162,002692.SZ,002692,ST远程,电气设备,3.23,0.0,19.55
163,000585.SZ,000585,*ST东电,电气设备,8.44,0.0,10.18
164,300446.SZ,300446,*ST乐材,化工原料,5.29,0.0,13.67
165,000509.SZ,000509,*ST华塑,医疗保健,7.17,0.0,22.21
166,000502.SZ,000502,*ST绿景,综合类,2.72,0.0,9.68
167,000410.SZ,000410,*ST沈机,机床制造,0.49,0.0,68.92
168,603863.SH,603863,ST松炀,造纸,6.18,0.0,9.71
169,002447.SZ,002447,*ST晨鑫,互联网,8.33,0.0,29.65
170,000007.SZ,000007,*ST全新,酒店餐饮,-0.83,0.0,11.09
171,300029.SZ,300029,*ST天龙,专用机械,3.09,0.0,9.34
172,600671.SH,600671,ST目药,中成药,-1.08,0.0,10.07
173,600393.SH,600393,ST粤泰,全国地产,4.9,0.0,14.82
174,600403.SH,600403,ST大有,煤炭开采,6.17,0.0,82.24
175,600408.SH,600408,ST安泰,焦炭加工,2.9,0.0,35.74
176,002200.SZ,002200,ST云投,环境保护,6.35,0.0,8.92
177,600462.SH,600462,ST九有,广告包装,3.06,0.0,12.6
178,300795.SZ,300795,*ST米奥,综合类,3.51,0.0,5.99
179,600515.SH,600515,*ST基础,全国地产,2.44,0.0,187.72
180,002700.SZ,002700,ST浩源,供气供热,-0.26,0.0,12.32
181,600555.SH,600555,*ST海创,旅游服务,5.7,0.0,16.26
182,600568.SH,600568,ST中珠,区域地产,10.23,0.0,32.38
183,600589.SH,600589,ST榕泰,塑料,8.76,0.0,14.86
184,600595.SH,600595,*ST中孚,铝,-2.88,0.0,59.43
185,002102.SZ,002102,ST冠福,化学制药,-4.61,0.0,40.67
186,002086.SZ,002086,*ST东洋,渔业,2.98,0.0,10.78
187,002076.SZ,002076,*ST雪莱,家用电器,3.27,0.0,16.18
188,600615.SH,600615,*ST丰华,小金属,8.5,0.0,14.37
189,600265.SH,600265,*ST景谷,林业,3.31,0.0,22.27
190,002021.SZ,002021,ST中捷,纺织机械,12.0,0.0,13.47
191,600319.SH,600319,*ST亚星,化工原料,6.43,0.0,16.73
192,002586.SZ,002586,*ST围海,建筑工程,3.4,0.0,21.6
