,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,circ_mv
1963,300582.SZ,英飞特,半导体,0.0,-11.87,15.06,179790.8628
1169,002711.SZ,欧浦智网,仓储物流,0.0,-11.87,3.86,405364.4535
1149,002689.SZ,远大智能,运输设备,1.0,-11.78,5.06,526655.1776
2691,600677.SH,航天通信,通信设备,0.0,-11.78,14.84,617979.2796
1454,300066.SZ,三川智慧,电器仪表,5.0,-11.68,4.45,443242.3007
3547,603909.SH,合诚股份,建筑施工,5.0,-11.64,26.3,65750.0
3345,603477.SH,振静股份,纺织,5.0,-11.44,8.44,95794.0
3060,601619.SH,嘉泽新能,新型电力,0.0,-11.15,5.47,275553.8143
2100,300724.SZ,捷佳伟创,专用机械,2.0,-11.13,38.1,304800.0
802,002341.SZ,新纶科技,化工原料,1.0,-10.98,11.81,738381.0006
3465,603728.SH,鸣志电器,电气设备,1.0,-10.89,14.01,246239.76
912,002451.SZ,摩恩电气,电气设备,2.0,-10.81,13.99,582543.1803
2020,300641.SZ,正丹股份,化工原料,5.0,-10.5,5.75,128443.5
1661,300274.SZ,阳光电源,电气设备,0.0,-10.46,11.45,1220487.7329
2126,300753.SZ,爱朋医疗,医疗保健,5.0,-10.4,43.63,88132.6
749,002288.SZ,超华科技,元器件,0.0,-10.36,5.71,456965.5226
1052,002592.SZ,八菱科技,汽车配件,1.0,-10.33,19.53,479906.7938
1367,002925.SZ,盈趣科技,元器件,0.0,-10.19,54.84,913198.7785
1216,002761.SZ,多喜爱,纺织,1.0,-10.18,16.47,334260.9822
1465,300077.SZ,国民技术,半导体,1.0,-10.14,8.52,460882.3284
2610,600584.SH,长电科技,半导体,0.0,-9.91,13.42,1390197.6764
1637,300250.SZ,初灵信息,软件服务,0.0,-9.9,15.0,208491.501
124,000531.SZ,穗恒运A,火力发电,1.0,-9.66,7.55,517235.9421
2003,300624.SZ,万兴科技,软件服务,1.0,-9.62,61.13,296602.6989
11,000014.SZ,沙河股份,全国地产,5.0,-9.51,11.08,223489.3472
1485,300097.SZ,智云股份,电器仪表,2.0,-9.49,14.41,290857.2645
3367,603538.SH,美诺华,化学制药,5.0,-9.43,19.09,170779.14
166,000586.SZ,汇源通信,通信设备,0.0,-9.32,11.64,225164.16
1652,300265.SZ,通光线缆,电气设备,0.0,-9.27,9.41,316890.8542
1516,300128.SZ,锦富技术,元器件,1.0,-9.25,4.9,522201.1742
478,002016.SZ,世荣兆业,区域地产,5.0,-9.23,10.58,726682.6787
1060,002600.SZ,领益智造,元器件,5.0,-9.21,5.45,810900.607
1484,300096.SZ,易联众,软件服务,0.0,-9.18,11.22,422457.7726
808,002347.SZ,泰尔股份,机械基件,5.0,-9.17,4.45,142002.1188
1650,300263.SZ,隆华科技,专用机械,2.0,-9.15,5.74,324451.4307
1778,300393.SZ,中来股份,塑料,0.0,-9.14,21.1,254418.8732
467,002005.SZ,德豪润达,家用电器,5.0,-9.12,2.79,448887.3408
3471,603739.SH,蔚蓝生物,农业综合,5.0,-9.11,35.59,137615.853
3146,603015.SH,弘讯科技,电气设备,5.0,-9.05,7.3,293387.73
1112,002652.SZ,扬子新材,其他建材,1.0,-8.92,4.94,251706.1404
164,000584.SZ,哈工智能,化纤,5.0,-8.92,8.1,495159.3026
18,000023.SZ,深天地A,其他建材,5.0,-8.85,16.62,230612.8709
1468,300080.SZ,易成新能,半导体,0.0,-8.78,6.56,329303.2227
3003,601208.SH,东材科技,化工原料,2.0,-8.74,5.48,343377.348
493,002031.SZ,巨轮智能,汽车配件,5.0,-8.73,2.42,457529.0292
1514,300126.SZ,锐奇股份,轻工机械,5.0,-8.72,5.49,115662.5124
1864,300479.SZ,神思电子,软件服务,1.0,-8.7,16.85,269600.0
775,002314.SZ,南山控股,区域地产,5.0,-8.49,3.61,410842.4494
2582,600552.SH,凯盛科技,玻璃,2.0,-8.45,6.13,468260.8938
591,002129.SZ,中环股份,半导体,2.0,-8.45,9.87,2609861.3919
1245,002792.SZ,通宇通讯,通信设备,0.0,-8.4,35.0,247500.0395
1994,300615.SZ,欣天科技,元器件,0.0,-8.37,20.61,83099.52
3262,603232.SH,格尔软件,软件服务,1.0,-8.37,31.16,159445.72
2302,600201.SH,生物股份,生物制药,1.0,-8.37,15.71,1769323.4186
1710,300323.SZ,华灿光电,半导体,0.0,-8.32,8.52,598456.4008
3470,603738.SH,泰晶科技,元器件,2.0,-8.26,15.75,92555.9476
122,000529.SZ,广弘控股,食品,1.0,-8.21,6.22,354468.0825
1700,300313.SZ,天山生物,农业综合,5.0,-8.15,6.6,120221.4526
1866,300481.SZ,濮阳惠成,化工原料,1.0,-8.13,16.48,419160.7248
586,002124.SZ,天邦股份,饲料,0.0,-8.07,11.11,1175983.9765
3180,603063.SH,禾望电气,电气设备,5.0,-8.07,9.86,251725.8
1743,300356.SZ,光一科技,电气设备,1.0,-8.07,7.54,278054.2931
2485,600421.SH,ST仰帆,机械基件,1.0,-8.06,8.53,166846.8
2683,600666.SH,奥瑞德,元器件,5.0,-8.06,3.75,301370.8245
647,002185.SZ,华天科技,半导体,0.0,-8.05,5.38,1146176.1368
2383,600297.SH,广汇汽车,汽车服务,0.0,-8.05,4.95,4014599.3663
1426,300037.SZ,新宙邦,化工原料,5.0,-8.04,28.31,705330.5963
740,002279.SZ,久其软件,软件服务,1.0,-7.96,7.66,458387.2159
910,002449.SZ,国星光电,半导体,0.0,-7.91,12.41,753916.465
502,002040.SZ,南京港,港口,0.0,-7.91,10.3,315951.2084
663,002201.SZ,九鼎新材,玻璃,5.0,-7.9,7.57,173632.0385
2553,600518.SH,康美药业,中成药,5.0,-7.9,11.1,4887543.0823
2129,300757.SZ,罗博特科,专用机械,1.0,-7.88,68.4,136800.0
1974,300593.SZ,新雷能,电气设备,2.0,-7.87,20.77,138972.7222
3502,603822.SH,嘉澳环保,环境保护,1.0,-7.84,32.22,130829.1006
953,002492.SZ,恒基达鑫,仓储物流,5.0,-7.84,6.11,243258.4944
1996,300617.SZ,安靠智电,电气设备,0.0,-7.82,24.1,88459.05
36,000045.SZ,深纺织A,纺织,5.0,-7.76,6.91,315798.4699
207,000636.SZ,风华高科,元器件,0.0,-7.71,13.91,1245227.5274
2856,600857.SH,宁波中百,百货,5.0,-7.69,9.45,211982.3235
632,002170.SZ,芭田股份,农药化肥,0.0,-7.64,4.14,271016.9301
809,002348.SZ,高乐股份,文教休闲,5.0,-7.62,4.12,306153.2979
1851,300466.SZ,赛摩电气,电器仪表,5.0,-7.57,6.49,190518.0744
3573,603976.SH,正川股份,医疗保健,2.0,-7.55,18.18,69629.2873
2025,300647.SZ,超频三,元器件,1.0,-7.54,17.05,133555.2075
698,002236.SZ,大华股份,电器仪表,0.0,-7.54,15.67,2874362.4381
562,002100.SZ,天康生物,饲料,1.0,-7.53,6.9,664749.4562
1057,002597.SZ,金禾实业,化工原料,0.0,-7.44,16.76,928588.3112
719,002258.SZ,利尔化学,农药化肥,1.0,-7.41,15.4,805330.6538
1608,300221.SZ,银禧科技,塑料,5.0,-7.41,6.99,295937.3789
1316,002869.SZ,金溢科技,通信设备,5.0,-7.4,18.09,82226.7889
1772,300387.SZ,富邦股份,化工原料,5.0,-7.37,6.73,193897.7332
3293,603319.SH,湘油泵,汽车配件,0.0,-7.33,23.17,131328.218
1643,300256.SZ,星星科技,元器件,5.0,-7.28,4.02,311660.1287
170,000591.SZ,太阳能,新型电力,5.0,-7.22,3.82,778171.7909
1027,002567.SZ,唐人神,饲料,1.0,-7.22,8.4,636051.4784
3365,603535.SH,嘉诚国际,仓储物流,5.0,-7.22,20.62,136256.96
2285,600183.SH,生益科技,元器件,0.0,-7.21,11.82,2502874.2556
3491,603803.SH,瑞斯康达,通信设备,0.0,-7.18,11.44,251441.5355
1665,300278.SZ,华昌达,专用机械,5.0,-7.13,6.7,179600.2308
2093,300717.SZ,华信新材,塑料,5.0,-7.13,16.26,69098.496
1421,300032.SZ,金龙机电,元器件,5.0,-7.1,3.72,293640.9729
3503,603823.SH,百合花,染料涂料,0.0,-7.09,16.78,118035.8611
2848,600847.SH,万里股份,电气设备,5.0,-6.99,13.0,199273.62
1639,300252.SZ,金信诺,电气设备,1.0,-6.98,14.03,548741.085
106,000507.SZ,珠海港,港口,5.0,-6.97,7.88,608449.2971
113,000518.SZ,四环生物,生物制药,5.0,-6.95,4.74,487999.9185
3038,601515.SH,东风股份,广告包装,1.0,-6.9,9.1,1011920.0
1548,300160.SZ,秀强股份,玻璃,1.0,-6.87,4.23,250818.8749
438,000973.SZ,佛塑科技,塑料,5.0,-6.87,4.6,445003.9853
1335,002889.SZ,东方嘉盛,仓储物流,5.0,-6.86,26.47,98473.5061
2698,600684.SH,珠江实业,全国地产,5.0,-6.82,5.02,428437.2829
574,002112.SZ,三变科技,电气设备,5.0,-6.82,6.78,124618.1364
2483,600419.SH,天润乳业,乳制品,5.0,-6.81,15.82,327655.0093
2127,300755.SZ,华致酒行,其他商业,5.0,-6.81,30.12,174360.665
3371,603558.SH,健盛集团,纺织,1.0,-6.78,10.27,318622.3257
1668,300281.SZ,金明精机,专用机械,2.0,-6.73,6.65,174313.3238
2956,601012.SH,隆基股份,半导体,1.0,-6.7,27.67,7697047.1203
3296,603322.SH,超讯通信,通信设备,1.0,-6.69,32.87,149094.8226
2011,300632.SZ,光莆股份,半导体,5.0,-6.68,18.24,88113.2776
1777,300392.SZ,腾信股份,互联网,1.0,-6.65,8.26,213590.256
871,002410.SZ,广联达,软件服务,0.0,-6.65,26.38,2338356.7949
468,002006.SZ,精功科技,专用机械,5.0,-6.6,5.77,262627.32
2268,600163.SH,中闽能源,新型电力,5.0,-6.6,3.83,382795.1831
2810,600804.SH,鹏博士,电信运营,0.0,-6.59,9.66,1383657.6918
2217,600105.SH,永鼎股份,通信设备,0.0,-6.58,5.28,653809.105
1561,300173.SZ,智慧松德,轻工机械,5.0,-6.58,5.49,212664.0866
1709,300322.SZ,硕贝德,通信设备,1.0,-6.58,14.9,547595.705
3239,603185.SH,上机数控,机床制造,5.0,-6.53,56.34,177471.0
1293,002845.SZ,同兴达,元器件,2.0,-6.49,20.38,150422.7257
1354,002910.SZ,庄园牧场,乳制品,5.0,-6.48,12.8,94870.912
3354,603507.SH,振江股份,钢加工,0.0,-6.45,26.41,212275.8155
920,002459.SZ,天业通联,工程机械,0.0,-6.44,12.25,474056.5699
1296,002848.SZ,高斯贝尔,通信设备,0.0,-6.41,14.54,127439.2469
9,000011.SZ,深物业A,区域地产,5.0,-6.41,11.03,193976.4765
3437,603683.SH,晶华新材,化工原料,5.0,-6.39,14.93,66393.71
3298,603326.SH,我乐家居,家居用品,5.0,-6.38,11.28,72605.2992
55,000088.SZ,盐田港,港口,5.0,-6.36,6.43,1248834.6
3556,603928.SH,兴业股份,化工原料,0.0,-6.32,14.59,91583.6185
3506,603828.SH,柯利达,装修装饰,5.0,-6.32,9.5,393464.4735
260,000713.SZ,丰乐种业,种植业,5.0,-6.32,5.75,171853.6816
2294,600192.SH,长城电工,电气设备,1.0,-6.3,6.53,288461.444
611,002149.SZ,西部材料,小金属,5.0,-6.3,7.37,313475.0449
459,001872.SZ,招商港口,港口,5.0,-6.26,17.17,798163.4181
2431,600354.SH,敦煌种业,种植业,5.0,-6.26,4.32,228010.4986
489,002027.SZ,分众传媒,影视音像,0.0,-6.23,6.88,10098381.6326
217,000659.SZ,珠海中富,广告包装,5.0,-6.22,3.84,493709.7677
127,000534.SZ,万泽股份,区域地产,0.0,-6.21,10.17,499718.6057
305,000785.SZ,武汉中商,百货,5.0,-6.19,11.6,291268.6897
2080,300702.SZ,天宇股份,化学制药,5.0,-6.16,27.21,142187.6917
3339,603421.SH,鼎信通讯,通信设备,1.0,-6.15,23.48,130303.1076
2476,600406.SH,国电南瑞,软件服务,0.0,-6.14,18.56,4738749.0999
1369,002927.SZ,泰永长征,电气设备,2.0,-6.14,36.78,188960.928
679,002217.SZ,合力泰,元器件,1.0,-6.1,7.21,1846711.8123
126,000533.SZ,顺钠股份,电气设备,5.0,-6.09,3.42,234236.6208
1861,300476.SZ,胜宏科技,元器件,0.0,-6.09,13.14,998145.9505
3312,603351.SH,威尔药业,化学制药,5.0,-6.07,61.66,102766.8722
3011,601228.SH,广州港,港口,5.0,-6.05,4.78,689840.04
514,002052.SZ,同洲电子,通信设备,0.0,-6.02,4.53,337916.8064
700,002238.SZ,天威视讯,影视音像,1.0,-6.0,7.64,471657.8448
2014,300635.SZ,达安股份,建筑施工,2.0,-5.97,16.47,72006.6753
503,002041.SZ,登海种业,种植业,5.0,-5.95,6.26,547037.7015
2135,600004.SH,白云机场,机场,5.0,-5.94,13.15,2721156.4759
1492,300104.SZ,乐视网,互联网,0.0,-5.94,2.69,826697.6374
1880,300495.SZ,美尚生态,环境保护,5.0,-5.93,13.22,409207.9854
876,002415.SZ,海康威视,电器仪表,1.0,-5.88,34.69,28011149.8897
2505,600459.SH,贵研铂业,小金属,3.0,-5.86,14.89,505174.6158
742,002281.SZ,光迅科技,通信设备,0.0,-5.84,31.9,2005111.9889
1878,300493.SZ,润欣科技,通信设备,0.0,-5.84,10.7,321000.0
3358,603517.SH,绝味食品,食品,5.0,-5.84,41.68,682311.6032
2435,600359.SH,新农开发,农业综合,5.0,-5.84,4.69,178929.5126
1706,300319.SZ,麦捷科技,元器件,2.0,-5.81,8.35,533043.9684
2398,600313.SH,农发种业,种植业,5.0,-5.8,2.78,283392.3957
560,002098.SZ,浔兴股份,服饰,1.0,-5.77,10.23,366234.0
2287,600185.SH,格力地产,区域地产,5.0,-5.76,4.72,972377.6529
1016,002556.SZ,辉隆股份,其他商业,5.0,-5.69,5.83,407654.8486
1383,002942.SZ,新农股份,农药化肥,5.0,-5.69,34.33,102990.0
1103,002643.SZ,万润股份,化工原料,0.0,-5.69,11.18,997400.2891
626,002164.SZ,宁波东力,电气设备,1.0,-5.65,3.6,158379.6265
2408,600325.SH,华发股份,区域地产,5.0,-5.61,7.38,1552960.2016
1906,300521.SZ,爱司凯,专用机械,1.0,-5.59,11.28,83407.7863
886,002425.SZ,凯撒文化,互联网,0.0,-5.57,6.82,548588.2751
1671,300284.SZ,苏交科,建筑施工,5.0,-5.57,11.84,644289.018
29,000036.SZ,华联控股,全国地产,5.0,-5.55,6.41,728396.1591
3410,603629.SH,利通电子,元器件,1.0,-5.55,37.7,94250.0
3101,601886.SH,江河集团,装修装饰,1.0,-5.54,8.12,937088.6
1562,300174.SZ,元力股份,化工原料,5.0,-5.54,12.68,280341.5938
2439,600363.SH,联创光电,元器件,0.0,-5.54,9.55,423520.2963
3263,603233.SH,大参林,医药商业,0.0,-5.5,43.55,279378.3758
1443,300054.SZ,鼎龙股份,化工原料,5.0,-5.48,8.95,612332.1563
3422,603658.SH,安图生物,医疗保健,5.0,-5.45,59.27,809259.5406
118,000524.SZ,岭南控股,酒店餐饮,5.0,-5.44,7.61,207273.5076
618,002156.SZ,通富微电,半导体,0.0,-5.43,8.89,1025465.3289
2871,600872.SH,中炬高新,食品,5.0,-5.43,33.67,2682277.4322
1713,300326.SZ,凯利泰,医疗保健,5.0,-5.42,10.04,647293.0166
58,000096.SZ,广聚能源,石油贸易,5.0,-5.42,10.27,524640.896
896,002435.SZ,长江润发,化学制药,1.0,-5.35,6.81,205668.2298
1282,002832.SZ,比音勒芬,服饰,5.0,-5.35,37.33,294900.6539
1751,300365.SZ,恒华科技,软件服务,5.0,-5.33,22.97,502067.9511
3542,603900.SH,莱绅通灵,服饰,5.0,-5.33,13.23,112611.7226
684,002222.SZ,福晶科技,元器件,0.0,-5.3,12.22,516814.3488
3057,601615.SH,明阳智能,机械基件,0.0,-5.29,12.2,336598.0
2139,600009.SH,上海机场,机场,2.0,-5.29,59.5,6506184.5622
2121,300748.SZ,金力永磁,元器件,5.0,-5.28,26.71,111113.6
1482,300094.SZ,国联水产,渔业,0.0,-5.27,6.7,501367.5432
3013,601231.SH,环旭电子,元器件,2.0,-5.27,12.21,2656802.6912
3454,603711.SH,香飘飘,软饮料,5.0,-5.26,22.58,104540.3421
2369,600280.SH,中央商场,百货,5.0,-5.26,4.53,520195.697
3025,601333.SH,广深铁路,铁路,5.0,-5.26,3.82,2159154.534
2578,600548.SH,深高速,路桥,5.0,-5.23,9.42,1350140.6471
3505,603826.SH,坤彩科技,染料涂料,1.0,-5.23,16.54,313362.8241
1681,300294.SZ,博雅生物,生物制药,5.0,-5.22,30.0,1203231.603
497,002035.SZ,华帝股份,家用电器,5.0,-5.21,10.93,855681.8547
1255,002803.SZ,吉宏股份,广告包装,5.0,-5.19,18.0,140463.2556
500,002038.SZ,双鹭药业,生物制药,5.0,-5.18,27.05,1533632.2316
3360,603519.SH,立霸股份,家用电器,5.0,-5.17,9.28,205960.1956
714,002252.SZ,上海莱士,生物制药,5.0,-5.16,9.59,4768712.9459
2720,600707.SH,彩虹股份,元器件,2.0,-5.16,6.49,835890.239
494,002032.SZ,苏泊尔,家用电器,5.0,-5.15,64.56,3516092.1179
2122,300749.SZ,顶固集创,家居用品,5.0,-5.09,36.79,104851.5
1845,300460.SZ,惠伦晶体,元器件,1.0,-5.08,9.15,153970.893
1494,300106.SZ,西部牧业,农业综合,5.0,-5.08,6.22,131345.8541
1190,002733.SZ,雄韬股份,电气设备,5.0,-5.08,23.66,774245.8131
857,002396.SZ,星网锐捷,通信设备,0.0,-5.07,21.32,1149385.1488
972,002511.SZ,中顺洁柔,造纸,5.0,-5.07,8.69,1092754.9186
1395,300006.SZ,莱美药业,化学制药,5.0,-5.06,4.4,295393.85
1048,002588.SZ,史丹利,农药化肥,5.0,-5.06,4.84,353149.616
540,002078.SZ,太阳纸业,造纸,0.0,-5.05,7.14,1821348.9403
3349,603499.SH,翔港科技,广告包装,0.0,-5.05,22.06,55150.0
568,002106.SZ,莱宝高科,元器件,0.0,-5.04,7.97,560971.9584
581,002119.SZ,康强电子,半导体,5.0,-5.03,9.87,279019.965
2577,600547.SH,山东黄金,黄金,1.0,-5.03,32.43,4707216.7896
19,000025.SZ,特力A,汽车服务,5.0,-5.02,28.41,769574.6256
1461,300073.SZ,当升科技,矿物制品,5.0,-5.01,32.17,1138251.4413
3299,603328.SH,依顿电子,元器件,0.0,-5.01,11.05,1096565.4886
3163,603033.SH,三维股份,橡胶,1.0,-4.99,21.9,121107.0
929,002468.SZ,申通快递,仓储物流,1.0,-4.98,21.6,716636.16
2744,600732.SH,ST新梅,区域地产,1.0,-4.98,5.81,259348.5695
3341,603444.SH,吉比特,互联网,5.0,-4.97,172.02,709551.7084
872,002411.SZ,延安必康,化学制药,5.0,-4.93,20.85,2493947.8885
1720,300333.SZ,兆日科技,元器件,5.0,-4.91,9.01,298136.4554
3373,603566.SH,普莱柯,生物制药,5.0,-4.91,13.58,436591.568
2570,600537.SH,亿晶光电,半导体,5.0,-4.9,3.92,461132.8331
1003,002543.SZ,万和电气,家用电器,0.0,-4.9,14.03,680821.2882
880,002419.SZ,天虹股份,百货,0.0,-4.87,12.26,1471072.4764
3118,601965.SH,中国汽研,汽车服务,0.0,-4.85,7.85,754526.1956
1378,002937.SZ,兴瑞科技,元器件,5.0,-4.84,29.25,134550.0
1446,300057.SZ,万顺股份,广告包装,2.0,-4.82,7.73,281047.1321
1744,300357.SZ,我武生物,生物制药,5.0,-4.82,41.95,1065482.4035
2687,600673.SH,东阳光科,铝,0.0,-4.79,8.79,2161396.1799
1084,002624.SZ,完美世界,影视音像,5.0,-4.78,29.8,1452563.1898
131,000539.SZ,粤电力A,火力发电,5.0,-4.76,4.4,1123719.0976
1842,300457.SZ,赢合科技,专用机械,5.0,-4.76,28.03,531865.4323
1189,002732.SZ,燕塘乳业,乳制品,5.0,-4.76,17.41,270936.7268
3427,603665.SH,康隆达,纺织,1.0,-4.74,24.64,91835.335
1576,300189.SZ,神农基因,种植业,5.0,-4.72,3.14,277176.4482
2845,600844.SH,丹化科技,化工原料,5.0,-4.71,3.9,320864.9473
735,002274.SZ,华昌化工,农药化肥,5.0,-4.71,6.97,435856.9288
642,002180.SZ,纳思达,电脑设备,5.0,-4.7,25.52,2546872.542
1387,002947.SZ,恒铭达,元器件,0.0,-4.7,52.92,160760.3919
833,002372.SZ,伟星新材,其他建材,5.0,-4.69,17.35,2032661.6714
1168,002709.SZ,天赐材料,化工原料,5.0,-4.69,34.28,1161144.6585
883,002422.SZ,科伦药业,化学制药,5.0,-4.68,23.9,2460239.514
1119,002659.SZ,凯文教育,文教休闲,5.0,-4.68,7.97,247862.8158
1615,300228.SZ,富瑞特装,化工机械,0.0,-4.66,6.12,248534.8475
3108,601908.SH,京运通,电气设备,5.0,-4.66,4.11,819130.2751
1433,300044.SZ,赛为智能,软件服务,5.0,-4.65,8.33,442517.5013
2267,600162.SH,香江控股,全国地产,5.0,-4.65,2.88,856729.601
1774,300389.SZ,艾比森,半导体,0.0,-4.64,17.07,280263.6141
1411,300022.SZ,吉峰科技,农用机械,5.0,-4.64,4.42,151508.8758
2883,600885.SH,宏发股份,电气设备,0.0,-4.61,25.77,1919250.5195
3498,603816.SH,顾家家居,家居用品,5.0,-4.6,54.38,484525.8
780,002319.SZ,乐通股份,染料涂料,5.0,-4.59,11.38,227556.7913
2746,600734.SH,实达集团,电脑设备,2.0,-4.58,8.53,302545.4853
161,000576.SZ,广东甘化,造纸,5.0,-4.55,8.63,358285.6069
325,000810.SZ,创维数字,家用电器,5.0,-4.51,7.63,740443.8575
2559,600525.SH,长园集团,电气设备,5.0,-4.49,6.88,898373.3046
570,002108.SZ,沧州明珠,塑料,5.0,-4.49,5.12,725977.1899
1612,300225.SZ,金力泰,染料涂料,5.0,-4.48,5.78,270854.6616
879,002418.SZ,康盛股份,机械基件,5.0,-4.48,4.14,415493.8263
3415,603638.SH,艾迪精密,专用机械,5.0,-4.47,27.53,233954.3861
671,002209.SZ,达意隆,轻工机械,5.0,-4.46,7.56,116232.6662
3149,603018.SH,中设集团,建筑施工,5.0,-4.45,18.93,584712.1324
2501,600452.SH,涪陵电力,水力发电,5.0,-4.44,20.92,468608.0
3572,603970.SH,中农立华,其他商业,5.0,-4.42,16.61,132215.7329
57,000090.SZ,天健集团,建筑施工,5.0,-4.41,5.93,852289.8205
1951,300569.SZ,天能重工,专用机械,5.0,-4.38,19.09,161488.5143
1714,300327.SZ,中颖电子,半导体,1.0,-4.38,23.01,527625.9315
1246,002793.SZ,东音股份,专用机械,0.0,-4.38,11.59,74654.3193
4,000006.SZ,深振业A,区域地产,5.0,-4.38,6.12,825164.4789
3175,603055.SH,台华新材,纺织,5.0,-4.37,12.55,126473.3529
3113,601933.SH,永辉超市,超市连锁,1.0,-4.34,8.72,6948350.0276
650,002188.SZ,*ST巴士,广告包装,5.0,-4.32,3.83,84453.8857
3137,603005.SH,晶方科技,半导体,0.0,-4.32,18.97,331275.3466
1337,002891.SZ,中宠股份,饲料,5.0,-4.31,40.68,219088.3071
3148,603017.SH,中衡设计,建筑施工,0.0,-4.3,14.61,394363.1571
2623,600598.SH,北大荒,种植业,5.0,-4.29,9.28,1649686.9556
1512,300124.SZ,汇川技术,电器仪表,1.0,-4.27,26.5,3590599.1912
1519,300131.SZ,英唐智控,元器件,2.0,-4.27,5.69,452811.1406
834,002373.SZ,千方科技,软件服务,2.0,-4.27,15.01,1259770.4189
1120,002660.SZ,茂硕电源,电气设备,1.0,-4.26,7.12,150435.6655
2051,300673.SZ,佩蒂股份,饲料,1.0,-4.23,44.11,167979.702
3235,603179.SH,新泉股份,汽车配件,0.0,-4.23,17.43,165453.0183
710,002248.SZ,华东数控,机床制造,5.0,-4.23,10.11,299883.4044
330,000816.SZ,*ST慧业,农用机械,5.0,-4.21,2.06,275273.1592
2068,300690.SZ,双一科技,电气设备,0.0,-4.2,19.81,103575.6757
890,002429.SZ,兆驰股份,家用电器,5.0,-4.2,2.79,1108447.927
2226,600114.SH,东睦股份,机械基件,0.0,-4.2,7.33,465014.1159
2636,600612.SH,老凤祥,服饰,0.0,-4.2,41.08,1302686.36
1764,300379.SZ,东方通,软件服务,5.0,-4.15,19.88,382213.9396
731,002270.SZ,华明装备,电气设备,5.0,-4.15,5.23,386458.5375
3584,603991.SH,至正股份,塑料,5.0,-4.12,20.36,83636.677
474,002012.SZ,凯恩股份,造纸,5.0,-4.12,4.68,218544.4147
3062,601633.SH,长城汽车,汽车整车,1.0,-4.12,8.16,4918626.864
2304,600203.SH,福日电子,元器件,0.0,-4.08,5.4,199918.8637
3096,601877.SH,正泰电器,电气设备,1.0,-4.08,25.86,4492357.5654
399,000921.SZ,海信家电,家用电器,1.0,-4.07,9.53,859639.4169
1897,300512.SZ,中亚股份,专用机械,2.0,-4.06,15.61,121484.7017
967,002506.SZ,协鑫集成,电气设备,1.0,-4.05,5.21,2629174.4
2884,600886.SH,国投电力,水力发电,0.0,-4.04,8.14,5523823.0045
702,002240.SZ,威华股份,家居用品,0.0,-4.03,9.12,447475.878
1227,002773.SZ,康弘药业,中成药,5.0,-4.03,40.15,1913327.8016
2128,300756.SZ,中山金马,专用机械,5.0,-4.03,97.15,97150.0
2896,600898.SH,国美通讯,通信设备,0.0,-4.02,8.89,224493.676
1532,300144.SZ,宋城演艺,旅游景点,1.0,-3.99,21.72,2569903.7059
793,002332.SZ,仙琚制药,生物制药,5.0,-3.98,7.16,647252.3228
2106,300731.SZ,科创新源,橡胶,0.0,-3.98,25.81,151586.5177
