,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
36,002065.SZ,002065,东华软件,软件服务,2.57,0.2291,8.75
37,300202.SZ,300202,聚龙股份,专用机械,-1.53,0.2144,9.35
38,300287.SZ,300287,飞利信,软件服务,2.78,0.1938,5.17
39,000021.SZ,000021,深科技,电脑设备,-1.75,0.1093,9.16
40,603636.SH,603636,南威软件,软件服务,3.86,0.0,13.3
41,002610.SZ,002610,爱康科技,电气设备,-2.24,0.0,2.28
42,600718.SH,600718,东软集团,软件服务,2.75,0.0,14.8
43,000889.SZ,000889,中嘉博创,通信设备,2.81,-0.0803,12.45
44,300268.SZ,300268,佳沃股份,农业综合,1.02,-0.1207,16.55
45,300051.SZ,300051,三五互联,互联网,2.31,-0.1325,7.54
46,300089.SZ,300089,文化长城,陶瓷,-1.46,-0.1433,6.97
47,000971.SZ,000971,ST高升,互联网,-2.74,-0.25,3.99
48,300339.SZ,300339,润和软件,软件服务,2.41,-0.2841,14.04
49,002649.SZ,002649,博彦科技,软件服务,6.53,-0.2944,10.16
50,300541.SZ,300541,先进数通,软件服务,-3.44,-0.325,18.4
51,002447.SZ,002447,晨鑫科技,互联网,-7.38,-0.495,4.02
52,600208.SH,600208,新湖中宝,全国地产,-1.2,-0.5051,3.94
53,300130.SZ,300130,新国都,电脑设备,2.22,-0.5245,17.07
54,600797.SH,600797,浙大网新,软件服务,-3.42,-0.555,10.75
55,601318.SH,601318,中国平安,保险,1.67,-0.6235,84.48
56,600570.SH,600570,恒生电子,软件服务,-1.19,-0.6395,90.12
57,002024.SZ,002024,苏宁易购,电器连锁,-3.25,-0.6406,13.96
58,300018.SZ,300018,中元股份,电气设备,0.39,-0.6525,6.09
59,600652.SH,600652,游久游戏,互联网,-2.45,-0.6696,4.45
60,300418.SZ,300418,昆仑万维,互联网,-4.84,-0.6914,15.8
61,002235.SZ,002235,安妮股份,互联网,-9.73,-0.7299,10.88
62,002104.SZ,002104,恒宝股份,元器件,1.19,-0.7389,8.06
63,300468.SZ,300468,四方精创,软件服务,-0.93,-0.7752,19.2
64,300104.SZ,300104,乐视网,互联网,-5.65,-0.7937,2.5
65,603106.SH,603106,恒银金融,电脑设备,-1.03,-0.8035,13.58
66,300352.SZ,300352,北信源,软件服务,-1.51,-0.8489,5.84
67,002117.SZ,002117,东港股份,广告包装,-0.96,-0.8679,20.56
68,300469.SZ,300469,信息发展,软件服务,2.08,-0.8945,27.7
69,002797.SZ,002797,第一创业,证券,-1.31,-0.8963,7.74
70,600588.SH,600588,用友网络,软件服务,3.08,-0.9259,33.17
71,000607.SZ,000607,华媒控股,广告包装,-8.97,-0.9346,6.36
72,600271.SH,600271,航天信息,电脑设备,-1.01,-0.949,28.18
73,002063.SZ,002063,远光软件,软件服务,-2.43,-0.9991,10.9
74,300166.SZ,300166,东方国信,软件服务,-1.13,-1.0128,14.66
75,300612.SZ,300612,宣亚国际,广告包装,-6.02,-1.0367,22.91
76,300096.SZ,300096,易联众,软件服务,-4.52,-1.0408,12.36
77,300562.SZ,300562,乐心医疗,医疗保健,-1.85,-1.0424,13.29
78,300170.SZ,300170,汉得信息,软件服务,-1.1,-1.0563,16.86
79,002668.SZ,002668,奥马电器,家用电器,-3.09,-1.0736,6.45
80,300608.SZ,300608,思特奇,软件服务,-1.89,-1.1029,26.9
81,300297.SZ,300297,蓝盾股份,软件服务,-7.6,-1.1509,7.73
82,603000.SH,603000,人民网,互联网,-7.04,-1.2163,25.99
83,002369.SZ,002369,卓翼科技,通信设备,1.11,-1.2585,10.2
84,002642.SZ,002642,荣之联,软件服务,-2.76,-1.3043,6.81
85,300377.SZ,300377,赢时胜,软件服务,1.04,-1.4735,14.71
86,002152.SZ,002152,广电运通,电脑设备,-0.75,-1.511,7.17
87,002279.SZ,002279,久其软件,软件服务,-1.33,-1.5168,9.09
88,300386.SZ,300386,飞天诚信,软件服务,-3.76,-1.5625,14.49
89,600093.SH,600093,易见股份,仓储物流,-1.25,-1.5713,15.66
90,300465.SZ,300465,高伟达,软件服务,-1.55,-1.6064,9.8
91,002657.SZ,002657,中科金财,软件服务,-1.17,-1.6315,20.5
92,000066.SZ,000066,中国长城,电脑设备,-1.37,-1.7017,9.82
93,300478.SZ,300478,杭州高新,橡胶,1.73,-1.7212,17.13
94,000606.SZ,000606,顺利办,互联网,5.87,-1.7522,7.85
95,300168.SZ,300168,万达信息,软件服务,1.16,-1.771,16.64
96,300379.SZ,300379,东方通,软件服务,0.3,-1.7804,23.17
97,002530.SZ,002530,金财互联,专用机械,0.99,-1.7927,12.6
98,300383.SZ,300383,光环新网,电信运营,2.6,-1.8124,18.42
99,300676.SZ,300676,华大基因,医疗保健,-1.6,-1.822,69.51
100,603888.SH,603888,新华网,互联网,-5.03,-1.8519,28.62
101,002869.SZ,002869,金溢科技,通信设备,4.3,-1.8987,31.0
102,601800.SH,601800,中国交建,建筑施工,1.41,-1.9027,13.92
103,002670.SZ,002670,国盛金控,证券,-1.38,-1.9118,13.34
104,300579.SZ,300579,数字认证,软件服务,-7.85,-1.9681,52.8
105,002177.SZ,002177,御银股份,电脑设备,-1.64,-2.0772,6.6
106,300007.SZ,300007,汉威科技,电器仪表,-2.13,-2.0888,15.0
107,002095.SZ,002095,生意宝,互联网,-2.02,-2.101,31.22
108,300542.SZ,300542,新晨科技,软件服务,2.94,-2.1686,19.85
109,300248.SZ,300248,新开普,软件服务,-4.41,-2.2751,9.45
110,002123.SZ,002123,梦网集团,互联网,-1.05,-2.3169,13.07
111,600446.SH,600446,金证股份,软件服务,-3.02,-2.7119,28.7
112,002711.SZ,002711,欧浦智网,仓储物流,2.97,-2.7559,4.94
113,000961.SZ,000961,中南建设,建筑施工,-3.22,-2.82,8.96
114,300002.SZ,300002,神州泰岳,软件服务,1.44,-3.1068,4.99
115,002537.SZ,002537,海联金汇,汽车整车,-6.37,-4.8451,11.98
