code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
000717,韶钢松山,0.147,-4.465,2.64,0.031,6.63,★,
002498,汉缆股份,1.694,-4.221,0.42,0.007,3.008,★,
600601,方正科技,0.99,-4.099,0.647,0.015,3.06,★,
002021,中捷资源,1.854,-4.071,0.733,0.008,3.835,★,
002106,莱宝高科,3.318,-4.067,1.32,0.022,7.94,,
600019,宝钢股份,3.288,-4.031,0.457,0.032,8.84,,
600459,贵研铂业,5.768,-3.96,3.623,0.046,19.085,,
600900,长江电力,0.631,-3.919,0.097,0.005,16.002,★,
300168,万达信息,4.067,-3.909,4.31,0.027,17.998,★,
000807,云铝股份,9.452,-3.876,6.47,0.06,8.405,,
002218,拓日新能,0.755,-3.866,1.407,0.019,3.938,,
600460,士兰微,9.012,-3.847,12.21,0.035,16.21,★,
002148,北纬科技,3.343,-3.704,4.49,0.017,8.232,,
000677,恒天海龙,4.394,-3.62,0.76,0.025,3.198,,
002009,天奇股份,2.779,-3.583,3.353,0.021,15.682,,
002015,霞客环保,0.84,-3.561,0.77,0.009,5.98,★,
002743,富煌钢构,1.781,-3.561,1.537,0.019,8.892,,
002402,和而泰,4.97,-3.516,3.57,0.033,9.358,,
600008,首创股份,1.65,-3.509,0.64,0.008,4.915,,
600362,江西铜业,1.284,-3.498,1.54,0.012,17.128,★,
300054,鼎龙股份,4.111,-3.474,3.597,0.023,10.765,★,
002560,通达股份,0.715,-3.438,1.387,0.006,7.112,★,
002449,国星光电,1.116,-3.383,3.287,0.02,18.512,,
600779,水井坊,1.51,-3.361,0.99,0.006,45.18,★,
300419,浩丰科技,1.409,-3.333,4.163,0.024,7.79,,
000837,秦川机床,0.734,-3.319,1.463,0.014,5.52,★,
000062,深圳华强,2.604,-3.247,0.647,0.024,19.605,,
300654,世纪天鸿,4.5,-3.155,8.653,0.021,34.88,★,
600858,银座股份,0.432,-3.138,0.53,0.024,7.11,★,
300166,东方国信,3.108,-3.02,4.527,0.029,16.932,,
002591,恒大高新,0.005,-2.959,0.57,0.018,9.392,,
300483,沃施股份,2.223,-2.904,1.123,0.017,34.052,,
002412,汉森制药,0.119,-2.903,0.143,0.002,16.055,★,
000893,东凌国际,4.235,-2.849,2.79,0.028,5.583,,
601225,陕西煤业,2.226,-2.792,0.787,0.023,7.625,,
601233,桐昆股份,1.875,-2.786,1.41,0.026,22.97,,
600376,首开股份,1.885,-2.721,0.303,0.017,8.798,,
002242,九阳股份,0.059,-2.713,0.323,0.012,16.91,★,
002316,键桥通讯,0.1,-2.693,0.62,0.011,9.925,,
600325,华发股份,0.924,-2.665,1.66,0.015,7.628,★,
002436,兴森科技,14.083,-2.661,6.13,0.053,5.498,,
300420,五洋停车,3.142,-2.647,2.257,0.019,7.41,,
002625,光启技术,0.531,-2.634,2.083,0.018,25.645,,
600182,S佳通,0.277,-2.543,0.993,0.008,25.75,,
002071,长城影视,1.89,-2.536,1.657,0.003,8.598,★,
600438,通威股份,10.462,-2.501,2.593,0.061,11.12,,
600680,*ST上普,13.421,-2.375,0.943,0.041,6.917,,
002044,美年健康,4.345,-2.29,0.683,0.017,26.42,★,
600332,白云山,6.635,-2.267,1.823,0.04,29.005,,
002181,粤 传 媒,21.008,-2.235,8.047,0.073,5.58,,
300091,金通灵,2.444,-2.218,0.703,0.019,14.772,,
600468,百利电气,6.776,-2.162,1.25,0.046,5.9,,
002298,中电鑫龙,2.318,-2.02,1.517,0.02,8.21,,
002216,三全食品,0.8,-1.957,0.573,0.008,7.472,★,
000048,康达尔,0.901,-1.941,0.273,0.021,24.037,,
002435,长江润发,2.703,-1.88,0.393,0.007,17.048,★,
601886,江河集团,0.587,-1.844,0.35,0.01,8.472,★,
601908,京运通,0.206,-1.837,0.327,0.016,4.783,★,
600219,南山铝业,0.315,-1.792,2.01,0.025,3.242,★,
600785,新华百货,0.094,-1.676,0.083,0.008,20.645,★,
600732,ST新梅,2.045,-1.671,1.687,0.025,6.597,,
002599,盛通股份,2.705,-1.621,0.913,0.003,12.567,★,
600874,创业环保,8.257,-1.602,3.247,0.03,13.392,,
601208,东材科技,0.365,-1.572,0.46,0.008,5.508,,
600846,同济科技,2.899,-1.477,2.697,0.025,8.62,,
002094,青岛金王,0.503,-1.429,1.22,0.01,21.49,★,
300222,科大智能,1.12,-1.358,3.767,0.02,21.862,,
002579,中京电子,3.786,-1.274,1.83,0.034,8.578,,
000524,岭南控股,2.438,-1.238,1.13,0.015,10.45,★,
300613,富瀚微,16.042,-1.178,18.423,0.056,179.928,,
600077,宋都股份,0.574,-1.084,0.243,0.009,3.468,★,
300274,阳光电源,2.173,-1.076,2.063,0.031,17.51,,
002119,康强电子,8.12,-1.075,3.12,0.031,18.615,,
300130,新国都,3.266,-1.059,1.527,0.012,26.925,★,
600538,国发股份,0.704,-1.05,0.897,0.01,5.792,★,
600478,科力远,0.511,-1.023,0.903,0.025,5.91,★,
000932,华菱钢铁,2.892,-1.014,2.387,0.04,7.992,,
600664,哈药股份,0.185,-0.941,0.453,0.004,5.262,★,
002652,扬子新材,0.137,-0.884,0.853,0.004,6.835,★,
300125,易世达,6.529,-0.8,0.58,0.011,26.813,★,
000988,华工科技,4.585,-0.732,3.29,0.018,15.79,★,
002076,雪 莱 特,3.314,-0.719,7.13,0.032,5.488,,
002158,汉钟精机,2.08,-0.677,2.783,0.015,11.67,,
002867,周大生,0.15,-0.668,2.423,0.021,33.02,★,
600573,惠泉啤酒,10.608,-0.5,2.783,0.027,8.442,,
300462,华铭智能,14.843,-0.491,19.127,0.045,31.18,,
002792,通宇通讯,1.127,-0.402,8.18,0.018,29.185,,
600319,亚星化学,4.955,-0.364,1.257,0.025,8.077,★,
600185,格力地产,1.847,-0.358,0.633,0.01,5.458,,
600636,*ST爱富,0.141,-0.326,1.27,0.02,15.29,,
000687,华讯方舟,10.316,-0.292,2.553,0.052,10.18,,
000661,长春高新,0.049,-0.246,0.843,0.013,182.468,★,
300393,中来股份,3.311,-0.23,1.133,0.008,35.24,,
000738,航发控制,1.283,-0.174,2.027,0.021,16.435,★,
000936,华西股份,3.732,-0.131,3.893,0.03,7.5,,
000021,深科技,10.264,-0.127,5.537,0.046,9.292,,
002529,海源机械,0.658,-0.125,1.673,0.005,16.748,★,
002140,东华科技,3.752,-0.005,1.287,0.025,8.985,,
002559,亚威股份,1.434,-0.004,1.103,0.017,8.152,,
002185,华天科技,9.165,-0.002,7.3,0.028,7.855,,
