,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
15,601212.SH,601212,白银有色,铜,3.49,3.0,1.0,1.0,258.43,"中国东方资产管理股份有限公司
全国社保基金四一三组合
广州市玄元投资管理有限公司-玄元科新10号私募证券投资基金
瑞源(上海)股权投资基金合伙企业(有限合伙)
中国信达资产管理股份有限公司
平安银行股份有限公司-中证800交易型开放式指数证券投资基金",6.0
16,000937.SZ,000937,冀中能源,煤炭开采,3.51,9.0,0.0,1.0,102.02,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
17,600300.SH,600300,维维股份,软饮料,3.57,2.0,1.0,1.0,59.69,中央汇金资产管理有限责任公司,1.0
18,600077.SH,600077,宋都股份,全国地产,3.58,0.0,1.0,1.0,47.98,云南国际信托有限公司-苍穹1号单一资金信托,1.0
19,601619.SH,601619,嘉泽新能,新型电力,3.75,0.0,2.0,2.0,72.49,"中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
香港中央结算有限公司(陆股通)",3.0
20,000836.SZ,000836,富通鑫茂,通信设备,3.76,3.0,0.0,1.0,45.43,"南华基金-浙商银行-南华基金鑫华1号资产管理计划
汇安基金-浙商银行-汇安基金-湖畔1号资产管理计划
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",3.0
21,600082.SH,600082,海泰发展,园区开发,3.77,8.0,0.0,1.0,23.91,,0.0
22,600581.SH,600581,八一钢铁,普钢,3.79,9.0,0.0,1.0,58.1,中央汇金资产管理有限责任公司,1.0
23,300091.SZ,300091,金通灵,机械基件,3.83,5.0,0.0,1.0,37.85,"鹏华资产-浦发银行-上海爱建信托-爱建信托-浦发金通定增2号集合资金信托计划
上海滚石投资管理有限公司-滚石3号运能能源股权投资基金",2.0
24,002345.SZ,002345,潮宏基,服饰,3.84,4.0,1.0,1.0,33.97,,0.0
25,000521.SZ,000521,长虹美菱,家用电器,3.89,0.0,2.0,2.0,33.94,"财通基金-宁波银行-海通兴泰(安徽)新兴产业投资基金(有限合伙)
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",3.0
26,002676.SZ,002676,顺威股份,塑料,3.89,2.0,1.0,1.0,28.01,"上海浦东发展银行股份有限公司-国泰中证全指家用电器交易型开放式指数证券投资基金
西部利得基金-建设银行-西部利得增盈1号资产管理计划
诺安基金-工商银行-诺安金狮66号资产管理计划
深圳市皓景资产管理有限公司",4.0
27,000791.SZ,000791,甘肃电投,水力发电,3.92,0.0,1.0,1.0,53.29,,0.0
28,600063.SH,600063,皖维高新,化纤,4.02,0.0,1.0,1.0,77.42,"易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
基本养老保险基金九零二组合
安徽中安资本管理有限公司-中安定增利1号私募投资基金
全国社保基金四一二组合",5.0
29,002285.SZ,002285,世联行,房产服务,4.03,2.0,2.0,3.0,81.19,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
30,000010.SZ,000010,美丽生态,建筑工程,4.15,6.0,0.0,1.0,21.67,"上海衍金投资管理有限公司-衍金共生2号私募证券投资基金
深圳市德远投资有限公司-德远梧桐山9号私募基金",2.0
31,600163.SH,600163,中闽能源,新型电力,4.18,0.0,1.0,1.0,41.78,海峡产业投资基金(福建)有限合伙企业,1.0
32,000620.SZ,000620,新华联,全国地产,4.2,1.0,1.0,2.0,79.66,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
33,000046.SZ,000046,泛海控股,多元金融,4.21,8.0,0.0,1.0,217.87,"香港中央结算有限公司(陆股通)
德邦创新资本-渤海银行-中融国际信托有限公司
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资52号结构化集合资金信托计划",3.0
34,600189.SH,600189,吉林森工,软饮料,4.21,1.0,1.0,1.0,20.73,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
35,600722.SH,600722,金牛化工,化工原料,4.28,7.0,0.0,1.0,29.12,,0.0
36,000862.SZ,000862,银星能源,新型电力,4.3,0.0,1.0,1.0,21.56,中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金,1.0
37,603766.SH,603766,隆鑫通用,摩托车,4.31,1.0,0.0,1.0,88.51,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
38,000875.SZ,000875,吉电股份,火力发电,4.35,8.0,0.0,1.0,93.36,"香港中央结算有限公司(陆股通)
华安基金-兴业银行-广西铁路发展投资基金(有限合伙)
平安基金-包商银行-上海国际集团资产管理有限公司",3.0
39,000928.SZ,000928,中钢国际,建筑工程,4.39,7.0,0.0,1.0,55.17,"交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
红土创新基金-银河证券-深圳市创新投资集团有限公司
中航证券-宁波银行-中航祥瑞集合资产管理计划
香港中央结算有限公司(陆股通)
中钢资产管理有限责任公司",5.0
40,600490.SH,600490,鹏欣资源,铜,4.4,0.0,1.0,2.0,73.86,,0.0
41,600724.SH,600724,宁波富达,水泥,4.57,1.0,1.0,2.0,66.03,,0.0
42,002442.SZ,002442,龙星化工,化工原料,4.6,2.0,1.0,1.0,22.06,"鹏华资产-浦发银行-鹏华资产金润25号资产管理计划
中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划
中央汇金资产管理有限责任公司
渤海国际信托股份有限公司-冀兴三号单一资金信托",4.0
43,300094.SZ,300094,国联水产,渔业,4.77,0.0,1.0,1.0,41.74,"广东省农业供给侧结构性改革基金管理有限公司-广东省农业供给侧结构性改革基金合伙企业(有限合伙)
中国华融资产管理股份有限公司
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划",3.0
44,601989.SH,601989,中国重工,船舶,4.79,6.0,0.0,1.0,875.8,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",5.0
45,600257.SH,600257,大湖股份,渔业,4.8,0.0,1.0,1.0,23.1,,0.0
46,002245.SZ,002245,澳洋顺昌,仓储物流,4.86,2.0,0.0,1.0,44.42,华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划,1.0
47,000637.SZ,000637,茂化实华,石油加工,4.86,0.0,1.0,1.0,17.81,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
48,000591.SZ,000591,太阳能,新型电力,4.87,0.0,2.0,2.0,99.21,"长安基金-民生银行-长安悦享定增25号分级资产管理计划
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划",2.0
49,601003.SH,601003,柳钢股份,普钢,4.99,8.0,0.0,1.0,127.88,"中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
建信基金公司-建行-中国建设银行股份有限公司
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国农业银行股份有限公司-汇添富中证国企一带一路交易型开放式指数证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金",8.0
50,000822.SZ,000822,山东海化,化工原料,5.0,0.0,1.0,2.0,44.75,中央汇金资产管理有限责任公司,1.0
51,000599.SZ,000599,青岛双星,汽车配件,5.01,9.0,0.0,1.0,38.46,"招商财富-招商银行-国信金控1号专项资产管理计划
华能贵诚信托有限公司
济南国惠兴鲁股权投资基金合伙企业(有限合伙)",3.0
52,600617.SH,600617,国新能源,供气供热,5.01,2.0,0.0,1.0,48.84,中央汇金资产管理有限责任公司,1.0
53,002177.SZ,002177,御银股份,IT设备,5.02,7.0,0.0,1.0,38.21,中央汇金资产管理有限责任公司,1.0
54,600496.SH,600496,精工钢构,钢加工,5.04,0.0,0.0,1.0,76.13,"中国建设银行-上投摩根阿尔法股票型证券投资基金
中国银行股份有限公司-华泰紫金泰盈混合型证券投资基金
长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划
中央汇金资产管理有限责任公司
全国社保基金六零三组合
交通银行-中海优质成长证券投资基金",6.0
55,000757.SZ,000757,浩物股份,汽车配件,5.06,0.0,1.0,1.0,22.85,"宁夏宁金基金管理有限公司-宁金华盈6号私募证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
宁夏宁金基金管理有限公司-宁金丰和日利私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和月满私募证券投资基金
北方国际信托股份有限公司-汇富证券投资单一资金信托计划
北方国际信托股份有限公司-旭富证券投资单一资金信托计划
北方国际信托股份有限公司-易富证券投资单一资金信托计划",7.0
56,600778.SH,600778,友好集团,百货,5.08,9.0,0.0,1.0,15.81,,0.0
57,600791.SH,600791,京能置业,全国地产,5.13,5.0,0.0,3.0,23.2,哈尔滨市道里区慈善基金会,1.0
58,002378.SZ,002378,章源钨业,小金属,5.37,9.0,1.0,1.0,49.58,香港中央结算有限公司(陆股通),1.0
59,300221.SZ,300221,银禧科技,塑料,5.38,0.0,1.0,1.0,22.72,,0.0
60,002469.SZ,002469,三维工程,建筑工程,5.4,6.0,0.0,4.0,25.02,中央汇金资产管理有限责任公司,1.0
61,000488.SZ,000488,晨鸣纸业,造纸,5.44,8.0,0.0,1.0,90.27,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
62,002366.SZ,002366,台海核电,专用机械,5.52,6.0,0.0,2.0,27.59,"华润深国投信托有限公司-睿宏1号集合资金信托计划
中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
63,002361.SZ,002361,神剑股份,化工原料,5.53,4.0,1.0,3.0,34.54,,0.0
64,300239.SZ,300239,东宝生物,生物制药,5.54,0.0,0.0,1.0,27.98,"中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司
内蒙古金融资产管理有限公司
中科先行(北京)资产管理有限公司",4.0
65,002266.SZ,002266,浙富控股,电气设备,5.61,3.0,1.0,2.0,91.87,"中央汇金资产管理有限责任公司
西藏信托有限公司-西藏信托-智昂6号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
66,000750.SZ,000750,国海证券,证券,5.63,8.0,0.0,1.0,306.53,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金",2.0
67,002029.SZ,002029,七匹狼,服饰,5.7,8.0,0.0,1.0,41.89,"银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
基本养老保险基金一零零三组合
广发基金-农业银行-广发中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",13.0
68,002370.SZ,002370,亚太药业,化学制药,5.79,0.0,1.0,1.0,26.82,上海华富利得资产-民生银行-富鼎6号专项资产管理计划,1.0
69,000159.SZ,000159,国际实业,石油贸易,5.89,7.0,0.0,1.0,28.31,中央汇金资产管理有限责任公司,1.0
70,000790.SZ,000790,华神科技,中成药,6.0,0.0,1.0,1.0,36.95,,0.0
71,000012.SZ,000012,南玻A,玻璃,6.04,7.0,0.0,1.0,118.21,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
72,603828.SH,603828,柯利达,装修装饰,6.06,0.0,2.0,2.0,33.18,中泰证券资管-证券行业支持民企发展中泰资管1号FOF集合资管计划-证券行业支持民企发展系列之中泰资管15号单一资产管理计划,1.0
73,002349.SZ,002349,精华制药,中成药,6.08,6.0,0.0,1.0,49.93,,0.0
74,002198.SZ,002198,嘉应制药,中成药,6.11,8.0,1.0,1.0,31.01,深圳市老虎汇资产管理有限公司,1.0
75,300291.SZ,300291,华录百纳,影视音像,6.12,7.0,0.0,1.0,46.11,"中央汇金资产管理有限责任公司
博时基金-招商银行-博时基金-三新跃升1号资产管理计划",2.0
76,601456.SH,601456,N国联,证券,6.12,0.0,1.0,1.0,29.11,,0.0
77,002288.SZ,002288,超华科技,元器件,6.13,0.0,1.0,1.0,49.06,天风天成资管-招商证券-天风天成科瑞集合资产管理计划,1.0
78,000559.SZ,000559,万向钱潮,汽车配件,6.13,2.0,0.0,1.0,168.77,"国机资产管理有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
79,600409.SH,600409,三友化工,化工原料,6.23,2.0,0.0,1.0,128.61,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",5.0
80,300102.SZ,300102,乾照光电,半导体,6.24,0.0,1.0,2.0,44.15,"山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
国通信托有限责任公司-国通信托·紫金6号集合资金信托计划
国通信托有限责任公司-国通信托·紫金15号卓丰增持集合资金信托计划",5.0
81,600526.SH,600526,菲达环保,环境保护,6.24,0.0,1.0,1.0,34.16,,0.0
82,600250.SH,600250,南纺股份,商贸代理,6.32,7.0,0.0,1.0,16.35,"北京博达富通基金管理有限公司-博达鑫泰私募证券投资基金
中国证券投资者保护基金有限责任公司",2.0
83,002069.SZ,002069,獐子岛,渔业,6.36,0.0,3.0,4.0,43.8,北京吉融元通资产管理有限公司-和岛一号证券投资基金,1.0
84,300006.SZ,300006,莱美药业,化学制药,6.37,0.0,1.0,1.0,42.76,中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划,1.0
85,300466.SZ,300466,赛摩智能,电器仪表,6.37,0.0,1.0,1.0,24.14,"徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券5号单一资产管理计划
徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券1号单一资产管理计划
华泰证券资管-徐州市融资担保有限公司-证券行业支持民企发展系列之华泰证券资管5号单一资产管理计划",3.0
86,000518.SZ,000518,四环生物,生物制药,6.39,0.0,3.0,3.0,65.79,,0.0
87,002167.SZ,002167,东方锆业,小金属,6.4,0.0,1.0,1.0,36.35,,0.0
88,000908.SZ,000908,景峰医药,化学制药,6.42,0.0,1.0,1.0,46.03,"中国长城资产管理股份有限公司
华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划
平江县国有资产管理局",3.0
89,000950.SZ,000950,重药控股,医药商业,6.55,0.0,2.0,2.0,56.86,"重庆国际信托股份有限公司-渝信创新优势拾贰号集合资金信托
重庆渝富资本股权投资基金管理有限公司-重庆战略性新兴产业医药专项股权投资基金合伙企业(有限合伙)
重庆国际信托股份有限公司-兴国1号集合资金信托计划",3.0
90,002211.SZ,002211,宏达新材,橡胶,6.63,1.0,1.0,1.0,20.57,北京怀信投资基金管理有限公司-怀信信安3号私募证券投资基金,1.0
91,600057.SH,600057,厦门象屿,仓储物流,6.68,1.0,1.0,1.0,144.12,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
云南国际信托有限公司-聚利33号单一资金信托
全国社保基金五零三组合
厦门国际信托有限公司
广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划",5.0
92,600165.SH,600165,新日恒力,钢加工,6.74,6.0,1.0,4.0,46.16,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划",3.0
93,002386.SZ,002386,天原集团,化工原料,6.75,0.0,2.0,2.0,52.69,"中央汇金资产管理有限责任公司
中国东方资产管理股份有限公司",2.0
94,002064.SZ,002064,华峰氨纶,化纤,6.77,1.0,1.0,2.0,102.86,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅利伟精选唯实基金",7.0
95,002316.SZ,002316,亚联发展,软件服务,6.79,8.0,0.0,1.0,19.92,国通信托有限责任公司-国通信托·恒升318号证券投资集合资金信托计划,1.0
96,000821.SZ,000821,京山轻机,轻工机械,6.81,5.0,0.0,1.0,31.12,"京山京源-华创证券-19京源E1担保及信托财产专户
天风证券-光大银行-证券行业支持民企发展系列之天风证券1号集合资产管理计划",2.0
97,000639.SZ,000639,西王食品,食品,6.81,6.0,0.0,2.0,73.3,"巨能资本管理有限公司-山东聚赢产业基金合伙企业(有限合伙)
泰达宏利基金-工商银行-泰达宏利价值成长定向增发726号
山东高速嵩信(天津)投资管理有限公司-山高嵩成私募股权投资基金
深圳市九派资本管理有限公司-九派定增1号私募股权投资基金",4.0
98,002173.SZ,002173,创新医疗,医疗保健,6.82,8.0,1.0,1.0,25.3,,0.0
99,601369.SH,601369,陕鼓动力,机械基件,6.86,9.0,0.0,1.0,112.42,中央汇金资产管理有限责任公司,1.0
100,002691.SZ,002691,冀凯股份,专用机械,6.91,1.0,2.0,3.0,23.43,中央汇金资产管理有限责任公司,1.0
101,300307.SZ,300307,慈星股份,纺织机械,6.99,0.0,2.0,2.0,55.45,"中央汇金资产管理有限责任公司
上海竹润投资有限公司-竹润乐其1号私募证券投资基金
杭州秉怀资产管理有限公司-秉怀善世德博1号私募证券投资基金",3.0
102,601928.SH,601928,凤凰传媒,出版业,7.06,8.0,0.0,1.0,179.67,"全国社保基金四一三组合
凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
中央汇金资产管理有限责任公司
基本养老保险基金一零零三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
广发基金-农业银行-广发中证金融资产管理计划
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
全国社保基金一零一组合",8.0
103,000584.SZ,000584,哈工智能,专用机械,7.1,1.0,1.0,1.0,42.48,,0.0
104,601999.SH,601999,出版传媒,出版业,7.1,7.0,0.0,1.0,39.11,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
105,300181.SZ,300181,佐力药业,中成药,7.13,0.0,1.0,1.0,33.07,长信基金-工商银行-长信-朗程-工行定增1号资产管理计划,1.0
106,300040.SZ,300040,九洲集团,电气设备,7.21,2.0,0.0,1.0,17.92,中央汇金资产管理有限责任公司,1.0
107,600531.SH,600531,豫光金铅,铅锌,7.27,0.0,3.0,4.0,79.26,"香港中央结算有限公司(陆股通)
北京大观投资管理有限公司-大观良兴号私募投资基金
中国黄金集团资产管理有限公司
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金",5.0
108,002360.SZ,002360,同德化工,化工原料,7.28,2.0,1.0,2.0,21.73,,0.0
109,000759.SZ,000759,中百集团,超市连锁,7.29,5.0,0.0,1.0,49.62,"全国社保基金一零三组合
长江证券-工商银行-长江证券超越理财宝6号集合资产管理计划",2.0
110,000691.SZ,000691,亚太实业,区域地产,7.3,1.0,2.0,4.0,21.21,芜湖长元股权投资基金(有限合伙),1.0
111,603015.SH,603015,弘讯科技,电气设备,7.34,5.0,0.0,1.0,29.67,,0.0
112,002429.SZ,002429,兆驰股份,家用电器,7.35,0.0,0.0,1.0,330.48,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
香港中央结算有限公司(陆股通)",2.0
113,603007.SH,603007,花王股份,建筑工程,7.42,6.0,0.0,1.0,24.74,香港中央结算有限公司(陆股通),1.0
114,600879.SH,600879,航天电子,航空,7.42,6.0,0.0,1.0,201.77,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",3.0
115,002563.SZ,002563,森马服饰,服饰,7.43,6.0,0.0,2.0,136.86,全国社保基金一一一组合,1.0
116,300303.SZ,300303,聚飞光电,半导体,7.47,0.0,1.0,1.0,85.36,,0.0
117,601216.SH,601216,君正集团,化工原料,7.47,0.0,4.0,8.0,630.32,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中信信诚资产-招商银行-诚融聚荷1号资产管理计划",3.0
118,601798.SH,601798,蓝科高新,化工机械,7.48,7.0,0.0,1.0,26.52,,0.0
119,600458.SH,600458,时代新材,塑料,7.49,8.0,0.0,1.0,60.13,中央汇金资产管理有限责任公司,1.0
120,002283.SZ,002283,天润工业,汽车配件,7.51,0.0,1.0,1.0,71.78,,0.0
121,002531.SZ,002531,天顺风能,电气设备,7.58,0.0,0.0,1.0,133.23,"鹏华资产-浦发银行-华宝信托-华宝-银河6号集合资金信托
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
全国社保基金一一三组合
基本养老保险基金一二零八组合
全国社保基金四一八组合",5.0
122,002295.SZ,002295,精艺股份,铜,7.65,6.0,0.0,1.0,19.14,芜湖长元股权投资基金(有限合伙),1.0
123,300208.SZ,300208,青岛中程,电气设备,7.67,3.0,0.0,2.0,49.07,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金",2.0
124,300324.SZ,300324,旋极信息,软件服务,7.75,6.0,0.0,1.0,94.8,"北京达麟投资管理有限公司-北京汇达高新投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",3.0
125,600712.SH,600712,南宁百货,百货,7.88,1.0,0.0,2.0,42.42,浙江九章资产管理有限公司-幻方星月石7号私募基金,1.0
126,600890.SH,600890,中房股份,区域地产,7.88,3.0,0.0,1.0,45.64,"上海迎水投资管理有限公司-迎水汇金8号私募证券投资基金
上海普辉投资管理有限公司-普辉添利3号私募证券投资基金",2.0
127,002570.SZ,002570,贝因美,乳制品,7.92,6.0,0.0,1.0,80.98,长城(德阳)长弘投资基金合伙企业(有限合伙),1.0
128,300591.SZ,300591,万里马,服饰,7.94,0.0,1.0,1.0,14.95,,0.0
129,000798.SZ,000798,中水渔业,渔业,8.17,0.0,2.0,2.0,26.09,,0.0
130,603603.SH,603603,博天环境,环境保护,8.24,7.0,0.0,1.0,20.75,"上海复星创富股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
国投创新(北京)投资基金有限公司",3.0
131,300155.SZ,300155,安居宝,元器件,8.31,0.0,3.0,3.0,23.09,青岛法盛资产管理中心(有限合伙),1.0
132,600613.SH,600613,神奇制药,中成药,8.32,0.0,1.0,1.0,39.88,,0.0
133,002699.SZ,002699,美盛文化,服饰,8.36,0.0,1.0,1.0,59.64,"浙商产融融乐资产管理(上海)有限公司
香港中央结算有限公司(陆股通)",2.0
134,600135.SH,600135,乐凯胶片,化工原料,8.38,0.0,1.0,1.0,31.26,,0.0
