,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
20,002550.SZ,002550,千红制药,生物制药,5.25,2.0,1.0,47.82,香港中央结算有限公司(陆股通),1.0
21,002519.SZ,002519,银河电子,通信设备,5.37,1.0,1.0,54.29,"南方工业资产管理有限责任公司
华安基金-兴业银行-中兵投资管理有限责任公司",2.0
22,002068.SZ,002068,黑猫股份,化工原料,5.47,0.0,1.0,39.77,"中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金",6.0
23,000701.SZ,000701,厦门信达,综合类,5.7,1.0,1.0,23.18,,0.0
24,002588.SZ,002588,史丹利,农药化肥,5.85,0.0,1.0,43.28,中央汇金资产管理有限责任公司,1.0
25,002453.SZ,002453,华软科技,软件服务,6.01,0.0,1.0,34.34,,0.0
26,002617.SZ,002617,露笑科技,电气设备,6.08,1.0,1.0,70.34,中央汇金资产管理有限责任公司,1.0
27,601002.SH,601002,晋亿实业,机械基件,6.1,1.0,1.0,48.35,"全国社保基金五零三组合
中国工商银行股份有限公司-鹏华增瑞灵活配置混合型证券投资基金(LOF)
鹏华基金-工商银行-鹏华鹏润1号资产管理计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-大成产业升级股票型证券投资基金(LOF)
中央汇金资产管理有限责任公司",6.0
28,002061.SZ,002061,浙江交科,建筑工程,6.11,1.0,1.0,47.09,"香港中央结算有限公司(陆股通)
杭州炬元资产管理有限公司-炬元鑫兴九号私募基金
浙江海港资产管理有限公司",3.0
29,600970.SH,600970,中材国际,建筑工程,6.45,1.0,1.0,112.04,"中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",6.0
30,000516.SZ,000516,国际医学,医疗保健,6.48,1.0,1.0,125.0,"广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
泰达宏利基金-民生银行-泰达宏利价值成长定向增发170号资产管理计划",2.0
31,601969.SH,601969,海南矿业,普钢,6.77,1.0,1.0,132.33,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中信银行股份有限公司-建信中证500指数增强型证券投资基金
上海并购股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
32,002571.SZ,002571,德力股份,玻璃,6.77,0.0,1.0,19.24,深圳市前海钻盾资产管理有限公司-钻盾-长江二号混合策略私募证券投资基金,1.0
33,601366.SH,601366,利群股份,百货,6.95,0.0,1.0,59.8,"青岛钧泰基金投资有限公司
青岛恒荣泰资产管理股份有限公司",2.0
34,002620.SZ,002620,瑞和股份,装修装饰,7.16,0.0,1.0,22.22,元沣(深圳)资产管理有限公司-元沣价值成长3号私募投资基金,1.0
35,600151.SH,600151,航天机电,汽车配件,7.57,0.0,3.0,108.57,"中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",3.0
36,002270.SZ,002270,华明装备,电气设备,7.69,0.0,2.0,56.3,"上海国投协力发展股权投资基金合伙企业(有限合伙)
国投创新(北京)投资基金有限公司
深圳安信乾能股权投资基金合伙企业(有限合伙)
北京国投协力股权投资基金(有限合伙)",4.0
37,601890.SH,601890,亚星锚链,船舶,7.74,0.0,1.0,74.26,,0.0
38,002165.SZ,002165,红宝丽,化工原料,7.84,0.0,3.0,46.58,"博时基金管理有限公司-社保基金四一九组合
中央汇金资产管理有限责任公司
兴全睿众资产-招商银行-兴全睿众-兴全睿众定增9号特定多客户资产管理计划",3.0
39,000903.SZ,000903,云内动力,机械基件,8.11,1.0,1.0,143.32,"云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
安徽中安资本投资基金有限公司",2.0
40,603758.SH,603758,秦安股份,汽车配件,8.2,1.0,1.0,35.98,上海兰丞秦安股权投资基金合伙企业(有限合伙),1.0
41,002288.SZ,002288,超华科技,元器件,8.35,0.0,1.0,66.83,天风天成资管-招商证券-天风天成科瑞集合资产管理计划,1.0
42,002209.SZ,002209,达意隆,轻工机械,8.38,1.0,2.0,12.95,,0.0
43,603067.SH,603067,振华股份,化工原料,8.42,1.0,1.0,36.31,,0.0
44,601611.SH,601611,中国核建,建筑工程,8.45,0.0,2.0,221.81,"交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国信达资产管理股份有限公司",3.0
45,002787.SZ,002787,华源控股,广告包装,8.48,2.0,1.0,15.4,"金库骐楷(杭州)投资管理有限公司-金库成长五号私募证券投资基金
大成基金-工商银行-易方达资产管理有限公司",2.0
46,002748.SZ,002748,世龙实业,化工原料,8.65,0.0,1.0,20.76,中央汇金资产管理有限责任公司,1.0
47,002651.SZ,002651,利君股份,专用机械,8.69,1.0,1.0,45.81,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
48,002226.SZ,002226,江南化工,化工原料,8.97,0.0,2.0,85.96,"陕西省国际信托股份有限公司-陕国投·金玉32号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)
兴业全球基金-上海银行-浙江中升港通贸易有限公司",3.0
49,603183.SH,603183,建研院,建筑工程,9.02,0.0,1.0,13.23,,0.0
50,600351.SH,600351,亚宝药业,中成药,9.1,0.0,1.0,70.07,"中央汇金资产管理有限责任公司
山西省科技基金发展有限公司",2.0
51,603278.SH,603278,大业股份,钢加工,9.26,0.0,1.0,11.1,,0.0
52,603838.SH,603838,四通股份,陶瓷,9.47,1.0,1.0,25.25,,0.0
53,002786.SZ,002786,银宝山新,专用机械,9.5,2.0,1.0,36.08,"全国社会保障基金理事会转持二户
中国建设银行股份有限公司-信达澳银先进智造股票型证券投资基金
中国建设银行股份有限公司-信达澳银精华灵活配置混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",4.0
54,600480.SH,600480,凌云股份,汽车配件,9.53,1.0,2.0,72.76,"中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金",5.0
55,601216.SH,601216,君正集团,化工原料,9.59,1.0,1.0,809.21,"香港中央结算有限公司(陆股通)
中信信诚资产-招商银行-诚融聚荷1号资产管理计划
中央汇金资产管理有限责任公司",3.0
56,000785.SZ,000785,居然之家,百货,9.67,2.0,1.0,14.26,,0.0
57,600543.SH,600543,莫高股份,红黄酒,10.01,1.0,2.0,32.14,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
58,300083.SZ,300083,创世纪,元器件,10.51,2.0,1.0,137.37,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
59,600165.SH,600165,新日恒力,钢加工,10.53,1.0,2.0,72.12,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划",3.0
60,002166.SZ,002166,莱茵生物,中成药,10.54,0.0,1.0,46.75,中央汇金资产管理有限责任公司,1.0
61,002649.SZ,002649,博彦科技,软件服务,10.56,0.0,1.0,48.49,,0.0
62,002416.SZ,002416,爱施德,电器连锁,10.58,2.0,1.0,129.36,香港中央结算有限公司(陆股通),1.0
63,000856.SZ,000856,冀东装备,机械基件,10.62,1.0,2.0,24.11,中央汇金资产管理有限责任公司,1.0
64,002560.SZ,002560,通达股份,电气设备,11.0,1.0,1.0,31.4,"深圳前海粤资基金管理有限公司-粤资价值成长10号证券投资私募基金
河南超赢投资有限公司-超赢创赢30号私募投资基金
河南超赢投资有限公司-超赢创赢19号私募投资基金
华泰证券资管-南京银行-华泰远见1号集合资产管理计划",4.0
65,603105.SH,603105,芯能科技,电气设备,11.14,2.0,1.0,34.34,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
嘉兴铭朗二号股权投资基金合伙企业(有限合伙)",2.0
66,300095.SZ,300095,华伍股份,机械基件,11.19,1.0,1.0,31.07,华宝信托有限责任公司-大地32号单一资金信托,1.0
67,002670.SZ,002670,国盛金控,证券,11.23,2.0,1.0,182.25,华鑫国际信托有限公司-华鑫信托·国鑫37号集合资金信托计划,1.0
68,002417.SZ,002417,深南股份,软件服务,11.36,0.0,3.0,26.07,,0.0
69,002346.SZ,002346,柘中股份,电气设备,11.5,0.0,1.0,45.38,,0.0
70,300099.SZ,300099,精准信息,电器仪表,11.65,0.0,2.0,52.55,,0.0
71,002035.SZ,002035,华帝股份,家用电器,11.81,1.0,1.0,92.46,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",4.0
72,600114.SH,600114,东睦股份,机械基件,11.83,1.0,1.0,72.55,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
上海国赞投资管理中心(有限合伙)-国赞稳健1号私募证券投资基金",4.0
73,601456.SH,601456,国联证券,证券,11.92,0.0,3.0,56.71,,0.0
74,002081.SZ,002081,金螳螂,装修装饰,12.57,1.0,2.0,327.46,"大连通和投资有限公司-通和宏观对冲一期私募投资基金
大连通和投资有限公司-通和进取十二期私募投资基金
大连通和投资有限公司-通和富享一期投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",5.0
75,000524.SZ,000524,岭南控股,酒店餐饮,12.73,4.0,1.0,85.31,,0.0
76,000921.SZ,000921,海信家电,家用电器,13.06,1.0,1.0,117.82,"国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
中国工商银行股份有限公司-博时成长优选两年封闭运作灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-汇丰晋信大盘股票型证券投资基金
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司",6.0
77,300318.SZ,300318,博晖创新,医疗保健,13.35,3.0,1.0,96.73,中央汇金资产管理有限责任公司,1.0
78,603167.SH,603167,渤海轮渡,水运,13.52,0.0,3.0,62.96,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金",3.0
79,300859.SZ,300859,西域旅游,旅游服务,13.78,0.0,3.0,5.34,,0.0
80,000697.SZ,000697,炼石航空,航空,13.8,2.0,1.0,78.07,"申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划
上海铂祥投资管理中心(有限合伙)-铂祥FOF私募证券投资基金",2.0
81,300414.SZ,300414,中光防雷,通信设备,13.84,2.0,1.0,41.91,中央汇金资产管理有限责任公司,1.0
82,603035.SH,603035,常熟汽饰,汽车配件,14.74,1.0,2.0,42.15,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金,1.0
83,002771.SZ,002771,真视通,软件服务,14.9,1.0,1.0,19.5,厦门国际信托有限公司-卧龙一期证券投资分级受益权集合资金信托,1.0
84,300358.SZ,300358,楚天科技,医疗保健,15.63,1.0,1.0,71.49,"湖南省资产管理有限公司
中投天琪期货-浙商金汇信托股份有限公司-浙金·浦发-津杉-国泰定增1号集合资金信托计划
鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划
中央汇金资产管理有限责任公司
西藏德传投资管理有限公司-德传附子证券投资基金",5.0
85,605158.SH,605158,华达新材,钢加工,16.0,1.0,2.0,15.74,,0.0
86,601606.SH,601606,长城军工,专用机械,16.05,1.0,1.0,47.79,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国长城资产管理股份有限公司
中国华融资产管理股份有限公司",4.0
87,603053.SH,603053,成都燃气,供气供热,16.11,1.0,1.0,14.32,,0.0
88,000828.SZ,000828,东莞控股,路桥,16.2,0.0,1.0,168.4,中国工商银行-富国中证红利指数增强型证券投资基金,1.0
89,300455.SZ,300455,康拓红外,运输设备,16.27,1.0,1.0,81.42,"中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",3.0
90,300600.SZ,300600,瑞特股份,电气设备,16.3,0.0,1.0,33.54,"全国社保基金一零二组合
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",4.0
91,600072.SH,600072,中船科技,船舶,16.6,0.0,1.0,122.22,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
上海国际集团资产管理有限公司
中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)",4.0
92,000777.SZ,000777,中核科技,机械基件,16.69,1.0,2.0,63.99,中央汇金资产管理有限责任公司,1.0
93,002201.SZ,002201,九鼎新材,玻璃,16.93,0.0,1.0,56.15,中央汇金资产管理有限责任公司,1.0
94,605188.SH,605188,国光连锁,超市连锁,17.39,0.0,3.0,8.62,,0.0
95,605066.SH,605066,天正电气,电气设备,17.46,0.0,3.0,12.4,,0.0
96,603385.SH,603385,惠达卫浴,家居用品,18.5,0.0,1.0,68.34,"中国银行股份有限公司-嘉实新收益灵活配置混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",3.0
97,002552.SZ,002552,宝鼎科技,机械基件,18.53,1.0,2.0,37.09,,0.0
98,002041.SZ,002041,登海种业,种植业,19.03,0.0,1.0,167.46,"银华基金-农业银行-银华中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司",6.0
99,603886.SH,603886,元祖股份,食品,19.04,2.0,1.0,45.7,"光大兴陇信托有限责任公司-光大-融金1号证券投资集合资金信托计划
民生通惠资产-工商银行-民生通惠通汇6号资产管理产品
四川海之翼股权投资基金管理有限公司-海之翼一期管理基金",3.0
100,002262.SZ,002262,恩华药业,化学制药,19.63,1.0,1.0,174.68,"上海宽远资产管理有限公司-宽远价值进取证券投资基金
中国建设银行股份有限公司-鹏华优选价值股票型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零三组合
招商银行股份有限公司-鹏华稳健回报混合型证券投资基金",5.0
101,603359.SH,603359,东珠生态,环境保护,20.0,2.0,1.0,30.59,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
上海复星创泓股权投资基金合伙企业(有限合伙)
无锡金投产业升级股权投资基金企业(有限合伙)",4.0
102,002286.SZ,002286,保龄宝,食品,21.3,0.0,1.0,78.65,"中央汇金资产管理有限责任公司
宁波趵朴富通资产管理中心(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",3.0
103,000877.SZ,000877,天山股份,水泥,21.8,0.0,2.0,191.86,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国工商银行股份有限公司-华安沪港深机会灵活配置混合型证券投资基金
全国社保基金四一二组合
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",8.0
104,603898.SH,603898,好莱客,家居用品,22.1,1.0,1.0,68.42,"香港中央结算有限公司(陆股通)
建投拓安(安徽)股权投资管理有限公司-中德制造业(安徽)投资基金(有限合伙)",2.0
105,002236.SZ,002236,大华股份,电器仪表,22.42,1.0,1.0,416.33,"香港中央结算有限公司(陆股通)
富达基金(香港)有限公司-客户资金
中央汇金资产管理有限责任公司
上海景林资产管理有限公司-景林全球基金",4.0
106,300531.SZ,300531,优博讯,软件服务,22.44,3.0,1.0,62.83,,0.0
107,002919.SZ,002919,名臣健康,日用化工,22.48,1.0,1.0,9.5,,0.0
108,300274.SZ,300274,阳光电源,电气设备,23.1,0.0,1.0,250.45,"全国社保基金四一三组合
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
全国社保基金一一八组合
安徽安元投资基金有限公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",7.0
109,002835.SZ,002835,同为股份,元器件,23.74,0.0,2.0,27.84,"中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金
兴业证券股份有限公司-博道久航混合型证券投资基金",3.0
110,605318.SH,605318,法狮龙,装修装饰,24.0,2.0,1.0,7.75,,0.0
111,600363.SH,600363,联创光电,元器件,24.21,0.0,1.0,107.37,,0.0
112,600131.SH,600131,国网信通,通信设备,24.25,1.0,1.0,98.86,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
兴证证券资管-阿坝州投资发展公司-兴证资管阿尔法科睿3号单一资产管理计划
北京新华国泰水利资产管理有限公司",4.0
113,605118.SH,605118,力鼎光电,元器件,24.29,1.0,2.0,9.96,,0.0
114,603606.SH,603606,东方电缆,电气设备,25.98,1.0,1.0,165.97,"香港中央结算有限公司(陆股通)
全国社保基金四一二组合
光大证券-光大银行-光大阳光集合资产管理计划
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托",4.0
115,605399.SH,605399,晨光新材,化工原料,26.33,0.0,1.0,12.11,,0.0
116,600641.SH,600641,万业企业,区域地产,26.37,0.0,1.0,252.61,"香港中央结算有限公司(陆股通)
国家集成电路产业投资基金股份有限公司
沈阳森木投资管理有限公司-森木价值发现1号证券投资基金
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划",4.0
117,000411.SZ,000411,英特集团,医药商业,26.98,1.0,2.0,55.94,"基本养老保险基金九零三组合
全国社保基金六零四组合",2.0
118,300721.SZ,300721,怡达股份,化工原料,27.13,0.0,1.0,11.39,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
119,002853.SZ,002853,皮阿诺,家居用品,27.73,0.0,1.0,26.41,"长安国际信托股份有限公司-长安信托-皮阿诺2018员工持股集合资金信托计划
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金",2.0
120,002625.SZ,002625,光启技术,汽车配件,28.35,1.0,1.0,330.31,,0.0
121,603950.SH,603950,长源东谷,汽车配件,29.98,0.0,1.0,17.35,,0.0
122,002216.SZ,002216,三全食品,食品,31.25,0.0,1.0,176.74,"上海明河投资管理有限公司-明河成长2号私募证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",3.0
123,600391.SH,600391,航发科技,航空,31.76,2.0,1.0,104.85,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金
北京国际信托有限公司
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金",4.0
124,300629.SZ,300629,新劲刚,矿物制品,32.85,2.0,1.0,21.52,广州常彰明资产管理有限公司,1.0
125,002190.SZ,002190,成飞集成,汽车配件,33.09,0.0,2.0,114.22,,0.0
126,600316.SH,600316,洪都航空,航空,36.58,0.0,1.0,262.32,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
127,603801.SH,603801,志邦家居,家居用品,36.79,0.0,1.0,79.94,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
全国社保基金一一四组合",3.0
128,603508.SH,603508,思维列控,软件服务,37.2,1.0,1.0,83.74,上海呈瑞投资管理有限公司-呈瑞和兴4号私募证券投资基金,1.0
129,300378.SZ,300378,鼎捷软件,软件服务,37.9,0.0,1.0,100.35,,0.0
130,300857.SZ,300857,协创数据,IT设备,38.2,0.0,3.0,19.73,,0.0
131,688556.SH,688556,高测股份,专用机械,38.8,2.0,1.0,14.28,,0.0
132,601689.SH,601689,拓普集团,汽车配件,41.0,0.0,1.0,432.54,"全国社保基金四一三组合
全国社保基金四一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品
基本养老保险基金一二零六组合
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",8.0
133,300578.SZ,300578,会畅通讯,通信设备,43.18,2.0,1.0,51.54,"中国邮政储蓄银行股份有限公司-天弘互联网灵活配置混合型证券投资基金
中国工商银行股份有限公司-海富通科技创新混合型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金",3.0
134,300671.SZ,300671,富满电子,半导体,46.55,0.0,1.0,65.57,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
135,002992.SZ,002992,宝明科技,元器件,46.64,1.0,2.0,16.09,,0.0
136,603859.SH,603859,能科股份,软件服务,46.7,1.0,2.0,60.6,"全国社保基金一一八组合
全国社保基金六零三组合
国金证券-横琴人寿保险有限公司-国金证券-横琴人寿委托投资2号单一资产管理计划",3.0
137,600511.SH,600511,国药股份,医药商业,46.8,1.0,2.0,258.97,"全国社保基金一零三组合
全国社保基金四一三组合
广发稳健增长证券投资基金
香港中央结算有限公司(陆股通)
博时主题行业混合型证券投资基金(LOF)
全国社保基金一一五组合
中央汇金资产管理有限责任公司
全国社保基金一零一组合",8.0
138,300748.SZ,300748,金力永磁,元器件,47.2,0.0,1.0,121.82,"中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国-比利时直接股权投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",4.0
139,000733.SZ,000733,振华科技,元器件,50.78,0.0,1.0,261.42,"全国社保基金一零二组合
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
财通基金-招商银行-财通基金-长昕1号资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
贵州省贵鑫瑞和创业投资管理有限责任公司-贵州新动能产业投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",8.0
