,ts_code,symbol,name,industry,COL_RECENT_LIMIT_COUNT
179,002228.SZ,002228,合兴包装,广告包装,1.0
180,002232.SZ,002232,启明信息,软件服务,1.0
181,002235.SZ,002235,安妮股份,互联网,1.0
182,002249.SZ,002249,大洋电机,电气设备,1.0
183,002272.SZ,002272,川润股份,机械基件,1.0
184,002283.SZ,002283,天润工业,汽车配件,1.0
185,002297.SZ,002297,博云新材,矿物制品,1.0
186,002326.SZ,002326,永太科技,化工原料,1.0
187,002348.SZ,002348,高乐股份,文教休闲,1.0
188,002363.SZ,002363,隆基机械,汽车配件,1.0
189,002383.SZ,002383,合众思壮,通信设备,1.0
190,002404.SZ,002404,嘉欣丝绸,纺织,1.0
191,002407.SZ,002407,多氟多,化工原料,1.0
192,002495.SZ,002495,佳隆股份,食品,1.0
193,300908.SZ,300908,仲景食品,食品,1.0
194,002506.SZ,002506,协鑫集成,电气设备,1.0
195,002514.SZ,002514,宝馨科技,机械基件,1.0
196,002578.SZ,002578,闽发铝业,铝,1.0
197,002584.SZ,002584,西陇科学,化工原料,1.0
198,002612.SZ,002612,朗姿股份,服饰,1.0
199,002613.SZ,002613,北玻股份,专用机械,1.0
200,002618.SZ,002618,丹邦科技,元器件,1.0
201,002622.SZ,002622,融钰集团,综合类,1.0
202,002651.SZ,002651,利君股份,专用机械,1.0
203,002652.SZ,002652,扬子新材,其他建材,1.0
204,002674.SZ,002674,兴业科技,纺织,1.0
205,002702.SZ,002702,海欣食品,食品,1.0
206,002724.SZ,002724,海洋王,半导体,1.0
207,002750.SZ,002750,龙津药业,中成药,1.0
208,002211.SZ,002211,宏达新材,橡胶,1.0
209,002193.SZ,002193,如意集团,纺织,1.0
210,002165.SZ,002165,红宝丽,化工原料,1.0
211,002149.SZ,002149,西部材料,小金属,1.0
212,000048.SZ,000048,京基智农,饲料,1.0
213,000157.SZ,000157,中联重科,工程机械,1.0
214,000488.SZ,000488,晨鸣纸业,造纸,1.0
215,000517.SZ,000517,荣安地产,区域地产,1.0
216,000526.SZ,000526,紫光学大,文教休闲,1.0
217,000540.SZ,000540,中天金融,多元金融,1.0
218,000558.SZ,000558,莱茵体育,文教休闲,1.0
219,000559.SZ,000559,万向钱潮,汽车配件,1.0
220,000609.SZ,000609,中迪投资,区域地产,1.0
221,000615.SZ,000615,奥园美谷,化纤,1.0
222,000619.SZ,000619,海螺型材,其他建材,1.0
223,000691.SZ,000691,亚太实业,化工原料,1.0
224,000700.SZ,000700,模塑科技,汽车配件,1.0
225,000766.SZ,000766,通化金马,化学制药,1.0
226,000768.SZ,000768,中航飞机,航空,1.0
227,000809.SZ,000809,铁岭新城,区域地产,1.0
228,000816.SZ,000816,智慧农业,农用机械,1.0
229,000851.SZ,000851,高鸿股份,软件服务,1.0
230,000869.SZ,000869,张裕A,红黄酒,1.0
231,000887.SZ,000887,中鼎股份,橡胶,1.0
232,000905.SZ,000905,厦门港务,港口,1.0
233,000929.SZ,000929,兰州黄河,啤酒,1.0
234,000936.SZ,000936,华西股份,化纤,1.0
235,000949.SZ,000949,新乡化纤,化纤,1.0
236,000957.SZ,000957,中通客车,汽车整车,1.0
237,000966.SZ,000966,长源电力,火力发电,1.0
238,000983.SZ,000983,西山煤电,煤炭开采,1.0
239,002069.SZ,002069,獐子岛,渔业,1.0
240,002101.SZ,002101,广东鸿图,汽车配件,1.0
241,002752.SZ,002752,昇兴股份,广告包装,1.0
242,002756.SZ,002756,永兴材料,特种钢,1.0
243,002806.SZ,002806,华锋股份,元器件,1.0
244,300438.SZ,300438,鹏辉能源,电气设备,1.0
245,300460.SZ,300460,惠伦晶体,元器件,1.0
246,300469.SZ,300469,信息发展,软件服务,1.0
247,300475.SZ,300475,聚隆科技,专用机械,1.0
248,300501.SZ,300501,海顺新材,广告包装,1.0
249,300506.SZ,300506,名家汇,建筑工程,1.0
250,300526.SZ,300526,中潜股份,专用机械,1.0
251,300542.SZ,300542,新晨科技,软件服务,1.0
252,300586.SZ,300586,美联新材,化工原料,1.0
253,300643.SZ,300643,万通智控,汽车配件,1.0
254,300681.SZ,300681,英搏尔,汽车配件,1.0
255,300689.SZ,300689,澄天伟业,元器件,1.0
256,300711.SZ,300711,广哈通信,通信设备,1.0
257,300712.SZ,300712,永福股份,建筑工程,1.0
258,300719.SZ,300719,安达维尔,航空,1.0
259,000012.SZ,000012,南玻A,玻璃,1.0
260,300730.SZ,300730,科创信息,软件服务,1.0
261,300733.SZ,300733,西菱动力,汽车配件,1.0
262,300741.SZ,300741,华宝股份,食品,1.0
263,300742.SZ,300742,越博动力,汽车配件,1.0
264,300758.SZ,300758,七彩化学,染料涂料,1.0
265,300769.SZ,300769,德方纳米,化工原料,1.0
266,300776.SZ,300776,帝尔激光,专用机械,1.0
267,300816.SZ,300816,艾可蓝,环境保护,1.0
268,300821.SZ,300821,东岳硅材,化工原料,1.0
269,300822.SZ,300822,贝仕达克,元器件,1.0
270,300829.SZ,300829,金丹科技,食品,1.0
271,300843.SZ,300843,胜蓝股份,元器件,1.0
272,300852.SZ,300852,四会富仕,元器件,1.0
273,300892.SZ,300892,品渥食品,乳制品,1.0
274,300444.SZ,300444,双杰电气,电气设备,1.0
275,300402.SZ,300402,宝色股份,专用机械,1.0
276,002813.SZ,002813,路畅科技,汽车配件,1.0
277,300356.SZ,300356,光一科技,电气设备,1.0
278,002824.SZ,002824,和胜股份,铝,1.0
279,002865.SZ,002865,钧达股份,汽车配件,1.0
280,002870.SZ,002870,香山股份,电器仪表,1.0
281,002906.SZ,002906,华阳集团,汽车配件,1.0
282,002917.SZ,002917,金奥博,化工原料,1.0
283,002938.SZ,002938,鹏鼎控股,元器件,1.0
284,002948.SZ,002948,青岛银行,银行,1.0
285,002977.SZ,002977,天箭科技,通信设备,1.0
286,002997.SZ,002997,瑞鹄模具,汽车配件,1.0
287,002998.SZ,002998,优彩资源,化纤,1.0
288,003002.SZ,003002,壶化股份,化工原料,1.0
289,003011.SZ,003011,海象新材,家居用品,1.0
290,003012.SZ,003012,东鹏控股,陶瓷,1.0
291,300002.SZ,300002,神州泰岳,软件服务,1.0
292,300019.SZ,300019,硅宝科技,化工原料,1.0
293,300032.SZ,300032,金龙机电,元器件,1.0
294,300064.SZ,300064,ST金刚,矿物制品,1.0
295,300065.SZ,300065,海兰信,软件服务,1.0
296,300116.SZ,300116,保力新,电气设备,1.0
297,300121.SZ,300121,阳谷华泰,化工原料,1.0
298,300167.SZ,300167,迪威迅,通信设备,1.0
299,300185.SZ,300185,通裕重工,工程机械,1.0
300,300208.SZ,300208,青岛中程,电气设备,1.0
301,300220.SZ,300220,金运激光,元器件,1.0
302,300225.SZ,300225,金力泰,染料涂料,1.0
303,300274.SZ,300274,阳光电源,电气设备,1.0
304,300283.SZ,300283,温州宏丰,电气设备,1.0
305,300301.SZ,300301,长方集团,半导体,1.0
306,300321.SZ,300321,同大股份,塑料,1.0
307,300722.SZ,300722,新余国科,专用机械,1.0
