,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
47,300579.SZ,数字认证,软件服务,27.8,"雄安-智慧城市, 网络安全, 高送转-填权, 雄安新区, 区块链, 国产软件, 彩票, 知识产权, ",18.37亿
48,601518.SH,吉林高速,路桥,3.11,"高速公路, 振兴东北, 低价股, ",37.73亿
49,300142.SZ,沃森生物,生物制药,27.0,"MSCI, 新进指数成份股, 医药, 创新药, 疫苗, 创业板人气股, ",371.8亿
50,601881.SH,中国银河,证券,11.63,"券商, ",142.88亿
51,002522.SZ,浙江众成,塑料,6.96,"新能源汽车, 包装印刷, 充电桩, ",59.45亿
52,300533.SZ,冰川网络,软件服务,37.58,"游戏, ",15.03亿
53,002827.SZ,高争民爆,化工原料,16.86,"高送转, 西藏, 民爆, ",10.65亿
54,300678.SZ,中科信息,软件服务,25.1,"中科院系, 数字中国, 智能制造, 机器视觉, ",20.91亿
55,002890.SZ,弘宇股份,农用机械,21.74,"农机, ",8.59亿
56,600588.SH,用友网络,软件服务,25.05,"MSCI, 阿里巴巴概念股, 金改, 混改, 海底捞概念股, 回购, 数字中国, 互联网金融, 移动支付, 大数据, 云计算, 区块链, 工业互联网, 智慧城市, 国产软件, 滴滴出行概念股, 独角兽, ",617.85亿
57,603138.SH,海量数据,软件服务,22.93,"大数据, 云计算, ",10.98亿
58,002938.SZ,鹏鼎控股,元器件,27.84,"PCB板, 苹果产业链, ",64.35亿
59,300499.SZ,高澜股份,专用机械,16.13,"新能源汽车, 高送转, 充电桩, ",13.43亿
60,600529.SH,山东药玻,医疗保健,29.27,"社保重仓, 山东国企改革, 医疗器械, 玻璃, ",105.47亿
61,300012.SZ,华测检测,电器仪表,9.65,"新进指数成份股, 北汽新能源, 业绩预增, 雄安-园林环保, 雄安新区, 碳交易, ",145.06亿
62,600323.SH,瀚蓝环境,水务,16.78,"水务, 固废处理, 粤港澳大湾区, 天然气, PPP, 环保, 创投, ",128.58亿
63,002204.SZ,大连重工,专用机械,3.81,"航母, ",73.59亿
64,000826.SZ,启迪桑德,环境保护,10.74,"MSCI, 固废处理, 雄安-园林环保, 定增破发, 锂电池, PPP, 环保, 雄安新区, 新能源汽车, 高校系, ",127.34亿
65,300133.SZ,华策影视,影视音像,6.82,"百度概念股, 大数据, 股权转让, VR&AR, 国资入股, 独角兽, 影视, 动漫, ",94.28亿
66,300435.SZ,中泰股份,机械基件,15.55,"天然气, 煤化工, 燃料电池, 资产重组, ",18.43亿
67,600739.SH,辽宁成大,商贸代理,14.17,"MSCI, 油服, 医药商业, 参股券商, 破净股, 页岩气, 医药, 疫苗, ",216.76亿
68,002817.SZ,黄山胶囊,化学制药,20.2,,8.39亿
69,002511.SZ,中顺洁柔,造纸,11.38,"社保重仓, 回购, 造纸, ",144.84亿
70,300385.SZ,雪浪环境,环境保护,21.23,"固废处理, 定增破发, 高质押率, 大气治理, 环保, 高送转, ",12.3亿
71,002253.SZ,川大智胜,软件服务,15.42,"通用航空, 人工智能, 国产软件, VR&AR, 人脸识别, ",31.88亿
72,603259.SH,药明康德,化学制药,85.72,"健康中国, 新进指数成份股, PD-1抑制剂, 高送转-预期, 业绩预增, 医药, 创新药, 大数据, ",616.01亿
73,002734.SZ,利民股份,农药化肥,14.48,"农药, ",29.52亿
74,600306.SH,商业城,百货,8.1,"新零售, 共享经济, 壳公司, ",14.37亿
75,603811.SH,诚意药业,化学制药,19.25,"医药, 化学药, ",15.45亿
76,603345.SH,安井食品,食品,49.01,"海底捞概念股, 社保重仓, 食品, 独角兽, 人造肉, ",65.46亿
77,601688.SH,华泰证券,证券,20.32,"高股息, MSCI, 券商, 混改, ",1106.16亿
78,000157.SZ,中联重科,工程机械,5.74,"MSCI, 一带一路, 乡村振兴, 业绩预增, 宁德时代概念股, 农机, 工业自动化, 机械, 智能制造, 人工智能, 工业互联网, ",361.61亿
79,603079.SH,圣达生物,食品,29.46,"维生素, ",10.76亿
80,603365.SH,水星家纺,纺织,18.94,"纺织服装, ",16.78亿
81,603496.SH,恒为科技,电脑设备,29.11,"大数据, 国产操作系统, ",22.39亿
82,000545.SZ,金浦钛业,化工原料,4.05,"涤纶, 供应链金融, 钛白粉, 资产重组, ",38.86亿
83,603063.SH,禾望电气,电气设备,10.52,"风电, 光伏, ",26.86亿
84,000869.SZ,张裕A,红黄药酒,30.83,,139.8亿
85,601108.SH,财通证券,证券,11.05,"MSCI, 券商, 浙江国企改革, 期货概念, ",265.94亿
86,600621.SH,华鑫股份,证券,13.27,"券商, 金改, 上海国企改革, ",71.03亿
87,002722.SZ,金轮股份,纺织机械,15.31,"独角兽, 创投, ",26.37亿
88,601888.SH,中国国旅,旅游服务,82.67,"MSCI, 中字头, 人民币升值受益, 阿里巴巴概念股, 大消费, 央企改革, 旅游, 中韩自贸区, 海南自由贸易港, 自贸区, 自由贸易港, 股权转让, ",1614.11亿
89,002926.SZ,华西证券,证券,10.55,"MSCI, 券商, ",187.59亿
90,300504.SZ,天邑股份,通信设备,27.0,"5G, 光通信, ",26.8亿
91,300171.SZ,东富龙,医疗保健,8.77,"基因测序, 医疗器械, 独角兽, ",29.26亿
92,300577.SZ,开润股份,纺织,32.51,"社保重仓, 纺织服装, 小米概念股, ",20.88亿
93,600036.SH,招商银行,银行,36.8,"银行, 安邦系, 白马股, MSCI, 央企改革, ",7591.45亿
94,300386.SZ,飞天诚信,软件服务,12.33,"谷歌概念股, 网络安全, 区块链, 国产软件, 国产操作系统, 虹膜识别, ",26.3亿
95,300472.SZ,新元科技,专用机械,21.86,"业绩预增, 工业自动化, 智能制造, 高送转, 机器人, 虹膜识别, 人脸识别, ",21.99亿
96,603050.SH,科林电气,电气设备,11.96,"特高压, 光伏, 雄安-智慧城市, 雄安新区, 京津冀, ",9.61亿
97,601989.SH,中国重工,船舶,5.26,"南北船合并, MSCI, 中字头, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 军工, 军民融合, 债转股-AMC, ",965.82亿
98,603580.SH,艾艾精工,化工原料,18.94,,5.71亿
99,601318.SH,中国平安,保险,83.54,"保险, 白马股, MSCI, 中字头, 回购, 信托, 互联网金融, 区块链, 智慧城市, 独角兽, ",9049.61亿
100,600483.SH,福能股份,火力发电,8.45,"电改, 核电, 风电, ",131.13亿
101,002032.SZ,苏泊尔,家用电器,74.45,"新进指数成份股, 大消费, 东盟博览会, 回购, 小家电, 家电, ",405.47亿
102,002811.SZ,亚泰国际,装修装饰,15.21,"装修装饰, ",6.84亿
103,600030.SH,中信证券,证券,21.55,"MSCI, 券商, 金改, ",2115.06亿
104,002153.SZ,石基信息,软件服务,34.15,"MSCI, 阿里巴巴概念股, 新零售, 互联网金融, 移动支付, 大数据, 云计算, 国产软件, 独角兽, 蚂蚁金服概念股, ",165.74亿
105,300233.SZ,金城医药,化学制药,18.6,"医药, 化学药, 石墨烯, 眼科, 股权转让, ",66.04亿
106,603161.SH,科华控股,汽车配件,14.52,"汽车零部件, ",10.08亿
107,002796.SZ,世嘉科技,专用机械,35.58,"5G, 业绩预增, 高送转-填权, ",44.05亿
108,601601.SH,中国太保,保险,36.02,"保险, MSCI, 中字头, 阿里巴巴概念股, 养老产业, 独角兽, 蚂蚁金服概念股, ",2264.47亿
109,000715.SZ,中兴商业,百货,10.61,"新零售, 股权转让, ",29.56亿
110,000582.SZ,北部湾港,港口,8.84,"东盟博览会, 港口, 回购, 广西, ",23.26亿
111,002331.SZ,皖通科技,软件服务,10.14,"军工, 军民融合, 无人驾驶, 智慧安防, ",31.27亿
112,603615.SH,茶花股份,家居用品,9.44,"二胎, ",7.07亿
113,002933.SZ,新兴装备,航空,45.57,"高送转-预期, ",13.37亿
