,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LIMIT_COUNT,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
20,300048.SZ,300048,合康新能,电气设备,True,0.0,5.625,14.965986394557817,0.3758522727272729,55.27,,0.0
21,002524.SZ,002524,光正眼科,医疗保健,True,1.0,9.9825,26.61290322580645,0.37510000000000004,61.84,上海迎水投资管理有限公司-迎水绿洲11号私募证券投资基金,1.0
22,603297.SH,603297,永新光学,电器仪表,True,1.0,9.9908,26.984549813532244,0.3702414925962486,24.35,,0.0
23,603106.SH,603106,恒银科技,IT设备,True,1.0,1.9763,28.14569536423841,0.3552941176470588,30.99,,0.0
24,600153.SH,600153,建发股份,商贸代理,True,0.0,4.6707,13.506493506493511,0.3458114423076922,247.8,,0.0
25,300656.SZ,300656,民德电子,IT设备,True,0.0,6.6079,19.479353680430876,0.3392258341013826,19.6,,0.0
26,600755.SH,600755,厦门国贸,商贸代理,True,0.0,0.7386,11.8032786885246,0.3383720833333331,126.18,"兴证证券资管-厦门国贸控股集团有限公司-兴证资管阿尔法科睿1号单一资产管理计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划",4.0
27,300061.SZ,300061,旗天科技,互联网,True,2.0,13.6038,40.82840236686391,0.3331945217391304,25.9,,0.0
28,000407.SZ,000407,胜利股份,供气供热,True,0.0,4.3689,13.157894736842103,0.33203640000000006,37.66,,0.0
29,002011.SZ,002011,盾安环境,工程机械,True,1.0,9.9323,31.266846361185998,0.3176623534482757,44.5,,0.0
30,002160.SZ,002160,常铝股份,铝,True,2.0,9.9502,31.94029850746267,0.31737336448598147,32.06,,0.0
31,605333.SH,605333,沪光股份,汽车配件,True,2.0,0.5184,32.59878419452886,0.307149491841492,7.0,,0.0
32,300043.SZ,300043,星辉娱乐,文教休闲,True,0.0,5.0898,16.61129568106312,0.3064059600000001,32.11,,0.0
33,002308.SZ,002308,威创股份,IT设备,True,2.0,9.9792,33.58585858585859,0.2997868872180451,47.93,,0.0
34,002621.SZ,002621,美吉姆,文教休闲,True,1.0,10.0559,33.71040723981902,0.29830253691275155,46.89,,0.0
35,300348.SZ,300348,长亮科技,软件服务,True,0.0,5.4455,18.479604449938215,0.29467622073578564,111.81,,0.0
36,603956.SH,603956,威派格,专用机械,True,0.0,7.1606,24.439624005784523,0.29299141420118346,15.12,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
上海金浦新兴产业股权投资基金合伙企业(有限合伙)
招商证券-招行-招商证券智远成长集合资产管理计划
兴业银行股份有限公司-广发稳鑫保本混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-南方产业优势两年持有期混合型证券投资基金
中国农业银行股份有限公司-南方瑞盛三年持有期混合型证券投资基金",7.0
37,002682.SZ,002682,龙洲股份,公路,True,1.0,-1.8421,34.75177304964539,0.2919246734693878,20.62,,0.0
38,600960.SH,600960,渤海汽车,汽车配件,True,3.0,9.9256,34.24242424242425,0.28986265486725654,42.11,,0.0
39,300674.SZ,300674,宇信科技,软件服务,True,0.0,8.8686,31.16790912318068,0.2845426674259682,102.02,"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
招商银行股份有限公司-鹏华新兴成长混合型证券投资基金
华侨星城(上海)股权投资基金合伙企业(有限合伙)",3.0
40,600532.SH,600532,未来股份,医疗保健,True,0.0,7.8052,27.64612954186414,0.28232523428571427,83.4,,0.0
41,600881.SH,600881,亚泰集团,水泥,True,0.0,2.7586,9.963099630996307,0.2768817037037038,96.82,,0.0
42,600229.SH,600229,城市传媒,出版业,True,0.0,3.4865,12.78065630397236,0.27279506756756766,45.85,,0.0
43,000779.SZ,000779,甘咨询,建筑工程,True,0.0,3.7975,14.020857473928139,0.27084648760330615,17.22,,0.0
44,603722.SH,603722,阿科力,化工原料,True,0.0,0.3936,29.32917316692667,0.27076112765957455,28.82,,0.0
45,003028.SZ,003028,振邦智能,元器件,True,1.0,-1.8981,37.01067615658362,0.27019230769230773,13.45,,0.0
46,000720.SZ,000720,新能泰山,区域地产,True,1.0,5.1151,19.130434782608695,0.26738022727272726,35.49,,0.0
47,000616.SZ,000616,海航投资,全国地产,True,2.0,9.9265,38.42592592592593,0.263402891566265,42.76,,0.0
48,603999.SH,603999,读者传媒,出版业,True,0.0,3.8095,14.495798319327747,0.26280028985507214,31.39,,0.0
49,002999.SZ,002999,天禾股份,批发业,True,2.0,9.9764,38.06706114398422,0.26207434196891194,8.69,,0.0
50,600730.SH,600730,中国高科,综合类,True,0.0,4.3779,16.752577319587637,0.26132695384615373,26.58,,0.0
51,600479.SH,600479,千金药业,中成药,True,0.0,0.6459,13.746958637469575,0.2595046725663719,39.13,,0.0
52,000919.SZ,000919,金陵药业,化学制药,True,1.0,-0.9115,39.38294010889292,0.25464579262672815,38.3,"中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·久富金石20号证券投资集合资金信托计划",2.0
53,603269.SH,603269,海鸥股份,机械基件,True,3.0,9.9825,39.24611973392462,0.2543563559322033,14.13,,0.0
54,605088.SH,605088,冠盛股份,汽车配件,True,0.0,-1.8974,19.55855303494789,0.24739560188087767,7.65,,0.0
55,600088.SH,600088,中视传媒,影视音像,True,1.0,9.9659,40.47878128400437,0.24620059408602138,51.34,,0.0
56,600854.SH,600854,春兰股份,家用电器,True,0.0,5.4286,22.18543046357615,0.2446921194029852,19.17,,0.0
57,603023.SH,603023,威帝股份,汽车配件,True,0.0,5.6098,23.361823361823376,0.24012680487804863,24.34,,0.0
58,300773.SZ,300773,拉卡拉,软件服务,True,0.0,4.9921,21.499085923217542,0.23220056972789124,127.27,"中国建设银行股份有限公司-银华同力精选混合型证券投资基金
香港中央结算有限公司(陆股通)",2.0
59,600327.SH,600327,大东方,汽车服务,True,0.0,2.8037,18.918918918918926,0.2320534285714285,38.93,,0.0
60,000705.SZ,000705,浙江震元,医药商业,True,0.0,2.2409,11.79173047473201,0.2318404415584415,20.58,深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金,1.0
61,600827.SH,600827,百联股份,超市连锁,True,0.0,2.4927,36.16883116883116,0.2297917773788151,336.45,,0.0
62,002152.SZ,002152,广电运通,IT设备,True,1.0,10.0448,44.18331374853113,0.22734374468085114,293.77,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四一三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
63,600368.SH,600368,五洲交通,路桥,True,0.0,2.6738,22.292993630573243,0.22680668571428575,43.22,香港中央结算有限公司(陆股通),1.0
64,600237.SH,600237,铜峰电子,元器件,True,1.0,10.0329,44.8051948051948,0.22392269565217393,37.76,,0.0
65,002537.SZ,002537,海联金汇,汽车整车,True,0.0,5.6667,25.544554455445546,0.22183593023255813,78.47,,0.0
66,000716.SZ,000716,黑芝麻,食品,True,0.0,2.8302,12.758620689655187,0.22182648648648623,21.88,,0.0
67,601811.SH,601811,新华文轩,出版业,True,0.0,-0.2841,29.0953545232274,0.22173986554621836,83.39,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
香港中央结算有限公司(陆股通)",2.0
68,603223.SH,603223,恒通股份,供气供热,True,0.0,8.3591,37.872819358469336,0.22071501783060918,69.15,山东一圈一带产业投资基金有限公司-山高-圈带私募基金,1.0
69,300608.SZ,300608,思特奇,软件服务,True,0.0,5.6106,25.736738703339903,0.21799964885496165,15.58,,0.0
70,600826.SH,600826,兰生股份,商贸代理,True,0.0,4.1049,18.88020833333335,0.21741815172413773,38.4,,0.0
71,605378.SH,605378,野马电池,电气设备,True,5.0,10.0089,46.432794639337786,0.21555670033955865,12.39,,0.0
72,605318.SH,605318,法狮龙,装修装饰,True,2.0,-9.9951,47.088791848617184,0.212710914992272,5.87,,0.0
73,002327.SZ,002327,富安娜,纺织,True,0.0,1.9651,28.296703296703285,0.2126926213592234,45.36,,0.0
74,002183.SZ,002183,怡亚通,仓储物流,True,0.0,5.4113,25.51546391752577,0.21207923232323234,103.34,,0.0
75,002098.SZ,002098,浔兴股份,服饰,True,0.0,4.9505,23.49514563106796,0.21070309917355373,22.77,,0.0
76,002141.SZ,002141,贤丰控股,元器件,True,2.0,-2.6846,47.524752475247524,0.2096402291666667,18.46,,0.0
77,300241.SZ,300241,瑞丰光电,半导体,True,0.0,4.7096,22.836095764272567,0.2062349032258064,28.41,,0.0
78,002248.SZ,002248,华东数控,机床制造,True,3.0,9.9448,48.50746268656718,0.20501587692307688,17.71,,0.0
79,000888.SZ,000888,峨眉山A,旅游景点,True,0.0,5.1929,25.486725663716815,0.20374920138888888,37.36,,0.0
80,600824.SH,600824,益民集团,百货,True,0.0,4.8257,23.734177215189867,0.20332282666666673,41.21,,0.0
81,300045.SZ,300045,华力创通,IT设备,True,0.0,5.2083,25.935162094763097,0.20082002884615383,43.28,,0.0
82,002540.SZ,002540,亚太科技,铝,True,0.0,0.8097,16.901408450704245,0.1980485833333331,44.57,,0.0
83,603289.SH,603289,泰瑞机器,专用机械,True,0.0,3.038,15.46099290780143,0.1964944954128439,21.63,,0.0
84,002868.SZ,002868,绿康生化,农业综合,True,0.0,1.0093,21.588785046728987,0.19487432900432886,20.22,,0.0
85,300264.SZ,300264,佳创视讯,通信设备,True,0.0,5.8824,30.34482758620689,0.1938518181818182,12.61,,0.0
86,001965.SZ,001965,招商公路,路桥,True,0.0,4.8114,24.961240310077514,0.19275484472049692,155.78,,0.0
87,300871.SZ,300871,回盛生物,农业综合,True,0.0,4.5141,23.424369747899163,0.19270956053811655,13.02,中信里昂资产管理有限公司-客户资金,1.0
88,002203.SZ,002203,海亮股份,铜,True,0.0,-3.7443,42.578125,0.1926247339449541,194.71,,0.0
89,002435.SZ,002435,长江健康,化学制药,True,0.0,-2.0755,31.188118811881193,0.19238095238095235,62.26,,0.0
90,000062.SZ,000062,深圳华强,批发业,True,0.0,-1.1321,20.56414922656962,0.19070081415929196,136.84,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
91,300575.SZ,300575,中旗股份,农药化肥,True,0.0,2.183,22.11180124223602,0.18981266853932588,32.63,"中国工商银行-融通动力先锋混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
中国银行股份有限公司-广发优企精选灵活配置混合型证券投资基金
全国社保基金一一一组合
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金",7.0
92,002875.SZ,002875,安奈儿,服饰,True,2.0,9.99,52.704576976421635,0.18973684210526318,8.73,,0.0
93,300508.SZ,300508,维宏股份,软件服务,True,0.0,-0.0448,27.122507122507102,0.1893888340336136,9.35,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
94,300534.SZ,300534,陇神戎发,中成药,True,0.0,4.2032,22.427983539094654,0.18740873394495408,17.87,,0.0
95,002590.SZ,002590,万安科技,汽车配件,True,0.0,3.4985,18.729096989966543,0.18679491071428583,30.77,,0.0
96,000755.SZ,000755,山西路桥,公路,True,0.0,1.2012,16.608996539792376,0.18640500000000013,15.81,,0.0
97,002546.SZ,002546,新联电子,电气设备,True,0.0,3.0848,16.56976744186045,0.18617038596491245,31.63,,0.0
98,002512.SZ,002512,达华智能,元器件,True,1.0,9.9502,53.47222222222223,0.18608166233766232,37.78,,0.0
99,601801.SH,601801,皖新传媒,出版业,True,0.0,2.6104,14.0625,0.18562844444444443,101.65,,0.0
100,603648.SH,603648,畅联股份,仓储物流,True,0.0,2.4691,13.387978142076506,0.18442665306122447,30.6,,0.0
101,600959.SH,600959,江苏有线,影视音像,True,0.0,2.1672,11.864406779661007,0.18266400000000013,149.4,,0.0
102,600757.SH,600757,长江传媒,出版业,True,0.0,2.2059,12.096774193548377,0.18235440000000017,67.47,,0.0
103,600693.SH,600693,东百集团,百货,True,0.0,1.5873,8.737864077669922,0.18165766666666627,40.2,,0.0
104,600246.SH,600246,万通发展,区域地产,True,0.0,0.7605,28.640776699029136,0.18155932203389824,163.29,西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金,1.0
105,600389.SH,600389,江山股份,农药化肥,True,1.0,4.9011,27.017178552837052,0.18140680346820814,72.47,,0.0
106,603568.SH,603568,伟明环保,环境保护,True,0.0,6.6296,36.82331945270674,0.18003808723747972,289.0,"全国社保基金四一六组合
博时基金管理有限公司-社保基金四一九组合
基本养老保险基金一六零一一组合",3.0
107,603408.SH,603408,建霖家居,家居用品,True,0.0,-1.0714,14.285714285714302,0.17948699999999979,7.48,,0.0
108,600037.SH,600037,歌华有线,影视音像,True,0.0,4.0426,22.5563909774436,0.17922193333333342,136.12,,0.0
109,000828.SZ,000828,东莞控股,路桥,True,0.0,4.9345,27.539779681762553,0.17917717777777772,108.32,广东龙盈资产管理有限公司-龙盈腾飞1号私募证券投资基金,1.0
110,300254.SZ,300254,仟源医药,化学制药,True,0.0,5.2117,29.200000000000003,0.17848287671232876,13.71,,0.0
111,600136.SH,600136,当代文体,影视音像,True,0.0,4.1868,23.47328244274809,0.17836448780487804,31.5,,0.0
112,002788.SZ,002788,鹭燕医药,医药商业,True,0.0,-0.7712,14.07624633431086,0.17783860416666655,29.3,,0.0
113,600733.SH,600733,北汽蓝谷,汽车整车,True,1.0,10.0264,56.766917293233064,0.17662400000000006,228.26,,0.0
114,002231.SZ,002231,奥维通信,通信设备,True,0.0,6.1224,34.71502590673576,0.17636167164179098,18.55,太平资管-招商银行-太平资产量化6号(人工智能)资产管理产品,1.0
115,002492.SZ,002492,恒基达鑫,仓储物流,True,0.0,3.5316,20.04310344827587,0.17620025806451609,22.18,,0.0
116,000882.SZ,000882,华联股份,其他商业,True,0.0,3.7634,21.383647798742132,0.1759942941176471,52.83,,0.0
117,600439.SH,600439,瑞贝卡,服饰,True,0.0,3.0189,17.16738197424892,0.17585092500000007,30.9,,0.0
118,300042.SZ,300042,朗科科技,IT设备,True,0.0,6.7148,38.260056127221695,0.17550418581907096,24.8,,0.0
119,000012.SZ,000012,南玻A,玻璃,True,0.0,5.2778,30.464716006884696,0.1732430395480225,148.42,,0.0
120,600790.SH,600790,轻纺城,商品城,True,0.0,1.5432,8.940397350993369,0.17260977777777795,48.22,,0.0
121,002474.SZ,002474,榕基软件,软件服务,True,1.0,7.7796,45.19650655021834,0.17212834782608696,31.8,,0.0
122,600284.SH,600284,浦东建设,建筑工程,True,0.0,0.9836,16.666666666666675,0.1720079999999999,59.77,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金",4.0
123,002779.SZ,002779,中坚科技,农用机械,True,0.0,-9.8859,43.09031556039174,0.17050002777777776,14.03,,0.0
124,300074.SZ,300074,华平股份,通信设备,True,0.0,4.0761,23.94822006472492,0.17020471621621622,18.68,,0.0
125,600818.SH,600818,中路股份,文教休闲,True,1.0,9.9896,58.7087087087087,0.1701553350383632,25.15,,0.0
126,002198.SZ,002198,嘉应制药,中成药,True,0.0,7.2165,42.46575342465755,0.1699369354838709,31.67,,0.0
127,002406.SZ,002406,远东传动,汽车配件,True,0.0,2.0124,11.884550084889645,0.1693290857142857,32.7,,0.0
128,600814.SH,600814,杭州解百,百货,True,4.0,-3.2379,59.96015936254979,0.1667774086378738,55.56,,0.0
129,002026.SZ,002026,山东威达,机械基件,True,0.0,9.8446,59.398496240601496,0.1657382025316456,53.83,,0.0
130,002676.SZ,002676,顺威股份,塑料,True,0.0,1.227,23.134328358208943,0.16519606451612912,23.76,,0.0
131,002173.SZ,002173,创新医疗,医疗保健,True,0.0,1.5089,43.689320388349515,0.16493504444444443,27.47,,0.0
132,002404.SZ,002404,嘉欣丝绸,纺织,True,0.0,4.5977,28.169014084507047,0.16321834999999996,33.41,金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托,1.0
133,600981.SH,600981,汇鸿集团,商贸代理,True,0.0,3.0,18.39080459770115,0.16312500000000002,69.29,,0.0
134,002159.SZ,002159,三特索道,旅游服务,True,0.0,4.9075,30.13972055888223,0.16282500000000003,18.0,"中国工商银行-国联安德盛小盘精选证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金",3.0
135,600052.SH,600052,浙江广厦,影视音像,True,1.0,7.8078,48.347107438016536,0.16149466666666665,30.31,,0.0
136,002209.SZ,002209,达意隆,轻工机械,True,1.0,5.5224,34.41064638783271,0.1604852154696132,10.92,,0.0
137,000978.SZ,000978,桂林旅游,旅游景点,True,2.0,10.08,63.033175355450254,0.15991578947368418,24.77,,0.0
138,002824.SZ,002824,和胜股份,铝,True,1.0,5.3254,62.55707762557077,0.15950713138686134,22.97,,0.0
139,600302.SH,600302,标准股份,纺织机械,True,0.0,4.6122,28.94056847545219,0.15936798214285716,17.27,,0.0
140,300342.SZ,300342,天银机电,元器件,True,0.0,7.6265,48.0728051391863,0.15864478841870822,57.95,,0.0
141,603066.SH,603066,音飞储存,仓储物流,True,0.0,2.372,15.007012622720882,0.1580594392523366,24.66,中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金,1.0
142,600171.SH,600171,上海贝岭,半导体,True,0.0,3.7538,23.788546255506617,0.15779862962962957,117.95,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
143,600393.SH,600393,粤泰股份,全国地产,True,3.0,10.177,64.90066225165565,0.15680887755102035,24.61,,0.0
144,000655.SZ,000655,金岭矿业,普钢,True,0.0,0.4908,30.41401273885349,0.15636871204188488,48.76,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
145,300718.SZ,300718,长盛轴承,机械基件,True,0.0,0.5079,15.393586005830917,0.15539589015151503,21.4,,0.0
146,300020.SZ,300020,银江股份,软件服务,True,0.0,2.9091,18.741258741258736,0.15522436567164183,53.26,,0.0
147,300531.SZ,300531,优博讯,软件服务,True,0.0,3.8867,25.05947660586836,0.1550990094936709,47.17,,0.0
148,002599.SZ,002599,盛通股份,广告包装,True,0.0,2.9777,21.700879765395896,0.15360206756756756,16.44,,0.0
149,600202.SH,600202,哈空调,电气设备,True,4.0,9.9174,64.70588235294119,0.15326890909090907,20.39,,0.0
150,600686.SH,600686,金龙汽车,汽车整车,True,0.0,3.0086,19.633943427620636,0.15323462711864402,48.5,,0.0
151,603320.SH,603320,迪贝电气,机械基件,True,0.0,4.4304,29.05027932960895,0.15250799999999992,15.02,,0.0
152,300477.SZ,300477,合纵科技,电气设备,True,0.0,4.5187,29.756097560975636,0.151857950819672,32.08,,0.0
153,600735.SH,600735,新华锦,商贸代理,True,3.0,9.9853,66.07538802660756,0.15158745637583887,28.16,,0.0
154,300679.SZ,300679,电连技术,元器件,True,0.0,9.3079,61.83745583038869,0.15052204,93.75,,0.0
155,600639.SH,600639,浦东金桥,园区开发,True,0.0,1.9704,13.114754098360649,0.15024300000000007,105.6,,0.0
156,002495.SZ,002495,佳隆股份,食品,True,0.0,3.4188,22.842639593908622,0.14966746666666672,17.28,,0.0
157,600120.SH,600120,浙江东方,多元金融,True,0.0,2.0761,13.899613899613916,0.1493638611111109,131.45,,0.0
158,002169.SZ,002169,智光电气,电气设备,True,0.0,5.304,35.89315525876462,0.14777190697674414,62.15,,0.0
159,002222.SZ,002222,福晶科技,元器件,True,0.0,8.5511,57.99481417458947,0.1474459418777943,77.31,,0.0
160,600743.SH,600743,华远地产,区域地产,True,0.0,2.3256,15.789473684210531,0.14728799999999997,51.61,,0.0
161,002337.SZ,002337,赛象科技,化工机械,True,0.0,2.349,15.969581749049432,0.14709214285714284,17.93,,0.0
162,002388.SZ,002388,新亚制程,元器件,True,1.0,0.1869,23.787528868360287,0.14636240776699022,25.91,,0.0
163,605377.SH,605377,华旺科技,造纸,True,0.0,3.3606,23.027027027027035,0.14594154929577458,11.6,,0.0
164,000788.SZ,000788,北大医药,化学制药,True,0.0,-0.5706,25.402504472271904,0.14558407042253527,41.54,,0.0
165,603721.SH,603721,中广天择,影视音像,True,4.0,10.0339,69.0625,0.14528723981900452,21.1,,0.0
166,300745.SZ,300745,欣锐科技,汽车配件,True,0.0,3.238,32.02208419599724,0.14459396120689658,12.29,,0.0
167,600455.SH,600455,博通股份,文教休闲,True,0.0,3.3924,23.682616596002415,0.14324430690537088,12.75,,0.0
168,002817.SZ,002817,黄山胶囊,化学制药,True,0.0,4.721,32.97002724795641,0.14319066115702478,14.13,,0.0
169,002073.SZ,002073,软控股份,软件服务,True,0.0,2.2222,15.57788944723617,0.14265090322580654,42.96,,0.0
170,605337.SH,605337,李子园,乳制品,True,2.0,-4.8896,70.36906854130052,0.14223721028971031,17.84,,0.0
171,002293.SZ,002293,罗莱生活,纺织,True,0.0,4.5236,31.806395851339666,0.14222296739130438,125.17,,0.0
172,600986.SH,600986,浙文互联,互联网,True,0.0,3.4247,24.1095890410959,0.14204721590909083,59.63,红塔资产-中信银行-中信信托-中信·宏商金融投资项目1701期,1.0
173,603286.SH,603286,日盈电子,汽车配件,True,0.0,2.6316,18.570254724732948,0.14171049557522125,12.71,,0.0
174,300368.SZ,300368,汇金股份,IT设备,True,0.0,6.4234,45.363908275174495,0.1415971472527472,75.08,"上海润多资产管理有限公司-润多量化对冲1号私募证券投资基金
广州九逸资产管理有限公司-九逸量化2号私募证券投资基金",2.0
175,002724.SZ,002724,海洋王,半导体,True,0.0,8.0275,56.73876871880199,0.1414817448680352,33.8,,0.0
176,300553.SZ,300553,集智股份,电器仪表,True,0.0,3.069,21.701954397394154,0.1414158348968104,9.03,,0.0
177,002181.SZ,002181,粤传媒,出版业,True,0.0,0.0,13.212435233160624,0.14113976470588233,49.57,,0.0
178,605006.SH,605006,山东玻纤,玻璃,True,1.0,10.0,71.8084419775397,0.139259392414165,13.31,,0.0
179,002898.SZ,002898,赛隆药业,化学制药,True,0.0,2.3102,23.670212765957466,0.13922561797752797,9.39,,0.0
180,300715.SZ,300715,凯伦股份,其他建材,True,0.0,4.4543,32.001125809175335,0.13919197801231314,71.01,"中国工商银行-汇添富均衡增长混合型证券投资基金
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国工商银行股份有限公司-汇添富策略回报混合型证券投资基金
中国建设银行股份有限公司-汇添富价值创造定期开放混合型证券投资基金",5.0
181,600297.SH,600297,广汇汽车,汽车服务,True,0.0,4.9669,36.05150214592274,0.13777234523809526,257.1,"泰达宏利基金-招商银行-大业信托-大业信托·增利1号集合资金信托计划
深圳市银天使资产管理有限公司-银天使2号私募证券投资基金
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资110号集合资金信托计划",3.0
182,603168.SH,603168,莎普爱思,化学制药,True,0.0,3.5451,25.852782764811487,0.13712643750000003,22.61,,0.0
183,600348.SH,600348,华阳股份,煤炭开采,True,0.0,2.0638,21.15812917594655,0.13686465263157893,130.83,,0.0
184,002857.SZ,002857,三晖电气,电器仪表,True,0.0,0.7018,36.66666666666667,0.1366663636363636,13.1,,0.0
185,300304.SZ,300304,云意电气,汽车配件,True,0.0,2.947,21.57772621809746,0.13657602150537626,44.22,"中央汇金资产管理有限责任公司
浙江九章资产管理有限公司-幻方星月石私募基金",2.0
186,000797.SZ,000797,中国武夷,全国地产,True,0.0,3.6697,26.96629213483146,0.13608470833333336,53.1,,0.0
187,002670.SZ,002670,国盛金控,证券,True,0.0,2.0542,25.776754890678944,0.13493940624999998,177.38,,0.0
188,000417.SZ,000417,合肥百货,百货,True,0.0,-0.5964,16.97674418604653,0.13169780821917793,38.95,,0.0
189,300193.SZ,300193,佳士科技,专用机械,True,0.0,0.6536,16.31419939577039,0.13094114814814817,35.02,"深圳德威资本投资管理有限公司-德威资本盛安1号私募证券投资基金
华夏基金华益3号股票型养老金产品-中国建设银行股份有限公司",2.0
190,603099.SH,603099,长白山,旅游景点,True,0.0,3.1323,23.98884239888426,0.13057320348837198,23.71,中国华融资产管理股份有限公司,1.0
191,603324.SH,603324,盛剑环境,环境保护,True,4.0,-10.002,77.17581265291855,0.12962999230072467,14.14,,0.0
192,603038.SH,603038,华立股份,装修装饰,True,0.0,3.5088,27.17900656044987,0.1290996413793103,24.99,,0.0
193,603421.SH,603421,鼎信通讯,通信设备,True,0.0,-0.2255,19.060402684563748,0.12722186619718318,57.72,,0.0
