,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
104,603222.SH,济民制药,化学制药,39.27,"民营医院, 海南自由贸易港, 医疗器械, 自贸区, 自由贸易港, ",125.66亿
105,603527.SH,众源新材,铜,11.35,"有色金属, 有色-铜, ",12.2亿
106,603638.SH,艾迪精密,专用机械,20.87,"业绩预增, 机械, ",26.25亿
107,300233.SZ,金城医药,化学制药,18.36,"医药, 化学药, 石墨烯, 眼科, 股权转让, ",65.18亿
108,300312.SZ,邦讯技术,通信设备,7.38,"5G, 物联网, 高质押率, 互联网金融, 国资入股, 手游, 壳公司, ",14.12亿
109,002927.SZ,泰永长征,电气设备,32.08,"5G, 新能源汽车, 充电桩, ",16.48亿
110,600887.SH,伊利股份,乳制品,31.78,"高股息, 白马股, MSCI, 健康中国, 内蒙古, 大消费, 二胎, 回购, 饮料, 食品, 乳业（奶粉）, ",1925.48亿
111,002881.SZ,美格智能,通信设备,20.22,"华为产业链, 物联网, 小米概念股, ",9.17亿
112,300585.SZ,奥联电子,汽车配件,9.72,"汽车零部件, ",8.05亿
113,600298.SH,安琪酵母,食品,30.62,"社保重仓, 人造肉, ",252.33亿
114,002511.SZ,中顺洁柔,造纸,10.92,"社保重仓, 回购, 造纸, ",138.99亿
115,300548.SZ,博创科技,元器件,35.36,"5G, 光通信, 华为产业链, ",12.06亿
116,300463.SZ,迈克生物,医疗保健,23.55,"基因测序, 医疗器械, 体外诊断, ",86.22亿
117,300602.SZ,飞荣达,元器件,24.48,"5G, 华为产业链, 高送转-填权, 无线充电, ",23.24亿
118,601200.SH,上海环境,环境保护,10.8,"固废处理, 环保, 上海国企改革, 污水处理, ",94.4亿
119,601021.SH,春秋航空,空运,45.33,"MSCI, 民航, ",415.43亿
120,002032.SZ,苏泊尔,家用电器,72.48,"新进指数成份股, 大消费, 东盟博览会, 回购, 小家电, 家电, ",394.74亿
121,603866.SH,桃李面包,食品,41.8,"新进指数成份股, 大消费, 食品, 休闲食品, ",275.41亿
122,002010.SZ,传化智联,仓储物流,7.82,"MSCI, 新能源整车, 供应链金融, 染料, 智慧物流, 智能制造, 互联网金融, 新能源汽车, 快递物流, 移动支付, 区块链, 工业互联网, ",248.88亿
123,600367.SH,红星发展,化工原料,8.95,"硅锰, 有色金属, ",26.06亿
124,002890.SZ,弘宇股份,农用机械,20.5,"农机, ",8.1亿
125,300603.SZ,立昂技术,通信设备,30.7,"高送转-预期, 物联网, 新疆, 云计算, 高送转, 人工智能, 智慧城市, 智慧安防, 资产重组, 独角兽, 人脸识别, ",14.82亿
126,600845.SH,宝信软件,软件服务,33.13,"央企改革, 业绩预增, 物联网, 无人驾驶, 万达系, 大数据, 云计算, 工业互联网, 国产软件, VR&AR, ",212.31亿
127,601108.SH,财通证券,证券,10.73,"MSCI, 券商, 浙江国企改革, 期货概念, ",258.24亿
128,603655.SH,朗博科技,汽车配件,18.03,"汽车零部件, ",6.13亿
129,600101.SH,明星电力,水力发电,8.66,"水电, 央企改革, 有色金属, 宝能系, 有色-钒, ",28.07亿
130,603912.SH,佳力图,专用机械,14.85,"5G, ",16.2亿
131,603458.SH,勘设股份,建筑施工,34.37,,10.67亿
132,601899.SH,紫金矿业,黄金,3.48,"MSCI, 有色-锌, 社保重仓, 有色金属, 有色-铜, 黄金, ",587.27亿
133,002897.SZ,意华股份,元器件,22.8,"5G, 光通信, 华为产业链, 汽车零部件, 小米概念股, 智能制造, ",15.36亿
134,002828.SZ,贝肯能源,石油开采,14.14,"油服, 油气改革, 可燃冰, 页岩气, 天然气, 新疆, ",13.99亿
135,601088.SH,中国神华,煤炭开采,19.7,"火电, 高股息, 白马股, MSCI, 煤炭, 中字头, 央企改革, 大数据, ",3248.73亿
136,600482.SH,中国动力,电气设备,22.82,"南北船合并, MSCI, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 回购, 航母, 军工, 军民融合, 汽车零部件, 锂电池, 燃料电池, 新能源汽车, 石墨烯, ",203.35亿
137,600036.SH,招商银行,银行,35.35,"银行, 安邦系, 白马股, MSCI, 央企改革, ",7292.33亿
138,002315.SZ,焦点科技,互联网,16.9,"教育, 谷歌概念股, 互联网金融, ",20.44亿
139,300516.SZ,久之洋,电器仪表,34.87,"军工研究所, 军工, 军民融合, 高送转, 智慧安防, ",41.84亿
140,300638.SZ,广和通,通信设备,46.66,"5G, 阿里巴巴概念股, 业绩预增, 物联网, 移动支付, ",18.62亿
141,002772.SZ,众兴菌业,种植业,9.08,"回购, 食品, 农业种植, 年报季报, ",23.22亿
142,601699.SH,潞安环能,煤炭开采,8.13,"MSCI, 煤炭, 破净股, 山西国企改革, ",243.2亿
143,002410.SZ,广联达,软件服务,29.27,"数字中国, 互联网金融, 云计算, 国产软件, ",259.45亿
144,000777.SZ,中核科技,机械基件,13.52,"一带一路, 央企改革, 核电, 业绩预增, ",51.84亿
145,603779.SH,威龙股份,红黄药酒,14.06,"回购, 定增破发, ",29.64亿
146,002369.SZ,卓翼科技,通信设备,8.41,"华为产业链, 回购, 业绩预增, 物联网, 工业自动化, 小米概念股, 智能制造, 区块链, 苹果产业链, 资产重组, LED, 科创板概念股, 创投, ",35.29亿
147,300701.SZ,森霸传感,元器件,35.52,"高送转-预期, 物联网, 小米概念股, 高送转, 国产芯片, 智慧安防, 科创板概念股, ",8.06亿
148,002926.SZ,华西证券,证券,10.16,"MSCI, 券商, ",180.66亿
149,300689.SZ,澄天伟业,元器件,31.05,"高送转-预期, 移动支付, ",5.91亿
150,600886.SH,国投电力,水力发电,8.06,"火电, 高股息, MSCI, 水电, 央企改革, ",546.95亿
151,300009.SZ,安科生物,生物制药,16.0,"健康中国, PD-1抑制剂, 基因测序, 医疗器械, 精准医疗, 体外诊断, ",109.07亿
152,300716.SZ,国立科技,塑料,11.65,,11.04亿
153,600612.SH,老凤祥,服饰,43.15,"高股息, 上海国企改革, 黄金, ",136.83亿
154,600598.SH,北大荒,种植业,11.49,"高股息, 振兴东北, 乡村振兴, 农垦, 土地流转, 区块链, 农业种植, 人造肉, ",204.25亿
155,600030.SH,中信证券,证券,20.66,"MSCI, 券商, 金改, ",2027.71亿
156,601688.SH,华泰证券,证券,19.28,"高股息, MSCI, 券商, 混改, ",1049.55亿
157,000715.SZ,中兴商业,百货,10.41,"新零售, 股权转让, ",29.0亿
158,600605.SH,汇通能源,商贸代理,10.62,"风电, 股权转让, ",15.65亿
159,603333.SH,尚纬股份,电气设备,9.27,"核电, 业绩预增, 风电, ",47.27亿
160,300041.SZ,回天新材,化工原料,8.93,"回购, 石油化工, 光伏, 装配式建筑, 雄安-建材, 雄安-公共服务, 雄安新区, 股权转让, 高铁轨交, 国资入股, ",27.32亿
