,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
55,300023.SZ,300023,宝德股份,专用机械,1.0,6.49,"油服, 页岩气, 工业自动化, 智能制造, 壳公司, 强势人气股, ",9.37亿
56,002949.SZ,002949,华阳国际,建筑施工,1.0,27.74,"次新股, 装配式建筑, 装修装饰, ",13.6亿
57,002945.SZ,002945,华林证券,证券,1.0,15.6,"券商, ",42.12亿
58,002868.SZ,002868,绿康生化,农业综合,1.0,19.83,"社保重仓, 动物保健, ",7.63亿
59,300202.SZ,300202,聚龙股份,专用机械,1.0,7.4,"国家队重仓, 社保重仓, 物联网, 高质押率, 智能制造, 互联网金融, 区块链, 无人商店, 机器视觉, 资产重组, 人脸识别, ",30.45亿
60,002668.SZ,002668,奥马电器,家用电器,1.0,5.23,"供应链金融, 白色家电, 家电, 互联网金融, 区块链, 股权转让, 国资入股, ",34.22亿
61,002552.SZ,002552,宝鼎科技,机械基件,1.0,8.16,"海工装备, 军工, 军民融合, 定增破发, ST摘帽, ",16.33亿
62,002103.SZ,002103,广博股份,互联网,1.0,4.86,"回购, 互联网金融, 区块链, 独角兽, 创投, ",18.75亿
63,002057.SZ,002057,中钢天源,元器件,1.0,12.27,"硅锰, 央企改革, 债转股-AMC, 稀土磁材, 锂电池, 燃料电池, 新能源汽车, 高送转, ",58.83亿
64,002036.SZ,002036,联创电子,元器件,1.0,11.14,"OLED, 特斯拉, 华为产业链, 回购, 无人驾驶, 无线充电, 3D感应, 3D玻璃, VR&AR, 国产芯片, 虹膜识别, 创投, ",60.95亿
65,000862.SZ,000862,银星能源,新型电力,1.0,6.28,"央企改革, 风电, 光伏, 宁夏, 强势人气股, ",31.48亿
66,300090.SZ,300090,盛运环保,环境保护,1.0,1.83,"固废处理, 环保, 低价股, 股权转让, 壳公司, ",20.9亿
67,300245.SZ,300245,天玑科技,软件服务,1.0,11.98,"阿里巴巴概念股, 美团概念股, 大数据, 云计算, 工业互联网, 股权转让, 国产操作系统, ",31.1亿
68,300719.SZ,300719,安达维尔,航空,1.0,12.28,"通用航空, 空铁WiFi, 军工, 军民融合, ",9.56亿
69,300427.SZ,300427,红相股份,电气设备,1.0,18.22,"电改, 业绩预增, 军工, 军民融合, 区块链, 股权转让, ",44.91亿
70,300657.SZ,300657,弘信电子,元器件,1.0,22.21,"PCB板, 高送转-预期, 华为产业链, 社保重仓, 高送转-填权, ",25.03亿
71,300623.SZ,300623,捷捷微电,半导体,1.0,22.02,"高送转-填权, 半导体, 国产芯片, ",23.25亿
72,300615.SZ,300615,欣天科技,元器件,1.0,30.7,"5G, ",15.61亿
73,300560.SZ,300560,中富通,通信设备,1.0,24.09,"5G, 华为产业链, 军工, 军民融合, 数字中国, ",15.85亿
74,300518.SZ,300518,盛讯达,软件服务,1.0,27.85,"高质押率, 游戏, 手游, ",13.03亿
75,300460.SZ,300460,惠伦晶体,元器件,1.0,10.02,"被动元件, 股权转让, 智慧安防, ",16.86亿
76,300385.SZ,300385,雪浪环境,环境保护,1.0,21.23,"固废处理, 定增破发, 高质押率, 大气治理, 环保, 高送转, ",12.3亿
77,300278.SZ,300278,华昌达,专用机械,1.0,6.0,"特斯拉, 高质押率, 智能制造, 机器人, ",16.08亿
78,300364.SZ,300364,中文在线,出版业,1.0,4.79,"教育, 社保重仓, 定增破发, 独角兽, 手游, 知识产权, 动漫, ",25.7亿
79,300356.SZ,300356,光一科技,电气设备,1.0,6.68,"知识产权, ",24.62亿
80,300352.SZ,300352,北信源,软件服务,1.0,6.72,"网络安全, 人工智能, 区块链, 智慧城市, 国产软件, 国产操作系统, ",73.49亿
81,300327.SZ,300327,中颖电子,半导体,1.0,23.79,"OLED, 半导体, 国产芯片, ",54.55亿
82,300301.SZ,300301,长方集团,半导体,1.0,5.78,"教育, LED, ",34.81亿
83,300291.SZ,300291,华录百纳,影视音像,1.0,6.01,"足球, VR&AR, 体育产业, 影视, ",35.81亿
84,603936.SH,603936,博敏电子,元器件,1.0,12.73,"PCB板, 业绩预增, ",29.83亿
