,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
13,002404.SZ,002404,嘉欣丝绸,纺织,2.0,6.89,"供应链金融, 纺织服装, 环杭州湾大湾区, 人民币贬值受益, 举牌股, ",31.63亿
14,601519.SH,601519,大智慧,软件服务,1.0,6.91,"互联网金融, 国产软件, 彩票, ST摘帽, 强势人气股, ",137.35亿
15,002296.SZ,002296,辉煌科技,通信设备,1.0,7.02,"空铁WiFi, 河南自贸区, 自贸区, 高铁轨交, 智慧安防, 壳公司, ",22.72亿
16,002231.SZ,002231,奥维通信,通信设备,1.0,7.32,"5G, 养老产业, 壳公司, ",22.39亿
17,300292.SZ,300292,吴通控股,软件服务,3.0,7.67,"5G, 光通信, 华为产业链, 物联网, 滴滴出行概念股, 独角兽, ",78.97亿
18,300265.SZ,300265,通光线缆,电气设备,1.0,9.02,"5G, 特高压, 光通信, 军工, 军民融合, ",30.38亿
19,002631.SZ,002631,德尔未来,家居用品,1.0,9.09,"燃料电池, 石墨烯, 家具家居, ",58.85亿
20,002077.SZ,002077,大港股份,区域地产,6.0,9.1,"房地产, 锂电池, 新能源汽车, 半导体, 科创板概念股, ",48.39亿
21,300099.SZ,300099,精准信息,电器仪表,1.0,9.13,"特高压, 空铁WiFi, 军工, 军民融合, 燃料电池, 区块链, 高铁轨交, 强势人气股, ",35.76亿
22,600992.SH,600992,贵绳股份,钢加工,1.0,9.19,"航母, 举牌股, ",22.52亿
23,002417.SZ,002417,深南股份,多元金融,1.0,9.66,"供应链金融, 互联网金融, 大数据, 云计算, ",
24,002316.SZ,002316,亚联发展,软件服务,1.0,9.86,"华为产业链, 新零售, 数字中国, 互联网金融, 移动支付, 大数据, 智慧城市, 独角兽, 电子车牌, ",28.93亿
25,002238.SZ,002238,天威视讯,影视音像,1.0,10.09,"广电, 深圳本地股/深汕合作, ",62.29亿
26,603085.SH,603085,天成自控,汽车配件,1.0,10.57,"二胎, 汽车零部件, 工业自动化, 智能制造, ",15.59亿
27,603389.SH,603389,亚振家居,家居用品,1.0,10.74,"家具家居, 资产重组, ",6.76亿
28,002835.SZ,002835,同为股份,元器件,2.0,10.81,"人民币贬值受益, 智慧安防, 人脸识别, ",9.13亿
29,300342.SZ,300342,天银机电,元器件,1.0,11.22,"军工, 军民融合, 太赫兹, 白色家电, 家电, 股权转让, 国资入股, ",45.23亿
30,600624.SH,600624,复旦复华,综合类,1.0,11.39,"健康中国, 脑科学, 高校系, 强势人气股, 创投, ",77.99亿
31,002184.SZ,002184,海得控制,软件服务,1.0,11.67,"工业自动化, 智能制造, 工业互联网, 创投, 透明工厂, ",16.05亿
32,000713.SZ,000713,丰乐种业,种植业,2.0,12.05,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, 人造肉, ",36.01亿
33,002708.SZ,002708,光洋股份,汽车配件,1.0,12.36,"汽车零部件, 股权转让, 壳公司, 创投, ",46.02亿
34,002467.SZ,002467,二六三,电信运营,1.0,12.43,"教育, 业绩预增, 物联网, 谷歌概念股, 直播/短视频, 云计算, 高送转, 人工智能, ",84.11亿
35,603879.SH,603879,永悦科技,化工原料,1.0,12.47,"回购, ",10.1亿
36,300507.SZ,300507,苏奥传感,汽车配件,1.0,13.09,"汽车零部件, 高送转, ",16.88亿
37,300610.SZ,300610,晨化股份,化工原料,1.0,14.26,"高送转-预期, 石油化工, 年报季报, ",7.09亿
38,300581.SZ,300581,晨曦航空,航空,1.0,14.83,"军工, 军民融合, 无人机, ",8.85亿
39,603599.SH,603599,广信股份,农药化肥,1.0,16.2,"草甘膦, 农药, 社保重仓, ",75.28亿
40,300042.SZ,300042,朗科科技,电脑设备,1.0,16.51,"高质押率, 高送转-填权, 知识产权, ",27.7亿
41,300542.SZ,300542,新晨科技,软件服务,2.0,16.52,"高送转, 区块链, 国产软件, ",13.99亿
42,603697.SH,603697,有友食品,食品,4.0,16.59,,13.19亿
43,300013.SZ,300013,新宁物流,仓储物流,1.0,16.7,"物联网, 智慧物流, 北斗导航, 智能制造, 快递物流, 高送转, ",45.54亿
44,300615.SZ,300615,欣天科技,元器件,1.0,18.96,"5G, ",7.41亿
45,300405.SZ,300405,科隆股份,化工原料,1.0,19.6,"石油化工, 高送转, 股权转让, 国资入股, ",25.99亿
46,600677.SH,600677,航天通信,通信设备,1.0,19.65,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 无人机, ",89.18亿
47,300176.SZ,300176,派生科技,汽车配件,1.0,20.03,"特斯拉, 供应链金融, 汽车零部件, 宁德时代概念股, 互联网金融, 举牌股, 高送转, 股权转让, ",74.6亿
48,002953.SZ,002953,日丰股份,电气设备,3.0,20.17,,8.68亿
49,300576.SZ,300576,容大感光,染料涂料,4.0,20.76,"PCB板, 国资入股, ",8.29亿
50,002865.SZ,002865,钧达股份,汽车配件,1.0,22.84,"高送转-预期, 汽车零部件, 海南自由贸易港, 自贸区, 自由贸易港, 海南, ",8.7亿
51,603722.SH,603722,阿科力,化工原料,1.0,26.4,"风电, 页岩气, 燃料电池, ",10.75亿
52,300710.SZ,300710,万隆光电,通信设备,1.0,28.6,"5G, 光通信, 阿里巴巴概念股, 高送转-预期, 物联网, 广电, 强势人气股, ",9.59亿
53,300778.SZ,300778,新城市,建筑施工,2.0,47.63,,9.53亿
54,300766.SZ,300766,每日互动,互联网,1.0,55.75,"次新股, 大数据, ",22.36亿
