,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
17,300697.SZ,300697,电工合金,铜,1.0,13.75,"有色金属, 有色-铜, 高铁轨交, ",7.15亿
18,300739.SZ,300739,明阳电路,元器件,1.0,18.65,"PCB板, 高送转-填权, 人民币贬值受益, ",12.92亿
19,603701.SH,603701,德宏股份,汽车配件,1.0,13.24,"汽车零部件, 稀土磁材, ",18.93亿
20,603677.SH,603677,奇精机械,机械基件,1.0,12.45,"白色家电, 家电, ",7.11亿
21,600127.SH,600127,金健米业,农业综合,1.0,4.71,"乡村振兴, 食品, 湖南国企改革, 乳业（奶粉）, 强势人气股, 人造肉, ",30.23亿
22,600251.SH,600251,冠农股份,农业综合,1.0,6.52,"回购, 棉花, 食品, 新疆, 化肥, 农垦, 白糖, 新疆国企改革, 大数据, ",51.17亿
23,603519.SH,603519,立霸股份,家用电器,1.0,15.82,"白色家电, 家电, ",35.11亿
24,600354.SH,600354,敦煌种业,种植业,1.0,8.38,"棉花, 农业种植, ",44.23亿
25,600359.SH,600359,新农开发,农业综合,1.0,6.52,"棉花, 食品, 新疆, 农垦, 乳业（奶粉）, 土地流转, 新疆国企改革, 农业种植, 资产重组, ",24.87亿
26,601952.SH,601952,苏垦农发,种植业,1.0,8.05,"社保重仓, 乡村振兴, 农垦, 土地流转, 农业种植, ",32.95亿
27,600371.SH,600371,万向德农,种植业,1.0,12.75,"转基因, 乡村振兴, 万达系, 农业种植, 独角兽, 蚂蚁金服概念股, ",28.7亿
28,601858.SH,601858,中国科传,出版业,1.0,11.72,"中字头, 中科院系, 知识产权, ",22.33亿
29,600540.SH,600540,新赛股份,种植业,1.0,4.96,"棉花, 新疆, 农垦, 新疆国企改革, 农业种植, 股权转让, ",23.36亿
30,600770.SH,600770,综艺股份,综合类,1.0,7.22,"光伏, 半导体, 彩票, 国产芯片, 游戏, 手游, 创投, ",93.86亿
31,600831.SH,600831,广电网络,影视音像,1.0,12.85,"大数据, 云计算, 智慧城市, 广电, 知识产权, ",85.75亿
32,600379.SH,600379,宝光股份,电气设备,1.0,8.62,"央企改革, 股权争夺, ",20.33亿
33,000505.SZ,000505,京粮控股,食品,1.0,6.72,"定增破发, 海南自由贸易港, 自贸区, 自由贸易港, 海南, 人造肉, ",27.29亿
34,300603.SZ,300603,立昂技术,通信设备,1.0,30.77,"高送转-预期, 物联网, 新疆, 云计算, 高送转, 人工智能, 智慧城市, 智慧安防, 资产重组, 独角兽, 人脸识别, ",14.86亿
35,000586.SZ,000586,汇源通信,通信设备,1.0,16.38,"5G, 光通信, 举牌股, 智慧安防, 壳公司, ",31.69亿
36,000736.SZ,000736,中交地产,全国地产,1.0,10.65,"央企改革, 债转股-AMC, 房地产, ",47.48亿
37,000975.SZ,000975,银泰资源,铅锌,1.0,12.12,"内蒙古, 有色-锌, 回购, 有色金属, 业绩预增, 黄金, ",148.92亿
38,002098.SZ,002098,浔兴股份,服饰,1.0,6.05,"纺织服装, 资产重组, 壳公司, ",21.66亿
39,002417.SZ,002417,深南股份,多元金融,1.0,6.75,"供应链金融, 军工, 军民融合, 互联网金融, 大数据, 云计算, ",15.96亿
40,002481.SZ,002481,双塔食品,食品,1.0,6.34,"海底捞概念股, 业绩预增, 保健品, 食品, 山东国企改革, 燃料乙醇, 人造肉, ",70.19亿
41,002719.SZ,002719,麦趣尔,乳制品,1.0,12.4,"回购, 食品, 新疆, 休闲食品, 乳业（奶粉）, 高质押率, 资产重组, ",20.07亿
42,002772.SZ,002772,众兴菌业,种植业,1.0,9.0,"回购, 食品, 农业种植, 年报季报, ",23.02亿
43,002776.SZ,002776,柏堡龙,服饰,1.0,15.53,"社保重仓, 纺织服装, 特色小镇, 高送转, ",56.01亿
44,002828.SZ,002828,贝肯能源,石油开采,1.0,14.28,"油服, 油气改革, 可燃冰, 页岩气, 天然气, 新疆, ",14.12亿
45,002835.SZ,002835,同为股份,元器件,1.0,10.15,"人民币贬值受益, 智慧安防, 人脸识别, ",8.57亿
46,002843.SZ,002843,泰嘉股份,钢加工,1.0,9.65,"高送转-预期, 高送转, ",12.16亿
47,002860.SZ,002860,星帅尔,电气设备,1.0,19.84,"5G, 资产重组, ",9.38亿
48,002862.SZ,002862,实丰文化,文教休闲,1.0,22.47,"二胎, ",7.0亿
49,002885.SZ,002885,京泉华,元器件,1.0,16.49,"5G, OLED, 华为产业链, 小米概念股, 无线充电, 新能源汽车, 高送转, 充电桩, ",11.16亿
50,002893.SZ,002893,华通热力,供气供热,1.0,14.71,"高送转-预期, ",12.23亿
51,002908.SZ,002908,德生科技,元器件,1.0,21.16,"高送转-预期, 数字中国, 移动支付, 高送转, 医疗信息化, ",16.61亿
52,002909.SZ,002909,集泰股份,化工原料,1.0,12.19,"有机硅, 回购, 装配式建筑, ",9.17亿
53,300042.SZ,300042,朗科科技,电脑设备,1.0,14.94,"高质押率, 高送转-填权, 知识产权, ",25.07亿
54,300087.SZ,300087,荃银高科,种植业,1.0,9.36,"转基因, 回购, 农业种植, 股权转让, ",32.95亿
55,300127.SZ,300127,银河磁体,元器件,1.0,16.38,"特斯拉, 稀土磁材, ",37.2亿
56,300260.SZ,300260,新莱应材,机械基件,1.0,12.74,,16.17亿
57,300299.SZ,300299,富春股份,通信设备,1.0,7.48,"5G, 数字中国, 大数据, 资产重组, 游戏, 手游, 影视, 动漫, ",46.24亿
58,300390.SZ,300390,天华超净,元器件,1.0,6.26,"宁德时代概念股, 锂电池, 高送转-填权, 新能源汽车, 医疗器械, 半导体, ",20.41亿
59,300460.SZ,300460,惠伦晶体,元器件,1.0,9.69,"被动元件, 股权转让, 智慧安防, ",16.31亿
60,300462.SZ,300462,华铭智能,专用机械,1.0,16.46,"移动支付, 大数据, 腾讯概念股, 高铁轨交, 独角兽, ",12.74亿
61,300538.SZ,300538,同益股份,批发业,1.0,35.2,"华为产业链, 小米概念股, 高送转, 国资入股, ",8.55亿
