,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
48,002560.SZ,002560,通达股份,电气设备,-1.14,1.4658,6.23
49,000960.SZ,000960,锡业股份,小金属,-1.19,0.081,12.36
50,600117.SH,600117,西宁特钢,特种钢,-1.19,-2.1429,4.11
51,002379.SZ,002379,宏创控股,铝,-1.2,1.6667,3.66
52,002171.SZ,002171,楚江新材,铜,-1.24,-0.7463,6.65
53,002540.SZ,002540,亚太科技,铝,-1.24,-1.6863,5.83
54,300285.SZ,300285,国瓷材料,陶瓷,-1.25,-4.1534,15.0
55,000612.SZ,000612,焦作万方,铝,-1.26,-1.8109,4.88
56,600497.SH,600497,驰宏锌锗,铅锌,-1.26,0.1898,5.28
57,002073.SZ,002073,软控股份,软件服务,-1.27,-0.4926,6.06
58,603876.SH,603876,鼎胜新材,铝,-1.27,-2.0707,19.39
59,600362.SH,600362,江西铜业,铜,-1.28,0.2457,16.32
60,002378.SZ,002378,章源钨业,小金属,-1.29,-0.744,6.67
61,300477.SZ,300477,合纵科技,电气设备,-1.3,-0.3205,9.33
62,600490.SH,600490,鹏欣资源,铜,-1.34,-2.6711,5.83
63,603978.SH,603978,深圳新星,铝,-1.35,-1.4925,21.12
64,600531.SH,600531,豫光金铅,铅锌,-1.37,-1.0163,4.87
65,600595.SH,600595,中孚实业,铝,-1.39,0.0,2.62
66,000933.SZ,000933,神火股份,煤炭开采,-1.4,-0.1908,5.23
67,002824.SZ,002824,和胜股份,铝,-1.41,-1.1684,14.38
68,600392.SH,600392,盛和资源,小金属,-1.42,-2.4348,11.22
69,601137.SH,601137,博威合金,铜,-1.46,-3.4791,9.71
70,002842.SZ,002842,翔鹭钨业,小金属,-1.49,-2.1771,20.22
71,601899.SH,601899,紫金矿业,黄金,-1.5,-0.8451,3.52
72,601388.SH,601388,怡球资源,铝,-1.52,-0.3817,2.61
73,600331.SH,600331,宏达股份,铅锌,-1.52,-2.4129,3.64
74,000709.SZ,000709,河钢股份,普钢,-1.53,-1.1429,3.46
75,000762.SZ,000762,西藏矿业,小金属,-1.54,-0.1144,8.73
76,601600.SH,601600,中国铝业,铝,-1.55,1.1628,4.35
77,300221.SZ,300221,银禧科技,塑料,-1.56,-2.9138,8.33
78,603979.SH,603979,金诚信,建筑施工,-1.61,-1.1259,9.66
79,603937.SH,603937,丽岛新材,铝,-1.63,-1.0518,13.17
80,300073.SZ,300073,当升科技,矿物制品,-1.68,-2.533,26.55
81,000878.SZ,000878,云南铜业,铜,-1.7,1.317,10.77
82,000807.SZ,000807,云铝股份,铝,-1.76,0.7286,5.53
83,600489.SH,600489,中金黄金,黄金,-1.76,-0.2361,8.45
84,600888.SH,600888,新疆众和,铝,-1.76,-1.0471,5.67
85,002295.SZ,002295,精艺股份,铜,-1.78,-1.5991,9.23
86,000060.SZ,000060,中金岭南,铅锌,-1.8,-1.4311,5.51
87,002340.SZ,002340,格林美,小金属,-1.83,-1.8832,5.21
88,002532.SZ,002532,新界泵业,农用机械,-1.87,0.6211,8.1
89,000975.SZ,000975,银泰资源,铅锌,-1.89,-0.5894,10.12
90,000825.SZ,000825,太钢不锈,特种钢,-1.9,-4.1588,5.07
91,002716.SZ,002716,金贵银业,小金属,-1.91,-2.3929,7.75
92,300208.SZ,300208,青岛中程,电气设备,-1.95,-0.2584,7.72
93,002085.SZ,002085,万丰奥威,汽车配件,-1.98,-1.3636,8.68
94,000923.SZ,000923,河北宣工,铜,-2.03,-3.144,17.56
95,000426.SZ,000426,兴业矿业,铅锌,-2.04,-8.6053,6.16
96,000603.SZ,000603,盛达矿业,铅锌,-2.04,-1.355,10.92
97,002333.SZ,002333,罗普斯金,铝,-2.05,-4.9351,7.32
98,600711.SH,600711,盛屯矿业,小金属,-2.09,-1.2177,6.49
99,000611.SZ,000611,天首发展,纺织,-2.16,-6.7686,4.27
100,603556.SH,603556,海兴电力,电器仪表,-2.32,-0.3876,15.42
101,002225.SZ,002225,濮耐股份,其他建材,-2.32,-2.0073,5.37
102,002578.SZ,002578,闽发铝业,铝,-2.34,0.0,3.86
103,300337.SZ,300337,银邦股份,铝,-2.35,-0.4237,4.7
104,600226.SH,600226,瀚叶股份,农药化肥,-2.4,-4.8682,4.69
105,002155.SZ,002155,湖南黄金,黄金,-2.49,-0.2372,8.41
106,000792.SZ,000792,盐湖股份,化工原料,-2.61,-4.3767,7.21
107,600259.SH,600259,广晟有色,小金属,-2.68,-1.2641,35.93
108,300409.SZ,300409,道氏技术,陶瓷,-2.76,-2.1829,16.58
109,002149.SZ,002149,西部材料,小金属,-2.88,-3.8462,10.0
110,600456.SH,600456,宝钛股份,小金属,-2.89,0.3462,23.19
111,000488.SZ,000488,晨鸣纸业,造纸,-3.05,-8.9013,6.55
112,601677.SH,601677,明泰铝业,铝,-3.07,-2.6525,11.01
113,000820.SZ,000820,ST节能,环境保护,-3.2,-5.0491,6.77
114,002428.SZ,002428,云南锗业,小金属,-3.23,-1.6371,7.21
115,300618.SZ,300618,寒锐钴业,小金属,-3.67,-1.634,89.7
116,300402.SZ,300402,宝色股份,专用机械,-3.79,-3.0965,10.64
117,600139.SH,600139,西部资源,汽车整车,-3.94,0.4386,4.58
118,601212.SH,601212,白银有色,铜,-4.08,-0.216,4.62
119,603399.SH,603399,吉翔股份,小金属,-4.23,0.0,11.92
120,600844.SH,600844,丹化科技,化工原料,-4.95,-2.2075,4.43
121,600614.SH,600614,鹏起科技,综合类,-6.2,-3.2213,6.91
122,000693.SZ,000693,*ST华泽,小金属,,,
