code,name,outstanding,p_change_range,normalizing_std,p_change_till_now,normalizing_std_till_now,stop_mark
000409,*ST地矿,4.06,-24.684,0.105,9.377,0.098,
002264,新 华 都,6.02,-24.668,0.109,-23.438,0.143,
002726,龙大肉食,7.51,-24.629,0.106,23.062,0.122,
600419,天润乳业,2.07,-24.348,0.085,-20.289,0.098,
600702,舍得酒业,3.37,-24.313,0.086,-37.411,0.175,
002205,国统股份,1.16,-24.258,0.059,18.411,0.093,
002504,弘高创意,4.15,-24.248,0.122,16.622,0.187,
002765,蓝黛传动,2.55,-24.212,0.061,-7.52,0.071,
002307,北新路桥,8.92,-24.21,0.098,6.732,0.108,
000613,大东海A,2.66,-24.176,0.099,-7.971,0.045,
000996,中国中期,3.45,-23.836,0.125,3.476,0.095,
000615,京汉股份,6.46,-23.475,0.08,-11.187,0.079,
002800,天顺股份,0.35,-23.455,0.106,-15.574,0.074,
002879,长缆科技,1.27,-23.445,0.105,-21.193,0.097,
002853,皮阿诺,0.58,-23.358,0.085,-18.949,0.077,
600892,大晟文化,2.52,-23.12,0.061,1.678,0.052,
600552,凯盛科技,7.4,-22.922,0.101,-15.342,0.117,
002772,众兴菌业,2.54,-22.858,0.121,-13.273,0.084,
600136,当代明诚,3.44,-22.658,0.122,-16.8,0.098,
600207,安彩高科,6.9,-22.65,0.1,-25.1,0.109,
000544,中原环保,5.22,-22.522,0.105,-21.997,0.149,
000537,广宇发展,5.13,-22.461,0.097,-16.385,0.108,
002271,东方雨虹,9.96,-22.274,0.356,-10.558,0.101,
600099,林海股份,2.19,-22.062,0.135,-6.468,0.067,
000502,绿景控股,1.83,-21.827,0.098,8.641,0.078,
002273,水晶光电,8.1,-21.78,0.101,-16.668,0.11,
600543,莫高股份,3.21,-21.684,0.097,-6.236,0.058,
002755,东方新星,1.72,-21.652,0.18,54.675,0.196,
002686,亿利达,3.28,-21.588,0.114,2.141,0.134,
002734,利民股份,2.05,-21.577,0.081,-5.713,0.048,
002237,恒邦股份,8.52,-21.556,0.099,-12.871,0.064,
000155,川能动力,9.37,-21.497,0.084,-26.269,0.125,
002208,合肥城建,3.19,-21.496,0.081,2.294,0.078,
002850,科达利,0.93,-21.394,0.097,-39.125,0.184,
002692,睿康股份,7.15,-21.387,0.129,-1.074,0.135,
002542,中化岩土,8.07,-21.297,0.098,-13.774,0.085,
002229,鸿博股份,4.12,-21.227,0.092,-21.748,0.09,
002564,天沃科技,6.02,-21.129,0.115,-3.612,0.065,
002633,申科股份,1.49,-21.08,0.102,0.582,0.083,
000586,汇源通信,1.93,-21.041,0.097,-15.673,0.117,
000820,神雾节能,2.88,-20.992,0.131,-22.086,0.167,
002170,芭田股份,6.55,-20.951,0.106,-11.677,0.093,
000712,锦龙股份,8.95,-20.929,0.098,6.332,0.097,
002798,帝欧家居,0.98,-20.92,0.067,-18.272,0.343,
600319,亚星化学,3.16,-20.915,0.067,-20.341,0.117,
000407,胜利股份,7.46,-20.901,0.104,-6.678,0.09,
600051,宁波联合,3.11,-20.892,0.103,-3.354,0.06,
600310,桂东电力,8.28,-20.847,0.079,17.525,0.058,
002045,国光电器,4.16,-20.767,0.081,-26.605,0.136,
600107,美尔雅,3.6,-20.724,0.108,2.131,0.106,
600090,同济堂,7.03,-20.651,0.095,7.103,0.038,
002192,融捷股份,2.37,-20.644,0.077,-14.81,0.179,
600233,圆通速递,7.83,-20.542,0.086,-18.472,0.078,
002903,宇环数控,0.66,-20.473,0.095,-51.895,0.244,
002370,亚太药业,4.07,-20.459,0.112,18.893,0.074,
002793,东音股份,0.64,-20.458,0.095,-18.984,0.09,
600857,宁波中百,2.24,-20.43,0.106,-6.647,0.069,
601069,西部黄金,6.36,-20.421,0.094,-8.36,0.068,
600645,中源协和,3.84,-20.351,0.119,-15.075,0.115,
600773,西藏城投,7.29,-20.338,0.1,0.469,0.088,
002432,九安医疗,4.33,-20.256,0.088,-14.023,0.112,
002581,未名医药,4.01,-20.235,0.093,-28.255,0.142,
600539,*ST狮头,2.3,-20.219,0.057,9.498,0.053,
600129,太极集团,4.27,-20.21,0.08,-20.456,0.09,
000510,金路集团,5.49,-20.206,0.101,-9.362,0.08,
002756,永兴特钢,1.85,-20.19,0.082,-25.823,0.12,
600605,汇通能源,1.47,-20.148,0.09,12.128,0.049,
002722,金轮股份,1.11,-19.934,0.094,-5.504,0.076,
600262,北方股份,1.7,-19.829,0.087,5.06,0.082,
600889,南京化纤,3.07,-19.817,0.085,-4.18,0.081,
002869,金溢科技,0.45,-19.814,0.114,-34.259,0.16,
002651,利君股份,4.18,-19.772,0.072,-12.728,0.078,
000811,冰轮环境,6.53,-19.573,0.105,19.819,0.073,
600455,博通股份,0.62,-19.547,0.115,24.73,0.073,
002377,国创高新,4.86,-19.533,0.1,-26.265,0.154,
002517,恺英网络,8.74,-19.515,0.211,-34.094,0.177,
002292,奥飞娱乐,7.63,-19.467,0.104,-28.719,0.155,
601360,三六零,3.97,-19.441,0.086,-21.729,0.096,
600821,津劝业,4.16,-19.358,0.083,-3.677,0.078,
002707,众信旅游,5.1,-19.319,0.089,-25.33,0.145,
002207,ST准油,2.37,-19.303,0.076,0.615,0.063,
002897,意华股份,0.67,-19.216,0.085,-20.111,0.164,
000530,大冷股份,5.98,-19.153,0.095,-3.702,0.069,
002038,双鹭药业,5.67,-19.133,0.103,-17.767,0.105,
002741,光华科技,3.21,-19.07,0.098,10.103,0.063,
600234,ST山水,2.02,-19.06,0.087,9.051,0.061,
000697,炼石航空,4.54,-19.048,0.101,-15.561,0.109,
600829,人民同泰,5.8,-19.027,0.09,-11.973,0.097,
000762,西藏矿业,4.76,-19.02,0.077,-18.576,0.124,
600303,曙光股份,6.2,-18.99,0.092,-22.716,0.094,
000757,浩物股份,4.52,-18.989,0.08,3.366,0.063,
000011,深物业A,1.76,-18.954,0.088,-5.745,0.101,
000498,山东路桥,4.41,-18.931,0.077,21.181,0.112,
002137,麦达数字,2.85,-18.891,0.082,-8.337,0.133,
000622,恒立实业,4.25,-18.869,0.078,143.073,0.485,
000532,华金资本,3.43,-18.852,0.089,14.832,0.148,
002845,同兴达,0.65,-18.823,0.071,-26.499,0.105,
002016,世荣兆业,6.87,-18.805,0.051,-32.675,0.144,
002189,利达光电,1.97,-18.784,0.075,-9.683,0.081,
002918,蒙娜丽莎,0.59,-18.752,0.268,-23.624,0.107,
600822,上海物贸,3.96,-18.629,0.1,14.81,0.082,
600189,吉林森工,4.26,-18.594,0.056,-10.729,0.135,
601116,三江购物,4.11,-18.585,0.071,-23.985,0.101,
002762,金发拉比,1.9,-18.581,0.376,-21.625,0.102,
002624,完美世界,4.66,-18.473,0.085,-19.36,0.093,
600616,金枫酒业,5.15,-18.442,0.083,-19.154,0.114,
600976,健民集团,1.53,-18.416,0.069,-20.147,0.118,
002166,莱茵生物,3.54,-18.405,0.093,-10.29,0.078,
002216,三全食品,5.72,-18.393,0.064,-11.408,0.067,
002837,英维克,0.68,-18.324,0.09,5.721,0.094,
002367,康力电梯,5.24,-18.317,0.088,7.225,0.106,
600311,荣华实业,6.66,-18.285,0.051,18.203,0.102,
002130,沃尔核材,9.46,-18.282,0.089,-16.205,0.09,
002086,东方海洋,4.76,-18.252,0.075,-40.037,0.278,
002572,索菲亚,6.38,-18.224,0.069,-37.885,0.199,
002878,元隆雅图,0.37,-18.079,0.346,5.985,0.05,
002149,西部材料,4.25,-18.059,0.077,-21.162,0.104,
000565,渝三峡Ａ,4.34,-18.051,0.067,2.157,0.078,
600257,大湖股份,4.27,-18.049,0.092,1.523,0.081,
600621,华鑫股份,5.35,-18.038,0.09,1.442,0.123,
000815,美利云,3.17,-17.937,0.103,-12.99,0.091,
002809,红墙股份,0.61,-17.927,0.099,-20.177,0.088,
002849,威星智能,0.57,-17.889,0.073,-14.8,0.079,
002672,东江环保,6.52,-17.875,0.106,-11.519,0.128,
002604,*ST龙力,5.08,-17.872,0.094,-11.131,0.078,
002366,台海核电,4.89,-17.826,0.06,-21.864,0.191,
600381,青海春天,5.83,-17.73,0.089,-25.272,0.111,
000962,东方钽业,4.41,-17.717,0.066,32.957,0.093,
002234,民和股份,1.91,-17.703,0.082,9.256,0.084,
000908,景峰医药,7.07,-17.671,0.066,0.251,0.05,
002899,英派斯,0.79,-17.643,0.093,-26.497,0.15,
002090,金智科技,2.31,-17.574,0.083,17.584,0.061,
600119,长江投资,3.07,-17.538,0.09,2.543,0.11,
600202,*ST哈空,3.83,-17.52,0.067,19.202,0.078,
002876,三利谱,0.55,-17.517,0.071,-26.392,0.192,
000935,四川双马,7.63,-17.516,0.073,8.307,0.078,
002290,中科新材,2.1,-17.512,0.097,-9.372,0.1,
002282,博深工具,1.93,-17.498,0.079,-7.007,0.07,
000599,青岛双星,6.75,-17.486,0.077,-17.561,0.082,
000573,粤宏远Ａ,6.22,-17.298,0.064,-4.045,0.051,
600112,天成控股,5.09,-17.292,0.083,23.031,0.112,
000023,深天地Ａ,1.39,-17.287,0.082,-1.635,0.067,
002348,高乐股份,7.38,-17.265,0.09,4.073,0.111,
600861,北京城乡,3.17,-17.252,0.078,11.018,0.047,
600459,贵研铂业,3.39,-17.208,0.077,2.408,0.057,
600338,西藏珠峰,6.53,-17.19,0.095,6.595,0.048,
002532,新界泵业,3.78,-17.178,0.116,6.958,0.052,
002034,旺能环境,1.43,-17.168,0.088,-32.764,0.195,
002612,朗姿股份,2.03,-17.155,0.073,-14.578,0.085,
002268,卫 士 通,8.1,-17.147,0.088,-17.549,0.089,
600853,龙建股份,5.37,-17.067,0.083,5.275,0.052,
002776,柏堡龙,2.06,-17.035,0.077,51.048,0.14,
002674,兴业科技,2.4,-17.033,0.086,-4.13,0.059,
600661,昂立教育,2.59,-17.031,0.078,-7.045,0.08,
002355,兴民智通,3.9,-17.019,0.085,-0.66,0.058,
002167,东方锆业,5.86,-17.012,0.066,-4.714,0.102,
600855,航天长峰,3.3,-17.009,0.099,-16.734,0.091,
002545,东方铁塔,6.18,-16.999,0.058,0.829,0.054,
000987,越秀金控,5.38,-16.997,0.07,7.483,0.081,
002395,双象股份,1.79,-16.986,0.063,-17.766,0.147,
002201,九鼎新材,2.29,-16.967,0.072,3.121,0.062,
002194,*ST凡谷,5.3,-16.933,0.083,61.38,0.207,
600336,澳柯玛,7.32,-16.93,0.068,-4.099,0.077,
600558,大西洋,8.98,-16.888,0.074,-10.311,0.094,
002197,证通电子,4.35,-16.831,0.046,-8.397,0.059,
000665,湖北广电,6.36,-16.795,0.068,-6.305,0.083,
000955,欣龙控股,5.38,-16.793,0.077,8.69,0.162,
002341,新纶科技,6.25,-16.79,0.054,9.238,0.075,
000921,海信家电,9.02,-16.722,0.075,-21.26,0.097,
002785,万里石,0.97,-16.696,0.072,-1.032,0.06,
002824,和胜股份,0.74,-16.686,0.077,-14.488,0.11,
600865,百大集团,3.76,-16.673,0.068,3.228,0.04,
000531,穗恒运Ａ,6.85,-16.634,0.079,3.48,0.063,
600366,宁波韵升,9.88,-16.561,0.073,-5.73,0.104,
002245,澳洋顺昌,9.14,-16.491,0.081,-30.434,0.179,
000505,京粮控股,4.06,-16.459,0.081,0.359,0.061,
600359,新农开发,3.82,-16.446,0.082,-2.265,0.084,
002037,久联发展,3.27,-16.397,0.067,5.976,0.055,
002141,贤丰控股,6.37,-16.393,0.085,5.171,0.143,
002513,蓝丰生化,2.54,-16.389,0.072,5.607,0.092,
600371,万向德农,2.25,-16.388,0.099,-10.351,0.142,
600765,中航重机,7.78,-16.363,0.095,8.257,0.052,
000985,大庆华科,1.3,-16.363,0.074,-0.03,0.083,
002235,安妮股份,5.0,-16.349,0.097,-11.511,0.115,
002631,德尔未来,6.47,-16.348,0.077,-7.24,0.087,
002848,高斯贝尔,0.88,-16.321,0.092,-17.135,0.121,
000766,通化金马,5.73,-16.32,0.075,-34.932,0.183,
002790,瑞尔特,0.64,-16.318,0.086,-6.046,0.069,
002455,百川股份,3.49,-16.273,0.092,-14.546,0.073,
002786,银宝山新,1.37,-16.264,0.071,12.251,0.09,
601086,国芳集团,1.66,-16.263,0.071,-32.465,0.139,
002666,德联集团,4.43,-16.221,0.079,-1.177,0.063,
002541,鸿路钢构,3.71,-16.203,0.064,-1.582,0.053,
002508,老板电器,9.35,-16.188,0.078,-28.137,0.123,
002041,登海种业,8.74,-16.173,0.089,-15.524,0.096,
600774,汉商集团,2.27,-16.168,0.083,22.718,0.061,
002040,南 京 港,3.07,-16.161,0.076,-6.07,0.072,
002270,华明装备,4.31,-16.158,0.114,-17.009,0.093,
002349,精华制药,7.63,-16.132,0.092,4.696,0.051,
002379,宏创控股,9.26,-16.121,0.075,-7.84,0.062,
002308,威创股份,9.02,-16.113,0.06,-36.593,0.19,
600851,海欣股份,7.38,-16.087,0.067,-6.589,0.103,
000716,黑芝麻,5.81,-16.08,0.071,-9.039,0.084,
600200,江苏吴中,7.15,-16.069,0.096,-7.614,0.107,
002577,雷柏科技,2.81,-16.068,0.089,-15.416,0.115,
002852,道道全,1.25,-16.034,0.082,-18.261,0.102,
002342,巨力索具,8.81,-16.032,0.065,-1.873,0.083,
000571,新大洲Ａ,8.06,-16.025,0.068,-13.364,0.133,
000913,钱江摩托,4.54,-15.961,0.07,-16.194,0.106,
000777,中核科技,3.83,-15.958,0.083,15.16,0.054,
000936,华西股份,8.85,-15.951,0.064,4.075,0.117,
002346,柘中股份,3.92,-15.944,0.08,-8.399,0.14,
002543,万和电气,4.85,-15.922,0.062,-13.766,0.182,
000635,英 力 特,3.03,-15.893,0.073,3.891,0.152,
002453,华软科技,5.55,-15.882,0.064,-7.947,0.092,
600097,开创国际,2.03,-15.868,0.072,-1.975,0.059,
600843,上工申贝,3.05,-15.863,0.066,-6.112,0.082,
002433,太安堂,6.92,-15.862,0.069,-29.272,0.155,
000585,*ST东电,6.09,-15.858,0.065,8.337,0.061,
600071,凤凰光学,2.37,-15.856,0.098,-26.833,0.162,
601619,嘉泽新能,5.04,-15.854,0.096,-39.146,0.207,
000020,深华发Ａ,1.81,-15.816,0.07,-20.403,0.089,
002730,电光科技,2.9,-15.785,0.084,-6.439,0.108,
000090,天健集团,9.28,-15.746,0.118,-10.616,0.07,
002160,常铝股份,6.02,-15.725,0.077,-5.488,0.075,
002865,钧达股份,0.38,-15.717,0.094,28.117,0.104,
600901,江苏租赁,6.4,-15.708,0.07,-18.481,0.086,
002519,银河电子,8.32,-15.707,0.08,-15.594,0.089,
000922,佳电股份,4.85,-15.646,0.053,17.754,0.055,
600686,金龙汽车,6.07,-15.631,0.053,-33.846,0.186,
002825,纳尔股份,0.41,-15.628,0.209,13.604,0.037,
600479,千金药业,4.19,-15.612,0.15,-15.897,0.085,
002135,东南网架,8.53,-15.61,0.073,1.778,0.042,
600634,*ST富控,5.76,-15.601,0.07,22.031,0.126,
002733,雄韬股份,3.27,-15.58,0.066,-7.979,0.092,
000885,城发环境,4.48,-15.566,0.066,-20.166,0.15,
600668,尖峰集团,3.44,-15.558,0.06,9.65,0.054,
002697,红旗连锁,9.86,-15.558,0.058,6.367,0.043,
002077,大港股份,5.32,-15.554,0.052,-40.884,0.141,
000607,华媒控股,8.85,-15.55,0.082,5.829,0.082,
002900,哈三联,1.45,-15.52,0.208,-35.635,0.141,
002428,云南锗业,6.44,-15.512,0.07,-30.247,0.137,
600683,京投发展,7.41,-15.501,0.06,1.199,0.069,
600684,珠江实业,8.53,-15.5,0.052,-22.714,0.083,
002857,三晖电气,0.49,-15.464,0.069,-5.983,0.087,
002677,浙江美大,2.83,-15.461,0.082,-38.423,0.166,
002655,共达电声,3.6,-15.444,0.083,-6.061,0.121,
002930,宏川智慧,0.61,-15.44,0.07,-36.685,0.127,
600279,重庆港九,6.93,-15.431,0.092,-1.625,0.055,
002658,雪迪龙,3.05,-15.426,0.088,-0.748,0.066,
002398,建研集团,5.25,-15.393,0.072,-4.387,0.07,
002008,大族激光,9.93,-15.374,0.047,-33.069,0.152,
002111,威海广泰,3.27,-15.366,0.091,-2.141,0.058,
600903,贵州燃气,4.51,-15.334,0.083,8.041,0.112,
000877,天山股份,8.8,-15.332,0.079,14.001,0.092,
002713,东易日盛,0.77,-15.276,0.058,-14.503,0.087,
601038,一拖股份,5.94,-15.264,0.072,-7.103,0.102,
002598,山东章鼓,2.7,-15.242,0.068,5.77,0.052,
600055,万东医疗,4.85,-15.184,0.078,-18.676,0.166,
002628,成都路桥,7.25,-15.18,0.095,9.608,0.146,
600716,凤凰股份,9.1,-15.167,0.07,3.176,0.057,
002886,沃特股份,0.5,-15.163,0.229,-15.023,0.139,
002425,凯撒文化,8.04,-15.137,0.083,26.844,0.095,
002559,亚威股份,3.07,-15.131,0.07,-1.259,0.046,
002058,威 尔 泰,1.43,-15.127,0.079,14.573,0.128,
000655,*ST金岭,5.95,-15.078,0.067,7.486,0.055,
002101,广东鸿图,4.26,-15.062,0.215,0.26,0.051,
002457,青龙管业,3.34,-15.053,0.074,2.716,0.066,
002817,黄山胶囊,0.42,-15.033,0.075,-13.177,0.102,
