,ts_code,name,industry,continuously_limit_up,continuously_up,average_p_change,last_p_change,circ_mv
2479,600415.SH,小商品城,商品城,1.0,2.0,6.001,9.9237,2351468.524
2220,600109.SH,国金证券,证券,1.0,2.0,9.535,10.0524,3178601.6348
2464,600392.SH,盛和资源,小金属,1.0,2.0,5.453,10.0529,1491643.2461
2462,600390.SH,五矿资本,多元金融,1.0,3.0,6.533,9.9781,515078.3612
2222,600111.SH,北方稀土,小金属,1.0,2.0,5.549,10.0213,3749324.112
2533,600497.SH,驰宏锌锗,铅锌,1.0,4.0,4.117,9.9585,2284246.0386
2558,600525.SH,长园集团,电气设备,1.0,2.0,5.853,10.0329,873563.5767
2224,600113.SH,浙江东日,区域地产,1.0,2.0,6.157,9.9617,274314.6
2282,600180.SH,瑞茂通,仓储物流,1.0,2.0,5.931,10.0413,813181.9712
2327,600231.SH,凌钢股份,普钢,1.0,2.0,5.733,10.101,906144.057
2351,600259.SH,广晟有色,小金属,1.0,7.0,2.659,10.0,692003.7854
2356,600266.SH,北京城建,区域地产,1.0,2.0,6.617,10.023,1496523.2
2306,600208.SH,新湖中宝,全国地产,1.0,4.0,4.69,10.119,3181323.6108
2374,600287.SH,江苏舜天,商贸代理,1.0,2.0,6.934,9.9278,266008.8091
2378,600291.SH,西水股份,保险,1.0,3.0,7.051,9.9719,1711738.8159
2394,600310.SH,桂东电力,水力发电,1.0,2.0,8.012,10.0,400643.1
2439,600365.SH,通葡股份,红黄药酒,1.0,2.0,6.406,10.0962,183200.0
2244,600135.SH,乐凯胶片,化工原料,1.0,7.0,6.601,10.0338,364039.9334
2412,600330.SH,天通股份,元器件,1.0,2.0,8.355,9.8958,841101.4761
2315,600218.SH,全柴动力,农用机械,1.0,8.0,7.193,9.9688,520682.06
2413,600331.SH,宏达股份,铅锌,1.0,2.0,5.562,9.9617,583184.0
2417,600336.SH,澳柯玛,家用电器,1.0,2.0,5.647,10.0251,321495.954
2437,600362.SH,江西铜业,铜,1.0,2.0,5.706,10.0206,3326621.5902
6,000008.SZ,神州高铁,运输设备,1.0,3.0,3.906,9.9502,1130605.9263
2762,600751.SH,海航科技,水运,1.0,2.0,7.463,10.1307,867164.7105
2564,600531.SH,豫光金铅,铅锌,1.0,7.0,4.36,9.9783,552753.0154
2578,600549.SH,厦门钨业,小金属,1.0,2.0,5.697,9.9318,2038766.99
3002,601211.SH,国泰君安,证券,1.0,3.0,6.483,10.0,16122063.4554
3004,601216.SH,君正集团,化工原料,1.0,3.0,5.557,9.9042,2902677.9822
3019,601319.SH,中国人保,保险,1.0,2.0,7.885,10.0,734160.24
3024,601336.SH,新华保险,保险,1.0,2.0,6.403,10.0,10506443.3949
3043,601577.SH,长沙银行,银行,1.0,2.0,7.08,9.9783,346945.5513
3050,601601.SH,中国太保,保险,1.0,2.0,5.998,10.0149,23135056.0
3053,601608.SH,中信重工,专用机械,1.0,2.0,6.02,10.0,1432008.3667
3059,601628.SH,中国人寿,保险,1.0,2.0,8.096,10.0154,59472001.68
3086,601838.SH,成都银行,银行,1.0,2.0,6.378,10.0,1683558.5269
3128,601997.SH,贵阳银行,银行,1.0,2.0,6.21,10.0251,1631717.0301
3178,603063.SH,禾望电气,电气设备,1.0,2.0,5.469,9.8575,236152.5
3201,603106.SH,恒银金融,电脑设备,1.0,2.0,8.4,9.9914,166456.95
3238,603186.SH,华正新材,元器件,1.0,3.0,5.009,10.0,201910.2139
3282,603305.SH,旭升股份,汽车配件,1.0,3.0,4.391,9.8664,202886.0317
3290,603318.SH,派思股份,专用机械,1.0,2.0,6.255,9.8425,561016.3764
3295,603323.SH,吴江银行,银行,1.0,2.0,7.512,9.9448,483114.649
3299,603330.SH,上海天洋,塑料,1.0,4.0,5.589,9.9864,76728.2112
3319,603366.SH,日出东方,家用电器,1.0,2.0,7.199,10.0917,384000.0
3326,603383.SH,顶点软件,软件服务,1.0,3.0,7.862,10.0,285908.3674
3333,603396.SH,金辰股份,专用机械,1.0,2.0,5.011,9.9947,130285.977
3440,603690.SH,至纯科技,专用机械,1.0,3.0,4.332,10.0,190619.968
3467,603737.SH,三棵树,染料涂料,1.0,2.0,8.726,9.8466,213651.5062
3577,603986.SH,兆易创新,半导体,1.0,3.0,5.371,9.9988,1852679.0
2983,601128.SH,常熟银行,银行,1.0,2.0,6.939,10.0143,797615.3943
2973,601106.SH,中国一重,工程机械,1.0,2.0,5.487,9.9668,2164078.0
2959,601020.SH,华钰矿业,铅锌,1.0,6.0,2.848,10.0105,296685.0058
2726,600715.SH,文投控股,影视音像,1.0,2.0,6.124,10.0218,648520.798
2613,600588.SH,用友网络,软件服务,1.0,2.0,7.974,10.0,5961904.5362
2623,600599.SH,熊猫金控,多元金融,1.0,6.0,6.291,9.9696,239870.0
2637,600614.SH,鹏起科技,综合类,1.0,1.0,10.032,10.0324,1027811.6074
2647,600624.SH,复旦复华,综合类,1.0,3.0,6.323,10.0154,488884.3751
2652,600633.SH,浙数文化,互联网,1.0,2.0,6.136,9.9882,1207691.7288
2669,600651.SH,飞乐音响,电器仪表,1.0,2.0,6.695,9.8765,350738.3207
2682,600666.SH,奥瑞德,元器件,1.0,2.0,6.055,10.0575,307800.0688
2708,600695.SH,绿庭投资,多元金融,1.0,3.0,7.057,10.017,237470.7145
2715,600703.SH,三安光电,半导体,1.0,3.0,4.465,10.0361,6215519.5903
2717,600705.SH,中航资本,多元金融,1.0,3.0,6.581,9.9458,5457606.0657
2732,600721.SH,百花村,生物制药,1.0,2.0,6.613,10.0719,186754.0601
2942,600999.SH,招商证券,证券,1.0,6.0,4.184,9.9886,9449428.95
2750,600739.SH,辽宁成大,商贸代理,1.0,3.0,6.265,10.0318,2114058.9657
2756,600745.SH,闻泰科技,通信设备,1.0,3.0,4.448,9.9924,1851896.1206
2123,300751.SZ,迈为股份,专用机械,1.0,3.0,5.551,10.0027,267917.0
2833,600830.SH,香溢融通,多元金融,1.0,3.0,8.736,9.9518,311211.0817
2839,600837.SH,海通证券,证券,1.0,6.0,4.441,9.9921,11312799.3896
2878,600881.SH,亚泰集团,水泥,1.0,2.0,7.923,10.0817,1302246.1963
2897,600901.SH,江苏租赁,多元金融,1.0,3.0,5.064,9.9548,466559.7813
2899,600908.SH,无锡银行,银行,1.0,2.0,8.017,10.0167,537870.3296
2903,600926.SH,杭州银行,银行,1.0,2.0,6.22,9.901,1848541.2857
2908,600958.SH,东方证券,证券,1.0,3.0,7.702,10.0,7306763.015
2147,600020.SH,中原高速,路桥,1.0,2.0,7.223,9.9548,1092222.7104
1880,300496.SZ,中科创达,软件服务,1.0,2.0,6.88,9.9425,821361.2443
2099,300724.SZ,捷佳伟创,专用机械,1.0,6.0,3.851,10.0127,347200.0
494,002032.SZ,苏泊尔,家用电器,1.0,2.0,5.377,10.0,3205111.8516
585,002123.SZ,梦网集团,互联网,1.0,3.0,5.019,10.0342,622847.7549
620,002158.SZ,汉钟精机,工程机械,1.0,2.0,5.342,10.0111,523317.036
637,002175.SZ,东方网络,电器仪表,1.0,2.0,7.788,9.8802,219984.473
643,002181.SZ,粤传媒,出版业,1.0,3.0,5.968,9.9391,614862.4567
645,002183.SZ,怡亚通,仓储物流,1.0,2.0,6.112,9.98,1168331.6843
654,002192.SZ,融捷股份,专用机械,1.0,2.0,7.131,10.0121,645802.5024
657,002195.SZ,二三四五,软件服务,1.0,2.0,7.161,10.0719,1987076.1298
659,002197.SZ,证通电子,电器仪表,1.0,2.0,7.688,10.026,367210.2253
664,002202.SZ,金风科技,电气设备,1.0,1.0,9.992,9.9925,4210840.3589
680,002218.SZ,拓日新能,半导体,1.0,2.0,5.492,10.061,438873.9558
751,002290.SZ,中科新材,家用电器,1.0,3.0,5.323,9.9781,210950.0824
783,002322.SZ,理工环科,软件服务,1.0,2.0,5.912,10.039,407379.9964
789,002328.SZ,新朋股份,汽车配件,1.0,3.0,4.908,10.08,223671.0085
820,002359.SZ,北讯集团,通信设备,1.0,3.0,6.107,9.9678,726476.9616
825,002364.SZ,中恒电气,电气设备,1.0,3.0,4.97,10.02,565843.6966
839,002378.SZ,章源钨业,小金属,1.0,4.0,3.339,10.0,558546.8295
849,002388.SZ,新亚制程,元器件,1.0,2.0,5.616,10.058,227372.4
878,002417.SZ,深南股份,多元金融,1.0,3.0,5.172,10.0228,228475.9572
889,002428.SZ,云南锗业,小金属,1.0,2.0,6.272,10.0154,459922.4703
890,002429.SZ,兆驰股份,家用电器,1.0,2.0,5.295,10.1961,1116393.7903
914,002453.SZ,华软科技,化工原料,1.0,2.0,7.01,9.9815,330058.2941
924,002463.SZ,沪电股份,元器件,1.0,2.0,7.056,10.0187,1966603.4138
961,002500.SZ,山西证券,证券,1.0,6.0,4.738,10.0128,2424217.4561
973,002512.SZ,达华智能,元器件,1.0,2.0,5.906,9.9174,469891.6621
990,002530.SZ,金财互联,专用机械,1.0,2.0,7.149,9.9741,317268.1638
1047,002587.SZ,奥拓电子,元器件,1.0,2.0,6.539,10.0186,236738.6964
1060,002600.SZ,领益智造,元器件,1.0,2.0,5.55,9.9057,693357.2163
1068,002608.SZ,江苏国信,火力发电,1.0,2.0,7.666,10.0,480206.3184
1073,002613.SZ,北玻股份,专用机械,1.0,2.0,7.317,9.9359,215949.5014
566,002104.SZ,恒宝股份,元器件,1.0,3.0,4.878,10.0752,441473.1345
448,000987.SZ,越秀金控,多元金融,1.0,3.0,5.776,10.0508,583575.2916
1166,002707.SZ,众信旅游,旅游服务,1.0,2.0,6.128,10.0334,347786.9192
426,000960.SZ,锡业股份,小金属,1.0,2.0,5.607,9.9738,1767521.844
37,000046.SZ,泛海控股,全国地产,1.0,3.0,4.914,9.9265,3094774.5831
40,000050.SZ,深天马A,元器件,1.0,1.0,10.006,10.0059,3401313.8712
43,000058.SZ,深赛格,元器件,1.0,3.0,6.059,10.0282,419109.9505
45,000060.SZ,中金岭南,铅锌,1.0,2.0,5.562,9.9773,1730587.5279
67,000158.SZ,常山北明,纺织,1.0,3.0,4.057,10.0746,958270.2403
84,000415.SZ,渤海租赁,多元金融,1.0,3.0,6.681,10.0,1678146.3068
85,000416.SZ,民生控股,多元金融,1.0,3.0,6.485,10.0189,309415.119
132,000540.SZ,中天金融,多元金融,1.0,3.0,6.545,10.0233,3070610.4607
152,000564.SZ,供销大集,百货,1.0,2.0,6.413,10.0671,619506.0194
155,000567.SZ,海德股份,多元金融,1.0,2.0,7.496,9.9922,211855.8874
182,000606.SZ,顺利办,互联网,1.0,3.0,5.139,9.9693,391806.6576
191,000616.SZ,海航投资,全国地产,1.0,3.0,4.672,10.0,487703.1189
192,000617.SZ,中油资本,多元金融,1.0,3.0,5.91,9.9755,386740.224
196,000623.SZ,吉林敖东,中成药,1.0,3.0,5.97,9.9773,2170333.7129
199,000627.SZ,天茂集团,保险,1.0,3.0,5.162,9.9846,3537485.1658
202,000630.SZ,铜陵有色,铜,1.0,2.0,5.378,9.8131,2246731.4042
218,000661.SZ,长春高新,生物制药,1.0,1.0,10.0,10.0,3841788.6726
229,000673.SZ,当代东方,影视音像,1.0,2.0,6.179,10.1099,394447.9488
238,000685.SZ,中山公用,水务,1.0,2.0,8.127,9.988,1145452.1359
270,000725.SZ,京东方A,元器件,1.0,2.0,5.787,9.9738,14187234.4681
273,000728.SZ,国元证券,证券,1.0,2.0,9.641,10.0535,3031588.35
284,000751.SZ,锌业股份,铅锌,1.0,6.0,2.59,9.9042,484993.6904
290,000758.SZ,中色股份,铅锌,1.0,4.0,3.269,10.1205,899920.2212
298,000776.SZ,广发证券,证券,1.0,6.0,4.573,10.0123,10601451.012
353,000856.SZ,冀东装备,机械基件,1.0,2.0,5.711,9.9858,352531.0
365,000878.SZ,云南铜业,铜,1.0,2.0,6.058,9.9668,1406477.2123
395,000917.SZ,电广传媒,影视音像,1.0,3.0,6.169,9.9863,1040890.5206
416,000948.SZ,南天信息,软件服务,1.0,3.0,5.799,10.0,311826.4506
423,000957.SZ,中通客车,汽车整车,1.0,3.0,7.109,9.9424,452377.1332
1123,002663.SZ,普邦股份,建筑施工,1.0,2.0,7.095,10.1754,392453.1857
1167,002708.SZ,光洋股份,汽车配件,1.0,3.0,7.243,10.011,372298.109
2085,300709.SZ,精研科技,元器件,1.0,3.0,4.494,10.0,186096.093
1734,300348.SZ,长亮科技,软件服务,1.0,3.0,6.407,9.982,540217.6774
1754,300369.SZ,绿盟科技,软件服务,1.0,2.0,6.676,10.0433,908128.0129
1761,300377.SZ,赢时胜,软件服务,1.0,3.0,6.989,9.9711,780309.7692
1764,300380.SZ,安硕信息,软件服务,1.0,2.0,8.223,10.0,244178.0035
1781,300397.SZ,天和防务,通信设备,1.0,13.0,4.105,10.0287,238183.7184
1783,300399.SZ,京天利,互联网,1.0,3.0,5.883,10.0099,148801.3419
1793,300409.SZ,道氏技术,陶瓷,1.0,2.0,6.0,10.0139,371773.0311
1797,300413.SZ,芒果超媒,影视音像,1.0,2.0,7.785,9.9371,898815.3422
1802,300418.SZ,昆仑万维,互联网,1.0,2.0,5.753,9.8592,972611.9442
1830,300446.SZ,乐凯新材,化工原料,1.0,2.0,5.357,10.0249,209197.6162
1834,300450.SZ,先导智能,专用机械,1.0,2.0,6.047,10.0,1666071.0409
1838,300454.SZ,深信服,软件服务,1.0,2.0,5.301,10.0022,391617.88
1841,300457.SZ,赢合科技,专用机械,1.0,2.0,5.73,10.0182,573040.8868
18,000023.SZ,深天地A,其他建材,1.0,1.0,10.0,10.0,244210.9824
1894,300510.SZ,金冠股份,电气设备,1.0,6.0,4.166,10.0,255593.0649
1908,300525.SZ,博思软件,软件服务,1.0,2.0,7.124,10.018,240319.046
1915,300532.SZ,今天国际,软件服务,1.0,2.0,6.287,10.0249,158862.0159
1924,300541.SZ,先进数通,软件服务,1.0,2.0,7.8,10.0065,127268.0237
1930,300548.SZ,博创科技,元器件,1.0,3.0,4.477,10.0115,130811.85
1941,300559.SZ,佳发教育,软件服务,1.0,6.0,3.142,10.0,338607.6237
1943,300561.SZ,汇金科技,软件服务,1.0,2.0,7.148,10.0144,103234.9927
1970,300590.SZ,移为通信,通信设备,1.0,3.0,6.191,10.0,335038.0
1988,300609.SZ,汇纳科技,互联网,1.0,2.0,7.007,10.0062,194291.838
2031,300654.SZ,世纪天鸿,出版业,1.0,1.0,10.016,10.0157,130262.1975
2036,300659.SZ,中孚信息,软件服务,1.0,3.0,5.732,10.0198,178506.3599
2040,300663.SZ,科蓝软件,软件服务,1.0,3.0,6.206,10.0228,237896.6113
2051,300674.SZ,宇信科技,软件服务,1.0,2.0,7.634,10.0032,139034.75
2052,300675.SZ,建科院,建筑施工,1.0,2.0,6.817,9.9879,219413.424
2061,300684.SZ,中石科技,化工原料,1.0,2.0,6.333,10.0127,266154.8834
2064,300687.SZ,赛意信息,软件服务,1.0,3.0,7.094,10.0082,167291.127
1751,300366.SZ,创意信息,软件服务,1.0,3.0,4.534,9.8573,272798.2475
1725,300339.SZ,润和软件,软件服务,1.0,2.0,7.094,10.0,800698.3836
1168,002709.SZ,天赐材料,化工原料,1.0,2.0,5.424,9.9929,1055124.1573
1657,300271.SZ,华宇软件,软件服务,1.0,2.0,8.456,9.9825,1053231.0849
1230,002776.SZ,柏堡龙,服饰,1.0,2.0,9.796,10.005,450078.2931
1258,002807.SZ,江阴银行,银行,1.0,2.0,7.242,9.9303,453289.1075
1288,002839.SZ,张家港行,银行,1.0,2.0,8.752,9.9388,613619.0381
1321,002875.SZ,安奈儿,服饰,1.0,1.0,10.016,10.0163,78569.4065
1322,002876.SZ,三利谱,元器件,1.0,4.0,3.674,10.0,261088.7233
1338,002892.SZ,科力尔,电气设备,1.0,2.0,7.012,9.9905,91912.64
1342,002897.SZ,意华股份,元器件,1.0,3.0,5.327,10.0248,149331.1607
1359,002916.SZ,深南电路,元器件,1.0,2.0,7.839,9.98,992433.9693
1377,002936.SZ,郑州银行,银行,1.0,2.0,6.923,10.0386,342000.0
1388,002948.SZ,青岛银行,银行,1.0,2.0,7.35,9.9688,318389.5862
1390,300002.SZ,神州泰岳,软件服务,1.0,2.0,7.989,10.0796,583721.6476
1398,300010.SZ,立思辰,软件服务,1.0,1.0,10.022,10.0223,694052.2061
1440,300052.SZ,中青宝,互联网,1.0,3.0,4.769,10.0394,290726.0135
1448,300061.SZ,康旗股份,医疗保健,1.0,2.0,8.708,9.9537,260644.1708
1484,300097.SZ,智云股份,电器仪表,1.0,3.0,4.868,10.0,333042.6693
1505,300118.SZ,东方日升,半导体,1.0,2.0,8.201,9.9291,740556.5456
1510,300123.SZ,亚光科技,船舶,1.0,2.0,7.65,9.991,375359.7298
1515,300128.SZ,锦富技术,元器件,1.0,1.0,9.938,9.9379,565895.5581
1516,300129.SZ,泰胜风能,电气设备,1.0,2.0,6.63,10.0,223860.2762
1517,300130.SZ,新国都,电脑设备,1.0,2.0,5.958,10.0,490073.1534
1532,300145.SZ,中金环境,专用机械,1.0,2.0,6.371,10.1408,578302.7065
1543,300156.SZ,神雾环保,环境保护,1.0,2.0,6.188,10.084,283667.4
1564,300177.SZ,中海达,通信设备,1.0,2.0,6.368,10.0329,440290.6733
1584,300198.SZ,纳川股份,塑料,1.0,4.0,3.945,10.0324,254492.786
1588,300202.SZ,聚龙股份,专用机械,1.0,2.0,6.977,9.9853,304535.8726
1612,300226.SZ,上海钢联,互联网,1.0,2.0,9.167,10.0,1085084.7508
1617,300231.SZ,银信科技,软件服务,1.0,2.0,7.217,10.0264,281905.7535
1639,300253.SZ,卫宁健康,软件服务,1.0,2.0,7.012,10.0426,1692311.8939
1649,300263.SZ,隆华科技,专用机械,1.0,1.0,10.019,10.0186,335191.1122
3587,603999.SH,读者传媒,出版业,1.0,2.0,8.06,10.0358,353664.0
