,ts_code,name,industry,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
125,000555.SZ,神州信息,软件服务,17.06,9.99,"中国工商银行股份有限公司-金鹰核心资源混合型证券投资基金
云南国际信托有限公司-云南信托·大西部丝绸之路1号集合资金信托计划"
126,002229.SZ,鸿博股份,广告包装,7.16,9.98,
127,002237.SZ,恒邦股份,黄金,14.33,9.98,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金"
128,603111.SH,康尼机电,运输设备,7.27,9.98,"富达基金(香港)有限公司-客户资金
上海北信瑞丰资产-广发银行-陕国投-陕国投·金元宝12号证券投资集合资金信托计划"
129,002416.SZ,爱施德,电器连锁,6.06,9.98,
130,002366.SZ,台海核电,专用机械,5.29,9.98,
131,300250.SZ,初灵信息,软件服务,15.0,9.97,
132,601698.SH,中国卫通,电信运营,16.32,9.97,
133,300002.SZ,神州泰岳,软件服务,3.97,9.97,
134,600527.SH,江南高纤,化纤,2.65,9.96,
135,300051.SZ,三五互联,互联网,8.61,9.96,
136,300368.SZ,汇金股份,IT设备,7.73,9.96,中央汇金资产管理有限责任公司
137,600714.SH,金瑞矿业,化工原料,5.63,9.96,
138,300071.SZ,华谊嘉信,广告包装,2.54,9.96,
139,002688.SZ,金河生物,化学制药,8.18,9.95,
140,601162.SH,天风证券,证券,5.53,9.94,
141,000425.SZ,徐工机械,工程机械,5.53,9.94,
142,002270.SZ,华明装备,电气设备,4.88,9.91,
143,000949.SZ,新乡化纤,化纤,3.89,9.89,
144,600118.SH,中国卫星,航空,32.74,9.83,
145,002447.SZ,晨鑫科技,互联网,2.02,9.78,
146,002798.SZ,帝欧家居,家居用品,23.62,9.45,"交通银行-融通行业景气证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)"
147,601107.SH,四川成渝,路桥,3.72,9.41,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
148,603229.SH,奥翔药业,化学制药,28.19,9.26,"中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
平安资管-邮储银行-如意10号资产管理产品
中信银行股份有限公司-浦银安盛医疗健康灵活配置混合型证券投资基金"
149,600801.SH,华新水泥,水泥,24.69,9.25,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
交通银行-融通行业景气证券投资基金"
150,002125.SZ,湘潭电化,化工原料,7.41,9.13,
151,000672.SZ,上峰水泥,水泥,21.25,9.09,
152,002155.SZ,湖南黄金,黄金,8.41,9.08,"中央汇金资产管理有限责任公司
中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零四组合
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金"
