,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
14,600163.SH,600163,中闽能源,新型电力,4.15,1.0,1.0,41.48,海峡产业投资基金(福建)有限合伙企业,1.0
15,300337.SZ,300337,银邦股份,铝,4.27,0.0,1.0,30.25,,0.0
16,600297.SH,600297,广汇汽车,汽车服务,4.29,0.0,1.0,347.93,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
深圳市银天使资产管理有限公司-银天使2号私募证券投资基金
香港中央结算有限公司(陆股通)
泰达宏利基金-招商银行-大业信托-大业信托·增利1号集合资金信托计划",4.0
17,600189.SH,600189,吉林森工,软饮料,4.33,2.0,1.0,21.32,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
18,000862.SZ,000862,银星能源,新型电力,4.35,0.0,1.0,21.81,中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金,1.0
19,600490.SH,600490,鹏欣资源,铜,4.46,0.0,1.0,74.87,,0.0
20,000560.SZ,000560,我爱我家,房产服务,4.5,0.0,1.0,86.28,,0.0
21,600130.SH,600130,波导股份,通信设备,4.61,0.0,1.0,35.4,"重庆国际信托股份有限公司-鸿睿一号集合资金信托计划
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",2.0
22,600724.SH,600724,宁波富达,水泥,4.62,2.0,1.0,66.76,,0.0
23,002442.SZ,002442,龙星化工,化工原料,4.65,3.0,1.0,22.3,"中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划
中央汇金资产管理有限责任公司
渤海国际信托股份有限公司-冀兴三号单一资金信托
鹏华资产-浦发银行-鹏华资产金润25号资产管理计划",4.0
24,300094.SZ,300094,国联水产,渔业,4.7,1.0,1.0,41.13,"广东省农业供给侧结构性改革基金管理有限公司-广东省农业供给侧结构性改革基金合伙企业(有限合伙)
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划
中国华融资产管理股份有限公司",3.0
25,601919.SH,601919,中远海控,水运,4.76,0.0,1.0,412.09,中国国有企业结构调整基金股份有限公司,1.0
26,000637.SZ,000637,茂化实华,石油加工,4.8,1.0,1.0,17.59,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
27,000822.SZ,000822,山东海化,化工原料,4.95,1.0,1.0,44.31,中央汇金资产管理有限责任公司,1.0
28,600156.SH,600156,华升股份,纺织,4.95,0.0,1.0,19.9,上海天倚道投资管理有限公司-天倚道-幻方星辰3号私募基金,1.0
29,000591.SZ,000591,太阳能,新型电力,5.02,0.0,2.0,102.26,"申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划
长安基金-民生银行-长安悦享定增25号分级资产管理计划",2.0
30,600257.SH,600257,大湖股份,渔业,5.28,0.0,2.0,25.41,,0.0
31,002453.SZ,002453,华软科技,软件服务,5.5,0.0,1.0,31.42,,0.0
32,300221.SZ,300221,银禧科技,塑料,5.52,0.0,1.0,23.32,,0.0
33,000757.SZ,000757,浩物股份,汽车配件,5.57,0.0,2.0,25.16,"北方国际信托股份有限公司-旭富证券投资单一资金信托计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北方国际信托股份有限公司-易富证券投资单一资金信托计划
宁夏宁金基金管理有限公司-宁金丰和日利私募证券投资基金
宁夏宁金基金管理有限公司-宁金华盈6号私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和月满私募证券投资基金
北方国际信托股份有限公司-汇富证券投资单一资金信托计划",7.0
34,002483.SZ,002483,润邦股份,工程机械,5.59,0.0,1.0,37.52,,0.0
35,002266.SZ,002266,浙富控股,电气设备,5.64,4.0,1.0,92.36,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
西藏信托有限公司-西藏信托-智昂6号集合资金信托计划",3.0
36,600207.SH,600207,安彩高科,供气供热,5.74,0.0,1.0,49.53,,0.0
37,600096.SH,600096,云天化,农药化肥,5.76,0.0,1.0,76.11,"银华基金-建设银行-中国人寿-中国人寿委托银华基金公司股票型组合
中国长城资产管理股份有限公司",2.0
38,000758.SZ,000758,中色股份,铅锌,5.86,0.0,1.0,115.39,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安新经济股票型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一一四组合",4.0
39,002341.SZ,002341,新纶科技,化工原料,5.95,0.0,1.0,55.58,,0.0
40,300198.SZ,300198,纳川股份,塑料,5.96,0.0,1.0,50.77,"北京天象道通资产管理有限公司-天象13号私募证券投资基金
北京三峡鑫泰投资基金管理有限公司-北京睿汇海纳科技产业基金(有限合伙)",2.0
41,300148.SZ,300148,天舟文化,出版业,5.99,0.0,1.0,47.39,国金证券-浦发银行-国金天舟文化1号集合资产管理计划,1.0
42,002370.SZ,002370,亚太药业,化学制药,6.01,0.0,1.0,27.84,上海华富利得资产-民生银行-富鼎6号专项资产管理计划,1.0
43,600526.SH,600526,菲达环保,环境保护,6.07,1.0,1.0,33.23,,0.0
44,002361.SZ,002361,神剑股份,化工原料,6.08,5.0,1.0,37.98,,0.0
45,002198.SZ,002198,嘉应制药,中成药,6.09,9.0,1.0,30.91,深圳市老虎汇资产管理有限公司,1.0
46,002069.SZ,002069,獐子岛,渔业,6.16,1.0,2.0,42.43,北京吉融元通资产管理有限公司-和岛一号证券投资基金,1.0
47,600351.SH,600351,亚宝药业,中成药,6.3,0.0,1.0,48.51,"中央汇金资产管理有限责任公司
山西省科技基金发展有限公司",2.0
48,300466.SZ,300466,赛摩智能,电器仪表,6.34,1.0,1.0,24.02,"徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券1号单一资产管理计划
徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券5号单一资产管理计划
华泰证券资管-徐州市融资担保有限公司-证券行业支持民企发展系列之华泰证券资管5号单一资产管理计划",3.0
49,002288.SZ,002288,超华科技,元器件,6.35,0.0,1.0,50.82,天风天成资管-招商证券-天风天成科瑞集合资产管理计划,1.0
50,603828.SH,603828,柯利达,装修装饰,6.4,0.0,1.0,35.04,中泰证券资管-证券行业支持民企发展中泰资管1号FOF集合资管计划-证券行业支持民企发展系列之中泰资管15号单一资产管理计划,1.0
51,000159.SZ,000159,国际实业,石油贸易,6.48,0.0,1.0,31.15,中央汇金资产管理有限责任公司,1.0
52,002357.SZ,002357,富临运业,公路,6.5,0.0,1.0,20.36,,0.0
53,000908.SZ,000908,景峰医药,化学制药,6.51,0.0,1.0,46.67,"华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划
中国长城资产管理股份有限公司
平江县国有资产管理局",3.0
54,600873.SH,600873,梅花生物,食品,6.53,0.0,1.0,201.58,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
北京隆慧投资有限公司-隆慧汇晨战略投资私募证券投资基金",2.0
55,000518.SZ,000518,四环生物,生物制药,6.56,0.0,3.0,67.54,,0.0
56,000790.SZ,000790,华神科技,中成药,6.6,0.0,2.0,40.64,,0.0
57,002651.SZ,002651,利君股份,专用机械,6.61,0.0,1.0,34.84,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
58,000012.SZ,000012,南玻A,玻璃,6.64,0.0,1.0,129.95,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
59,000950.SZ,000950,重药控股,医药商业,6.69,0.0,2.0,58.08,"重庆国际信托股份有限公司-渝信创新优势拾贰号集合资金信托
重庆国际信托股份有限公司-兴国1号集合资金信托计划
重庆渝富资本股权投资基金管理有限公司-重庆战略性新兴产业医药专项股权投资基金合伙企业(有限合伙)",3.0
60,600057.SH,600057,厦门象屿,仓储物流,6.7,2.0,1.0,144.55,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
云南国际信托有限公司-聚利33号单一资金信托
厦门国际信托有限公司
全国社保基金五零三组合",5.0
61,002211.SZ,002211,宏达新材,橡胶,6.71,2.0,1.0,20.81,北京怀信投资基金管理有限公司-怀信信安3号私募证券投资基金,1.0
62,601456.SH,601456,N国联,证券,6.73,0.0,2.0,32.02,,0.0
63,002064.SZ,002064,华峰氨纶,化纤,6.83,2.0,1.0,103.77,"香港中央结算有限公司(陆股通)
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
嘉实基金-农业银行-嘉实中证金融资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅利伟精选唯实基金
中欧基金-农业银行-中欧中证金融资产管理计划",7.0
64,600590.SH,600590,泰豪科技,电气设备,6.9,0.0,1.0,58.25,北方国际信托股份有限公司-北方信托人中龙证券投资集合资金信托计划,1.0
65,600543.SH,600543,莫高股份,红黄酒,6.9,0.0,1.0,22.16,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
66,300307.SZ,300307,慈星股份,纺织机械,7.0,0.0,1.0,55.53,"杭州秉怀资产管理有限公司-秉怀善世德博1号私募证券投资基金
上海竹润投资有限公司-竹润乐其1号私募证券投资基金
中央汇金资产管理有限责任公司",3.0
67,300006.SZ,300006,莱美药业,化学制药,7.01,0.0,2.0,47.06,中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划,1.0
68,002167.SZ,002167,东方锆业,小金属,7.04,0.0,2.0,39.98,,0.0
69,300099.SZ,300099,精准信息,电器仪表,7.05,0.0,1.0,31.8,,0.0
70,000691.SZ,000691,亚太实业,区域地产,7.14,2.0,2.0,20.74,芜湖长元股权投资基金(有限合伙),1.0
71,002386.SZ,002386,天原集团,化工原料,7.15,0.0,2.0,55.81,"中国东方资产管理股份有限公司
中央汇金资产管理有限责任公司",2.0
72,600531.SH,600531,豫光金铅,铅锌,7.17,1.0,2.0,78.17,"北京大观投资管理有限公司-大观良兴号私募投资基金
香港中央结算有限公司(陆股通)
中国黄金集团资产管理有限公司
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金",5.0
73,002691.SZ,002691,冀凯股份,专用机械,7.22,2.0,1.0,24.48,中央汇金资产管理有限责任公司,1.0
74,002278.SZ,002278,神开股份,化工机械,7.26,0.0,1.0,24.97,,0.0
75,300420.SZ,300420,五洋停车,机械基件,7.32,0.0,1.0,37.34,"中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金",2.0
76,000584.SZ,000584,哈工智能,专用机械,7.4,0.0,1.0,44.28,,0.0
77,300181.SZ,300181,佐力药业,中成药,7.4,0.0,1.0,34.32,长信基金-工商银行-长信-朗程-工行定增1号资产管理计划,1.0
78,600165.SH,600165,新日恒力,钢加工,7.41,7.0,2.0,50.75,"华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划",3.0
79,002360.SZ,002360,同德化工,化工原料,7.44,0.0,1.0,22.21,,0.0
80,002173.SZ,002173,创新医疗,医疗保健,7.5,0.0,2.0,27.82,,0.0
81,601515.SH,601515,东风股份,广告包装,7.74,0.0,1.0,103.28,上海天戈投资管理有限公司-天戈紫旭私募基金,1.0
82,000655.SZ,000655,金岭矿业,普钢,7.74,0.0,1.0,46.08,基本养老保险基金一三零二组合,1.0
83,002096.SZ,002096,南岭民爆,化工原料,7.8,0.0,1.0,28.93,"华菱津杉(天津)产业投资基金合伙企业(有限合伙
华菱津杉(天津)产业投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司",3.0
84,601999.SH,601999,出版传媒,出版业,7.81,8.0,1.0,43.03,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
85,002787.SZ,002787,华源控股,广告包装,8.07,0.0,1.0,14.66,"大成基金-工商银行-易方达资产管理有限公司
金库骐楷(杭州)投资管理有限公司-金库成长五号私募证券投资基金",2.0
86,600135.SH,600135,乐凯胶片,化工原料,8.13,1.0,1.0,30.32,,0.0
87,600356.SH,600356,恒丰纸业,造纸,8.13,0.0,1.0,24.29,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",3.0
88,601216.SH,601216,君正集团,化工原料,8.22,0.0,5.0,693.61,"中信信诚资产-招商银行-诚融聚荷1号资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
89,600613.SH,600613,神奇制药,中成药,8.41,0.0,1.0,40.31,,0.0
90,300591.SZ,300591,万里马,服饰,8.44,0.0,1.0,15.89,,0.0
91,002057.SZ,002057,中钢天源,元器件,8.56,0.0,1.0,47.8,,0.0
92,601222.SH,601222,林洋能源,电器仪表,8.58,1.0,2.0,150.05,"全国社保基金四一三组合
中国长城资产管理股份有限公司
基本养老保险基金一六零三一组合",3.0
93,000099.SZ,000099,中信海直,空运,8.62,0.0,1.0,52.24,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
94,002712.SZ,002712,思美传媒,广告包装,8.92,0.0,1.0,38.8,"陕西省国际信托股份有限公司-陕国投·金玉32号证券投资集合资金信托计划
金元顺安基金-浙商银行-爱建信托-爱建信托欣欣15号事务管理类单一资金信托
华润深国投信托有限公司-华润信托·开元3号集合资金信托计划
金鹰基金-浙商银行-西藏信托-西藏信托-瑞新9号单一资金信托",4.0
95,000798.SZ,000798,中水渔业,渔业,8.99,0.0,3.0,28.71,,0.0
96,600810.SH,600810,神马股份,化纤,9.02,0.0,1.0,51.86,陕西省国际信托股份有限公司-陕国投·招商昆吾一期结构化证券投资集合资金信托计划,1.0
97,603085.SH,603085,天成自控,汽车配件,9.1,0.0,1.0,26.48,,0.0
98,300086.SZ,300086,康芝药业,化学制药,9.12,0.0,1.0,39.73,云南国际信托有限公司-聚鑫2026号集合资金信托计划,1.0
99,300155.SZ,300155,安居宝,元器件,9.14,0.0,3.0,25.39,青岛法盛资产管理中心(有限合伙),1.0
100,002265.SZ,002265,西仪股份,汽车配件,9.19,0.0,1.0,28.05,"南方工业资产管理有限责任公司
中央汇金资产管理有限责任公司",2.0
101,002699.SZ,002699,美盛文化,服饰,9.2,0.0,2.0,65.63,"浙商产融融乐资产管理(上海)有限公司
香港中央结算有限公司(陆股通)",2.0
102,000088.SZ,000088,盐田港,港口,9.22,0.0,2.0,179.07,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",9.0
103,300218.SZ,300218,安利股份,塑料,9.26,0.0,1.0,20.03,中央汇金资产管理有限责任公司,1.0
104,000421.SZ,000421,南京公用,供气供热,9.32,0.0,2.0,53.37,,0.0
105,002105.SZ,002105,信隆健康,文教休闲,9.32,2.0,3.0,34.34,"平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",3.0
106,300213.SZ,300213,佳讯飞鸿,通信设备,9.33,0.0,1.0,50.87,,0.0
107,000561.SZ,000561,烽火电子,通信设备,9.35,0.0,1.0,55.78,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金",2.0
108,300241.SZ,300241,瑞丰光电,半导体,9.4,1.0,1.0,40.04,"前海方舟资产管理有限公司
福建省安芯投资管理有限责任公司-福建省安芯产业投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司
深圳前海华银创富资产管理有限公司-华银成长1期私募基金",4.0
109,300199.SZ,300199,翰宇药业,化学制药,9.61,0.0,2.0,56.46,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司
红土创新基金-广发证券-中国华融资产管理股份有限公司",4.0
110,002026.SZ,002026,山东威达,机械基件,9.68,0.0,1.0,40.67,中央汇金资产管理有限责任公司,1.0
111,600435.SH,600435,北方导航,专用机械,9.75,0.0,1.0,145.21,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中兵投资-广发证券-17中兵EB担保及信托财产专户",5.0
112,605188.SH,605188,国光连锁,超市连锁,9.81,0.0,5.0,4.86,,0.0
113,000785.SZ,000785,居然之家,百货,9.99,1.0,1.0,14.73,,0.0
114,600742.SH,600742,一汽富维,汽车配件,10.05,9.0,1.0,66.33,"平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)",3.0
115,000698.SZ,000698,沈阳化工,化工原料,10.14,2.0,2.0,79.67,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
116,300083.SZ,300083,创世纪,元器件,10.14,0.0,1.0,132.54,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
117,600336.SH,600336,澳柯玛,家用电器,10.15,0.0,4.0,78.84,,0.0
118,002713.SZ,002713,东易日盛,装修装饰,10.24,0.0,1.0,41.1,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中央汇金资产管理有限责任公司",4.0
119,300096.SZ,300096,易联众,软件服务,10.29,0.0,1.0,38.74,西藏五维资产管理有限公司,1.0
120,001696.SZ,001696,宗申动力,摩托车,10.3,0.0,1.0,91.79,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国农业银行股份有限公司-大成睿享混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
121,000887.SZ,000887,中鼎股份,橡胶,10.32,0.0,1.0,125.71,"鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托
香港中央结算有限公司(陆股通)
安徽省铁路发展基金股份有限公司
挪威中央银行-自有资金",6.0
122,000828.SZ,000828,东莞控股,路桥,10.33,0.0,3.0,107.38,中国工商银行-富国中证红利指数增强型证券投资基金,1.0
123,002416.SZ,002416,爱施德,电器连锁,10.52,0.0,1.0,128.63,香港中央结算有限公司(陆股通),1.0
124,603669.SH,603669,灵康药业,化学制药,10.55,2.0,1.0,75.27,香港中央结算有限公司(陆股通),1.0
125,600326.SH,600326,西藏天路,水泥,10.6,0.0,1.0,91.73,"中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金",2.0
126,603901.SH,603901,永创智能,专用机械,10.74,0.0,1.0,46.47,"深圳前海银湖资本有限公司-银湖麒麟2号私募证券投资基金
诺德基金-招商银行-诺德基金千金134号特定客户资产管理计划
诺德基金-招商银行-诺德基金千金111号特定客户资产管理计划",3.0
127,600295.SH,600295,鄂尔多斯,小金属,10.84,0.0,3.0,66.34,香港中央结算有限公司(陆股通),1.0
128,601238.SH,601238,广汽集团,汽车整车,10.86,2.0,1.0,660.78,"中国工商银行-易方达价值成长混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零三组合
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金混合型组合",4.0
129,300323.SZ,300323,华灿光电,半导体,10.87,0.0,2.0,90.51,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
130,600178.SH,600178,东安动力,汽车配件,10.89,0.0,3.0,50.32,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金,1.0
131,002788.SZ,002788,鹭燕医药,医药商业,10.93,0.0,1.0,34.74,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",5.0
132,000089.SZ,000089,深圳机场,机场,10.98,0.0,1.0,225.17,"安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
香港中央结算有限公司(陆股通)
大成价值增长证券投资基金
厦门国际信托有限公司-厦门信托-聚财1号证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一二零一组合
陕西省国际信托股份有限公司-陕国投·易泓28号证券投资集合资金信托计划",7.0
133,300318.SZ,300318,博晖创新,医疗保健,11.0,0.0,4.0,79.7,中央汇金资产管理有限责任公司,1.0
134,300716.SZ,300716,国立科技,塑料,11.04,0.0,2.0,10.46,,0.0
135,300140.SZ,300140,中环装备,电气设备,11.11,0.0,1.0,42.84,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司",2.0
136,601882.SH,601882,海天精工,机床制造,11.36,0.0,2.0,59.3,,0.0
137,002383.SZ,002383,合众思壮,通信设备,11.39,0.0,1.0,59.52,,0.0
138,000524.SZ,000524,岭南控股,酒店餐饮,11.4,0.0,2.0,76.4,,0.0
139,600097.SH,600097,开创国际,渔业,11.5,1.0,1.0,26.02,"北京纳木纳尼资产管理有限公司
北方国际信托股份有限公司-北方信托元宝34号单一资金信托",2.0
140,300177.SZ,300177,中海达,通信设备,11.59,0.0,1.0,58.62,中央汇金资产管理有限责任公司,1.0
141,600633.SH,600633,浙数文化,互联网,11.64,0.0,1.0,151.54,"华润深国投信托有限公司-华润信托·招利3号单一资金信托
广东省铁路发展基金有限责任公司
中央汇金资产管理有限责任公司
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金",4.0
142,000534.SZ,000534,万泽股份,生物制药,11.66,0.0,1.0,57.31,"华润深国投信托有限公司-润之信13期集合资金信托计划
云南国际信托有限公司-聚信5号集合资金信托计划
九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划",3.0
143,600230.SH,600230,沧州大化,农药化肥,11.77,1.0,1.0,48.48,"中央汇金资产管理有限责任公司
北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金
香港中央结算有限公司(陆股通)",3.0
144,000576.SZ,000576,广东甘化,综合类,11.78,0.0,1.0,50.42,"华鑫国际信托有限公司-华鑫信托·民鑫20号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·慧赢13号单一资金信托
华鑫国际信托有限公司-华鑫信托·华鹏24号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划",6.0
145,300219.SZ,300219,鸿利智汇,元器件,11.79,0.0,1.0,74.01,,0.0
146,603123.SH,603123,翠微股份,百货,11.8,0.0,1.0,61.85,,0.0
147,000901.SZ,000901,航天科技,航空,12.1,0.0,1.0,92.3,"招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国航发资产管理有限公司
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",5.0
148,603339.SH,603339,四方科技,专用机械,12.2,1.0,1.0,37.75,香港中央结算有限公司(陆股通),1.0
149,603488.SH,603488,展鹏科技,电气设备,12.21,2.0,1.0,35.65,,0.0
150,603178.SH,603178,圣龙股份,汽车配件,12.24,2.0,2.0,24.6,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
151,002910.SZ,002910,庄园牧场,乳制品,12.26,0.0,1.0,9.09,香港中央结算有限公司(陆股通),1.0
152,600749.SH,600749,西藏旅游,旅游景点,12.41,0.0,2.0,28.17,,0.0
153,300411.SZ,300411,金盾股份,专用机械,12.65,0.0,2.0,18.71,柚子(北京)投资管理有限公司-柚子云帆私募证券投资基金,1.0
