,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,circ_mv
85,000416.SZ,民生控股,多元金融,4.0,-6.9,5.85,311010.0423
3038,601515.SH,东风股份,广告包装,4.0,-6.9,10.07,1119784.0
304,000783.SZ,长江证券,证券,4.0,-6.89,7.69,4252111.8552
1548,300160.SZ,秀强股份,玻璃,4.0,-6.87,4.38,259713.1613
1054,002594.SZ,比亚迪,汽车整车,1.0,-6.86,54.44,6215956.772
1834,300449.SZ,汉邦高科,电脑设备,3.0,-6.86,19.98,222552.6885
1503,300115.SZ,长盈精密,元器件,3.0,-6.84,12.39,1122023.2867
3107,601901.SH,方正证券,证券,4.0,-6.8,8.1,6668002.13
1391,300002.SZ,神州泰岳,软件服务,3.0,-6.79,5.09,715938.1172
3371,603558.SH,健盛集团,纺织,4.0,-6.78,10.38,322035.0283
1785,300400.SZ,劲拓股份,专用机械,5.0,-6.77,23.15,368832.0297
1114,002654.SZ,万润科技,半导体,4.0,-6.76,5.0,287574.949
273,000728.SZ,国元证券,证券,4.0,-6.76,10.4,3063996.0
2463,600390.SH,五矿资本,多元金融,4.0,-6.74,10.9,559756.1453
1668,300281.SZ,金明精机,专用机械,5.0,-6.73,7.04,184536.2105
2910,600958.SH,东方证券,证券,4.0,-6.71,13.14,7460051.7496
1533,300145.SZ,中金环境,专用机械,3.0,-6.7,4.15,613799.5478
2996,601177.SH,杭齿前进,机械基件,4.0,-6.7,13.8,552082.8
3296,603322.SH,超讯通信,通信设备,4.0,-6.69,40.2,182342.9227
1777,300392.SZ,腾信股份,互联网,4.0,-6.65,9.01,232984.0443
871,002410.SZ,广联达,软件服务,3.0,-6.65,27.85,2468659.467
654,002192.SZ,融捷股份,专用机械,4.0,-6.63,29.52,699599.6283
233,000679.SZ,大连友谊,百货,3.0,-6.61,4.86,173186.4023
2716,600703.SH,三安光电,半导体,3.0,-6.6,14.79,6031990.4685
1082,002622.SZ,融钰集团,电气设备,3.0,-6.6,4.59,385540.2401
2810,600804.SH,鹏博士,电信运营,3.0,-6.59,11.8,1690182.2736
270,000725.SZ,京东方A,元器件,4.0,-6.59,4.3,14559691.6976
976,002515.SZ,金字火腿,食品,3.0,-6.59,5.35,454444.4652
2217,600105.SH,永鼎股份,通信设备,3.0,-6.58,5.62,695910.4488
1709,300322.SZ,硕贝德,通信设备,4.0,-6.58,15.14,556416.0385
656,002194.SZ,*ST凡谷,通信设备,4.0,-6.58,12.51,663484.1618
2718,600705.SH,中航资本,多元金融,4.0,-6.58,6.26,5619179.9295
2977,601108.SH,财通证券,证券,4.0,-6.58,12.39,2981892.1884
1703,300316.SZ,晶盛机电,专用机械,4.0,-6.56,15.57,1865730.2666
820,002359.SZ,北讯集团,通信设备,3.0,-6.54,11.45,810736.96
2535,600498.SH,烽火通信,通信设备,3.0,-6.54,33.38,3679726.3881
2086,300709.SZ,精研科技,元器件,3.0,-6.52,33.12,187397.4643
845,002384.SZ,东山精密,通信设备,3.0,-6.49,17.2,2000384.4704
1293,002845.SZ,同兴达,元器件,5.0,-6.49,20.91,154334.6023
2648,600624.SH,复旦复华,综合类,3.0,-6.48,7.39,506002.1754
113,000518.SZ,四环生物,生物制药,4.0,-6.48,5.03,517856.4536
3406,603618.SH,杭电股份,电气设备,3.0,-6.46,6.89,473265.1368
3354,603507.SH,振江股份,钢加工,3.0,-6.45,27.21,218705.9803
1449,300061.SZ,康旗股份,医疗保健,3.0,-6.44,9.17,251722.5476
920,002459.SZ,天业通联,工程机械,3.0,-6.44,13.0,503080.4415
2056,300678.SZ,中科信息,软件服务,3.0,-6.43,26.49,220714.0178
2763,600751.SH,海航科技,水运,3.0,-6.42,4.23,1088458.969
1296,002848.SZ,高斯贝尔,通信设备,3.0,-6.41,18.38,161095.8293
3401,603611.SH,诺力股份,运输设备,0.0,-6.4,16.86,381590.5254
239,000686.SZ,东北证券,证券,4.0,-6.4,9.49,2221089.8163
69,000166.SZ,申万宏源,证券,4.0,-6.38,5.91,13317838.7952
14,000018.SZ,神州长城,装修装饰,3.0,-6.34,3.01,299670.9986
3556,603928.SH,兴业股份,化工原料,3.0,-6.32,15.2,95412.68
2871,600872.SH,中炬高新,食品,0.0,-6.32,32.21,2565968.4019
2066,300688.SZ,创业黑马,综合类,3.0,-6.32,46.11,168479.7843
2294,600192.SH,长城电工,电气设备,4.0,-6.3,7.02,310107.096
828,002367.SZ,康力电梯,运输设备,3.0,-6.3,8.85,463956.8542
1798,300413.SZ,芒果超媒,影视音像,4.0,-6.27,40.67,836494.7361
2221,600109.SH,国金证券,证券,4.0,-6.26,10.55,3190699.0721
2148,600020.SH,中原高速,路桥,3.0,-6.26,5.25,1179870.2118
489,002027.SZ,分众传媒,影视音像,3.0,-6.23,6.92,10157093.1538
2352,600259.SH,广晟有色,小金属,3.0,-6.23,28.35,743117.7014
3211,603121.SH,华培动力,汽车配件,3.0,-6.22,33.71,151695.0
1008,002548.SZ,金新农,饲料,3.0,-6.22,9.62,300685.1394
924,002463.SZ,沪电股份,元器件,4.0,-6.21,11.2,1874549.637
127,000534.SZ,万泽股份,区域地产,3.0,-6.21,10.5,515933.6637
2375,600287.SH,江苏舜天,商贸代理,3.0,-6.19,6.32,276055.1188
1193,002736.SZ,国信证券,证券,4.0,-6.16,12.59,10323800.0
2668,600649.SH,城投控股,区域地产,3.0,-6.15,7.74,1873693.1798
3339,603421.SH,鼎信通讯,通信设备,4.0,-6.15,24.25,134576.2504
1369,002927.SZ,泰永长征,电气设备,5.0,-6.14,40.21,206582.896
2476,600406.SH,国电南瑞,软件服务,3.0,-6.14,19.11,4879175.3933
2855,600856.SH,中天能源,供气供热,3.0,-6.14,4.85,651559.6976
696,002234.SZ,民和股份,农业综合,4.0,-6.12,27.89,533129.2284
679,002217.SZ,合力泰,元器件,4.0,-6.1,7.72,1977339.1388
1861,300476.SZ,胜宏科技,元器件,3.0,-6.09,14.7,1116647.2962
1074,002614.SZ,奥佳华,医疗保健,4.0,-6.08,18.22,607162.7006
2683,600666.SH,奥瑞德,元器件,3.0,-6.08,4.31,346375.5343
878,002417.SZ,深南股份,多元金融,4.0,-6.07,9.61,227293.3694
2031,300653.SZ,正海生物,医疗保健,3.0,-6.07,56.67,245267.76
1174,002716.SZ,金贵银业,小金属,4.0,-6.05,8.7,471849.2119
2845,600844.SH,丹化科技,化工原料,3.0,-6.05,4.15,341433.2131
1022,002562.SZ,兄弟科技,化学制药,4.0,-6.05,5.21,268154.6643
2573,600540.SH,新赛股份,种植业,3.0,-6.04,4.69,220863.0338
3032,601375.SH,中原证券,证券,4.0,-6.04,6.52,1175388.2261
514,002052.SZ,同洲电子,通信设备,3.0,-6.02,5.19,387149.7186
2901,600909.SH,华安证券,证券,4.0,-6.0,7.37,1991374.0
1201,002745.SZ,木林森,半导体,3.0,-6.0,15.4,800601.0104
2177,600061.SH,国投资本,证券,3.0,-6.0,14.88,6210661.9059
700,002238.SZ,天威视讯,影视音像,4.0,-6.0,9.3,574138.476
1884,300499.SZ,高澜股份,专用机械,4.0,-5.98,15.85,128001.7882
2014,300635.SZ,达安股份,建筑施工,5.0,-5.97,18.03,78826.9797
1984,300604.SZ,长川科技,专用机械,3.0,-5.97,37.3,248746.4079
3453,603709.SH,中源家居,家居用品,2.0,-5.94,29.26,58520.0
1492,300104.SZ,乐视网,互联网,3.0,-5.94,3.09,949626.6542
2548,600512.SH,腾达建设,建筑施工,3.0,-5.94,2.91,447383.2298
1805,300420.SZ,五洋停车,机械基件,1.0,-5.9,6.42,301223.6657
1916,300532.SZ,今天国际,软件服务,2.0,-5.89,14.44,172738.5173
1765,300380.SZ,安硕信息,软件服务,4.0,-5.89,24.52,302386.0932
876,002415.SZ,海康威视,电器仪表,4.0,-5.88,36.44,29424223.1761
1322,002876.SZ,三利谱,元器件,5.0,-5.87,47.15,257862.0298
1993,300613.SZ,富瀚微,半导体,3.0,-5.86,119.05,154104.2725
1754,300368.SZ,汇金股份,专用机械,3.0,-5.85,9.82,456550.7438
742,002281.SZ,光迅科技,通信设备,3.0,-5.84,32.68,2054139.8055
1878,300493.SZ,润欣科技,通信设备,3.0,-5.84,11.82,354600.0
1518,300130.SZ,新国都,电脑设备,4.0,-5.84,17.75,594586.3618
1850,300465.SZ,高伟达,软件服务,4.0,-5.84,9.08,387432.704
1758,300373.SZ,扬杰科技,半导体,3.0,-5.83,20.13,589924.6992
619,002157.SZ,正邦科技,饲料,3.0,-5.82,15.44,3348012.5182
593,002131.SZ,利欧股份,互联网,3.0,-5.82,2.07,825286.1323
2413,600330.SH,天通股份,元器件,3.0,-5.81,8.1,807218.2413
3052,601601.SH,中国太保,保险,4.0,-5.81,34.94,21965729.8
2313,600215.SH,长春经开,园区开发,3.0,-5.81,8.03,373421.4026
1706,300319.SZ,麦捷科技,元器件,5.0,-5.81,8.51,543257.9845
2645,600621.SH,华鑫股份,证券,4.0,-5.79,13.85,741321.286
3338,603416.SH,信捷电气,电气设备,1.0,-5.78,29.44,103452.16
560,002098.SZ,浔兴股份,服饰,4.0,-5.77,10.73,384134.0
2261,600156.SH,华升股份,纺织,3.0,-5.76,5.53,222367.2182
966,002505.SZ,大康农业,农业综合,3.0,-5.74,2.17,1190325.7674
961,002500.SZ,山西证券,证券,4.0,-5.73,8.98,2540195.1874
1520,300132.SZ,青松股份,化工原料,1.0,-5.72,14.22,525974.765
1368,002926.SZ,华西证券,证券,4.0,-5.72,12.28,2183565.0477
1103,002643.SZ,万润股份,化工原料,3.0,-5.69,11.73,1046467.3874
1695,300308.SZ,中际旭创,电气设备,4.0,-5.67,61.5,1341300.1416
831,002370.SZ,亚太药业,化学制药,3.0,-5.67,12.48,508229.8428
1735,300348.SZ,长亮科技,软件服务,4.0,-5.67,26.97,595652.9337
2991,601162.SH,天风证券,证券,3.0,-5.67,11.3,585340.0
2410,600327.SH,大东方,百货,4.0,-5.66,5.08,374556.6626
626,002164.SZ,宁波东力,电气设备,4.0,-5.65,4.24,186536.0046
3321,603366.SH,日出东方,家用电器,3.0,-5.65,5.05,404000.0
2880,600882.SH,广泽股份,乳制品,3.0,-5.64,8.36,337519.9896
1197,002740.SZ,爱迪尔,服饰,3.0,-5.64,6.95,113918.7622
1618,300231.SZ,银信科技,软件服务,3.0,-5.61,8.5,287314.0174
2402,600318.SH,新力金融,多元金融,4.0,-5.61,10.16,491744.0
1623,300236.SZ,上海新阳,半导体,3.0,-5.6,31.96,607938.5305
1906,300521.SZ,爱司凯,专用机械,4.0,-5.59,11.57,85552.1355
1380,002939.SZ,长城证券,证券,3.0,-5.59,15.85,491889.7496
886,002425.SZ,凯撒文化,互联网,3.0,-5.57,7.02,564675.9078
2093,300717.SZ,华信新材,塑料,3.0,-5.57,16.91,71860.736
209,000638.SZ,万方发展,批发业,3.0,-5.57,6.4,198016.0
900,002439.SZ,启明星辰,软件服务,5.0,-5.55,28.45,1775042.4909
3410,603629.SH,利通电子,元器件,4.0,-5.55,45.98,114950.0
958,002497.SZ,雅化集团,化工原料,3.0,-5.54,8.35,680398.7255
2439,600363.SH,联创光电,元器件,3.0,-5.54,10.2,452346.285
125,000532.SZ,华金资本,元器件,3.0,-5.54,13.22,454085.1156
3101,601886.SH,江河集团,装修装饰,4.0,-5.54,8.43,972864.15
498,002036.SZ,联创电子,元器件,3.0,-5.52,12.58,691949.9615
3263,603233.SH,大参林,医药商业,3.0,-5.5,44.19,283484.0512
1379,002938.SZ,鹏鼎控股,元器件,5.0,-5.49,25.8,596349.1516
3090,601858.SH,中国科传,出版业,3.0,-5.49,11.04,210312.0
2516,600476.SH,湘邮科技,软件服务,3.0,-5.48,15.35,247242.45
2440,600365.SH,通葡股份,红黄药酒,4.0,-5.48,4.62,184800.0
2379,600291.SH,西水股份,保险,4.0,-5.47,16.37,1789346.3868
2819,600815.SH,厦工股份,工程机械,3.0,-5.46,3.67,351941.986
1478,300090.SZ,盛运环保,环境保护,3.0,-5.45,2.83,323190.9324
575,002113.SZ,天润数娱,互联网,3.0,-5.45,4.27,352196.8983
1872,300487.SZ,蓝晓科技,化工原料,1.0,-5.44,34.93,378565.2307
618,002156.SZ,通富微电,半导体,3.0,-5.43,9.52,1098136.1003
2293,600191.SH,华资实业,食品,3.0,-5.41,5.7,276411.24
701,002239.SZ,奥特佳,汽车配件,3.0,-5.38,2.9,877465.8055
2292,600190.SH,锦州港,港口,3.0,-5.38,3.49,621040.101
666,002204.SZ,大连重工,专用机械,4.0,-5.36,3.95,762891.1626
2614,600588.SH,用友网络,软件服务,3.0,-5.35,34.02,6469664.8269
956,002495.SZ,佳隆股份,食品,3.0,-5.35,3.76,256451.7223
896,002435.SZ,长江润发,化学制药,4.0,-5.35,7.12,215030.5134
3085,601811.SH,新华文轩,出版业,3.0,-5.32,13.23,263401.8581
448,000987.SZ,越秀金控,多元金融,4.0,-5.32,11.3,608339.5567
1517,300129.SZ,泰胜风能,电气设备,3.0,-5.31,4.2,224931.378
327,000812.SZ,陕西金叶,广告包装,3.0,-5.31,5.02,335964.9121
684,002222.SZ,福晶科技,元器件,3.0,-5.3,13.18,557415.1487
