,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
58,300265.SZ,300265,通光线缆,电气设备,3.05,-0.4073,9.78
59,300635.SZ,300635,达安股份,建筑施工,-1.62,-0.4094,17.03
60,002023.SZ,002023,海特高新,航空,1.51,-0.4669,12.79
61,300312.SZ,300312,邦讯技术,通信设备,2.1,-0.5429,9.16
62,002544.SZ,002544,杰赛科技,软件服务,1.58,-0.6289,15.8
63,000636.SZ,000636,风华高科,元器件,3.12,-0.6325,15.71
64,000988.SZ,000988,华工科技,电器仪表,2.21,-0.672,16.26
65,300560.SZ,300560,中富通,通信设备,3.42,-0.6748,22.08
66,600745.SH,600745,闻泰科技,通信设备,6.22,-0.6862,36.18
67,600260.SH,600260,凯乐科技,通信设备,1.49,-0.7074,23.86
68,002151.SZ,002151,北斗星通,通信设备,1.38,-0.7353,27.0
69,002491.SZ,002491,通鼎互联,通信设备,1.4,-0.7533,10.54
70,603912.SH,603912,佳力图,专用机械,4.38,-0.787,17.65
71,300565.SZ,300565,科信技术,通信设备,2.58,-0.815,15.82
72,300602.SZ,300602,飞荣达,元器件,2.22,-0.9335,43.51
73,600498.SH,600498,烽火通信,通信设备,1.46,-0.9544,32.17
74,601869.SH,601869,长飞光纤,通信设备,1.54,-0.9937,46.83
75,002313.SZ,002313,日海智能,通信设备,1.9,-1.0174,27.24
76,002179.SZ,002179,中航光电,元器件,1.13,-1.0957,40.62
77,300615.SZ,300615,欣天科技,元器件,2.12,-1.1429,20.76
78,600522.SH,600522,中天科技,通信设备,0.92,-1.1505,10.31
79,600050.SH,600050,中国联通,电信运营,1.31,-1.1544,6.85
80,002860.SZ,002860,星帅尔,电气设备,1.09,-1.2179,22.71
81,600487.SH,600487,亨通光电,通信设备,-1.91,-1.3447,22.01
82,000938.SZ,000938,紫光股份,软件服务,1.0,-1.4072,44.84
83,300136.SZ,300136,信维通信,通信设备,3.32,-1.4085,30.8
84,603618.SH,603618,杭电股份,电气设备,2.69,-1.4726,7.36
85,002837.SZ,002837,英维克,专用机械,1.84,-1.5764,19.98
86,603803.SH,603803,瑞斯康达,通信设备,2.16,-1.5885,13.01
87,002902.SZ,002902,铭普光磁,元器件,1.77,-1.6078,28.15
88,603322.SH,603322,超讯通信,通信设备,4.32,-1.6115,34.8
89,002929.SZ,002929,润建通信,通信设备,1.59,-1.6362,35.47
90,002886.SZ,002886,沃特股份,塑料,1.75,-1.6638,23.05
91,002792.SZ,002792,通宇通讯,通信设备,4.6,-1.6736,35.25
92,002281.SZ,002281,光迅科技,通信设备,1.75,-1.6744,31.71
93,300379.SZ,300379,东方通,软件服务,0.3,-1.7804,23.17
94,300504.SZ,300504,天邑股份,通信设备,2.18,-1.7869,29.68
95,000890.SZ,000890,法尔胜,钢加工,1.3,-1.7956,7.11
96,300570.SZ,300570,太辰光,元器件,2.04,-1.8148,26.51
97,300502.SZ,300502,新易盛,通信设备,-1.42,-1.9064,29.33
98,300050.SZ,300050,世纪鼎利,软件服务,2.52,-1.9074,7.2
99,603602.SH,603602,纵横通信,通信设备,2.27,-1.92,36.27
100,002229.SZ,002229,鸿博股份,广告包装,2.19,-1.9329,9.64
101,300308.SZ,300308,中际旭创,通信设备,2.36,-1.9583,54.07
102,603083.SH,603083,剑桥科技,通信设备,3.39,-2.0827,34.79
103,300366.SZ,300366,创意信息,软件服务,2.02,-2.0921,9.36
104,300395.SZ,300395,菲利华,玻璃,-1.7,-2.1244,18.89
105,002897.SZ,002897,意华股份,元器件,0.93,-2.17,27.05
106,002017.SZ,002017,东信和平,通信设备,1.88,-2.2543,16.91
107,600105.SH,600105,永鼎股份,通信设备,-1.61,-2.3401,6.26
108,300710.SZ,300710,万隆光电,通信设备,-1.23,-2.4043,30.85
109,000586.SZ,000586,汇源通信,通信设备,2.51,-2.459,11.9
110,002848.SZ,002848,高斯贝尔,通信设备,2.18,-2.5195,16.25
111,300597.SZ,300597,吉大通信,通信设备,1.19,-2.5541,17.55
112,300322.SZ,300322,硕贝德,通信设备,6.54,-2.6068,17.56
113,002402.SZ,002402,和而泰,元器件,2.4,-2.6126,10.81
114,603118.SH,603118,共进股份,通信设备,3.31,-2.623,11.88
115,600345.SH,600345,长江通信,通信设备,-1.27,-2.6667,33.58
116,002396.SZ,002396,星网锐捷,通信设备,2.21,-2.6671,28.1
117,002446.SZ,002446,盛路通信,通信设备,3.69,-2.7515,11.31
118,300252.SZ,300252,金信诺,电气设备,2.7,-2.772,14.03
119,600776.SH,600776,东方通信,通信设备,1.51,-2.7902,28.22
120,600804.SH,600804,鹏博士,电信运营,3.03,-2.8085,11.42
121,300548.SZ,300548,博创科技,元器件,-0.68,-3.3198,42.81
122,300250.SZ,300250,初灵信息,软件服务,3.93,-3.6432,20.63
123,300679.SZ,300679,电连技术,元器件,5.2,-4.0091,42.14
