code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
000418,小天鹅Ａ,9.422,-11.246,0.657,0.044,63.385,,
600056,中国医药,0.338,-11.168,0.66,0.012,20.878,★,
300740,御家汇,0.9,-11.122,12.42,0.042,51.37,★,
600721,百花村,3.882,-11.097,2.863,0.019,8.952,,
601801,皖新传媒,0.115,-11.089,0.193,0.006,9.16,★,
300074,华平股份,4.881,-10.582,1.317,0.031,7.302,,
601100,恒立液压,9.342,-10.258,0.46,0.026,29.028,,
600741,华域汽车,0.938,-10.139,0.343,0.013,22.42,★,
600340,华夏幸福,1.205,-9.955,0.81,0.017,29.445,,
600021,上海电力,0.494,-9.793,0.23,0.004,8.145,★,
002446,盛路通信,0.816,-9.75,2.49,0.024,8.72,★,
600082,海泰发展,0.79,-9.657,0.42,0.006,5.175,★,
600050,中国联通,8.804,-9.382,1.407,0.045,5.665,★,
300301,长方集团,1.719,-9.36,0.373,0.012,5.285,★,
600143,金发科技,4.589,-9.35,0.4,0.028,5.65,★,
002321,华英农业,1.461,-9.323,3.127,0.017,7.018,★,
300642,透景生命,3.272,-9.22,1.833,0.022,98.562,,
600660,福耀玻璃,3.817,-9.197,0.773,0.017,23.485,★,
600498,烽火通信,12.661,-9.161,2.13,0.033,27.545,,
002339,积成电子,1.767,-9.033,2.267,0.018,8.52,,
600242,中昌数据,1.304,-8.928,0.63,0.023,13.928,,
600400,红豆股份,0.809,-8.733,0.203,0.006,6.21,★,
600977,中国电影,2.603,-8.657,0.967,0.014,15.522,,
600009,上海机场,4.053,-8.629,0.35,0.016,46.357,,
600216,浙江医药,1.632,-8.614,1.783,0.033,14.015,,
000910,大亚圣象,1.835,-8.607,0.88,0.025,18.805,★,
002330,得利斯,1.257,-8.372,0.71,0.019,6.38,★,
000538,云南白药,0.872,-8.364,0.237,0.003,94.74,★,
002299,圣农发展,9.277,-8.358,1.11,0.041,13.47,,
000637,茂化实华,6.522,-8.32,1.55,0.032,5.12,,
300124,汇川技术,4.788,-8.311,0.883,0.027,32.438,,
002603,以岭药业,4.885,-8.299,0.393,0.014,14.815,,
600249,两面针,3.655,-8.141,1.143,0.022,5.228,,
300506,名家汇,0.5,-8.1,1.657,0.019,20.518,,
000836,鑫茂科技,4.594,-8.003,3.927,0.047,4.387,,
002088,鲁阳节能,2.973,-7.874,2.963,0.018,15.145,,
600299,安迪苏,0.537,-7.639,0.25,0.013,12.688,★,
002127,南极电商,2.892,-7.636,0.947,0.03,14.73,,
002620,瑞和股份,1.064,-7.541,1.663,0.016,8.45,,
002700,新疆浩源,0.864,-7.364,2.273,0.026,8.245,,
600737,中粮糖业,0.945,-7.292,0.387,0.005,7.398,★,
601919,中远海控,2.194,-7.247,0.267,0.009,5.595,★,
600610,中毅达,13.379,-7.197,8.09,0.024,4.775,,
600869,智慧能源,1.558,-7.155,0.2,0.012,5.21,★,
601611,中国核建,0.882,-7.093,0.623,0.007,9.232,★,
600448,华纺股份,1.732,-7.066,0.973,0.017,4.04,,
601333,广深铁路,1.379,-7.052,0.573,0.01,4.35,,
000681,视觉中国,2.079,-7.021,3.53,0.037,24.72,,
000557,西部创业,0.727,-6.923,1.437,0.025,4.178,★,
600978,宜华生活,1.435,-6.91,0.43,0.01,7.62,,
002896,中大力德,5.676,-6.789,10.287,0.04,40.558,,
600469,风神股份,4.415,-6.778,1.487,0.029,4.498,,
600707,彩虹股份,5.712,-6.776,0.993,0.04,7.978,,
600663,陆家嘴,0.569,-6.761,0.063,0.003,17.93,★,
002825,纳尔股份,3.343,-6.738,2.273,0.017,22.4,,
601006,大秦铁路,2.378,-6.659,0.187,0.015,8.185,★,
002788,鹭燕医药,2.05,-6.625,2.363,0.021,28.97,★,
300549,优德精密,1.772,-6.623,4.87,0.047,18.522,★,
600115,东方航空,3.913,-6.62,0.653,0.024,6.76,,
002069,獐子岛,1.458,-6.58,1.367,0.016,4.075,,
002174,游族网络,4.351,-6.51,0.71,0.026,21.228,,
002473,*ST圣莱,0.282,-6.493,1.08,0.026,6.925,,
600175,美都能源,1.206,-6.266,0.563,0.01,4.232,★,
000925,众合科技,0.565,-6.262,2.42,0.015,12.69,,
601766,中国中车,0.224,-6.258,0.157,0.007,9.555,★,
600258,首旅酒店,0.446,-6.206,0.963,0.017,27.688,★,
002803,吉宏股份,4.784,-6.194,1.13,0.006,39.362,★,
601668,中国建筑,2.067,-6.078,0.237,0.011,8.34,★,
600326,西藏天路,2.042,-6.006,1.783,0.026,8.393,★,
000407,胜利股份,3.63,-5.98,0.993,0.032,5.758,,
600528,中铁工业,6.766,-5.924,0.967,0.04,10.96,,
002374,丽鹏股份,0.232,-5.832,2.23,0.031,4.352,,
600525,长园集团,4.938,-5.712,2.117,0.027,17.965,★,
002316,键桥通讯,1.923,-5.707,0.597,0.014,10.082,★,
000893,东凌国际,4.1,-5.702,2.13,0.02,5.67,,
300242,明家联合,0.772,-5.666,1.327,0.02,6.442,,
600853,龙建股份,0.878,-5.639,4.15,0.043,4.92,,
600690,青岛海尔,1.99,-5.559,0.713,0.015,17.588,,
600763,通策医疗,8.832,-5.516,2.477,0.055,41.392,,
002388,新亚制程,2.065,-5.326,1.26,0.022,7.28,,
002775,文科园林,0.182,-5.3,1.793,0.017,16.432,★,
600495,晋西车轴,0.404,-5.263,0.6,0.014,4.98,★,
000597,东北制药,5.585,-5.19,1.543,0.028,9.678,,
000025,特 力Ａ,1.26,-5.162,0.95,0.012,35.962,★,
600658,电子城,3.404,-5.085,0.53,0.025,9.205,,
002502,骅威文化,0.14,-5.044,0.647,0.001,7.182,★,
300559,佳发安泰,0.456,-5.014,1.753,0.036,53.948,★,
600527,江南高纤,0.026,-4.972,1.113,0.028,2.907,,
002746,仙坛股份,6.446,-4.925,1.753,0.039,21.482,,
601633,长城汽车,0.46,-4.923,0.077,0.016,10.792,★,
002564,天沃科技,3.818,-4.885,0.98,0.025,7.768,,
600645,中源协和,2.542,-4.881,1.417,0.026,21.87,,
000687,华讯方舟,18.08,-4.872,8.663,0.04,11.452,,
600898,国美通讯,5.23,-4.827,2.963,0.056,11.872,★,
600985,雷鸣科化,0.071,-4.812,1.72,0.025,12.728,★,
601005,重庆钢铁,0.437,-4.739,0.263,0.018,2.222,★,
000619,海螺型材,1.614,-4.719,0.883,0.017,6.9,★,
600965,福成股份,1.69,-4.684,0.223,0.002,10.202,★,
000971,高升控股,1.26,-4.642,2.367,0.302,9.138,,
002403,爱仕达,0.467,-4.641,0.86,0.016,10.44,★,
000727,华东科技,0.44,-4.632,1.423,0.017,2.278,★,
002749,国光股份,1.167,-4.597,0.827,0.015,69.215,★,
600363,联创光电,2.454,-4.571,1.123,0.022,11.588,,
002057,中钢天源,1.34,-4.54,1.213,0.025,11.258,★,
002877,智能自控,3.812,-4.527,25.21,0.077,19.578,,
600868,梅雁吉祥,1.902,-4.519,2.073,0.017,4.315,★,
600738,兰州民百,1.194,-4.507,1.337,0.017,7.678,★,
002546,新联电子,0.449,-4.502,1.44,0.012,4.478,★,
300298,三诺生物,3.844,-4.486,1.163,0.035,22.283,,
000631,顺发恒业,2.068,-4.424,0.513,0.02,3.94,★,
600775,南京熊猫,2.513,-4.216,1.28,0.02,7.6,,
600277,亿利洁能,0.564,-4.193,0.327,0.013,5.355,,
600811,东方集团,0.446,-4.157,0.203,0.002,4.428,★,
600572,康恩贝,4.786,-4.153,0.603,0.027,6.693,,
600982,宁波热电,1.628,-4.112,0.3,0.005,3.775,★,
600892,大晟文化,2.546,-4.091,0.963,0.022,9.638,★,
601002,晋亿实业,1.14,-4.013,1.113,0.018,7.908,,
600276,恒瑞医药,0.835,-3.996,0.517,0.016,85.065,,
600730,中国高科,14.777,-3.984,3.747,0.067,6.142,,
002258,利尔化学,4.683,-3.969,0.8,0.017,19.422,,
002615,哈尔斯,4.832,-3.964,1.623,0.03,6.993,,
600619,海立股份,4.251,-3.962,0.963,0.028,10.235,,
002052,同洲电子,41.103,-3.941,12.777,0.102,5.93,,
002640,跨境通,1.43,-3.933,0.51,0.014,18.37,★,
600604,市北高新,4.704,-3.928,2.82,0.027,6.458,,
002035,华帝股份,0.047,-3.914,0.877,0.024,26.17,★,
002440,闰土股份,0.439,-3.869,1.623,0.026,20.665,★,
600671,天目药业,2.403,-3.867,1.227,0.01,18.02,,
600288,大恒科技,23.368,-3.847,6.053,0.072,9.545,,
002614,奥佳华,5.317,-3.839,0.943,0.032,21.848,,
002280,联络互动,8.247,-3.83,2.617,0.059,6.655,,
600897,厦门空港,0.519,-3.799,0.41,0.014,19.487,★,
300068,南都电源,0.979,-3.697,1.297,0.009,15.338,,
002189,利达光电,0.378,-3.675,1.453,0.017,15.478,,
600322,天房发展,2.7,-3.617,0.643,0.031,5.972,,
002682,龙洲股份,1.793,-3.568,0.947,0.01,9.702,★,
600686,金龙汽车,6.349,-3.561,1.787,0.018,13.53,★,
002768,国恩股份,0.047,-3.558,0.78,0.011,25.29,,
600609,金杯汽车,0.599,-3.481,0.333,0.017,5.095,,
600866,星湖科技,2.72,-3.47,3.207,0.036,4.518,★,
600986,科达股份,0.991,-3.42,1.51,0.034,10.948,,
600365,通葡股份,0.007,-3.393,1.12,0.005,7.188,★,
600817,*ST宏盛,5.44,-3.362,0.463,0.026,8.9,,
002459,天业通联,1.714,-3.319,0.33,0.002,12.425,★,
002858,力盛赛车,2.408,-3.303,3.55,0.028,37.988,★,
002017,东信和平,2.654,-3.295,1.82,0.029,8.158,★,
600237,铜峰电子,9.724,-3.279,6.083,0.037,4.852,★,
300134,大富科技,4.177,-3.259,2.427,0.023,14.45,,
601789,宁波建工,2.573,-3.256,0.89,0.022,3.868,,
600518,康美药业,1.417,-3.184,0.177,0.012,21.795,,
601098,中南传媒,0.898,-3.161,0.117,0.017,12.37,,
600890,中房股份,0.392,-3.147,0.55,0.012,10.348,★,
002078,太阳纸业,0.661,-3.13,0.95,0.026,10.555,★,
300003,乐普医疗,10.945,-3.127,1.033,0.046,34.875,,
600900,长江电力,0.248,-3.101,0.097,0.005,16.082,★,
600809,山西汾酒,0.473,-3.084,0.5,0.017,54.802,★,
002810,山东赫达,0.802,-3.051,1.493,0.012,22.785,★,
002547,春兴精工,1.045,-3.047,1.06,0.006,8.782,★,
300640,德艺文创,28.375,-3.018,11.747,0.114,25.83,,
002382,蓝帆医疗,0.981,-2.973,1.217,0.028,17.858,,
300015,爱尔眼科,5.841,-2.9,0.703,0.025,44.07,★,
002359,北讯集团,0.725,-2.886,1.127,0.019,26.712,★,
600606,绿地控股,1.131,-2.886,1.77,0.009,7.165,★,
002120,韵达股份,2.918,-2.884,0.527,0.009,48.682,,
000869,张 裕Ａ,2.634,-2.859,0.427,0.03,38.33,,
002192,融捷股份,6.537,-2.852,4.533,0.037,28.4,,
600029,南方航空,3.651,-2.842,1.407,0.034,9.882,,
601088,中国神华,0.728,-2.832,0.143,0.01,20.798,★,
600018,上港集团,1.15,-2.804,0.087,0.007,6.962,★,
002410,广联达,1.003,-2.799,1.057,0.027,24.52,,
000037,深南电A,1.965,-2.755,1.063,0.017,7.127,,
600816,安信信托,0.527,-2.721,0.273,0.014,11.4,★,
002819,东方中科,4.829,-2.677,3.647,0.032,28.29,★,
000529,广弘控股,1.451,-2.672,0.363,0.012,6.262,★,
601872,招商轮船,2.182,-2.672,0.183,0.009,3.8,,
000419,通程控股,2.747,-2.671,0.86,0.024,5.525,,
600275,*ST昌鱼,9.043,-2.629,0.68,0.035,4.672,,
300616,尚品宅配,1.432,-2.599,0.527,0.015,199.008,★,
600352,浙江龙盛,0.179,-2.595,0.92,0.015,10.93,★,
300382,斯莱克,8.038,-2.59,1.21,0.034,13.09,,
300292,吴通控股,2.226,-2.558,1.723,0.023,4.992,★,
002270,华明装备,3.608,-2.546,1.043,0.03,9.365,,
002042,华孚时尚,2.569,-2.516,0.47,0.013,11.765,,
002597,金禾实业,1.104,-2.502,1.02,0.021,23.27,,
600623,华谊集团,1.793,-2.494,1.14,0.028,9.665,★,
002177,御银股份,0.838,-2.485,1.333,0.015,4.782,★,
002467,二六三,2.253,-2.481,5.693,0.038,6.972,,
300408,三环集团,0.221,-2.475,0.413,0.017,22.93,★,
600062,华润双鹤,4.057,-2.464,1.563,0.022,24.405,★,
300119,瑞普生物,6.557,-2.459,4.06,0.038,10.995,,
300440,运达科技,4.98,-2.445,1.68,0.037,8.54,,
600841,上柴股份,1.231,-2.424,0.327,0.009,12.502,★,
300717,华信新材,0.601,-2.417,20.497,0.047,37.543,★,
300108,吉药控股,1.715,-2.3,0.297,0.013,8.228,★,
000678,襄阳轴承,7.809,-2.279,1.27,0.039,6.123,,
300261,雅本化学,0.266,-2.273,0.403,0.014,7.75,★,
000611,天首发展,4.121,-2.258,0.823,0.022,7.465,,
002488,金固股份,5.687,-2.229,2.48,0.033,14.255,,
000876,新 希 望,0.418,-2.173,0.32,0.003,7.195,★,
600589,广东榕泰,1.664,-2.163,0.84,0.012,5.488,★,
002370,亚太药业,4.393,-2.128,1.603,0.02,19.398,,
600694,大商股份,2.993,-2.062,0.487,0.02,34.198,,
000682,东方电子,5.829,-2.055,1.95,0.044,4.468,,
300403,地尔汉宇,1.984,-1.951,0.787,0.016,12.247,★,
300142,沃森生物,5.193,-1.864,1.513,0.026,20.61,,
300419,浩丰科技,10.208,-1.848,10.64,0.038,8.685,★,
601288,农业银行,0.277,-1.802,0.093,0.008,3.798,★,
002691,冀凯股份,20.948,-1.783,3.337,0.072,25.935,,
000650,仁和药业,6.026,-1.78,1.993,0.038,5.058,,
600859,王府井,3.225,-1.692,0.71,0.035,20.035,,
002154,报 喜 鸟,1.341,-1.661,0.763,0.018,2.98,★,
300274,阳光电源,0.159,-1.63,1.963,0.018,18.377,,
300608,思特奇,0.778,-1.625,3.16,0.033,31.395,★,
002071,长城影视,0.46,-1.609,0.837,0.002,8.632,★,
600575,皖江物流,2.178,-1.6,0.353,0.005,3.728,★,
000628,高新发展,0.115,-1.579,2.783,0.017,8.64,★,
002740,爱迪尔,0.13,-1.551,0.413,0.015,7.698,★,
600774,汉商集团,0.603,-1.531,0.107,0.006,16.02,★,
600476,湘邮科技,15.026,-1.515,3.777,0.06,15.63,,
300552,万集科技,0.132,-1.505,3.327,0.026,24.947,★,
601188,龙江交通,0.761,-1.502,0.537,0.015,3.992,★,
600969,郴电国际,1.201,-1.479,0.477,0.005,10.158,★,
002422,科伦药业,7.362,-1.474,1.873,0.026,30.848,,
600674,川投能源,0.344,-1.473,0.18,0.006,8.828,★,
002178,延华智能,0.131,-1.452,7.277,0.008,7.512,★,
300463,迈克生物,7.357,-1.441,1.737,0.023,25.643,★,
600548,深高速,1.087,-1.436,0.103,0.009,8.258,★,
600461,洪城水业,3.258,-1.423,1.14,0.021,6.337,★,
300558,贝达药业,2.019,-1.413,1.74,0.039,66.058,,
600036,招商银行,2.13,-1.404,0.2,0.01,28.7,★,
002333,罗普斯金,4.75,-1.404,0.327,0.015,15.53,★,
002390,信邦制药,5.697,-1.352,1.423,0.019,9.46,,
600039,四川路桥,0.003,-1.333,0.26,0.006,3.715,★,
002015,霞客环保,2.173,-1.321,3.363,0.048,6.332,,
000936,华西股份,1.058,-1.282,4.013,0.02,7.93,,
600580,卧龙电气,0.941,-1.281,0.923,0.019,8.267,,
601518,吉林高速,14.242,-1.19,6.237,0.082,3.883,★,
600168,武汉控股,1.178,-1.186,0.783,0.018,7.638,★,
600535,天士力,1.334,-1.151,0.893,0.023,43.83,,
300121,阳谷华泰,1.267,-1.12,1.06,0.02,13.275,,
002529,海源机械,1.083,-1.074,2.293,0.008,16.91,★,
002623,亚玛顿,2.264,-1.061,0.793,0.022,18.572,,
002654,万润科技,1.772,-1.019,2.223,0.026,6.908,★,
300686,智动力,4.84,-0.975,24.013,0.043,24.975,,
600601,方正科技,21.108,-0.974,3.2,0.081,3.31,,
002142,宁波银行,0.332,-0.96,0.383,0.012,18.048,★,
002298,中电鑫龙,2.294,-0.95,1.817,0.02,8.53,★,
002001,新 和 成,1.079,-0.931,1.707,0.018,33.058,★,
300555,路通视信,20.726,-0.918,12.06,0.088,11.785,,
002637,赞宇科技,1.488,-0.814,0.973,0.01,8.7,,
601111,中国国航,2.837,-0.806,0.787,0.031,11.278,,
002296,辉煌科技,3.538,-0.78,2.413,0.031,6.53,,
300669,沪宁股份,1.659,-0.699,3.14,0.028,23.1,★,
600080,金花股份,9.512,-0.698,2.903,0.04,10.4,,
600831,广电网络,0.936,-0.685,0.7,0.017,7.66,★,
600452,涪陵电力,1.691,-0.682,0.317,0.018,33.94,,
300540,深冷股份,3.627,-0.659,2.353,0.045,21.54,★,
002763,汇洁股份,3.073,-0.502,1.83,0.013,12.248,,
300091,金通灵,4.549,-0.494,1.393,0.018,15.312,,
600510,黑牡丹,0.63,-0.49,0.123,0.002,6.36,★,
002044,美年健康,2.381,-0.449,0.917,0.024,26.96,,
000976,华铁股份,3.118,-0.376,0.987,0.011,8.638,★,
600387,海越股份,0.462,-0.362,0.927,0.017,8.612,★,
601328,交通银行,0.328,-0.355,0.173,0.005,6.135,★,
600785,新华百货,1.54,-0.346,0.15,0.013,20.865,,
002411,必康股份,0.875,-0.343,1.493,0.003,26.33,★,
601566,九牧王,6.272,-0.271,0.823,0.028,15.158,,
000158,常山北明,7.148,-0.268,2.147,0.03,7.943,,
000576,广东甘化,0.349,-0.237,0.537,0.001,20.22,★,
002420,毅昌股份,1.709,-0.226,1.677,0.029,4.645,,
300718,长盛轴承,8.126,-0.215,41.503,0.075,44.73,,
300272,开能环保,0.413,-0.201,0.84,0.019,9.722,★,
600872,中炬高新,0.504,-0.194,1.093,0.017,24.048,★,
300069,金利华电,1.351,-0.184,1.12,0.007,29.008,★,
600436,片仔癀,4.324,-0.177,0.763,0.018,88.502,★,
600486,扬农化工,10.674,-0.169,1.527,0.058,49.698,,
601208,东材科技,1.263,-0.151,0.54,0.014,5.703,,
600708,光明地产,4.992,-0.136,3.223,0.043,6.82,,
002115,三维通信,4.179,-0.136,3.25,0.028,8.442,★,
600483,福能股份,2.293,-0.13,0.193,0.014,8.025,★,
000797,中国武夷,1.37,-0.124,0.623,0.027,9.105,,
002759,天际股份,13.537,-0.084,6.59,0.022,13.96,,
600389,江山股份,5.785,-0.03,1.127,0.035,18.81,,
