,ts_code,symbol,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_LASTPRICE,concept
46,603177.SH,603177,德创环保,环境保护,4.25,1.0,0.0,12.54,"大气治理, 环保, "
47,002211.SZ,002211,宏达新材,橡胶,4.25,6.0,0.0,7.47,"有机硅, 雄安-园林环保, 雄安新区, 股权转让, "
48,603012.SH,603012,创力集团,专用机械,4.23,3.0,1.0,9.62,"新能源汽车, 充电桩, "
49,600290.SH,600290,华仪电气,电气设备,4.17,1.0,0.0,6.85,"风电, 创投, "
50,000982.SZ,000982,*ST中绒,纺织,4.14,9.0,0.0,2.38,"纺织服装, 低价股, ST股, 宁夏, "
51,002918.SZ,002918,蒙娜丽莎,其他建材,4.14,1.0,0.0,25.43,"装修装饰, "
52,300006.SZ,300006,莱美药业,化学制药,4.11,5.0,1.0,8.16,"业绩预增, 医药, 化学药, "
53,002170.SZ,002170,芭田股份,农药化肥,4.1,1.0,0.0,4.65,"阿里巴巴概念股, 无人机, 化肥, 土地流转, 磷化工, 强势人气股, "
54,002758.SZ,002758,华通医药,医药商业,4.09,9.0,1.0,11.6,"医药商业, 医药, 中药, "
55,002548.SZ,002548,金新农,饲料,4.03,9.0,1.0,15.28,"回购, 饲料, 养猪, 股权转让, 动物保健, "
56,000409.SZ,000409,*ST地矿,综合类,3.94,3.0,1.0,7.1,"山东国企改革, 雄安新区, 雄安-工程基建, 股权转让, 国资入股, 资产重组, ST股, "
57,000637.SZ,000637,茂化实华,石油加工,3.86,6.0,0.0,6.97,"油气改革, 石油化工, 燃料电池, "
58,300414.SZ,300414,中光防雷,元器件,3.85,1.0,0.0,25.03,"5G, 军工, 军民融合, 高送转, 资产重组, "
59,300508.SZ,300508,维宏股份,软件服务,3.84,6.0,0.0,35.89,"工业自动化, 智能制造, 工业互联网, "
60,002862.SZ,002862,实丰文化,文教休闲,3.8,1.0,0.0,27.51,"二胎, "
61,000792.SZ,000792,盐湖股份,化工原料,3.76,1.0,0.0,7.51,"PVC, 有色-镁, 社保重仓, 有色金属, 化肥, 锂电池, 新能源汽车, "
62,603681.SH,603681,永冠新材,化工原料,3.74,7.0,1.0,32.32,"次新股, "
63,002080.SZ,002080,中材科技,化纤,3.74,1.0,0.0,13.59,"玻纤, 央企改革, 风电, 锂电池, 燃料电池, 新能源汽车, "
64,603712.SH,603712,七一二,通信设备,3.72,1.0,0.0,22.0,"新进指数成份股, 军工, 军民融合, 北斗导航, 天津国企改革, 高铁轨交, "
65,000815.SZ,000815,美利云,造纸,3.7,1.0,0.0,9.44,"大数据, 云计算, 造纸, 宁夏, "
66,600853.SH,600853,龙建股份,建筑施工,3.64,6.0,0.0,5.86,"振兴东北, 大基建, PPP, "
67,603533.SH,603533,掌阅科技,互联网,3.63,3.0,0.0,24.82,"独角兽, "
68,002666.SZ,002666,德联集团,化工原料,3.62,8.0,0.0,6.66,"蔚来汽车概念股, "
69,600604.SH,600604,市北高新,园区开发,3.57,6.0,0.0,16.18,"阿里巴巴概念股, 房地产, 上海国企改革, 住房租赁, 强势人气股, 创投, "
70,300509.SZ,300509,新美星,专用机械,3.57,2.0,0.0,17.9,"工业自动化, 智能制造, 包装印刷, "
71,600777.SH,600777,新潮能源,综合类,3.51,6.0,1.0,3.04,"MSCI, 油服, 油气改革, 可燃冰, 赛马, 业绩预增, 天然气, 低价股, "
72,300279.SZ,300279,和晶科技,元器件,3.5,1.0,0.0,6.81,"阿里巴巴概念股, 教育, 物联网, 智慧城市, 腾讯概念股, 独角兽, 强势人气股, "
73,300540.SZ,300540,深冷股份,专用机械,3.5,9.0,1.0,23.72,"天然气, "
74,002567.SZ,002567,唐人神,饲料,3.49,9.0,0.0,17.82,"回购, 饲料, 养猪, 股权转让, 国资入股, "
75,300158.SZ,300158,振东制药,中成药,3.49,6.0,1.0,5.8,"破净股, 保健品, 食品, 医药, 中药, 创新药, 化学药, "
76,000622.SZ,000622,恒立实业,汽车配件,3.44,3.0,1.0,6.83,"汽车零部件, 壳公司, 强势人气股, "
77,000555.SZ,000555,神州信息,软件服务,3.36,1.0,0.0,13.66,"华为产业链, 物联网, 土地流转, 量子通信, 数字中国, 大数据, 云计算, 工业互联网, 智慧城市, 国产软件, 京东金融概念股, 独角兽, 年报季报, 科创板概念股, "
78,600664.SH,600664,哈药股份,化学制药,3.35,1.0,0.0,5.84,"保健品, 食品, 医药, 中药, 化学药, 流感, 工业大麻, "
79,002045.SZ,002045,国光电器,元器件,3.34,6.0,0.0,6.77,"定增破发, 家电, 锂电池, 新能源汽车, 智能音箱, 苹果产业链, 黑色家电, "
80,300157.SZ,300157,恒泰艾普,石油开采,3.32,6.0,1.0,5.98,"油服, 油气改革, 可燃冰, 回购, 页岩气, 天然气, 雄安-公共服务, 雄安新区, 大数据, 地热, 创投, "
81,300267.SZ,300267,尔康制药,化学制药,3.29,8.0,1.0,7.89,"高质押率, 医药, 化学药, 工业大麻, "
82,600136.SH,600136,当代明诚,影视音像,3.28,6.0,0.0,14.68,"社保重仓, 高质押率, 足球, 体育产业, 影视, "
83,300404.SZ,300404,博济医药,医疗保健,3.27,9.0,0.0,20.54,"医药, 创新药, "
84,603829.SH,603829,洛凯股份,电气设备,3.25,5.0,1.0,12.84,
85,002360.SZ,002360,同德化工,化工原料,3.23,6.0,0.0,7.42,"回购, 民爆, "
86,603966.SH,603966,法兰泰克,机械基件,3.22,6.0,1.0,14.15,"机械, "
87,300608.SZ,300608,思特奇,软件服务,3.21,1.0,0.0,26.92,"大数据, 人工智能, 区块链, 国产软件, "
88,002865.SZ,002865,钧达股份,汽车配件,3.19,3.0,1.0,22.59,"高送转-预期, 汽车零部件, 海南自由贸易港, 自贸区, 自由贸易港, 海南, "
89,002554.SZ,002554,惠博普,石油开采,3.18,6.0,1.0,3.93,"油服, 油气改革, 可燃冰, 页岩气, 天然气, "
90,603368.SH,603368,柳药股份,医药商业,3.18,4.0,1.0,36.73,"医药商业, 回购, 医药, 中药, 互联网医疗, 广西, "
91,002157.SZ,002157,正邦科技,饲料,3.18,6.0,0.0,23.05,"阿里巴巴概念股, 饲料, 养猪, 土地流转, "
92,002147.SZ,002147,ST新光,区域地产,3.15,6.0,0.0,3.66,"破净股, 债转股-AMC, 高质押率, 房地产, 共享经济, 资产重组, ST股, "
93,002611.SZ,002611,东方精工,轻工机械,3.15,6.0,0.0,5.85,"北汽新能源, 社保重仓, 宁德时代概念股, 定增破发, 锂电池, 燃料电池, 新能源汽车, 包装印刷, "
94,600831.SH,600831,广电网络,影视音像,3.14,3.0,0.0,11.78,"大数据, 云计算, 智慧城市, 广电, 知识产权, "
95,603609.SH,603609,禾丰牧业,饲料,3.11,9.0,0.0,14.02,"饲料, 养猪, "
96,000590.SZ,000590,启迪古汉,中成药,3.11,1.0,0.0,15.81,"保健品, 食品, 医药, 中药, 雄安新区, 高校系, 资产重组, "
97,601066.SH,601066,中信建投,证券,3.1,4.0,0.0,26.76,"券商, 新进指数成份股, 强势人气股, "
98,300692.SZ,300692,中环环保,环境保护,3.08,1.0,0.0,15.34,"固废处理, 环保, 污水处理, "
99,300262.SZ,300262,巴安水务,环境保护,3.07,4.0,0.0,9.83,"水务, 社保重仓, 兜底式增持, PPP, "
100,603520.SH,603520,司太立,化学制药,3.07,3.0,1.0,31.74,"回购, 医药, 化学药, 资产重组, "
101,000823.SZ,000823,超声电子,元器件,3.01,8.0,0.0,12.49,"PCB板, 小米概念股, 苹果产业链, "
102,002330.SZ,002330,得利斯,食品,3.0,9.0,0.0,8.01,"养猪, 食品, "
103,603959.SH,603959,百利科技,建筑施工,2.99,6.0,0.0,25.23,"宁德时代概念股, 煤化工, 高质押率, 锂电池, 新能源汽车, "
104,603499.SH,603499,翔港科技,广告包装,2.99,9.0,1.0,33.95,"包装印刷, 化妆品, "
105,002278.SZ,002278,神开股份,化工机械,2.99,3.0,1.0,8.83,"油服, 可燃冰, 业绩预增, 页岩气, 举牌股, 壳公司, "
106,000551.SZ,000551,创元科技,专用机械,2.99,6.0,1.0,9.02,"大气治理, 北斗导航, 环保, "
107,002505.SZ,002505,大康农业,农业综合,2.97,6.0,0.0,2.68,"阿里巴巴概念股, 养猪, 业绩预增, 食品, 乳业（奶粉）, 高质押率, 低价股, "
108,300369.SZ,300369,绿盟科技,软件服务,2.96,6.0,1.0,14.75,"社保重仓, 网络安全, 云计算, 工业互联网, 国产软件, 国产操作系统, 独角兽, "
109,002669.SZ,002669,康达新材,化工原料,2.94,6.0,0.0,16.74,"业绩预增, 军工, 军民融合, 股权转让, 国资入股, "
110,600868.SH,600868,梅雁吉祥,水力发电,2.94,9.0,0.0,5.5,"有色-锑, 有色金属, 粤港澳大湾区, 恒大概念股, 举牌股, 股权争夺, "
111,002739.SZ,002739,万达电影,影视音像,2.92,8.0,1.0,25.42,"阿里巴巴概念股, 大消费, 资产重组, 影视, "
112,601866.SH,601866,中远海发,水运,2.92,2.0,0.0,3.47,"MSCI, 阿里巴巴概念股, 新进指数成份股, 航运, 央企改革, "
113,300435.SZ,300435,中泰股份,机械基件,2.92,9.0,1.0,20.1,"天然气, 煤化工, 燃料电池, 资产重组, "
114,603505.SH,603505,金石资源,矿物制品,2.9,6.0,1.0,20.18,"业绩预增, "
115,000610.SZ,000610,西安旅游,旅游服务,2.9,8.0,1.0,15.36,"旅游, 特色小镇, 强势人气股, 创投, "
116,600235.SH,600235,民丰特纸,造纸,2.89,3.0,0.0,7.51,"浙江国企改革, 造纸, 强势人气股, 创投, "
117,600863.SH,600863,内蒙华电,火力发电,2.89,6.0,1.0,3.35,"火电, MSCI, 内蒙古, 电改, 央企改革, 业绩预增, 风电, 低价股, "
118,002303.SZ,002303,美盈森,造纸,2.88,8.0,0.0,7.46,"军工, 军民融合, 工业自动化, 智能制造, 包装印刷, "
119,002575.SZ,002575,群兴玩具,文教休闲,2.86,3.0,1.0,8.43,"二胎, 股权转让, 资产重组, 壳公司, 创投, "
120,002840.SZ,002840,华统股份,食品,2.86,6.0,0.0,21.51,"养猪, "
121,601519.SH,601519,大智慧,软件服务,2.86,2.0,0.0,10.32,"互联网金融, 国产软件, 彩票, ST摘帽, 强势人气股, "
122,000755.SZ,000755,山西路桥,公路,2.85,6.0,1.0,5.66,"高速公路, 山西国企改革, ST摘帽, "
123,603226.SH,603226,菲林格尔,家居用品,2.85,8.0,0.0,25.39,"家具家居, "
124,603711.SH,603711,香飘飘,软饮料,2.84,6.0,0.0,33.6,"大消费, 饮料, "
125,600378.SH,600378,天科股份,化工原料,2.83,6.0,0.0,15.48,"油服, 可燃冰, 央企改革, 业绩预增, 页岩气, 石油化工, 燃料电池, 资产重组, 碳交易, "
126,600246.SH,600246,万通地产,区域地产,2.81,6.0,1.0,5.09,"高质押率, 房地产, 锂电池, 新能源汽车, 京津冀, "
127,002868.SZ,002868,绿康生化,农业综合,2.8,8.0,0.0,24.0,"动物保健, "
128,600871.SH,600871,石化油服,石油开采,2.78,3.0,1.0,2.91,"油服, 海工装备, 油气改革, 可燃冰, 央企改革, 页岩气, 天然气, 复牌股, 地热, ST摘帽, "
129,600975.SH,600975,新五丰,农业综合,2.77,6.0,1.0,15.53,"养猪, 湖南国企改革, "
130,000068.SZ,000068,华控赛格,元器件,2.72,6.0,1.0,6.18,"海绵城市, PPP, 环保, 雄安新区, 污水处理, 深圳本地股/深汕合作, 强势人气股, 创投, 雄安-设计, "
131,601799.SH,601799,星宇股份,汽车配件,2.7,6.0,1.0,72.0,"汽车零部件, 无人驾驶, "
132,300766.SZ,300766,每日互动,互联网,2.68,9.0,1.0,69.61,
133,300254.SZ,300254,仟源医药,化学制药,2.68,6.0,0.0,10.85,"二胎, 医药, 中药, 创新药, 化学药, 基因测序, "
134,002791.SZ,002791,坚朗五金,其他建材,2.66,6.0,0.0,17.47,"社保重仓, 回购, "
135,300094.SZ,300094,国联水产,渔业,2.64,3.0,1.0,6.5,"海底捞概念股, 独角兽, "
136,600330.SH,600330,天通股份,元器件,2.62,3.0,1.0,8.5,"OLED, 特斯拉, 军工研究所, 业绩预增, 军工, 稀土磁材, 无线充电, 新能源汽车, 半导体, 充电桩, "
137,002566.SZ,002566,益盛药业,中成药,2.59,1.0,0.0,8.34,"保健品, 食品, 医药, 中药, "
138,002777.SZ,002777,久远银海,软件服务,2.58,1.0,0.0,37.1,"军工, 军民融合, 养老产业, 网络安全, 大数据, 药品信息化追溯, 人工智能, 互联网医疗, 智慧城市, 国产软件, 医疗信息化, "
139,600588.SH,600588,用友网络,软件服务,2.57,1.0,0.0,34.1,"MSCI, 阿里巴巴概念股, 金改, 混改, 海底捞概念股, 回购, 数字中国, 互联网金融, 移动支付, 大数据, 云计算, 区块链, 工业互联网, 智慧城市, 国产软件, 滴滴出行概念股, 独角兽, "
140,600860.SH,600860,京城股份,专用机械,2.55,6.0,1.0,9.58,"天然气, 燃料电池, "
141,000533.SZ,000533,顺钠股份,电气设备,2.55,6.0,0.0,3.98,
142,002892.SZ,002892,科力尔,电气设备,2.54,3.0,0.0,51.5,"高送转-预期, 白色家电, 家电, 智能制造, 机器人, "
143,603566.SH,603566,普莱柯,生物制药,2.54,1.0,0.0,14.99,"动物保健, 创投, "
144,300241.SZ,300241,瑞丰光电,半导体,2.51,6.0,0.0,8.5,"汽车零部件, 举牌股, LED, 虹膜识别, "
145,002667.SZ,002667,鞍重股份,工程机械,2.51,6.0,1.0,9.3,"壳公司, "
146,002768.SZ,002768,国恩股份,塑料,2.48,1.0,0.0,28.39,"社保重仓, 小米概念股, 新能源汽车, 足球, 充电桩, "
147,600088.SH,600088,中视传媒,影视音像,2.48,3.0,1.0,20.74,"旅游, 广电, 影视, 强势人气股, "
148,600570.SH,600570,恒生电子,软件服务,2.47,1.0,0.0,90.4,"MSCI, 阿里巴巴概念股, 金改, 互联网金融, 大数据, 人工智能, 互联网医疗, 区块链, 国产软件, 医疗信息化, 独角兽, 蚂蚁金服概念股, "
149,000677.SZ,000677,恒天海龙,化纤,2.46,1.0,0.0,4.24,"轮胎, 石墨烯, 粘胶短纤, 强势人气股, 工业大麻, "
150,000529.SZ,000529,广弘控股,食品,2.45,9.0,0.0,8.61,"养猪, 宝能系, 粤港澳大湾区, 养鸡, 冷链, "
151,002746.SZ,002746,仙坛股份,农业综合,2.45,6.0,0.0,28.31,"业绩预增, 养鸡, 高送转, "
152,002352.SZ,002352,顺丰控股,仓储物流,2.44,1.0,0.0,35.05,"MSCI, 混改, 回购, 军工, 军民融合, 无人机, 智慧物流, 铁总混改, 小米概念股, 智能制造, 快递物流, 药品信息化追溯, 共享经济, "
153,002140.SZ,002140,东华科技,建筑施工,2.43,8.0,0.0,10.96,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, "
154,300139.SZ,300139,晓程科技,元器件,2.42,3.0,0.0,13.9,"智能仪表, 半导体, 黄金, "
155,002116.SZ,002116,中国海诚,建筑施工,2.41,1.0,0.0,12.57,"央企改革, 大基建, 资产重组, "
156,603169.SH,603169,兰石重装,专用机械,2.41,1.0,0.0,6.97,"一带一路, 核电, 定增破发, "
157,600179.SH,600179,安通控股,仓储物流,2.4,3.0,1.0,8.63,"航运, 智慧物流, 高质押率, 海南自由贸易港, 智能制造, 互联网金融, 快递物流, 自贸区, 自由贸易港, "
158,000811.SZ,000811,冰轮环境,工程机械,2.39,6.0,1.0,10.52,"中韩自贸区, 山东国企改革, 冷链, 自贸区, 地热, 创投, "
159,002726.SZ,002726,龙大肉食,食品,2.38,9.0,0.0,11.92,"养猪, 股权转让, "
160,600211.SH,600211,西藏药业,中成药,2.37,2.0,0.0,38.6,"回购, 脑科学, 医药, 中药, 化学药, 西藏, "
161,300130.SZ,300130,新国都,电脑设备,2.35,6.0,0.0,19.82,"业绩预增, 物联网, 网络安全, 互联网金融, 移动支付, 大数据, 区块链, 腾讯概念股, "
162,600732.SH,600732,ST新梅,区域地产,2.35,9.0,0.0,7.46,"上海国企改革, 资产重组, ST股, 壳公司, "
163,002711.SZ,002711,欧浦智网,仓储物流,2.33,7.0,1.0,4.94,"供应链金融, 智慧物流, 高质押率, 智能制造, 快递物流, 区块链, 股权转让, "
164,600691.SH,600691,阳煤化工,农药化肥,2.32,6.0,0.0,3.63,"甲醇, 煤化工, 化肥, 山西国企改革, "
165,002367.SZ,002367,康力电梯,运输设备,2.31,6.0,1.0,9.46,"回购, 物联网, 百度概念股, 智能制造, 人工智能, 独角兽, 机器人, "
166,002773.SZ,002773,康弘药业,中成药,2.31,8.0,1.0,55.85,"MSCI, 新进指数成份股, 医药, 中药, 创新药, 化学药, "
167,603088.SH,603088,宁波精达,专用机械,2.31,7.0,1.0,15.41,
168,002122.SZ,002122,*ST天马,机械基件,2.3,8.0,1.0,3.47,"破净股, 智慧停车, 大数据, ST股, 创投, "
169,600217.SH,600217,中再资环,环境保护,2.3,8.0,1.0,7.16,"固废处理, 环保, 资产重组, "
170,603617.SH,603617,君禾股份,专用机械,2.29,6.0,0.0,22.6,
171,300086.SZ,300086,康芝药业,化学制药,2.29,6.0,0.0,8.01,"二胎, 民营医院, 医药, 化学药, 海南自由贸易港, 基因测序, 自贸区, 自由贸易港, 海南, "
172,002607.SZ,002607,中公教育,文教休闲,2.28,4.0,1.0,12.81,"教育, 汽车销售, 业绩预增, 资产重组, 独角兽, "
173,600288.SH,600288,大恒科技,软件服务,2.28,3.0,1.0,10.61,"太赫兹, 智能制造, 无人商店, 期货概念, 机器视觉, "
174,600131.SH,600131,岷江水电,水力发电,2.28,3.0,1.0,20.33,"水电, 央企改革, 业绩预增, 云计算, 强势人气股, "
175,000503.SZ,000503,国新健康,医疗保健,2.26,1.0,0.0,24.73,"海南自由贸易港, 自贸区, 互联网医疗, 自由贸易港, 复牌股, 海南, "
176,002729.SZ,002729,好利来,元器件,2.25,9.0,0.0,37.28,
177,002810.SZ,002810,山东赫达,化工原料,2.24,6.0,1.0,27.4,"业绩预增, 高送转, "
178,002878.SZ,002878,元隆雅图,文教休闲,2.23,3.0,0.0,31.98,"养老金持股, 华为产业链, "
179,603045.SH,603045,福达合金,电气设备,2.2,8.0,0.0,34.69,
180,603589.SH,603589,口子窖,白酒,2.19,8.0,0.0,62.79,"MSCI, 白酒, "
181,600748.SH,600748,上实发展,全国地产,2.18,8.0,0.0,12.14,"养老产业, 房地产, 土地流转, 上海国企改革, "
182,300752.SZ,300752,隆利科技,元器件,2.17,3.0,0.0,61.76,"业绩预增, LED, "
183,300616.SZ,300616,尚品宅配,家居用品,2.16,2.0,0.0,94.88,"工业自动化, 智能制造, 家具家居, "
184,000862.SZ,000862,银星能源,新型电力,2.16,3.0,0.0,7.42,"央企改革, 风电, 光伏, 宁夏, 强势人气股, "
185,300428.SZ,300428,四通新材,铝,2.15,1.0,0.0,12.63,"汽车零部件, 雄安新区, 雄安-周边, 资产重组, "
186,002250.SZ,002250,联化科技,化工原料,2.15,8.0,0.0,11.1,"农药, 社保重仓, 业绩预增, 医药, 创新药, "
187,300562.SZ,300562,乐心医疗,医疗保健,2.15,1.0,0.0,13.44,"医疗器械, 区块链, "
188,600422.SH,600422,昆药集团,中成药,2.15,1.0,0.0,13.45,"国家队重仓, 回购, 医药, 中药, 创新药, 化学药, 独角兽, "
189,002915.SZ,002915,中欣氟材,化工原料,2.14,1.0,0.0,24.45,
190,000961.SZ,000961,中南建设,建筑施工,2.14,2.0,0.0,8.63,"MSCI, 业绩预增, 房地产, 区块链, "
191,002272.SZ,002272,川润股份,机械基件,2.12,6.0,1.0,6.04,"业绩预增, 壳公司, "
192,601021.SH,601021,春秋航空,空运,2.12,1.0,0.0,40.5,"MSCI, 民航, "
193,300170.SZ,300170,汉得信息,软件服务,2.12,1.0,0.0,16.65,"社保重仓, 供应链金融, 百度概念股, 工业自动化, 智能制造, 大数据, 云计算, 区块链, 工业互联网, 国产软件, 股权转让, 滴滴出行概念股, 独角兽, "
194,002141.SZ,002141,贤丰控股,元器件,2.11,5.0,0.0,5.1,"粤港澳大湾区, 供应链金融, 锂电池, 新能源汽车, 独角兽, "
195,002821.SZ,002821,凯莱英,生物制药,2.11,6.0,1.0,93.68,"社保重仓, 医药, 创新药, "
196,600375.SH,600375,华菱星马,汽车整车,2.11,1.0,0.0,6.39,"汽车整车, 安徽国企改革, 重卡, 机械, 强势人气股, "
197,000987.SZ,000987,越秀金控,多元金融,2.08,4.0,0.0,11.97,"券商, 金改, 新零售, 粤港澳大湾区, 宁德时代概念股, 资产重组, 独角兽, "
198,300532.SZ,300532,今天国际,软件服务,2.08,4.0,0.0,16.02,"宁德时代概念股, 智慧物流, 智能制造, 快递物流, 国资入股, "
199,002515.SZ,002515,金字火腿,食品,2.07,6.0,0.0,6.8,"回购, 业绩预增, 食品, 高质押率, 医药, 创新药, 互联网金融, 股权转让, 国资入股, 资产重组, "
200,300761.SZ,300761,立华股份,农业综合,2.07,6.0,0.0,69.19,"次新股, 养猪, 养鸡, "
201,300187.SZ,300187,永清环保,环境保护,2.04,6.0,0.0,7.18,"固废处理, 雄安-园林环保, 高质押率, 大气治理, 环保, 雄安新区, 国资入股, 资产重组, "
202,300558.SZ,300558,贝达药业,化学制药,2.03,1.0,0.0,43.4,"社保重仓, 医药, 创新药, 化学药, 基因测序, "
203,603335.SH,603335,迪生力,汽车配件,2.03,1.0,0.0,5.65,"汽车零部件, "
204,002234.SZ,002234,民和股份,农业综合,2.02,9.0,0.0,34.0,"养鸡, "
205,300416.SZ,300416,苏试试验,电器仪表,2.01,1.0,0.0,22.13,"大飞机, "
