,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
44,300896.SZ,300896,爱美客,医疗保健,2.318481848184817,306.17,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-华泰柏瑞品质优选混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
交通银行股份有限公司-汇添富中盘价值精选混合型证券投资基金
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
全国社保基金六零二组合
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
上海珏朔资产管理中心(有限合伙)-珏朔惊帆多策略一号私募证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金",13.0
45,002950.SZ,002950,奥美医疗,医疗保健,2.211690363349139,43.39,"交通银行股份有限公司-国联安中证医药100指数证券投资基金
香港中央结算有限公司(陆股通)
招商证券资管-北京诚通金控投资有限公司-招商资管-诚通金控1号单一资产管理计划
长江经济带(湖北)产业并购基金合伙企业(有限合伙)
宁波星邻星投资管理有限公司-常州五星钛信绿色股权投资基金合伙企业(有限合伙)",5.0
46,300239.SZ,300239,东宝生物,生物制药,2.15716486902926,33.48,"中国华融资产管理股份有限公司
中科先行(北京)资产管理有限公司
内蒙古金融资产管理有限公司
中央汇金资产管理有限责任公司",4.0
47,000766.SZ,000766,通化金马,化学制药,1.5184381778741818,33.09,,0.0
48,300300.SZ,300300,海峡创新,软件服务,0.9727626459144156,34.83,香港中央结算有限公司(陆股通),1.0
49,600572.SH,600572,康恩贝,中成药,0.4395604395604602,121.59,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
50,002435.SZ,002435,长江健康,化学制药,-0.42016806722687816,85.29,"西藏信托有限公司-西藏信托-莱沃50号集合资金信托计划
华安资产管理(香港)有限公司-客户资金专户1号(交易所)",2.0
51,600513.SH,600513,联环药业,化学制药,-0.4232804232804144,26.86,上海意定投资管理有限公司-上海意志坚定1期全天候证券投资基金,1.0
52,000917.SZ,000917,电广传媒,影视音像,-0.9652509652509633,72.71,海南首泰融信股权投资基金合伙企业(有限合伙),1.0
53,600223.SH,600223,鲁商发展,区域地产,-1.6646848989298468,166.91,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
香港中央结算有限公司(陆股通)",2.0
54,000963.SZ,000963,华东医药,化学制药,-2.176566314076467,841.46,"基本养老保险基金八零七组合
基本养老保险基金一五零四一组合
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一零六组合
嘉实基金-建设银行-中国人寿-中国人寿委托嘉实基金股票型组合",6.0
55,000790.SZ,000790,华神科技,中成药,-2.5996533795493826,34.64,,0.0
56,000813.SZ,000813,德展健康,化学制药,-2.8729168796646665,105.44,"北京凯世富乐资产管理股份有限公司-凯世富乐稳健11号私募证券投资基金
北京凯世富乐资产管理股份有限公司-凯世富乐稳健9号私募证券投资基金",2.0
57,002038.SZ,002038,双鹭药业,生物制药,-3.327495621716292,94.02,"易方达基金-农业银行-易方达中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划",5.0
58,000919.SZ,000919,金陵药业,化学制药,-3.884711779448624,38.6,"中央汇金资产管理有限责任公司
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金",2.0
59,002162.SZ,002162,悦心健康,医疗保健,-4.092769440654842,60.0,中央汇金资产管理有限责任公司,1.0
60,002566.SZ,002566,益盛药业,中成药,-4.191616766467066,18.54,中央汇金资产管理有限责任公司,1.0
61,002173.SZ,002173,创新医疗,医疗保健,-4.364569961489084,27.63,,0.0
62,300632.SZ,300632,光莆股份,半导体,-5.033112582781452,28.74,,0.0
63,000908.SZ,000908,景峰医药,化学制药,-5.503144654088055,43.47,"中国长城资产管理股份有限公司
平江县国有资产管理局",2.0
64,300957.SZ,300957,贝泰妮,日用化工,-5.676184620114522,131.9,,0.0
65,603990.SH,603990,麦迪科技,软件服务,-6.664751508187305,47.31,"全国社保基金一零三组合
重若(苏州)资产管理有限公司
中国银行股份有限公司-富国创新趋势股票型证券投资基金",3.0
66,300272.SZ,300272,开能健康,家用电器,-6.815203145478366,29.21,上海市建国社会公益基金会,1.0
67,002524.SZ,002524,光正眼科,医疗保健,-8.13793103448276,65.58,"中国邮政储蓄银行股份有限公司-创金合信医疗保健行业股票型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",2.0
