,ts_code,name,industry,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
20,300763.SZ,锦浪科技,电气设备,70.19,20.0,深圳市前海进化论资产管理有限公司-进化论稳进一号证券投资基金
21,603232.SH,格尔软件,软件服务,56.75,20.0,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-南方科技创新混合型证券投资基金"
22,603131.SH,上海沪工,专用机械,25.82,20.0,"交通银行股份有限公司-天治核心成长混合型证券投资基金(LOF)
上海朴易资产管理有限公司-朴易至尚证券投资基金"
23,300346.SZ,南大光电,元器件,28.29,20.0,"上海睿扬投资管理有限公司-睿扬专享3号私募证券投资基金
上海朴道瑞富投资管理中心(有限合伙)-朴道二期基金"
24,000016.SZ,深康佳A,家用电器,9.14,19.98,"香港中央结算有限公司(陆股通)
全国社保基金一一八组合"
25,300324.SZ,旋极信息,软件服务,10.3,19.57,"北方国际信托股份有限公司-北方信托·恒升一号证券投资单一资金信托
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
上海泉汐投资管理有限公司-泉汐名扬多策略组合投资私募基金1号"
26,000818.SZ,航锦科技,化工原料,33.84,18.95,"国民信托有限公司-国民信托四方5号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)"
27,300010.SZ,立思辰,软件服务,17.41,18.7,"华安基金-兴业银行-天津硅谷天堂股权投资基金管理有限公司
中国工商银行股份有限公司-建信优选成长混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
28,603990.SH,麦迪科技,软件服务,51.9,18.68,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
北京睿策投资管理有限公司-睿策多策略一期私募基金
北京睿策投资管理有限公司-睿策专户二号私募基金"
29,603208.SH,江山欧派,家居用品,84.49,18.13,"交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
中国农业银行股份有限公司-汇添富逆向投资混合型证券投资基金
紫金信托有限责任公司
中国建设银行股份有限公司-融通新能源灵活配置混合型证券投资基金
中国工商银行-融通蓝筹成长证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)"
30,002409.SZ,雅克科技,化工原料,43.99,17.63,"华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
农银无锡股权投资基金企业(有限合伙)"
31,300223.SZ,北京君正,半导体,123.62,17.4,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-诺安成长混合型证券投资基金
全国社保基金六零二组合"
32,002460.SZ,赣锋锂业,小金属,60.22,17.3,"中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金"
33,002079.SZ,苏州固锝,半导体,15.48,17.18,"山东省国际信托股份有限公司-天乙1期证券投资集合资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
34,600267.SH,海正药业,化学制药,17.73,17.09,"中央汇金资产管理有限责任公司
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行-博时第三产业成长混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金"
35,603825.SH,华扬联众,互联网,31.33,16.99,"东方富海(芜湖)股权投资基金(有限合伙)
东方富海(芜湖)二号股权投资基金(有限合伙)
上海通怡投资管理有限公司-通怡金牛2号私募证券投资基金"
36,300785.SZ,值得买,互联网,208.48,16.8,"中国工商银行股份有限公司-富国创新科技混合型证券投资基金
全国社保基金六零二组合
中国建设银行股份有限公司-融通互联网传媒灵活配置混合型证券投资基金"
37,002261.SZ,拓维信息,互联网,12.58,16.77,华泰证券资管-宁波银行-华泰紫金定增3号集合资产管理计划
38,002125.SZ,湘潭电化,化工原料,8.48,16.63,"深圳市瀚信资产管理有限公司-瀚信定增1号证券投资基金
农银国际(湖南)投资管理有限公司-潇湘成长资产管理计划
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
39,300456.SZ,耐威科技,元器件,36.05,16.53,"中央汇金资产管理有限责任公司
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划"
40,300578.SZ,会畅通讯,通信设备,54.09,16.46,深圳市金格投资管理有限公司-金格一号私募证券投资基金
41,300316.SZ,晶盛机电,专用机械,23.64,16.41,"广州金控资产管理有限公司-广金资产财富管理优选1号私募投资基金
全国社保基金一一六组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
42,002683.SZ,宏大爆破,化工原料,28.29,16.23,"全国社保基金一零五组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)"
43,603179.SH,新泉股份,汽车配件,24.18,15.91,"中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-融通新能源灵活配置混合型证券投资基金
全国社保基金四一三组合
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国工商银行-融通蓝筹成长证券投资基金
中国建设银行股份有限公司-融通新能源汽车主题精选灵活配置混合型证券投资基金"
44,300014.SZ,亿纬锂能,电气设备,79.05,15.7,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
交通银行-海富通精选证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
45,300476.SZ,胜宏科技,元器件,26.02,15.5,"交通银行股份有限公司-易方达科讯混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
华泰资产管理有限公司-策略投资产品
基本养老保险基金一二零五组合
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
全国社保基金一零四组合"
46,300654.SZ,世纪天鸿,出版业,18.37,15.39,
47,300051.SZ,三五互联,互联网,12.41,15.33,
48,300677.SZ,英科医疗,医疗保健,32.68,15.13,广发证券股份有限公司-中庚小盘价值股票型证券投资基金
49,002214.SZ,大立科技,电器仪表,22.05,15.1,"中国中投-杭州银行-金中投大立1号集合资产管理计划
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金六零四组合
全国社保基金四零七组合
中国中投-杭州银行-金中投大立1号集合资产管理计划
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金六零四组合
全国社保基金四零七组合
中国中投-杭州银行-金中投大立1号集合资产管理计划
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金四零七组合
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
50,002766.SZ,*ST索菱,汽车配件,5.05,15.1,
51,002912.SZ,中新赛克,软件服务,181.0,14.72,"中国工商银行-广发聚丰混合型证券投资基金
香港中央结算有限公司(陆股通)
前海股权投资基金(有限合伙)
基本养老保险基金一二零一组合"
52,300454.SZ,深信服,软件服务,197.16,14.64,
53,300455.SZ,康拓红外,运输设备,17.69,14.0,
54,600641.SH,万业企业,区域地产,23.91,13.9,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划
沈阳森木投资管理有限公司-森木价值发现1号证券投资基金"
55,300623.SZ,捷捷微电,半导体,47.3,13.38,"中国建设银行股份有限公司-摩根士丹利华鑫卓越成长混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
56,002301.SZ,齐心集团,文教休闲,17.12,12.67,"万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
交通银行股份有限公司-国泰金鹰增长灵活配+B6:B15置混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
全国社保基金一零三组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
全国社保基金一零三组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)"
57,300548.SZ,博创科技,元器件,100.55,12.6,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海韫然投资管理有限公司-新兴成长五期私募证券投资基金"
58,002156.SZ,通富微电,半导体,30.49,12.53,"国家集成电路产业投资基金股份有限公司
南通招商江海产业发展基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
全国社保基金一一四组合"
59,300113.SZ,顺网科技,互联网,32.38,12.14,"兴业国际信托有限公司-兴业信托·顺网科技1号员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
60,688018.SH,乐鑫科技,半导体,292.57,11.98,"中国工商银行股份有限公司-广发轮动配置混合型证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金"
61,600114.SH,东睦股份,机械基件,14.23,11.96,"香港中央结算有限公司(陆股通)
宁波旭弘投资管理合伙企业(有限合伙)-旭弘铭远一号私募证券投资基金
全国社保基金一零七组合
创金合信基金-工商银行-鹏华资产管理(深圳)有限公司"
62,002185.SZ,华天科技,半导体,11.45,11.16,"广州汇垠天粤股权投资基金管理有限公司
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
广发基金管理有限公司-社保基金四二零组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国农业银行股份有限公司-宝盈策略增长混合型证券投资基金
广发基金-中国银行-中银国际证券有限责任公司
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金"
63,002126.SZ,银轮股份,汽车配件,11.72,11.01,"香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一一三组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行-大成蓝筹稳健证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一一三组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行-大成蓝筹稳健证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)"
64,300052.SZ,中青宝,互联网,17.15,10.99,上海天倚道投资管理有限公司-天倚道-幻方星辰2号私募基金
65,002131.SZ,利欧股份,互联网,3.56,10.99,"华润深国投信托有限公司-华润信托·增利26号单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
66,603283.SH,赛腾股份,专用机械,45.29,10.01,
67,002291.SZ,星期六,服饰,29.89,10.01,金鹰基金-民生银行-金鹰筠业琢石资产管理计划
68,300598.SZ,诚迈科技,软件服务,248.58,10.0,"上海国和现代服务业股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
69,300359.SZ,全通教育,文教休闲,7.59,10.0,"北京顺业恒通资产管理有限公司
民生证券-兴业银行-民生稳赢3号集合资产管理计划"
70,300552.SZ,万集科技,软件服务,99.19,10.0,"中国建设银行股份有限公司-华夏科技创新混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金"
71,603799.SH,华友钴业,小金属,53.34,10.0,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
72,300457.SZ,赢合科技,专用机械,52.67,10.0,"中意资产-招商银行-中意资产-招商银行-定增精选6号资产管理产品
财通基金-招商银行-财通基金-国协一期基金1号资产管理计划
全国社保基金一零四组合
财通基金-工商银行-投乐定增18号资产管理计划
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)"
73,300373.SZ,扬杰科技,半导体,32.07,10.0,"香港中央结算有限公司(陆股通)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
JF资产管理有限公司-JF中国先驱A股基金
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
摩根证券投资信托股份有限公司-摩根中国A股证券投资信托基金"
74,000977.SZ,浪潮信息,IT设备,49.02,10.0,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金四一四组合
中国建设银行股份有限公司-华商盛世成长混合型证券投资基金
全国社保基金一一零组合"
75,300636.SZ,同和药业,化学制药,31.85,9.99,中国-比利时直接股权投资基金
76,300468.SZ,四方精创,软件服务,43.91,9.99,招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
77,603229.SH,奥翔药业,化学制药,26.04,9.99,
78,603031.SH,安德利,百货,35.22,9.99,
79,300502.SZ,新易盛,通信设备,66.66,9.98,"中国农业银行股份有限公司-银华内需精选混合型证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金
中国工商银行股份有限公司-财通价值动量混合型证券投资基金
建信信托有限责任公司-建信信托-金源家族信托单一信托2号"
80,603938.SH,三孚股份,化工原料,29.41,9.98,"国泰基金-上海银行-国泰优选配置集合资产管理计划
国泰基金-招商银行-国泰基金-德林2号集合资产管理计划"
81,300031.SZ,宝通科技,互联网,19.94,9.98,"#上海玖歌投资管理有限公司-华采创富私募证券投资基金
渤海国际信托股份有限公司-渤海信托·海汇9号证券投资单一资金信托
渤海国际信托股份有限公司-渤海信托·海汇10号证券投资单一资金信托
#上海玖歌投资管理有限公司-荣俊2号私募投资基金
#安徽明泽投资管理有限公司-明泽智渊价值精选私募证券投资基金
上海兴全睿众-招商银行-兴全睿众-宝通1号分级特定多客户资产管理计划
上海玖歌投资管理有限公司-华采创富私募证券投资基金
上海玖歌投资管理有限公司-荣俊2号私募投资基金
安徽明泽投资管理有限公司-明泽智渊价值精选私募证券投资基金"
82,300336.SZ,新文化,影视音像,6.12,9.98,
83,300341.SZ,麦克奥迪,电气设备,13.45,9.98,中央汇金资产管理有限责任公司
84,603626.SH,科森科技,专用机械,13.13,9.73,"华宝信托有限责任公司-华宝-裕祥1号集合资金信托计划
交通银行股份有限公司-东吴安盈量化灵活配置混合型证券投资基金"
85,600584.SH,长电科技,半导体,31.6,9.05,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
挪威中央银行-自有资金"
86,603986.SH,兆易创新,半导体,327.07,9.02,"国家集成电路产业投资基金股份有限公司
陕西省国际信托股份有限公司-陕国投·财富28号单一资金信托
香港中央结算有限公司(陆股通)
全国社保基金四零一组合
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金"
87,300448.SZ,浩云科技,软件服务,14.73,8.95,"长信基金-浦发银行-云南国际信托-云信智兴2017-2013号单一资金信托
中央汇金资产管理有限责任公司"
88,002497.SZ,雅化集团,化工原料,11.38,8.68,中央汇金资产管理有限责任公司
89,002467.SZ,二六三,电信运营,8.51,8.41,中央汇金资产管理有限责任公司
90,603730.SH,岱美股份,汽车配件,38.54,8.27,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
兴业国际信托有限公司-兴业信托·兴享进取弘尚2号证券投资集合资金信托计划
全国社保基金一零一组合
基本养老保险基金八零八组合"
91,600703.SH,三安光电,半导体,26.88,8.17,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
兴业国际信托有限公司-兴业信托·三安增持2期集合资金信托计划
中央汇金资产管理有限责任公司"
92,300767.SZ,震安科技,橡胶,67.69,7.67,"中国建设银行股份有限公司-交银施罗德主题优选灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金"
93,300256.SZ,星星科技,元器件,7.26,7.59,中央汇金资产管理有限责任公司
94,300459.SZ,金科文化,互联网,4.56,7.37,
95,002065.SZ,东华软件,软件服务,16.02,7.25,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中央汇金资产管理有限责任公司"
96,603516.SH,淳中科技,通信设备,52.4,7.13,"兴业银行股份有限公司-兴全有机增长灵活配置混合型证券投资基金
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金"
97,002846.SZ,英联股份,广告包装,21.92,7.13,
98,688088.SH,虹软科技,软件服务,91.35,7.07,
99,300363.SZ,博腾股份,化学制药,21.41,7.0,"重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)"
100,300207.SZ,欣旺达,元器件,24.21,6.9,"北信瑞丰基金-招商银行-北信瑞丰基金丰悦45号资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-招商银行-北信瑞丰基金-爱奇新能源资产管理计划
广发基金管理有限公司-社保基金四二零组合
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·欣旺达员工持股集合资金信托计划"
101,002602.SZ,世纪华通,互联网,15.19,6.79,香港中央结算有限公司(陆股通)
102,600200.SH,江苏吴中,化学制药,9.11,6.47,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
103,300438.SZ,鹏辉能源,电气设备,30.74,6.43,全国社保基金一一八组合
104,002803.SZ,吉宏股份,互联网,40.03,6.35,"华夏基金管理有限公司-社保基金四二二组合
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)
华夏基金管理有限公司-社保基金四二二组合
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)"
105,603690.SH,至纯科技,专用机械,43.0,6.24,"全国社保基金一零四组合
基本养老保险基金一二零二组合
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
全国社保基金四一一组合
中国工商银行股份有限公司-中海量化策略股票型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金"
106,000100.SZ,TCL科技,元器件,6.15,6.22,"湖北省长江合志汉翼股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
107,300709.SZ,精研科技,元器件,126.13,6.2,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金"
108,600789.SH,鲁抗医药,化学制药,12.48,6.2,"财通基金-浦发银行-财通基金-浦发银行-山东社会保障基金1号资产管理计划
济南国惠兴鲁股权投资基金合伙企业(有限合伙)
财通基金-中国银行-财通基金-富春创益定增4号资产管理计划"
109,603583.SH,捷昌驱动,电气设备,56.67,6.14,"兴业银行股份有限公司-兴全有机增长灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金"
110,300486.SZ,东杰智能,专用机械,25.01,6.1,"深圳菁英时代投资管理有限公司-菁英时代价值成长1号基金
深圳菁英时代基金管理股份有限公司
湖南中仁资产管理有限公司-招金11号私募证券投资基金"
111,300672.SZ,国科微,半导体,65.25,6.1,国家集成电路产业投资基金股份有限公司
112,603826.SH,坤彩科技,染料涂料,24.35,6.03,"云南国际信托有限公司-合顺16号集合资金信托计划
瀚川投资管理(珠海)有限公司-瀚川一号私募投资基金"
113,603598.SH,引力传媒,影视音像,16.75,6.01,
114,603920.SH,世运电路,元器件,29.64,6.0,"中国工商银行股份有限公司-富国创新科技混合型证券投资基金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金"
115,002666.SZ,德联集团,化工原料,7.15,5.93,"基本养老保险基金一三零一组合
交通银行股份有限公司-长信量化先锋混合型证券投资基金
中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金"
116,603880.SH,南卫股份,医疗保健,16.13,5.91,
117,688008.SH,澜起科技,半导体,113.38,5.5,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金"
118,600083.SH,博信股份,综合类,27.34,5.49,毕方(杭州)资产管理有限公司-毕方元鑫1号私募证券投资基金
119,002414.SZ,高德红外,电器仪表,40.5,5.41,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国对外经济贸易信托有限公司-锐进12期鼎萨证券投资集合资金信托计划
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
120,000518.SZ,四环生物,生物制药,5.84,5.35,
