,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
39,002428.SZ,云南锗业,小金属,7.69,"有色金属, 光伏, LED, ",49.55亿
40,002455.SZ,百川股份,化工原料,6.7,"石墨电极, 定增破发, 锂电池, 新能源汽车, 石墨烯, ",22.9亿
41,000420.SZ,吉林化纤,化纤,2.94,"碳纤维, 业绩预增, 低价股, 粘胶短纤, ",54.4亿
42,300224.SZ,正海磁材,元器件,8.73,"超级高铁, 百度概念股, 稀土磁材, ",64.26亿
43,300631.SZ,久吾高科,环境保护,17.16,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, ",11.89亿
44,002114.SZ,罗平锌电,铅锌,9.25,"有色-锌, 有色金属, ",29.91亿
45,601811.SH,新华文轩,出版业,14.07,"独角兽, 科创板概念股, ",28.01亿
46,000657.SZ,中钨高新,小金属,7.46,"央企改革, 有色金属, 有色-钨, 创投, ",25.65亿
47,002378.SZ,章源钨业,小金属,7.18,"有色金属, 稀土磁材, 有色-钨, 工业自动化, 智能制造, ",66.29亿
48,600523.SH,贵航股份,汽车配件,13.81,"央企改革, 军工研究所, 大飞机, 军工, 汽车零部件, ",55.8亿
49,603103.SH,横店影视,影视音像,24.9,"影视, 知识产权, ",13.2亿
50,000751.SZ,锌业股份,铅锌,3.73,"有色-锌, 有色金属, ",52.59亿
51,300426.SZ,唐德影视,影视音像,7.43,"高质押率, 影视, 壳公司, ",18.78亿
52,000876.SZ,新希望,饲料,19.62,"MSCI, 东盟博览会, 金改, 社保重仓, 饲料, 养猪, 独角兽, 蚂蚁金服概念股, ",824.66亿
53,002822.SZ,中装建设,装修装饰,6.09,"雄安-建材, 雄安新区, 装修装饰, ",18.64亿
54,300127.SZ,银河磁体,元器件,17.03,"特斯拉, 稀土磁材, ",38.68亿
55,300697.SZ,电工合金,铜,13.74,"有色金属, 有色-铜, 高铁轨交, ",7.14亿
56,300054.SZ,鼎龙股份,化工原料,9.55,"回购, 半导体, 国产芯片, ",65.76亿
57,002169.SZ,智光电气,电气设备,5.99,"储能, 工业互联网, 半导体, 国产芯片, ",45.07亿
58,300018.SZ,中元股份,电气设备,6.26,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, 壳公司, ",23.11亿
59,600696.SH,ST岩石,区域地产,7.9,"ST股, 壳公司, ",26.9亿
60,300626.SZ,华瑞股份,电气设备,9.51,"兜底式增持, 工业自动化, 智能制造, 壳公司, ",8.9亿
61,002932.SZ,明德生物,医疗保健,43.98,"高送转-预期, 医疗器械, 体外诊断, ",7.32亿
62,600155.SH,华创阳安,证券,14.77,"券商, 雄安-建材, 雄安新区, 京津冀, ",166.64亿
63,300615.SZ,欣天科技,元器件,19.56,"5G, ",7.65亿
64,002042.SZ,华孚时尚,纺织,7.45,"东盟博览会, 回购, 粤港澳大湾区, 纺织服装, 科创板概念股, 创投, ",113.07亿
65,300279.SZ,和晶科技,元器件,6.14,"阿里巴巴概念股, 教育, 物联网, 智慧城市, 腾讯概念股, 独角兽, 壳公司, 强势人气股, ",26.14亿
66,601319.SH,中国人保,保险,9.06,"保险, 中字头, 强势人气股, ",91.62亿
67,002690.SZ,美亚光电,专用机械,29.55,"社保重仓, 智能制造, 医疗器械, 机器视觉, ",96.84亿
68,600635.SH,大众公用,供气供热,6.98,"天然气, 创投, ",168.83亿
69,603936.SH,博敏电子,元器件,18.44,"PCB板, 业绩预增, ",30.86亿
70,000811.SZ,冰轮环境,工程机械,9.42,"中韩自贸区, 山东国企改革, 燃料电池, 冷链, 自贸区, 地热, 创投, ",61.52亿
71,002882.SZ,金龙羽,电气设备,12.88,"业绩预增, 新能源汽车, 充电桩, ",10.69亿
72,002161.SZ,远望谷,通信设备,8.28,"回购, 物联网, 智慧物流, 智能制造, 移动支付, 无人商店, 智慧城市, 高铁轨交, 资产重组, 创投, 电子车牌, ",57.46亿
73,600961.SH,株冶集团,铅锌,9.0,"有色-锌, 央企改革, 有色金属, ",47.47亿
74,002167.SZ,东方锆业,小金属,7.39,"有色-锆, 一带一路, 央企改革, 核电, 航母, 有色金属, 黄金, ",45.71亿
75,600736.SH,苏州高新,园区开发,8.51,"特色小镇, 房地产, 独角兽, 科创板概念股, 创投, ",97.97亿
76,300623.SZ,捷捷微电,半导体,21.96,"高送转-填权, 半导体, 国产芯片, ",23.19亿
77,300653.SZ,正海生物,医疗保健,61.72,"高送转-预期, 医疗器械, ",26.71亿
78,600468.SH,百利电气,电气设备,6.35,"回购, 天津国企改革, ",51.51亿
79,002240.SZ,威华股份,家居用品,9.24,"业绩预增, 定增破发, 稀土磁材, 土地流转, 锂电池, 新能源汽车, 家具家居, ",
80,603278.SH,大业股份,钢加工,13.04,"回购, 业绩预增, 轮胎, ",15.63亿
81,000880.SZ,潍柴重机,机械基件,8.6,"宝能系, 山东国企改革, ",11.62亿
82,603506.SH,南都物业,房产服务,26.61,"房地产, ",6.86亿
83,002740.SZ,爱迪尔,服饰,8.97,"业绩预增, 破净股, 供应链金融, 高质押率, 股权转让, 资产重组, ",21.55亿
84,600353.SH,旭光股份,元器件,5.79,"业绩预增, ",31.48亿
85,300410.SZ,正业科技,电器仪表,19.91,"OLED, PCB板, 宁德时代概念股, 工业自动化, 锂电池, 智能制造, 新能源汽车, 高送转, 工业互联网, 股权转让, 国资入股, ",38.04亿
86,300053.SZ,欧比特,半导体,11.61,"回购, 无人驾驶, 北斗导航, 大数据, 人工智能, 半导体, 国产芯片, 智慧安防, 人脸识别, ",66.67亿
87,603080.SH,新疆火炬,供气供热,19.52,"天然气, 新疆, ",17.03亿
88,002387.SZ,维信诺,元器件,12.34,"OLED, 定增破发, 小米概念股, 资产重组, ",131.77亿
89,300504.SZ,天邑股份,通信设备,24.92,"5G, 光通信, ",24.73亿
90,002782.SZ,可立克,电气设备,13.12,"新能源整车, 新能源汽车, 独角兽, 充电桩, 科创板概念股, ",55.89亿
91,001896.SZ,豫能控股,火力发电,4.6,"火电, 电改, 破净股, 风电, 燃料电池, ",42.76亿
92,000936.SZ,华西股份,化纤,9.75,"涤纶, 业绩预增, 参股券商, 宁德时代概念股, 人工智能, 半导体, 共享经济, 迈瑞医疗概念股, 独角兽, 知识产权, 科创板概念股, 创投, ",86.32亿
93,600497.SH,驰宏锌锗,铅锌,5.05,"有色-锌, 有色金属, ",217.65亿
94,603690.SH,至纯科技,专用机械,20.43,"光通信, 人工智能, 半导体, 资产重组, ",10.77亿
95,000970.SZ,中科三环,元器件,11.77,"特斯拉, 超级高铁, 中科院系, 稀土磁材, ",125.37亿
96,002075.SZ,沙钢股份,特种钢,9.13,"钢铁, 业绩预增, 云计算, 资产重组, ",201.48亿
97,300399.SZ,京天利,互联网,13.66,"互联网金融, 国产软件, ",18.31亿
98,002857.SZ,三晖电气,电器仪表,13.18,,6.52亿
99,000632.SZ,三木集团,综合类,5.12,"福建自贸区, 房地产, 举牌股, 自贸区, ",23.83亿
100,000550.SZ,江铃汽车,汽车整车,27.63,"高股息, 新能源整车, 汽车整车, 军工研究所, 重卡, 军工, 新能源汽车, ",143.24亿
101,300709.SZ,精研科技,元器件,45.7,"特斯拉, 谷歌概念股, 苹果产业链, ",25.86亿
102,002468.SZ,申通快递,仓储物流,24.42,"阿里巴巴概念股, 智慧物流, 高质押率, 智能制造, 冷链, 快递物流, 股权转让, ",81.02亿
103,300592.SZ,华凯创意,软件服务,11.56,"装修装饰, 人脸识别, ",10.02亿
104,002460.SZ,赣锋锂业,小金属,25.11,"密集调研, MSCI, 特斯拉, 锂电池, 新能源汽车, ",201.02亿
105,600330.SH,天通股份,元器件,8.14,"OLED, 特斯拉, 军工研究所, 业绩预增, 军工, 稀土磁材, 无线充电, 新能源汽车, 半导体, 充电桩, ",81.12亿
106,603787.SH,新日股份,摩托车,12.85,"共享经济, ",9.11亿
107,600367.SH,红星发展,化工原料,8.37,"硅锰, 有色金属, ",24.37亿
108,603088.SH,宁波精达,专用机械,14.63,,16.39亿
109,002915.SZ,中欣氟材,化工原料,21.4,,7.36亿
110,002136.SZ,安纳达,化工原料,8.53,"安徽国企改革, 钛白粉, ",18.25亿
111,002947.SZ,恒铭达,元器件,40.0,"业绩预增, 苹果产业链, ",12.15亿
112,002675.SZ,东诚药业,化学制药,12.07,"PD-1抑制剂, 回购, 医药, 化学药, 股权转让, ",76.07亿
113,300265.SZ,通光线缆,电气设备,9.06,"5G, 特高压, 光通信, 军工, 军民融合, ",30.51亿
114,300246.SZ,宝莱特,医疗保健,15.39,"医疗器械, 股权转让, ",16.58亿
115,002636.SZ,金安国纪,元器件,8.19,"玻纤, ",20.18亿
116,603110.SH,东方材料,染料涂料,15.12,"回购, 石墨烯, ",8.21亿
117,000762.SZ,西藏矿业,小金属,8.2,"有色金属, 有色-钴, 锂电池, 新能源汽车, 西藏, ",42.71亿
118,600195.SH,中牧股份,饲料,12.65,"赛马, 央企改革, 社保重仓, 动物保健, ",76.12亿
119,002153.SZ,石基信息,软件服务,32.38,"MSCI, 阿里巴巴概念股, 新零售, 互联网金融, 移动支付, 大数据, 云计算, 国产软件, 独角兽, 蚂蚁金服概念股, ",157.15亿
120,002906.SZ,华阳集团,汽车配件,11.3,"汽车零部件, 百度概念股, 宁德时代概念股, 无人驾驶, ",22.85亿
121,002885.SZ,京泉华,元器件,22.05,"5G, OLED, 华为产业链, 小米概念股, 无线充电, 新能源汽车, 高送转, 充电桩, ",9.95亿
122,600850.SH,华东电脑,软件服务,22.65,"央企改革, 军工研究所, 军工, 云计算, ",96.42亿
123,000985.SZ,大庆华科,化工原料,15.57,"油气改革, 央企改革, 社保重仓, 石油化工, ",20.18亿
124,300192.SZ,科斯伍德,文教休闲,9.86,"教育, 业绩预增, ",16.43亿
125,300046.SZ,台基股份,半导体,18.21,"半导体, 影视, ",38.81亿
126,300019.SZ,硅宝科技,化工原料,7.28,"有机硅, 军工, 军民融合, 装配式建筑, 轮胎, ",19.74亿
127,002335.SZ,科华恒盛,电气设备,18.81,"阿里巴巴概念股, 核电, 军工, 军民融合, 宁德时代概念股, 光伏, 储能, 量子通信, 新能源汽车, 大数据, 云计算, 充电桩, 透明工厂, ",42.8亿
128,600730.SH,中国高科,综合类,6.47,"中字头, 教育, 高校系, ",37.96亿
129,300015.SZ,爱尔眼科,医疗保健,37.75,"MSCI, 健康中国, 教育, 民营医院, 创业板人气股, 互联网医疗, 眼科, ",725.75亿
130,603655.SH,朗博科技,汽车配件,17.06,"汽车零部件, ",5.8亿
131,300706.SZ,阿石创,元器件,25.59,"半导体, ",14.4亿
132,300543.SZ,朗科智能,电气设备,19.02,"锂电池, 新能源汽车, ",8.1亿
133,601137.SH,博威合金,铜,9.28,"华为产业链, 回购, 有色金属, 光伏, 智能制造, 有色-铜, 机器人, ",52.33亿
134,300718.SZ,长盛轴承,机械基件,20.0,"特斯拉, ",9.9亿
135,601958.SH,金钼股份,小金属,6.77,"OLED, MSCI, 新进指数成份股, 有色金属, 业绩预增, 有色-钼, ",218.44亿
136,600531.SH,豫光金铅,铅锌,4.99,"有色金属, 黄金, ",54.4亿
137,002935.SZ,天奥电子,元器件,50.4,"高送转-预期, 军工, 军民融合, 北斗导航, 高送转, ",13.44亿
138,603166.SH,福达股份,汽车配件,6.9,"汽车零部件, 工业自动化, 智能制造, 广西, ",40.85亿
139,600520.SH,文一科技,机械基件,14.61,"智能制造, 举牌股, 半导体, 股权争夺, 机器人, LED, 壳公司, ",23.15亿
140,300711.SZ,广哈通信,通信设备,19.68,"5G, 军工, 军民融合, ",8.9亿
141,002476.SZ,宝莫股份,化工原料,6.3,"油服, 页岩气, 天然气, 石油化工, ",36.94亿
142,002023.SZ,海特高新,航空,13.11,"5G, 大飞机, 通用航空, 空铁WiFi, 业绩预增, 军工, 军民融合, 半导体, 国产芯片, ",86.43亿
143,603012.SH,创力集团,专用机械,10.27,"新能源汽车, 充电桩, ",65.37亿
144,002578.SZ,闽发铝业,铝,3.74,"有色-铝, 回购, 有色金属, ",21.07亿
145,603345.SH,安井食品,食品,47.82,"海底捞概念股, 社保重仓, 食品, 独角兽, 人造肉, ",58.75亿
146,300593.SZ,新雷能,电气设备,19.91,"5G, 高送转-预期, 军工, 军民融合, ",13.32亿
147,300428.SZ,四通新材,铝,11.5,"汽车零部件, 雄安新区, 雄安-周边, 资产重组, ",15.88亿
148,002058.SZ,威尔泰,电器仪表,12.66,"智能仪表, 壳公司, ",18.16亿
149,603377.SH,东方时尚,汽车服务,17.08,"教育, 回购, 通用航空, 高质押率, VR&AR, ",100.43亿
150,300482.SZ,万孚生物,生物制药,35.69,"回购, 芬太尼概念, 基因测序, 医疗器械, 体外诊断, 工业大麻, ",85.52亿
151,603728.SH,鸣志电器,电气设备,12.75,"华为产业链, 谷歌概念股, 工业自动化, 智能制造, 智慧安防, 机器人, LED, ",22.41亿
152,600064.SH,南京高科,园区开发,11.18,"业绩预增, 房地产, 创投, ",138.18亿
153,603399.SH,吉翔股份,小金属,13.09,"有色金属, 有色-钼, 百度概念股, 游戏, 手游, 影视, ",66.5亿
154,600298.SH,安琪酵母,食品,28.83,"社保重仓, 人造肉, ",237.58亿
155,002890.SZ,弘宇股份,农用机械,19.97,"农机, ",7.89亿
156,300125.SZ,易世达,电气设备,16.88,"回购, 光伏, 高送转-填权, 举牌股, 年报季报, ",44.53亿
157,600900.SH,长江电力,水力发电,17.72,"白马股, MSCI, 水电, 电改, 央企改革, ",3898.4亿
158,000429.SZ,粤高速A,路桥,8.78,"高速公路, 粤港澳大湾区, ",41.19亿
159,603556.SH,海兴电力,电器仪表,14.43,"社保重仓, 有色金属, 物联网, 智能仪表, 有色-钒, 工业互联网, ",24.21亿
160,002939.SZ,长城证券,证券,13.0,"券商, 央企改革, ",40.34亿
161,600388.SH,龙净环保,环境保护,12.26,"大气治理, 环保, 举牌股, ",131.07亿
162,000561.SZ,烽火电子,通信设备,7.34,"军工研究所, 大飞机, 军工, 军民融合, 北斗导航, ",43.6亿
163,002781.SZ,奇信股份,装修装饰,17.2,"物联网, 雄安-智慧城市, 智能制造, 雄安新区, 机器人, 装修装饰, ",35.81亿
164,300036.SZ,超图软件,软件服务,16.1,"阿里巴巴概念股, 华为产业链, 中科院系, 无人驾驶, 数字中国, 大数据, 云计算, 智慧城市, 国产软件, ",53.87亿
165,300760.SZ,迈瑞医疗,医疗保健,145.7,"高价股, MSCI, 新进指数成份股, 社保重仓, 医疗器械, ",177.17亿
166,002149.SZ,西部材料,小金属,9.03,"大飞机, 有色金属, 有色-钨, 有色-钛, ",38.41亿
167,601799.SH,星宇股份,汽车配件,74.8,"汽车零部件, 无人驾驶, ",206.56亿
168,300027.SZ,华谊兄弟,影视音像,5.35,"主题公园, 阿里巴巴概念股, 新进指数成份股, 大消费, 特色小镇, 电竞, 腾讯概念股, 独角兽, 游戏, 手游, 影视, 动漫, ",118.3亿
169,603920.SH,世运电路,元器件,13.66,"PCB板, ",17.51亿
170,002757.SZ,南兴装备,家居用品,40.87,"业绩预增, 云计算, 高送转, ",40.11亿
171,600031.SH,三一重工,工程机械,12.35,"MSCI, 一带一路, 社保重仓, 回购, 业绩预增, 军工, 军民融合, 工业自动化, 机械, 智能制造, ",1029.73亿
172,600583.SH,海油工程,石油开采,5.83,"MSCI, 油服, 海工装备, 油气改革, 可燃冰, 央企改革, 天然气, ",257.76亿
173,002653.SZ,海思科,化学制药,12.92,"回购, 医药, 创新药, 化学药, 医疗器械, 西藏, ",58.83亿
174,600377.SH,宁沪高速,路桥,10.53,"高股息, 高速公路, ",399.93亿
175,600236.SH,桂冠电力,水力发电,5.99,"水电, 电改, 央企改革, 风电, 广西, ",363.2亿
176,600674.SH,川投能源,水力发电,9.0,"MSCI, 水电, ",396.19亿
177,300227.SZ,光韵达,元器件,11.04,"PCB板, 军工, 军民融合, 工业自动化, 3D打印, 智能制造, 机器视觉, ",16.63亿
178,600502.SH,安徽水利,建筑施工,4.76,"安徽国企改革, 乡村振兴, 大基建, 债转股-AMC, 水利, PPP, 科创板概念股, ",43.35亿
179,002401.SZ,中远海科,软件服务,11.22,"阿里巴巴概念股, 央企改革, 进口博览会, 自贸区, 自由贸易港, 上海自由贸易港, ",33.9亿
180,601566.SH,九牧王,服饰,14.48,"高股息, 纺织服装, ",83.21亿
181,601098.SH,中南传媒,出版业,13.0,"MSCI, 教育, 社保重仓, 湖南国企改革, 特色小镇, ",233.48亿
182,002372.SZ,伟星新材,其他建材,20.22,"养老金持股, 新进指数成份股, 社保重仓, 地下管廊, 海绵城市, PPP, 石墨烯, ",236.53亿
183,601007.SH,金陵饭店,酒店餐饮,10.41,"旅游, 养老产业, ",31.23亿
184,600688.SH,上海石化,石油加工,5.26,"碳纤维, MSCI, 油气改革, 央企改革, 石油化工, 油品升级, ",385.5亿
185,603043.SH,广州酒家,食品,29.36,"社保重仓, 食品, 休闲食品, ",36.85亿
186,002142.SZ,宁波银行,银行,23.26,"银行, MSCI, ",1077.14亿
187,601100.SH,恒立液压,工程机械,30.39,"新进指数成份股, 业绩预增, 工业自动化, 机械, 智能制造, ",268.04亿
188,300540.SZ,深冷股份,专用机械,19.26,"天然气, 燃料电池, 壳公司, ",12.42亿
