,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
47,002748.SZ,002748,世龙实业,化工原料,8.65,0.0,1.0,20.76,中央汇金资产管理有限责任公司,1.0
48,300086.SZ,300086,康芝药业,化学制药,8.7,4.0,1.0,37.9,云南国际信托有限公司-聚鑫2026号集合资金信托计划,1.0
49,300215.SZ,300215,电科院,电气设备,8.8,0.0,1.0,49.29,"中国建设银行股份有限公司-中欧永裕混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
广发银行股份有限公司-中欧盛世成长分级股票型证券投资基金
中国银行股份有限公司-嘉实逆向策略股票型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金",7.0
50,002651.SZ,002651,利君股份,专用机械,8.91,0.0,3.0,46.97,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
51,002743.SZ,002743,富煌钢构,钢加工,8.97,0.0,1.0,30.06,"平安大华基金-平安银行-中融国际信托-中融-融珲18号单一资金信托
红土创新基金-银河证券-深圳市创新投资集团有限公司
中央汇金资产管理有限责任公司",3.0
52,002297.SZ,002297,博云新材,矿物制品,9.21,0.0,2.0,43.28,中央汇金资产管理有限责任公司,1.0
53,002417.SZ,002417,深南股份,软件服务,9.39,0.0,2.0,21.55,,0.0
54,002096.SZ,002096,南岭民爆,化工原料,9.44,0.0,1.0,35.01,"华菱津杉(天津)产业投资基金合伙企业(有限合伙
华菱津杉(天津)产业投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司",3.0
55,600737.SH,600737,中粮糖业,食品,9.47,0.0,1.0,199.92,"中国银行-易方达积极成长证券投资基金
陕西省国际信托股份有限公司-陕国投·富兰克林证券投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中泰创展(珠海横琴)资产管理有限公司
中央汇金资产管理有限责任公司",7.0
56,002009.SZ,002009,天奇股份,工程机械,9.51,1.0,1.0,35.24,"创金合信基金-包商银行-华润深国投信托-天奇持股计划1期集合资金信托计划
云南国际信托有限公司-云南信托-招信智赢19号集合资金信托计划",2.0
57,002786.SZ,002786,银宝山新,专用机械,9.52,0.0,1.0,36.15,"中国建设银行股份有限公司-信达澳银精华灵活配置混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
全国社会保障基金理事会转持二户
中国建设银行股份有限公司-信达澳银先进智造股票型证券投资基金",4.0
58,300077.SZ,300077,国民技术,半导体,9.65,1.0,2.0,52.6,上海广文投资管理有限公司-广文价值发现1期证券投资基金,1.0
59,002105.SZ,002105,信隆健康,文教休闲,9.82,1.0,1.0,36.19,"平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",3.0
60,601456.SH,601456,国联证券,证券,9.85,0.0,3.0,46.86,,0.0
61,600520.SH,600520,文一科技,机械基件,10.05,1.0,1.0,15.92,安徽省文一资产管理有限公司,1.0
62,600165.SH,600165,新日恒力,钢加工,10.09,0.0,2.0,69.1,"华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划",3.0
63,600543.SH,600543,莫高股份,红黄酒,10.11,0.0,3.0,32.47,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
64,000930.SZ,000930,中粮科技,农业综合,10.15,0.0,1.0,97.89,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-中证主要消费交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",4.0
65,000856.SZ,000856,冀东装备,机械基件,10.27,0.0,1.0,23.31,中央汇金资产管理有限责任公司,1.0
66,300099.SZ,300099,精准信息,电器仪表,10.33,0.0,3.0,46.59,,0.0
67,601216.SH,601216,君正集团,化工原料,10.41,0.0,3.0,878.4,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中信信诚资产-招商银行-诚融聚荷1号资产管理计划",3.0
68,000893.SZ,000893,东凌国际,食品,10.44,2.0,1.0,41.84,,0.0
69,000762.SZ,000762,西藏矿业,小金属,10.55,1.0,2.0,54.94,中央汇金资产管理有限责任公司,1.0
70,000785.SZ,000785,居然之家,百货,10.56,0.0,1.0,15.57,,0.0
71,300139.SZ,300139,晓程科技,元器件,10.63,0.0,2.0,23.38,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",3.0
72,603167.SH,603167,渤海轮渡,水运,11.17,0.0,1.0,52.01,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)",3.0
73,002413.SZ,002413,雷科防务,通信设备,11.3,0.0,1.0,117.95,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
五矿国际信托有限公司-五矿信托-恒信日鑫8号-中原强兵证券投资集合资金信托计划
华融华侨资产管理股份有限公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",4.0
74,300859.SZ,300859,N西域,旅游服务,11.39,0.0,2.0,4.41,,0.0
75,002081.SZ,002081,金螳螂,装修装饰,11.5,0.0,2.0,299.59,"大连通和投资有限公司-通和进取十二期私募投资基金
大连通和投资有限公司-通和宏观对冲一期私募投资基金
大连通和投资有限公司-通和富享一期投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",5.0
76,300368.SZ,300368,汇金股份,IT设备,11.57,1.0,1.0,55.25,中央汇金资产管理有限责任公司,1.0
77,300095.SZ,300095,华伍股份,机械基件,11.85,0.0,1.0,32.91,华宝信托有限责任公司-大地32号单一资金信托,1.0
78,600435.SH,600435,北方导航,专用机械,11.91,1.0,2.0,177.38,"中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中兵投资-广发证券-17中兵EB担保及信托财产专户
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",6.0
79,002043.SZ,002043,兔宝宝,其他建材,12.17,2.0,1.0,90.53,"北京同创金鼎投资管理有限公司-金鼎投资价值成长9期私募证券投资基金
大连通和投资有限公司-通和富享一期投资基金
中国银行股份有限公司-平安匠心优选混合型证券投资基金
易方达基金-工商银行-易方达基金臻选2号资产管理计划",4.0
80,000713.SZ,000713,丰乐种业,种植业,12.2,2.0,1.0,47.4,浙江九章资产管理有限公司-九章幻方青溪3号私募基金,1.0
81,002670.SZ,002670,国盛金控,证券,12.31,0.0,2.0,199.78,华鑫国际信托有限公司-华鑫信托·国鑫37号集合资金信托计划,1.0
82,002909.SZ,002909,集泰股份,化工原料,12.46,2.0,1.0,12.94,,0.0
83,300083.SZ,300083,创世纪,元器件,12.5,0.0,1.0,163.38,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
84,603105.SH,603105,芯能科技,电气设备,12.54,0.0,2.0,38.66,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
嘉兴铭朗二号股权投资基金合伙企业(有限合伙)",2.0
85,300218.SZ,300218,安利股份,塑料,12.96,0.0,2.0,28.03,中央汇金资产管理有限责任公司,1.0
86,002416.SZ,002416,爱施德,电器连锁,13.07,0.0,2.0,159.81,香港中央结算有限公司(陆股通),1.0
87,300093.SZ,300093,金刚玻璃,玻璃,13.3,0.0,1.0,26.31,,0.0
88,300411.SZ,300411,金盾股份,专用机械,13.35,1.0,1.0,19.75,柚子(北京)投资管理有限公司-柚子云帆私募证券投资基金,1.0
89,300340.SZ,300340,科恒股份,元器件,13.44,1.0,1.0,23.1,中央汇金资产管理有限责任公司,1.0
90,300318.SZ,300318,博晖创新,医疗保健,13.49,1.0,1.0,97.74,中央汇金资产管理有限责任公司,1.0
91,000828.SZ,000828,东莞控股,路桥,14.0,0.0,2.0,145.53,中国工商银行-富国中证红利指数增强型证券投资基金,1.0
92,300248.SZ,300248,新开普,软件服务,14.16,1.0,1.0,46.92,"基本养老保险基金八零八组合
全国社保基金一零一组合
中国建设银行股份有限公司-鹏华价值优势混合型证券投资基金(LOF)",3.0
93,605188.SH,605188,国光连锁,超市连锁,14.37,0.0,3.0,7.12,,0.0
94,605066.SH,605066,天正电气,电气设备,14.43,0.0,1.0,10.25,,0.0
95,000697.SZ,000697,炼石航空,航空,14.53,0.0,2.0,82.2,"上海铂祥投资管理中心(有限合伙)-铂祥FOF私募证券投资基金
申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划",2.0
96,600111.SH,600111,北方稀土,小金属,14.61,0.0,1.0,530.79,"易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
中央汇金资产管理有限责任公司",4.0
97,605158.SH,605158,华达新材,钢加工,14.89,0.0,3.0,14.65,,0.0
98,300414.SZ,300414,中光防雷,通信设备,14.91,0.0,1.0,45.15,中央汇金资产管理有限责任公司,1.0
99,300460.SZ,300460,惠伦晶体,元器件,15.5,0.0,1.0,36.52,"国泰基金-工商银行-国泰基金格物1号资产管理计划
交通银行股份有限公司-博时新兴成长混合型证券投资基金
国泰基金-浦发银行-国泰-禾盈1号资产管理计划
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
国泰基金-上海银行-国泰基金格物2号集合资产管理计划",5.0
100,603933.SH,603933,睿能科技,纺织机械,15.83,1.0,1.0,31.86,,0.0
101,002677.SZ,002677,浙江美大,家用电器,16.21,0.0,1.0,50.79,"招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
香港中央结算有限公司(陆股通)
杭州纯阳资产管理有限公司-纯阳十号私募证券投资基金
中央汇金资产管理有限责任公司",5.0
102,603108.SH,603108,润达医疗,医药商业,16.24,2.0,1.0,94.12,"香港中央结算有限公司(陆股通)
西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金",2.0
103,000777.SZ,000777,中核科技,机械基件,16.51,0.0,1.0,63.3,中央汇金资产管理有限责任公司,1.0
104,300703.SZ,300703,创源文化,文教休闲,16.54,0.0,1.0,16.92,"中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
全国社保基金六零四组合
中国国际金融香港资产管理有限公司-客户资金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",6.0
105,300719.SZ,300719,安达维尔,航空,16.6,2.0,1.0,22.04,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
106,300366.SZ,300366,创意信息,软件服务,17.08,2.0,1.0,58.83,"四川省集成电路和信息安全产业投资基金有限公司
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)
安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划",3.0
107,002106.SZ,002106,莱宝高科,元器件,17.79,1.0,1.0,125.22,"中国国际金融香港资产管理有限公司-客户资金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金",3.0
108,600980.SH,600980,北矿科技,元器件,18.12,1.0,2.0,27.58,,0.0
109,300101.SZ,300101,振芯科技,通信设备,18.19,0.0,1.0,100.17,"广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",3.0
110,600876.SH,600876,洛阳玻璃,玻璃,18.25,1.0,1.0,50.93,香港中央结算有限公司(陆股通),1.0
111,600812.SH,600812,华北制药,化学制药,18.33,1.0,1.0,298.93,"华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
广发基金-农业银行-广发中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司",12.0
112,002552.SZ,002552,宝鼎科技,机械基件,18.43,0.0,1.0,36.89,,0.0
113,600346.SH,600346,恒力石化,化纤,19.16,2.0,1.0,887.48,"西藏信托有限公司-西藏信托-恒力石化第四期员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
财通基金-农业银行-财通基金-安吉36号资产管理计划
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品",4.0
114,603886.SH,603886,元祖股份,食品,19.55,0.0,1.0,46.92,"民生通惠资产-工商银行-民生通惠通汇6号资产管理产品
四川海之翼股权投资基金管理有限公司-海之翼一期管理基金
光大兴陇信托有限责任公司-光大-融金1号证券投资集合资金信托计划",3.0
115,002835.SZ,002835,同为股份,元器件,19.62,0.0,1.0,23.01,"中国国际金融香港资产管理有限公司-客户资金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金
兴业证券股份有限公司-博道久航混合型证券投资基金",3.0
116,000910.SZ,000910,大亚圣象,家居用品,20.52,0.0,1.0,112.28,"平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
全国社保基金一一三组合
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
全国社保基金五零二组合
中欧基金-民生银行-上海海通证券资产管理有限公司
基本养老保险基金八零二组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",9.0
117,002664.SZ,002664,长鹰信质,汽车配件,20.53,0.0,1.0,71.8,易方达基金-工商银行-易方达基金臻选2号资产管理计划,1.0
118,000603.SZ,000603,盛达资源,铅锌,20.77,1.0,1.0,120.22,"香港中央结算有限公司(陆股通)
中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司",3.0
119,002827.SZ,002827,高争民爆,化工原料,20.8,1.0,1.0,57.41,全国社会保障基金理事会转持一户,1.0
120,300700.SZ,300700,岱勒新材,矿物制品,20.84,1.0,1.0,9.35,,0.0
121,300531.SZ,300531,优博讯,软件服务,21.07,1.0,1.0,59.0,,0.0
122,603032.SH,603032,德新交运,公路,21.3,0.0,1.0,34.08,,0.0
123,600562.SH,600562,国睿科技,通信设备,21.45,1.0,1.0,133.49,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
南方工业资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",4.0
124,300087.SZ,300087,荃银高科,种植业,21.67,1.0,2.0,85.37,"全国社保基金一一一组合
中国农业银行股份有限公司-大成景阳领先混合型证券投资基金
全国社保基金一一六组合",3.0
125,002444.SZ,002444,巨星科技,轻工机械,21.8,2.0,1.0,220.58,"基本养老保险基金一二零一组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金六零四组合
中国农业银行股份有限公司-大成睿享混合型证券投资基金
全国社保基金四一三组合
安徽国元信托有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",8.0
126,603359.SH,603359,东珠生态,环境保护,21.9,0.0,1.0,33.5,"无锡金投产业升级股权投资基金企业(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海复星创泓股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金",4.0
127,000998.SZ,000998,隆平高科,种植业,21.98,2.0,1.0,213.07,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
挪威中央银行-自有资金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",6.0
128,002163.SZ,002163,海南发展,装修装饰,22.0,0.0,1.0,176.76,"中航基金-浙商银行-中航基金同达1号资产管理计划
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划
中国对外经济贸易信托有限公司-鸿道3期",3.0
129,600363.SH,600363,联创光电,元器件,22.01,1.0,2.0,97.61,,0.0
130,600756.SH,600756,浪潮软件,软件服务,22.37,0.0,1.0,72.5,香港中央结算有限公司(陆股通),1.0
131,600372.SH,600372,中航电子,航空,22.4,0.0,1.0,394.13,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中央汇金资产管理有限责任公司",4.0
132,000738.SZ,000738,航发控制,航空,23.16,0.0,1.0,265.33,"中国华融资产管理股份有限公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国信达资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中央汇金资产管理有限责任公司",5.0
133,600988.SH,600988,赤峰黄金,黄金,23.61,0.0,2.0,336.77,"华夏成长证券投资基金
中国建设银行股份有限公司-华宝行业精选混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-银华优质增长混合型证券投资基金
香港中央结算有限公司(陆股通)
长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
招商银行股份有限公司-华夏经典配置混合型证券投资基金",7.0
134,605118.SH,605118,力鼎光电,元器件,23.68,0.0,3.0,9.71,,0.0
135,300123.SZ,300123,亚光科技,半导体,23.75,0.0,2.0,137.32,"香港中央结算有限公司(陆股通)
银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
湖南省资产管理有限公司",4.0
