,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
17,300447.SZ,300447,全信股份,电气设备,23.96,4.0,2.0,3.0,40.8,"中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
泰达宏利基金-平安银行-泰达宏利价值成长定向增发698号资产管理计划
中央汇金资产管理有限责任公司
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品",4.0
18,300376.SZ,300376,易事特,电气设备,12.8,3.0,2.0,3.0,295.46,"哈尔滨融顺资产管理有限责任公司
民生加银基金-平安银行-方正东亚信托有限责任公司
华融证券-平安银行-华融股票宝21号集合资产管理计划
创金合信基金-招商银行-广东华兴银行股份有限公司",4.0
19,300424.SZ,300424,航新科技,航空,26.6,2.0,2.0,3.0,52.11,"北京开元国创恒誉资产管理有限公司-开元国创恒誉穿云航空产业1号私募证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",2.0
20,300050.SZ,300050,世纪鼎利,软件服务,7.63,1.0,1.0,2.0,37.93,,0.0
21,300742.SZ,300742,越博动力,汽车配件,37.49,1.0,1.0,2.0,16.16,"招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
伊犁苏新投资基金合伙企业(有限合伙)
上海汉王歌石股权投资基金合伙企业(有限合伙)
上海歌石股权投资基金合伙企业(有限合伙)",4.0
22,600166.SH,600166,福田汽车,汽车整车,3.12,2.0,1.0,2.0,205.15,中央汇金资产管理有限责任公司,1.0
23,300547.SZ,300547,川环科技,橡胶,14.76,1.0,1.0,2.0,21.37,,0.0
24,002593.SZ,002593,日上集团,汽车配件,4.47,2.0,2.0,2.0,20.91,,0.0
25,300129.SZ,300129,泰胜风能,电气设备,9.83,1.0,1.0,2.0,55.57,中央汇金资产管理有限责任公司,1.0
26,601633.SH,601633,长城汽车,汽车整车,23.18,2.0,2.0,2.0,1397.23,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-嘉实新消费股票型证券投资基金
保定创新长城资产管理有限公司
中央汇金资产管理有限责任公司
全国社保基金一零三组合",5.0
27,300358.SZ,300358,楚天科技,医疗保健,16.82,1.0,1.0,2.0,76.94,"中投天琪期货-浙商金汇信托股份有限公司-浙金·浦发-津杉-国泰定增1号集合资金信托计划
西藏德传投资管理有限公司-德传附子证券投资基金
中央汇金资产管理有限责任公司
湖南省财信资产管理有限公司",4.0
28,603976.SH,603976,正川股份,医疗保健,73.75,5.0,1.0,2.0,111.51,"中国工商银行股份有限公司-融通医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金",2.0
29,300888.SZ,300888,稳健医疗,医疗保健,163.81,2.0,1.0,2.0,71.88,,0.0
30,300893.SZ,300893,松原股份,汽车配件,48.96,2.0,1.0,2.0,11.61,,0.0
31,300786.SZ,300786,国林科技,环境保护,32.66,1.0,1.0,2.0,16.85,,0.0
32,300840.SZ,300840,酷特智能,服饰,25.67,3.0,1.0,2.0,15.4,,0.0
33,002335.SZ,002335,科华恒盛,电气设备,22.28,2.0,2.0,2.0,88.0,"中国建设银行股份有限公司-大成中证红利指数证券投资基金
上海庞增投资管理中心(有限合伙)-庞增添益3号私募投资基金",2.0
34,300690.SZ,300690,双一科技,电气设备,53.76,2.0,1.0,2.0,38.39,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
北京益安资本管理有限公司-益安允升私募证券投资基金",2.0
35,300797.SZ,300797,钢研纳克,电器仪表,21.7,1.0,1.0,2.0,13.46,,0.0
36,300313.SZ,300313,天山生物,农业综合,25.18,4.0,1.0,2.0,46.37,"北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金",2.0
37,300501.SZ,300501,海顺新材,广告包装,27.57,2.0,1.0,2.0,23.54,,0.0
38,300489.SZ,300489,中飞股份,铝,49.51,1.0,1.0,2.0,66.96,"深圳市前海富银城投基金管理有限公司
中国农业银行-华夏平稳增长混合型证券投资基金
广东粤财信托有限公司-粤财信托·物朴2号定增基金集合资金信托计划",3.0
39,300301.SZ,300301,长方集团,半导体,6.33,5.0,1.0,2.0,39.49,,0.0
40,300488.SZ,300488,恒锋工具,机械基件,23.52,1.0,1.0,2.0,31.29,正方(杭州)投资管理有限公司-正方星耀一号私募证券投资基金,1.0
41,601882.SH,601882,海天精工,机床制造,14.1,1.0,1.0,1.0,73.6,,0.0
42,300880.SZ,300880,迦南智能,电器仪表,43.36,2.0,1.0,1.0,13.71,,0.0
43,300008.SZ,300008,天海防务,船舶,9.48,2.0,1.0,1.0,70.44,东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划,1.0
44,601339.SH,601339,百隆东方,纺织,4.49,1.0,1.0,1.0,67.35,香港中央结算有限公司(陆股通),1.0
45,300443.SZ,300443,金雷股份,专用机械,39.05,2.0,1.0,1.0,62.27,"中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
天津达晨创世股权投资基金合伙企业(有限合伙)
天津达晨盛世股权投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司
全国社保基金四一三组合",5.0
46,601218.SH,601218,吉鑫科技,机械基件,4.33,2.0,1.0,1.0,42.32,,0.0
47,300587.SZ,300587,天铁股份,橡胶,18.0,1.0,1.0,1.0,46.92,中国工商银行股份有限公司-诺安先锋混合型证券投资基金,1.0
48,601678.SH,601678,滨化股份,化工原料,5.64,1.0,1.0,1.0,87.1,"滨州水木有恒投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司",2.0
49,600211.SH,600211,西藏药业,中成药,91.09,2.0,1.0,1.0,225.85,"全国社保基金四零三组合
中国银行股份有限公司-华夏鼎沛债券型证券投资基金",2.0
50,300171.SZ,300171,东富龙,医疗保健,21.5,1.0,1.0,1.0,91.99,中国银行股份有限公司-博时医疗保健行业混合型证券投资基金,1.0
51,300116.SZ,300116,保力新,电气设备,3.81,2.0,1.0,1.0,140.48,"深圳市招商平安资产管理有限责任公司
上海国泰君安君彤投资管理有限公司-君彤二期投资基金
华润深国投信托有限公司-华润信托·招利13号单一资金信托",3.0
52,300119.SZ,300119,瑞普生物,农业综合,22.65,1.0,1.0,1.0,55.5,"中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金
全国社保基金五零二组合
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",4.0
53,300885.SZ,300885,海昌新材,机械基件,46.77,1.0,1.0,1.0,9.35,,0.0
54,300886.SZ,300886,华业香料,化工原料,69.96,2.0,1.0,1.0,9.52,,0.0
55,600586.SH,600586,金晶科技,玻璃,3.93,2.0,1.0,1.0,56.15,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划",2.0
56,300410.SZ,300410,正业科技,电器仪表,10.43,1.0,1.0,1.0,38.01,"中央汇金资产管理有限责任公司
深圳平安汇通投资-包商银行-中融国际信托-中融-恒融5号单一资金信托",2.0
57,300471.SZ,300471,厚普股份,专用机械,14.81,2.0,1.0,1.0,35.74,上海阿杏投资管理有限公司-阿杏锦绣私募证券投资基金,1.0
58,300402.SZ,300402,宝色股份,专用机械,19.11,2.0,1.0,1.0,38.6,中央汇金资产管理有限责任公司,1.0
59,300392.SZ,300392,腾信股份,互联网,12.03,2.0,1.0,1.0,31.25,青岛浩基资产管理有限公司,1.0
60,600189.SH,600189,吉林森工,软饮料,6.66,1.0,1.0,1.0,32.79,"中国华融资产管理股份有限公司
吉林省吉盛资产管理有限责任公司",2.0
61,300896.SZ,300896,爱美客,医疗保健,454.0,2.0,1.0,1.0,118.07,,0.0
62,300278.SZ,300278,华昌达,专用机械,7.92,2.0,1.0,1.0,31.22,"厦门国际信托有限公司-厦门信托-汇金1615号集合资金信托
陕西省国际信托股份有限公司-陕国投·永利33号证券投资集合资金信托计划",2.0
63,300367.SZ,300367,ST网力,IT设备,3.7,1.0,1.0,1.0,35.09,北方国际信托股份有限公司-北方信托盛世景新策略9号单一资金信托,1.0
64,300239.SZ,300239,东宝生物,生物制药,7.15,1.0,1.0,1.0,36.11,"中科先行(北京)资产管理有限公司
内蒙古金融资产管理有限公司
中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司",4.0
65,300751.SZ,300751,迈为股份,专用机械,401.55,1.0,1.0,1.0,116.12,"中国工商银行股份有限公司-诺安新经济股票型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
中国农业银行股份有限公司-诺安新兴产业混合型证券投资基金",5.0
66,603039.SH,603039,泛微网络,软件服务,96.87,1.0,1.0,1.0,200.33,"香港中央结算有限公司(陆股通)
全国社保基金一一一组合
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",3.0
67,002026.SZ,002026,山东威达,机械基件,12.31,1.0,1.0,1.0,51.71,"中央汇金资产管理有限责任公司
芜湖长元股权投资基金(有限合伙)",2.0
68,300658.SZ,300658,延江股份,纺织,40.5,2.0,1.0,1.0,36.06,,0.0
69,300687.SZ,300687,赛意信息,软件服务,28.2,1.0,1.0,1.0,42.92,"珠海高瓴天成股权投资基金(有限合伙)
中国建设银行-华夏红利混合型开放式证券投资基金",2.0
70,002237.SZ,002237,恒邦股份,黄金,16.36,1.0,1.0,1.0,148.94,"香港中央结算有限公司(陆股通)
中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司",3.0
71,300693.SZ,300693,盛弘股份,电气设备,29.03,1.0,1.0,1.0,27.23,"招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
深圳市恒益富通投资管理有限公司-恒益富通2号证券投资基金
深圳市瀚信资产管理有限公司-瀚信6号证券投资基金",3.0
72,002202.SZ,002202,金风科技,电气设备,12.0,1.0,1.0,1.0,407.22,"香港中央结算有限公司(陆股通)
全国社保基金一一五组合
中国农业银行股份有限公司-大成睿享混合型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金六零一组合
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",6.0
73,002196.SZ,002196,方正电机,纺织机械,6.38,1.0,1.0,1.0,26.44,"上海长风汇信股权投资基金管理有限公司-上海长风汇信股权投资中心(有限合伙)
红塔资产-浙商银行-红塔资产鑫瑞1号资产管理计划",2.0
74,002101.SZ,002101,广东鸿图,汽车配件,7.68,1.0,1.0,1.0,40.62,,0.0
75,605333.SH,605333,沪光股份,汽车配件,17.71,1.0,1.0,1.0,7.1,,0.0
76,002022.SZ,002022,科华生物,医疗保健,21.18,1.0,1.0,1.0,108.73,"中欧基金-农业银行-中欧中证金融资产管理计划
珠海保联资产管理有限公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
广发基金-农业银行-广发中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",12.0
77,603877.SH,603877,太平鸟,服饰,33.4,1.0,1.0,1.0,159.23,香港中央结算有限公司(陆股通),1.0
78,300820.SZ,300820,英杰电气,电气设备,63.21,1.0,1.0,1.0,15.02,中国国际金融香港资产管理有限公司-客户资金2,1.0
79,000880.SZ,000880,潍柴重机,机械基件,12.5,2.0,1.0,1.0,16.89,全国社保基金一一一组合,1.0
80,688116.SH,688116,天奈科技,化工原料,51.8,1.0,1.0,1.0,91.45,"中国银行股份有限公司-景顺长城优选混合型证券投资基金
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金",7.0
81,000698.SZ,000698,沈阳化工,化工原料,6.61,3.0,1.0,1.0,51.93,中央汇金资产管理有限责任公司,1.0
82,300729.SZ,300729,乐歌股份,家居用品,72.5,1.0,1.0,1.0,27.62,"上海明汯投资管理有限公司-明-汯价值成长1期私募投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
康策略优选灵活配置混合型证券投资基金
全国社保基金四一一组合
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国银行股份有限公司-大成中小盘混合型证券投资基金(LOF)",7.0
83,000625.SZ,000625,长安汽车,汽车整车,15.42,1.0,1.0,1.0,601.48,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
84,688333.SH,688333,铂力特,机械基件,130.6,1.0,1.0,1.0,57.97,,0.0
85,300791.SZ,300791,仙乐健康,医疗保健,105.34,1.0,1.0,1.0,35.39,"上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金
基本养老保险基金一二零一组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
珠海横琴长乐汇资本管理有限公司-专享1号私募证券投资基金
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金",9.0
86,002487.SZ,002487,大金重工,钢加工,11.64,1.0,1.0,1.0,63.04,"中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
中金公司-建设银行-中金新锐股票型集合资产管理计划",2.0
87,603129.SH,603129,春风动力,摩托车,154.99,1.0,1.0,1.0,207.79,"中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行-上投摩根内需动力股票型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中信信托有限责任公司-中信信托锐进52期泓澄投资集合资金信托计划
基本养老保险基金一六零二一组合",7.0
88,002531.SZ,002531,天顺风能,电气设备,9.5,2.0,1.0,1.0,168.06,"香港中央结算有限公司(陆股通)
全国社保基金四一八组合
全国社保基金一一三组合
基本养老保险基金一二零八组合",4.0
89,603416.SH,603416,信捷电气,电气设备,92.5,1.0,1.0,1.0,84.38,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
全国社保基金五零二组合
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金",3.0
90,002975.SZ,002975,博杰股份,专用机械,97.77,2.0,1.0,1.0,33.96,"全国社保基金四零一组合
中国银行-南方高增长股票型开放式证券投资基金",2.0
91,002607.SZ,002607,中公教育,文教休闲,36.25,2.0,1.0,1.0,284.2,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一四组合
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
全国社保基金一零二组合",5.0
92,300865.SZ,300865,大宏立,专用机械,61.14,3.0,1.0,1.0,13.87,,0.0
93,002919.SZ,002919,名臣健康,日用化工,56.05,1.0,1.0,1.0,25.07,,0.0
94,003003.SZ,003003,天元股份,广告包装,18.49,6.0,1.0,1.0,8.17,,0.0
95,002901.SZ,002901,大博医疗,医疗保健,101.72,1.0,1.0,1.0,407.48,"汇添富基金管理股份有限公司-社保基金四二三组合
中国邮政储蓄银行股份有限公司-创金合信医疗保健行业股票型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
博时基金管理有限公司-社保基金四一九组合
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金",10.0
96,603380.SH,603380,易德龙,元器件,27.6,1.0,1.0,1.0,44.16,中国建设银行股份有限公司-长城量化小盘股票型证券投资基金,1.0
97,603606.SH,603606,东方电缆,电气设备,27.9,1.0,1.0,1.0,178.24,"香港中央结算有限公司(陆股通)
全国社保基金四一二组合",2.0
98,300869.SZ,300869,康泰医学,医疗保健,168.49,4.0,1.0,1.0,64.93,,0.0
99,603787.SH,603787,新日股份,摩托车,29.61,1.0,1.0,1.0,60.4,"中国银行股份有限公司-长盛生态环境主题灵活配置混合型证券投资基金
中国农业银行股份有限公司-长盛动态精选证券投资基金",2.0
100,300863.SZ,300863,卡倍亿,汽车配件,156.0,4.0,1.0,0.0,20.43,,0.0
101,300792.SZ,300792,壹网壹创,互联网,165.48,1.0,1.0,0.0,101.43,"汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司混合型组合
鹏华基金管理有限公司-社保基金17031组合
全国社保基金四零四组合
基本养老保险基金一二零三组合
全国社保基金一零七组合
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
全国社保基金六零二组合
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金",10.0
102,300872.SZ,300872,天阳科技,软件服务,57.21,2.0,1.0,0.0,30.49,,0.0
103,300778.SZ,300778,新城市,建筑工程,36.46,1.0,1.0,0.0,16.81,,0.0
104,300876.SZ,300876,蒙泰高新,化纤,54.13,2.0,0.0,0.0,12.32,,0.0
105,600136.SH,600136,当代文体,影视音像,7.47,1.0,1.0,0.0,36.37,"全国社保基金一零六组合
全国社保基金一零二组合",2.0
106,600109.SH,600109,国金证券,证券,15.55,1.0,1.0,0.0,470.29,"中欧基金-农业银行-中欧中证金融资产管理计划
香港中央结算有限公司(陆股通)
四川产业振兴发展投资基金有限公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金",6.0
107,300850.SZ,300850,新强联,机械基件,91.25,2.0,1.0,0.0,24.18,,0.0
108,300877.SZ,300877,金春股份,纺织,73.08,2.0,0.0,0.0,20.79,,0.0
109,600110.SH,600110,诺德股份,电气设备,6.43,1.0,1.0,0.0,73.97,基本养老保险基金一二零六组合,1.0
110,300847.SZ,300847,中船汉光,化工原料,37.0,1.0,1.0,0.0,18.26,,0.0
111,300827.SZ,300827,上能电气,电气设备,72.45,2.0,0.0,0.0,13.28,"交通银行股份有限公司-工银瑞信主题策略混合型证券投资基金
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
中国农业银行股份有限公司-工银瑞信高端制造行业股票型证券投资基金
中国农业银行股份有限公司-工银瑞信中小盘成长混合型证券投资基金",4.0
112,300881.SZ,300881,盛德鑫泰,钢加工,44.44,3.0,1.0,0.0,10.54,,0.0
113,300828.SZ,300828,锐新科技,铝,35.2,2.0,1.0,0.0,9.7,,0.0
114,300891.SZ,300891,惠云钛业,化工原料,21.2,2.0,0.0,0.0,20.11,,0.0
115,300875.SZ,300875,捷强装备,专用机械,122.25,2.0,0.0,0.0,23.47,,0.0
116,300831.SZ,300831,派瑞股份,元器件,23.49,1.0,1.0,0.0,18.79,深圳市慎善投资管理有限公司-慎善清源一号私募证券投资基金,1.0
117,000010.SZ,000010,美丽生态,建筑工程,4.61,2.0,1.0,0.0,24.07,"深圳市德远投资有限公司-德远梧桐山9号私募基金
上海衍金投资管理有限公司-衍金共生2号私募证券投资基金",2.0
118,600172.SH,600172,黄河旋风,矿物制品,3.67,2.0,0.0,0.0,44.93,中原金象投资管理有限公司-中原金象河南民营上市公司发展支持1号私募股权投资基金,1.0
119,603185.SH,603185,上机数控,机床制造,92.9,2.0,1.0,0.0,54.07,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
全国社保基金五零二组合
中国建设银行股份有限公司-富国国家安全主题混合型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",5.0
120,603557.SH,603557,起步股份,服饰,15.35,6.0,0.0,0.0,72.14,,0.0
121,603997.SH,603997,继峰股份,汽车配件,8.1,1.0,1.0,0.0,51.22,"香港中央结算有限公司(陆股通)
全国社保基金四一二组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",3.0
122,605006.SH,605006,山东玻纤,玻璃,9.48,2.0,0.0,0.0,9.48,,0.0
123,605008.SH,605008,长鸿高科,塑料,19.6,2.0,1.0,0.0,9.02,,0.0
124,605009.SH,605009,豪悦护理,造纸,195.77,6.0,0.0,0.0,52.21,,0.0
125,605116.SH,605116,奥锐特,化学制药,18.15,6.0,0.0,0.0,7.44,,0.0
126,605118.SH,605118,力鼎光电,元器件,20.79,2.0,0.0,0.0,8.52,,0.0
127,605198.SH,605198,德利股份,软饮料,26.12,10.0,0.0,0.0,5.22,,0.0
128,605218.SH,605218,伟时电子,元器件,18.25,4.0,1.0,0.0,9.71,,0.0
129,605369.SH,605369,拱东医疗,医疗保健,63.7,7.0,0.0,0.0,12.74,,0.0
130,688027.SH,688027,国盾量子,通信设备,273.3,1.0,1.0,0.0,44.51,,0.0
131,688055.SH,688055,龙腾光电,元器件,9.72,2.0,0.0,0.0,26.18,,0.0
132,688126.SH,688126,沪硅产业-U,半导体,36.9,1.0,1.0,0.0,172.58,"全国社保基金一一八组合
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
中国工商银行股份有限公司-南方稳健成长证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金",4.0
133,688127.SH,688127,蓝特光学,元器件,29.77,2.0,0.0,0.0,11.0,,0.0
134,688390.SH,688390,固德威,电气设备,176.39,3.0,0.0,0.0,35.35,,0.0
135,688399.SH,688399,硕世生物,医疗保健,241.9,2.0,0.0,0.0,35.24,中国银行股份有限公司-华泰柏瑞生物医药灵活配置混合型证券投资基金,1.0
136,688526.SH,688526,科前生物,农业综合,38.08,2.0,0.0,0.0,30.37,,0.0
137,688536.SH,688536,思瑞浦,半导体,301.03,4.0,1.0,0.0,54.43,,0.0
138,688595.SH,688595,芯海科技,半导体,69.3,3.0,1.0,0.0,14.1,,0.0
139,603330.SH,603330,上海天洋,塑料,29.04,1.0,1.0,0.0,44.4,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
140,603155.SH,603155,新亚强,化工原料,38.0,1.0,1.0,0.0,14.78,,0.0
141,600268.SH,600268,国电南自,电气设备,7.53,1.0,1.0,0.0,47.83,,0.0
142,603128.SH,603128,华贸物流,仓储物流,8.34,2.0,1.0,0.0,109.21,"香港中央结算有限公司(陆股通)
易方达基金-工商银行-易方达基金臻选2号资产管理计划
珠海回声资产管理有限公司-回声1号私募基金",3.0
143,600303.SH,600303,曙光股份,汽车整车,4.41,3.0,1.0,0.0,29.79,长信基金-宁波银行-辽宁曙光汽车集团股份有限公司,1.0
144,600316.SH,600316,洪都航空,航空,41.19,3.0,1.0,0.0,295.38,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",4.0
145,600333.SH,600333,长春燃气,供气供热,4.73,1.0,1.0,0.0,28.81,,0.0
146,600397.SH,600397,安源煤业,煤炭开采,3.06,2.0,1.0,0.0,30.29,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金",2.0
147,600481.SH,600481,双良节能,环境保护,4.55,6.0,0.0,0.0,74.04,中央汇金资产管理有限责任公司,1.0
148,600537.SH,600537,亿晶光电,半导体,5.12,4.0,1.0,0.0,60.23,中央汇金资产管理有限责任公司,1.0
149,600550.SH,600550,保变电气,电气设备,5.03,1.0,1.0,0.0,77.19,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
150,600726.SH,600726,华电能源,火力发电,2.36,1.0,1.0,0.0,36.22,,0.0
151,600888.SH,600888,新疆众和,铝,6.1,2.0,0.0,0.0,56.63,,0.0
152,601126.SH,601126,四方股份,电气设备,7.01,1.0,1.0,0.0,57.0,中央汇金资产管理有限责任公司,1.0
