,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_UP_RANGE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
15,002141.SZ,002141,贤丰控股,元器件,3.61,True,True,0.18,"中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
深圳市前海建泓时代资产管理有限公司-建泓盈富二号投资基金",2.0
16,603177.SH,603177,德创环保,环境保护,10.18,True,True,0.18,,0.0
17,600596.SH,600596,新安股份,化工原料,9.33,True,True,0.18,"中央汇金资产管理有限责任公司
上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金",4.0
18,600501.SH,600501,航天晨光,汽车配件,10.67,True,True,0.19,"天治基金-工商银行-华融信托-华融·海西晟乾7号权益投资集合资金信托计划
航天科工资产管理有限公司
申万菱信基金-工商银行-华融信托-正弘2号权益投资集合资金信托计划",3.0
19,002360.SZ,002360,同德化工,化工原料,5.78,True,True,0.19,,0.0
20,300717.SZ,300717,华信新材,塑料,17.22,True,True,0.19,,0.0
21,601330.SH,601330,绿色动力,环境保护,11.02,True,True,0.19,"上海中汇金玖投资有限公司-保利龙马鸿利股权投资基金(天津)合伙企业(有限合伙)
安徽省江淮成长投资基金中心(有限合伙)
易方达基金-工商银行-易方达基金臻选2号资产管理计划",3.0
22,601003.SH,601003,柳钢股份,普钢,5.28,True,True,0.2,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-大成中证红利指数证券投资基金
建信基金公司-建行-中国建设银行股份有限公司
中国农业银行股份有限公司-汇添富中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金",8.0
23,600136.SH,600136,当代文体,影视音像,9.74,True,True,0.2,"全国社保基金一零六组合
全国社保基金一零二组合",2.0
24,603727.SH,603727,博迈科,石油开采,20.0,True,True,0.2,"中国工商银行股份有限公司-广发科技动力股票型证券投资基金
平安银行股份有限公司-广发沪港深新起点股票型证券投资基金",2.0
25,600724.SH,600724,宁波富达,水泥,4.43,True,True,0.2,,0.0
26,002137.SZ,002137,麦达数字,通信设备,8.82,True,True,0.21,,0.0
27,600343.SH,600343,航天动力,航空,9.33,True,True,0.21,,0.0
28,002361.SZ,002361,神剑股份,化工原料,5.1,True,True,0.21,,0.0
29,600617.SH,600617,国新能源,供气供热,4.67,True,True,0.21,中央汇金资产管理有限责任公司,1.0
30,600435.SH,600435,北方导航,专用机械,9.08,True,True,0.21,"中央汇金资产管理有限责任公司
中兵投资-广发证券-17中兵EB担保及信托财产专户
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",5.0
31,300851.SZ,300851,交大思诺,软件服务,49.98,True,True,0.21,,0.0
32,600769.SH,600769,祥龙电业,建筑工程,6.49,True,True,0.21,,0.0
33,600981.SH,600981,汇鸿集团,商贸代理,3.7,True,True,0.21,"兴证证券资管-工商银行-兴证资管鑫成61号集合资产管理计划
上海赛领博达股权投资基金合伙企业(有限合伙)
上海赛领并购投资基金合伙企业(有限合伙)
全国社保基金五零一组合
兴证证券资管-工商银行-兴证资管鑫成71号双红利轮动集合资产管理计划
上海国药圣礼股权投资基金合伙企业(有限合伙)
兴证证券资管-工商银行-兴证资管鑫成63号集合资产管理计划",7.0
34,601928.SH,601928,凤凰传媒,出版业,8.01,True,True,0.21,"基本养老保险基金一零零三组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一零一组合
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
全国社保基金四一三组合
广发基金-农业银行-广发中证金融资产管理计划
凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户",8.0
35,688488.SH,688488,艾迪药业,生物制药,37.5,True,True,0.21,,0.0
36,600082.SH,600082,海泰发展,园区开发,4.04,True,True,0.22,,0.0
37,603766.SH,603766,隆鑫通用,摩托车,4.3,True,True,0.22,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
38,600882.SH,600882,妙可蓝多,乳制品,42.23,True,True,0.22,"兴业国际信托有限公司-兴业信托·广泽股份1号员工持股集合资金信托计划
深圳前海厚生资产管理有限公司-厚生稳赢七号私募投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",4.0
39,601369.SH,601369,陕鼓动力,机械基件,7.23,True,True,0.22,中央汇金资产管理有限责任公司,1.0
40,603227.SH,603227,雪峰科技,化工原料,4.45,True,True,0.22,,0.0
41,000156.SZ,000156,华数传媒,影视音像,12.31,True,True,0.22,"中央汇金资产管理有限责任公司
全国社保基金六零四组合
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金",4.0
42,601989.SH,601989,中国重工,船舶,4.88,True,True,0.22,"中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",5.0
43,000910.SZ,000910,大亚圣象,家居用品,18.73,True,True,0.22,"香港中央结算有限公司(陆股通)
中欧基金-民生银行-上海海通证券资产管理有限公司
基本养老保险基金八零二组合
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
全国社保基金一一三组合
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
全国社保基金五零二组合",9.0
44,600052.SH,600052,浙江广厦,影视音像,4.0,True,True,0.23,,0.0
45,000488.SZ,000488,晨鸣纸业,造纸,5.88,True,True,0.23,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
46,600406.SH,600406,国电南瑞,电气设备,22.99,True,True,0.23,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国国有企业结构调整基金股份有限公司
泰达宏利基金-招商银行-泰达宏利国创投资1号定增资产管理计划",4.0
47,000570.SZ,000570,苏常柴A,机械基件,5.34,True,True,0.23,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
48,600802.SH,600802,福建水泥,水泥,10.91,True,True,0.23,"中国工商银行股份有限公司-申万菱信新经济混合型证券投资基金
中信银行股份有限公司-农银汇理策略精选混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国银行股份有限公司-华泰保兴吉年丰混合型发起式证券投资基金
中国建设银行股份有限公司-银河研究精选混合型证券投资基金",5.0
49,002064.SZ,002064,华峰氨纶,化纤,6.19,True,True,0.23,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
中欧基金-农业银行-中欧中证金融资产管理计划",5.0
50,600742.SH,600742,一汽富维,汽车配件,10.13,True,True,0.24,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",3.0
51,002651.SZ,002651,利君股份,专用机械,5.79,True,True,0.24,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
52,300718.SZ,300718,长盛轴承,机械基件,19.27,True,True,0.24,,0.0
53,600184.SH,600184,光电股份,专用机械,11.53,True,True,0.24,"中兵投资-广发证券-17中兵EB担保及信托财产专户
汇添富基金-宁波银行-汇添富-光电制导1号资产管理计划",2.0
54,600031.SH,600031,三一重工,工程机械,22.86,True,True,0.24,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一二组合
全国社保基金一零四组合
全国社保基金一零二组合",5.0
55,000937.SZ,000937,冀中能源,煤炭开采,3.65,True,True,0.24,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
56,300286.SZ,300286,安科瑞,电器仪表,13.07,True,True,0.25,中央汇金资产管理有限责任公司,1.0
57,600458.SH,600458,时代新材,塑料,7.92,True,True,0.25,中央汇金资产管理有限责任公司,1.0
58,000559.SZ,000559,万向钱潮,汽车配件,6.02,True,True,0.25,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国机资产管理有限公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
59,600352.SH,600352,浙江龙盛,染料涂料,15.24,True,True,0.25,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
大成睿享混合型证券投资基金
国泰君安君得明混合型集合资产管理计划
国泰君安君得鑫两年持有期混合型集合资产管理计划",5.0
60,002029.SZ,002029,七匹狼,服饰,6.16,True,True,0.25,"基本养老保险基金一零零三组合
中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",13.0
61,603701.SH,603701,德宏股份,汽车配件,11.11,True,True,0.26,,0.0
62,300366.SZ,300366,创意信息,软件服务,11.34,True,True,0.26,"贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)
四川省集成电路和信息安全产业投资基金有限公司
安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划",3.0
63,000503.SZ,000503,国新健康,医疗保健,13.87,True,True,0.26,香港中央结算有限公司(陆股通),1.0
64,600476.SH,600476,湘邮科技,软件服务,15.46,True,True,0.26,北京中邮资产管理有限公司,1.0
65,300385.SZ,300385,雪浪环境,环境保护,8.08,True,True,0.27,"中央汇金资产管理有限责任公司
中信银行股份有限公司-建信中证500指数增强型证券投资基金",2.0
66,688186.SH,688186,广大特材,特种钢,43.1,True,True,0.27,,0.0
67,002732.SZ,002732,燕塘乳业,乳制品,27.3,True,True,0.27,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华优选价值股票型证券投资基金
北京浦来德资产管理有限责任公司-浦来德天天开心对冲1号证券投资基金",3.0
68,603776.SH,603776,永安行,公共交通,22.21,True,True,0.27,福弘(常州)股权投资基金合伙企业(有限合伙),1.0
69,002068.SZ,002068,黑猫股份,化工原料,5.12,True,True,0.27,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金",6.0
70,000718.SZ,000718,苏宁环球,区域地产,3.82,True,True,0.27,"香港中央结算有限公司(陆股通)
安徽省铁路发展基金股份有限公司",2.0
71,002531.SZ,002531,天顺风能,电气设备,7.01,True,True,0.27,"基本养老保险基金一二零八组合
鹏华资产-浦发银行-华宝信托-华宝-银河6号集合资金信托
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
全国社保基金四一八组合
全国社保基金一一三组合",5.0
72,002940.SZ,002940,昂利康,化学制药,63.6,True,True,0.27,"中国银行股份有限公司-国泰鑫利一年持有期混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
深圳前海行健资本管理有限公司-前海行健玄策二号私募证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金",5.0
73,000672.SZ,000672,上峰水泥,水泥,29.2,True,True,0.27,"中国工商银行股份有限公司-富国沪深300增强证券投资基金
养老基金保险基金九零二组合
香港中央结算有限公司(陆股通)
全国社保基金四一二组合",4.0
74,600285.SH,600285,羚锐制药,中成药,10.53,True,True,0.28,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
方正证券-宁波银行-民族-羚锐小羚羊资产管理计划
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",5.0
75,600526.SH,600526,菲达环保,环境保护,6.24,True,True,0.28,,0.0
76,601966.SH,601966,玲珑轮胎,汽车配件,24.7,True,True,0.28,"中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-富兰克林国海基本面优选混合型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
全国社保基金四一八组合",5.0
77,600694.SH,600694,大商股份,百货,30.34,True,True,0.28,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
大连国际信托投资公司
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
大连信托投资公司",6.0
78,300689.SZ,300689,澄天伟业,元器件,43.22,True,True,0.28,,0.0
79,600176.SH,600176,中国巨石,玻璃,11.84,True,True,0.29,"基本养老保险基金一零零三组合
招商银行股份有限公司-兴全合泰混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
基本养老保险基金八零二组合
基本养老保险基金八零八组合
全国社保基金一零一组合
全国社保基金一一三组合",8.0
80,688256.SH,688256,寒武纪-U,元器件,274.0,True,True,0.29,,0.0
81,300715.SZ,300715,凯伦股份,其他建材,47.4,True,True,0.29,"中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
交通银行股份有限公司-农银汇理行业成长混合型证券投资基金",2.0
82,002216.SZ,002216,三全食品,食品,28.33,True,True,0.29,"上海明河投资管理有限公司-明河成长2号私募证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金",3.0
83,002469.SZ,002469,三维工程,建筑工程,5.52,True,True,0.29,中央汇金资产管理有限责任公司,1.0
84,002316.SZ,002316,亚联发展,软件服务,7.46,True,True,0.29,国通信托有限责任公司-国通信托·恒升318号证券投资集合资金信托计划,1.0
85,002430.SZ,002430,杭氧股份,化工机械,15.99,True,True,0.3,"中央汇金资产管理有限责任公司
基本养老保险基金一二零一组合
中国华融资产管理股份有限公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
全国社保基金一一四组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国农业银行股份有限公司-博时裕隆灵活配置混合型证券投资基金",7.0
86,000599.SZ,000599,青岛双星,汽车配件,5.47,True,True,0.31,"济南国惠兴鲁股权投资基金合伙企业(有限合伙)
招商财富-招商银行-国信金控1号专项资产管理计划
华能贵诚信托有限公司",3.0
87,600173.SH,600173,卧龙地产,全国地产,5.89,True,True,0.31,,0.0
88,600072.SH,600072,中船科技,船舶,14.17,True,True,0.31,"中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
香港中央结算有限公司(陆股通)
上海国际集团资产管理有限公司",4.0
89,603267.SH,603267,鸿远电子,元器件,49.05,True,True,0.31,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金
全国社保基金一零二组合",5.0
90,000831.SZ,000831,五矿稀土,小金属,14.52,True,True,0.31,"全国社保基金四零二组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合",4.0
91,002897.SZ,002897,意华股份,元器件,39.88,True,True,0.31,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国工商银行股份有限公司-鹏华丰盛稳固收益债券型证券投资基金
中国工商银行股份有限公司-农银汇理信息传媒主题股票型证券投资基金
博时基金-国新投资有限公司-博时基金-国新2号单一资产管理计划
中国建设银行股份有限公司-鹏华外延成长灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
中国建设银行股份有限公司-鹏华丰收债券型证券投资基金",8.0
92,600778.SH,600778,友好集团,百货,5.72,True,True,0.31,,0.0
93,600372.SH,600372,中航电子,航空,17.4,True,True,0.32,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",4.0
94,002560.SZ,002560,通达股份,电气设备,9.95,True,True,0.32,"河南超赢投资有限公司-超赢创赢30号私募投资基金
华泰证券资管-南京银行-华泰远见1号集合资产管理计划
河南超赢投资有限公司-超赢创赢19号私募投资基金",3.0
95,600391.SH,600391,航发科技,航空,22.82,True,True,0.32,"中国国际金融香港资产管理有限公司-客户资金
北京国际信托有限公司
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金",4.0
96,000875.SZ,000875,吉电股份,火力发电,4.5,True,True,0.32,"平安基金-包商银行-上海国际集团资产管理有限公司
华安基金-兴业银行-广西铁路发展投资基金(有限合伙)
香港中央结算有限公司(陆股通)",3.0
97,603187.SH,603187,海容冷链,机械基件,46.95,True,True,0.32,博信优选(天津)股权投资基金合伙企业(有限合伙),1.0
98,601901.SH,601901,方正证券,证券,9.06,True,True,0.32,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",7.0
99,002285.SZ,002285,世联行,房产服务,3.58,True,True,0.33,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
100,002978.SZ,002978,安宁股份,小金属,44.39,True,True,0.33,,0.0
101,002266.SZ,002266,浙富控股,电气设备,5.11,True,True,0.33,"中央汇金资产管理有限责任公司
西藏信托有限公司-西藏信托-智昂6号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
102,605108.SH,605108,同庆楼,酒店餐饮,32.02,True,True,0.33,,0.0
103,600784.SH,600784,鲁银投资,普钢,5.6,True,True,0.33,,0.0
104,000789.SZ,000789,万年青,水泥,17.13,True,True,0.34,香港中央结算有限公司(陆股通),1.0
105,603385.SH,603385,惠达卫浴,家居用品,18.4,True,True,0.34,"中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中国银行股份有限公司-嘉实新收益灵活配置混合型证券投资基金",3.0
106,000012.SZ,000012,南玻A,玻璃,6.11,True,True,0.34,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
107,600697.SH,600697,欧亚集团,百货,19.91,True,True,0.35,,0.0
108,300120.SZ,300120,经纬辉开,元器件,8.75,True,True,0.35,"嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",11.0
109,300779.SZ,300779,惠城环保,环境保护,25.1,True,True,0.36,,0.0
110,002634.SZ,002634,棒杰股份,服饰,7.37,True,True,0.36,中央汇金资产管理有限责任公司,1.0
111,600195.SH,600195,中牧股份,饲料,16.18,True,True,0.36,"中国工商银行股份有限公司-兴全恒益债券型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
交通银行股份有限公司-汇丰晋信双核策略混合型证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国工商银行-广发策略优选混合型证券投资基金
中国农业银行股份有限公司-大成景阳领先混合型证券投资基金
交通银行股份有限公司-汇丰晋信大盘股票型证券投资基金",8.0
112,603896.SH,603896,寿仙谷,中成药,38.11,True,True,0.36,,0.0
113,600791.SH,600791,京能置业,全国地产,4.68,True,True,0.36,哈尔滨市道里区慈善基金会,1.0
114,300531.SZ,300531,优博讯,软件服务,23.38,True,True,0.37,,0.0
115,002078.SZ,002078,太阳纸业,造纸,12.32,True,True,0.37,"全国社保基金一一八组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一零八组合
博时基金管理有限公司-社保基金16011组合
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
齐鲁证券资管-民生银行-齐鲁民生2号集合资产管理计划
全国社保基金四一八组合",9.0
116,300662.SZ,300662,科锐国际,综合类,55.06,True,True,0.37,"中国国际金融香港资产管理有限公司-客户资金
广发基金管理有限公司-社保基金四二零组合
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国建设银行股份有限公司-富国天博创新主题混合型证券投资基金
全国社保基金四零三组合",6.0
117,000046.SZ,000046,泛海控股,多元金融,4.8,True,True,0.37,"香港中央结算有限公司(陆股通)
德邦创新资本-渤海银行-中融国际信托有限公司
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资52号结构化集合资金信托计划",3.0
118,600620.SH,600620,天宸股份,综合类,8.09,True,True,0.38,深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金,1.0
119,002163.SZ,002163,海南发展,装修装饰,12.4,True,True,0.39,"中航基金-浙商银行-中航基金同达1号资产管理计划
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划
中国对外经济贸易信托有限公司-鸿道3期",3.0
120,600456.SH,600456,宝钛股份,小金属,34.5,True,True,0.39,"中央汇金资产管理有限责任公司
西部信托有限公司-西部信托·陕煤-朱雀产业投资单一资金信托
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
朱雀基金-西部信托·陕煤-朱雀新材料产业投资单一资金信托-陕煤朱雀新材料产业资产管理计划",4.0
121,600449.SH,600449,宁夏建材,水泥,16.95,True,True,0.39,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
122,300095.SZ,300095,华伍股份,机械基件,11.04,True,True,0.39,华宝信托有限责任公司-大地32号单一资金信托,1.0
123,002798.SZ,002798,帝欧家居,家居用品,44.2,True,True,0.39,"中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
交通银行-融通行业景气证券投资基金
香港中央结算有限公司(陆股通)",3.0
124,000603.SZ,000603,盛达资源,铅锌,16.04,True,True,0.4,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金",3.0
125,600893.SH,600893,航发动力,航空,31.92,True,True,0.41,"中央汇金资产管理有限责任公司
建信基金-兴业银行-杭州翀宋投资合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司",4.0
126,300213.SZ,300213,佳讯飞鸿,通信设备,8.56,True,True,0.41,,0.0
