,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_MONTHLY_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
21,601658.SH,601658,邮储银行,银行,True,0.05820000000000002,604.31,"全国社保基金一一四组合
香港中央结算有限公司(陆股通)",2.0
22,002402.SZ,002402,和而泰,元器件,True,0.0687,153.06,"全国社保基金四零六组合
香港中央结算有限公司(陆股通)
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
招商银行股份有限公司-易方达创新成长混合型证券投资基金
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金",6.0
23,603698.SH,603698,航天工程,专用机械,True,0.0885,87.53,"北京航天产业投资基金(有限合伙)
国创基金管理有限公司-国创投资引导基金(有限合伙)
中央汇金资产管理有限责任公司",3.0
24,300628.SZ,300628,亿联网络,通信设备,True,0.09090000000000001,380.09,"全国社保基金六零一组合
香港中央结算有限公司(陆股通)
全国社保基金一零九组合
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-易方达裕丰回报债券型证券投资基金
中国建设银行股份有限公司-宝盈先进制造灵活配置混合型证券投资基金
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金",10.0
25,601618.SH,601618,中国中冶,建筑工程,True,0.09580000000000001,553.43,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划",13.0
26,002371.SZ,002371,北方华创,半导体,True,0.09859999999999998,1058.81,"交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
国家集成电路产业投资基金股份有限公司
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
中央汇金资产管理有限责任公司",8.0
27,000584.SZ,000584,哈工智能,专用机械,True,0.10119999999999998,42.42,,0.0
28,300433.SZ,300433,蓝思科技,元器件,True,0.11879999999999998,1693.05,"全国社保基金一一八组合
香港中央结算有限公司(陆股通)
交通银行股份有限公司-南方成长先锋混合型证券投资基金
全国社保基金一零三组合
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
深圳展博投资管理有限公司-展博多策略2号基金
中央汇金资产管理有限责任公司",7.0
29,600516.SH,600516,方大炭素,矿物制品,True,0.13119999999999998,284.31,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
30,002805.SZ,002805,丰元股份,化工原料,True,0.13590000000000002,15.48,,0.0
31,002410.SZ,002410,广联达,软件服务,True,0.1473,852.56,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
香港中央结算有限公司(陆股通)",2.0
32,300725.SZ,300725,药石科技,化学制药,True,0.1561,187.14,"中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
33,002067.SZ,002067,景兴纸业,造纸,True,0.1615,38.26,,0.0
34,000100.SZ,000100,TCL科技,元器件,True,0.16230000000000006,1171.11,"全国社保基金六零一组合
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划",6.0
35,603501.SH,603501,韦尔股份,半导体,True,0.16830000000000003,2443.86,"中国工商银行股份有限公司-诺安成长股票型证券投资基金
香港中央结算有限公司(陆股通)",2.0
36,002409.SZ,002409,雅克科技,化工原料,True,0.1695,172.46,"中国农业银行股份有限公司-富国互联科技股票型证券投资基金
华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
37,000528.SZ,000528,柳工,工程机械,True,0.1696,119.79,"香港中央结算有限公司(陆股通)
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划",8.0
38,300054.SZ,300054,鼎龙股份,化工原料,True,0.17070000000000005,159.05,"兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
平安银行股份有限公司-长信可转债债券型证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
上海理成资产管理有限公司-理成圣远1号A期私募投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金",8.0
39,601003.SH,601003,柳钢股份,普钢,True,0.17340000000000003,145.05,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金",6.0
40,603583.SH,603583,捷昌驱动,电气设备,True,0.19240000000000002,127.63,"全国社保基金一一六组合
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
全国社保基金四零六组合
香港中央结算有限公司(陆股通)",4.0
41,600071.SH,600071,凤凰光学,元器件,True,0.19610000000000002,38.59,深圳德海资本管理有限公司-深圳德海国企混改价值1号私募证券投资基金,1.0
42,002353.SZ,002353,杰瑞股份,化工机械,True,0.20099999999999996,269.57,"全国社保基金一一四组合
全国社保基金四一八组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",4.0
43,600773.SH,600773,西藏城投,区域地产,True,0.2121,70.66,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
44,002705.SZ,002705,新宝股份,家用电器,True,0.2128,400.29,"基本养老保险基金一二零三组合
香港中央结算有限公司(陆股通)
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
中央汇金资产管理有限责任公司
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金四零四组合",8.0
45,300316.SZ,300316,晶盛机电,专用机械,True,0.2151,470.6,"大家资产-工商银行-大家资产-蓝筹精选5号集合资产管理产品
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅庆瑞6号瑞行基金",5.0
46,300454.SZ,300454,深信服,软件服务,True,0.2178,598.73,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",2.0
47,002263.SZ,002263,大东南,塑料,True,0.22279999999999997,66.31,,0.0
48,603979.SH,603979,金诚信,建筑工程,True,0.2259,74.03,"中意资管-工商银行-中意资产-向日葵精选3号资产管理产品
陕西省国际信托股份有限公司-陕国投·金诚信第一期员工持股集合资金信托计划",2.0
49,600691.SH,600691,阳煤化工,农药化肥,True,0.24409999999999998,48.3,,0.0
50,603260.SH,603260,合盛硅业,化工原料,True,0.26689999999999997,411.59,"上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
香港中央结算有限公司(陆股通)",2.0
51,600096.SH,600096,云天化,农药化肥,True,0.2736,84.44,"全国社保基金一零七组合
中国长城资产管理股份有限公司",2.0
52,600036.SH,600036,招商银行,银行,True,0.28059999999999996,10685.8,香港中央结算有限公司(陆股通),1.0
53,601225.SH,601225,陕西煤业,煤炭开采,True,0.28959999999999997,1105.0,"黄河矿业-天风证券-20黄河EB担保及信托财产专户
汇添富基金-兴业银行-三峡资本控股有限责任公司
香港中央结算有限公司(陆股通)",3.0
54,600406.SH,600406,国电南瑞,电气设备,True,0.2992,1340.72,"中国国有企业结构调整基金股份有限公司
上海重阳战略投资有限公司-重阳战略汇智基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
55,601166.SH,601166,兴业银行,银行,True,0.29969999999999997,4684.12,香港中央结算有限公司(陆股通),1.0
56,600143.SH,600143,金发科技,塑料,True,0.303,596.31,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
57,300408.SZ,300408,三环集团,元器件,True,0.3129,667.0,"香港中央结算有限公司(陆股通)
挪威中央银行-自有资金
全国社保基金一一一组合
全国社保基金一一五组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金",6.0
58,603638.SH,603638,艾迪精密,专用机械,True,0.33049999999999996,443.78,香港中央结算有限公司(陆股通),1.0
59,300829.SZ,300829,金丹科技,食品,True,0.3307,33.59,"深圳鑫然投资管理有限公司-红帆1号私募证券投资基金
中国工商银行-中海能源策略混合型证券投资基金
深圳鑫然投资管理有限公司-鑫然红帆3号私募证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国银行股份有限公司-嘉实瑞和两年持有期混合型证券投资基金",7.0
60,002142.SZ,002142,宁波银行,银行,True,0.33799999999999997,2316.17,"宁兴(宁波)资产管理有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
61,002920.SZ,002920,德赛西威,汽车配件,True,0.3409,661.91,"中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中国银行股份有限公司-上投摩根科技前沿灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
施罗德投资管理(香港)有限公司-施罗德环球基金系列大中华(交易所)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国银行股份有限公司-上投摩根慧选成长股票型证券投资基金",9.0
62,300721.SZ,300721,怡达股份,化工原料,True,0.34259999999999996,25.01,广州金控资产管理有限公司,1.0
63,300651.SZ,300651,金陵体育,文教休闲,True,0.3489,38.99,"中国农业银行-华夏平稳增长混合型证券投资基金
中国农业银行股份有限公司-鹏华医药科技股票型证券投资基金",2.0
64,002092.SZ,002092,中泰化学,化工原料,True,0.35559999999999997,166.77,"香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金
中央汇金资产管理有限责任公司",3.0
65,002703.SZ,002703,浙江世宝,汽车配件,True,0.36419999999999997,35.95,香港中央结算有限公司(陆股通),1.0
66,601601.SH,601601,中国太保,保险,True,0.3671,2649.84,中央汇金资产管理有限责任公司,1.0
67,603113.SH,603113,金能科技,焦炭加工,True,0.3885,128.51,"香港中央结算有限公司(陆股通)
国投创新(北京)投资基金有限公司
北京国投协力股权投资基金(有限合伙)
全国社保基金六零二组合",4.0
68,000049.SZ,000049,德赛电池,电气设备,True,0.38980000000000004,143.59,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国银行股份有限公司-嘉实新能源新材料股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金",8.0
69,601689.SH,601689,拓普集团,汽车配件,True,0.39080000000000004,498.9,"中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
基本养老保险基金一二零六组合",6.0
70,300782.SZ,300782,卓胜微,元器件,True,0.39780000000000004,699.24,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金",4.0
71,300677.SZ,300677,英科医疗,医疗保健,True,0.4030000000000001,558.39,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-前海开源沪港深优势精选灵活配置混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-前海开源国家比较优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",5.0
72,600989.SH,600989,宝丰能源,化工原料,True,0.4173,288.97,"全国社保基金一一八组合
中国银行股份有限公司-银华优质增长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
上海绿山投资中心(有限合伙)-绿山投资中国优势私募证券投资基金
基本养老保险基金一五零六一组合",6.0
73,603308.SH,603308,应流股份,专用机械,True,0.4204,172.59,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-农银汇理新能源主题灵活配置混合型证券投资基金
大成价值增长证券投资基金
全国社保基金六零二组合",4.0
74,002472.SZ,002472,双环传动,机械基件,True,0.42050000000000004,48.91,,0.0
75,603613.SH,603613,国联股份,互联网,True,0.4215000000000001,177.33,中小企业发展基金(江苏有限合伙),1.0
76,000633.SZ,000633,合金投资,综合类,True,0.4224,23.72,,0.0
77,300224.SZ,300224,正海磁材,元器件,True,0.42499999999999993,105.22,"基本养老保险基金一二零四组合
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
上汽颀臻(上海)资产管理有限公司-上汽投资-颀瑞1号
中国长城资产管理股份有限公司",5.0
78,603313.SH,603313,梦百合,家居用品,True,0.42790000000000006,139.6,"中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
红塔证券-红塔证券股份有限公司-证券行业支持民企发展系列之红塔证券1号单一资产管理计划
国泰基金管理有限公司-社保基金四二一组合
全国社保基金一一一组合",4.0
79,000001.SZ,000001,平安银行,银行,True,0.4405,4331.36,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
全国社保基金一一七组合
香港中央结算有限公司(陆股通)",4.0
80,002068.SZ,002068,黑猫股份,化工原料,True,0.4434,51.04,"中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行-融通动力先锋混合型证券投资基金
北方国际信托股份有限公司-北信盈实665组合投资单一资金信托",5.0
81,002318.SZ,002318,久立特材,特种钢,True,0.4454,127.77,"全国社保基金四一三组合
中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
中国工商银行股份有限公司-易方达价值精选混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
82,600089.SH,600089,特变电工,电气设备,True,0.4641,404.12,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划",12.0
83,002595.SZ,002595,豪迈科技,专用机械,True,0.4656,171.34,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金",5.0
84,300496.SZ,300496,中科创达,软件服务,True,0.4835,416.16,"全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
全国社保基金一一零组合
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",6.0
85,600486.SH,600486,扬农化工,农药化肥,True,0.5205,440.37,"全国社保基金一零六组合
香港中央结算有限公司(陆股通)
基本养老保险基金三零八组合
全国社保基金一零三组合
上海浦东发展银行股份有限公司-易方达裕丰回报债券型证券投资基金
中国银行股份有限公司-工银瑞信核心价值混合型证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金",7.0
86,603010.SH,603010,万盛股份,化工原料,True,0.5212,96.39,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,1.0
87,603218.SH,603218,日月股份,工程机械,True,0.5294,316.96,"大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
基本养老保险基金八零四组合
基本养老保险基金一二零六组合
香港中央结算有限公司(陆股通)",4.0
88,000589.SZ,000589,贵州轮胎,汽车配件,True,0.5425,59.17,"陕西抱朴容易资产管理有限公司-抱朴容易7号私募证券投资基金
中国工商银行-华安安信消费服务股票型证券投资基金
国泰基金-工商银行-国泰基金格物1号资产管理计划
易方达资产-工商银行-易方达资产华瑞3号资产管理计划
国泰基金-浦发银行-国泰-禾盈1号资产管理计划
国泰基金-上海银行-国泰基金格物2号集合资产管理计划
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",7.0
89,601233.SH,601233,桐昆股份,化纤,True,0.5474,581.03,"香港中央结算有限公司(陆股通)
华润深国投信托有限公司-华润信托·华颖2号单一资金信托
华润深国投信托有限公司-华润信托·华颖1号单一资金信托
华能贵诚信托有限公司-华能信托·尊溢同盈1号集合资金信托计划
中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·财富81号单一资金信托",6.0
90,002791.SZ,002791,坚朗五金,其他建材,True,0.5536,276.99,"中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四一三组合
香港中央结算有限公司(陆股通)",3.0
91,601866.SH,601866,中远海发,水运,True,0.5552,272.87,"中央汇金资产管理有限责任公司
兴业全球基金-上海银行-中国海运(集团)总公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
92,300243.SZ,300243,瑞丰高材,化工原料,True,0.5649,31.17,"上海通怡投资管理有限公司-通怡海川3号私募证券投资基金
深圳市金格投资管理有限公司-金格一号私募证券投资基金
中央汇金资产管理有限责任公司",3.0
93,601058.SH,601058,赛轮轮胎,汽车配件,True,0.5669,220.81,"中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
全国社保基金四一八组合
香港中央结算有限公司(陆股通)",3.0
94,002601.SZ,002601,龙蟒佰利,化工原料,True,0.5765,561.66,"中国长城资产管理股份有限公司
香港中央结算有限公司(陆股通)",2.0
95,000762.SZ,000762,西藏矿业,小金属,True,0.5911,85.05,中央汇金资产管理有限责任公司,1.0
96,603128.SH,603128,华贸物流,仓储物流,True,0.5929,152.95,"珠海回声资产管理有限公司-回声1号私募基金
香港中央结算有限公司(陆股通)
易方达基金-招商银行-易方达聚祥分级资产管理计划
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
全国社保基金五零二组合
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金",6.0
97,600926.SH,600926,杭州银行,银行,True,0.5943,782.42,香港中央结算有限公司(陆股通),1.0
98,000155.SZ,000155,川能动力,新型电力,True,0.6076,162.81,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,1.0
99,002027.SZ,002027,分众传媒,影视音像,True,0.6159,1701.17,"香港中央结算有限公司(陆股通)
全国社保基金四一六组合
中金公司-阿里网络-祥瑞1号定向资产管理计划
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金",5.0
100,603915.SH,603915,国茂股份,机械基件,True,0.6373,44.75,"中国工商银行-广发聚丰混合型证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
上海国悦君安股权投资基金管理有限公司-长兴国悦君安企业投资中心(有限合伙)",5.0
101,000902.SZ,000902,新洋丰,农药化肥,True,0.6537,216.62,"长安国际信托股份有限公司-长安信托-新洋丰员工持股集合资金信托计划
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金五零二组合",5.0
102,600586.SH,600586,金晶科技,玻璃,True,0.6686000000000001,112.16,"中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金
嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司",3.0
103,300450.SZ,300450,先导智能,专用机械,True,0.6733,773.54,"香港中央结算有限公司(陆股通)
全国社保基金一零七组合
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金",5.0
