,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
15,601865.SH,福莱特,玻璃,13.12,1.8633540372670732,164.8033126293976,"全国社保基金一一四组合
香港中央结算有限公司(陆股通)"
16,600898.SH,*ST美讯,通信设备,6.69,1.9817073170731891,158.01829268293156,
17,300612.SZ,宣亚国际,广告包装,14.98,3.310344827586209,149.3212341197815,
18,000931.SZ,中关村,生物制药,9.56,2.0277481323372593,135.47225186766295,"北京天鑫财富投资管理有限公司-天鑫医药价值成长1号私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
19,600318.SH,新力金融,多元金融,9.14,4.10022779043282,107.66447809192043,"华泰证券资管-招商银行-华泰家园3号集合资产管理计划
浙江九章资产管理有限公司-幻方星月石私募基金
青岛祝融富田投资管理有限公司-青岛祝融富田投资管理有限公司帛汇3号私募证券投资基金"
20,300459.SZ,金科文化,互联网,3.14,-1.2578616352201255,101.25786163522079,"中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
21,300095.SZ,华伍股份,机械基件,7.11,3.04347826086957,58.49498327759213,华宝信托有限责任公司-大地32号单一资金信托
22,300293.SZ,蓝英装备,专用机械,10.4,5.156723963599585,49.38873058185433,"滨海天地(天津)投资管理有限公司-滨海叶盛1号契约型私募投资基金
财通基金-湖南轻盐创业投资管理有限公司-财通基金安吉83号单一资产管理计划
滨海天地(天津)投资管理有限公司-滨海道冲1号私募证券投资基金
滨海天地(天津)投资管理有限公司-滨海天玑-双威2号契约型私募投资基金"
23,000504.SZ,ST生物,环境保护,7.83,3.1620553359683834,46.83794466403237,"湖南省财信产业基金管理有限公司
上海和平大宗股权投资基金管理有限公司
重庆信三威投资咨询中心(有限合伙)-昌盛二号私募基金
云南国际信托有限公司-云信永盈8号证券投资集合资金信托计划"
24,000799.SZ,酒鬼酒,白酒,37.85,4.413793103448271,46.52960312296584,"国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)"
25,002956.SZ,西麦食品,食品,61.16,3.9252336448598157,46.07476635513985,"西藏源乘投资管理有限公司-源乘十三号私募证券投资基金
上海塔基资产管理有限公司-上海塔基新范式私募投资基金
上海塔基资产管理有限公司-塔基综合策略私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金"
26,688019.SH,安集科技,半导体,221.16,4.050811573747337,43.12867560573872,"招商银行股份有限公司-银河创新成长混合型证券投资基金
中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行股份有限公司-银河和美生活主题混合型证券投资基金
基本养老保险基金八零七组合
中国建设银行股份有限公司-华润元大信息传媒科技混合型证券投资基金"
27,300558.SZ,贝达药业,化学制药,92.84,3.708668453976771,38.780601932289535,香港中央结算有限公司(陆股通)
28,002723.SZ,金莱特,家用电器,12.99,4.421221864951774,36.60441916068993,
29,603976.SH,正川股份,医疗保健,19.55,3.8788522848034024,33.856996771799984,
30,603987.SH,康德莱,医疗保健,12.59,3.1122031122031046,32.602082602081126,"中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
平安资管-邮储银行-如意10号资产管理产品
全国社保基金五零二组合
基本养老保险基金一六零四一组合"
31,300299.SZ,富春股份,互联网,5.74,4.936014625228524,30.063985374771196,
32,600532.SH,宏达矿业,普钢,4.97,7.575757575757569,27.039627039626968,
33,300143.SZ,盈康生命,医疗保健,11.82,3.4120734908136496,22.394378122089908,"浙商金汇信托股份有限公司-浙金·天府1号证券投资集合资金信托计划
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合"
34,688016.SH,心脉医疗,医疗保健,203.4,4.104821373733247,20.043785437412275,"中国工商银行股份有限公司-万家自主创新混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国建设银行股份有限公司-上投摩根医疗健康股票型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金17021组合"
35,601028.SH,玉龙股份,钢加工,7.14,3.9301310043668103,18.79714172290594,
36,603881.SH,数据港,电信运营,63.38,4.535708395183913,4.591275731800204,"全国社会保障基金理事会转持一户
全国社保基金四零四组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发科技动力股票型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
上海盛宇股权投资中心(有限合伙)-盛宇21号私募证券投资基金"
