,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
51,600875.SH,600875,东方电气,电气设备,True,6.1699,264.59,"易方达基金-农业银行-易方达中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
广发基金-农业银行-广发中证金融资产管理计划
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",8.0
52,300920.SZ,300920,润阳科技,塑料,True,6.1211,11.22,,0.0
53,601021.SH,601021,春秋航空,空运,True,5.6789,571.32,"招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
上海明河投资管理有限公司-明河2016私募证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零六组合
民生加银基金-平安银行-民生加银鑫牛定向增发82号资产管理计划",5.0
54,600963.SH,600963,岳阳林纸,造纸,True,5.4968,90.07,"宁波宁聚资产管理中心(有限合伙)-宁聚多策略3号私募证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚量化多策略证券投资基金",2.0
55,002352.SZ,002352,顺丰控股,仓储物流,True,5.1924,4675.76,"挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",5.0
56,002906.SZ,002906,华阳集团,汽车配件,True,5.1111,177.89,"珠海横琴中科白云股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
上海少薮派投资管理有限公司-称心如意8号证券投资基金
华润深国投信托有限公司-朱雀合伙专项证券投资信托
交通银行股份有限公司-宝盈创新驱动股票型证券投资基金
中国工商银行-宝盈泛沿海区域增长混合型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金",8.0
57,600970.SH,600970,中材国际,建筑工程,True,5.0926,157.78,"中国建设银行股份有限公司-华宝研究精选混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金",6.0
58,002595.SZ,002595,豪迈科技,专用机械,True,5.0714,190.0,"招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金",5.0
59,002064.SZ,002064,华峰化学,化纤,True,4.878,235.2,"交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅利伟精选唯实基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划",7.0
60,000680.SZ,000680,山推股份,工程机械,True,4.7847,46.29,中央汇金资产管理有限责任公司,1.0
61,002572.SZ,002572,索菲亚,家居用品,True,4.415,211.06,"中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
华鑫国际信托有限公司-华鑫信托·国鑫38号集合资金信托计划
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
国泰基金管理有限公司-社保基金四二一组合
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划",8.0
62,600063.SH,600063,皖维高新,化纤,True,4.3689,82.81,"鹏华基金-邮储银行-建信资本管理有限公司
鹏华基金-招商银行-中山证券有限责任公司
安徽中安资本管理有限公司-中安定增利1号私募投资基金",3.0
63,002859.SZ,002859,洁美科技,元器件,True,4.3463,121.88,"中国对外经济贸易信托有限公司-淡水泉精选1期
平安信托有限责任公司-投资精英之淡水泉
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
共青城蕴沣资产管理有限公司-蕴沣稳健投资1号证券投资私募基金
中国工商银行股份有限公司-富国成长策略混合型证券投资基金
挪威中央银行-自有资金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金",10.0
64,603010.SH,603010,万盛股份,化工原料,True,4.2123,105.1,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,1.0
65,300323.SZ,300323,华灿光电,半导体,True,4.1322,126.08,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
66,002435.SZ,002435,长江健康,化学制药,True,3.8618,61.3,"西藏信托有限公司-西藏信托-莱沃50号集合资金信托计划
华安资产管理(香港)有限公司-客户资金专户1号(交易所)",2.0
67,002867.SZ,002867,周大生,服饰,True,3.8007,234.97,"招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
招商银行股份有限公司-安信价值回报三年持有期混合型证券投资基金
广发基金管理有限公司-社保基金四二零组合",6.0
68,603299.SH,603299,苏盐井神,化工原料,True,3.6849,45.65,,0.0
69,002539.SZ,002539,云图控股,农药化肥,True,3.6247,63.81,"全国社保基金四零一组合
全国社保基金六零四组合
全国社保基金一一六组合",3.0
70,002139.SZ,002139,拓邦股份,元器件,True,3.5171,102.04,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金",3.0
71,000633.SZ,000633,合金投资,综合类,True,3.5063,28.42,,0.0
72,000338.SZ,000338,潍柴动力,汽车配件,True,3.5005,928.66,"大成基金-农业银行-大成中证金融资产管理计划
交通银行-融通行业景气证券投资基金
华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
73,600882.SH,600882,妙可蓝多,乳制品,True,3.4859,263.68,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",4.0
74,603833.SH,603833,欧派家居,家居用品,True,3.4559,930.99,"中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
中国银行-华夏回报证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",6.0
75,002841.SZ,002841,视源股份,元器件,True,3.1232,563.36,,0.0
76,603127.SH,603127,昭衍新药,医疗保健,True,2.9414,339.87,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
华夏未来资本管理有限公司-华夏未来欣耀1期私募证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
全国社保基金四零六组合",6.0
77,603345.SH,603345,安井食品,食品,True,2.7796,595.92,"中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
安联环球投资新加坡有限公司-安联神州A股基金(交易所)
全国社保基金四零六组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金",5.0
78,000541.SZ,000541,佛山照明,家用电器,True,2.6012,76.14,中央汇金资产管理有限责任公司,1.0
79,000786.SZ,000786,北新建材,其他建材,True,2.4633,885.47,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
全国社保基金四一六组合",5.0
80,603392.SH,603392,万泰生物,医疗保健,True,2.463,144.74,"中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-招商医药健康产业股票型证券投资基金
中国银行股份有限公司-招商创新增长混合型证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品",5.0
81,002138.SZ,002138,顺络电子,元器件,True,2.2542,221.72,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
全国社保基金四零六组合
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",6.0
82,002299.SZ,002299,圣农发展,农业综合,True,2.2339,324.46,"中国建设银行股份有限公司-银华同力精选混合型证券投资基金
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
深圳市凯丰投资管理有限公司-凯丰金选宏观策略16号证券投资私募基金",6.0
83,002068.SZ,002068,黑猫股份,化工原料,True,2.231,56.63,"中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
北方国际信托股份有限公司-北信盈实665组合投资单一资金信托
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中国工商银行-融通动力先锋混合型证券投资基金",5.0
84,600674.SH,600674,川投能源,水力发电,True,2.1918,492.6,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
85,601658.SH,601658,邮储银行,银行,True,2.1898,631.37,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合",2.0
86,603915.SH,603915,国茂股份,机械基件,True,2.1848,56.09,"中国工商银行-广发聚丰混合型证券投资基金
招商银行股份有限公司-广发新经济混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
上海国悦君安股权投资基金管理有限公司-长兴国悦君安企业投资中心(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金",5.0
87,000960.SZ,000960,锡业股份,小金属,True,1.7886,208.93,"农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划
中国银行-易方达积极成长证券投资基金
香港中央结算有限公司(陆股通)
农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
全国社保基金一零九组合",5.0
88,002158.SZ,002158,汉钟精机,工程机械,True,0.9506,112.76,"全国社保基金五零二组合
易方达基金-北京诚通金控投资有限公司-易方达基金-诚通金控1号单一资产管理计划
交通银行股份有限公司-易方达科瑞灵活配置混合型证券投资基金",3.0
89,600908.SH,600908,无锡银行,银行,True,0.9063,115.14,"华能贵诚信托有限公司-华能信托·鸿源锡诚1号集合资金信托计划
国联信托股份有限公司",2.0
90,300119.SZ,300119,瑞普生物,农业综合,True,0.7341,60.52,"全国社保基金五零二组合
中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金",4.0
91,300357.SZ,300357,我武生物,生物制药,True,0.4301,438.23,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行-广发稳健增长证券投资基金
全国社保基金一一二组合
香港中央结算有限公司(陆股通)
中国银行股份有限公司-广发医疗保健股票型证券投资基金
全国社保基金一一五组合
全国社保基金四零六组合",8.0
92,601298.SH,601298,青岛港,港口,True,-0.9146,121.54,香港中央结算有限公司(陆股通),1.0
93,300763.SZ,300763,锦浪科技,电气设备,True,-1.5559,113.57,"上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
中国农业银行股份有限公司-申万菱信新能源汽车主题灵活配置混合型证券投资基金
中信银行股份有限公司-中银智能制造股票型证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金",4.0
94,600392.SH,600392,盛和资源,小金属,True,-2.2967,276.26,香港中央结算有限公司(陆股通),1.0
95,603177.SH,603177,德创环保,环境保护,True,-3.8835,20.0,中阅资本管理股份公司-中阅聚焦3号私募证券投资基金,1.0
96,605368.SH,605368,N蓝天,供气供热,True,-7.1495,13.1,,0.0
97,300274.SZ,300274,阳光电源,电气设备,True,-7.5573,1052.43,"上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
挪威中央银行-自有资金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
全国社保基金四一三组合
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金",7.0
