,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
31,601628.SH,601628,中国人寿,保险,1.51,0.8378,30.09
32,300413.SZ,300413,芒果超媒,影视音像,1.44,0.8103,42.3
33,603380.SH,603380,易德龙,元器件,0.96,0.7271,18.01
34,002292.SZ,002292,奥飞娱乐,影视音像,6.41,0.7018,8.61
35,300171.SZ,300171,东富龙,医疗保健,-1.78,0.6731,10.47
36,002590.SZ,002590,万安科技,汽车配件,-5.85,0.6579,9.18
37,002153.SZ,002153,石基信息,软件服务,2.78,0.625,32.2
38,300290.SZ,300290,荣科科技,软件服务,0.85,0.5786,10.43
39,600015.SH,600015,华夏银行,银行,0.89,0.5747,8.75
40,000887.SZ,000887,中鼎股份,橡胶,2.34,0.5376,13.09
41,600848.SH,600848,上海临港,园区开发,3.35,0.4745,36.0
42,600776.SH,600776,东方通信,通信设备,-2.21,0.4607,28.35
43,000156.SZ,000156,华数传媒,影视音像,2.42,0.4167,12.05
44,002230.SZ,002230,科大讯飞,软件服务,-2.25,0.4005,35.1
45,300133.SZ,300133,华策影视,影视音像,1.35,0.3793,7.94
46,300336.SZ,300336,新文化,影视音像,0.92,0.3584,5.6
47,300300.SZ,300300,汉鼎宇佑,软件服务,1.11,0.3228,12.43
48,600050.SH,600050,中国联通,电信运营,1.21,0.292,6.87
49,600535.SH,600535,天士力,中成药,1.6,0.2146,23.35
50,600859.SH,600859,王府井,百货,1.64,0.2086,19.22
51,300027.SZ,300027,华谊兄弟,影视音像,1.7,0.173,5.79
52,300603.SZ,300603,立昂技术,通信设备,-0.91,0.1359,29.47
53,002403.SZ,002403,爱仕达,家用电器,1.37,0.1032,9.7
54,601811.SH,601811,新华文轩,出版业,3.46,0.0718,13.94
55,002208.SZ,002208,合肥城建,区域地产,2.08,0.0,14.18
56,002288.SZ,002288,超华科技,元器件,2.52,0.0,5.65
57,300451.SZ,300451,创业慧康,软件服务,-2.89,-0.1652,24.18
58,002084.SZ,002084,海鸥住工,家居用品,2.99,-0.173,5.77
59,300688.SZ,300688,创业黑马,综合类,-4.03,-0.1915,41.69
60,002654.SZ,002654,万润科技,半导体,2.22,-0.2028,4.92
61,300465.SZ,300465,高伟达,软件服务,-1.76,-0.2041,9.78
62,601318.SH,601318,中国平安,保险,1.67,-0.2131,84.3
63,002024.SZ,002024,苏宁易购,电器连锁,-3.25,-0.2149,13.93
64,002029.SZ,002029,七匹狼,服饰,1.52,-0.2577,7.74
65,600187.SH,600187,国中水务,水务,0.58,-0.2865,3.48
66,603019.SH,603019,中科曙光,电脑设备,-3.1,-0.2867,59.13
67,600869.SH,600869,智慧能源,电气设备,1.96,-0.3521,5.66
68,600791.SH,600791,京能置业,全国地产,1.69,-0.3824,5.21
69,300148.SZ,300148,天舟文化,出版业,1.79,-0.3883,5.13
70,000620.SZ,000620,新华联,全国地产,2.07,-0.3968,5.02
71,300546.SZ,300546,雄帝科技,元器件,2.48,-0.3997,29.9
72,002504.SZ,002504,弘高创意,装修装饰,0.67,-0.4376,4.55
73,601928.SH,601928,凤凰传媒,出版业,1.01,-0.4662,8.54
74,000027.SZ,000027,深圳能源,火力发电,-2.38,-0.4695,6.36
75,000728.SZ,000728,国元证券,证券,-1.96,-0.4708,10.57
76,600371.SH,600371,万向德农,种植业,1.99,-0.479,8.31
77,600533.SH,600533,栖霞建设,区域地产,1.17,-0.5063,3.93
78,300324.SZ,300324,旋极信息,软件服务,1.33,-0.5148,7.73
79,002123.SZ,002123,梦网集团,互联网,-0.5,-0.5356,13.0
80,600655.SH,600655,豫园股份,百货,-0.34,-0.6024,9.9
81,600606.SH,600606,绿地控股,全国地产,-1.93,-0.6386,7.78
82,600704.SH,600704,物产中大,商贸代理,-3.16,-0.6568,6.05
83,600865.SH,600865,百大集团,百货,1.18,-0.6803,7.3
84,600755.SH,600755,厦门国贸,商贸代理,2.54,-0.7407,9.38
85,601010.SH,601010,文峰股份,超市连锁,1.3,-0.7614,3.91
86,300088.SZ,300088,长信科技,元器件,3.31,-0.8,6.2
87,002725.SZ,002725,跃岭股份,汽车配件,1.33,-0.8249,10.82
88,300279.SZ,300279,和晶科技,元器件,-3.41,-0.9146,6.5
89,600919.SH,600919,江苏银行,银行,0.8,-0.9346,7.42
90,002771.SZ,002771,真视通,软件服务,-2.15,-0.9369,15.86
91,002241.SZ,002241,歌尔股份,元器件,4.57,-0.9747,10.16
92,000876.SZ,000876,新希望,饲料,-4.91,-0.9811,14.13
93,300212.SZ,300212,易华录,软件服务,1.13,-1.0291,32.7
94,300479.SZ,300479,神思电子,软件服务,1.47,-1.0297,17.3
95,000100.SZ,000100,TCL集团,家用电器,-2.86,-1.0363,3.82
96,002681.SZ,002681,奋达科技,家用电器,2.85,-1.0601,5.6
97,000948.SZ,000948,南天信息,软件服务,-18.24,-1.0717,12.0
98,601169.SH,601169,北京银行,银行,0.84,-1.0802,6.41
99,300456.SZ,300456,耐威科技,元器件,1.27,-1.096,29.78
100,002782.SZ,002782,可立克,电气设备,1.38,-1.1379,14.77
101,601801.SH,601801,皖新传媒,出版业,-2.34,-1.1494,7.74
102,601216.SH,601216,君正集团,化工原料,1.73,-1.2107,4.08
103,600229.SH,600229,城市传媒,出版业,0.75,-1.2195,8.91
104,000821.SZ,000821,京山轻机,轻工机械,0.94,-1.2333,9.61
105,300195.SZ,300195,长荣股份,轻工机械,2.96,-1.2476,10.29
106,002301.SZ,002301,齐心集团,文教休闲,-0.76,-1.2601,10.97
107,300001.SZ,300001,特锐德,电气设备,2.43,-1.2791,21.61
108,300367.SZ,300367,东方网力,电脑设备,2.11,-1.3029,12.12
109,600082.SH,600082,海泰发展,园区开发,1.25,-1.306,5.29
110,002663.SZ,002663,普邦股份,建筑施工,2.16,-1.3158,3.75
111,002642.SZ,002642,荣之联,软件服务,-3.55,-1.3216,6.72
112,002354.SZ,002354,天神娱乐,互联网,2.67,-1.3378,5.9
113,600048.SH,600048,保利地产,全国地产,-1.93,-1.339,14.0
114,002055.SZ,002055,得润电子,元器件,1.62,-1.3624,14.48
115,300311.SZ,300311,任子行,软件服务,-4.76,-1.4035,8.43
116,002126.SZ,002126,银轮股份,汽车配件,1.8,-1.4039,9.13
117,300571.SZ,300571,平治信息,互联网,1.64,-1.4412,54.71
118,603598.SH,603598,引力传媒,影视音像,4.34,-1.4682,12.08
119,002090.SZ,002090,金智科技,软件服务,-1.15,-1.502,21.64
120,000532.SZ,000532,华金资本,元器件,1.21,-1.52,12.31
121,600633.SH,600633,浙数文化,互联网,-2.44,-1.5209,10.36
122,600751.SH,600751,海航科技,水运,3.13,-1.5228,3.88
123,000882.SZ,000882,华联股份,百货,-2.18,-1.5291,3.22
124,002280.SZ,002280,联络互动,软件服务,2.87,-1.5842,4.97
125,002437.SZ,002437,誉衡药业,化学制药,-2.05,-1.6064,4.9
126,002607.SZ,002607,中公教育,文教休闲,-0.96,-1.6116,12.21
127,000987.SZ,000987,越秀金控,多元金融,-0.6,-1.6187,10.94
128,002328.SZ,002328,新朋股份,汽车配件,-2.47,-1.6204,8.5
129,002103.SZ,002103,广博股份,文教休闲,-5.2,-1.6453,5.38
130,300272.SZ,300272,开能健康,环境保护,3.5,-1.6471,8.36
131,300081.SZ,300081,恒信东方,文教休闲,0.56,-1.6623,11.24
132,603825.SH,603825,华扬联众,互联网,-1.3,-1.6646,15.95
133,603528.SH,603528,多伦科技,软件服务,2.18,-1.6667,8.26
134,300725.SZ,300725,药石科技,化工原料,0.99,-1.6688,93.1
135,603776.SH,603776,永安行,公共交通,-2.24,-1.6823,25.13
136,002551.SZ,002551,尚荣医疗,医疗保健,4.58,-1.6845,6.42
137,300016.SZ,300016,北陆药业,中成药,1.04,-1.6949,9.86
138,000676.SZ,000676,智度股份,互联网,-3.97,-1.7273,10.81
139,002141.SZ,002141,贤丰控股,元器件,-1.65,-1.7279,4.55
140,600386.SH,600386,北巴传媒,公共交通,2.36,-1.7341,5.1
141,603345.SH,603345,安井食品,食品,1.2,-1.7354,39.07
142,002117.SZ,002117,东港股份,广告包装,-0.49,-1.751,20.2
143,600476.SH,600476,湘邮科技,软件服务,1.82,-1.7606,16.74
144,600120.SH,600120,浙江东方,商贸代理,3.16,-1.7738,17.72
145,600208.SH,600208,新湖中宝,全国地产,-2.06,-1.7766,3.87
146,000988.SZ,000988,华工科技,电器仪表,2.21,-1.7835,15.97
147,600380.SH,600380,健康元,化学制药,-1.37,-1.7917,8.77
148,000555.SZ,000555,神州信息,软件服务,4.43,-1.8032,13.07
149,600588.SH,600588,用友网络,软件服务,3.08,-1.8089,32.57
150,603017.SH,603017,中衡设计,建筑施工,-0.68,-1.8133,14.62
151,600400.SH,600400,红豆股份,服饰,-1.16,-1.8182,4.32
152,002489.SZ,002489,浙江永强,家居用品,2.7,-1.8229,3.77
153,300213.SZ,300213,佳讯飞鸿,通信设备,2.61,-1.8248,8.07
154,002722.SZ,002722,金轮股份,纺织机械,2.03,-1.8265,17.2
155,000890.SZ,000890,法尔胜,钢加工,1.3,-1.8284,6.98
156,600446.SH,600446,金证股份,软件服务,-2.53,-1.9164,28.15
157,002226.SZ,002226,江南化工,化工原料,1.82,-1.9345,6.59
158,603313.SH,603313,梦百合,家居用品,-1.89,-1.9713,27.35
159,600570.SH,600570,恒生电子,软件服务,-1.62,-2.0195,88.3
160,300045.SZ,300045,华力创通,电脑设备,1.99,-2.0221,10.66
161,603636.SH,603636,南威软件,软件服务,3.86,-2.0301,13.03
162,002202.SZ,002202,金风科技,电气设备,1.61,-2.0301,13.03
163,300588.SZ,300588,熙菱信息,软件服务,-2.99,-2.0685,13.73
164,603533.SH,603533,掌阅科技,互联网,-3.89,-2.0786,21.67
165,300253.SZ,300253,卫宁健康,软件服务,-0.81,-2.1175,14.33
166,600070.SH,600070,浙江富润,纺织,4.62,-2.1421,8.68
167,000566.SZ,000566,海南海药,化学制药,3.29,-2.1574,7.71
168,002181.SZ,002181,粤传媒,出版业,2.22,-2.1703,5.86
169,000069.SZ,000069,华侨城A,旅游景点,-0.88,-2.2016,8.44
170,000521.SZ,000521,长虹美菱,家用电器,3.0,-2.2676,4.31
171,000829.SZ,000829,天音控股,其他商业,6.47,-2.2942,7.24
172,300067.SZ,300067,安诺其,染料涂料,4.26,-2.3224,7.15
173,600571.SH,600571,信雅达,软件服务,-2.92,-2.3629,11.57
174,300236.SZ,300236,上海新阳,半导体,3.81,-2.3797,37.33
175,300184.SZ,300184,力源信息,元器件,2.64,-2.4,12.2
176,600797.SH,600797,浙大网新,软件服务,0.86,-2.4186,10.49
177,600895.SH,600895,张江高科,园区开发,4.37,-2.4797,21.63
178,300511.SZ,300511,雪榕生物,种植业,2.6,-2.4975,9.76
179,002337.SZ,002337,赛象科技,化工机械,2.61,-2.5408,5.37
180,603189.SH,603189,网达软件,软件服务,-3.56,-2.5412,14.19
181,600825.SH,600825,新华传媒,出版业,1.15,-2.568,6.45
182,000851.SZ,000851,高鸿股份,软件服务,3.92,-2.5735,7.95
183,002488.SZ,002488,金固股份,汽车配件,-2.44,-2.5763,10.21
184,300418.SZ,300418,昆仑万维,互联网,-4.84,-2.5949,15.39
185,600728.SH,600728,佳都科技,软件服务,-2.55,-2.6019,11.23
186,300115.SZ,300115,长盈精密,元器件,3.39,-2.7143,13.62
187,002131.SZ,002131,利欧股份,互联网,-2.59,-2.7273,2.14
188,300332.SZ,300332,天壕环境,环境保护,-2.23,-2.7372,5.33
189,002244.SZ,002244,滨江集团,区域地产,-4.78,-2.7422,5.32
190,300096.SZ,300096,易联众,软件服务,-1.54,-2.7508,12.02
191,601238.SH,601238,广汽集团,汽车整车,5.23,-2.8321,14.41
192,002065.SZ,002065,东华软件,软件服务,2.57,-2.8571,8.5
193,000936.SZ,000936,华西股份,化纤,1.09,-2.8741,9.8
194,300392.SZ,300392,腾信股份,互联网,6.88,-2.9014,10.04
195,300364.SZ,300364,中文在线,出版业,-2.89,-2.9557,5.91
196,600226.SH,600226,瀚叶股份,农药化肥,2.09,-3.012,4.83
197,002609.SZ,002609,捷顺科技,软件服务,2.97,-3.11,8.1
198,300663.SZ,300663,科蓝软件,软件服务,-8.64,-3.2623,51.3
199,300007.SZ,300007,汉威科技,电器仪表,-1.07,-3.2667,14.51
200,300496.SZ,300496,中科创达,软件服务,4.99,-3.281,33.9
201,300438.SZ,300438,鹏辉能源,电气设备,3.11,-3.3,22.27
202,300170.SZ,300170,汉得信息,软件服务,-2.59,-3.3808,16.29
203,600335.SH,600335,国机汽车,汽车配件,1.26,-3.4676,8.63
204,300071.SZ,300071,华谊嘉信,广告包装,1.29,-3.5477,4.35
205,300094.SZ,300094,国联水产,渔业,2.71,-3.5494,6.25
206,300339.SZ,300339,润和软件,软件服务,2.41,-3.5613,13.54
207,600689.SH,600689,上海三毛,纺织,7.78,-3.5905,12.62
208,002407.SZ,002407,多氟多,化工原料,-5.06,-3.7037,15.6
209,300017.SZ,300017,网宿科技,电信运营,6.52,-3.9118,13.51
210,300063.SZ,300063,天龙集团,染料涂料,2.04,-4.0449,4.27
211,600462.SH,600462,ST九有,元器件,2.11,-4.059,2.6
212,600736.SH,600736,苏州高新,园区开发,-5.16,-4.1126,8.86
213,300462.SZ,300462,华铭智能,专用机械,3.02,-4.2406,19.42
214,600240.SH,600240,华业资本,全国地产,2.8,-4.3127,3.55
215,002405.SZ,002405,四维图新,软件服务,3.61,-4.5553,26.4
216,000625.SZ,000625,长安汽车,汽车整车,-4.62,-4.845,9.82
217,600986.SH,600986,科达股份,互联网,-2.75,-4.9669,5.74
218,601727.SH,601727,上海电气,电气设备,2.56,-5.1034,6.88
219,600422.SH,600422,昆药集团,中成药,-1.74,-8.377,14.0
