,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
53,600166.SH,600166,福田汽车,汽车整车,2.93,4.0,1.0,192.65,中央汇金资产管理有限责任公司,1.0
54,600211.SH,600211,西藏药业,中成药,122.15,4.0,0.0,302.86,"中国银行股份有限公司-华夏鼎沛债券型证券投资基金
全国社保基金四零三组合",2.0
55,600316.SH,600316,洪都航空,航空,41.0,4.0,2.0,294.02,"中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
56,002799.SZ,002799,环球印务,广告包装,19.44,4.0,0.0,34.99,,0.0
57,600336.SH,600336,澳柯玛,家用电器,8.35,4.0,0.0,64.86,,0.0
58,002866.SZ,002866,传艺科技,IT设备,22.69,4.0,0.0,29.66,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金",5.0
59,002919.SZ,002919,名臣健康,日用化工,31.01,4.0,2.0,13.11,,0.0
60,002985.SZ,002985,北摩高科,航空,222.0,4.0,0.0,83.34,"中国工商银行-广发聚富开放式证券投资基金
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
全国社保基金一零七组合
泰康资产管理有限责任公司-积极配置投资产品",7.0
61,002105.SZ,002105,信隆健康,文教休闲,10.11,4.0,0.0,37.26,"平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金",3.0
62,600435.SH,600435,北方导航,专用机械,10.97,4.0,0.0,163.38,"中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
中兵投资-广发证券-17中兵EB担保及信托财产专户
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",6.0
63,300729.SZ,300729,乐歌股份,家居用品,63.05,4.0,0.0,15.06,南京雷奥投资管理有限公司-雷奥2期证券投资基金,1.0
64,300579.SZ,300579,数字认证,软件服务,64.51,4.0,0.0,112.27,"广东天贝合资产管理有限公司-天贝合拾贝2号私募证券投资基金
广东天贝合资产管理有限公司-天贝合狼朗号私募证券投资基金",2.0
65,603809.SH,603809,豪能股份,汽车配件,26.0,4.0,1.0,29.92,"工银瑞信基金管理有限公司
华宝信托有限责任公司",2.0
66,300464.SZ,300464,星徽精密,机械基件,25.21,4.0,1.0,64.99,"深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金",3.0
67,300368.SZ,300368,汇金股份,IT设备,12.83,4.0,2.0,61.27,中央汇金资产管理有限责任公司,1.0
68,605158.SH,605158,华达新材,钢加工,14.07,4.0,0.0,13.84,,0.0
69,605100.SH,605100,华丰股份,机械基件,68.02,4.0,2.0,14.76,,0.0
70,300778.SZ,300778,新城市,建筑工程,51.25,4.0,0.0,23.63,,0.0
71,002009.SZ,002009,天奇股份,工程机械,11.16,4.0,1.0,41.35,"云南国际信托有限公司-云南信托-招信智赢19号集合资金信托计划
创金合信基金-包商银行-华润深国投信托-天奇持股计划1期集合资金信托计划",2.0
72,000798.SZ,000798,中水渔业,渔业,8.6,4.0,1.0,27.47,,0.0
73,300846.SZ,300846,首都在线,软件服务,30.3,4.0,0.0,15.15,,0.0
74,605066.SH,605066,天正电气,电气设备,17.34,4.0,0.0,12.31,,0.0
75,000088.SZ,000088,盐田港,港口,9.36,4.0,0.0,181.79,"易方达基金-农业银行-易方达中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",9.0
76,300612.SZ,300612,宣亚国际,广告包装,40.33,4.0,0.0,40.17,,0.0
77,605366.SH,605366,宏柏新材,化工原料,19.13,4.0,3.0,15.88,,0.0
78,300157.SZ,300157,恒泰艾普,石油开采,4.95,3.0,2.0,35.0,,0.0
79,300155.SZ,300155,安居宝,元器件,7.56,3.0,0.0,21.0,青岛法盛资产管理中心(有限合伙),1.0
80,002662.SZ,002662,京威股份,汽车配件,4.59,3.0,2.0,68.85,,0.0
81,600178.SH,600178,东安动力,汽车配件,8.46,3.0,0.0,39.09,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金,1.0
82,600988.SH,600988,赤峰黄金,黄金,21.5,3.0,1.0,306.67,"长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
中国建设银行股份有限公司-华宝行业精选混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
华夏成长证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-银华优质增长混合型证券投资基金
招商银行股份有限公司-华夏经典配置混合型证券投资基金",7.0
83,600980.SH,600980,北矿科技,元器件,16.03,3.0,0.0,24.4,,0.0
84,600187.SH,600187,国中水务,水务,2.91,3.0,0.0,48.13,"上海方圆达创投资合伙企业(有限合伙)-方圆-东方11号私募投资基金
中央汇金资产管理有限责任公司",2.0
85,000733.SZ,000733,振华科技,元器件,46.5,3.0,0.0,239.38,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
贵州省贵鑫瑞和创业投资管理有限责任公司-贵州新动能产业投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
财通基金-招商银行-财通基金-长昕1号资产管理计划
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
全国社保基金一零二组合",8.0
86,603995.SH,603995,甬金股份,特种钢,33.25,3.0,1.0,19.18,,0.0
87,000757.SZ,000757,浩物股份,汽车配件,5.03,3.0,0.0,22.72,"北方国际信托股份有限公司-汇富证券投资单一资金信托计划
宁夏宁金基金管理有限公司-宁金丰和月满私募证券投资基金
宁夏宁金基金管理有限公司-宁金华盈6号私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和日利私募证券投资基金
北方国际信托股份有限公司-易富证券投资单一资金信托计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北方国际信托股份有限公司-旭富证券投资单一资金信托计划",7.0
88,605222.SH,605222,起帆电缆,电气设备,26.5,3.0,0.0,13.25,,0.0
89,002081.SZ,002081,金螳螂,装修装饰,12.29,3.0,0.0,320.17,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
大连通和投资有限公司-通和进取十二期私募投资基金
大连通和投资有限公司-通和富享一期投资基金
大连通和投资有限公司-通和宏观对冲一期私募投资基金",5.0
90,000591.SZ,000591,太阳能,新型电力,5.02,3.0,0.0,102.26,"长安基金-民生银行-长安悦享定增25号分级资产管理计划
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划",2.0
91,300087.SZ,300087,荃银高科,种植业,21.03,3.0,1.0,82.85,"中国农业银行股份有限公司-大成景阳领先混合型证券投资基金
全国社保基金一一一组合
全国社保基金一一六组合",3.0
92,600295.SH,600295,鄂尔多斯,小金属,9.7,3.0,0.0,59.36,香港中央结算有限公司(陆股通),1.0
93,600331.SH,600331,宏达股份,铅锌,2.72,3.0,0.0,55.27,,0.0
94,002826.SZ,002826,易明医药,中成药,13.56,3.0,0.0,18.13,,0.0
95,000518.SZ,000518,四环生物,生物制药,5.71,3.0,0.0,58.79,,0.0
96,002835.SZ,002835,同为股份,元器件,19.14,3.0,0.0,22.44,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金
兴业证券股份有限公司-博道久航混合型证券投资基金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金",4.0
97,002845.SZ,002845,同兴达,元器件,28.9,3.0,0.0,34.49,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
98,688189.SH,688189,南新制药,化学制药,73.69,3.0,0.0,23.62,,0.0
99,600496.SH,600496,精工钢构,钢加工,6.73,3.0,1.0,101.65,"中国银行股份有限公司-华泰紫金泰盈混合型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行-上投摩根阿尔法股票型证券投资基金
长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划
交通银行-中海优质成长证券投资基金
全国社保基金六零三组合",6.0
100,002946.SZ,002946,新乳业,乳制品,23.31,3.0,0.0,37.14,"中国农业银行股份有限公司-大成产业升级股票型证券投资基金(LOF)
招商基金管理有限公司-社保基金一五零三组合
上海塔基资产管理有限公司-上海塔基新范式私募投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
杭州恩宝资产管理有限公司-恩宝芝麻1号基金",6.0
101,002965.SZ,002965,祥鑫科技,汽车配件,40.18,3.0,0.0,15.14,"北京银行股份有限公司-景顺长城景颐双利债券型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF)
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金",6.0
102,300600.SZ,300600,瑞特股份,电气设备,17.7,3.0,1.0,36.42,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
全国社保基金一零二组合",4.0
103,600391.SH,600391,航发科技,航空,31.82,3.0,0.0,105.05,"中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金
北京国际信托有限公司",4.0
104,300680.SZ,300680,隆盛科技,汽车配件,30.79,3.0,1.0,26.91,,0.0
105,002699.SZ,002699,美盛文化,服饰,7.88,3.0,0.0,56.21,"香港中央结算有限公司(陆股通)
浙商产融融乐资产管理(上海)有限公司",2.0
106,300531.SZ,300531,优博讯,软件服务,23.38,3.0,1.0,65.46,,0.0
107,300455.SZ,300455,康拓红外,运输设备,17.64,3.0,1.0,88.28,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",3.0
108,300847.SZ,300847,中船汉光,化工原料,28.36,3.0,0.0,13.99,,0.0
109,603105.SH,603105,芯能科技,电气设备,12.65,3.0,0.0,39.0,"嘉兴铭朗二号股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
110,603733.SH,603733,仙鹤股份,造纸,24.32,3.0,0.0,33.0,"香港中央结算有限公司(陆股通)
中信银行股份有限公司-建信中证500指数增强型证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中国工商银行股份有限公司-国泰金泰平衡混合型证券投资基金",4.0
111,002165.SZ,002165,红宝丽,化工原料,6.67,3.0,0.0,39.63,"兴全睿众资产-招商银行-兴全睿众-兴全睿众定增9号特定多客户资产管理计划
博时基金管理有限公司-社保基金四一九组合
中央汇金资产管理有限责任公司",3.0
112,300799.SZ,300799,左江科技,软件服务,71.94,3.0,2.0,18.34,,0.0
113,603178.SH,603178,圣龙股份,汽车配件,10.8,3.0,0.0,21.7,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
114,002209.SZ,002209,达意隆,轻工机械,7.43,3.0,0.0,11.48,,0.0
115,603976.SH,603976,正川股份,医疗保健,76.96,3.0,0.0,29.48,,0.0
116,000908.SZ,000908,景峰医药,化学制药,6.39,3.0,0.0,45.81,"平江县国有资产管理局
华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划
中国长城资产管理股份有限公司",3.0
117,300411.SZ,300411,金盾股份,专用机械,12.32,3.0,0.0,18.22,柚子(北京)投资管理有限公司-柚子云帆私募证券投资基金,1.0
118,000887.SZ,000887,中鼎股份,橡胶,12.45,3.0,1.0,151.66,"鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
安徽省铁路发展基金股份有限公司
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托",6.0
119,603212.SH,603212,赛伍技术,塑料,31.39,3.0,0.0,12.56,,0.0
120,000886.SZ,000886,海南高速,路桥,6.57,3.0,1.0,63.86,华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划,1.0
121,002286.SZ,002286,保龄宝,食品,21.89,3.0,0.0,80.83,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
宁波趵朴富通资产管理中心(有限合伙)
中央汇金资产管理有限责任公司",3.0
122,000877.SZ,000877,天山股份,水泥,22.5,3.0,0.0,198.02,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
招商银行股份有限公司-东方红恒阳五年定期开放混合型证券投资基金
中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国工商银行股份有限公司-华安沪港深机会灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四一二组合
全国社保基金一一六组合
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金",13.0
123,300776.SZ,300776,帝尔激光,专用机械,111.9,3.0,1.0,50.86,"中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
中国农业银行股份有限公司-新华优选分红混合型证券投资基金
中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划",4.0
124,603408.SH,603408,建霖家居,家居用品,23.19,3.0,0.0,10.44,,0.0
125,002416.SZ,002416,爱施德,电器连锁,11.2,3.0,0.0,136.94,香港中央结算有限公司(陆股通),1.0
126,601611.SH,601611,中国核建,建筑工程,8.74,3.0,0.0,229.43,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国信达资产管理股份有限公司",3.0
127,002400.SZ,002400,省广集团,广告包装,8.88,3.0,0.0,148.72,中国工商银行-华安中小盘成长混合型证券投资基金,1.0
128,300758.SZ,300758,七彩化学,染料涂料,33.03,3.0,0.0,39.6,,0.0
129,300222.SZ,300222,科大智能,电气设备,11.64,3.0,2.0,63.26,,0.0
130,300823.SZ,300823,建科机械,专用机械,45.01,3.0,0.0,10.53,,0.0
131,002096.SZ,002096,南岭民爆,化工原料,8.57,3.0,0.0,31.78,"华菱津杉(天津)产业投资基金合伙企业(有限合伙
华菱津杉(天津)产业投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司",3.0
132,300370.SZ,300370,安控科技,电器仪表,3.2,3.0,1.0,23.12,,0.0
133,603898.SH,603898,好莱客,家居用品,22.1,3.0,0.0,68.42,"香港中央结算有限公司(陆股通)
建投拓安(安徽)股权投资管理有限公司-中德制造业(安徽)投资基金(有限合伙)
中国建设银行股份有限公司-中欧养老产业混合型证券投资基金",3.0
134,002315.SZ,002315,焦点科技,互联网,17.7,3.0,1.0,29.51,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
中央汇金资产管理有限责任公司",2.0
135,300312.SZ,300312,邦讯技术,通信设备,5.85,3.0,1.0,11.79,基本养老保险基金一三零一组合,1.0
136,603283.SH,603283,赛腾股份,专用机械,56.65,3.0,0.0,27.77,"全国社保基金四零一组合
交通银行-中海优质成长证券投资基金)
中国银行-南方高增长股票型开放式证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
中国农业银行股份有限公司-新华优选成长混合型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
香港中央结算有限公司(陆股通)
交通银行-中海优质成长证券投资基金
中国建设银行-上投摩根成长先锋股票型证券投资基金",9.0
137,300829.SZ,300829,金丹科技,食品,89.0,2.0,0.0,25.19,,0.0
138,300703.SZ,300703,创源文化,文教休闲,15.75,2.0,0.0,16.11,"全国社保基金六零四组合
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中信期货-招商银行-中信期货广发择时对冲2号集合资产管理计划
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
广发证券股份有限公司-中庚小盘价值股票型证券投资基金",6.0
139,300816.SZ,300816,艾可蓝,环境保护,99.23,2.0,1.0,19.85,"建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
全国社保基金一一零组合
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划",6.0
140,600158.SH,600158,中体产业,文教休闲,11.96,2.0,2.0,78.64,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
141,300716.SZ,300716,国立科技,塑料,9.73,2.0,0.0,9.22,,0.0
142,300719.SZ,300719,安达维尔,航空,16.0,2.0,0.0,21.24,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
143,600318.SH,600318,新力金融,多元金融,13.46,2.0,1.0,67.87,"青岛祝融富田投资管理有限公司-青岛祝融富田投资管理有限公司帛汇3号私募证券投资基金
华泰证券资管-招商银行-华泰家园3号集合资产管理计划
浙江九章资产管理有限公司-幻方星月石私募基金",3.0
144,300721.SZ,300721,怡达股份,化工原料,26.07,2.0,0.0,10.95,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
145,300723.SZ,300723,一品红,化学制药,52.83,2.0,0.0,23.45,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金",4.0
146,600257.SH,600257,大湖股份,渔业,5.0,2.0,0.0,24.06,,0.0
147,600230.SH,600230,沧州大化,农药化肥,12.65,2.0,1.0,52.1,"香港中央结算有限公司(陆股通)
北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金
中央汇金资产管理有限责任公司",3.0
148,300798.SZ,300798,锦鸡股份,染料涂料,15.54,2.0,1.0,6.49,深圳前海南方天赋资产管理有限公司-天赋一号证券投资私募基金,1.0
