,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
52,603185.SH,603185,上机数控,机床制造,87.73,2.0,2.0,2.0,51.06,"全国社保基金五零二组合
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-富国国家安全主题混合型证券投资基金",5.0
53,688408.SH,688408,中信博,电气设备,134.99,1.0,1.0,2.0,40.86,,0.0
54,688005.SH,688005,容百科技,电气设备,38.21,1.0,1.0,2.0,104.7,"全国社保基金一零七组合
中国农业银行股份有限公司-申万菱信新能源汽车主题灵活配置混合型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
中国银行股份有限公司-华宝创新优选混合型证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
中国建设银行股份有限公司-华夏兴和混合型证券投资基金",6.0
55,603022.SH,603022,新通联,广告包装,16.24,3.0,2.0,2.0,32.48,共青城蕴沣资产管理有限公司-厚德一号私募基金,1.0
56,600876.SH,600876,洛阳玻璃,玻璃,15.33,1.0,1.0,1.0,42.78,香港中央结算有限公司(陆股通),1.0
57,300670.SZ,300670,大烨智能,电气设备,9.12,1.0,1.0,1.0,18.71,,0.0
58,603976.SH,603976,正川股份,医疗保健,69.48,5.0,1.0,1.0,105.05,"中国工商银行股份有限公司-融通医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金",2.0
59,603949.SH,603949,雪龙集团,汽车配件,22.06,1.0,1.0,1.0,11.57,,0.0
60,300684.SZ,300684,中石科技,化工原料,34.14,1.0,1.0,1.0,35.46,"中国工商银行股份有限公司-诺安新经济股票型证券投资基金
香港中央结算有限公司(陆股通)
中国银行-南方高增长股票型开放式证券投资基金
全国社保基金四零一组合",4.0
61,300690.SZ,300690,双一科技,电气设备,45.51,1.0,1.0,1.0,32.5,"北京益安资本管理有限公司-益安允升私募证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金",2.0
62,300708.SZ,300708,聚灿光电,半导体,33.85,2.0,1.0,1.0,30.95,,0.0
63,603767.SH,603767,中马传动,汽车配件,8.63,1.0,1.0,1.0,25.77,,0.0
64,603806.SH,603806,福斯特,塑料,83.5,1.0,1.0,1.0,642.58,"上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中国银行-华夏大盘精选证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划",5.0
65,300648.SZ,300648,星云股份,电器仪表,34.47,2.0,1.0,1.0,27.19,,0.0
66,300730.SZ,300730,科创信息,软件服务,25.04,2.0,1.0,1.0,21.13,,0.0
67,300733.SZ,300733,西菱动力,汽车配件,28.53,3.0,1.0,1.0,19.35,,0.0
68,300740.SZ,300740,御家汇,日用化工,19.9,1.0,1.0,1.0,44.13,"前海股权投资基金(有限合伙)
中国建设银行股份有限公司-南方现代教育股票型证券投资基金
中国工商银行-中海能源策略混合型证券投资基金",3.0
69,603628.SH,603628,清源股份,电气设备,9.31,1.0,1.0,1.0,25.49,,0.0
70,603626.SH,603626,科森科技,专用机械,16.72,1.0,1.0,1.0,79.54,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
海通期货-华泰证券-海通期货海盈52号集合资产管理计划",3.0
71,300769.SZ,300769,德方纳米,化工原料,106.0,2.0,1.0,1.0,45.34,中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金,1.0
72,300778.SZ,300778,新城市,建筑工程,38.54,1.0,1.0,1.0,17.77,,0.0
73,300659.SZ,300659,中孚信息,软件服务,52.23,1.0,1.0,1.0,67.54,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-海富通先进制造股票型证券投资基金
基本养老保险基金一二零二组合
北京和聚投资管理有限公司-和聚平台证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金",5.0
74,300638.SZ,300638,广和通,通信设备,66.8,1.0,1.0,1.0,83.58,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",4.0
75,300639.SZ,300639,凯普生物,医疗保健,51.4,1.0,1.0,1.0,108.76,"交通银行股份有限公司-工银瑞信养老产业股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
武汉比邻之家股权投资基金管理中心(有限合伙)
北京磐沣投资管理合伙企业(有限合伙)-磐沣价私募证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金",6.0
76,300543.SZ,300543,朗科智能,电气设备,16.86,1.0,1.0,1.0,26.54,,0.0
77,688598.SH,688598,金博股份,矿物制品,118.35,1.0,1.0,1.0,21.64,"中国工商银行-东吴嘉禾优势精选混合型开放式证券投资基金
华润深国投信托有限公司-明达证券投资集合资金信托",2.0
78,688595.SH,688595,芯海科技,半导体,71.0,3.0,1.0,1.0,14.45,,0.0
79,688567.SH,688567,孚能科技,电气设备,30.61,1.0,1.0,1.0,44.64,,0.0
80,688516.SH,688516,奥特维,专用机械,88.8,1.0,1.0,1.0,18.37,,0.0
81,000012.SZ,000012,南玻A,玻璃,6.28,1.0,1.0,1.0,122.9,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
82,300541.SZ,300541,先进数通,软件服务,24.27,1.0,1.0,1.0,45.17,,0.0
83,688390.SH,688390,固德威,电气设备,180.55,3.0,1.0,1.0,36.18,,0.0
84,688127.SH,688127,蓝特光学,元器件,30.75,2.0,1.0,1.0,11.36,,0.0
85,688126.SH,688126,沪硅产业-U,半导体,39.43,1.0,1.0,1.0,184.41,"中国工商银行股份有限公司-南方稳健成长证券投资基金
全国社保基金一一八组合
中国工商银行股份有限公司-诺安成长股票型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金",4.0
86,603557.SH,603557,起步股份,服饰,15.53,6.0,1.0,1.0,72.99,,0.0
87,688027.SH,688027,国盾量子,通信设备,264.87,1.0,1.0,1.0,43.13,,0.0
88,300565.SZ,300565,科信技术,通信设备,15.7,1.0,1.0,1.0,24.06,,0.0
89,605118.SH,605118,力鼎光电,元器件,20.03,2.0,1.0,1.0,8.21,,0.0
90,605008.SH,605008,长鸿高科,塑料,19.72,2.0,1.0,1.0,9.07,,0.0
91,603997.SH,603997,继峰股份,汽车配件,8.34,1.0,1.0,1.0,52.74,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
全国社保基金四一二组合",3.0
92,300598.SZ,300598,诚迈科技,软件服务,155.9,2.0,1.0,1.0,164.53,"上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金
上海国和现代服务业股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金",6.0
93,300623.SZ,300623,捷捷微电,半导体,43.8,3.0,1.0,1.0,146.28,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",3.0
94,300630.SZ,300630,普利制药,化学制药,46.98,1.0,1.0,1.0,144.33,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金",3.0
95,300792.SZ,300792,壹网壹创,互联网,164.0,1.0,1.0,1.0,100.52,"基本养老保险基金一二零三组合
全国社保基金一零七组合
鹏华基金管理有限公司-社保基金17031组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金六零二组合
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司混合型组合
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
全国社保基金四零四组合
交通银行股份有限公司-农银汇理行业成长混合型证券投资基金",10.0
96,300830.SZ,300830,金现代,软件服务,16.67,1.0,1.0,1.0,14.34,,0.0
97,603489.SH,603489,八方股份,电气设备,186.6,1.0,1.0,1.0,55.98,"全国社保基金一零七组合
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金",6.0
98,600875.SH,600875,东方电气,电气设备,11.64,1.0,1.0,1.0,232.44,"易方达基金-农业银行-易方达中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
大成基金-农业银行-大成中证金融资产管理计划
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
易方达基金-工商银行-易方达基金臻选2号资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",11.0
99,300485.SZ,300485,赛升药业,生物制药,23.02,2.0,1.0,1.0,58.34,,0.0
100,600196.SH,600196,复星医药,化学制药,55.33,1.0,1.0,1.0,1112.66,"基本养老保险基金八零二组合
全国社保基金一一三组合
香港中央结算有限公司(陆股通)(注2)
全国社保基金一一零组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",6.0
101,601179.SH,601179,中国西电,电气设备,4.93,1.0,1.0,1.0,252.71,"招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
易方达基金-农业银行-易方达中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划",13.0
102,600207.SH,600207,安彩高科,供气供热,5.6,1.0,1.0,1.0,48.33,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
103,600268.SH,600268,国电南自,电气设备,7.39,1.0,1.0,1.0,46.94,,0.0
104,600295.SH,600295,鄂尔多斯,小金属,9.47,1.0,1.0,1.0,57.96,,0.0
105,600303.SH,600303,曙光股份,汽车整车,4.31,3.0,1.0,1.0,29.12,长信基金-宁波银行-辽宁曙光汽车集团股份有限公司,1.0
106,600315.SH,600315,上海家化,日用化工,41.66,1.0,1.0,1.0,279.64,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
上海太富祥尔股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
上海重阳战略投资有限公司-重阳战略同智基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海重阳战略投资有限公司-重阳战略聚智基金",6.0
107,601126.SH,601126,四方股份,电气设备,7.21,1.0,1.0,1.0,58.63,中央汇金资产管理有限责任公司,1.0
108,600316.SH,600316,洪都航空,航空,41.15,3.0,1.0,1.0,295.09,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中央汇金资产管理有限责任公司",4.0
109,600333.SH,600333,长春燃气,供气供热,4.64,1.0,1.0,1.0,28.26,,0.0
110,600397.SH,600397,安源煤业,煤炭开采,3.09,2.0,1.0,1.0,30.59,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金",2.0
111,600438.SH,600438,通威股份,饲料,30.1,1.0,1.0,1.0,1290.64,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
基本养老保险基金八零四组合
全国社保基金一一四组合
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金",7.0
112,600888.SH,600888,新疆众和,铝,6.2,2.0,1.0,1.0,57.56,,0.0
113,600550.SH,600550,保变电气,电气设备,5.08,1.0,1.0,1.0,77.96,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
114,600563.SH,600563,法拉电子,元器件,82.49,1.0,1.0,1.0,185.6,"招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
国泰基金管理有限公司-社保基金1102组合
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
中央汇金资产管理有限责任公司",8.0
115,600586.SH,600586,金晶科技,玻璃,3.65,1.0,1.0,1.0,52.15,"嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司",2.0
116,600726.SH,600726,华电能源,火力发电,2.45,1.0,1.0,1.0,37.6,,0.0
117,600771.SH,600771,广誉远,中成药,16.58,1.0,1.0,1.0,81.57,"华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
全国社保基金一零二组合",3.0
118,600166.SH,600166,福田汽车,汽车整车,2.75,1.0,1.0,1.0,180.82,中央汇金资产管理有限责任公司,1.0
119,600136.SH,600136,当代文体,影视音像,7.69,1.0,1.0,1.0,37.44,"全国社保基金一零二组合
全国社保基金一零六组合",2.0
120,601233.SH,601233,桐昆股份,化纤,15.65,1.0,1.0,1.0,289.58,"华润深国投信托有限公司-华润信托·华颖1号单一资金信托
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
华能贵诚信托有限公司-华能信托·尊溢同盈1号集合资金信托计划
华润深国投信托有限公司-华润信托·华颖2号单一资金信托
杭州博海汇金资产管理有限公司-博海汇金增盈20号证券私募投资基金",6.0
121,603063.SH,603063,禾望电气,电气设备,13.31,1.0,1.0,1.0,56.75,,0.0
122,300831.SZ,300831,派瑞股份,元器件,23.91,1.0,1.0,1.0,19.13,深圳市慎善投资管理有限公司-慎善清源一号私募证券投资基金,1.0
123,300839.SZ,300839,博汇股份,石油加工,33.22,1.0,1.0,1.0,8.64,,0.0
124,603396.SH,603396,金辰股份,专用机械,45.11,1.0,1.0,1.0,19.94,"交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
宁波辽海华商创业投资基金(有限合伙)
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
三和创赢资产管理(深圳)有限公司-三和创赢战略投资1期私募证券投资基金",7.0
125,603330.SH,603330,上海天洋,塑料,27.23,1.0,1.0,1.0,41.63,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
126,300842.SZ,300842,帝科股份,半导体,72.1,1.0,1.0,1.0,18.02,"方正证券-交通银行-方正证券量化先锋1号集合资产管理计划
方正证券-光大银行-方正证券量化鑫瑞1号集合资产管理计划
方正证券-招商银行-方正证券量化强势7号集合资产管理计划",3.0
127,300847.SZ,300847,中船汉光,化工原料,37.38,1.0,1.0,1.0,18.44,,0.0
128,603155.SH,603155,新亚强,化工原料,37.4,1.0,1.0,1.0,14.54,,0.0
129,603128.SH,603128,华贸物流,仓储物流,7.91,2.0,1.0,1.0,103.58,"香港中央结算有限公司(陆股通)
珠海回声资产管理有限公司-回声1号私募基金
易方达基金-工商银行-易方达基金臻选2号资产管理计划",3.0
130,300861.SZ,300861,美畅股份,矿物制品,59.03,1.0,1.0,1.0,22.18,,0.0
131,600110.SH,600110,诺德股份,电气设备,6.42,1.0,1.0,1.0,73.85,基本养老保险基金一二零六组合,1.0
132,601952.SH,601952,苏垦农发,种植业,15.79,1.0,1.0,1.0,217.59,"全国社保基金五零二组合
平安信托有限责任公司-投资精英之淡水泉
华夏基金管理有限公司-社保基金16021组合
中国对外经济贸易信托有限公司-外贸信托-淡水泉精选3期私募证券投资基金
全国社保基金一零九组合
香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司-淡水泉精选1期
全国社会保障基金理事会转持一户",8.0
133,601778.SH,601778,晶科科技,新型电力,7.23,2.0,1.0,1.0,42.99,深圳中盛长宏投资管理有限公司-中盛永成私募证券投资基金,1.0
134,300865.SZ,300865,大宏立,专用机械,57.23,3.0,1.0,1.0,12.98,,0.0
135,601633.SH,601633,长城汽车,汽车整车,21.88,1.0,1.0,1.0,1318.87,"香港中央结算有限公司(陆股通)
全国社保基金一零三组合
中央汇金资产管理有限责任公司
保定创新长城资产管理有限公司
中国建设银行股份有限公司-嘉实新消费股票型证券投资基金",5.0
136,601456.SH,601456,国联证券,证券,19.64,1.0,1.0,1.0,93.43,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金",4.0
137,300877.SZ,300877,金春股份,纺织,66.5,2.0,1.0,1.0,18.92,,0.0
138,300881.SZ,300881,盛德鑫泰,钢加工,43.15,3.0,1.0,1.0,10.23,,0.0
139,600109.SH,600109,国金证券,证券,15.29,1.0,1.0,1.0,462.42,"中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
四川产业振兴发展投资基金有限公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",6.0
140,600172.SH,600172,黄河旋风,矿物制品,3.68,3.0,1.0,1.0,45.05,中原金象投资管理有限公司-中原金象河南民营上市公司发展支持1号私募股权投资基金,1.0
