,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
42,002321.SZ,华英农业,农业综合,7.3,"社保重仓, 养鸡, 土地流转, 股权转让, 国资入股, ",38.77亿
43,002690.SZ,美亚光电,专用机械,25.84,"社保重仓, 智能制造, 医疗器械, 机器视觉, ",84.68亿
44,002135.SZ,东南网架,建筑施工,5.83,"业绩预增, 大基建, 装配式建筑, 雄安-建材, PPP, 雄安新区, ",55.88亿
45,002567.SZ,唐人神,饲料,13.14,"回购, 饲料, 养猪, 股权转让, 国资入股, ",101.94亿
46,600748.SH,上实发展,全国地产,9.9,"养老产业, 房地产, 土地流转, 上海国企改革, ",182.61亿
47,002158.SZ,汉钟精机,工程机械,9.64,"雄安-公共服务, 燃料电池, 冷链, 雄安新区, 地热, ",50.95亿
48,002274.SZ,华昌化工,农药化肥,11.15,"甲醇, 纯碱, 业绩预增, 化肥, 燃料电池, 高送转, 科创板概念股, ",69.72亿
49,002840.SZ,华统股份,食品,17.98,"养猪, ",26.38亿
50,300369.SZ,绿盟科技,软件服务,12.17,"网络安全, 云计算, 工业互联网, 国产软件, 国产操作系统, 独角兽, ",87.64亿
51,000529.SZ,广弘控股,食品,6.34,"养猪, 宝能系, 粤港澳大湾区, 养鸡, 冷链, ",36.13亿
52,000637.SZ,茂化实华,石油加工,5.12,"油气改革, 石油化工, 燃料电池, ",18.76亿
53,002666.SZ,德联集团,化工原料,4.44,"蔚来汽车概念股, 燃料电池, 创投, ",19.66亿
54,002360.SZ,同德化工,化工原料,5.68,"回购, 民爆, ",16.85亿
55,600478.SH,科力远,元器件,5.33,"回购, 稀土磁材, 工业自动化, 燃料电池, 智能制造, 资产重组, ",78.33亿
56,002100.SZ,天康生物,饲料,8.42,"转基因, 饲料, 养猪, 新疆, 新疆国企改革, 动物保健, ",81.12亿
57,002157.SZ,正邦科技,饲料,17.49,"阿里巴巴概念股, 饲料, 养猪, 土地流转, ",379.34亿
58,002458.SZ,益生股份,农业综合,22.43,"养猪, 业绩预增, 养鸡, 高送转-填权, 强势人气股, ",79.49亿
