,ts_code,symbol,name,industry,COL_LIMIT_COUNT,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
10,300858.SZ,300858,科拓生物,食品,0.0,-2.6784,8.820709491850431,0.3120043804347826,11.97,"中国工商银行-华安安信消费服务股票型证券投资基金
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金
易方达资产-工商银行-易方达资产华瑞8号资产管理计划",3.0
11,605338.SH,605338,巴比食品,食品,0.0,0.0281,11.416094822208356,0.27953516939890716,22.35,,0.0
12,300741.SZ,300741,华宝股份,食品,0.0,2.5776,11.145590897336422,0.27817277958236697,50.59,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
招商银行股份有限公司-东方红恒阳五年定期开放混合型证券投资基金
盈峰资本管理有限公司-顺荣成长基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金",5.0
13,002582.SZ,002582,好想你,食品,0.0,-0.995,5.604203152364273,0.2703685,49.8,"全国社保基金六零三组合
全国社保基金五零四组合
全国社保基金一零五组合",3.0
14,300898.SZ,300898,熊猫乳品,乳制品,0.0,1.4003,16.991643454039007,0.26116955737704906,13.41,,0.0
15,600882.SH,600882,妙可蓝多,乳制品,1.0,5.309,39.49767441860465,0.25306300047103153,301.62,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",4.0
16,603317.SH,603317,天味食品,食品,0.0,4.0091,16.465863453815267,0.24347948780487796,55.82,"招商银行股份有限公司-广发新经济混合型发起式证券投资基金
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金
天津达晨创世股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-诺德价值优势混合型证券投资基金",6.0
17,002956.SZ,002956,西麦食品,食品,0.0,1.1542,9.296198720361314,0.23845230364372458,20.44,"招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国银行股份有限公司-嘉实瑞和两年持有期混合型证券投资基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中国银行-嘉实增长开放式证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划
山东铁路发展基金有限公司",8.0
18,003000.SZ,003000,华文食品,食品,0.0,-1.5663,17.56373937677056,0.22089829032258038,6.74,福建晋江红昌资产管理有限公司-红昌海丝2号私募证券投资基金,1.0
19,000639.SZ,000639,西王食品,食品,0.0,-0.9785,6.50406504065042,0.21354337499999956,55.16,"山东高速嵩信(天津)投资管理有限公司-山高嵩成私募股权投资基金
巨能资本管理有限公司-山东聚赢产业基金合伙企业(有限合伙)
北信瑞丰基金-招商银行-北信瑞丰基金丰悦43号资产管理计划
泰达宏利基金-工商银行-泰达宏利价值成长定向增发726号",4.0
20,300106.SZ,300106,西部牧业,农业综合,0.0,2.4479,11.660447761194037,0.2099319039999999,23.58,中信证券股份有限公司-天弘中证食品饮料指数型发起式证券投资基金,1.0
21,600785.SH,600785,新华百货,百货,0.0,3.6421,18.034265103697035,0.2019544449999999,28.2,"上海宝银创赢投资管理有限公司-上海宝银创赢最具巴菲特潜力对冲基金16期
上海宝银创赢投资管理有限公司-上海宝银创赢最具巴菲特潜力对冲基金3期",2.0
22,002570.SZ,002570,贝因美,乳制品,4.0,10.0503,50.68807339449541,0.1982774117647059,70.04,长城(德阳)长弘投资基金合伙企业(有限合伙),1.0
23,002330.SZ,002330,得利斯,食品,0.0,0.5128,2.6132404181184565,0.19623146666666746,29.71,,0.0
24,002329.SZ,002329,皇氏集团,乳制品,0.0,4.898,27.54342431761785,0.1778282882882884,27.24,,0.0
25,605337.SH,605337,李子园,乳制品,3.0,-4.1771,56.68539325842696,0.17637700693756195,20.1,,0.0
26,000716.SZ,000716,黑芝麻,食品,0.0,1.227,7.14285714285714,0.1717800000000001,22.21,,0.0
27,002910.SZ,002910,庄园牧场,乳制品,0.0,1.626,10.13215859030836,0.16047913043478274,12.74,"香港中央结算有限公司(陆股通)
天津创东方富弘股权投资基金合伙企业(有限合伙)",2.0
28,002695.SZ,002695,煌上煌,食品,0.0,1.3021,8.306878306878307,0.1567496178343949,89.21,"中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
全国社保基金四一八组合
中信证券股份有限公司-社保基金17051组合
中信证券-建设银行-中信证券臻选价值成长混合型集合资产管理计划
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国邮政储蓄银行股份有限公司-中欧中小盘股票型证券投资基金(LOF)
中国农业银行股份有限公司-平安低碳经济混合型证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金",8.0
29,002557.SZ,002557,洽洽食品,食品,0.0,2.2778,15.713387806411072,0.1449591919999999,274.54,"安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一五组合
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中国工商银行-广发稳健增长证券投资基金",6.0
30,600305.SH,600305,恒顺醋业,食品,0.0,0.4188,7.734806629834257,0.14372692857142852,192.47,"全国社保基金一一零组合
中信银行股份有限公司-农银汇理策略精选混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零五组合
中国建设银行股份有限公司-诺德价值优势混合型证券投资基金
全国社保基金六零三组合",6.0
31,300892.SZ,300892,品渥食品,乳制品,0.0,-0.6819,18.99122807017544,0.1343515011547344,14.32,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
萍乡皓熙汇达新能源产业投资基金(有限合伙)
嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划",3.0
32,600300.SH,600300,维维股份,软饮料,0.0,1.2626,9.562841530054644,0.13372594285714287,66.71,,0.0
33,600186.SH,600186,莲花健康,食品,0.0,-0.7117,8.07692307692307,0.13360285714285725,38.78,,0.0
34,603517.SH,603517,绝味食品,食品,0.0,0.2844,10.550708833151567,0.13310954005167977,488.73,"香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
全国社保基金一零一组合
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金",6.0
35,000895.SZ,000895,双汇发展,食品,0.0,1.6654,12.744090441932165,0.13068017741935486,592.55,"全国社保基金五零三组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一一组合
全国社保基金一一五组合
全国社保基金四一四组合
全国社保基金一零一组合
中国工商银行-广发稳健增长证券投资基金",8.0
36,002840.SZ,002840,华统股份,食品,0.0,0.0952,14.51135241855872,0.1201955510204083,46.05,"国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
深圳市乾元股权投资基金管理有限公司-乾元成长六号私募证券投资基金",2.0
37,603020.SH,603020,爱普股份,食品,0.0,0.5423,4.627539503386013,0.11718970731707294,30.02,,0.0
38,002505.SZ,002505,鹏都农牧,农业综合,0.0,0.8403,7.327586206896575,0.11467623529411729,130.55,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",2.0
39,605388.SH,605388,均瑶健康,软饮料,1.0,2.0842,38.488170802077335,0.11301654272863565,17.32,"中儒资产管理(杭州)有限公司-中儒吉兔1号私募证券投资基金
东吴证券-南京银行-东吴星阳6号集合资产管理计划",2.0
40,605077.SH,605077,华康股份,食品,0.0,-0.4344,11.904761904761907,0.10989719999999999,24.76,,0.0
41,002732.SZ,002732,燕塘乳业,乳制品,0.0,0.9859,17.155643958229728,0.10686279130434788,36.24,"华夏基金华益3号股票型养老金产品-中国建设银行股份有限公司
基本养老保险基金一零零三组合
中国工商银行-南方积极配置证券投资基金
中央汇金资产管理有限责任公司",4.0
42,600872.SH,600872,中炬高新,食品,0.0,-0.6855,19.08296943231442,0.10586402745995417,413.77,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
全国社保基金一零六组合
中国银行股份有限公司-兴全合丰三年持有期混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
全国社保基金一零一组合
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金",8.0
43,603866.SH,603866,桃李面包,食品,0.0,1.2668,12.059329320722266,0.10504730124777185,338.65,香港中央结算有限公司(陆股通),1.0
44,601515.SH,601515,东风股份,广告包装,0.0,0.8278,9.532374100719432,0.08684090566037729,84.74,,0.0
45,002991.SZ,002991,甘源食品,食品,0.0,1.5909,19.162246702026398,0.08302262384669973,19.32,"全国社保基金五零四组合
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
鹏华基金管理有限公司-社保基金17031组合",6.0
46,600073.SH,600073,上海梅林,食品,0.0,-0.5952,7.7764277035236695,0.07700193750000024,78.11,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
信达国萃股权投资基金(上海)合伙企业(有限合伙)",3.0
47,603696.SH,603696,安记食品,食品,0.0,0.5214,6.873614190687372,0.07585529032258052,23.05,,0.0
48,600419.SH,600419,天润乳业,乳制品,0.0,0.9213,12.886597938144329,0.07149288000000001,38.14,"十二师国资公司-中信建投-20国资EB担保及信托财产专户
上海少薮派投资管理有限公司-少数派63号私募证券投资基金
全国社保基金六零四组合
全国社保基金四零四组合
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金",6.0
49,603345.SH,603345,安井食品,食品,0.0,-0.9624,20.86934287905906,0.07082158784611615,559.08,"中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
安联环球投资新加坡有限公司-安联神州A股基金(交易所)
全国社保基金四零六组合
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金",5.0
50,603536.SH,603536,惠发食品,食品,0.0,0.0,8.947432133886156,0.06544894571283606,23.47,"中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先锋混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",5.0
51,002216.SZ,002216,三全食品,食品,0.0,-2.4766,11.356013416387146,0.06216089873417728,118.55,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-南方景气驱动混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",4.0
52,002820.SZ,002820,桂发祥,食品,0.0,0.286,5.346534653465351,0.05349259259259254,21.35,深圳悟空投资管理有限公司-悟空蓝海源饶9号私募证券投资基金,1.0
53,002762.SZ,002762,金发拉比,服饰,4.0,9.9711,189.3536121673004,0.052895214859437746,29.32,,0.0
54,300146.SZ,300146,汤臣倍健,医疗保健,0.0,0.3101,17.169776069607924,0.04449097046479092,257.88,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四零三组合
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中国建设银行股份有限公司-前海开源再融资主题精选股票型证券投资基金
国泰基金管理有限公司-社保基金四二一组合",6.0
55,603697.SH,603697,有友食品,食品,0.0,0.2342,8.277130594727167,0.04258722222222219,15.97,"北京国世通资产管理有限公司-国世通价值精选一期基金
中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金
中国对外经济贸易信托有限公司-外贸信托-华夏未来领时对冲1号集合资金信托计划
中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金
华夏未来资本管理有限公司-华夏未来泽时进取1号基金",5.0
56,600359.SH,600359,新农开发,农业综合,0.0,-1.5171,22.031662269129292,0.040528035928143705,29.76,,0.0
57,002507.SZ,002507,涪陵榨菜,食品,0.0,0.4613,12.486910994764377,0.0369426834381552,308.32,"中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
香港中央结算有限公司(陆股通)
民生通惠资产-工商银行-民生通惠通汇4号资产管理产品
中国工商银行-汇添富均衡增长混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
全国社保基金一一七组合",8.0
58,300791.SZ,300791,仙乐健康,医疗保健,0.0,0.4115,11.14143920595534,0.036934187082405326,31.4,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
交通银行-华安宝利配置证券投资基金
中国建设银行股份有限公司-华安生态优先混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
中国银行股份有限公司-华安优质生活混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
珠海横琴长乐汇资本管理有限公司-专享1号私募证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金",10.0
59,600127.SH,600127,金健米业,农业综合,0.0,-0.6608,9.910913140311784,0.03344797752808996,57.57,"中金公司-华夏银行-中金安心回报灵活配置混合型集合资产管理计划
湖南发展资产管理集团有限公司",2.0
60,600429.SH,600429,三元股份,乳制品,0.0,0.5894,18.36734693877551,0.03208955555555556,76.53,"上海复星创泓股权投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司",2.0
61,600866.SH,600866,星湖科技,食品,0.0,-2.1531,8.010335917312661,0.029936322580645165,29.91,"中国建设银行-华夏红利混合型开放式证券投资基金
全国社保基金四一一组合",2.0
62,002946.SZ,002946,新乳业,乳制品,0.0,0.3326,17.715768981181057,0.018774234432234426,28.9,"宁波梅山保税港区盛麒资产管理有限公司-盛麒盛德私募证券投资基金
中国建设银行股份有限公司-嘉实农业产业股票型证券投资基金
香港中央结算有限公司(陆股通)
杭州金蟾蜍投资管理有限公司-金蟾蜍大鑫一号私募证券投资基金
中航信托股份有限公司-中航信托·中金财富【116】号家族信托
中国银行股份有限公司-华宝国策导向混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合",7.0
63,002481.SZ,002481,双塔食品,食品,0.0,0.1649,13.528336380255945,0.012189229729729726,133.37,香港中央结算有限公司(陆股通),1.0
64,002847.SZ,002847,盐津铺子,食品,0.0,-1.1103,13.97451705713111,0.0016243852941176477,145.16,"中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
中国建设银行股份有限公司-南方景气驱动混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金",6.0
65,603288.SH,603288,海天味业,食品,0.0,-0.0655,19.718790526243946,-0.003321704742125302,5332.15,香港中央结算有限公司(陆股通),1.0
66,002597.SZ,002597,金禾实业,食品,0.0,-0.2417,27.333545715195907,-0.008842614219114224,184.74,"香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
交通银行股份有限公司-华安策略优选混合型证券投资基金
基本养老保险基金八零八组合
中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
全国社保基金一零一组合
荷兰汇盈资产管理公司-荷兰汇盈新兴市场股票基金
中国工商银行-广发稳健增长证券投资基金",8.0
67,002515.SZ,002515,金字火腿,食品,0.0,-0.1984,8.958333333333357,-0.022146976744185986,44.94,,0.0
68,300498.SZ,300498,温氏股份,农业综合,0.0,-0.8895,10.897435897435903,-0.02326235294117646,732.26,香港中央结算有限公司(陆股通),1.0
69,002458.SZ,002458,益生股份,农业综合,0.0,-0.2924,7.964601769911517,-0.036599444444444386,68.86,香港中央结算有限公司(陆股通),1.0
70,603755.SH,603755,日辰股份,食品,0.0,-1.825,20.80425390495182,-0.03740581150159743,22.65,"上海彤源投资发展有限公司-彤源同祥私募证券投资基金
兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划
海通证券资管-交通银行-海通核心优势一年持有期混合型集合资产管理计划
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)",5.0
71,002495.SZ,002495,佳隆股份,食品,0.0,-1.2658,11.009174311926584,-0.038168166666666746,16.92,,0.0
72,603043.SH,603043,广州酒家,食品,0.0,-0.703,17.643758765778394,-0.039844117647058835,164.39,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
摩根士丹利投资管理公司-摩根士丹利中国A股基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金",4.0
73,603777.SH,603777,来伊份,食品,0.0,-0.6319,15.798611111111116,-0.0399971868131868,44.49,上海迎水投资管理有限公司-迎水巡洋10号私募证券投资基金,1.0
74,600887.SH,600887,伊利股份,乳制品,0.0,-0.825,5.565575882504503,-0.044811175925925976,2354.9,"香港中央结算有限公司(陆股通)
交通银行-易方达50指数证券投资基金",2.0
75,600597.SH,600597,光明乳业,乳制品,0.0,-0.5339,10.963646855164466,-0.04844191052631574,230.78,"中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零五组合
全国社保基金六零三组合
全国社保基金四一三组合",6.0
76,003030.SZ,003030,祖名股份,食品,0.0,-2.8869,17.4992338338952,-0.16497293695271442,10.28,,0.0
77,002661.SZ,002661,克明面业,食品,0.0,-0.9747,5.81625908790484,-0.16758194318181774,50.55,"湖南省财信资产管理有限公司
中央汇金资产管理有限责任公司",2.0
