code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
600110,诺德股份,0.255,-11.622,2.063,0.012,8.03,,
600258,首旅酒店,0.208,-11.604,1.167,0.012,28.695,,
600693,东百集团,0.603,-11.59,0.977,0.018,6.743,,
600499,科达洁能,4.192,-11.587,2.977,0.027,9.398,,
300320,海达股份,3.21,-11.579,1.53,0.007,7.417,★,
000426,兴业矿业,0.735,-11.548,0.897,0.012,9.718,,
002241,歌尔股份,2.311,-11.497,2.03,0.019,13.828,★,
002543,万和电气,0.241,-11.486,0.29,0.012,21.002,,
600789,鲁抗医药,7.671,-11.469,6.323,0.028,10.34,,
300393,中来股份,7.476,-11.466,0.993,0.016,35.178,,
300353,东土科技,6.671,-11.309,15.453,0.032,16.825,★,
601200,上海环境,0.173,-11.303,1.603,0.006,18.578,★,
002876,三利谱,2.905,-11.299,3.263,0.019,60.088,★,
002304,洋河股份,10.882,-11.293,0.423,0.024,107.15,,
600702,舍得酒业,7.928,-11.269,1.817,0.023,36.26,,
300275,梅安森,3.114,-11.266,3.047,0.012,13.312,★,
600197,伊力特,5.332,-11.261,1.997,0.013,18.858,,
600997,开滦股份,0.372,-11.234,0.463,0.008,5.27,★,
002534,杭锅股份,1.155,-11.213,0.503,0.011,8.848,,
601228,广州港,4.652,-11.171,1.187,0.013,5.5,,
300083,劲胜智能,0.132,-11.122,2.36,0.014,7.322,,
000708,大冶特钢,1.207,-11.1,0.65,0.008,10.28,,
600409,三友化工,8.936,-11.09,1.97,0.022,8.815,,
600460,士兰微,4.443,-11.075,7.277,0.028,15.922,,
600068,葛洲坝,0.125,-11.062,0.723,0.014,8.635,,
601021,春秋航空,2.762,-11.016,0.353,0.011,30.318,,
002926,华西证券,0.845,-10.922,7.577,0.008,13.292,★,
002572,索菲亚,3.411,-10.847,0.573,0.009,33.76,,
600153,建发股份,1.384,-10.841,0.337,0.007,11.085,★,
600917,重庆燃气,1.923,-10.822,0.357,0.015,7.942,★,
601225,陕西煤业,2.698,-10.693,0.693,0.012,7.69,★,
300343,联创互联,1.023,-10.688,2.343,0.019,14.122,,
601689,拓普集团,4.173,-10.67,2.13,0.008,20.793,★,
000995,皇台酒业,1.657,-10.666,1.387,0.016,7.852,★,
002608,江苏国信,1.894,-10.653,0.507,0.007,8.68,★,
300085,银之杰,12.674,-10.6,5.293,0.047,16.518,,
300031,宝通科技,2.721,-10.52,0.95,0.013,14.102,★,
000088,盐 田 港,4.897,-10.511,0.397,0.013,7.338,,
000036,华联控股,0.119,-10.449,0.59,0.016,8.358,,
600293,三峡新材,3.131,-10.424,1.72,0.008,6.902,★,
601233,桐昆股份,3.694,-10.372,1.347,0.006,22.137,★,
002016,世荣兆业,9.065,-10.348,3.877,0.005,13.675,★,
002398,建研集团,8.336,-10.283,3.667,0.033,13.415,,
002916,深南电路,17.316,-10.249,32.173,0.066,82.667,★,
002142,宁波银行,1.423,-10.247,0.297,0.014,18.858,,
600708,光明地产,4.637,-10.222,0.977,0.01,6.768,★,
600075,新疆天业,0.14,-10.154,0.6,0.01,6.868,★,
300341,麦迪电气,47.894,-10.003,0.873,0.135,8.237,,
000951,中国重汽,0.353,-10.001,0.653,0.009,14.39,★,
600466,蓝光发展,1.156,-9.98,0.83,0.012,9.812,,
002813,路畅科技,20.087,-9.958,30.093,0.083,32.24,,
000863,三湘印象,1.734,-9.928,0.217,0.011,4.755,,
002112,三变科技,5.304,-9.921,3.473,0.031,10.028,,
002308,威创股份,1.368,-9.889,0.763,0.011,9.81,,
002893,华通热力,10.751,-9.888,25.1,0.036,26.638,★,
600747,*ST大控,1.498,-9.873,0.827,0.007,2.015,★,
002463,沪电股份,0.244,-9.833,0.83,0.015,4.335,,
300737,科顺股份,0.423,-9.822,6.233,0.013,14.403,★,
000895,双汇发展,3.265,-9.774,0.347,0.018,25.132,,
601137,博威合金,4.191,-9.741,0.57,0.015,10.632,★,
601618,中国中冶,2.144,-9.686,0.133,0.007,3.818,★,
002124,天邦股份,4.58,-9.676,1.403,0.024,8.875,★,
600112,*ST天成,0.925,-9.667,0.99,0.011,4.39,,
300566,激智科技,6.216,-9.632,3.067,0.026,27.317,,
600623,华谊集团,0.923,-9.558,1.133,0.008,9.907,★,
002033,丽江旅游,1.811,-9.538,0.7,0.007,8.428,★,
600172,黄河旋风,1.369,-9.529,2.57,0.031,8.538,,
000547,航天发展,6.927,-9.524,6.453,0.046,11.425,,
600787,中储股份,7.687,-9.521,1.027,0.024,9.29,,
002597,金禾实业,2.086,-9.51,1.2,0.007,24.518,★,
002892,科力尔,4.429,-9.489,5.593,0.011,33.805,★,
300585,奥联电子,6.622,-9.457,7.997,0.027,16.487,★,
600408,安泰集团,1.292,-9.424,0.747,0.009,2.35,★,
600699,均胜电子,1.194,-9.405,0.753,0.019,29.56,,
002677,浙江美大,10.551,-9.365,1.693,0.026,17.618,,
000017,深中华A,1.628,-9.364,1.017,0.006,5.568,★,
000063,中兴通讯,1.246,-9.319,1.507,0.011,30.263,★,
300503,昊志机电,11.153,-9.316,9.63,0.048,14.175,★,
002076,雪 莱 特,22.148,-9.298,9.843,0.085,5.715,,
000905,厦门港务,4.38,-9.282,0.843,0.013,9.775,★,
600163,中闽能源,0.264,-9.268,0.307,0.005,3.932,★,
002455,百川股份,2.271,-9.248,3.77,0.035,8.435,,
600958,东方证券,0.9,-9.223,0.31,0.005,12.37,★,
300120,经纬电材,6.755,-9.194,0.857,0.014,10.928,,
600126,杭钢股份,10.283,-9.19,1.787,0.033,6.68,★,
002519,银河电子,7.106,-9.183,0.687,0.022,6.635,,
600104,上汽集团,4.184,-9.166,0.183,0.014,33.75,★,
600888,新疆众和,2.334,-9.131,0.897,0.01,5.755,★,
000100,TCL 集团,0.588,-9.027,0.66,0.007,3.465,★,
300241,瑞丰光电,5.73,-9.02,2.29,0.018,16.708,★,
002386,天原集团,6.45,-9.017,1.51,0.016,7.1,★,
600559,老白干酒,5.176,-8.95,0.94,0.012,24.42,,
000568,泸州老窖,14.962,-8.945,0.927,0.027,58.765,,
600328,兰太实业,1.76,-8.944,1.81,0.006,9.228,★,
000510,金路集团,0.145,-8.871,0.62,0.013,6.532,★,
600828,茂业商业,1.726,-8.87,0.697,0.003,6.49,★,
000590,启迪古汉,15.344,-8.843,2.157,0.061,13.09,,
002157,正邦科技,4.505,-8.839,2.163,0.03,4.5,,
600141,兴发集团,0.563,-8.824,1.433,0.017,14.75,,
002797,第一创业,0.63,-8.7,2.843,0.009,8.032,,
601100,恒立液压,0.159,-8.678,0.443,0.015,30.565,,
600228,*ST昌九,3.712,-8.673,0.363,0.009,10.962,,
300097,智云股份,1.761,-8.673,4.383,0.036,24.042,,
002636,金安国纪,1.258,-8.66,2.13,0.016,13.247,,
601878,浙商证券,0.97,-8.652,3.647,0.009,12.642,,
600770,综艺股份,1.168,-8.637,1.25,0.02,7.15,,
000514,渝 开 发,4.013,-8.618,2.13,0.019,6.792,★,
600596,新安股份,7.085,-8.609,3.077,0.019,13.225,,
000030,富奥股份,1.44,-8.59,0.24,0.01,7.057,★,
300335,迪森股份,5.959,-8.556,2.437,0.01,15.29,★,
600743,华远地产,1.485,-8.528,0.393,0.009,3.408,,
000839,中信国安,0.848,-8.518,0.837,0.011,7.102,,
600392,盛和资源,4.846,-8.48,3.99,0.012,17.01,★,
600320,振华重工,0.203,-8.478,0.253,0.013,5.072,,
000012,南 玻Ａ,2.037,-8.462,0.647,0.007,7.495,★,
600638,新黄浦,0.547,-8.439,0.303,0.003,14.615,★,
600582,天地科技,4.104,-8.407,0.343,0.012,4.307,★,
002289,宇顺电子,10.836,-8.399,4.283,0.057,9.188,★,
000049,德赛电池,0.996,-8.391,1.31,0.014,33.688,,
300314,戴维医疗,1.028,-8.324,1.337,0.01,12.948,★,
002487,大金重工,1.157,-8.314,0.32,0.006,4.375,★,
300537,广信材料,5.946,-8.312,3.877,0.022,15.66,★,
002530,金财互联,4.33,-8.272,1.453,0.028,23.63,★,
601186,中国铁建,1.656,-8.233,0.163,0.005,9.815,★,
002192,融捷股份,7.466,-8.23,6.507,0.035,28.742,,
002391,长青股份,0.442,-8.226,0.647,0.01,13.742,★,
002703,浙江世宝,15.699,-8.194,5.673,0.068,7.0,,
002036,联创电子,7.623,-8.19,2.84,0.034,16.693,,
600589,广东榕泰,0.926,-8.188,0.81,0.013,5.515,,
002377,国创高新,0.572,-8.166,1.15,0.011,7.23,,
600745,闻泰科技,5.419,-8.148,0.967,0.027,28.81,★,
601788,光大证券,3.09,-8.119,0.25,0.007,12.41,★,
600875,东方电气,2.142,-8.108,0.537,0.002,9.045,★,
000815,美利云,0.582,-8.096,0.697,0.007,12.237,★,
002442,龙星化工,0.775,-8.09,0.307,0.007,11.593,★,
002267,陕天然气,2.04,-8.046,0.423,0.012,7.0,★,
002556,辉隆股份,4.1,-7.983,1.507,0.012,6.52,,
600896,览海投资,1.588,-7.977,1.06,0.018,5.782,★,
600612,老凤祥,1.3,-7.949,0.517,0.009,41.255,,
002348,高乐股份,1.926,-7.936,0.583,0.011,4.297,,
002521,齐峰新材,1.925,-7.91,1.51,0.007,8.38,★,
002911,佛燃股份,1.396,-7.903,16.167,0.021,26.062,★,
300425,环能科技,0.938,-7.902,1.3,0.009,9.64,★,
002097,山河智能,2.315,-7.895,0.87,0.009,7.102,★,
002548,金新农,3.426,-7.866,1.08,0.015,9.275,★,
600199,金种子酒,0.765,-7.846,0.96,0.006,6.518,★,
002083,孚日股份,1.274,-7.842,0.623,0.008,5.625,★,
002416,爱施德,0.838,-7.826,0.607,0.013,8.588,,
002644,佛慈制药,3.617,-7.754,0.88,0.012,11.232,★,
300208,恒顺众昇,2.266,-7.741,0.837,0.014,10.905,★,
000591,太阳能,4.072,-7.726,0.707,0.011,4.815,★,
000625,长安汽车,0.891,-7.689,0.35,0.008,11.248,★,
002484,江海股份,1.704,-7.655,0.967,0.01,7.798,,
600219,南山铝业,0.956,-7.641,0.56,0.005,3.172,,
000599,青岛双星,3.774,-7.62,0.547,0.01,5.995,★,
002730,电光科技,0.089,-7.611,0.553,0.011,10.52,★,
300668,杰恩设计,4.086,-7.607,9.897,0.02,82.625,★,
000848,承德露露,5.515,-7.596,0.7,0.014,9.183,,
000788,北大医药,8.627,-7.562,1.053,0.033,7.37,,
600527,江南高纤,0.84,-7.557,0.72,0.004,4.828,★,
600761,安徽合力,0.113,-7.546,0.52,0.01,9.915,,
002251,步 步 高,1.338,-7.543,0.82,0.012,14.582,,
600026,中远海能,1.884,-7.532,0.21,0.003,5.4,★,
000418,小天鹅Ａ,2.616,-7.516,0.377,0.015,65.353,,
600822,上海物贸,6.072,-7.486,2.937,0.018,12.27,,
300201,海伦哲,3.098,-7.477,1.057,0.017,6.07,★,
000060,中金岭南,2.944,-7.46,1.133,0.009,9.455,★,
600280,中央商场,5.596,-7.45,0.977,0.021,8.222,,
600277,亿利洁能,2.064,-7.449,0.367,0.011,5.518,,
601567,三星医疗,1.896,-7.446,0.163,0.014,9.068,,
600773,西藏城投,1.55,-7.438,1.037,0.008,9.95,★,
000799,酒鬼酒,8.51,-7.415,2.423,0.016,23.42,,
000707,双环科技,1.0,-7.413,0.99,0.005,4.04,★,
002273,水晶光电,2.202,-7.394,3.487,0.019,20.322,,
600978,宜华生活,0.139,-7.382,0.373,0.005,7.915,★,
300346,南大光电,14.312,-7.376,3.32,0.028,28.475,,
000090,天健集团,0.312,-7.37,0.673,0.012,9.64,,
000524,岭南控股,1.446,-7.367,0.42,0.005,9.868,★,
600675,中华企业,2.089,-7.35,0.19,0.015,5.427,★,
600979,广安爱众,1.084,-7.334,0.377,0.004,4.722,★,
600097,开创国际,1.723,-7.324,0.39,0.012,13.682,,
002333,罗普斯金,0.879,-7.322,0.257,0.003,14.968,★,
002820,桂发祥,4.288,-7.313,1.09,0.009,23.662,★,
000683,远兴能源,1.13,-7.28,0.697,0.007,2.68,★,
000750,国海证券,1.886,-7.244,0.283,0.005,4.34,★,
002081,金 螳 螂,0.399,-7.242,0.443,0.008,12.89,,
002195,二三四五,3.257,-7.226,1.86,0.013,5.762,★,
002722,金轮股份,6.362,-7.224,6.493,0.031,21.165,,
600057,象屿股份,3.52,-7.219,0.443,0.012,8.202,★,
000020,深华发Ａ,0.128,-7.217,3.183,0.02,14.78,★,
600909,华安证券,1.011,-7.194,0.503,0.006,6.995,★,
300708,聚灿光电,10.41,-7.07,29.863,0.048,28.688,★,
600837,海通证券,3.382,-7.05,0.607,0.008,11.598,★,
002003,伟星股份,2.47,-7.035,0.41,0.006,11.327,★,
002385,大北农,4.909,-7.027,1.4,0.015,5.852,,
600278,东方创业,0.71,-7.013,0.593,0.004,10.082,★,
002091,江苏国泰,1.818,-7.001,0.787,0.011,7.922,,
300632,光莆股份,6.585,-7.0,16.903,0.028,21.362,★,
002920,德赛西威,4.261,-6.979,13.107,0.041,38.445,,
600077,宋都股份,0.309,-6.979,0.343,0.01,3.337,★,
002347,泰尔股份,5.479,-6.979,1.343,0.011,5.142,,
002438,江苏神通,9.992,-6.974,1.017,0.035,7.042,,
600618,氯碱化工,0.089,-6.97,0.48,0.01,10.458,★,
002694,顾地科技,0.571,-6.967,6.28,0.034,11.115,,
600835,上海机电,6.962,-6.962,1.23,0.026,22.098,★,
002325,洪涛股份,3.389,-6.933,0.82,0.01,4.6,★,
600177,雅戈尔,0.47,-6.918,0.157,0.005,8.445,★,
000592,平潭发展,3.104,-6.903,1.17,0.01,4.242,,
601952,苏垦农发,5.095,-6.899,9.227,0.019,12.008,,
000507,珠海港,4.478,-6.893,2.753,0.019,9.038,,
600448,华纺股份,0.222,-6.88,0.713,0.011,4.38,,
000680,山推股份,2.15,-6.87,0.63,0.007,4.32,★,
002745,木林森,11.778,-6.868,1.187,0.043,42.922,,
300276,三丰智能,6.477,-6.826,6.093,0.027,13.862,★,
000581,威孚高科,5.204,-6.793,1.363,0.014,22.502,,
001979,招商蛇口,2.281,-6.792,1.28,0.012,21.62,★,
600186,莲花健康,0.435,-6.784,0.94,0.006,2.375,★,
002856,美芝股份,0.183,-6.782,8.453,0.018,27.855,,
002369,卓翼科技,6.432,-6.759,5.763,0.023,8.862,★,
300561,汇金科技,4.951,-6.727,6.153,0.021,41.135,★,
600206,有研新材,13.485,-6.704,10.303,0.055,10.995,,
002725,跃岭股份,4.059,-6.698,1.653,0.021,13.71,★,
002500,山西证券,9.558,-6.69,1.947,0.013,7.9,★,
002185,华天科技,2.9,-6.678,3.483,0.023,7.682,,
300451,创业软件,2.243,-6.673,7.95,0.026,33.442,,
600601,方正科技,0.646,-6.668,0.577,0.015,3.135,,
300641,正丹股份,0.2,-6.663,2.973,0.011,14.735,★,
000537,广宇发展,0.073,-6.639,3.583,0.022,12.65,,
600125,铁龙物流,1.518,-6.634,1.847,0.007,8.788,★,
000498,山东路桥,0.332,-6.622,2.217,0.018,6.193,,
300257,开山股份,4.537,-6.611,0.333,0.02,16.27,★,
000762,西藏矿业,2.842,-6.61,2.653,0.014,13.515,,
600509,天富能源,2.941,-6.61,0.73,0.01,5.882,★,
002507,涪陵榨菜,25.225,-6.606,3.247,0.059,20.555,,
000718,苏宁环球,0.511,-6.587,0.353,0.011,4.043,,
000755,*ST三维,1.762,-6.582,0.27,0.008,6.342,★,
300118,东方日升,0.516,-6.572,0.7,0.008,11.645,★,
601595,上海电影,0.713,-6.565,1.22,0.01,18.468,,
002028,思源电气,3.985,-6.536,0.607,0.012,16.545,★,
000800,一汽轿车,1.693,-6.529,1.01,0.007,10.14,★,
002863,今飞凯达,4.599,-6.523,17.323,0.021,16.87,,
000910,大亚圣象,0.198,-6.509,0.853,0.006,20.115,★,
600545,卓郎智能,0.449,-6.509,0.58,0.007,9.312,★,
002673,西部证券,2.452,-6.472,0.667,0.006,9.705,★,
000559,万向钱潮,3.7,-6.465,0.393,0.02,8.76,★,
000014,沙河股份,9.669,-6.454,7.537,0.026,12.24,,
600984,建设机械,2.832,-6.443,1.027,0.009,6.498,★,
002538,司尔特,0.243,-6.417,0.353,0.004,8.028,★,
300054,鼎龙股份,9.405,-6.4,3.27,0.038,10.795,★,
601579,会稽山,1.516,-6.387,0.24,0.004,10.778,★,
002602,世纪华通,8.647,-6.374,0.303,0.029,34.06,,
600684,珠江实业,5.795,-6.366,1.307,0.006,6.175,★,
600844,丹化科技,8.995,-6.357,0.55,0.031,5.955,,
000988,华工科技,2.239,-6.356,1.393,0.017,15.395,,
600018,上港集团,3.806,-6.354,0.207,0.017,7.155,,
000837,秦川机床,5.438,-6.335,1.743,0.014,5.702,,
600036,招商银行,0.28,-6.323,0.187,0.007,28.915,★,
002021,中捷资源,3.496,-6.306,0.77,0.018,3.852,★,
600345,长江通信,22.091,-6.281,6.853,0.076,28.152,,
601099,太平洋,1.053,-6.277,0.717,0.006,2.875,★,
600478,科力远,3.517,-6.271,0.64,0.009,5.865,★,
300693,盛弘股份,7.459,-6.269,13.12,0.035,32.582,★,
600031,三一重工,3.341,-6.265,1.0,0.015,8.05,★,
300429,强力新材,0.575,-6.254,1.087,0.015,26.772,,
300013,新宁物流,6.342,-6.251,1.56,0.017,13.135,★,
601800,中国交建,1.797,-6.233,0.113,0.009,13.0,★,
600605,汇通能源,0.902,-6.232,0.6,0.002,12.277,★,
002567,唐人神,8.602,-6.231,2.507,0.031,6.48,,
300263,隆华节能,13.106,-6.215,7.283,0.044,6.175,★,
002590,万安科技,5.988,-6.215,2.593,0.029,11.588,★,
600439,瑞贝卡,3.978,-6.192,4.0,0.012,6.202,★,
000059,华锦股份,1.464,-6.14,0.723,0.007,8.995,★,
300212,易华录,16.531,-6.136,6.047,0.054,33.955,,
002189,利达光电,3.429,-6.133,2.077,0.015,16.53,,
601377,兴业证券,3.726,-6.125,0.43,0.011,6.682,★,
002445,中南文化,4.131,-6.122,0.58,0.015,12.475,★,
000570,苏常柴Ａ,0.78,-6.1,0.52,0.009,5.185,,
300293,蓝英装备,9.832,-6.089,2.863,0.046,10.53,★,
002895,川恒股份,15.457,-6.087,40.69,0.055,25.495,★,
002501,利源精制,0.813,-6.045,0.483,0.016,8.808,,
300547,川环科技,5.974,-6.038,4.76,0.013,56.7,★,
000596,古井贡酒,3.665,-6.036,0.39,0.009,58.91,,
002197,证通电子,1.403,-6.034,1.087,0.012,10.275,,
000420,吉林化纤,0.001,-6.027,0.507,0.005,2.805,★,
000552,靖远煤电,0.004,-6.018,0.503,0.006,3.463,★,
600109,国金证券,12.398,-6.013,2.383,0.038,8.83,,
300011,鼎汉技术,2.609,-6.001,0.723,0.015,10.018,,
601211,国泰君安,1.857,-6.001,0.383,0.004,17.135,★,
601139,深圳燃气,2.5,-6.001,0.297,0.013,7.438,★,
000760,斯太尔,0.005,-6.0,0.687,0.012,4.792,,
601000,唐山港,2.335,-5.97,0.323,0.007,4.832,★,
002158,汉钟精机,0.094,-5.942,1.68,0.019,11.612,,
600809,山西汾酒,9.417,-5.934,1.137,0.031,55.098,,
600259,广晟有色,0.291,-5.932,1.277,0.009,32.2,★,
000657,中钨高新,4.724,-5.922,1.867,0.022,11.22,★,
002763,汇洁股份,1.673,-5.914,1.423,0.018,12.382,,
300006,莱美药业,2.195,-5.88,1.407,0.009,5.56,★,
002783,凯龙股份,3.37,-5.871,1.55,0.009,17.425,★,
600674,川投能源,2.935,-5.867,0.27,0.007,9.082,★,
600790,轻纺城,3.131,-5.848,0.483,0.004,5.615,★,
000609,中迪投资,1.023,-5.825,0.73,0.012,9.07,,
300473,德尔股份,4.925,-5.824,1.227,0.012,40.272,★,
002891,中宠股份,10.034,-5.819,5.08,0.032,33.75,,
002638,勤上股份,1.001,-5.81,1.377,0.01,5.125,,
600636,*ST爱富,1.349,-5.774,0.457,0.007,14.235,★,
600369,西南证券,1.423,-5.764,0.203,0.005,4.363,★,
002482,广田集团,4.964,-5.751,0.603,0.015,8.198,★,
000639,西王食品,8.431,-5.74,1.263,0.035,15.938,,
600237,铜峰电子,1.575,-5.734,1.873,0.009,4.61,,
000672,上峰水泥,1.97,-5.732,4.127,0.014,12.142,,
000582,北部湾港,3.932,-5.726,1.35,0.009,8.585,,
300570,太辰光,4.495,-5.719,4.697,0.022,18.388,,
601882,海天精工,11.858,-5.709,7.343,0.018,12.48,★,
002845,同兴达,9.534,-5.695,13.017,0.047,23.52,,
600996,贵广网络,0.226,-5.68,0.817,0.007,9.088,★,
000780,*ST平能,2.083,-5.668,0.29,0.002,4.925,★,
002302,西部建设,0.588,-5.66,1.177,0.012,15.325,★,
600475,华光股份,0.82,-5.657,0.843,0.005,12.308,★,
000669,金鸿控股,4.562,-5.644,0.88,0.016,11.712,★,
002094,青岛金王,4.112,-5.631,1.23,0.011,21.27,★,
000967,盈峰环境,3.286,-5.627,0.503,0.013,7.877,★,
002879,长缆科技,2.284,-5.599,7.453,0.01,32.718,,
000811,冰轮环境,1.139,-5.574,0.86,0.006,7.06,★,
601901,方正证券,0.005,-5.537,0.117,0.007,6.19,,
600230,沧州大化,0.821,-5.537,1.673,0.013,41.41,★,
300437,清水源,14.868,-5.526,5.38,0.044,16.163,,
600746,江苏索普,0.132,-5.524,0.57,0.009,7.755,,
600173,卧龙地产,1.406,-5.475,0.637,0.004,5.11,★,
002774,快意电梯,4.493,-5.474,2.497,0.008,9.02,★,
002499,科林环保,10.117,-5.471,2.233,0.041,18.785,,
300088,长信科技,0.281,-5.437,2.283,0.021,7.33,,
600851,海欣股份,1.042,-5.414,0.187,0.004,10.683,★,
300580,贝斯特,5.634,-5.413,3.067,0.017,19.445,★,
600004,白云机场,2.589,-5.393,0.367,0.008,15.45,★,
002334,英威腾,8.587,-5.378,5.497,0.041,9.19,,
300695,兆丰股份,1.967,-5.367,3.64,0.01,77.837,,
300360,炬华科技,1.746,-5.357,1.163,0.017,9.51,,
002616,长青集团,0.268,-5.352,0.543,0.01,7.655,★,
002598,山东章鼓,6.419,-5.347,0.97,0.015,8.323,,
002004,华邦健康,1.082,-5.335,0.473,0.006,6.49,★,
000881,中广核技,0.25,-5.334,1.257,0.005,11.655,★,
002138,顺络电子,14.045,-5.315,3.603,0.059,18.32,★,
600654,*ST中安,2.643,-5.293,1.237,0.006,3.09,★,
600537,亿晶光电,2.189,-5.288,0.523,0.005,4.2,★,
002912,中新赛克,11.717,-5.283,14.383,0.052,128.822,★,
