ts_code,buy,sell,net_buy
000068.SZ,4304.95,7644.5,-3339.55
000526.SZ,2593.74,1330.65,1263.09
000610.SZ,14889.7,10726.42,4163.28
000622.SZ,15626.94,30991.0,-15364.06
000628.SZ,1376.71,3357.72,-1981.01
000633.SZ,1098.71,1164.75,-66.03
000638.SZ,1038.91,3317.37,-2278.47
000652.SZ,4107.66,1179.88,2927.78
000688.SZ,1767.28,1226.06,541.23
000856.SZ,11278.8,9450.74,1828.1
000917.SZ,7380.55,10663.0,-3282.44
000935.SZ,4018.28,8433.86,-4415.62
000979.SZ,170.1,181.19,-11.09
002054.SZ,4056.37,4287.2,-230.81
002058.SZ,8984.3,13170.38,-4186.1
002075.SZ,24857.76,19413.05,5444.71
002194.SZ,3072.1,2632.41,439.69
002260.SZ,4612.55,5037.46,-424.91
002342.SZ,8882.72,10612.12,-1729.4
002451.SZ,16041.76,22556.64,-6514.88
002495.SZ,2577.74,3315.16,-737.42
002575.SZ,3600.94,5865.05,-2264.1
002589.SZ,4609.13,10324.7,-5715.58
002708.SZ,6013.98,6065.0,-51.0
002769.SZ,421.33,183.89,237.44
002796.SZ,3305.77,3994.27,-688.48
002875.SZ,2924.81,5412.52,-2487.71
002877.SZ,9131.92,3708.94,5423.02
002931.SZ,2146.94,2153.57,-6.58
002939.SZ,14656.57,10405.94,4250.59
002940.SZ,2498.94,2651.19,-152.28
300016.SZ,3935.83,1437.08,2498.75
300090.SZ,7294.98,10460.79,-3165.82
300171.SZ,5761.36,4932.43,828.93
300213.SZ,3849.17,1758.31,2090.87
300234.SZ,1790.3,3114.77,-1324.49
300543.SZ,3836.78,3750.42,86.38
300645.SZ,44765.94,71706.84,-26940.9
300688.SZ,2657.87,2792.73,-134.85
300694.SZ,2136.85,3138.88,-1002.03
300730.SZ,1496.92,1675.68,-178.75
300748.SZ,3061.47,4622.06,-1560.59
600080.SH,14068.94,7180.45,6888.49
600086.SH,4898.17,6145.81,-1247.64
600119.SH,8914.92,5879.58,3035.34
600228.SH,1174.52,587.99,586.53
600235.SH,5245.46,8042.45,-2796.99
600250.SH,743.66,922.29,-178.63
600290.SH,4216.28,14111.49,-9895.21
600695.SH,3083.25,2695.55,387.7
600783.SH,10077.71,17882.1,-7804.39
600825.SH,1671.35,656.5,1014.85
600962.SH,669.2,1541.42,-872.22
601162.SH,20828.93,15083.46,5745.47
601319.SH,1681.12,141.45,1539.67
601606.SH,3209.15,3865.24,-656.09
603220.SH,306.82,20.14,286.68
603389.SH,2128.39,1567.62,560.77


,trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
46,20181120,000622.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,97.74,0.08,2638.42,2.12,-2540.69
47,20181120,000622.SZ,国元证券股份有限公司重庆观音桥步行街证券营业部,25.65,0.02,2264.13,1.82,-2238.48
48,20181120,000622.SZ,华鑫证券有限责任公司杭州飞云江路证券营业部,55.05,0.04,1779.63,1.43,-1724.58
49,20181120,000622.SZ,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,207.65,0.17,1353.96,1.09,-1146.31
50,20181120,000622.SZ,民生证券股份有限公司成都航空路证券营业部,1942.47,1.56,0.0,0.0,1942.47
51,20181120,000622.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1463.66,1.18,931.41,0.75,532.25
52,20181120,000622.SZ,光大证券股份有限公司北京光华路证券营业部,1276.51,1.03,272.71,0.22,1003.8
53,20181120,000622.SZ,安信证券股份有限公司北京复兴门外大街证券营业部,1225.62,0.99,26.6,0.02,1199.02
54,20181120,000622.SZ,国金证券股份有限公司上海奉贤区金碧路证券营业部,943.42,0.76,764.06,0.61,179.36
55,20181120,000622.SZ,中天证券股份有限公司台州市府大道证券营业部,575.7,0.46,5464.58,4.39,-4888.87
56,20181120,000622.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,97.74,0.08,2638.42,2.12,-2540.69
57,20181120,000622.SZ,国元证券股份有限公司重庆观音桥步行街证券营业部,25.65,0.02,2264.13,1.82,-2238.48
58,20181120,000622.SZ,华鑫证券有限责任公司杭州飞云江路证券营业部,55.05,0.04,1779.63,1.43,-1724.58
59,20181120,000622.SZ,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,207.65,0.17,1353.96,1.09,-1146.31
60,20181120,000628.SZ,中国民族证券有限责任公司成都沙湾路证券营业部,439.8,1.86,0.0,0.0,439.8
61,20181120,000628.SZ,安信证券股份有限公司阳江安宁路证券营业部,311.62,1.32,2.55,0.01,309.07
62,20181120,000628.SZ,南京证券股份有限公司南京长乐路证券营业部,230.49,0.98,22.36,0.09,208.13
63,20181120,000628.SZ,国金证券股份有限公司上海互联网证券分公司,196.31,0.83,129.83,0.55,66.48
64,20181120,000628.SZ,国金证券股份有限公司成都双元街证券营业部,194.19,0.82,7.24,0.03,186.95
65,20181120,000628.SZ,中国中投证券有限责任公司无锡清扬路证券营业部,0.44,0.0,1956.44,8.3,-1956.0
66,20181120,000628.SZ,方正证券股份有限公司长沙黄兴中路证券营业部,0.44,0.0,441.35,1.87,-440.91
67,20181120,000628.SZ,中泰证券股份有限公司湖南分公司,0.0,0.0,314.21,1.33,-314.21
68,20181120,000628.SZ,华泰证券股份有限公司宁波柳汀街证券营业部,3.42,0.01,255.49,1.08,-252.07
69,20181120,000628.SZ,申万宏源证券有限公司扬州扬子江中路证券营业部,0.0,0.0,228.25,0.97,-228.25
70,20181120,000633.SZ,招商证券股份有限公司南昌火炬大街证券营业部,351.09,2.26,0.06,0.0,351.03
71,20181120,000633.SZ,光大证券股份有限公司上海张杨路证券营业部（原上海浦东南路证券营业部）,241.13,1.55,0.0,0.0,241.13
72,20181120,000633.SZ,东莞证券股份有限公司东莞长安分公司,181.68,1.17,1.38,0.01,180.3
73,20181120,000633.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,165.18,1.06,108.52,0.7,56.66
74,20181120,000633.SZ,国泰君安证券股份有限公司乌鲁木齐新华北路证券营业部,158.3,1.02,0.11,0.0,158.2
75,20181120,000633.SZ,长江证券股份有限公司杭州秋涛北路证券营业部,0.96,0.01,254.26,1.64,-253.31
76,20181120,000633.SZ,中泰证券股份有限公司泰安东岳大街第一证券营业部,0.32,0.0,243.12,1.56,-242.8
77,20181120,000633.SZ,中国国际金融股份有限公司深圳福华一路证券营业部,0.0,0.0,195.65,1.26,-195.65
78,20181120,000633.SZ,中信证券（山东）有限责任公司青岛劲松七路证券营业部,0.0,0.0,193.9,1.25,-193.9
79,20181120,000633.SZ,中信建投证券股份有限公司长沙星沙证券营业部,0.05,0.0,167.75,1.08,-167.69
80,20181120,000638.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,322.12,1.83,162.33,0.92,159.8
81,20181120,000638.SZ,中信建投证券股份有限公司武汉建设八路证券营业部,198.74,1.13,0.0,0.0,198.74
82,20181120,000638.SZ,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,174.53,0.99,52.27,0.3,122.25
83,20181120,000638.SZ,招商证券股份有限公司北京西直门北大街营业部,167.29,0.95,0.0,0.0,167.29
84,20181120,000638.SZ,安信证券股份有限公司广州体育西路证券营业部,156.87,0.89,154.92,0.88,1.94
85,20181120,000638.SZ,东北证券股份有限公司长春西安大路证券营业部,0.68,0.0,1152.11,6.55,-1151.43
86,20181120,000638.SZ,海通证券股份有限公司绍兴劳动路证券营业部,17.24,0.1,789.58,4.49,-772.34
87,20181120,000638.SZ,渤海证券股份有限公司苏州景德路证券营业部,0.0,0.0,475.18,2.7,-475.18
88,20181120,000638.SZ,上海证券有限责任公司嘉定证券营业部,1.44,0.01,327.85,1.86,-326.41
89,20181120,000638.SZ,中国银河证券股份有限公司武汉武珞路证券营业部,0.0,0.0,203.13,1.16,-203.13
90,20181120,000652.SZ,招商证券股份有限公司深圳深南东路证券营业部,429.29,8.99,0.0,0.0,429.29
91,20181120,000652.SZ,中国中投证券有限责任公司西安友谊东路证券营业部,409.0,8.57,0.2,0.0,408.8
92,20181120,000652.SZ,方正证券股份有限公司上海西藏南路证券营业部,407.77,8.54,0.0,0.0,407.77
93,20181120,000652.SZ,国融证券股份有限公司成都锦东路证券营业部,406.42,8.51,0.0,0.0,406.42
94,20181120,000652.SZ,长江证券股份有限公司海南分公司,401.35,8.41,0.0,0.0,401.35
95,20181120,000652.SZ,中泰证券股份有限公司烟台环山路证券营业部,0.0,0.0,133.91,2.8,-133.91
96,20181120,000652.SZ,华泰证券股份有限公司北京西三环北路证券营业部,0.0,0.0,126.75,2.65,-126.75
97,20181120,000652.SZ,渤海证券股份有限公司天津滨海新区第一分公司,0.0,0.0,113.25,2.37,-113.25
98,20181120,000652.SZ,渤海证券股份有限公司天津营口道分公司,0.0,0.0,110.06,2.31,-110.06
99,20181120,000652.SZ,渤海证券股份有限公司天津卫津南路证券营业部,0.0,0.0,105.77,2.22,-105.77
100,20181120,000652.SZ,招商证券股份有限公司深圳深南东路证券营业部,429.29,8.99,0.0,0.0,429.29
101,20181120,000652.SZ,中国中投证券有限责任公司西安友谊东路证券营业部,409.0,8.57,0.2,0.0,408.8
102,20181120,000652.SZ,方正证券股份有限公司上海西藏南路证券营业部,407.77,8.54,0.0,0.0,407.77
103,20181120,000652.SZ,国融证券股份有限公司成都锦东路证券营业部,406.42,8.51,0.0,0.0,406.42
104,20181120,000652.SZ,长江证券股份有限公司海南分公司,401.35,8.41,0.0,0.0,401.35
105,20181120,000652.SZ,中泰证券股份有限公司烟台环山路证券营业部,0.0,0.0,133.91,2.8,-133.91
106,20181120,000652.SZ,华泰证券股份有限公司北京西三环北路证券营业部,0.0,0.0,126.75,2.65,-126.75
107,20181120,000652.SZ,渤海证券股份有限公司天津滨海新区第一分公司,0.0,0.0,113.25,2.37,-113.25
108,20181120,000652.SZ,渤海证券股份有限公司天津营口道分公司,0.0,0.0,110.06,2.31,-110.06
109,20181120,000652.SZ,渤海证券股份有限公司天津卫津南路证券营业部,0.0,0.0,105.77,2.22,-105.77
110,20181120,000688.SZ,安信证券股份有限公司北京阜成门证券营业部,1002.93,17.9,0.0,0.0,1002.93
111,20181120,000688.SZ,深股通专用,159.37,2.84,85.03,1.52,74.34
112,20181120,000688.SZ,新时代证券股份有限公司郑州红专路证券营业部,133.6,2.38,0.0,0.0,133.6
113,20181120,000688.SZ,兴业证券股份有限公司浙江分公司,132.25,2.36,0.0,0.0,132.25
114,20181120,000688.SZ,长城证券交易单元(048700),124.73,2.23,121.66,2.17,3.07
115,20181120,000688.SZ,国盛证券有限责任公司南昌洪都大道证券营业部,0.0,0.0,550.87,9.83,-550.87
116,20181120,000688.SZ,长城证券交易单元(048700),124.73,2.23,121.66,2.17,3.07
117,20181120,000688.SZ,方正证券股份有限公司温州小南路证券营业部,0.84,0.01,120.32,2.15,-119.48
118,20181120,000688.SZ,方正证券股份有限公司宁波潘火路证券营业部,0.24,0.0,113.72,2.03,-113.48
119,20181120,000688.SZ,海通证券股份有限公司江都龙川南路证券营业部,88.59,1.58,112.8,2.01,-24.2
120,20181120,000856.SZ,华泰证券股份有限公司深圳侨香路智慧广场证券营业部,1493.67,3.11,11.26,0.02,1482.42
121,20181120,000856.SZ,华泰证券股份有限公司广州天河东路证券营业部,1359.44,2.83,5.07,0.01,1354.38
122,20181120,000856.SZ,华鑫证券有限责任公司上海自贸试验区分公司,853.91,1.78,1.69,0.0,852.22
123,20181120,000856.SZ,华鑫证券有限责任公司苏州总官堂路证券营业部,776.95,1.62,0.0,0.0,776.95
124,20181120,000856.SZ,中国中投证券有限责任公司无锡清扬路证券营业部,709.41,1.48,0.0,0.0,709.41
125,20181120,000856.SZ,国泰君安证券股份有限公司南京太平南路证券营业部,438.98,0.91,1269.96,2.64,-830.97
126,20181120,000856.SZ,国泰君安证券股份有限公司徐州和平路证券营业部,7.04,0.01,1038.47,2.16,-1031.44
127,20181120,000856.SZ,光大证券股份有限公司北京光华路证券营业部,0.0,0.0,968.44,2.02,-968.44
128,20181120,000856.SZ,中泰证券股份有限公司北京朝外大街证券营业部,0.0,0.0,743.44,1.55,-743.44
129,20181120,000856.SZ,申万宏源西部证券有限公司武汉武大园一路证券营业部,0.0,0.0,687.04,1.43,-687.04
130,20181120,000856.SZ,华泰证券股份有限公司深圳侨香路智慧广场证券营业部,1493.67,3.11,11.26,0.02,1482.42
131,20181120,000856.SZ,华泰证券股份有限公司广州天河东路证券营业部,1359.44,2.83,5.07,0.01,1354.38
132,20181120,000856.SZ,华鑫证券有限责任公司上海自贸试验区分公司,853.91,1.78,1.69,0.0,852.22
133,20181120,000856.SZ,华鑫证券有限责任公司苏州总官堂路证券营业部,776.95,1.62,0.0,0.0,776.95
134,20181120,000856.SZ,中国中投证券有限责任公司无锡清扬路证券营业部,709.41,1.48,0.0,0.0,709.41
135,20181120,000856.SZ,国泰君安证券股份有限公司南京太平南路证券营业部,438.98,0.91,1269.96,2.64,-830.97
136,20181120,000856.SZ,国泰君安证券股份有限公司徐州和平路证券营业部,7.04,0.01,1038.47,2.16,-1031.44
137,20181120,000856.SZ,光大证券股份有限公司北京光华路证券营业部,0.0,0.0,968.44,2.02,-968.44
138,20181120,000856.SZ,中泰证券股份有限公司北京朝外大街证券营业部,0.0,0.0,743.44,1.55,-743.44
139,20181120,000856.SZ,申万宏源西部证券有限公司武汉武大园一路证券营业部,0.0,0.0,687.04,1.43,-687.04
140,20181120,000917.SZ,海通证券股份有限公司宁波解放北路证券营业部,2379.88,3.24,2.56,0.0,2377.32
141,20181120,000917.SZ,西藏东方财富证券股份有限公司上海徐汇宛平南路证券营业部,2140.42,2.92,0.0,0.0,2140.42
142,20181120,000917.SZ,广发证券股份有限公司吴江仲英大道证券营业部,1008.4,1.37,804.16,1.1,204.24
143,20181120,000917.SZ,广发证券股份有限公司江门天长路证券营业部,690.58,0.94,758.71,1.03,-68.13
144,20181120,000917.SZ,华泰证券股份有限公司广州体育东路证券营业部,647.34,0.88,457.01,0.62,190.34
145,20181120,000917.SZ,东方证券股份有限公司上海浦东新区银城中路证券营业部,1.39,0.0,2633.1,3.59,-2631.72
146,20181120,000917.SZ,国泰君安证券股份有限公司上海分公司,0.0,0.0,2039.06,2.78,-2039.06
147,20181120,000917.SZ,国泰君安证券股份有限公司上海银城中路证券营业部,500.99,0.68,1874.78,2.56,-1373.79
148,20181120,000917.SZ,中国中投证券有限责任公司广州体育东路证券营业部,11.55,0.02,1099.05,1.5,-1087.49
149,20181120,000917.SZ,中泰证券股份有限公司常州惠国路证券营业部,0.0,0.0,994.57,1.36,-994.57
150,20181120,000935.SZ,国泰君安证券股份有限公司上海福山路证券营业部,1062.87,1.54,384.32,0.56,678.55
151,20181120,000935.SZ,国泰君安证券股份有限公司九江甘棠路证券营业部,716.86,1.04,682.33,0.99,34.53
152,20181120,000935.SZ,申万宏源证券有限公司成都槐树街证券营业部,713.65,1.04,0.97,0.0,712.67
153,20181120,000935.SZ,深股通专用,682.38,0.99,354.45,0.51,327.92
154,20181120,000935.SZ,华泰证券股份有限公司常熟金沙江路证券营业部,573.57,0.83,2.31,0.0,571.26
155,20181120,000935.SZ,国泰君安证券股份有限公司南京中央路证券营业部,238.03,0.35,1790.51,2.6,-1552.49
156,20181120,000935.SZ,国泰君安证券股份有限公司南京太平南路证券营业部,17.4,0.03,1529.15,2.22,-1511.75
157,20181120,000935.SZ,华泰证券股份有限公司镇江句容华阳北路证券营业部,3.59,0.01,1313.57,1.91,-1309.99
158,20181120,000935.SZ,华鑫证券有限责任公司杭州飞云江路证券营业部,7.72,0.01,1193.39,1.73,-1185.67
159,20181120,000935.SZ,中信证券股份有限公司中山中山四路证券营业部,2.21,0.0,1182.86,1.72,-1180.65
160,20181120,000979.SZ,广发证券股份有限公司罗定人民南路证券营业部,107.99,35.77,0.0,0.0,107.99
161,20181120,000979.SZ,中信证券股份有限公司杭州延安路证券营业部,27.0,8.94,0.0,0.0,27.0
162,20181120,000979.SZ,中信建投证券股份有限公司泸州迎晖路证券营业部,13.51,4.47,0.0,0.0,13.51
163,20181120,000979.SZ,国信证券股份有限公司内蒙古分公司,10.8,3.58,0.0,0.0,10.8
164,20181120,000979.SZ,平安证券股份有限公司深圳商报路天健创业大厦证券营业部,10.8,3.58,0.0,0.0,10.8
165,20181120,000979.SZ,东吴证券股份有限公司吴江中山北路证券营业部,0.0,0.0,53.77,17.81,-53.77
166,20181120,000979.SZ,恒泰证券股份有限公司通辽中心大街证券营业部,0.0,0.0,49.68,16.46,-49.68
167,20181120,000979.SZ,安信证券股份有限公司广州滨江中路证券营业部,0.0,0.0,30.56,10.13,-30.56
168,20181120,000979.SZ,中银国际证券股份有限公司哈尔滨安定街证券营业部,0.0,0.0,30.41,10.07,-30.41
169,20181120,000979.SZ,机构专用,0.0,0.0,16.77,5.56,-16.77
170,20181120,002054.SZ,西藏东方财富证券股份有限公司上海徐汇宛平南路证券营业部,1039.65,2.33,2.95,0.01,1036.7
171,20181120,002054.SZ,国泰君安证券股份有限公司宁波彩虹北路证券营业部,748.85,1.68,164.16,0.37,584.69
172,20181120,002054.SZ,中泰证券股份有限公司苏州干将西路证券营业部,455.74,1.02,1.88,0.0,453.86
173,20181120,002054.SZ,中国银河证券股份有限公司北京建国路证券营业部,410.82,0.92,112.91,0.25,297.91
174,20181120,002054.SZ,海通证券股份有限公司杭州文化路证券营业部,384.84,0.86,92.28,0.21,292.56
175,20181120,002054.SZ,广发证券股份有限公司泉州涂门街证券营业部,379.75,0.85,1368.27,3.06,-988.52
176,20181120,002054.SZ,中天证券股份有限公司上海志丹路证券营业部,0.0,0.0,964.97,2.16,-964.97
177,20181120,002054.SZ,平安证券股份有限公司江苏分公司,90.68,0.2,702.2,1.57,-611.51
178,20181120,002054.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,282.51,0.63,442.46,0.99,-159.95
179,20181120,002054.SZ,西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,263.53,0.59,435.12,0.97,-171.58
180,20181120,002058.SZ,财通证券股份有限公司杭州体育馆证券营业部,1217.44,7.81,0.0,0.0,1217.44
181,20181120,002058.SZ,中国银河证券股份有限公司重庆民族路证券营业部,973.46,6.24,91.04,0.58,882.41
182,20181120,002058.SZ,长江证券股份有限公司海南分公司,826.2,5.3,0.0,0.0,826.2
183,20181120,002058.SZ,华泰证券股份有限公司武汉友谊大道证券营业部,826.2,5.3,0.0,0.0,826.2
184,20181120,002058.SZ,华泰证券股份有限公司上海杨浦区国宾路证券营业部,646.2,4.14,0.0,0.0,646.2
185,20181120,002058.SZ,海通证券股份有限公司北京中关村南大街证券营业部,0.0,0.0,3834.93,24.59,-3834.93
186,20181120,002058.SZ,中国中投证券有限责任公司靖江人民南路证券营业部,0.0,0.0,1151.01,7.38,-1151.01
187,20181120,002058.SZ,西藏东方财富证券股份有限公司上海东方路证券营业部,0.15,0.0,836.4,5.36,-836.25
188,20181120,002058.SZ,华安证券股份有限公司广州东华南路证券营业部,0.0,0.0,388.15,2.49,-388.15
189,20181120,002058.SZ,华福证券有限责任公司莆田北大街证券营业部,2.5,0.02,283.66,1.82,-281.16
190,20181120,002058.SZ,财通证券股份有限公司杭州体育馆证券营业部,1217.44,7.81,0.0,0.0,1217.44
191,20181120,002058.SZ,中国银河证券股份有限公司重庆民族路证券营业部,973.46,6.24,91.04,0.58,882.41
192,20181120,002058.SZ,长江证券股份有限公司海南分公司,826.2,5.3,0.0,0.0,826.2
193,20181120,002058.SZ,华泰证券股份有限公司武汉友谊大道证券营业部,826.2,5.3,0.0,0.0,826.2
194,20181120,002058.SZ,华泰证券股份有限公司上海杨浦区国宾路证券营业部,646.2,4.14,0.0,0.0,646.2
