,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
36,300554.SZ,300554,三超新材,矿物制品,22.7,5.0,0.0,12.69,,0.0
37,300512.SZ,300512,中亚股份,专用机械,20.6,5.0,1.0,44.59,,0.0
38,600151.SH,600151,航天机电,汽车配件,8.45,5.0,1.0,121.19,"中央汇金资产管理有限责任公司
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",3.0
39,600166.SH,600166,福田汽车,汽车整车,3.22,5.0,1.0,211.72,中央汇金资产管理有限责任公司,1.0
40,300378.SZ,300378,鼎捷软件,软件服务,36.86,5.0,0.0,97.59,,0.0
41,002163.SZ,002163,海南发展,装修装饰,25.12,5.0,2.0,201.83,"中航基金-浙商银行-中航基金同达1号资产管理计划
中国对外经济贸易信托有限公司-鸿道3期
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划",3.0
42,300368.SZ,300368,汇金股份,IT设备,13.1,4.0,2.0,62.56,中央汇金资产管理有限责任公司,1.0
43,601882.SH,601882,海天精工,机床制造,15.1,4.0,1.0,78.82,,0.0
44,300778.SZ,300778,新城市,建筑工程,53.52,4.0,0.0,24.67,,0.0
45,002285.SZ,002285,世联行,房产服务,4.74,4.0,0.0,95.49,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
46,002286.SZ,002286,保龄宝,食品,24.08,4.0,1.0,88.92,"中央汇金资产管理有限责任公司
宁波趵朴富通资产管理中心(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",3.0
47,002287.SZ,002287,奇正藏药,中成药,33.72,4.0,0.0,178.01,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司",2.0
48,300612.SZ,300612,宣亚国际,广告包装,41.0,4.0,0.0,40.84,,0.0
49,002288.SZ,002288,超华科技,元器件,9.46,4.0,2.0,75.71,天风天成资管-招商证券-天风天成科瑞集合资产管理计划,1.0
50,300856.SZ,300856,科思股份,化工原料,84.4,4.0,0.0,23.82,,0.0
51,600316.SH,600316,洪都航空,航空,39.2,4.0,1.0,281.11,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
52,300312.SZ,300312,邦讯技术,通信设备,6.44,4.0,1.0,12.98,基本养老保险基金一三零一组合,1.0
53,002400.SZ,002400,省广集团,广告包装,9.77,4.0,1.0,163.62,中国工商银行-华安中小盘成长混合型证券投资基金,1.0
54,600095.SH,600095,哈高科,证券,18.16,4.0,2.0,65.61,,0.0
55,603035.SH,603035,常熟汽饰,汽车配件,15.8,4.0,1.0,49.31,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金,1.0
56,300464.SZ,300464,星徽精密,机械基件,22.79,4.0,1.0,58.75,"深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金",3.0
57,600211.SH,600211,西藏药业,中成药,118.46,4.0,0.0,293.71,"全国社保基金四零三组合
中国银行股份有限公司-华夏鼎沛债券型证券投资基金",2.0
58,601611.SH,601611,中国核建,建筑工程,9.61,4.0,1.0,252.26,"交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国信达资产管理股份有限公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
59,300218.SZ,300218,安利股份,塑料,10.49,4.0,0.0,22.69,中央汇金资产管理有限责任公司,1.0
60,600435.SH,600435,北方导航,专用机械,10.85,4.0,0.0,161.59,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中兵投资-广发证券-17中兵EB担保及信托财产专户
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金",6.0
61,002173.SZ,002173,创新医疗,医疗保健,7.65,4.0,0.0,28.37,,0.0
62,002662.SZ,002662,京威股份,汽车配件,5.05,4.0,2.0,75.75,,0.0
63,600988.SH,600988,赤峰黄金,黄金,23.65,4.0,2.0,337.34,"香港中央结算有限公司(陆股通)
华夏成长证券投资基金
中国建设银行股份有限公司-华宝行业精选混合型证券投资基金
长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
招商银行股份有限公司-华夏经典配置混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-银华优质增长混合型证券投资基金",7.0
64,002827.SZ,002827,高争民爆,化工原料,20.4,4.0,1.0,56.3,全国社会保障基金理事会转持一户,1.0
65,002866.SZ,002866,传艺科技,IT设备,22.02,4.0,0.0,28.78,"中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",5.0
66,002919.SZ,002919,名臣健康,日用化工,32.51,4.0,1.0,13.75,,0.0
67,002985.SZ,002985,北摩高科,航空,219.0,4.0,0.0,82.21,"中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
泰康资产管理有限责任公司-积极配置投资产品
全国社保基金一零七组合
中国工商银行-广发聚富开放式证券投资基金",7.0
68,300323.SZ,300323,华灿光电,半导体,12.25,4.0,1.0,102.0,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
69,300366.SZ,300366,创意信息,软件服务,14.94,4.0,0.0,51.46,"四川省集成电路和信息安全产业投资基金有限公司
安信乾盛财富-宁波银行-安信乾盛兴源2号专项资产管理计划
贵州铁路发展基金管理有限公司-贵州铁路壹期伍号股权投资基金中心(有限合伙)",3.0
70,600336.SH,600336,澳柯玛,家用电器,8.48,4.0,0.0,65.87,,0.0
71,300729.SZ,300729,乐歌股份,家居用品,66.82,4.0,0.0,15.96,南京雷奥投资管理有限公司-雷奥2期证券投资基金,1.0
72,605100.SH,605100,华丰股份,机械基件,64.51,4.0,1.0,14.0,,0.0
73,605066.SH,605066,天正电气,电气设备,16.98,4.0,0.0,12.06,,0.0
74,603809.SH,603809,豪能股份,汽车配件,26.12,4.0,0.0,30.06,"华宝信托有限责任公司
工银瑞信基金管理有限公司",2.0
75,002009.SZ,002009,天奇股份,工程机械,11.65,4.0,0.0,43.17,"创金合信基金-包商银行-华润深国投信托-天奇持股计划1期集合资金信托计划
云南国际信托有限公司-云南信托-招信智赢19号集合资金信托计划",2.0
76,000798.SZ,000798,中水渔业,渔业,8.77,4.0,0.0,28.01,,0.0
77,605366.SH,605366,宏柏新材,化工原料,18.75,4.0,2.0,15.56,,0.0
78,000088.SZ,000088,盐田港,港口,9.36,4.0,0.0,181.79,"中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划",9.0
79,605158.SH,605158,华达新材,钢加工,13.81,4.0,0.0,13.59,,0.0
80,300189.SZ,300189,神农科技,种植业,5.97,3.0,1.0,57.49,湖南省财信产业基金管理有限公司,1.0
81,603995.SH,603995,甬金股份,特种钢,32.6,3.0,0.0,18.8,,0.0
82,603976.SH,603976,正川股份,医疗保健,74.49,3.0,0.0,28.53,,0.0
83,300222.SZ,300222,科大智能,电气设备,11.55,3.0,1.0,62.77,,0.0
84,600391.SH,600391,航发科技,航空,31.41,3.0,0.0,103.69,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
北京国际信托有限公司
中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金",4.0
85,000877.SZ,000877,天山股份,水泥,21.8,3.0,0.0,191.86,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一六组合
寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
中国工商银行股份有限公司-华安沪港深机会灵活配置混合型证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
全国社保基金四一二组合
招商银行股份有限公司-东方红恒阳五年定期开放混合型证券投资基金",13.0
86,000886.SZ,000886,海南高速,路桥,6.83,3.0,0.0,66.38,华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划,1.0
87,002165.SZ,002165,红宝丽,化工原料,6.79,3.0,0.0,40.34,"中央汇金资产管理有限责任公司
博时基金管理有限公司-社保基金四一九组合
兴全睿众资产-招商银行-兴全睿众-兴全睿众定增9号特定多客户资产管理计划",3.0
88,300157.SZ,300157,恒泰艾普,石油开采,4.66,3.0,2.0,32.95,,0.0
89,600496.SH,600496,精工钢构,钢加工,7.24,3.0,1.0,109.36,"中央汇金资产管理有限责任公司
全国社保基金六零三组合
中国建设银行-上投摩根阿尔法股票型证券投资基金
交通银行-中海优质成长证券投资基金
中国银行股份有限公司-华泰紫金泰盈混合型证券投资基金
长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划",6.0
90,600511.SH,600511,国药股份,医药商业,46.53,3.0,1.0,257.47,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四一三组合
博时主题行业混合型证券投资基金(LOF)
全国社保基金一零一组合
全国社保基金一一五组合
广发稳健增长证券投资基金",8.0
91,000887.SZ,000887,中鼎股份,橡胶,12.53,3.0,1.0,152.63,"香港中央结算有限公司(陆股通)
安徽省铁路发展基金股份有限公司
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
挪威中央银行-自有资金
中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托
鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托",6.0
92,300087.SZ,300087,荃银高科,种植业,21.6,3.0,0.0,85.1,"中国农业银行股份有限公司-大成景阳领先混合型证券投资基金
全国社保基金一一六组合
全国社保基金一一一组合",3.0
93,000908.SZ,000908,景峰医药,化学制药,6.26,3.0,0.0,44.88,"平江县国有资产管理局
华菱津杉(天津)产业投资管理有限公司-华菱津杉-融创未来资产管理计划
中国长城资产管理股份有限公司",3.0
94,603898.SH,603898,好莱客,家居用品,21.6,3.0,0.0,66.87,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧养老产业混合型证券投资基金
建投拓安(安徽)股权投资管理有限公司-中德制造业(安徽)投资基金(有限合伙)",3.0
95,002965.SZ,002965,祥鑫科技,汽车配件,40.94,3.0,0.0,15.43,"北京银行股份有限公司-景顺长城景颐双利债券型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF)",6.0
96,002835.SZ,002835,同为股份,元器件,19.3,3.0,0.0,22.63,"中国国际金融香港资产管理有限公司-客户资金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金
兴业证券股份有限公司-博道久航混合型证券投资基金",4.0
97,002826.SZ,002826,易明医药,中成药,13.48,3.0,0.0,18.02,,0.0
98,300139.SZ,300139,晓程科技,元器件,10.36,3.0,1.0,22.79,"中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",3.0
99,300350.SZ,300350,华鹏飞,仓储物流,5.78,3.0,3.0,17.79,"珠海安赐互联捌号股权投资基金企业(有限合伙)
珠海安赐互联柒号股权投资基金企业(有限合伙)",2.0
100,002699.SZ,002699,美盛文化,服饰,8.18,3.0,0.0,58.35,"香港中央结算有限公司(陆股通)
浙商产融融乐资产管理(上海)有限公司",2.0
101,600295.SH,600295,鄂尔多斯,小金属,9.75,3.0,0.0,59.67,香港中央结算有限公司(陆股通),1.0
102,300719.SZ,300719,安达维尔,航空,17.6,3.0,1.0,23.37,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
103,300776.SZ,300776,帝尔激光,专用机械,109.3,3.0,0.0,49.68,"中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划
中国农业银行股份有限公司-新华优选分红混合型证券投资基金
中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划",4.0
104,300680.SZ,300680,隆盛科技,汽车配件,30.41,3.0,1.0,26.58,,0.0
105,300799.SZ,300799,左江科技,软件服务,75.9,3.0,2.0,19.35,,0.0
106,300823.SZ,300823,建科机械,专用机械,47.0,3.0,0.0,11.0,,0.0
107,300846.SZ,300846,首都在线,软件服务,29.81,3.0,0.0,14.9,,0.0
108,300600.SZ,300600,瑞特股份,电气设备,18.91,3.0,0.0,38.91,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
全国社保基金一零二组合
广发证券股份有限公司-中庚小盘价值股票型证券投资基金",4.0
109,300579.SZ,300579,数字认证,软件服务,62.5,3.0,0.0,108.77,"广东天贝合资产管理有限公司-天贝合狼朗号私募证券投资基金
广东天贝合资产管理有限公司-天贝合拾贝2号私募证券投资基金",2.0
110,000505.SZ,000505,京粮控股,食品,11.42,3.0,2.0,46.38,"鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)
招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划",2.0
111,000518.SZ,000518,四环生物,生物制药,5.7,3.0,0.0,58.68,,0.0
112,300531.SZ,300531,优博讯,软件服务,24.85,3.0,1.0,69.58,,0.0
113,688189.SH,688189,南新制药,化学制药,64.18,3.0,0.0,20.57,,0.0
114,000591.SZ,000591,太阳能,新型电力,4.97,3.0,0.0,101.24,"长安基金-民生银行-长安悦享定增25号分级资产管理计划
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划",2.0
115,300455.SZ,300455,康拓红外,运输设备,18.38,3.0,1.0,91.97,"中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金",3.0
116,600158.SH,600158,中体产业,文教休闲,13.16,3.0,3.0,86.53,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",2.0
117,600178.SH,600178,东安动力,汽车配件,8.57,3.0,0.0,39.6,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金,1.0
118,600187.SH,600187,国中水务,水务,2.85,3.0,0.0,47.14,"中央汇金资产管理有限责任公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方11号私募投资基金",2.0
119,605222.SH,605222,起帆电缆,电气设备,27.1,3.0,0.0,13.55,,0.0
120,300370.SZ,300370,安控科技,电器仪表,3.38,3.0,0.0,24.42,,0.0
121,000733.SZ,000733,振华科技,元器件,44.65,3.0,0.0,229.86,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
全国社保基金一零二组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
贵州省贵鑫瑞和创业投资管理有限责任公司-贵州新动能产业投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
财通基金-招商银行-财通基金-长昕1号资产管理计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",8.0
122,000757.SZ,000757,浩物股份,汽车配件,5.02,3.0,0.0,22.67,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
宁夏宁金基金管理有限公司-宁金华盈6号私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和日利私募证券投资基金
宁夏宁金基金管理有限公司-宁金丰和月满私募证券投资基金
北方国际信托股份有限公司-易富证券投资单一资金信托计划
北方国际信托股份有限公司-旭富证券投资单一资金信托计划
北方国际信托股份有限公司-汇富证券投资单一资金信托计划",7.0
123,002799.SZ,002799,环球印务,广告包装,21.15,3.0,0.0,38.07,,0.0
124,300613.SZ,300613,富瀚微,半导体,153.54,3.0,1.0,115.79,中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金,1.0
125,603105.SH,603105,芯能科技,电气设备,13.0,3.0,0.0,40.08,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
嘉兴铭朗二号股权投资基金合伙企业(有限合伙)",2.0
126,002386.SZ,002386,天原集团,化工原料,7.05,3.0,1.0,55.03,"中国东方资产管理股份有限公司
中央汇金资产管理有限责任公司",2.0
127,603212.SH,603212,赛伍技术,塑料,31.32,3.0,0.0,12.53,,0.0
128,002105.SZ,002105,信隆健康,文教休闲,10.49,3.0,0.0,38.66,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金",3.0
129,603283.SH,603283,赛腾股份,专用机械,55.91,3.0,0.0,27.41,"中国银行-南方高增长股票型开放式证券投资基金
香港中央结算有限公司(陆股通)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
交通银行-中海优质成长证券投资基金
全国社保基金四零一组合
中国建设银行-上投摩根成长先锋股票型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
中国农业银行股份有限公司-新华优选成长混合型证券投资基金
交通银行-中海优质成长证券投资基金)",9.0
130,603319.SH,603319,湘油泵,汽车配件,33.96,3.0,3.0,35.62,"湖南省资产管理有限公司
湖南省财信资产管理有限公司",2.0
131,603161.SH,603161,科华控股,汽车配件,17.99,3.0,3.0,12.49,"上海尚颀股权投资基金一期合伙企业(有限合伙)
上海翎巧资产管理有限公司-翎巧2号私募证券投资基金
扬州尚颀股权投资基金中心(有限合伙)
上海翎巧资产管理有限公司-速赢二号私募证券投资基金",4.0
132,002209.SZ,002209,达意隆,轻工机械,7.6,3.0,0.0,11.74,,0.0
133,002041.SZ,002041,登海种业,种植业,23.01,3.0,1.0,202.49,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划",6.0
134,002315.SZ,002315,焦点科技,互联网,17.9,3.0,1.0,29.84,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
135,002096.SZ,002096,南岭民爆,化工原料,9.19,3.0,0.0,34.08,"中央汇金资产管理有限责任公司
华菱津杉(天津)产业投资基金合伙企业(有限合伙)
华菱津杉(天津)产业投资基金合伙企业(有限合伙",3.0
136,002451.SZ,002451,摩恩电气,电气设备,10.45,3.0,3.0,44.23,上海丰煜投资有限公司-丰煜稳盈7号私募投资基金,1.0
137,603408.SH,603408,建霖家居,家居用品,23.42,3.0,0.0,10.54,,0.0
138,603733.SH,603733,仙鹤股份,造纸,24.22,3.0,0.0,32.87,"中国工商银行股份有限公司-国泰金泰平衡混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金",4.0
139,002081.SZ,002081,金螳螂,装修装饰,12.05,3.0,0.0,313.92,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
大连通和投资有限公司-通和宏观对冲一期私募投资基金
大连通和投资有限公司-通和富享一期投资基金
大连通和投资有限公司-通和进取十二期私募投资基金",5.0
140,002416.SZ,002416,爱施德,电器连锁,11.06,3.0,0.0,135.23,香港中央结算有限公司(陆股通),1.0
141,603178.SH,603178,圣龙股份,汽车配件,10.88,2.0,0.0,21.86,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
142,688019.SH,688019,安集科技,半导体,416.0,2.0,0.0,124.32,"中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
中国建设银行股份有限公司-华润元大信息传媒科技混合型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
基本养老保险基金八零七组合
中国工商银行股份有限公司-银河和美生活主题混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",6.0
143,688011.SH,688011,新光光电,元器件,60.99,2.0,1.0,24.87,,0.0
144,688037.SH,688037,芯源微,半导体,122.74,2.0,0.0,23.96,基本养老保险基金一二零二组合,1.0
145,603718.SH,603718,海利生物,生物制药,35.05,2.0,0.0,225.72,,0.0
