,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
23,300711.SZ,300711,广哈通信,通信设备,17.68,1.0,1.0,2.0,11.54,,0.0
24,000638.SZ,000638,万方发展,软件服务,7.62,5.0,2.0,2.0,23.58,,0.0
25,300178.SZ,300178,腾邦国际,旅游服务,7.06,4.0,1.0,2.0,41.24,"嘉实基金-农业银行-嘉实中证金融资产管理计划
基本养老保险基金九零三组合
建信基金-兴业银行-杭州民新万投投资合伙企业(有限合伙)",3.0
26,300722.SZ,300722,新余国科,专用机械,43.22,4.0,1.0,2.0,15.73,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",4.0
27,000411.SZ,000411,英特集团,医药商业,21.42,2.0,2.0,2.0,44.41,全国社保基金六零四组合,1.0
28,300589.SZ,300589,江龙船艇,船舶,27.35,2.0,1.0,2.0,25.91,全国社保基金一零七组合,1.0
29,300877.SZ,300877,金春股份,纺织,67.99,2.0,1.0,2.0,19.35,,0.0
30,002981.SZ,002981,朝阳科技,元器件,37.25,1.0,1.0,1.0,8.94,"北京源晖投资管理有限公司-源晖一号私募证券投资基金
北京源晖投管理有限公司—源晖量化一号私募证券投资基金",2.0
31,600540.SH,600540,新赛股份,种植业,5.54,1.0,1.0,1.0,26.09,,0.0
32,601456.SH,601456,国联证券,证券,19.64,1.0,1.0,1.0,93.43,"中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金",4.0
33,600958.SH,600958,东方证券,证券,11.88,1.0,1.0,1.0,674.47,,0.0
34,600617.SH,600617,国新能源,供气供热,4.93,1.0,1.0,1.0,48.06,中央汇金资产管理有限责任公司,1.0
35,300876.SZ,300876,蒙泰高新,化纤,48.88,2.0,1.0,1.0,11.13,,0.0
36,600505.SH,600505,西昌电力,水力发电,8.39,1.0,1.0,1.0,30.59,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金,1.0
37,600303.SH,600303,曙光股份,汽车整车,4.19,1.0,1.0,1.0,28.31,长信基金-宁波银行-辽宁曙光汽车集团股份有限公司,1.0
38,300155.SZ,300155,安居宝,元器件,8.35,2.0,1.0,1.0,23.54,,0.0
39,600178.SH,600178,东安动力,汽车配件,7.41,1.0,1.0,1.0,34.24,,0.0
40,603067.SH,603067,振华股份,化工原料,7.14,1.0,1.0,1.0,30.79,,0.0
41,600067.SH,600067,冠城大通,全国地产,3.97,1.0,1.0,1.0,59.24,"陕西省国际信托股份有限公司-陕国投·冠城大通第二期员工持股证券投资集合资金信托计划
中央汇金资产管理有限责任公司",2.0
42,603069.SH,603069,海汽集团,公路,30.8,1.0,1.0,1.0,97.33,,0.0
43,002878.SZ,002878,元隆雅图,文教休闲,22.29,1.0,1.0,1.0,41.5,"基本养老保险基金一二零三组合
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
交银施罗德经济新动力混合型证券投资基金
交银施罗德成长30混合型证券投资基金
交银施罗德稳健配置混合型证券投资基金",5.0
44,002772.SZ,002772,众兴菌业,种植业,9.5,1.0,1.0,1.0,24.21,"安徽省铁路发展基金股份有限公司
安徽中安资本投资基金有限公司
甘肃资产管理有限公司",3.0
45,000505.SZ,000505,京粮控股,食品,10.71,2.0,1.0,1.0,43.5,鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙),1.0
46,000524.SZ,000524,岭南控股,酒店餐饮,10.25,1.0,1.0,1.0,68.69,,0.0
47,002416.SZ,002416,爱施德,电器连锁,9.01,1.0,1.0,1.0,110.17,香港中央结算有限公司(陆股通),1.0
48,603386.SH,603386,广东骏亚,元器件,17.57,2.0,1.0,1.0,37.14,,0.0
49,300719.SZ,300719,安达维尔,航空,23.3,3.0,1.0,1.0,30.94,"招商银行股份有限公司-鹏华稳健回报混合型证券投资基金
中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品",3.0
50,002568.SZ,002568,百润股份,红黄酒,59.36,1.0,1.0,1.0,206.99,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金",4.0
51,600109.SH,600109,国金证券,证券,15.29,1.0,1.0,1.0,462.42,"中欧基金-农业银行-中欧中证金融资产管理计划
香港中央结算有限公司(陆股通)
四川产业振兴发展投资基金有限公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金",6.0
52,300447.SZ,300447,全信股份,电气设备,18.2,2.0,1.0,1.0,30.99,"中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品
泰达宏利基金-平安银行-泰达宏利价值成长定向增发698号资产管理计划",4.0
53,300588.SZ,300588,熙菱信息,软件服务,16.04,4.0,1.0,0.0,16.83,,0.0
54,300623.SZ,300623,捷捷微电,半导体,35.97,2.0,1.0,0.0,120.13,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",3.0
55,300601.SZ,300601,康泰生物,生物制药,187.8,1.0,1.0,0.0,855.85,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",5.0
56,300880.SZ,300880,迦南智能,电器仪表,38.5,2.0,0.0,0.0,12.18,,0.0
57,300581.SZ,300581,晨曦航空,航空,20.75,2.0,0.0,0.0,35.64,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",2.0
58,300881.SZ,300881,盛德鑫泰,钢加工,39.72,2.0,0.0,0.0,9.42,,0.0
59,300883.SZ,300883,龙利得,造纸,18.46,2.0,0.0,0.0,15.14,,0.0
60,300885.SZ,300885,海昌新材,机械基件,42.84,2.0,0.0,0.0,8.57,,0.0
61,300870.SZ,300870,欧陆通,元器件,81.18,2.0,0.0,0.0,19.48,,0.0
62,300569.SZ,300569,天能重工,专用机械,17.74,3.0,0.0,0.0,45.02,"上海致君资产管理有限公司-致君基石投资一号
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金",2.0
63,300561.SZ,300561,汇金科技,软件服务,23.21,2.0,0.0,0.0,31.21,,0.0
64,300647.SZ,300647,超频三,元器件,11.54,2.0,0.0,0.0,24.93,,0.0
65,300865.SZ,300865,大宏立,专用机械,55.14,2.0,0.0,0.0,12.51,,0.0
66,300658.SZ,300658,延江股份,纺织,35.0,2.0,0.0,0.0,31.16,,0.0
67,300869.SZ,300869,康泰医学,医疗保健,122.4,5.0,1.0,0.0,47.17,,0.0
68,300678.SZ,300678,中科信息,软件服务,27.32,2.0,0.0,0.0,49.18,"全国社会保障基金理事会转持一户
鹏华基金管理有限公司-社保基金17031组合
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金",3.0
69,300864.SZ,300864,南大环境,环境保护,122.71,1.0,1.0,0.0,13.96,,0.0
70,300863.SZ,300863,卡倍亿,汽车配件,105.71,5.0,0.0,0.0,13.85,,0.0
71,300859.SZ,300859,西域旅游,旅游服务,37.31,2.0,0.0,0.0,14.46,,0.0
72,300708.SZ,300708,聚灿光电,半导体,28.43,3.0,0.0,0.0,26.0,,0.0
73,300841.SZ,300841,康华生物,生物制药,507.5,2.0,0.0,0.0,76.12,方正证券-招商银行-方正证券量化强势3号集合资产管理计划,1.0
74,300840.SZ,300840,酷特智能,服饰,21.3,4.0,0.0,0.0,12.78,,0.0
75,300802.SZ,300802,矩子科技,IT设备,43.6,3.0,0.0,0.0,17.44,,0.0
76,300730.SZ,300730,科创信息,软件服务,20.73,2.0,1.0,0.0,17.49,,0.0
77,300733.SZ,300733,西菱动力,汽车配件,24.65,2.0,0.0,0.0,16.72,,0.0
78,300748.SZ,300748,金力永磁,元器件,38.99,1.0,1.0,0.0,100.63,"中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
中国-比利时直接股权投资基金",5.0
79,300795.SZ,300795,米奥会展,综合类,25.25,1.0,1.0,0.0,6.32,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
80,000068.SZ,000068,华控赛格,环境保护,3.27,1.0,1.0,0.0,32.92,深圳市华融泰资产管理有限公司,1.0
81,600822.SH,600822,上海物贸,商贸代理,11.51,2.0,0.0,0.0,45.6,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
上海泾溪投资管理合伙企业(有限合伙)-泾溪中国优质成长5号私募证券投资基金
上海泾溪投资管理合伙企业(有限合伙)-泾溪佳盈3号基金",3.0
82,600121.SH,600121,郑州煤电,煤炭开采,1.99,2.0,0.0,0.0,24.25,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
83,600151.SH,600151,航天机电,汽车配件,7.42,2.0,0.0,0.0,106.42,"招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
84,603227.SH,603227,雪峰科技,化工原料,4.23,2.0,0.0,0.0,27.86,,0.0
85,603289.SH,603289,泰瑞机器,专用机械,9.12,1.0,1.0,0.0,12.43,北京融亨基金管理有限公司-融亨宝盈证券私募投资基金,1.0
86,603536.SH,603536,惠发食品,食品,18.95,2.0,0.0,0.0,31.84,,0.0
87,603557.SH,603557,起步股份,服饰,14.52,5.0,1.0,0.0,68.24,,0.0
88,603931.SH,603931,格林达,化工原料,51.21,1.0,1.0,0.0,13.03,,0.0
89,605006.SH,605006,山东玻纤,玻璃,9.99,8.0,1.0,0.0,9.99,,0.0
90,605008.SH,605008,长鸿高科,塑料,16.57,1.0,1.0,0.0,7.62,,0.0
91,605009.SH,605009,豪悦护理,造纸,210.0,9.0,1.0,0.0,56.01,,0.0
92,605118.SH,605118,力鼎光电,元器件,18.54,1.0,1.0,0.0,7.6,,0.0
93,605128.SH,605128,上海沿浦,汽车配件,29.16,2.0,0.0,0.0,5.83,,0.0
94,688095.SH,688095,福昕软件,软件服务,317.0,3.0,0.0,0.0,34.54,,0.0
95,688185.SH,688185,康希诺-U,生物制药,349.0,1.0,1.0,0.0,79.04,,0.0
96,688366.SH,688366,昊海生科,生物制药,123.0,1.0,1.0,0.0,18.88,"中国建设银行股份有限公司-交银施罗德主题优选灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
招商银行股份有限公司-中欧科创主题3年封闭运作灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",4.0
97,688390.SH,688390,固德威,电气设备,148.05,3.0,1.0,0.0,29.67,,0.0
98,688399.SH,688399,硕世生物,医疗保健,246.0,2.0,0.0,0.0,35.84,中国银行股份有限公司-华泰柏瑞生物医药灵活配置混合型证券投资基金,1.0
99,688526.SH,688526,科前生物,农业综合,32.4,2.0,1.0,0.0,25.84,,0.0
100,688536.SH,688536,思瑞浦,半导体,264.45,3.0,1.0,0.0,47.82,,0.0
101,603115.SH,603115,海星股份,元器件,17.3,2.0,1.0,0.0,9.0,,0.0
102,603112.SH,603112,华翔股份,机械基件,13.55,5.0,1.0,0.0,7.21,,0.0
103,603077.SH,603077,和邦生物,化工原料,1.44,2.0,0.0,0.0,127.17,"西部利得基金-兴业银行-华鑫国际信托-华鑫信托·慧智投资78号集合资金信托计划
西部利得基金-兴业银行-华鑫国际信托-华鑫信托·慧智投资77号集合资金信托计划
香港中央结算有限公司(陆股通)
建信基金-兴业银行-华鑫国际信托-华鑫信托·慧智投资75号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",5.0
104,600515.SH,600515,海航基础,全国地产,9.36,2.0,0.0,0.0,155.22,"长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划
重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划
大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划
广东粤财信托有限公司-粤财信托·海航基础定增集合资金信托计划",6.0
105,600172.SH,600172,黄河旋风,矿物制品,3.36,2.0,1.0,0.0,41.13,中原金象投资管理有限公司-中原金象河南民营上市公司发展支持1号私募股权投资基金,1.0
106,600203.SH,600203,福日电子,元器件,7.06,1.0,1.0,0.0,32.23,平安基金-平安银行-平安大华永智1号特定客户资产管理计划,1.0
107,600211.SH,600211,西藏药业,中成药,90.55,1.0,1.0,0.0,224.51,"全国社保基金四零三组合
中国银行股份有限公司-华夏鼎沛债券型证券投资基金",2.0
108,600227.SH,600227,圣济堂,化学制药,3.04,2.0,0.0,0.0,38.86,"云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
东海基金-浦发银行-云南国际信托-云南信托锦瑟年华2号集合资金信托计划
中国长城资产管理股份有限公司",3.0
109,600291.SH,600291,西水股份,保险,6.15,3.0,0.0,0.0,67.22,雪松国际信托股份有限公司,1.0
110,600433.SH,600433,冠豪高新,造纸,3.48,1.0,1.0,0.0,44.24,,0.0
111,600481.SH,600481,双良节能,环境保护,5.22,6.0,1.0,0.0,84.94,中央汇金资产管理有限责任公司,1.0
112,600537.SH,600537,亿晶光电,半导体,3.95,1.0,1.0,0.0,46.47,中央汇金资产管理有限责任公司,1.0
113,601798.SH,601798,蓝科高新,化工机械,8.1,2.0,0.0,0.0,28.72,,0.0
114,600751.SH,600751,海航科技,软件服务,3.92,2.0,0.0,0.0,100.87,"方正富邦基金-华夏银行-天海定增2号资产管理计划
上银基金-浦发银行-上银基金财富15号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
115,300519.SZ,300519,新光药业,中成药,18.23,2.0,0.0,0.0,20.8,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
116,601012.SH,601012,隆基股份,电气设备,71.12,1.0,1.0,0.0,2679.48,"香港中央结算有限公司(陆股通)
西部信托有限公司-西部信托·陕煤-朱雀产业投资单一资金信托
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",4.0
117,601218.SH,601218,吉鑫科技,机械基件,3.29,3.0,0.0,0.0,32.16,,0.0
118,601388.SH,601388,怡球资源,铝,2.2,2.0,0.0,0.0,44.56,,0.0
119,601702.SH,601702,华峰铝业,铝,7.06,6.0,0.0,0.0,17.62,,0.0
120,601778.SH,601778,晶科科技,新型电力,6.67,1.0,1.0,0.0,39.66,深圳中盛长宏投资管理有限公司-中盛永成私募证券投资基金,1.0
121,300540.SZ,300540,深冷股份,专用机械,18.5,2.0,0.0,0.0,16.03,,0.0
122,300376.SZ,300376,易事特,电气设备,9.21,3.0,0.0,0.0,212.59,"民生加银基金-平安银行-方正东亚信托有限责任公司
华融证券-平安银行-华融股票宝21号集合资产管理计划
创金合信基金-招商银行-广东华兴银行股份有限公司
哈尔滨融顺资产管理有限责任公司",4.0
123,300501.SZ,300501,海顺新材,广告包装,24.6,1.0,1.0,0.0,21.01,,0.0
124,300128.SZ,300128,锦富技术,元器件,4.78,3.0,0.0,0.0,51.51,"上海睿度资产管理有限公司-睿度资产聚缘1号私募证券投资基金
泰兴市智成产业投资基金(有限合伙)",2.0
125,002651.SZ,002651,利君股份,专用机械,10.95,2.0,0.0,0.0,58.38,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",2.0
126,002691.SZ,002691,冀凯股份,专用机械,5.31,2.0,0.0,0.0,18.01,中央汇金资产管理有限责任公司,1.0
127,002759.SZ,002759,天际股份,家用电器,10.58,3.0,0.0,0.0,42.55,,0.0
128,002762.SZ,002762,金发拉比,服饰,6.09,2.0,0.0,0.0,11.73,,0.0
129,002997.SZ,002997,瑞鹄模具,汽车配件,20.25,4.0,0.0,0.0,9.29,,0.0
130,002999.SZ,002999,天禾股份,批发业,13.01,4.0,0.0,0.0,8.08,,0.0
131,300004.SZ,300004,南风股份,电气设备,7.3,2.0,0.0,0.0,30.56,,0.0
132,300008.SZ,300008,天海防务,船舶,7.61,3.0,0.0,0.0,56.54,东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划,1.0
133,300056.SZ,300056,中创环保,环境保护,8.41,3.0,0.0,0.0,27.51,九州证券-招商银行-九州联增一期集合资产管理计划,1.0
134,300064.SZ,300064,豫金刚石,矿物制品,4.95,4.0,0.0,0.0,31.62,,0.0
135,300071.SZ,300071,华谊嘉信,广告包装,3.34,2.0,0.0,0.0,21.34,杭州福石资产管理有限公司,1.0
136,300080.SZ,300080,易成新能,半导体,6.22,2.0,1.0,0.0,31.22,,0.0
137,300091.SZ,300091,金通灵,机械基件,5.85,2.0,1.0,0.0,57.82,"鹏华资产-浦发银行-上海爱建信托-爱建信托-浦发金通定增2号集合资金信托计划
上海滚石投资管理有限公司-滚石3号运能能源股权投资基金",2.0
138,300100.SZ,300100,双林股份,汽车服务,10.35,2.0,0.0,0.0,39.45,中国建设银行股份有限公司-华夏兴和混合型证券投资基金,1.0
139,300102.SZ,300102,乾照光电,半导体,8.57,3.0,0.0,0.0,60.59,"国通信托有限责任公司-国通信托·紫金15号卓丰增持集合资金信托计划
山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金",4.0
140,300106.SZ,300106,西部牧业,农业综合,14.23,3.0,0.0,0.0,30.07,,0.0
141,300108.SZ,300108,吉药控股,中成药,4.74,3.0,0.0,0.0,20.93,"吉林省现代农业和新兴产业投资基金有限公司
汇安基金-浦发银行-江海证券有限公司",2.0
142,300111.SZ,300111,向日葵,化学制药,4.03,2.0,0.0,0.0,45.02,,0.0
143,300116.SZ,300116,坚瑞沃能,电气设备,3.6,3.0,1.0,0.0,132.74,"华润深国投信托有限公司-华润信托·招利13号单一资金信托
深圳市招商平安资产管理有限责任公司
上海国泰君安君彤投资管理有限公司-君彤二期投资基金",3.0
144,300117.SZ,300117,嘉寓股份,装修装饰,4.21,2.0,1.0,0.0,30.04,中央汇金资产管理有限责任公司,1.0
145,300122.SZ,300122,智飞生物,生物制药,141.38,1.0,1.0,0.0,1272.94,"全国社保基金一一零组合
香港中央结算有限公司(陆股通)
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划
云南信托-智飞生物2019第二期员工持股集合资金信托计划",7.0
146,002617.SZ,002617,露笑科技,电气设备,7.5,4.0,0.0,0.0,89.62,中央汇金资产管理有限责任公司,1.0
147,002607.SZ,002607,中公教育,文教休闲,31.54,1.0,1.0,0.0,247.27,"全国社保基金四一四组合
全国社保基金一零二组合
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",5.0
148,002581.SZ,002581,未名医药,生物制药,18.89,2.0,0.0,0.0,75.71,,0.0
149,002163.SZ,002163,海南发展,装修装饰,17.41,3.0,1.0,0.0,139.88,中航基金-浙商银行-中航基金同达1号资产管理计划,1.0
150,000548.SZ,000548,湖南投资,路桥,4.59,3.0,1.0,0.0,22.91,,0.0
151,000605.SZ,000605,渤海股份,水务,6.02,2.0,0.0,0.0,20.21,"天津渤海发展股权投资基金有限公司
财通基金-工商银行-杭州金投产业基金管理有限公司
财通基金-光大银行-财通基金-富春定增-553号资产管理计划",3.0
152,000633.SZ,000633,合金投资,综合类,4.26,3.0,0.0,0.0,16.41,华润深国投信托有限公司-华润信托·泽乾一号集合资金信托计划,1.0
153,000671.SZ,000671,阳光城,区域地产,7.44,2.0,0.0,0.0,300.31,"交通银行股份有限公司-永赢科技驱动混合型证券投资基金
香港中央结算有限公司(陆股通)
东莞市惠丰资产管理有限公司-惠丰财富策略1号证券投资基金
东方信隆资产管理有限公司",4.0
154,000698.SZ,000698,沈阳化工,化工原料,6.1,1.0,1.0,0.0,47.93,中央汇金资产管理有限责任公司,1.0
155,000782.SZ,000782,美达股份,化纤,3.56,2.0,0.0,0.0,15.89,,0.0
156,000796.SZ,000796,凯撒旅业,旅游服务,17.11,2.0,0.0,0.0,137.32,上海金辇投资管理有限公司-金辇精选2号私募证券投资基金,1.0
157,002069.SZ,002069,獐子岛,渔业,3.85,2.0,0.0,0.0,26.52,北京吉融元通资产管理有限公司-和岛一号证券投资基金,1.0
158,002153.SZ,002153,石基信息,软件服务,37.45,2.0,0.0,0.0,182.72,"中国工商银行-易方达价值成长混合型证券投资基金
全国社保基金一一二组合
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
兴业国际信托有限公司-兴享进取景林1号证券投资集合资金信托计划",6.0
159,002218.SZ,002218,拓日新能,半导体,4.35,1.0,1.0,0.0,52.88,中央汇金资产管理有限责任公司,1.0
160,002506.SZ,002506,协鑫集成,电气设备,3.8,1.0,1.0,0.0,192.83,"天津融境股权投资基金中心(有限合伙)
长城(德阳)超日项目基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",3.0
161,002338.SZ,002338,奥普光电,电器仪表,26.26,2.0,0.0,0.0,63.02,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
162,002348.SZ,002348,高乐股份,文教休闲,2.67,2.0,0.0,0.0,22.54,,0.0
163,002378.SZ,002378,章源钨业,小金属,5.06,3.0,0.0,0.0,46.71,香港中央结算有限公司(陆股通),1.0
164,002390.SZ,002390,信邦制药,中成药,7.13,3.0,0.0,0.0,111.12,香港中央结算有限公司(陆股通),1.0
165,002400.SZ,002400,省广集团,广告包装,7.15,2.0,0.0,0.0,119.45,,0.0
166,002459.SZ,002459,晶澳科技,电气设备,30.79,2.0,1.0,0.0,119.15,"全国社保基金五零三组合
基本养老保险基金一五零二一组合
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金四二一组合
广发基金管理有限公司-社保基金四二零组合",5.0
167,002471.SZ,002471,中超控股,电气设备,2.49,2.0,0.0,0.0,31.49,深圳市鑫腾华资产管理有限公司,1.0
168,002487.SZ,002487,大金重工,钢加工,8.54,2.0,0.0,0.0,46.25,"中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
中金公司-建设银行-中金新锐股票型集合资产管理计划",2.0
169,002488.SZ,002488,金固股份,汽车配件,8.76,2.0,0.0,0.0,72.2,"深圳市安鹏股权投资基金管理有限公司-深圳安鹏汽车后市场产业基金(有限合伙)
金元顺安基金-宁波银行-杭州乾瞳投资管理合伙企业(有限合伙)
杭州东方嘉富资产管理有限公司-东方嘉富-兴瑞1号专项私募基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
上海财通资产-海通证券-财通资产-金固股份高管定增特定多个客户专项资产管理计划",5.0
170,300127.SZ,300127,银河磁体,元器件,21.0,2.0,0.0,0.0,47.78,中央汇金资产管理有限责任公司,1.0
171,300135.SZ,300135,宝利国际,化工原料,3.24,3.0,0.0,0.0,29.86,,0.0
172,300485.SZ,300485,赛升药业,生物制药,20.71,1.0,1.0,0.0,52.48,,0.0
173,300139.SZ,300139,晓程科技,元器件,12.8,2.0,0.0,0.0,29.05,,0.0
174,300300.SZ,300300,汉鼎宇佑,软件服务,8.59,2.0,0.0,0.0,57.66,香港中央结算有限公司(陆股通),1.0
175,300301.SZ,300301,长方集团,半导体,5.04,6.0,0.0,0.0,31.44,,0.0
176,300309.SZ,300309,吉艾科技,多元金融,3.94,2.0,0.0,0.0,33.0,,0.0
177,300311.SZ,300311,任子行,软件服务,7.41,2.0,0.0,0.0,37.82,中央汇金资产管理有限责任公司,1.0
