,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
31,600766.SH,600766,园城黄金,黄金,1.0,8.89,"资产重组, 壳公司, 黄金, ",19.68亿
32,300314.SZ,300314,戴维医疗,医疗保健,1.0,9.19,"健康中国, 二胎, 基因测序, 医疗器械, ",16.42亿
33,000713.SZ,000713,丰乐种业,种植业,3.0,9.34,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, 人造肉, ",30.69亿
34,300333.SZ,300333,兆日科技,元器件,1.0,9.46,"网络安全, 国产芯片, ",29.88亿
35,002417.SZ,002417,深南股份,多元金融,1.0,9.66,"供应链金融, 互联网金融, 大数据, 云计算, ",
36,600733.SH,600733,北汽蓝谷,汽车整车,1.0,9.81,"新能源整车, 北汽新能源, 业绩预增, 无人驾驶, 新能源汽车, ST摘帽, ",37.35亿
37,300290.SZ,300290,荣科科技,软件服务,1.0,10.02,"兜底式增持, 大数据, 云计算, 高送转, 互联网医疗, 智慧城市, 国产软件, 股权转让, 医疗信息化, 独角兽, ",33.13亿
38,000813.SZ,000813,德展健康,化学制药,1.0,10.14,"新疆, 医药, 化学药, 工业大麻, ",102.01亿
39,002758.SZ,002758,华通医药,医药商业,1.0,10.47,"医药商业, 汽车销售, 医药, 中药, ",18.14亿
40,300421.SZ,300421,力星股份,机械基件,1.0,10.62,"回购, 高送转-填权, ",21.79亿
41,600146.SH,600146,商赢环球,服饰,1.0,11.53,"纺织服装, 高质押率, 互联网金融, 区块链, 跨境电商, 宁夏, 强势人气股, ",22.5亿
42,002119.SZ,002119,康强电子,半导体,1.0,11.66,"移动支付, 举牌股, 半导体, 股权争夺, ",36.27亿
43,300527.SZ,300527,中国应急,专用机械,1.0,12.68,"南北船合并, 中字头, 央企改革, 军工研究所, 核电, 回购, 军工, 军民融合, ",32.11亿
44,603966.SH,603966,法兰泰克,机械基件,1.0,12.82,"机械, ",11.67亿
45,601606.SH,601606,长城军工,专用机械,1.0,13.75,"安徽国企改革, 军工, 军民融合, ",20.69亿
46,000815.SZ,000815,美利云,造纸,2.0,14.16,"大数据, 云计算, 造纸, 宁夏, ",40.36亿
47,300772.SZ,300772,运达股份,电气设备,5.0,15.13,"风电, ",12.23亿
48,002750.SZ,002750,龙津药业,中成药,1.0,15.29,"医药, 中药, 强势人气股, 工业大麻, ",55.1亿
49,002674.SZ,002674,兴业科技,纺织,1.0,15.4,"业绩预增, 纺织服装, 恒大概念股, 壳公司, ",35.17亿
50,300427.SZ,300427,红相股份,电气设备,1.0,15.66,"电改, 业绩预增, 军工, 军民融合, 股权转让, ",36.75亿
51,002946.SZ,002946,新乳业,乳制品,2.0,16.28,"次新股, 食品, 乳业（奶粉）, ",12.76亿
52,002825.SZ,002825,纳尔股份,化工原料,1.0,17.88,"业绩预增, 煤化工, ",7.38亿
53,603777.SH,603777,来伊份,食品,3.0,17.95,"大消费, 回购, 新零售, 食品, 休闲食品, 进口博览会, 人造肉, ",17.88亿
54,300405.SZ,300405,科隆股份,化工原料,7.0,18.88,"石油化工, 高送转, 股权转让, 国资入股, ",24.54亿
55,300600.SZ,300600,瑞特股份,电气设备,1.0,19.79,"海工装备, 社保重仓, 航母, 军工, 军民融合, 高送转, ",12.59亿
56,300414.SZ,300414,中光防雷,元器件,1.0,20.77,"5G, 军工, 军民融合, 高送转, 资产重组, ",31.71亿
57,300119.SZ,300119,瑞普生物,生物制药,2.0,21.78,"动物保健, ",46.15亿
58,603121.SH,603121,华培动力,汽车配件,1.0,23.53,"汽车零部件, ",10.34亿
59,603078.SH,603078,江化微,化工原料,1.0,28.06,"半导体, ",13.79亿
60,002927.SZ,002927,泰永长征,电气设备,1.0,28.82,"5G, 新能源汽车, 充电桩, ",15.4亿
61,300488.SZ,300488,恒锋工具,机械基件,2.0,30.53,"高送转, ",10.32亿
62,002947.SZ,002947,恒铭达,元器件,1.0,37.93,"次新股, 业绩预增, ",10.99亿
63,300573.SZ,300573,兴齐眼药,化学制药,1.0,60.84,"医药, 化学药, 眼科, 强势人气股, ",35.79亿
64,300770.SZ,300770,新媒股份,影视音像,1.0,77.11,"次新股, ",25.91亿
